Purpose,TAZID,All,Walk,Bike,NonM
All,98.0,0.0,0.0,0.0,0.0
HBW,98.0,0.0,0.0,0.0,0.0
HBO,98.0,0.0,0.0,0.0,0.0
NHB,98.0,0.0,0.0,0.0,0.0
HBC,98.0,0.0,0.0,0.0,0.0
HBSch,98.0,0.0,0.0,0.0,0.0
All,99.0,0.0,0.0,0.0,0.0
HBW,99.0,0.0,0.0,0.0,0.0
HBO,99.0,0.0,0.0,0.0,0.0
NHB,99.0,0.0,0.0,0.0,0.0
HBC,99.0,0.0,0.0,0.0,0.0
HBSch,99.0,0.0,0.0,0.0,0.0
All,100.0,198.68,12.04,2.04,23.35
HBW,100.0,31.95,0.27,0.3,0.57
HBO,100.0,132.32,11.21,1.64,12.84
NHB,100.0,14.09,0.47,0.08,0.55
HBC,100.0,0.0,0.0,0.0,0.0
HBSch,100.0,20.31,0.09,0.03,9.39
All,101.0,4066.15,335.38,46.76,545.48
HBW,101.0,692.6,21.37,8.79,30.16
HBO,101.0,2563.16,292.42,35.31,327.73
NHB,101.0,423.98,19.95,2.21,22.16
HBC,101.0,22.0,0.0,0.0,0.0
HBSch,101.0,364.42,1.65,0.44,165.43
All,102.0,0.0,0.0,0.0,0.0
HBW,102.0,0.0,0.0,0.0,0.0
HBO,102.0,0.0,0.0,0.0,0.0
NHB,102.0,0.0,0.0,0.0,0.0
HBC,102.0,0.0,0.0,0.0,0.0
HBSch,102.0,0.0,0.0,0.0,0.0
All,103.0,2043.05,121.14,19.66,236.34
HBW,103.0,340.84,3.58,2.9,6.47
HBO,103.0,1346.76,112.48,15.85,128.33
NHB,103.0,142.63,4.11,0.65,4.77
HBC,103.0,0.0,0.0,0.0,0.0
HBSch,103.0,212.82,0.97,0.26,96.77
All,104.0,739.56,49.29,7.12,87.02
HBW,104.0,107.41,3.62,1.08,4.7
HBO,104.0,433.14,40.65,5.31,45.96
NHB,104.0,130.13,4.72,0.65,5.36
HBC,104.0,0.0,0.0,0.0,0.0
HBSch,104.0,68.89,0.31,0.08,30.99
All,105.0,277.1,11.44,2.44,13.88
HBW,105.0,44.68,0.5,0.34,0.84
HBO,105.0,158.43,9.91,1.91,11.81
NHB,105.0,40.95,1.03,0.19,1.22
HBC,105.0,9.0,0.0,0.0,0.0
HBSch,105.0,24.04,0.0,0.0,0.0
All,106.0,190.48,6.3,1.39,7.69
HBW,106.0,17.74,0.8,0.18,0.98
HBO,106.0,73.77,3.79,0.84,4.63
NHB,106.0,86.28,1.7,0.36,2.07
HBC,106.0,0.0,0.0,0.0,0.0
HBSch,106.0,12.69,0.0,0.0,0.0
All,107.0,0.0,0.0,0.0,0.0
HBW,107.0,0.0,0.0,0.0,0.0
HBO,107.0,0.0,0.0,0.0,0.0
NHB,107.0,0.0,0.0,0.0,0.0
HBC,107.0,0.0,0.0,0.0,0.0
HBSch,107.0,0.0,0.0,0.0,0.0
All,108.0,57.13,1.79,0.49,2.27
HBW,108.0,10.48,0.06,0.06,0.12
HBO,108.0,36.77,1.63,0.4,2.03
NHB,108.0,4.93,0.1,0.02,0.12
HBC,108.0,0.0,0.0,0.0,0.0
HBSch,108.0,4.96,0.0,0.0,0.0
All,109.0,0.0,0.0,0.0,0.0
HBW,109.0,0.0,0.0,0.0,0.0
HBO,109.0,0.0,0.0,0.0,0.0
NHB,109.0,0.0,0.0,0.0,0.0
HBC,109.0,0.0,0.0,0.0,0.0
HBSch,109.0,0.0,0.0,0.0,0.0
All,110.0,10.95,0.26,0.09,0.35
HBW,110.0,1.36,0.0,0.01,0.01
HBO,110.0,7.57,0.25,0.08,0.33
NHB,110.0,0.41,0.01,0.0,0.01
HBC,110.0,0.0,0.0,0.0,0.0
HBSch,110.0,1.61,0.0,0.0,0.0
All,111.0,0.0,0.0,0.0,0.0
HBW,111.0,0.0,0.0,0.0,0.0
HBO,111.0,0.0,0.0,0.0,0.0
NHB,111.0,0.0,0.0,0.0,0.0
HBC,111.0,0.0,0.0,0.0,0.0
HBSch,111.0,0.0,0.0,0.0,0.0
All,112.0,26.06,0.59,0.18,0.77
HBW,112.0,4.17,0.01,0.02,0.02
HBO,112.0,17.34,0.55,0.16,0.71
NHB,112.0,1.46,0.03,0.01,0.04
HBC,112.0,0.0,0.0,0.0,0.0
HBSch,112.0,3.09,0.0,0.0,0.0
All,113.0,212.84,6.28,1.63,7.91
HBW,113.0,36.59,0.11,0.17,0.28
HBO,113.0,137.98,5.92,1.39,7.31
NHB,113.0,15.27,0.25,0.07,0.32
HBC,113.0,0.0,0.0,0.0,0.0
HBSch,113.0,23.0,0.0,0.0,0.0
All,114.0,290.95,8.28,2.35,10.63
HBW,114.0,52.27,0.17,0.25,0.42
HBO,114.0,184.53,7.73,2.0,9.73
NHB,114.0,24.46,0.38,0.1,0.48
HBC,114.0,3.0,0.0,0.0,0.0
HBSch,114.0,26.69,0.0,0.0,0.0
All,115.0,233.48,9.96,0.75,10.71
HBW,115.0,0.0,0.0,0.0,0.0
HBO,115.0,0.0,0.0,0.0,0.0
NHB,115.0,233.48,9.96,0.75,10.71
HBC,115.0,0.0,0.0,0.0,0.0
HBSch,115.0,0.0,0.0,0.0,0.0
All,116.0,3.31,0.11,0.01,0.12
HBW,116.0,0.0,0.0,0.0,0.0
HBO,116.0,0.0,0.0,0.0,0.0
NHB,116.0,3.31,0.11,0.01,0.12
HBC,116.0,0.0,0.0,0.0,0.0
HBSch,116.0,0.0,0.0,0.0,0.0
All,117.0,314.7,11.62,1.93,23.69
HBW,117.0,36.46,0.24,0.13,0.37
HBO,117.0,153.91,8.44,1.42,9.87
NHB,117.0,100.04,2.84,0.35,3.19
HBC,117.0,0.0,0.0,0.0,0.0
HBSch,117.0,24.29,0.1,0.03,10.27
All,118.0,25.95,0.94,0.19,2.29
HBW,118.0,4.14,0.01,0.01,0.02
HBO,118.0,17.58,0.88,0.16,1.05
NHB,118.0,1.49,0.04,0.01,0.05
HBC,118.0,0.0,0.0,0.0,0.0
HBSch,118.0,2.75,0.01,0.0,1.17
All,119.0,36.01,1.56,0.14,1.7
HBW,119.0,1.26,0.03,0.0,0.03
HBO,119.0,7.47,0.66,0.06,0.72
NHB,119.0,25.59,0.87,0.08,0.95
HBC,119.0,0.0,0.0,0.0,0.0
HBSch,119.0,1.68,0.0,0.0,0.0
All,120.0,164.38,9.12,1.08,15.32
HBW,120.0,31.3,0.15,0.07,0.22
HBO,120.0,100.41,8.12,0.92,9.04
NHB,120.0,20.83,0.8,0.07,0.87
HBC,120.0,0.0,0.0,0.0,0.0
HBSch,120.0,11.84,0.05,0.01,5.18
All,121.0,403.86,21.73,2.78,42.27
HBW,121.0,66.05,0.34,0.14,0.48
HBO,121.0,266.97,20.27,2.49,22.76
NHB,121.0,29.89,0.95,0.1,1.05
HBC,121.0,0.0,0.0,0.0,0.0
HBSch,121.0,40.94,0.18,0.05,17.98
All,122.0,111.66,5.4,0.77,11.22
HBW,122.0,18.28,0.04,0.04,0.08
HBO,122.0,74.29,5.08,0.69,5.77
NHB,122.0,7.39,0.23,0.03,0.25
HBC,122.0,0.0,0.0,0.0,0.0
HBSch,122.0,11.7,0.05,0.01,5.12
All,123.0,0.0,0.0,0.0,0.0
HBW,123.0,0.0,0.0,0.0,0.0
HBO,123.0,0.0,0.0,0.0,0.0
NHB,123.0,0.0,0.0,0.0,0.0
HBC,123.0,0.0,0.0,0.0,0.0
HBSch,123.0,0.0,0.0,0.0,0.0
All,124.0,556.59,34.56,3.69,56.52
HBW,124.0,109.25,0.6,0.25,0.85
HBO,124.0,351.74,31.9,3.23,35.13
NHB,124.0,52.2,1.87,0.16,2.03
HBC,124.0,1.0,0.0,0.0,0.0
HBSch,124.0,42.4,0.18,0.05,18.51
All,125.0,600.97,41.23,3.96,67.02
HBW,125.0,100.17,1.92,0.28,2.2
HBO,125.0,361.99,35.77,3.35,39.11
NHB,125.0,87.9,3.33,0.27,3.59
HBC,125.0,1.0,0.0,0.0,0.0
HBSch,125.0,49.91,0.22,0.06,22.11
All,126.0,1362.9,87.04,9.57,138.29
HBW,126.0,264.96,1.95,0.64,2.59
HBO,126.0,865.23,80.0,8.42,88.42
NHB,126.0,132.2,4.67,0.4,5.07
HBC,126.0,3.0,0.0,0.0,0.0
HBSch,126.0,97.5,0.42,0.11,42.21
All,127.0,868.3,51.43,5.42,91.63
HBW,127.0,155.16,0.33,0.23,0.56
HBO,127.0,563.67,48.39,4.9,53.29
NHB,127.0,68.34,2.35,0.2,2.55
HBC,127.0,1.0,0.0,0.0,0.0
HBSch,127.0,80.13,0.35,0.09,35.22
All,128.0,550.94,34.26,3.48,62.6
HBW,128.0,89.39,0.4,0.13,0.52
HBO,128.0,364.23,32.23,3.18,35.41
NHB,128.0,38.57,1.38,0.12,1.5
HBC,128.0,1.0,0.0,0.0,0.0
HBSch,128.0,57.75,0.25,0.07,25.18
All,129.0,79.52,2.64,0.43,5.68
HBW,129.0,14.55,0.01,0.01,0.02
HBO,129.0,51.84,2.47,0.39,2.86
NHB,129.0,6.53,0.14,0.02,0.16
HBC,129.0,0.0,0.0,0.0,0.0
HBSch,129.0,6.6,0.03,0.01,2.64
All,130.0,303.08,16.27,2.11,23.63
HBW,130.0,66.79,0.24,0.13,0.38
HBO,130.0,177.57,14.61,1.83,16.44
NHB,130.0,45.44,1.37,0.13,1.5
HBC,130.0,1.0,0.0,0.0,0.0
HBSch,130.0,12.28,0.05,0.01,5.31
All,131.0,532.03,22.38,3.09,45.9
HBW,131.0,92.18,0.08,0.1,0.19
HBO,131.0,349.05,21.15,2.82,23.97
NHB,131.0,40.78,0.94,0.11,1.05
HBC,131.0,1.0,0.0,0.0,0.0
HBSch,131.0,49.01,0.21,0.06,20.7
All,132.0,214.85,5.68,1.11,6.78
HBW,132.0,40.76,0.39,0.09,0.48
HBO,132.0,127.01,4.92,0.95,5.87
NHB,132.0,32.3,0.36,0.07,0.43
HBC,132.0,0.0,0.0,0.0,0.0
HBSch,132.0,14.78,0.0,0.0,0.0
All,133.0,1365.64,44.39,7.08,51.47
HBW,133.0,244.81,0.87,0.4,1.27
HBO,133.0,870.76,41.88,6.42,48.3
NHB,133.0,111.09,1.64,0.27,1.91
HBC,133.0,2.0,0.0,0.0,0.0
HBSch,133.0,136.98,0.0,0.0,0.0
All,134.0,37.42,0.19,0.14,0.33
HBW,134.0,6.12,0.0,0.01,0.01
HBO,134.0,24.91,0.18,0.13,0.31
NHB,134.0,1.84,0.01,0.01,0.01
HBC,134.0,0.0,0.0,0.0,0.0
HBSch,134.0,4.55,0.0,0.0,0.0
All,135.0,14.4,0.26,0.06,0.32
HBW,135.0,2.24,0.0,0.0,0.0
HBO,135.0,9.86,0.24,0.06,0.3
NHB,135.0,0.74,0.01,0.0,0.02
HBC,135.0,0.0,0.0,0.0,0.0
HBSch,135.0,1.56,0.0,0.0,0.0
All,136.0,1383.77,48.59,7.79,56.38
HBW,136.0,239.39,1.14,0.58,1.72
HBO,136.0,883.47,45.65,6.91,52.56
NHB,136.0,115.61,1.81,0.29,2.1
HBC,136.0,9.0,0.0,0.0,0.0
HBSch,136.0,136.3,0.0,0.0,0.0
All,137.0,22.04,0.27,0.07,0.34
HBW,137.0,1.37,0.01,0.0,0.02
HBO,137.0,3.94,0.11,0.03,0.13
NHB,137.0,15.97,0.16,0.03,0.19
HBC,137.0,0.0,0.0,0.0,0.0
HBSch,137.0,0.77,0.0,0.0,0.0
All,138.0,1710.39,60.96,9.96,70.93
HBW,138.0,261.53,2.28,0.7,2.98
HBO,138.0,1100.43,56.53,8.92,65.45
NHB,138.0,125.04,2.16,0.34,2.5
HBC,138.0,18.0,0.0,0.0,0.0
HBSch,138.0,205.38,0.0,0.0,0.0
All,139.0,212.56,6.92,1.53,8.45
HBW,139.0,41.7,0.19,0.13,0.32
HBO,139.0,122.88,6.01,1.28,7.29
NHB,139.0,37.32,0.72,0.12,0.84
HBC,139.0,0.0,0.0,0.0,0.0
HBSch,139.0,10.66,0.0,0.0,0.0
All,140.0,9.33,0.06,0.07,0.13
HBW,140.0,1.65,0.0,0.01,0.01
HBO,140.0,5.47,0.06,0.05,0.11
NHB,140.0,1.83,0.01,0.01,0.01
HBC,140.0,0.0,0.0,0.0,0.0
HBSch,140.0,0.38,0.0,0.0,0.0
All,141.0,0.0,0.0,0.0,0.0
HBW,141.0,0.0,0.0,0.0,0.0
HBO,141.0,0.0,0.0,0.0,0.0
NHB,141.0,0.0,0.0,0.0,0.0
HBC,141.0,0.0,0.0,0.0,0.0
HBSch,141.0,0.0,0.0,0.0,0.0
All,142.0,0.0,0.0,0.0,0.0
HBW,142.0,0.0,0.0,0.0,0.0
HBO,142.0,0.0,0.0,0.0,0.0
NHB,142.0,0.0,0.0,0.0,0.0
HBC,142.0,0.0,0.0,0.0,0.0
HBSch,142.0,0.0,0.0,0.0,0.0
All,143.0,588.77,16.79,3.21,20.0
HBW,143.0,80.52,0.78,0.26,1.04
HBO,143.0,241.81,11.72,2.26,13.98
NHB,143.0,226.05,4.29,0.69,4.98
HBC,143.0,13.0,0.0,0.0,0.0
HBSch,143.0,27.39,0.0,0.0,0.0
All,144.0,0.0,0.0,0.0,0.0
HBW,144.0,0.0,0.0,0.0,0.0
HBO,144.0,0.0,0.0,0.0,0.0
NHB,144.0,0.0,0.0,0.0,0.0
HBC,144.0,0.0,0.0,0.0,0.0
HBSch,144.0,0.0,0.0,0.0,0.0
All,145.0,112.51,1.37,1.11,2.48
HBW,145.0,18.79,0.03,0.22,0.25
HBO,145.0,73.38,1.3,0.85,2.15
NHB,145.0,7.98,0.04,0.04,0.08
HBC,145.0,0.0,0.0,0.0,0.0
HBSch,145.0,12.36,0.0,0.0,0.0
All,146.0,0.0,0.0,0.0,0.0
HBW,146.0,0.0,0.0,0.0,0.0
HBO,146.0,0.0,0.0,0.0,0.0
NHB,146.0,0.0,0.0,0.0,0.0
HBC,146.0,0.0,0.0,0.0,0.0
HBSch,146.0,0.0,0.0,0.0,0.0
All,147.0,3.61,0.01,0.03,0.04
HBW,147.0,0.67,0.0,0.0,0.0
HBO,147.0,2.34,0.01,0.02,0.03
NHB,147.0,0.37,0.0,0.0,0.0
HBC,147.0,0.0,0.0,0.0,0.0
HBSch,147.0,0.23,0.0,0.0,0.0
All,148.0,0.0,0.0,0.0,0.0
HBW,148.0,0.0,0.0,0.0,0.0
HBO,148.0,0.0,0.0,0.0,0.0
NHB,148.0,0.0,0.0,0.0,0.0
HBC,148.0,0.0,0.0,0.0,0.0
HBSch,148.0,0.0,0.0,0.0,0.0
All,149.0,0.0,0.0,0.0,0.0
HBW,149.0,0.0,0.0,0.0,0.0
HBO,149.0,0.0,0.0,0.0,0.0
NHB,149.0,0.0,0.0,0.0,0.0
HBC,149.0,0.0,0.0,0.0,0.0
HBSch,149.0,0.0,0.0,0.0,0.0
All,150.0,3380.91,73.34,30.13,103.46
HBW,150.0,581.82,3.9,5.53,9.43
HBO,150.0,2053.01,64.79,22.95,87.74
NHB,150.0,425.49,4.65,1.64,6.29
HBC,150.0,0.0,0.0,0.0,0.0
HBSch,150.0,320.58,0.0,0.0,0.0
All,151.0,279.43,0.01,1.19,1.2
HBW,151.0,36.74,0.0,0.17,0.17
HBO,151.0,184.52,0.01,0.99,1.0
NHB,151.0,17.44,0.0,0.03,0.03
HBC,151.0,0.0,0.0,0.0,0.0
HBSch,151.0,40.73,0.0,0.0,0.0
All,152.0,0.0,0.0,0.0,0.0
HBW,152.0,0.0,0.0,0.0,0.0
HBO,152.0,0.0,0.0,0.0,0.0
NHB,152.0,0.0,0.0,0.0,0.0
HBC,152.0,0.0,0.0,0.0,0.0
HBSch,152.0,0.0,0.0,0.0,0.0
All,153.0,0.0,0.0,0.0,0.0
HBW,153.0,0.0,0.0,0.0,0.0
HBO,153.0,0.0,0.0,0.0,0.0
NHB,153.0,0.0,0.0,0.0,0.0
HBC,153.0,0.0,0.0,0.0,0.0
HBSch,153.0,0.0,0.0,0.0,0.0
All,154.0,0.0,0.0,0.0,0.0
HBW,154.0,0.0,0.0,0.0,0.0
HBO,154.0,0.0,0.0,0.0,0.0
NHB,154.0,0.0,0.0,0.0,0.0
HBC,154.0,0.0,0.0,0.0,0.0
HBSch,154.0,0.0,0.0,0.0,0.0
All,155.0,71.0,0.58,0.29,0.87
HBW,155.0,17.34,0.0,0.01,0.01
HBO,155.0,39.15,0.56,0.26,0.81
NHB,155.0,11.1,0.03,0.02,0.05
HBC,155.0,0.0,0.0,0.0,0.0
HBSch,155.0,3.42,0.0,0.0,0.0
All,156.0,59.7,0.16,0.07,0.23
HBW,156.0,11.22,0.0,0.0,0.0
HBO,156.0,36.08,0.16,0.06,0.22
NHB,156.0,7.17,0.01,0.0,0.01
HBC,156.0,0.0,0.0,0.0,0.0
HBSch,156.0,5.23,0.0,0.0,0.0
All,157.0,416.84,5.37,1.67,7.04
HBW,157.0,91.66,0.0,0.08,0.08
HBO,157.0,252.41,5.17,1.52,6.69
NHB,157.0,42.19,0.2,0.07,0.28
HBC,157.0,1.0,0.0,0.0,0.0
HBSch,157.0,29.58,0.0,0.0,0.0
All,158.0,839.01,19.12,4.83,42.68
HBW,158.0,187.57,0.05,0.29,0.34
HBO,158.0,521.09,18.12,4.29,22.4
NHB,158.0,75.97,0.76,0.19,0.96
HBC,158.0,1.0,0.0,0.0,0.0
HBSch,158.0,53.39,0.19,0.06,18.98
All,159.0,18.38,0.03,0.01,0.04
HBW,159.0,0.0,0.0,0.0,0.0
HBO,159.0,0.0,0.0,0.0,0.0
NHB,159.0,18.38,0.03,0.01,0.04
HBC,159.0,0.0,0.0,0.0,0.0
HBSch,159.0,0.0,0.0,0.0,0.0
All,160.0,13.19,0.02,0.02,0.04
HBW,160.0,2.05,0.0,0.0,0.0
HBO,160.0,7.84,0.01,0.02,0.03
NHB,160.0,2.38,0.0,0.0,0.0
HBC,160.0,0.0,0.0,0.0,0.0
HBSch,160.0,0.92,0.0,0.0,0.0
All,161.0,226.28,4.91,1.4,12.03
HBW,161.0,49.37,0.02,0.14,0.16
HBO,161.0,143.44,4.63,1.19,5.82
NHB,161.0,17.82,0.2,0.05,0.25
HBC,161.0,0.0,0.0,0.0,0.0
HBSch,161.0,15.65,0.06,0.02,5.8
All,162.0,300.44,3.44,1.22,4.66
HBW,162.0,66.8,0.0,0.09,0.09
HBO,162.0,180.13,3.31,1.08,4.39
NHB,162.0,33.75,0.13,0.06,0.19
HBC,162.0,1.0,0.0,0.0,0.0
HBSch,162.0,18.76,0.0,0.0,0.0
All,163.0,66.21,1.08,0.35,3.18
HBW,163.0,14.09,0.0,0.03,0.03
HBO,163.0,42.34,1.01,0.3,1.31
NHB,163.0,4.96,0.05,0.01,0.07
HBC,163.0,0.0,0.0,0.0,0.0
HBSch,163.0,4.82,0.02,0.01,1.78
All,164.0,5.76,0.05,0.04,0.08
HBW,164.0,0.74,0.0,0.01,0.01
HBO,164.0,2.32,0.03,0.02,0.06
NHB,164.0,2.48,0.01,0.01,0.02
HBC,164.0,0.0,0.0,0.0,0.0
HBSch,164.0,0.22,0.0,0.0,0.0
All,165.0,93.55,0.17,0.08,0.25
HBW,165.0,0.0,0.0,0.0,0.0
HBO,165.0,0.0,0.0,0.0,0.0
NHB,165.0,93.55,0.17,0.08,0.25
HBC,165.0,0.0,0.0,0.0,0.0
HBSch,165.0,0.0,0.0,0.0,0.0
All,166.0,243.39,3.13,0.81,3.94
HBW,166.0,53.95,0.0,0.03,0.03
HBO,166.0,147.8,3.03,0.74,3.77
NHB,166.0,25.01,0.11,0.04,0.14
HBC,166.0,0.0,0.0,0.0,0.0
HBSch,166.0,16.63,0.0,0.0,0.0
All,167.0,131.4,1.68,0.56,2.25
HBW,167.0,27.54,0.0,0.05,0.05
HBO,167.0,80.01,1.61,0.49,2.1
NHB,167.0,12.88,0.07,0.03,0.1
HBC,167.0,0.0,0.0,0.0,0.0
HBSch,167.0,10.97,0.0,0.0,0.0
All,168.0,465.27,9.01,2.49,11.5
HBW,168.0,97.12,0.01,0.26,0.27
HBO,168.0,294.68,8.72,2.14,10.86
NHB,168.0,33.94,0.28,0.09,0.37
HBC,168.0,1.0,0.0,0.0,0.0
HBSch,168.0,38.53,0.0,0.0,0.0
All,169.0,121.88,1.64,0.72,2.36
HBW,169.0,28.3,0.0,0.12,0.13
HBO,169.0,73.21,1.57,0.57,2.14
NHB,169.0,11.53,0.07,0.03,0.1
HBC,169.0,0.0,0.0,0.0,0.0
HBSch,169.0,8.84,0.0,0.0,0.0
All,170.0,241.28,7.96,0.92,8.88
HBW,170.0,49.86,0.29,0.07,0.36
HBO,170.0,144.02,7.32,0.81,8.12
NHB,170.0,29.46,0.36,0.04,0.4
HBC,170.0,0.0,0.0,0.0,0.0
HBSch,170.0,17.94,0.0,0.0,0.0
All,171.0,379.18,10.09,1.31,11.4
HBW,171.0,77.6,0.03,0.04,0.07
HBO,171.0,240.73,9.75,1.23,10.98
NHB,171.0,29.81,0.31,0.04,0.36
HBC,171.0,1.0,0.0,0.0,0.0
HBSch,171.0,30.03,0.0,0.0,0.0
All,172.0,724.09,12.58,4.76,40.78
HBW,172.0,157.47,0.02,0.73,0.75
HBO,172.0,455.23,11.92,3.81,15.72
NHB,172.0,58.83,0.41,0.16,0.57
HBC,172.0,1.0,0.0,0.0,0.0
HBSch,172.0,51.56,0.24,0.06,23.74
All,173.0,625.44,8.05,4.5,12.55
HBW,173.0,124.81,0.01,0.67,0.68
HBO,173.0,398.05,7.86,3.68,11.53
NHB,173.0,45.33,0.18,0.15,0.33
HBC,173.0,1.0,0.0,0.0,0.0
HBSch,173.0,56.26,0.0,0.0,0.0
All,174.0,232.37,2.77,1.02,3.78
HBW,174.0,51.21,0.0,0.08,0.09
HBO,174.0,139.17,2.64,0.89,3.53
NHB,174.0,23.45,0.12,0.05,0.16
HBC,174.0,3.0,0.0,0.0,0.0
HBSch,174.0,15.54,0.0,0.0,0.0
All,175.0,383.77,6.61,1.99,19.97
HBW,175.0,72.77,0.14,0.19,0.33
HBO,175.0,218.07,5.79,1.61,7.4
NHB,175.0,65.54,0.57,0.16,0.73
HBC,175.0,2.0,0.0,0.0,0.0
HBSch,175.0,25.39,0.11,0.03,11.51
All,176.0,69.12,0.73,0.62,1.36
HBW,176.0,17.03,0.01,0.13,0.14
HBO,176.0,40.01,0.7,0.46,1.15
NHB,176.0,8.34,0.03,0.03,0.06
HBC,176.0,0.0,0.0,0.0,0.0
HBSch,176.0,3.75,0.0,0.0,0.0
All,177.0,249.81,7.34,0.9,8.24
HBW,177.0,53.0,0.03,0.04,0.06
HBO,177.0,153.63,7.07,0.84,7.9
NHB,177.0,20.81,0.24,0.03,0.27
HBC,177.0,2.0,0.0,0.0,0.0
HBSch,177.0,20.38,0.0,0.0,0.0
All,178.0,289.97,7.46,1.01,8.47
HBW,178.0,62.58,0.26,0.06,0.32
HBO,178.0,174.25,6.9,0.9,7.8
NHB,178.0,31.39,0.3,0.04,0.34
HBC,178.0,3.0,0.0,0.0,0.0
HBSch,178.0,18.75,0.0,0.0,0.0
All,179.0,65.21,0.4,0.17,0.57
HBW,179.0,11.73,0.0,0.01,0.01
HBO,179.0,40.79,0.38,0.15,0.54
NHB,179.0,6.51,0.02,0.01,0.02
HBC,179.0,0.0,0.0,0.0,0.0
HBSch,179.0,6.19,0.0,0.0,0.0
All,180.0,263.58,3.45,1.04,4.49
HBW,180.0,57.11,0.01,0.07,0.08
HBO,180.0,161.57,3.33,0.93,4.26
NHB,180.0,23.23,0.11,0.04,0.15
HBC,180.0,1.0,0.0,0.0,0.0
HBSch,180.0,20.67,0.0,0.0,0.0
All,181.0,306.76,4.71,1.52,6.24
HBW,181.0,68.76,0.0,0.14,0.15
HBO,181.0,188.45,4.53,1.32,5.85
NHB,181.0,27.02,0.18,0.06,0.24
HBC,181.0,1.0,0.0,0.0,0.0
HBSch,181.0,21.53,0.0,0.0,0.0
All,182.0,428.98,7.65,2.53,24.43
HBW,182.0,93.24,0.01,0.26,0.27
HBO,182.0,268.22,7.24,2.14,9.38
NHB,182.0,34.25,0.26,0.09,0.35
HBC,182.0,1.0,0.0,0.0,0.0
HBSch,182.0,32.26,0.14,0.04,14.43
All,183.0,150.98,1.27,0.56,1.83
HBW,183.0,35.98,0.08,0.06,0.14
HBO,183.0,85.2,1.14,0.46,1.6
NHB,183.0,20.38,0.06,0.04,0.09
HBC,183.0,0.0,0.0,0.0,0.0
HBSch,183.0,9.42,0.0,0.0,0.0
All,184.0,511.98,7.61,3.77,26.65
HBW,184.0,116.58,0.0,0.7,0.7
HBO,184.0,315.61,7.18,2.89,10.07
NHB,184.0,45.19,0.27,0.14,0.41
HBC,184.0,0.0,0.0,0.0,0.0
HBSch,184.0,34.6,0.15,0.04,15.47
All,185.0,368.17,5.87,3.14,9.01
HBW,185.0,82.69,0.03,0.56,0.58
HBO,185.0,221.53,5.65,2.45,8.1
NHB,185.0,33.77,0.2,0.13,0.33
HBC,185.0,5.0,0.0,0.0,0.0
HBSch,185.0,25.17,0.0,0.0,0.0
All,186.0,98.58,1.55,0.93,2.49
HBW,186.0,19.67,0.03,0.17,0.2
HBO,186.0,62.06,1.47,0.72,2.2
NHB,186.0,7.75,0.05,0.03,0.09
HBC,186.0,0.0,0.0,0.0,0.0
HBSch,186.0,9.09,0.0,0.0,0.0
All,187.0,117.34,3.57,0.39,3.96
HBW,187.0,23.48,0.06,0.02,0.08
HBO,187.0,66.58,3.27,0.34,3.61
NHB,187.0,20.04,0.24,0.03,0.26
HBC,187.0,0.0,0.0,0.0,0.0
HBSch,187.0,7.24,0.0,0.0,0.0
All,188.0,37.49,0.1,0.07,0.17
HBW,188.0,8.03,0.0,0.0,0.0
HBO,188.0,23.75,0.09,0.06,0.16
NHB,188.0,2.3,0.0,0.0,0.0
HBC,188.0,0.0,0.0,0.0,0.0
HBSch,188.0,3.41,0.0,0.0,0.0
All,189.0,551.55,8.96,2.94,11.89
HBW,189.0,119.22,0.01,0.28,0.29
HBO,189.0,326.85,8.63,2.54,11.16
NHB,189.0,45.33,0.32,0.12,0.44
HBC,189.0,21.0,0.0,0.0,0.0
HBSch,189.0,39.15,0.0,0.0,0.0
All,190.0,647.69,12.55,4.22,16.77
HBW,190.0,146.13,0.0,0.59,0.59
HBO,190.0,397.21,12.08,3.47,15.55
NHB,190.0,54.97,0.47,0.16,0.63
HBC,190.0,1.0,0.0,0.0,0.0
HBSch,190.0,48.38,0.0,0.0,0.0
All,191.0,767.93,14.2,5.67,19.87
HBW,191.0,170.5,0.01,0.97,0.98
HBO,191.0,473.37,13.68,4.49,18.17
NHB,191.0,63.43,0.51,0.21,0.72
HBC,191.0,1.0,0.0,0.0,0.0
HBSch,191.0,59.62,0.0,0.0,0.0
All,192.0,11.37,0.04,0.04,0.08
HBW,192.0,2.43,0.0,0.0,0.0
HBO,192.0,5.62,0.03,0.03,0.07
NHB,192.0,2.86,0.01,0.01,0.01
HBC,192.0,0.0,0.0,0.0,0.0
HBSch,192.0,0.46,0.0,0.0,0.0
All,193.0,1276.09,24.83,9.64,34.47
HBW,193.0,270.97,0.01,1.48,1.49
HBO,193.0,780.2,23.96,7.81,31.76
NHB,193.0,101.94,0.86,0.35,1.21
HBC,193.0,19.0,0.0,0.0,0.0
HBSch,193.0,103.98,0.0,0.0,0.0
All,194.0,0.0,0.0,0.0,0.0
HBW,194.0,0.0,0.0,0.0,0.0
HBO,194.0,0.0,0.0,0.0,0.0
NHB,194.0,0.0,0.0,0.0,0.0
HBC,194.0,0.0,0.0,0.0,0.0
HBSch,194.0,0.0,0.0,0.0,0.0
All,195.0,511.39,10.78,3.21,31.46
HBW,195.0,120.18,0.07,0.33,0.4
HBO,195.0,310.78,10.05,2.68,12.73
