Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBSch,Dy,P,   2989.00,     53.75,     30.34,      0.03,     30.34,     23.41,      0.23,         0
HBSch,Dy,A,   2989.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2990.00,   2533.03,   2130.66,     21.09,   2160.19,    372.84,    348.01,     29.53
All,Dy,A,   2990.00,   4826.41,   4137.39,     45.94,   4223.10,    603.31,    557.37,     85.71
HBW,Dy,P,   2990.00,     69.62,     54.77,      1.41,     59.18,     10.45,      9.03,      4.41
HBW,Dy,A,   2990.00,    914.20,    809.37,     11.67,    845.21,     68.99,     57.31,     35.84
HBO,Dy,P,   2990.00,    255.12,    203.00,      3.00,    209.84,     45.29,     42.29,      6.84
HBO,Dy,A,   2990.00,   1700.09,   1435.02,     17.22,   1459.58,    240.51,    223.30,     24.57
NHB,Dy,P,   2990.00,   2196.92,   1866.21,     16.61,   1883.66,    313.26,    296.65,     17.45
NHB,Dy,A,   2990.00,   2212.12,   1893.00,     17.05,   1918.30,    293.81,    276.76,     25.30
HBC,Dy,P,   2990.00,      2.00,      1.11,      0.06,      1.94,      0.06,         0,      0.84
HBC,Dy,A,   2990.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2990.00,      9.36,      5.58,      0.00,      5.58,      3.78,      0.04,         0
HBSch,Dy,A,   2990.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2991.00,   3558.10,   2850.70,     39.31,   2959.57,    598.52,    542.46,    108.87
All,Dy,A,   2991.00,   5770.44,   4931.89,     57.18,   5031.88,    738.56,    681.38,     99.99
HBW,Dy,P,   2991.00,    410.23,    321.33,      8.23,    349.19,     61.04,     52.81,     27.86
HBW,Dy,A,   2991.00,   1313.24,   1155.12,     16.63,   1200.00,    113.24,     96.61,     44.88
HBO,Dy,P,   2991.00,   1300.96,   1029.19,     15.79,   1061.59,    239.37,    223.58,     32.40
HBO,Dy,A,   2991.00,   2761.91,   2323.08,     27.38,   2359.28,    402.63,    375.26,     36.20
NHB,Dy,P,   2991.00,   1683.88,   1432.47,     12.81,   1445.95,    237.93,    225.12,     13.48
NHB,Dy,A,   2991.00,   1695.29,   1453.69,     13.17,   1472.61,    222.69,    209.52,     18.92
HBC,Dy,P,   2991.00,    121.00,     42.63,      2.46,     77.76,     43.24,     40.78,     35.13
HBC,Dy,A,   2991.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2991.00,     42.03,     25.09,      0.02,     25.09,     16.94,      0.17,         0
HBSch,Dy,A,   2991.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2992.00,   3264.44,   1970.94,     53.76,   2364.65,    899.79,    829.38,    393.71
All,Dy,A,   2992.00,   1083.22,    923.61,     10.58,    932.04,    151.18,    140.60,      8.43
HBW,Dy,P,   2992.00,    357.75,    296.80,      7.70,    316.96,     40.79,     33.10,     20.16
HBW,Dy,A,   2992.00,     57.43,     50.80,      0.80,     51.80,      5.64,      4.84,      1.00
HBO,Dy,P,   2992.00,   1158.26,    931.88,     14.28,    953.38,    204.88,    190.60,     21.50
HBO,Dy,A,   2992.00,    812.75,    687.22,      8.05,    693.32,    119.44,    111.38,      6.10
NHB,Dy,P,   2992.00,    211.71,    182.41,      1.68,    183.65,     28.06,     26.38,      1.24
NHB,Dy,A,   2992.00,    213.03,    185.59,      1.72,    186.93,     26.11,     24.39,      1.34
HBC,Dy,P,   2992.00,   1496.00,    535.98,     30.08,    886.79,    609.21,    579.13,    350.81
HBC,Dy,A,   2992.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2992.00,     40.72,     23.88,      0.02,     23.88,     16.84,      0.17,         0
HBSch,Dy,A,   2992.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2993.00,   1886.67,   1175.38,     30.58,   1337.87,    548.80,    507.31,    162.49
All,Dy,A,   2993.00,    983.46,    641.85,      7.34,    644.73,    338.73,     85.75,      2.87
HBW,Dy,P,   2993.00,    199.81,    171.32,      4.59,    178.11,     21.70,     17.11,      6.79
HBW,Dy,A,   2993.00,     78.37,     70.92,      1.09,     71.50,      6.87,      5.78,      0.58
HBO,Dy,P,   2993.00,    671.90,    555.59,      8.45,    563.25,    108.65,    100.20,      7.66
HBO,Dy,A,   2993.00,    467.40,    399.06,      4.68,    400.90,     66.50,     61.82,      1.85
NHB,Dy,P,   2993.00,    155.89,    137.16,      1.28,    137.70,     18.19,     16.91,      0.54
NHB,Dy,A,   2993.00,    157.22,    139.79,      1.31,    140.24,     16.99,     15.68,      0.45
HBC,Dy,P,   2993.00,    834.00,    297.28,     16.24,    444.77,    389.23,    372.98,    147.50
HBC,Dy,A,   2993.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2993.00,     25.06,     14.03,      0.01,     14.03,     11.03,      0.11,         0
HBSch,Dy,A,   2993.00,    280.46,     32.08,      0.26,     32.08,    248.38,      2.48,         0
All,Dy,P,   2994.00,   1644.53,   1090.32,     27.26,   1207.64,    436.89,    399.46,    117.32
All,Dy,A,   2994.00,    468.34,    402.37,      4.57,    404.31,     64.03,     59.46,      1.93
HBW,Dy,P,   2994.00,    199.60,    173.81,      4.70,    180.60,     19.00,     14.30,      6.79
HBW,Dy,A,   2994.00,      0.64,      0.62,         0,      0.64,         0,         0,      0.02
HBO,Dy,P,   2994.00,    692.45,    580.75,      8.86,    588.65,    103.80,     94.94,      7.90
HBO,Dy,A,   2994.00,    384.19,    327.27,      3.85,    328.98,     55.21,     51.36,      1.71
NHB,Dy,P,   2994.00,     83.05,     73.62,      0.72,     73.88,      9.17,      8.45,      0.26
NHB,Dy,A,   2994.00,     83.51,     74.49,      0.72,     74.69,      8.82,      8.10,      0.20
HBC,Dy,P,   2994.00,    644.00,    246.99,     12.97,    349.37,    294.63,    281.66,    102.38
HBC,Dy,A,   2994.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2994.00,     25.43,     15.14,      0.01,     15.14,     10.29,      0.10,         0
HBSch,Dy,A,   2994.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2995.00,   2786.90,   2357.28,     39.00,   2432.76,    354.14,    283.59,     75.48
All,Dy,A,   2995.00,   1634.74,   1451.99,     16.19,   1459.49,    175.25,    159.06,      7.50
HBW,Dy,P,   2995.00,    512.83,    457.96,     10.21,    473.74,     39.09,     28.88,     15.78
HBW,Dy,A,   2995.00,     94.42,     85.92,      1.29,     86.81,      7.61,      6.31,      0.89
HBO,Dy,P,   2995.00,   1724.24,   1485.57,     21.03,   1501.01,    223.23,    202.19,     15.44
HBO,Dy,A,   2995.00,   1221.76,   1075.16,     12.37,   1081.01,    140.75,    128.38,      5.85
NHB,Dy,P,   2995.00,    316.45,    288.72,      2.54,    289.69,     26.77,     24.22,      0.96
NHB,Dy,A,   2995.00,    318.56,    290.91,      2.53,    291.67,     26.89,     24.36,      0.76
HBC,Dy,P,   2995.00,    166.00,     89.55,      5.17,    132.85,     33.14,     27.97,     43.31
HBC,Dy,A,   2995.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2995.00,     67.38,     35.47,      0.04,     35.47,     31.91,      0.32,         0
HBSch,Dy,A,   2995.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2996.00,   4371.20,   3666.30,     42.87,   3724.62,    646.58,    585.03,     58.32
All,Dy,A,   2996.00,   9250.31,   8041.74,     92.01,   8169.67,   1080.64,    988.63,    127.93
HBW,Dy,P,   2996.00,    359.08,    285.20,      7.10,    302.66,     56.43,     49.33,     17.46
HBW,Dy,A,   2996.00,   2011.35,   1794.36,     25.86,   1851.79,    159.56,    133.71,     57.43
HBO,Dy,P,   2996.00,   1198.88,    966.37,     14.57,    987.57,    211.31,    196.74,     21.20
HBO,Dy,A,   2996.00,   4454.75,   3830.07,     44.75,   3878.30,    576.45,    531.69,     48.23
NHB,Dy,P,   2996.00,   2761.22,   2384.85,     20.95,   2401.50,    359.72,    338.76,     16.66
NHB,Dy,A,   2996.00,   2784.21,   2417.31,     21.40,   2439.58,    344.63,    323.23,     22.27
HBC,Dy,P,   2996.00,      8.00,      4.77,      0.23,      7.77,      0.23,         0,      3.00
HBC,Dy,A,   2996.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2996.00,     44.01,     25.12,      0.03,     25.12,     18.90,      0.19,         0
HBSch,Dy,A,   2996.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2997.00,   3214.84,   2628.06,     34.23,   2687.22,    527.62,    475.28,     59.16
All,Dy,A,   2997.00,   7780.21,   6713.70,     78.24,   6871.39,    908.82,    830.58,    157.69
HBW,Dy,P,   2997.00,    374.78,    291.15,      7.33,    313.04,     61.73,     54.40,     21.90
HBW,Dy,A,   2997.00,   2300.53,   2034.27,     28.04,   2122.71,    177.82,    149.78,     88.44
HBO,Dy,P,   2997.00,   1230.01,    974.11,     14.97,    997.95,    232.06,    217.09,     23.84
HBO,Dy,A,   2997.00,   3909.30,   3327.76,     38.22,   3382.56,    526.75,    488.53,     54.79
NHB,Dy,P,   2997.00,   1558.46,   1332.97,     11.69,   1343.17,    215.29,    203.60,     10.19
NHB,Dy,A,   2997.00,   1570.37,   1351.67,     11.99,   1366.12,    204.25,    192.26,     14.45
HBC,Dy,P,   2997.00,      8.00,      4.55,      0.22,      7.78,      0.22,         0,      3.23
HBC,Dy,A,   2997.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2997.00,     43.60,     25.28,      0.02,     25.28,     18.32,      0.18,         0
HBSch,Dy,A,   2997.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2998.00,   4393.73,   3612.55,     45.84,   3697.29,    696.45,    631.42,     84.74
All,Dy,A,   2998.00,   8781.87,   7551.21,     85.80,   7698.99,   1082.88,    997.08,    147.78
HBW,Dy,P,   2998.00,    491.97,    385.39,      9.70,    417.06,     74.91,     65.21,     31.67
HBW,Dy,A,   2998.00,   1930.39,   1704.26,     23.80,   1770.65,    159.74,    135.95,     66.38
HBO,Dy,P,   2998.00,   1521.77,   1206.15,     18.38,   1238.01,    283.77,    265.39,     31.86
HBO,Dy,A,   2998.00,   4511.19,   3828.95,     44.04,   3888.31,    622.87,    578.84,     59.36
NHB,Dy,P,   2998.00,   2322.22,   1987.58,     17.50,   2004.09,    318.13,    300.63,     16.52
NHB,Dy,A,   2998.00,   2340.30,   2018.00,     17.97,   2040.03,    300.26,    282.30,     22.03
HBC,Dy,P,   2998.00,     10.00,      5.06,      0.24,      9.76,      0.24,         0,      4.70
HBC,Dy,A,   2998.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2998.00,     47.77,     28.37,      0.03,     28.37,     19.40,      0.19,         0
HBSch,Dy,A,   2998.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   2999.00,   2454.61,   2005.32,     31.60,   2070.68,    383.93,    329.84,     65.36
All,Dy,A,   2999.00,   1864.65,   1611.39,     18.44,   1631.38,    233.28,    214.84,     19.99
HBW,Dy,P,   2999.00,    471.88,    395.36,      9.53,    420.75,     51.13,     41.60,     25.39
HBW,Dy,A,   2999.00,    290.95,    259.16,      3.71,    265.44,     25.51,     21.80,      6.28
HBO,Dy,P,   2999.00,   1540.91,   1251.34,     18.54,   1276.37,    264.54,    246.00,     25.03
HBO,Dy,A,   2999.00,   1216.32,   1039.16,     11.88,   1050.43,    165.89,    154.01,     11.27
NHB,Dy,P,   2999.00,    355.53,    308.59,      2.78,    310.74,     44.79,     42.01,      2.15
NHB,Dy,A,   2999.00,    357.38,    313.06,      2.85,    315.50,     41.88,     39.03,      2.44
HBC,Dy,P,   2999.00,     29.00,     15.49,      0.72,     28.28,      0.72,         0,     12.79
HBC,Dy,A,   2999.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   2999.00,     57.28,     34.53,      0.03,     34.53,     22.75,      0.23,         0
HBSch,Dy,A,   2999.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3000.00,   3478.94,   2924.10,     45.54,   2997.90,    481.05,    407.34,     73.79
All,Dy,A,   3000.00,   3012.78,   2620.10,     29.83,   2636.02,    376.76,    346.93,     15.92
HBW,Dy,P,   3000.00,    627.56,    540.76,     13.64,    566.02,     61.53,     47.89,     25.26
HBW,Dy,A,   3000.00,    271.49,    243.55,      3.63,    246.42,     25.08,     21.44,      2.87
HBO,Dy,P,   3000.00,   2026.69,   1687.31,     25.60,   1713.90,    312.78,    287.19,     26.59
HBO,Dy,A,   3000.00,   2016.48,   1727.50,     20.26,   1738.17,    278.31,    258.06,     10.67
NHB,Dy,P,   3000.00,    721.24,    640.29,      5.85,    643.42,     77.82,     71.97,      3.13
NHB,Dy,A,   3000.00,    724.80,    649.05,      5.94,    651.43,     73.37,     67.43,      2.38
HBC,Dy,P,   3000.00,     31.00,     11.77,      0.42,     30.58,      0.42,         0,     18.81
HBC,Dy,A,   3000.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3000.00,     72.46,     43.97,      0.04,     43.97,     28.49,      0.28,         0
HBSch,Dy,A,   3000.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3001.00,   3880.61,   3309.86,     54.74,   3386.64,    493.97,    386.36,     76.78
All,Dy,A,   3001.00,   1644.16,   1437.27,     16.19,   1444.02,    200.14,    183.95,      6.75
HBW,Dy,P,   3001.00,    718.07,    641.74,     16.19,    664.56,     53.51,     37.31,     22.82
HBW,Dy,A,   3001.00,     42.26,     37.83,      0.61,     38.28,      3.98,      3.37,      0.45
HBO,Dy,P,   3001.00,   2663.53,   2278.87,     34.82,   2304.18,    359.36,    324.53,     25.31
HBO,Dy,A,   3001.00,   1298.13,   1123.05,     13.02,   1128.70,    169.43,    156.40,      5.65
NHB,Dy,P,   3001.00,    303.12,    275.67,      2.60,    276.54,     26.58,     23.98,      0.87
NHB,Dy,A,   3001.00,    303.77,    276.39,      2.56,    277.04,     26.73,     24.17,      0.64
HBC,Dy,P,   3001.00,     56.00,     27.16,      1.05,     54.95,      1.05,         0,     27.79
HBC,Dy,A,   3001.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3001.00,    139.90,     86.43,      0.07,     86.43,     53.47,      0.53,         0
HBSch,Dy,A,   3001.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3002.00,   1912.44,   1774.07,     16.90,   1776.05,    136.39,    119.50,      1.98
All,Dy,A,   3002.00,   8701.50,   8015.68,     96.24,   8027.58,    673.92,    577.68,     11.91
HBW,Dy,P,   3002.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,   3002.00,   2988.09,   2840.75,     39.14,   2847.08,    141.01,    101.87,      6.33
HBO,Dy,P,   3002.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,   3002.00,   3793.01,   3397.22,     40.79,   3401.98,    391.03,    350.25,      4.76
NHB,Dy,P,   3002.00,   1912.44,   1774.07,     16.90,   1776.05,    136.39,    119.50,      1.98
NHB,Dy,A,   3002.00,   1920.40,   1777.71,     16.32,   1778.52,    141.88,    125.56,      0.82
HBC,Dy,P,   3002.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,   3002.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3002.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,   3002.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3003.00,   4249.00,   3753.73,     61.09,   3774.18,    474.82,    356.32,     20.45
All,Dy,A,   3003.00,   1655.03,   1481.12,     17.05,   1482.36,    172.67,    155.62,      1.24
HBW,Dy,P,   3003.00,    800.22,    735.50,     18.59,    743.73,     56.49,     37.90,      8.23
HBW,Dy,A,   3003.00,      2.34,      2.34,         0,      2.34,         0,         0,      0.00
HBO,Dy,P,   3003.00,   2948.47,   2605.31,     38.21,   2611.52,    336.95,    298.75,      6.21
HBO,Dy,A,   3003.00,   1356.04,   1205.34,     14.50,   1206.49,    149.55,    135.05,      1.15
NHB,Dy,P,   3003.00,    296.02,    274.02,      2.69,    274.24,     21.79,     19.09,      0.21
NHB,Dy,A,   3003.00,    296.66,    273.45,      2.55,    273.53,     23.13,     20.58,      0.08
HBC,Dy,P,   3003.00,     47.00,     39.69,      1.52,     45.48,      1.52,         0,      5.80
HBC,Dy,A,   3003.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3003.00,    157.28,     99.22,      0.08,     99.22,     58.07,      0.58,         0
HBSch,Dy,A,   3003.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3004.00,   4908.35,   4065.65,     69.78,   4147.54,    760.81,    626.98,     81.89
All,Dy,A,   3004.00,   2926.72,   2406.00,     28.10,   2426.14,    500.58,    252.45,     20.14
HBW,Dy,P,   3004.00,    940.72,    790.77,     21.27,    818.70,    122.02,    100.75,     27.93
HBW,Dy,A,   3004.00,    253.98,    232.46,      3.62,    235.84,     18.14,     14.52,      3.38
HBO,Dy,P,   3004.00,   3247.10,   2704.12,     42.77,   2743.08,    504.02,    461.25,     38.96
HBO,Dy,A,   3004.00,   1841.63,   1641.28,     19.50,   1656.15,    185.48,    165.97,     14.87
NHB,Dy,P,   3004.00,    547.98,    476.32,      5.02,    478.63,     69.35,     64.33,      2.31
NHB,Dy,A,   3004.00,    548.78,    472.43,      4.73,    474.32,     74.46,     69.73,      1.89
HBC,Dy,P,   3004.00,     31.00,     17.66,      0.64,     30.36,      0.64,         0,     12.70
HBC,Dy,A,   3004.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3004.00,    141.56,     76.78,      0.08,     76.78,     64.78,      0.65,         0
HBSch,Dy,A,   3004.00,    282.33,     59.83,      0.25,     59.83,    222.50,      2.22,         0
All,Dy,P,   3005.00,   2148.31,   1854.35,     32.54,   1885.77,    262.54,    217.79,     31.42
All,Dy,A,   3005.00,    906.01,    829.51,      9.77,    829.51,     76.50,     66.73,         0
HBW,Dy,P,   3005.00,    408.93,    380.70,      9.70,    383.79,     25.14,     15.44,      3.10
HBW,Dy,A,   3005.00,      1.22,      1.22,         0,      1.22,         0,         0,         0
HBO,Dy,P,   3005.00,   1368.34,   1227.91,     18.58,   1230.51,    137.84,    119.26,      2.60
HBO,Dy,A,   3005.00,    743.80,    679.49,      8.33,    679.49,     64.31,     55.98,         0
NHB,Dy,P,   3005.00,    160.37,    149.90,      1.57,    149.95,     10.42,      8.85,      0.06
NHB,Dy,A,   3005.00,    160.99,    148.80,      1.43,    148.80,     12.19,     10.75,         0
HBC,Dy,P,   3005.00,    158.00,     55.54,      2.68,     81.22,     76.79,     74.11,     25.67
HBC,Dy,A,   3005.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3005.00,     52.66,     40.30,      0.02,     40.30,     12.36,      0.12,         0
HBSch,Dy,A,   3005.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3006.00,   2313.16,   2007.84,     28.25,   2044.67,    268.49,    211.62,     36.84
All,Dy,A,   3006.00,   2029.91,   1674.47,     18.36,   1684.83,    345.08,    172.93,     10.36
HBW,Dy,P,   3006.00,    401.84,    359.63,      7.76,    373.32,     28.52,     20.76,     13.69
HBW,Dy,A,   3006.00,    216.67,    198.42,      2.86,    200.83,     15.84,     12.98,      2.40
HBO,Dy,P,   3006.00,   1369.29,   1181.12,     16.22,   1196.39,    172.90,    156.68,     15.27
HBO,Dy,A,   3006.00,   1147.32,   1005.57,     11.61,   1012.12,    135.20,    123.59,      6.55
NHB,Dy,P,   3006.00,    471.29,    431.67,      3.75,    433.65,     37.64,     33.89,      1.98
NHB,Dy,A,   3006.00,    474.48,    434.54,      3.72,    435.95,     38.53,     34.81,      1.41
HBC,Dy,P,   3006.00,     17.00,     10.63,      0.48,     16.52,      0.48,         0,      5.89
HBC,Dy,A,   3006.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3006.00,     53.73,     24.79,      0.03,     24.79,     28.94,      0.29,         0
HBSch,Dy,A,   3006.00,    191.45,     35.94,      0.17,     35.94,    155.51,      1.55,         0
All,Dy,P,   3007.00,   3077.41,   2558.22,     38.76,   2642.39,    435.02,    367.01,     84.17
All,Dy,A,   3007.00,   2128.32,   1860.55,     20.51,   1882.58,    245.75,    225.24,     22.03
HBW,Dy,P,   3007.00,    595.17,    503.36,     11.39,    540.26,     54.91,     43.53,     36.90
HBW,Dy,A,   3007.00,    210.21,    188.03,      2.64,    192.77,     17.44,     14.80,      4.74
HBO,Dy,P,   3007.00,   1974.59,   1632.83,     23.73,   1667.72,    306.87,    283.14,     34.89
HBO,Dy,A,   3007.00,   1503.53,   1301.93,     14.65,   1316.60,    186.93,    172.29,     14.67
NHB,Dy,P,   3007.00,    412.34,    366.40,      3.18,    369.11,     43.23,     40.04,      2.71
NHB,Dy,A,   3007.00,    414.58,    370.59,      3.22,    373.20,     41.38,     38.15,      2.62
HBC,Dy,P,   3007.00,     19.00,      8.91,      0.42,     18.58,      0.42,         0,      9.67
HBC,Dy,A,   3007.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3007.00,     76.30,     46.71,      0.04,     46.71,     29.59,      0.30,         0
HBSch,Dy,A,   3007.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3008.00,   8276.00,   6684.83,    100.69,   6976.43,   1299.57,   1131.00,    291.60
All,Dy,A,   3008.00,   6667.26,   5716.38,     62.92,   5821.89,    845.37,    782.46,    105.51
HBW,Dy,P,   3008.00,   1519.47,   1215.85,     28.46,   1348.80,    170.67,    142.21,    132.95
HBW,Dy,A,   3008.00,    700.10,    597.41,      8.85,    623.73,     76.37,     67.52,     26.32
HBO,Dy,P,   3008.00,   4867.35,   3892.83,     58.65,   4013.70,    853.65,    794.99,    120.88
HBO,Dy,A,   3008.00,   4285.01,   3649.42,     41.24,   3710.07,    574.94,    533.70,     60.65
NHB,Dy,P,   3008.00,   1671.86,   1450.17,     12.61,   1466.14,    205.72,    193.11,     15.98
NHB,Dy,A,   3008.00,   1682.15,   1469.55,     12.83,   1488.09,    194.06,    181.23,     18.54
HBC,Dy,P,   3008.00,     44.00,     21.33,      0.87,     43.13,      0.87,         0,     21.80
HBC,Dy,A,   3008.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3008.00,    173.31,    104.66,      0.10,    104.66,     68.66,      0.69,         0
HBSch,Dy,A,   3008.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3009.00,   2334.59,   1904.34,     28.41,   1986.14,    348.44,    303.79,     81.81
All,Dy,A,   3009.00,   1962.85,   1699.98,     18.47,   1727.43,    235.41,    216.94,     27.45
HBW,Dy,P,   3009.00,    397.74,    323.71,      7.98,    355.56,     42.18,     34.20,     31.85
HBW,Dy,A,   3009.00,    167.23,    147.48,      2.11,    153.55,     13.67,     11.56,      6.07
HBO,Dy,P,   3009.00,   1313.99,   1055.38,     15.85,   1092.55,    221.43,    205.59,     37.17
HBO,Dy,A,   3009.00,   1227.99,   1053.27,     11.94,   1069.92,    158.06,    146.13,     16.65
NHB,Dy,P,   3009.00,    564.37,    491.58,      4.34,    496.19,     68.18,     63.85,      4.61
NHB,Dy,A,   3009.00,    567.63,    499.24,      4.42,    503.95,     63.68,     59.26,      4.72
HBC,Dy,P,   3009.00,     13.00,      4.60,      0.23,     12.77,      0.23,         0,      8.18
HBC,Dy,A,   3009.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3009.00,     45.49,     29.07,      0.02,     29.07,     16.42,      0.16,         0
HBSch,Dy,A,   3009.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3010.00,   1136.93,    937.16,     15.00,    976.16,    160.78,    135.98,     39.00
All,Dy,A,   3010.00,    798.36,    702.06,      8.00,    711.99,     86.37,     78.37,      9.93
HBW,Dy,P,   3010.00,    213.79,    179.42,      4.36,    192.42,     21.38,     17.02,     13.00
HBW,Dy,A,   3010.00,    172.61,    156.04,      2.16,    160.08,     12.52,     10.37,      4.05
HBO,Dy,P,   3010.00,    741.94,    611.34,      9.09,    627.22,    114.72,    105.63,     15.88
HBO,Dy,A,   3010.00,    492.38,    426.99,      4.77,    431.93,     60.45,     55.68,      4.94
NHB,Dy,P,   3010.00,    132.71,    117.43,      1.06,    118.41,     14.30,     13.24,      0.97
NHB,Dy,A,   3010.00,    133.38,    119.03,      1.08,    119.98,     13.40,     12.32,      0.95
HBC,Dy,P,   3010.00,     20.00,     10.39,      0.47,     19.53,      0.47,         0,      9.14
HBC,Dy,A,   3010.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3010.00,     28.50,     18.58,      0.01,     18.58,      9.91,      0.10,         0
HBSch,Dy,A,   3010.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3011.00,   3571.83,   3063.92,     45.24,   3124.60,    447.23,    372.05,     60.68
All,Dy,A,   3011.00,   3019.43,   2656.53,     29.59,   2674.66,    344.78,    315.19,     18.13
HBW,Dy,P,   3011.00,    646.61,    567.93,     13.27,    592.45,     54.16,     40.89,     24.52
HBW,Dy,A,   3011.00,    272.85,    246.54,      3.59,    249.95,     22.90,     19.31,      3.41
HBO,Dy,P,   3011.00,   2076.18,   1761.18,     25.35,   1785.75,    290.44,    265.09,     24.57
HBO,Dy,A,   3011.00,   1990.30,   1725.82,     19.85,   1737.99,    252.30,    232.45,     12.17
NHB,Dy,P,   3011.00,    752.96,    677.62,      6.13,    681.07,     71.90,     65.76,      3.44
NHB,Dy,A,   3011.00,    756.28,    684.16,      6.14,    686.72,     69.57,     63.43,      2.55
HBC,Dy,P,   3011.00,     19.00,     10.40,      0.45,     18.55,      0.45,         0,      8.15
HBC,Dy,A,   3011.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3011.00,     77.07,     46.78,      0.04,     46.78,     30.29,      0.30,         0
HBSch,Dy,A,   3011.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3012.00,   2824.56,   2467.23,     36.89,   2503.26,    321.30,    266.65,     36.03
All,Dy,A,   3012.00,   3098.71,   2760.88,     31.64,   2774.94,    323.76,    292.13,     14.06
HBW,Dy,P,   3012.00,    484.37,    428.15,     10.57,    440.74,     43.63,     33.06,     12.59
HBW,Dy,A,   3012.00,    695.57,    637.47,      8.94,    643.66,     51.91,     42.97,      6.19
HBO,Dy,P,   3012.00,   1527.46,   1316.00,     19.61,   1329.20,    198.27,    178.66,     13.20
HBO,Dy,A,   3012.00,   1662.98,   1445.57,     16.60,   1452.23,    210.75,    194.15,      6.67
NHB,Dy,P,   3012.00,    738.12,    675.38,      6.17,    677.20,     60.92,     54.75,      1.82
NHB,Dy,A,   3012.00,    740.15,    677.85,      6.10,    679.05,     61.10,     55.00,      1.20
HBC,Dy,P,   3012.00,     21.00,     12.06,      0.51,     20.49,      0.51,         0,      8.43
HBC,Dy,A,   3012.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,   3012.00,     53.61,     35.64,      0.02,     35.64,     17.96,      0.18,         0
HBSch,Dy,A,   3012.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,   3013.00,   4700.44,   4170.84,     63.81,   4224.26,    476.18,    345.90,     53.43
All,Dy,A,   3013.00,   2521.95,   2064.30,     22.68,   2070.74,    451.21,    211.92,      6.44
HBW,Dy,P,   3013.00,    862.34,    797.67,     18.04,    813.91,     48.43,     30.39,     16.24
HBW,Dy,A,   3013.00,    125.84,    114.88,      1.74,    115.66,     10.18,      8.44,      0.78
HBO,Dy,P,   3013.00,   3150.93,   2801.94,     40.51,   2819.95,    330.98,    290.47,     18.01
HBO,Dy,A,   3013.00,   1658.77,   1460.82,     16.79,   1465.95,    192.82,    176.04,      5.13
