SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2996_000.1,     0.187,       2.0,       0.4,Collector,       489,     401.4,     681.9,     813.6,     557.4,    2454.3,      23.0,      23.0,      23.0,      22.3,      23.0,      22.7,     0.488,     0.490,     0.490,     0.504,     0.488,     0.495,      2934,      5868,      2934,     11736,     23472,      0.20,      0.13,      0.42,      0.06,      0.42,      75.1,     127.5,     152.2,     104.3,     459.1,      60.0,      94.4,     133.3,      88.6,     376.3,       2.1,      10.5,       5.1,       3.6,      21.3,       9.9,      15.3,       9.5,       7.5,      42.2,       3.2,       7.3,       4.4,       4.6,      19.5,     19.97,      3.27,      5.55,      6.84,      4.54,     20.20,     0.014,     0.016,     0.220,         0,     0.250
2996_000.3,     0.082,       4.0,       0.3,Collector,       668,    2135.1,    4275.5,    3178.7,    3367.0,   12956.3,      27.9,      27.4,      27.5,      26.6,      27.9,      27.4,     0.176,     0.179,     0.178,     0.184,     0.176,     0.179,      8016,     16032,      8016,     32064,     64128,      0.35,      0.29,      0.47,      0.12,      0.47,     174.3,     348.9,     259.4,     274.8,    1057.4,     146.8,     283.0,     226.6,     246.1,     902.5,       4.5,      22.5,       8.0,       8.1,      43.1,      17.7,      30.9,      19.7,      15.0,      83.3,       5.3,      12.6,       5.3,       5.6,      28.8,     37.90,      6.36,     12.69,      9.74,      9.85,     38.64,     0.116,     0.172,     0.448,     0.012,     0.748
2996_000.4,     0.488,       4.0,       2.0,Collector,       668,     880.8,    1849.4,    1336.5,    1351.2,    5417.9,      28.0,      28.0,      28.0,      27.9,      28.0,      28.0,     1.045,     1.047,     1.047,     1.049,     1.045,     1.047,      8016,     16032,      8016,     32064,     64128,      0.12,      0.13,      0.18,      0.04,      0.18,     429.6,     902.2,     651.9,     659.1,    2642.8,     369.8,     727.7,     548.9,     594.0,    2240.4,       9.6,      57.0,      20.3,      14.4,     101.3,      38.8,      84.3,      63.5,      36.0,     222.6,      11.4,      33.1,      19.3,      14.7,      78.5,     94.39,     15.36,     32.26,     23.38,     23.54,     94.54,     0.023,     0.036,     0.090,         0,     0.149
2996_001.0,     0.100,       2.0,       0.2,Collector,       696,     758.2,    1435.1,    1298.4,    1005.5,    4497.2,      28.1,      28.0,      28.0,      27.3,      28.0,      27.8,     0.213,     0.214,     0.214,     0.219,     0.213,     0.215,      4176,      8352,      4176,     16704,     33408,      0.22,      0.19,      0.41,      0.06,      0.41,      75.5,     142.9,     129.3,     100.1,     447.8,      67.8,     116.3,     113.7,      94.7,     392.5,       1.3,       9.0,       3.8,       1.0,      15.1,       4.7,      14.2,       9.1,       3.2,      31.2,       1.7,       3.4,       2.6,       1.2,       8.9,     15.96,      2.70,      5.11,      4.73,      3.57,     16.11,     0.015,     0.018,     0.134,     0.004,     0.171
2998_000.0,     0.971,       4.0,       3.9,Principal Arterial,       975,     196.2,     453.8,     347.0,     379.6,    1376.6,      48.0,      48.0,      48.0,      48.0,      48.0,      48.0,     1.213,     1.213,     1.213,     1.213,     1.213,     1.213,     11700,     23400,     11700,     46800,     93600,      0.02,      0.02,      0.03,      0.01,      0.03,     190.4,     440.4,     336.8,     368.5,    1336.1,     158.6,     366.0,     296.7,     340.0,    1161.3,       2.0,      22.3,       9.1,       5.7,      39.1,      23.1,      36.4,      23.2,      14.3,      97.0,       6.8,      15.8,       7.7,       8.5,      38.8,     27.83,      3.97,      9.18,      7.01,      7.67,     27.83,         0,         0,         0,         0,         0
2998_000.5,     0.308,       2.0,       0.6,Collector,       770,      82.2,     237.3,     169.5,     226.6,     715.6,      36.0,      35.6,      36.0,      35.9,      36.0,      35.9,     0.513,     0.518,     0.513,     0.514,     0.513,     0.514,      4620,      9240,      4620,     18480,     36960,      0.03,      0.03,      0.04,      0.01,      0.04,      25.3,      73.0,      52.1,      69.8,     220.2,      22.8,      62.3,      48.5,      66.3,     199.9,         0,       4.7,       1.2,       0.9,       6.8,       2.1,       5.3,       2.4,       1.2,      11.0,       0.3,       0.9,         0,       1.2,       2.4,      6.12,      0.71,      2.03,      1.45,      1.94,      6.13,     0.006,     0.001,     0.004,         0,     0.011
2998_000.8,     0.661,       2.0,       1.3,Collector,       733,     116.3,     322.1,     194.5,     148.4,     781.3,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.239,     1.239,     1.239,     1.239,     1.240,     1.239,      4398,      8796,      4398,     17592,     35184,      0.04,      0.04,      0.06,      0.01,      0.06,      76.8,     212.9,     128.6,      98.1,     516.4,      66.7,     163.9,     117.4,      91.4,     439.4,       3.3,      18.9,       6.0,       2.0,      30.2,       6.8,      18.8,       4.9,       3.0,      33.5,         0,      11.2,       0.3,       1.7,      13.2,     16.13,      2.40,      6.65,      4.02,      3.07,     16.14,         0,         0,         0,     0.003,     0.003
2998_001.5,     0.818,       2.0,       1.6,Collector,       733,     421.6,     593.1,     516.5,     466.8,    1998.0,      32.0,      31.8,      31.9,      31.8,      32.0,      31.9,     1.533,     1.541,     1.536,     1.548,     1.533,     1.540,      4398,      8796,      4398,     17592,     35184,      0.11,      0.08,      0.13,      0.03,      0.13,     344.9,     485.2,     422.6,     381.9,    1634.6,     302.0,     374.5,     356.5,     333.9,    1366.9,       6.5,      38.6,      15.0,       9.6,      69.7,      28.3,      50.9,      42.0,      30.8,     152.0,       8.2,      21.1,       9.1,       7.5,      45.9,     51.06,     10.84,     15.19,     13.31,     11.93,     51.27,     0.053,     0.025,     0.124,         0,     0.202
2998_002.3,     0.388,       2.0,       0.8,Collector,       748,    2012.4,     673.3,    1998.6,     527.4,    5211.7,      33.3,      26.3,      33.1,      30.3,      33.2,      29.2,     0.699,     0.889,     0.704,     0.768,     0.703,     0.804,      4486,      8972,      4486,     17945,     35890,      0.79,      0.09,      0.61,      0.03,      0.79,     781.0,     261.3,     775.7,     204.7,    2022.7,     768.4,     204.5,     759.0,     179.6,    1911.5,       1.6,      19.9,       4.2,       4.0,      29.7,       8.6,      26.6,       9.4,      13.9,      58.5,       2.3,      10.2,       3.2,       7.2,      22.9,     60.68,     29.73,      7.89,     25.59,      6.17,     69.38,     6.372,     0.057,     2.324,     0.036,     8.789
2999_000.0,     0.356,       4.0,       1.4,Minor Arterial,       815,    1285.8,    2164.4,    1608.3,    1714.8,    6773.3,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,     0.711,     0.713,     0.711,     0.713,     0.711,     0.712,      9780,     19560,      9780,     39120,     78240,      0.19,      0.14,      0.20,      0.05,      0.20,     457.3,     769.9,     572.1,     610.0,    2409.3,     354.5,     516.4,     439.6,     486.8,    1797.3,       9.8,      56.4,      21.3,      15.2,     102.7,      58.5,     113.0,      80.3,      66.6,     318.4,      34.7,      84.1,      30.9,      41.3,     191.0,     80.28,     15.26,     25.66,     19.10,     20.32,     80.34,     0.035,     0.001,     0.043,         0,     0.079
2999_000.3,     0.279,       4.0,       1.1,Minor Arterial,       815,    1721.9,    2884.0,    2949.9,    2075.0,    9630.8,      30.0,      30.0,      30.0,      29.6,      30.0,      29.9,     0.557,     0.558,     0.558,     0.565,     0.557,     0.560,      9780,     19560,      9780,     39120,     78240,      0.22,      0.20,      0.43,      0.06,      0.43,     480.1,     804.0,     822.3,     578.5,    2684.9,     389.6,     601.3,     677.1,     487.9,    2155.9,      10.3,      52.7,      25.1,      12.9,     101.0,      54.6,      96.1,      86.8,      55.2,     292.7,      25.5,      53.9,      33.3,      22.6,     135.3,     89.45,     16.01,     26.80,     27.79,     19.27,     89.87,     0.024,     0.025,     0.400,     0.008,     0.457
2999_000.6,     0.668,       4.0,       2.7,Minor Arterial,       835,    1488.0,    2425.9,    2279.1,    1730.1,    7923.1,      32.6,      32.5,      32.5,      32.5,      32.6,      32.5,     1.232,     1.233,     1.232,     1.235,     1.232,     1.233,     10023,     20046,     10023,     40092,     80184,      0.20,      0.15,      0.28,      0.05,      0.28,     994.5,    1621.4,    1523.3,    1156.4,    5295.6,     809.8,    1217.9,    1234.9,     995.7,    4258.3,      19.3,     101.4,      53.2,      23.2,     197.1,     113.4,     190.7,     166.2,     100.3,     570.6,      52.1,     111.5,      68.9,      37.0,     269.5,    162.68,     30.57,     49.82,     46.92,     35.52,    162.83,     0.027,     0.020,     0.128,         0,     0.175
2999_001.3,     0.253,       4.0,       1.0,Minor Arterial,       858,    1484.8,    2421.0,    2276.3,    1726.4,    7908.5,      36.0,      35.9,      36.0,      35.8,      35.9,      35.9,     0.422,     0.423,     0.422,     0.423,     0.423,     0.423,     10296,     20592,     10296,     41184,     82368,      0.20,      0.15,      0.27,      0.05,      0.27,     375.8,     612.7,     576.1,     436.9,    2001.5,     306.4,     461.6,     467.7,     377.2,    1612.9,       7.3,      38.3,      19.7,       8.6,      73.9,      42.9,      71.7,      63.1,      37.5,     215.2,      19.2,      41.3,      25.5,      13.7,      99.7,     55.67,     10.46,     17.04,     16.07,     12.16,     55.73,     0.010,         0,     0.040,     0.009,     0.059
2999_001.5,     1.831,       2.0,       3.7,Collector,       724,     425.8,     798.1,    1036.2,     707.0,    2967.1,      31.0,      30.8,      31.0,      30.3,      31.0,      30.7,     3.540,     3.561,     3.546,     3.622,     3.550,     3.576,      4347,      8694,      4347,     17388,     34776,      0.11,      0.10,      0.35,      0.05,      0.35,     779.8,    1461.7,    1897.8,    1294.9,    5434.2,     653.0,    1175.5,    1623.5,    1145.6,    4597.6,      21.5,      96.0,      58.4,      24.7,     200.6,      84.8,     130.8,     169.6,      89.0,     474.2,      20.7,      59.5,      46.3,      35.6,     162.1,    175.07,     25.28,     47.16,     62.55,     41.83,    176.82,     0.149,     0.075,     1.412,     0.115,     1.751
2999_003.4,     0.400,       2.0,       0.8,Collector,       696,     193.1,     381.4,     295.3,     384.0,    1253.8,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     0.857,     0.858,     0.857,     0.857,     0.857,     0.857,      4176,      8352,      4176,     16704,     33408,      0.06,      0.05,      0.08,      0.03,      0.08,      77.3,     152.6,     118.1,     153.7,     501.7,      58.5,     124.4,     103.8,     132.3,     419.0,       3.9,       9.4,       2.7,       5.6,      21.6,      12.2,      12.4,       8.9,      11.4,      44.9,       2.7,       6.5,       2.7,       4.4,      16.3,     17.90,      2.76,      5.45,      4.22,      5.48,     17.91,     0.003,         0,         0,     0.001,     0.004
2999_003.8,     0.202,       2.0,       0.4,Collector,       696,     492.8,     817.6,     726.6,     744.9,    2781.9,      28.0,      28.0,      28.0,      27.9,      28.0,      28.0,     0.432,     0.432,     0.432,     0.433,     0.432,     0.432,      4176,      8352,      4176,     16704,     33408,      0.16,      0.11,      0.21,      0.06,      0.21,      99.4,     164.8,     146.4,     150.1,     560.7,      68.0,     124.8,     105.5,     126.7,     425.0,       2.6,      13.0,       3.6,       5.4,      24.6,      11.8,      18.3,      19.5,      11.5,      61.1,      16.9,       8.8,      18.0,       6.4,      50.1,     20.01,      3.55,      5.88,      5.25,      5.36,     20.04,     0.006,     0.001,     0.022,         0,     0.029
3000_000.0,     0.402,       2.0,       0.8,Collector,       733,     149.0,     291.4,     238.6,     178.4,     857.4,      32.0,      32.0,      32.0,      31.9,      32.0,      32.0,     0.753,     0.756,     0.755,     0.753,     0.753,     0.754,      4398,      8796,      4398,     17592,     35184,      0.05,      0.04,      0.06,      0.01,      0.06,      59.9,     117.1,      95.8,      71.7,     344.5,      53.2,      98.0,      83.6,      65.9,     300.7,       0.8,       7.7,       3.2,       2.2,      13.9,       3.4,       8.0,       7.1,       2.8,      21.3,       2.4,       3.2,       2.0,       0.8,       8.4,     10.76,      1.87,      3.66,      3.00,      2.24,     10.77,     0.008,     0.007,         0,         0,     0.015
3000_000.4,     0.681,       2.0,       1.4,Collector,       729,     586.7,    1005.5,     890.7,     693.6,    3176.5,      31.4,      31.3,      31.3,      31.1,      31.4,      31.3,     1.300,     1.305,     1.303,     1.312,     1.300,     1.305,      4374,      8747,      4374,     17494,     34989,      0.17,      0.13,      0.23,      0.04,      0.23,     399.4,     684.5,     606.4,     472.2,    2162.5,     351.9,     585.2,     542.9,     436.3,    1916.3,       7.6,      41.6,      17.9,       9.7,      76.8,      32.2,      41.0,      38.5,      20.7,     132.4,       7.7,      16.7,       7.2,       5.3,      36.9,     68.82,     12.76,     21.84,     19.47,     15.03,     69.10,     0.046,     0.054,     0.172,     0.005,     0.277
3000_001.1,     0.272,       2.0,       0.5,Collector,       696,     787.9,    1527.1,    1016.4,    1062.9,    4394.3,      28.0,      27.8,      27.8,      27.7,      28.0,      27.8,     0.584,     0.588,     0.586,     0.590,     0.584,     0.587,      4176,      8352,      4176,     16704,     33408,      0.26,      0.21,      0.26,      0.07,      0.26,     214.5,     415.7,     276.7,     289.4,    1196.3,     189.3,     338.6,     242.9,     260.6,    1031.4,       5.8,      27.0,       9.7,       4.6,      47.1,      15.7,      35.8,      19.5,      16.4,      87.4,       3.7,      14.3,       4.5,       7.8,      30.3,     42.76,      7.72,     14.93,     10.00,     10.34,     42.99,     0.060,     0.069,     0.100,     0.006,     0.235
3002_000.4,     0.502,       2.0,       1.0,Collector,       770,     283.2,     578.2,     406.9,     437.2,    1705.5,      36.0,      36.0,      36.0,      35.9,      36.0,      36.0,     0.836,     0.836,     0.837,     0.836,     0.836,     0.836,      4620,      9240,      4620,     18480,     36960,      0.07,      0.07,      0.11,      0.03,      0.11,     142.1,     290.0,     204.1,     219.4,     855.6,     112.4,     214.4,     168.4,     187.2,     682.4,       3.5,      25.0,       6.8,       6.5,      41.8,      19.1,      35.1,      23.9,      19.0,      97.1,       7.0,      15.5,       5.0,       6.5,      34.0,     23.75,      3.95,      8.06,      5.68,      6.09,     23.78,         0,     0.010,     0.005,     0.003,     0.018
3002_000.9,     0.559,       2.0,       1.1,Collector,       733,     986.8,    1811.5,    1401.9,    1454.1,    5654.3,      32.0,      31.5,      31.6,      30.5,      32.0,      31.4,     1.048,     1.067,     1.061,     1.100,     1.049,     1.069,      4398,      8796,      4398,     17592,     35184,      0.28,      0.23,      0.42,      0.09,      0.42,     551.8,    1013.0,     783.9,     813.1,    3161.8,     443.2,     757.3,     661.4,     691.0,    2552.9,      14.9,      81.6,      23.1,      27.4,     147.0,      72.1,     114.7,      79.1,      68.0,     333.9,      21.7,      59.4,      20.4,      26.6,     128.1,     98.75,     17.54,     32.02,     25.69,     25.42,    100.67,     0.320,     0.384,     1.212,     0.020,     1.936
3004_000.4,     0.486,       2.0,       1.0,Collector,       770,     203.7,     345.1,     242.9,     280.0,    1071.7,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     0.810,     0.810,     0.810,     0.810,     0.810,     0.810,      4620,      9240,      4620,     18480,     36960,      0.08,      0.05,      0.08,      0.02,      0.08,      99.0,     167.7,     118.0,     136.1,     520.8,      80.1,     110.9,      91.8,     110.3,     393.1,       2.5,      15.1,       5.8,       5.3,      28.7,      12.6,      30.2,      14.1,      14.1,      71.0,       3.8,      11.7,       6.3,       6.3,      28.1,     14.46,      2.75,      4.65,      3.28,      3.77,     14.45,         0,     0.003,     0.001,         0,     0.004
3004_000.9,     0.184,       2.0,       0.4,Collector,       744,     363.8,     658.3,     549.8,     512.6,    2084.5,      33.2,      33.2,      33.2,      33.1,      33.2,      33.2,     0.332,     0.332,     0.332,     0.333,     0.332,     0.332,      4467,      8934,      4467,     17868,     35736,      0.13,      0.08,      0.16,      0.03,      0.16,      66.8,     121.0,     101.0,      94.2,     383.0,      55.3,      92.3,      86.8,      81.9,     316.3,       2.4,       7.9,       3.5,       2.4,      16.2,       7.2,      14.7,       8.1,       6.8,      36.8,       2.0,       6.1,       2.6,       3.2,      13.9,     11.54,      2.01,      3.64,      3.05,      2.84,     11.54,         0,         0,     0.005,         0,     0.005
3004_001.1,     0.964,       2.0,       1.9,Collector,       744,     628.2,    1213.4,     896.7,    1090.8,    3829.1,      32.7,      32.3,      32.1,      31.6,      32.6,      32.2,     1.770,     1.789,     1.804,     1.831,     1.773,     1.799,      4465,      8930,      4465,     17860,     35719,      0.16,      0.15,      0.21,      0.07,      0.21,     605.8,    1170.1,     864.6,    1051.9,    3692.4,     511.0,     930.8,     747.0,     929.6,    3118.4,      13.8,      71.2,      26.6,      22.6,     134.2,      58.9,     118.3,      72.3,      68.5,     318.0,      22.1,      49.6,      18.7,      31.2,     121.6,    112.93,     18.74,     36.47,     27.37,     32.22,    114.80,     0.204,     0.692,     0.917,     0.055,     1.868
3004_002.1,     0.278,       4.0,       1.1,Minor Arterial,       693,     914.4,    1877.6,    1518.5,    1158.5,    5469.0,      18.0,      18.0,      18.0,      18.0,      18.0,      18.0,     0.928,     0.929,     0.928,     0.929,     0.928,     0.928,      8316,     16632,      8316,     33264,     66528,      0.15,      0.13,      0.23,      0.04,      0.23,     254.2,     522.0,     422.2,     322.1,    1520.5,     220.4,     427.0,     343.6,     310.9,    1301.9,       8.3,      41.8,      16.3,       3.4,      69.8,      22.2,      46.6,      49.3,       7.5,     125.6,       3.4,       6.5,      13.1,       0.2,      23.2,     84.57,     14.14,     29.03,     23.51,     17.91,     84.59,     0.013,     0.011,     0.027,         0,     0.051
3004_002.3,     0.187,       4.0,       0.7,Minor Arterial,       693,     646.3,    1182.6,    1049.6,     778.4,    3656.9,      18.0,      18.0,      18.0,      18.0,      18.0,      18.0,     0.623,     0.623,     0.623,     0.624,     0.623,     0.623,      8316,     16632,      8316,     33264,     66528,      0.11,      0.08,      0.16,      0.03,      0.16,     120.8,     220.9,     196.1,     145.4,     683.2,     107.9,     186.6,     159.9,     144.8,     599.2,       4.0,      18.2,       7.6,         0,      29.8,       8.7,      15.6,      23.3,       0.2,      47.8,         0,       0.4,       5.2,       0.4,       6.0,     37.99,      6.71,     12.28,     10.91,      8.08,     37.98,         0,         0,     0.008,         0,     0.008
3004_002.5,     0.640,       2.0,       1.3,Minor Arterial,       839,    2458.9,    4652.9,    3440.3,    4243.2,   14795.3,      30.0,      28.8,      28.9,      27.0,      29.9,      28.7,     1.282,     1.332,     1.327,     1.420,     1.284,     1.337,      5034,     10068,      5034,     20137,     40274,      0.54,      0.52,      0.75,      0.24,      0.75,    1573.9,    2978.3,    2202.1,    2716.0,    9470.3,    1289.5,    2314.5,    1890.6,    2354.5,    7849.1,      47.0,     213.0,      75.0,      66.2,     401.2,     181.1,     279.4,     188.9,     201.1,     850.5,      56.2,     171.3,      47.6,      94.3,     369.4,    316.04,     54.60,    102.94,     81.44,     90.79,    329.77,     2.074,     3.539,     7.952,     0.158,    13.723
3004_003.2,     0.179,       2.0,       0.4,Minor Arterial,       849,    2084.2,    3759.7,    2575.3,    3062.7,   11481.9,      30.0,      29.0,      29.5,      28.6,      30.0,      29.3,     0.357,     0.370,     0.364,     0.375,     0.358,     0.366,      5094,     10188,      5094,     20376,     40752,      0.54,      0.42,      0.54,      0.16,      0.54,     372.4,     671.7,     460.1,     547.1,    2051.3,     285.9,     513.4,     395.8,     475.1,    1670.2,      12.8,      50.5,      16.5,      14.1,      93.9,      60.0,      64.1,      41.7,      40.0,     205.8,      13.7,      43.7,       6.0,      17.9,      81.3,     68.38,     12.86,     22.78,     16.10,     18.25,     69.99,     0.443,     0.388,     0.760,     0.015,     1.606
3004_003.3,     0.134,       2.0,       0.3,Collector,       696,    1939.9,    3832.4,    2632.3,    3423.0,   11827.6,      28.0,      25.7,      26.0,      23.7,      27.8,      25.9,     0.288,     0.314,     0.310,     0.341,     0.290,     0.312,      4176,      8352,      4176,     16704,     33408,      0.58,      0.51,      0.68,      0.23,      0.68,     260.6,     514.9,     353.6,     459.9,    1589.0,     214.5,     394.7,     300.6,     400.2,    1310.0,       7.1,      40.6,      13.0,      11.6,      72.3,      29.1,      50.6,      33.0,      32.6,     145.3,       9.9,      28.9,       7.2,      15.5,      61.5,     56.75,     10.14,     19.83,     14.93,     16.53,     61.43,     0.834,     1.440,     2.312,     0.099,     4.685
3004_003.5,     0.732,       2.0,       1.5,Collector,       696,     515.5,    1219.6,    1033.6,     739.8,    3508.5,      28.0,      27.9,      27.9,      27.6,      28.0,      27.8,     1.569,     1.574,     1.575,     1.593,     1.570,     1.579,      4176,      8352,      4176,     16704,     33408,      0.15,      0.16,      0.28,      0.05,      0.28,     377.5,     892.9,     756.8,     541.6,    2568.8,     297.1,     681.0,     630.6,     476.6,    2085.3,       9.7,      62.4,      32.6,      12.0,     116.7,      54.6,     102.6,      74.7,      40.6,     272.5,      16.2,      47.1,      18.9,      12.5,      94.7,     91.77,     13.52,     32.02,     27.45,     19.35,     92.34,     0.036,     0.111,     0.401,     0.006,     0.554
3004_004.2,     0.252,       2.0,       0.5,Collector,       489,     411.0,     932.7,     631.1,     785.5,    2760.3,      23.0,      22.9,      22.9,      22.8,      23.0,      22.9,     0.657,     0.658,     0.659,     0.662,     0.657,     0.659,      2934,      5868,      2934,     11736,     23472,      0.20,      0.18,      0.26,      0.08,      0.26,     103.5,     234.8,     158.9,     197.7,     694.9,      84.3,     177.1,     135.9,     174.9,     572.2,       2.8,      20.8,       7.3,       5.0,      35.9,      12.7,      26.5,      12.4,      12.6,      64.2,       3.8,      10.3,       3.3,       5.3,      22.7,     30.23,      4.52,     10.25,      6.96,      8.61,     30.34,     0.007,     0.030,     0.054,     0.004,     0.095
3006_000.0,     0.358,       2.0,       0.7,Minor Arterial,       894,    4532.7,    4607.1,    5232.1,    3234.8,   17606.7,      36.0,      16.5,      35.0,      20.6,      36.0,      23.5,     0.597,     1.325,     0.615,     1.050,     0.597,     0.940,      5364,     10728,      5364,     21456,     42912,      1.27,      0.49,      1.15,      0.17,      1.27,    1623.7,    1650.4,    1874.3,    1158.8,    6307.2,    1529.7,    1318.1,    1747.2,    1033.8,    5628.8,      19.0,     105.2,      32.6,      25.8,     182.6,      60.7,     154.6,      76.1,      69.5,     360.9,      14.3,      72.4,      18.4,      29.7,     134.8,    175.16,     98.12,     47.19,     90.91,     32.20,    268.42,    54.973,     1.357,    39.549,     0.024,    95.903
3006_000.4,     0.402,       2.0,       0.8,Minor Arterial,       894,    3623.5,    3853.2,    4564.9,    2712.2,   14753.8,      36.0,      23.7,      35.4,      25.2,      36.0,      28.5,     0.670,     1.028,     0.680,     0.962,     0.670,     0.861,      5364,     10728,      5364,     21456,     42912,      1.03,      0.43,      1.00,      0.14,      1.03,    1455.2,    1547.4,    1833.2,    1089.2,    5925.0,    1374.2,    1222.9,    1727.3,     971.7,    5296.1,      18.1,     104.1,      25.2,      21.2,     168.6,      51.6,     149.3,      63.7,      63.7,     328.3,      11.2,      71.2,      17.1,      32.6,     132.1,    164.68,     61.34,     43.70,     72.77,     30.28,    208.09,    21.649,     0.686,    22.248,     0.004,    44.587
3006_000.8,     0.821,       2.0,       1.6,Minor Arterial,       856,    3622.5,    4047.3,    4487.2,    2930.9,   15087.9,      30.8,      19.4,      30.1,      20.9,      30.8,      23.9,     1.598,     2.573,     1.637,     2.371,     1.598,     2.098,      5136,     10272,      5136,     20543,     41087,      1.06,      0.47,      1.01,      0.16,      1.06,    2973.8,    3322.6,    3683.7,    2406.1,   12386.2,    2822.8,    2640.1,    3487.2,    2149.3,   11099.4,      29.2,     219.3,      49.6,      57.9,     356.0,      96.0,     315.8,     111.7,     146.2,     669.7,      25.9,     147.4,      35.3,      52.6,     261.2,    401.80,    153.20,    110.43,    176.35,     78.08,    518.06,    58.872,     2.655,    57.793,     0.021,   119.341
3006_001.6,     0.280,       2.0,       0.6,Minor Arterial,       849,    3432.2,    4751.8,    4243.9,    6041.4,   18469.3,      30.0,      24.5,      28.8,      22.5,      29.8,      26.5,     0.561,     0.690,     0.583,     0.749,     0.564,     0.639,      5094,     10188,      5094,     20376,     40752,      0.86,      0.51,      0.91,      0.32,      0.91,     962.1,    1332.0,    1189.6,    1693.5,    5177.2,     898.9,    1077.0,    1135.5,    1504.7,    4616.1,      14.5,      81.3,      14.2,      43.5,     153.5,      38.9,     117.8,      31.2,     102.1,     290.0,       9.8,      56.0,       8.8,      43.2,     117.8,    172.71,     39.19,     46.20,     52.88,     56.82,    195.09,     7.400,     1.769,    13.302,     0.329,    22.800
3006_001.9,     0.184,       2.0,       0.4,Minor Arterial,       849,    3769.8,    5741.7,    4385.0,    4636.4,   18532.9,      30.0,      23.4,      27.7,      21.5,      29.9,      25.5,     0.368,     0.475,     0.399,     0.515,     0.369,     0.436,      5094,     10188,      5094,     20376,     40752,      0.91,      0.63,      0.94,      0.24,      0.94,     694.1,    1057.1,     807.4,     853.6,    3412.2,     644.2,     861.2,     744.8,     769.1,    3019.3,       9.2,      63.1,      13.8,      20.5,     106.6,      33.2,      88.0,      34.5,      43.9,     199.6,       7.5,      44.7,      14.3,      20.3,      86.8,    113.77,     29.67,     38.21,     37.59,     28.52,    133.99,     6.715,     2.966,    10.738,     0.053,    20.472
3007_000.0,     0.763,       2.0,       1.5,Collector,       733,     985.8,    1542.7,    1277.6,    1169.1,    4975.2,      32.0,      31.6,      31.9,      31.4,      32.0,      31.7,     1.432,     1.449,     1.438,     1.458,     1.433,     1.444,      4398,      8796,      4398,     17592,     35184,      0.30,      0.20,      0.33,      0.07,      0.33,     752.6,    1177.8,     975.4,     892.5,    3798.3,     680.3,     971.5,     864.7,     798.7,    3315.2,       9.3,      70.8,      25.8,      23.0,     128.9,      49.5,      96.3,      68.2,      53.6,     267.6,      13.4,      39.2,      16.6,      17.3,      86.5,    118.76,     23.81,     36.97,     31.05,     27.92,    119.75,     0.273,     0.151,     0.546,     0.010,     0.980
3008_000.0,     0.641,       2.0,       1.3,Collector,       696,     963.9,     553.5,     674.3,     316.4,    2508.1,      28.0,      27.2,      28.0,      27.9,      28.0,      27.6,     1.374,     1.418,     1.375,     1.380,     1.375,     1.394,      4176,      8352,      4176,     16704,     33408,      0.40,      0.07,      0.21,      0.02,      0.40,     618.2,     355.0,     432.4,     202.9,    1608.5,     574.1,     283.4,     361.1,     177.6,    1396.2,       8.2,      26.7,      18.9,       4.8,      58.6,      26.9,      32.4,      39.4,      14.6,     113.3,       8.9,      12.4,      13.1,       5.9,      40.3,     57.43,     22.76,     12.68,     15.51,      7.24,     58.19,     0.712,     0.014,     0.067,     0.008,     0.801
3008_000.6,     0.371,       2.0,       0.7,Collector,       696,    1495.1,    1647.6,    1777.3,    1230.9,    6150.9,      28.0,      25.0,      27.8,      25.8,      28.0,      26.5,     0.794,     0.891,     0.801,     0.862,     0.795,     0.840,      4176,      8352,      4176,     16704,     33408,      0.61,      0.23,      0.55,      0.08,      0.61,     554.2,     610.6,     658.7,     456.2,    2279.7,     492.3,     480.8,     515.7,     408.8,    1897.6,      11.1,      48.8,      25.5,      11.8,      97.2,      38.4,      54.6,      75.7,      27.2,     195.9,      12.3,      26.4,      41.9,       8.5,      89.1,     81.40,     22.13,     22.00,     25.52,     16.29,     85.94,     2.425,     0.196,     2.011,     0.016,     4.648
