Purpose,TAZID,All,Walk,Bike,NonM
HBSch,97.0,0.0,0.0,0.0,0.0
All,98.0,0.0,0.0,0.0,0.0
HBW,98.0,0.0,0.0,0.0,0.0
HBO,98.0,0.0,0.0,0.0,0.0
NHB,98.0,0.0,0.0,0.0,0.0
HBC,98.0,0.0,0.0,0.0,0.0
HBSch,98.0,0.0,0.0,0.0,0.0
All,99.0,0.0,0.0,0.0,0.0
HBW,99.0,0.0,0.0,0.0,0.0
HBO,99.0,0.0,0.0,0.0,0.0
NHB,99.0,0.0,0.0,0.0,0.0
HBC,99.0,0.0,0.0,0.0,0.0
HBSch,99.0,0.0,0.0,0.0,0.0
All,100.0,197.3,11.49,1.84,22.62
HBW,100.0,32.42,0.17,0.17,0.34
HBO,100.0,133.25,10.86,1.59,12.45
NHB,100.0,11.28,0.37,0.06,0.43
HBC,100.0,0.0,0.0,0.0,0.0
HBSch,100.0,20.35,0.09,0.03,9.41
All,101.0,3974.26,317.88,42.19,523.88
HBW,101.0,687.6,14.44,5.56,20.0
HBO,101.0,2564.83,286.3,34.47,320.77
NHB,101.0,334.51,15.49,1.72,17.21
HBC,101.0,23.0,0.0,0.0,0.0
HBSch,101.0,364.3,1.65,0.44,165.9
All,102.0,0.0,0.0,0.0,0.0
HBW,102.0,0.0,0.0,0.0,0.0
HBO,102.0,0.0,0.0,0.0,0.0
NHB,102.0,0.0,0.0,0.0,0.0
HBC,102.0,0.0,0.0,0.0,0.0
HBSch,102.0,0.0,0.0,0.0,0.0
All,103.0,2011.33,114.54,17.79,228.27
HBW,103.0,338.19,2.35,1.78,4.13
HBO,103.0,1347.35,108.07,15.25,123.32
NHB,103.0,113.05,3.15,0.5,3.66
HBC,103.0,0.0,0.0,0.0,0.0
HBSch,103.0,212.74,0.97,0.26,97.16
All,104.0,712.13,46.11,6.43,83.27
HBW,104.0,107.42,2.4,0.67,3.07
HBO,104.0,432.66,39.74,5.18,44.92
NHB,104.0,103.21,3.66,0.5,4.16
HBC,104.0,0.0,0.0,0.0,0.0
HBSch,104.0,68.84,0.31,0.08,31.12
All,105.0,270.35,10.67,2.18,12.84
HBW,105.0,45.35,0.28,0.18,0.46
HBO,105.0,160.6,9.59,1.85,11.44
NHB,105.0,32.43,0.8,0.15,0.94
HBC,105.0,8.0,0.0,0.0,0.0
HBSch,105.0,23.97,0.0,0.0,0.0
All,106.0,173.25,5.47,1.2,6.66
HBW,106.0,17.7,0.5,0.11,0.6
HBO,106.0,74.24,3.67,0.81,4.48
NHB,106.0,68.62,1.3,0.28,1.58
HBC,106.0,0.0,0.0,0.0,0.0
HBSch,106.0,12.69,0.0,0.0,0.0
All,107.0,0.0,0.0,0.0,0.0
HBW,107.0,0.0,0.0,0.0,0.0
HBO,107.0,0.0,0.0,0.0,0.0
NHB,107.0,0.0,0.0,0.0,0.0
HBC,107.0,0.0,0.0,0.0,0.0
HBSch,107.0,0.0,0.0,0.0,0.0
All,108.0,56.92,1.67,0.44,2.11
HBW,108.0,10.84,0.03,0.03,0.06
HBO,108.0,37.31,1.56,0.39,1.95
NHB,108.0,3.83,0.08,0.02,0.1
HBC,108.0,0.0,0.0,0.0,0.0
HBSch,108.0,4.94,0.0,0.0,0.0
All,109.0,0.0,0.0,0.0,0.0
HBW,109.0,0.0,0.0,0.0,0.0
HBO,109.0,0.0,0.0,0.0,0.0
NHB,109.0,0.0,0.0,0.0,0.0
HBC,109.0,0.0,0.0,0.0,0.0
HBSch,109.0,0.0,0.0,0.0,0.0
All,110.0,11.18,0.25,0.08,0.33
HBW,110.0,1.55,0.0,0.0,0.01
HBO,110.0,7.71,0.24,0.08,0.31
NHB,110.0,0.31,0.01,0.0,0.01
HBC,110.0,0.0,0.0,0.0,0.0
HBSch,110.0,1.61,0.0,0.0,0.0
All,111.0,0.0,0.0,0.0,0.0
HBW,111.0,0.0,0.0,0.0,0.0
HBO,111.0,0.0,0.0,0.0,0.0
NHB,111.0,0.0,0.0,0.0,0.0
HBC,111.0,0.0,0.0,0.0,0.0
HBSch,111.0,0.0,0.0,0.0,0.0
All,112.0,26.36,0.56,0.16,0.72
HBW,112.0,4.44,0.0,0.01,0.01
HBO,112.0,17.82,0.54,0.15,0.69
NHB,112.0,1.03,0.02,0.0,0.02
HBC,112.0,0.0,0.0,0.0,0.0
HBSch,112.0,3.08,0.0,0.0,0.0
All,113.0,211.73,5.96,1.47,7.43
HBW,113.0,37.15,0.06,0.09,0.15
HBO,113.0,139.41,5.7,1.33,7.03
NHB,113.0,12.13,0.2,0.05,0.25
HBC,113.0,0.0,0.0,0.0,0.0
HBSch,113.0,23.04,0.0,0.0,0.0
All,114.0,289.07,7.85,2.12,9.97
HBW,114.0,52.97,0.09,0.12,0.21
HBO,114.0,185.78,7.47,1.92,9.38
NHB,114.0,19.64,0.3,0.07,0.37
HBC,114.0,4.0,0.0,0.0,0.0
HBSch,114.0,26.69,0.0,0.0,0.0
All,115.0,184.63,7.6,0.57,8.17
HBW,115.0,0.0,0.0,0.0,0.0
HBO,115.0,0.0,0.0,0.0,0.0
NHB,115.0,184.63,7.6,0.57,8.17
HBC,115.0,0.0,0.0,0.0,0.0
HBSch,115.0,0.0,0.0,0.0,0.0
All,116.0,2.65,0.08,0.01,0.09
HBW,116.0,0.0,0.0,0.0,0.0
HBO,116.0,0.0,0.0,0.0,0.0
NHB,116.0,2.65,0.08,0.01,0.09
HBC,116.0,0.0,0.0,0.0,0.0
HBSch,116.0,0.0,0.0,0.0,0.0
All,117.0,296.38,10.59,1.73,22.63
HBW,117.0,36.96,0.13,0.06,0.2
HBO,117.0,155.35,8.18,1.37,9.55
NHB,117.0,79.81,2.18,0.27,2.45
HBC,117.0,0.0,0.0,0.0,0.0
HBSch,117.0,24.27,0.1,0.03,10.44
All,118.0,26.3,0.91,0.17,2.25
HBW,118.0,4.54,0.0,0.01,0.01
HBO,118.0,17.91,0.86,0.16,1.02
NHB,118.0,1.11,0.04,0.01,0.04
HBC,118.0,0.0,0.0,0.0,0.0
HBSch,118.0,2.74,0.01,0.0,1.18
All,119.0,31.13,1.32,0.12,1.44
HBW,119.0,1.55,0.02,0.0,0.02
HBO,119.0,7.58,0.64,0.06,0.69
NHB,119.0,20.4,0.66,0.06,0.72
HBC,119.0,0.0,0.0,0.0,0.0
HBSch,119.0,1.6,0.0,0.0,0.0
All,120.0,162.65,8.57,0.99,14.75
HBW,120.0,32.04,0.08,0.04,0.11
HBO,120.0,102.12,7.82,0.88,8.71
NHB,120.0,16.71,0.62,0.06,0.68
HBC,120.0,0.0,0.0,0.0,0.0
HBSch,120.0,11.79,0.05,0.01,5.25
All,121.0,397.46,20.74,2.61,41.32
HBW,121.0,66.42,0.19,0.07,0.26
HBO,121.0,266.54,19.64,2.4,22.05
NHB,121.0,23.62,0.72,0.08,0.8
HBC,121.0,0.0,0.0,0.0,0.0
HBSch,121.0,40.88,0.18,0.05,18.21
All,122.0,112.02,5.14,0.72,10.99
HBW,122.0,18.78,0.02,0.02,0.04
HBO,122.0,75.63,4.9,0.67,5.56
NHB,122.0,5.98,0.17,0.02,0.2
HBC,122.0,0.0,0.0,0.0,0.0
HBSch,122.0,11.63,0.05,0.01,5.19
All,123.0,0.0,0.0,0.0,0.0
HBW,123.0,0.0,0.0,0.0,0.0
HBO,123.0,0.0,0.0,0.0,0.0
NHB,123.0,0.0,0.0,0.0,0.0
HBC,123.0,0.0,0.0,0.0,0.0
HBSch,123.0,0.0,0.0,0.0,0.0
All,124.0,544.86,32.67,3.42,54.66
HBW,124.0,108.96,0.35,0.13,0.49
HBO,124.0,351.73,30.7,3.11,33.81
NHB,124.0,41.82,1.42,0.12,1.55
HBC,124.0,0.0,0.0,0.0,0.0
HBSch,124.0,42.36,0.19,0.05,18.81
All,125.0,582.64,38.53,3.66,64.31
HBW,125.0,100.01,1.1,0.15,1.25
HBO,125.0,362.63,34.67,3.25,37.92
NHB,125.0,70.17,2.54,0.2,2.74
HBC,125.0,0.0,0.0,0.0,0.0
HBSch,125.0,49.83,0.22,0.06,22.4
All,126.0,1332.27,82.49,8.9,133.84
HBW,126.0,262.62,1.22,0.35,1.57
HBO,126.0,866.1,77.27,8.13,85.41
NHB,126.0,105.26,3.57,0.3,3.87
HBC,126.0,1.0,0.0,0.0,0.0
HBSch,126.0,97.29,0.43,0.12,43.0
All,127.0,852.26,48.86,5.09,89.3
HBW,127.0,154.26,0.19,0.12,0.31
HBO,127.0,562.53,46.53,4.72,51.25
NHB,127.0,54.46,1.79,0.15,1.94
HBC,127.0,1.0,0.0,0.0,0.0
HBSch,127.0,80.01,0.36,0.1,35.8
All,128.0,543.86,32.68,3.29,61.3
HBW,128.0,89.47,0.23,0.06,0.3
HBO,128.0,365.61,31.13,3.07,34.2
NHB,128.0,31.07,1.06,0.09,1.15
HBC,128.0,0.0,0.0,0.0,0.0
HBSch,128.0,57.71,0.26,0.07,25.66
All,129.0,80.1,2.5,0.41,5.63
HBW,129.0,15.17,0.01,0.01,0.01
HBO,129.0,53.26,2.36,0.38,2.74
NHB,129.0,5.17,0.11,0.02,0.12
HBC,129.0,0.0,0.0,0.0,0.0
HBSch,129.0,6.5,0.03,0.01,2.76
All,130.0,293.52,15.26,1.93,22.54
HBW,130.0,66.58,0.14,0.06,0.2
HBO,130.0,178.08,14.02,1.76,15.77
NHB,130.0,36.52,1.04,0.1,1.14
HBC,130.0,0.0,0.0,0.0,0.0
HBSch,130.0,12.34,0.05,0.01,5.42
All,131.0,523.28,21.23,2.89,45.13
HBW,131.0,92.17,0.05,0.05,0.1
HBO,131.0,349.48,20.25,2.7,22.96
NHB,131.0,32.77,0.72,0.09,0.8
HBC,131.0,0.0,0.0,0.0,0.0
HBSch,131.0,48.85,0.21,0.06,21.27
All,132.0,211.39,5.18,1.0,6.18
HBW,132.0,41.32,0.24,0.05,0.28
HBO,132.0,129.36,4.67,0.9,5.57
NHB,132.0,25.88,0.27,0.05,0.32
HBC,132.0,0.0,0.0,0.0,0.0
HBSch,132.0,14.83,0.0,0.0,0.0
All,133.0,1341.46,41.82,6.52,48.34
HBW,133.0,242.79,0.49,0.21,0.71
HBO,133.0,872.45,40.09,6.11,46.19
NHB,133.0,88.16,1.24,0.2,1.44
HBC,133.0,1.0,0.0,0.0,0.0
HBSch,133.0,137.05,0.0,0.0,0.0
All,134.0,38.07,0.18,0.13,0.31
HBW,134.0,6.23,0.0,0.0,0.0
HBO,134.0,26.03,0.17,0.12,0.29
NHB,134.0,1.3,0.01,0.0,0.01
HBC,134.0,0.0,0.0,0.0,0.0
HBSch,134.0,4.52,0.0,0.0,0.0
All,135.0,14.43,0.24,0.06,0.3
HBW,135.0,2.46,0.0,0.0,0.0
HBO,135.0,9.92,0.23,0.06,0.29
NHB,135.0,0.42,0.01,0.0,0.01
HBC,135.0,0.0,0.0,0.0,0.0
HBSch,135.0,1.64,0.0,0.0,0.0
All,136.0,1354.03,45.75,7.14,52.89
HBW,136.0,237.63,0.7,0.34,1.05
HBO,136.0,884.25,43.69,6.58,50.27
NHB,136.0,91.84,1.36,0.22,1.58
HBC,136.0,4.0,0.0,0.0,0.0
HBSch,136.0,136.31,0.0,0.0,0.0
All,137.0,18.99,0.22,0.05,0.28
HBW,137.0,1.47,0.01,0.0,0.01
HBO,137.0,3.8,0.1,0.03,0.13
NHB,137.0,12.92,0.11,0.03,0.14
HBC,137.0,0.0,0.0,0.0,0.0
HBSch,137.0,0.79,0.0,0.0,0.0
All,138.0,1682.77,57.79,9.2,66.99
HBW,138.0,259.65,1.28,0.38,1.67
HBO,138.0,1101.48,54.86,8.56,63.42
NHB,138.0,99.26,1.65,0.26,1.9
HBC,138.0,17.0,0.0,0.0,0.0
HBSch,138.0,205.37,0.0,0.0,0.0
All,139.0,207.58,6.57,1.38,7.95
HBW,139.0,42.02,0.1,0.06,0.15
HBO,139.0,124.98,5.92,1.24,7.15
NHB,139.0,29.91,0.55,0.09,0.65
HBC,139.0,0.0,0.0,0.0,0.0
HBSch,139.0,10.67,0.0,0.0,0.0
All,140.0,9.13,0.06,0.06,0.11
HBW,140.0,2.04,0.0,0.0,0.0
HBO,140.0,5.36,0.05,0.05,0.11
NHB,140.0,1.39,0.0,0.0,0.01
HBC,140.0,0.0,0.0,0.0,0.0
HBSch,140.0,0.34,0.0,0.0,0.0
All,141.0,0.0,0.0,0.0,0.0
HBW,141.0,0.0,0.0,0.0,0.0
HBO,141.0,0.0,0.0,0.0,0.0
NHB,141.0,0.0,0.0,0.0,0.0
HBC,141.0,0.0,0.0,0.0,0.0
HBSch,141.0,0.0,0.0,0.0,0.0
All,142.0,0.0,0.0,0.0,0.0
HBW,142.0,0.0,0.0,0.0,0.0
HBO,142.0,0.0,0.0,0.0,0.0
NHB,142.0,0.0,0.0,0.0,0.0
HBC,142.0,0.0,0.0,0.0,0.0
HBSch,142.0,0.0,0.0,0.0,0.0
All,143.0,542.38,15.22,2.81,18.03
HBW,143.0,80.62,0.42,0.13,0.55
HBO,143.0,243.28,11.5,2.16,13.66
NHB,143.0,179.04,3.3,0.52,3.82
HBC,143.0,12.0,0.0,0.0,0.0
HBSch,143.0,27.45,0.0,0.0,0.0
All,144.0,0.0,0.0,0.0,0.0
HBW,144.0,0.0,0.0,0.0,0.0
HBO,144.0,0.0,0.0,0.0,0.0
NHB,144.0,0.0,0.0,0.0,0.0
HBC,144.0,0.0,0.0,0.0,0.0
HBSch,144.0,0.0,0.0,0.0,0.0
All,145.0,111.88,1.29,0.98,2.26
HBW,145.0,19.14,0.02,0.13,0.15
HBO,145.0,74.1,1.24,0.81,2.05
NHB,145.0,6.29,0.03,0.03,0.06
HBC,145.0,0.0,0.0,0.0,0.0
HBSch,145.0,12.35,0.0,0.0,0.0
All,146.0,0.0,0.0,0.0,0.0
HBW,146.0,0.0,0.0,0.0,0.0
HBO,146.0,0.0,0.0,0.0,0.0
NHB,146.0,0.0,0.0,0.0,0.0
HBC,146.0,0.0,0.0,0.0,0.0
HBSch,146.0,0.0,0.0,0.0,0.0
All,147.0,3.49,0.01,0.02,0.03
HBW,147.0,0.69,0.0,0.0,0.0
HBO,147.0,2.32,0.01,0.02,0.03
NHB,147.0,0.24,0.0,0.0,0.0
HBC,147.0,0.0,0.0,0.0,0.0
HBSch,147.0,0.24,0.0,0.0,0.0
All,148.0,0.0,0.0,0.0,0.0
HBW,148.0,0.0,0.0,0.0,0.0
HBO,148.0,0.0,0.0,0.0,0.0
NHB,148.0,0.0,0.0,0.0,0.0
HBC,148.0,0.0,0.0,0.0,0.0
HBSch,148.0,0.0,0.0,0.0,0.0
All,149.0,0.0,0.0,0.0,0.0
HBW,149.0,0.0,0.0,0.0,0.0
HBO,149.0,0.0,0.0,0.0,0.0
NHB,149.0,0.0,0.0,0.0,0.0
HBC,149.0,0.0,0.0,0.0,0.0
HBSch,149.0,0.0,0.0,0.0,0.0
All,150.0,3300.46,68.36,27.87,96.22
HBW,150.0,580.75,3.19,4.88,8.07
HBO,150.0,2062.16,61.64,21.73,83.37
NHB,150.0,336.97,3.53,1.25,4.78
HBC,150.0,0.0,0.0,0.0,0.0
HBSch,150.0,320.57,0.0,0.0,0.0
All,151.0,276.28,0.01,1.07,1.08
HBW,151.0,37.14,0.0,0.16,0.16
HBO,151.0,183.97,0.01,0.88,0.9
NHB,151.0,14.39,0.0,0.03,0.03
HBC,151.0,0.0,0.0,0.0,0.0
HBSch,151.0,40.77,0.0,0.0,0.0
All,152.0,0.0,0.0,0.0,0.0
HBW,152.0,0.0,0.0,0.0,0.0
HBO,152.0,0.0,0.0,0.0,0.0
NHB,152.0,0.0,0.0,0.0,0.0
HBC,152.0,0.0,0.0,0.0,0.0
HBSch,152.0,0.0,0.0,0.0,0.0
All,153.0,0.0,0.0,0.0,0.0
HBW,153.0,0.0,0.0,0.0,0.0
HBO,153.0,0.0,0.0,0.0,0.0
NHB,153.0,0.0,0.0,0.0,0.0
HBC,153.0,0.0,0.0,0.0,0.0
HBSch,153.0,0.0,0.0,0.0,0.0
All,154.0,0.0,0.0,0.0,0.0
HBW,154.0,0.0,0.0,0.0,0.0
HBO,154.0,0.0,0.0,0.0,0.0
NHB,154.0,0.0,0.0,0.0,0.0
HBC,154.0,0.0,0.0,0.0,0.0
HBSch,154.0,0.0,0.0,0.0,0.0
All,155.0,70.46,0.54,0.25,0.79
HBW,155.0,18.47,0.0,0.0,0.0
HBO,155.0,40.01,0.52,0.23,0.75
NHB,155.0,8.57,0.02,0.01,0.04
HBC,155.0,0.0,0.0,0.0,0.0
HBSch,155.0,3.41,0.0,0.0,0.0
All,156.0,60.24,0.15,0.06,0.21
HBW,156.0,11.61,0.0,0.0,0.0
HBO,156.0,37.61,0.14,0.06,0.2
NHB,156.0,5.71,0.0,0.0,0.01
HBC,156.0,0.0,0.0,0.0,0.0
HBSch,156.0,5.31,0.0,0.0,0.0
All,157.0,410.09,5.06,1.53,6.59
HBW,157.0,91.52,0.0,0.05,0.05
HBO,157.0,255.37,4.91,1.43,6.34
NHB,157.0,33.88,0.15,0.06,0.21
HBC,157.0,0.0,0.0,0.0,0.0
HBSch,157.0,29.31,0.0,0.0,0.0
All,158.0,826.4,18.37,4.49,41.11
HBW,158.0,186.2,0.02,0.15,0.17
HBO,158.0,525.31,17.59,4.13,21.72
NHB,158.0,60.66,0.58,0.15,0.72
HBC,158.0,1.0,0.0,0.0,0.0
HBSch,158.0,53.23,0.18,0.06,18.49
All,159.0,14.9,0.02,0.01,0.03
HBW,159.0,0.0,0.0,0.0,0.0
HBO,159.0,0.0,0.0,0.0,0.0
NHB,159.0,14.9,0.02,0.01,0.03
HBC,159.0,0.0,0.0,0.0,0.0
HBSch,159.0,0.0,0.0,0.0,0.0
All,160.0,12.81,0.01,0.02,0.03
HBW,160.0,2.49,0.0,0.0,0.0
HBO,160.0,7.75,0.01,0.02,0.03
NHB,160.0,1.74,0.0,0.0,0.0
HBC,160.0,0.0,0.0,0.0,0.0
HBSch,160.0,0.82,0.0,0.0,0.0
All,161.0,222.77,4.71,1.25,11.65
HBW,161.0,49.92,0.01,0.05,0.06
HBO,161.0,143.02,4.49,1.13,5.63
NHB,161.0,14.17,0.16,0.04,0.2
HBC,161.0,0.0,0.0,0.0,0.0
HBSch,161.0,15.66,0.06,0.02,5.77
All,162.0,293.87,3.35,1.1,4.44
HBW,162.0,66.22,0.0,0.03,0.03
HBO,162.0,181.53,3.24,1.02,4.26
NHB,162.0,27.25,0.1,0.05,0.15
HBC,162.0,0.0,0.0,0.0,0.0
HBSch,162.0,18.86,0.0,0.0,0.0
All,163.0,66.49,1.05,0.32,3.11
HBW,163.0,14.54,0.0,0.01,0.01
HBO,163.0,43.26,0.99,0.29,1.28
NHB,163.0,3.75,0.04,0.01,0.05
HBC,163.0,0.0,0.0,0.0,0.0
HBSch,163.0,4.94,0.02,0.01,1.77
All,164.0,5.67,0.05,0.03,0.08
HBW,164.0,1.25,0.0,0.0,0.0
HBO,164.0,2.24,0.04,0.02,0.06
NHB,164.0,1.91,0.01,0.01,0.01
HBC,164.0,0.0,0.0,0.0,0.0
HBSch,164.0,0.26,0.0,0.0,0.0
All,165.0,73.63,0.12,0.06,0.18
HBW,165.0,0.0,0.0,0.0,0.0
HBO,165.0,0.0,0.0,0.0,0.0
NHB,165.0,73.63,0.12,0.06,0.18
HBC,165.0,0.0,0.0,0.0,0.0
HBSch,165.0,0.0,0.0,0.0,0.0
All,166.0,241.69,3.02,0.75,3.77
HBW,166.0,54.73,0.0,0.01,0.01
HBO,166.0,150.59,2.94,0.71,3.65
NHB,166.0,19.87,0.08,0.03,0.11
HBC,166.0,0.0,0.0,0.0,0.0
HBSch,166.0,16.51,0.0,0.0,0.0
All,167.0,130.72,1.69,0.5,2.2
HBW,167.0,28.1,0.0,0.02,0.02
HBO,167.0,81.74,1.63,0.46,2.1
NHB,167.0,9.98,0.06,0.02,0.08
HBC,167.0,0.0,0.0,0.0,0.0
HBSch,167.0,10.9,0.0,0.0,0.0
All,168.0,457.52,9.11,2.17,11.28
HBW,168.0,96.42,0.0,0.1,0.1
HBO,168.0,295.74,8.87,2.01,10.88
NHB,168.0,26.93,0.24,0.07,0.3
HBC,168.0,0.0,0.0,0.0,0.0
HBSch,168.0,38.43,0.0,0.0,0.0
All,169.0,121.92,1.64,0.59,2.23
HBW,169.0,29.09,0.0,0.04,0.04
HBO,169.0,75.11,1.58,0.52,2.1
NHB,169.0,8.92,0.06,0.03,0.08
HBC,169.0,0.0,0.0,0.0,0.0
HBSch,169.0,8.79,0.0,0.0,0.0
All,170.0,237.72,7.31,0.83,8.13
HBW,170.0,51.33,0.12,0.03,0.15
HBO,170.0,145.22,6.93,0.76,7.69
NHB,170.0,23.16,0.26,0.03,0.3
HBC,170.0,0.0,0.0,0.0,0.0
HBSch,170.0,18.01,0.0,0.0,0.0
All,171.0,371.76,9.56,1.22,10.78
HBW,171.0,76.72,0.01,0.01,0.03
HBO,171.0,240.97,9.31,1.17,10.48
NHB,171.0,23.66,0.24,0.03,0.27
HBC,171.0,0.0,0.0,0.0,0.0
HBSch,171.0,30.42,0.0,0.0,0.0
All,172.0,713.2,12.99,4.18,40.91
HBW,172.0,156.66,0.01,0.36,0.36
HBO,172.0,458.47,12.39,3.63,16.02
NHB,172.0,46.16,0.36,0.13,0.49
HBC,172.0,0.0,0.0,0.0,0.0
HBSch,172.0,51.91,0.24,0.06,24.04
All,173.0,616.07,8.3,4.03,12.33
HBW,173.0,123.55,0.0,0.27,0.28
HBO,173.0,399.36,8.13,3.62,11.75
NHB,173.0,35.78,0.17,0.13,0.3
HBC,173.0,0.0,0.0,0.0,0.0
HBSch,173.0,57.38,0.0,0.0,0.0
All,174.0,231.15,2.8,0.91,3.71
HBW,174.0,51.71,0.0,0.03,0.03
HBO,174.0,141.64,2.69,0.85,3.54
NHB,174.0,18.39,0.1,0.04,0.14
HBC,174.0,4.0,0.0,0.0,0.0
HBSch,174.0,15.41,0.0,0.0,0.0
All,175.0,370.02,6.62,1.75,19.87
HBW,175.0,72.85,0.05,0.08,0.13
HBO,175.0,219.19,5.97,1.51,7.48
NHB,175.0,51.67,0.49,0.13,0.61
HBC,175.0,1.0,0.0,0.0,0.0
HBSch,175.0,25.31,0.12,0.03,11.65
All,176.0,68.03,0.76,0.56,1.32
HBW,176.0,17.73,0.0,0.05,0.05
HBO,176.0,40.33,0.73,0.48,1.21
NHB,176.0,6.18,0.03,0.03,0.06
HBC,176.0,0.0,0.0,0.0,0.0
HBSch,176.0,3.8,0.0,0.0,0.0
All,177.0,248.11,6.92,0.83,7.76
HBW,177.0,53.63,0.01,0.01,0.02
HBO,177.0,155.7,6.73,0.8,7.53
NHB,177.0,16.29,0.18,0.02,0.2
HBC,177.0,2.0,0.0,0.0,0.0
HBSch,177.0,20.5,0.0,0.0,0.0
All,178.0,285.84,6.95,0.92,7.87
HBW,178.0,63.07,0.12,0.03,0.15
HBO,178.0,176.6,6.61,0.86,7.47
NHB,178.0,25.0,0.23,0.03,0.26
HBC,178.0,2.0,0.0,0.0,0.0
HBSch,178.0,19.18,0.0,0.0,0.0
All,179.0,65.85,0.39,0.16,0.55
HBW,179.0,11.97,0.0,0.0,0.0
HBO,179.0,42.56,0.38,0.15,0.52
NHB,179.0,5.14,0.02,0.01,0.02
HBC,179.0,0.0,0.0,0.0,0.0
HBSch,179.0,6.18,0.0,0.0,0.0
All,180.0,262.17,3.44,0.94,4.39
HBW,180.0,58.34,0.0,0.03,0.03
HBO,180.0,165.13,3.34,0.88,4.23
NHB,180.0,18.2,0.1,0.03,0.13
HBC,180.0,0.0,0.0,0.0,0.0
HBSch,180.0,20.5,0.0,0.0,0.0
All,181.0,301.69,4.72,1.34,6.06
HBW,181.0,68.93,0.0,0.05,0.05
HBO,181.0,190.18,4.57,1.24,5.8
NHB,181.0,21.08,0.16,0.05,0.21
HBC,181.0,0.0,0.0,0.0,0.0
HBSch,181.0,21.5,0.0,0.0,0.0
All,182.0,423.82,7.73,2.2,24.63
HBW,182.0,92.79,0.0,0.1,0.1
HBO,182.0,271.89,7.36,1.99,9.35
NHB,182.0,26.64,0.22,0.07,0.29
HBC,182.0,0.0,0.0,0.0,0.0
HBSch,182.0,32.5,0.15,0.04,14.89
All,183.0,148.96,1.27,0.48,1.75
HBW,183.0,36.44,0.03,0.02,0.05
HBO,183.0,87.23,1.2,0.43,1.63
NHB,183.0,15.89,0.05,0.03,0.08
HBC,183.0,0.0,0.0,0.0,0.0
HBSch,183.0,9.4,0.0,0.0,0.0
All,184.0,503.96,7.84,3.14,26.34
HBW,184.0,116.0,0.0,0.21,0.21
HBO,184.0,318.63,7.44,2.78,10.22
NHB,184.0,35.22,0.24,0.11,0.35
HBC,184.0,0.0,0.0,0.0,0.0
HBSch,184.0,34.11,0.16,0.04,15.56
All,185.0,362.48,5.96,2.82,8.78
HBW,185.0,82.49,0.01,0.22,0.23
HBO,185.0,224.64,5.78,2.48,8.26
NHB,185.0,26.09,0.18,0.12,0.29
HBC,185.0,4.0,0.0,0.0,0.0
HBSch,185.0,25.26,0.0,0.0,0.0
All,186.0,97.81,1.56,0.86,2.43
HBW,186.0,19.56,0.01,0.07,0.08
HBO,186.0,63.31,1.5,0.75,2.26
NHB,186.0,5.76,0.05,0.04,0.09
HBC,186.0,0.0,0.0,0.0,0.0
HBSch,186.0,9.19,0.0,0.0,0.0
All,187.0,116.21,3.27,0.35,3.61
HBW,187.0,25.05,0.02,0.01,0.03
HBO,187.0,68.11,3.07,0.32,3.39
NHB,187.0,15.96,0.18,0.02,0.19
HBC,187.0,0.0,0.0,0.0,0.0
HBSch,187.0,7.09,0.0,0.0,0.0
All,188.0,37.01,0.09,0.06,0.15
HBW,188.0,7.22,0.0,0.0,0.0
HBO,188.0,24.82,0.09,0.06,0.15
NHB,188.0,1.63,0.0,0.0,0.0
HBC,188.0,0.0,0.0,0.0,0.0
HBSch,188.0,3.34,0.0,0.0,0.0
All,189.0,543.54,9.14,2.57,11.7
HBW,189.0,118.9,0.0,0.1,0.11
HBO,189.0,328.9,8.86,2.37,11.23
NHB,189.0,35.48,0.28,0.09,0.37
HBC,189.0,21.0,0.0,0.0,0.0
HBSch,189.0,39.26,0.0,0.0,0.0
All,190.0,637.54,12.85,3.79,16.64
HBW,190.0,144.12,0.0,0.3,0.31
HBO,190.0,401.74,12.45,3.36,15.81
NHB,190.0,43.05,0.4,0.13,0.53
HBC,190.0,0.0,0.0,0.0,0.0
HBSch,190.0,48.62,0.0,0.0,0.0
All,191.0,752.56,14.52,4.95,19.47
HBW,191.0,169.35,0.0,0.47,0.47
HBO,191.0,473.2,14.07,4.31,18.38
NHB,191.0,49.68,0.45,0.18,0.62
HBC,191.0,0.0,0.0,0.0,0.0
HBSch,191.0,60.33,0.0,0.0,0.0
All,192.0,11.21,0.05,0.04,0.08
HBW,192.0,3.1,0.0,0.0,0.0
HBO,192.0,5.47,0.04,0.03,0.07
NHB,192.0,2.17,0.01,0.0,0.01
HBC,192.0,0.0,0.0,0.0,0.0
HBSch,192.0,0.47,0.0,0.0,0.0
All,193.0,1251.02,25.67,8.76,34.43
HBW,193.0,268.57,0.01,0.73,0.73
HBO,193.0,779.78,24.92,7.73,32.65
NHB,193.0,79.5,0.74,0.3,1.05
HBC,193.0,19.0,0.0,0.0,0.0
HBSch,193.0,104.16,0.0,0.0,0.0
All,194.0,0.0,0.0,0.0,0.0
HBW,194.0,0.0,0.0,0.0,0.0
HBO,194.0,0.0,0.0,0.0,0.0
NHB,194.0,0.0,0.0,0.0,0.0
HBC,194.0,0.0,0.0,0.0,0.0
HBSch,194.0,0.0,0.0,0.0,0.0
All,195.0,498.88,11.15,3.1,32.57
HBW,195.0,118.77,0.03,0.16,0.18
