SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0013_000.6,     0.696,       4.0,       2.8,Principal Arterial,       914,    2710.9,    5978.1,    3750.2,    4615.1,   17054.3,      37.7,      37.6,      37.5,      37.3,      37.7,      37.5,     1.106,     1.110,     1.111,     1.119,     1.106,     1.111,     10964,     21928,     10964,     43856,     87711,      0.27,      0.30,      0.38,      0.11,      0.38,    1885.6,    4158.1,    2608.4,    3210.0,   11862.1,    1480.3,    2988.4,    2108.6,    2665.2,    9242.5,     135.7,     634.6,     214.4,     202.7,    1187.4,     190.8,     355.5,     223.4,     230.5,    1000.2,      78.8,     179.6,      62.2,     111.7,     432.3,    314.44,     50.17,    110.74,     69.93,     85.12,    315.96,     0.177,     0.521,     0.775,     0.013,     1.486
0013_001.3,     0.298,       4.0,       1.2,Principal Arterial,       883,    2700.0,    5532.2,    3572.0,    4473.0,   16277.2,      34.0,      33.8,      33.8,      33.6,      34.0,      33.8,     0.527,     0.529,     0.529,     0.533,     0.527,     0.530,     10596,     21192,     10596,     42384,     84768,      0.30,      0.29,      0.40,      0.12,      0.40,     805.8,    1651.2,    1066.2,    1335.1,    4858.3,     639.6,    1203.1,     853.9,    1095.5,    3792.1,      48.4,     216.8,      72.6,      69.5,     407.3,      81.0,     147.4,     104.1,     106.7,     439.2,      37.0,      83.9,      35.6,      63.2,     219.7,    143.02,     23.82,     48.80,     31.75,     39.31,    143.68,     0.092,     0.198,     0.366,     0.010,     0.666
0013_001.6,     0.170,       4.0,       0.7,Principal Arterial,       883,    2674.0,    5729.5,    3630.1,    4566.2,   16599.8,      34.0,      33.9,      33.9,      33.6,      34.0,      33.9,     0.299,     0.301,     0.301,     0.303,     0.299,     0.301,     10596,     21192,     10596,     42384,     84768,      0.31,      0.30,      0.37,      0.12,      0.37,     454.0,     972.7,     616.3,     775.2,    2818.2,     361.2,     697.4,     485.2,     635.4,    2179.2,      30.7,     143.8,      52.8,      46.7,     274.0,      46.8,      87.0,      60.5,      61.5,     255.8,      15.3,      44.5,      17.8,      31.5,     109.1,     82.83,     13.39,     28.72,     18.32,     22.78,     83.21,     0.055,     0.142,     0.201,     0.005,     0.403
0013_001.8,     0.688,       4.0,       2.8,Principal Arterial,       920,    2394.0,    5061.4,    3158.0,    4072.3,   14685.7,      38.5,      38.4,      38.4,      38.3,      38.5,      38.4,     1.073,     1.075,     1.076,     1.079,     1.073,     1.075,     11036,     22072,     11036,     44143,     88287,      0.26,      0.26,      0.31,      0.10,      0.31,    1648.0,    3484.3,    2174.0,    2803.4,   10109.7,    1305.3,    2476.4,    1698.7,    2272.4,    7752.8,     111.6,     534.5,     185.4,     167.8,     999.3,     171.3,     313.9,     223.8,     238.7,     947.7,      59.8,     159.4,      66.2,     124.6,     410.0,    262.54,     42.87,     90.74,     56.81,     72.80,    263.22,     0.077,     0.250,     0.353,     0.010,     0.690
0013_002.5,     0.374,       4.0,       1.5,Principal Arterial,       929,    1958.6,    3935.9,    2459.4,    3281.4,   11635.3,      39.9,      39.9,      39.9,      39.8,      39.9,      39.9,     0.561,     0.562,     0.562,     0.563,     0.561,     0.562,     11148,     22296,     11148,     44592,     89184,      0.21,      0.20,      0.25,      0.08,      0.25,     732.1,    1471.2,     919.3,    1226.6,    4349.2,     601.0,    1075.4,     725.8,    1001.4,    3403.6,      37.6,     193.6,      65.8,      57.1,     354.1,      69.9,     130.8,      97.1,     108.1,     405.9,      23.6,      71.3,      30.6,      59.9,     185.4,    108.88,     18.35,     36.86,     23.07,     30.71,    108.99,     0.028,     0.048,     0.062,         0,     0.138
0013_002.9,     0.414,       2.0,       0.8,Principal Arterial,       968,    1161.0,    2164.3,    1444.4,    1720.4,    6490.1,      40.0,      40.0,      40.0,      39.9,      40.0,      40.0,     0.621,     0.622,     0.622,     0.623,     0.621,     0.622,      5808,     11616,      5808,     23232,     46464,      0.22,      0.21,      0.29,      0.08,      0.29,     480.6,     895.9,     597.9,     712.1,    2686.5,     408.7,     676.5,     486.8,     599.6,    2171.6,      21.5,      99.7,      35.1,      30.0,     186.3,      37.5,      77.0,      58.4,      52.1,     225.0,      12.9,      42.7,      17.6,      30.5,     103.7,     67.16,     12.03,     22.42,     14.99,     17.80,     67.24,     0.014,     0.023,     0.052,     0.003,     0.092
0013_003.3,     1.576,       2.0,       3.2,Principal Arterial,      1016,    1813.1,    3129.8,    2294.6,    2480.8,    9718.3,      48.0,      47.7,      47.8,      47.2,      48.0,      47.7,     1.970,     1.984,     1.979,     2.005,     1.970,     1.984,      6096,     12192,      6096,     24384,     48768,      0.35,      0.32,      0.42,      0.12,      0.42,    2858.1,    4933.8,    3617.2,    3910.7,   15319.8,    2398.5,    3592.4,    2919.9,    3167.9,   12078.7,      83.4,     455.9,     153.9,     148.3,     841.5,     258.5,     509.3,     390.0,     305.1,    1462.9,     117.8,     376.1,     153.4,     289.3,     936.6,    319.07,     59.95,    103.24,     76.68,     81.45,    321.32,     0.425,     0.481,     1.333,     0.002,     2.241
0013_004.9,     0.717,       2.0,       1.4,Principal Arterial,      1032,    1663.0,    2874.8,    2119.8,    2224.2,    8881.8,      50.9,      50.6,      50.7,      50.0,      50.8,      50.6,     0.846,     0.851,     0.849,     0.860,     0.847,     0.852,      6191,     12383,      6191,     24766,     49531,      0.35,      0.29,      0.45,      0.10,      0.45,    1193.2,    2062.6,    1520.9,    1595.8,    6372.5,     995.5,    1524.5,    1220.9,    1288.4,    5029.3,      24.8,     127.9,      43.2,      37.9,     233.8,     111.8,     221.9,     174.1,     126.3,     634.1,      60.9,     188.3,      82.8,     143.2,     475.2,    125.26,     23.58,     40.69,     30.39,     31.39,    126.05,     0.122,     0.154,     0.501,     0.032,     0.809
0013_005.6,     0.971,       2.0,       1.9,Minor Arterial,       983,    1714.1,    3188.7,    2199.2,    2541.4,    9643.4,      46.0,      44.8,      45.7,      45.0,      46.0,      45.5,     1.265,     1.300,     1.274,     1.294,     1.265,     1.281,      5898,     11796,      5898,     23592,     47184,      0.50,      0.37,      0.50,      0.17,      0.50,    1663.9,    3095.3,    2134.8,    2467.0,    9361.0,    1400.3,    2435.2,    1737.0,    2000.7,    7573.2,      15.8,      97.1,      31.3,      23.6,     167.8,     132.2,     252.5,     205.2,     182.1,     772.0,     115.8,     310.5,     161.3,     260.6,     848.2,    203.29,     37.14,     67.71,     47.49,     53.60,    205.94,     1.012,     0.467,     1.068,     0.016,     2.563
0015_241.6,     0.860,       4.0,       3.4,Freeway,      1944,    5909.0,   12995.6,    8240.4,   10382.7,   37527.7,      76.9,      76.9,      76.9,      76.8,      76.9,      76.9,     0.671,     0.671,     0.671,     0.672,     0.671,     0.671,     23328,     46656,     23328,     93312,    186624,      0.30,      0.40,      0.48,      0.15,      0.48,    5083.4,   11179.8,    7089.0,    8932.0,   32284.2,    4028.7,    8259.2,    5275.6,    6472.5,   24036.0,         0,         0,         0,         0,         0,     396.6,     894.7,     778.6,     663.2,    2733.1,     658.1,    2026.0,    1035.0,    1796.3,    5515.4,    419.70,     66.09,    145.36,     92.29,    116.12,    419.86,         0,     0.027,     0.131,     0.010,     0.168
0015_242.4,     2.383,       4.0,       9.5,Freeway,      1944,    7313.6,   14626.7,    9875.1,   11952.7,   43768.1,      74.0,      74.0,      74.0,      73.6,      74.0,      73.9,     1.932,     1.933,     1.933,     1.944,     1.932,     1.935,     23328,     46656,     23328,     93312,    186624,      0.40,      0.43,      0.58,      0.16,      0.58,   17430.1,   34859.2,   23534.9,   28486.3,  104310.5,   14867.0,   27690.8,   19250.7,   22692.4,   84500.9,      45.3,     251.4,      78.6,      81.0,     456.3,     995.0,    2094.0,    1782.5,    1537.4,    6408.9,    1522.9,    4823.0,    2423.0,    4175.5,   12944.4,   1409.69,    235.60,    471.34,    319.88,    384.97,   1411.79,     0.050,     0.235,     1.869,         0,     2.154
0015_244.8,     2.112,       4.0,       8.4,Freeway,      2137,   11240.1,   21171.2,   14613.0,   17828.8,   64853.1,      72.4,      71.5,      72.2,      69.9,      72.3,      71.6,     1.751,     1.772,     1.755,     1.815,     1.753,     1.771,     25638,     51276,     25638,    102552,    205104,      0.68,      0.47,      0.71,      0.20,      0.71,   23734.5,   44705.0,   30856.8,   37647.3,  136943.6,   20487.4,   35984.5,   26127.8,   31537.9,  114137.6,     171.0,     876.3,     289.3,     261.8,    1598.4,    1490.6,    2911.9,    2137.2,    1903.0,    8442.7,    1585.6,    4932.3,    2302.5,    3944.4,   12764.8,   1892.48,    331.96,    619.24,    441.32,    520.75,   1913.27,     3.870,     1.450,    15.594,     0.517,    21.431
0015_246.9,     1.921,       4.0,       7.7,Freeway,      1944,   11240.1,   21171.2,   14613.0,   17828.8,   64853.1,      74.0,      72.6,      73.6,      65.8,      74.0,      71.6,     1.558,     1.590,     1.565,     1.758,     1.558,     1.612,     23328,     46656,     23328,     93312,    186624,      0.68,      0.57,      0.85,      0.24,      0.85,   21594.0,   40673.1,   28073.9,   34251.8,  124592.8,   18639.6,   32739.2,   23771.4,   28693.6,  103843.8,     155.6,     797.2,     263.2,     238.2,    1454.2,    1356.1,    2649.3,    1944.4,    1731.4,    7681.2,    1442.6,    4487.5,    2094.8,    3588.7,   11613.6,   1683.68,    297.62,    552.32,    426.64,    462.86,   1739.44,     5.971,     2.697,    48.782,     0.001,    57.451
0015_248.8,     2.086,       6.0,      12.5,Freeway,      1944,   12059.3,   22460.1,   15696.8,   18662.9,   68879.1,      74.0,      73.9,      74.0,      73.3,      74.0,      73.8,     1.692,     1.694,     1.692,     1.707,     1.692,     1.696,     34992,     69984,     34992,    139968,    279936,      0.49,      0.39,      0.61,      0.17,      0.61,   25155.3,   46851.0,   32743.0,   38930.1,  143679.4,   21491.7,   37326.2,   27564.2,   32605.3,  118987.4,     235.7,    1151.5,     425.5,     333.7,    2146.4,    1745.7,    3291.4,    2378.7,    2069.5,    9485.3,    1682.1,    5081.8,    2374.7,    3921.6,   13060.2,   1942.14,    340.56,    633.47,    446.46,    526.23,   1946.72,     0.541,     0.180,     3.991,     0.009,     4.721
0015_250.9,     0.793,       6.0,       4.8,Freeway,      1944,   15012.1,   27410.1,   19251.0,   22856.6,   84529.8,      73.9,      73.1,      73.9,      70.6,      73.9,      73.0,     0.643,     0.651,     0.644,     0.675,     0.643,     0.652,     34992,     69984,     34992,    139968,    279936,      0.63,      0.46,      0.73,      0.20,      0.73,   11905.7,   21738.2,   15267.5,   18127.0,   67038.4,   10078.3,   16992.6,   12773.9,   15169.9,   55014.7,     135.7,     684.0,     246.7,     198.5,    1264.9,     918.5,    1786.0,    1233.9,    1095.4,    5033.8,     773.3,    2275.6,    1013.0,    1663.3,    5725.2,    906.58,    162.88,    294.33,    216.12,    245.12,    918.45,     1.950,     0.352,     9.988,         0,    12.290
0015_251.6,     0.734,       6.0,       4.4,Freeway,      1944,   15258.7,   28114.7,   19894.2,   23565.1,   86832.7,      74.0,      73.2,      73.8,      70.0,      73.9,      72.8,     0.595,     0.602,     0.596,     0.630,     0.595,     0.605,     34992,     69984,     34992,    139968,    279936,      0.63,      0.49,      0.77,      0.21,      0.77,   11195.1,   20627.5,   14596.2,   17289.5,   63708.3,    9442.4,   16089.5,   12221.2,   14474.9,   52228.0,     132.1,     664.0,     239.9,     192.2,    1228.2,     886.3,    1723.6,    1184.1,    1057.4,    4851.4,     734.4,    2150.4,     950.9,    1564.9,    5400.6,    861.49,    153.01,    279.38,    208.63,    233.81,    874.83,     1.691,     0.438,    11.644,     0.029,    13.802
0015_252.5,     1.096,       6.0,       6.6,Freeway,      1944,   15258.7,   28114.7,   19894.2,   23565.1,   86832.7,      74.0,      73.2,      73.9,      70.0,      74.0,      72.9,     0.888,     0.899,     0.890,     0.940,     0.888,     0.903,     34992,     69984,     34992,    139968,    279936,      0.63,      0.49,      0.77,      0.21,      0.77,   16718.8,   30805.1,   21797.9,   25820.1,   95141.9,   14101.2,   24028.0,   18251.1,   21616.8,   77997.1,     197.3,     991.6,     358.3,     287.0,    1834.2,    1323.6,    2574.0,    1768.4,    1579.1,    7245.1,    1096.8,    3211.5,    1420.0,    2337.1,    8065.4,   1285.59,    228.46,    416.90,    311.26,    348.89,   1305.51,     2.667,     0.661,    17.275,         0,    20.603
0015_253.6,     2.315,       6.0,      13.9,Freeway,      1944,   15790.5,   28453.5,   20414.8,   23881.0,   88539.8,      74.0,      72.5,      73.9,      68.7,      74.0,      72.4,     1.876,     1.918,     1.879,     2.026,     1.876,     1.920,     34992,     69984,     34992,    139968,    279936,      0.68,      0.48,      0.80,      0.21,      0.80,   36554.0,   65868.2,   47259.1,   55283.1,  204964.4,   30778.8,   51263.2,   39662.9,   46356.5,  168061.4,     456.0,    2225.1,     826.4,     641.2,    4148.7,    2955.7,    5546.2,    3768.3,    3387.0,   15657.2,    2363.5,    6833.7,    3001.6,    4898.4,   17097.2,   2768.44,    504.37,    891.16,    687.47,    746.69,   2829.69,    11.144,     1.479,    50.862,         0,    63.485
0015_255.9,     1.421,       6.0,       8.5,Freeway,      1903,   15790.5,   28453.5,   20414.8,   23881.0,   88539.8,      69.0,      67.3,      68.9,      63.2,      69.0,      67.2,     1.236,     1.269,     1.238,     1.353,     1.236,     1.270,     34254,     68508,     34254,    137016,    274032,      0.69,      0.49,      0.82,      0.21,      0.82,   22443.7,   40442.3,   29016.4,   33943.2,  125845.6,   18897.8,   31474.9,   24352.5,   28462.3,  103187.5,     280.0,    1366.2,     507.4,     393.8,    2547.4,    1814.8,    3405.3,    2313.7,    2079.6,    9613.4,    1451.2,    4195.8,    1842.9,    3007.5,   10497.4,   1823.74,    333.55,    587.19,    458.88,    491.89,   1871.51,     8.689,     1.104,    39.711,         0,    49.504
0015_257.3,     0.361,       8.0,       2.9,Freeway,      1666,   17133.5,   30975.7,   21940.8,   25879.9,   95929.9,      53.6,      51.0,      52.3,      50.1,      53.6,      51.9,     0.404,     0.426,     0.414,     0.432,     0.404,     0.418,     39978,     79956,     39978,    159912,    319824,      0.76,      0.54,      0.88,      0.23,      0.88,    6183.6,   11179.2,    7918.6,    9340.3,   34621.7,    5154.5,    8594.6,    6589.8,    7798.1,   28137.0,      86.5,     419.2,     154.1,     125.2,     785.0,     540.2,    1011.0,     679.7,     617.4,    2848.3,     402.2,    1154.4,     495.1,     799.5,    2851.2,    645.81,    121.32,    213.87,    158.08,    174.34,    667.61,     6.445,     5.324,    10.232,     0.049,    22.050
0015_257.6,     1.173,      11.0,      12.9,Freeway,      1615,   27680.5,   52429.5,   36757.2,   43286.5,  160153.7,      63.3,      61.5,      62.9,      57.1,      63.0,      61.2,     1.109,     1.139,     1.116,     1.238,     1.117,     1.149,     53217,    106433,     53217,    212866,    425732,      0.78,      0.64,      1.02,      0.27,      1.02,   32464.5,   61490.7,   43109.8,   50767.5,  187832.5,   26175.9,   45995.9,   35262.0,   41792.7,  149226.5,     548.5,    2623.5,     900.0,     771.9,    4843.9,    3360.2,    6267.8,    4123.2,    3825.5,   17576.7,    2379.9,    6603.5,    2824.7,    4377.6,   16185.7,   2967.51,    528.28,    978.02,    755.48,    806.28,   3068.06,    13.735,     5.689,    79.185,     6.106,   104.715
0015_258.8,     1.153,      10.0,      11.5,Freeway,      1710,   26165.7,   48319.3,   33592.5,   39739.7,  147817.2,      69.2,      59.9,      68.0,      50.0,      69.2,      61.7,     1.000,     1.161,     1.016,     1.392,     1.000,     1.125,     51306,    102612,     51306,    205224,    410448,      0.88,      0.65,      1.00,      0.27,      1.00,   30172.7,   55718.8,   38736.8,   45825.3,  170453.6,   24549.7,   41820.3,   31659.7,   37728.9,  135758.6,     482.1,    2331.6,     807.4,     681.6,    4302.7,    2994.4,    5594.5,    3695.3,    3423.9,   15708.1,    2146.6,    5972.3,    2574.3,    3991.0,   14684.2,   2464.46,    503.83,    819.23,    775.15,    662.42,   2760.63,    70.518,    13.050,   219.543,         0,   303.111
0015_260.0,     1.827,      10.0,      18.3,Freeway,      1780,   29760.7,   55390.7,   37703.4,   45445.5,  168300.3,      68.2,      50.1,      65.6,      48.6,      68.2,      58.4,     1.605,     2.213,     1.666,     2.261,     1.606,     1.885,     53406,    106812,     53406,    213624,    427248,      0.98,      0.73,      0.99,      0.28,      0.99,   54358.7,  101172.5,   68866.2,   83007.3,  307404.7,   43770.8,   74737.4,   55807.5,   67974.7,  242290.4,     952.5,    4701.3,    1561.1,    1402.8,    8617.7,    5787.4,   10928.7,    7010.9,    6645.3,   30372.3,    3848.2,   10805.2,    4486.7,    6984.6,   26124.7,   4506.11,   1085.95,   1541.16,   1416.97,   1217.46,   5261.54,   301.362,    55.929,   412.424,     1.018,   770.733
