SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0013_000.6,     0.696,       4.0,       2.8,Principal Arterial,       914,    2715.8,    5947.1,    3739.8,    4557.7,   16960.4,      37.7,      37.6,      37.5,      37.3,      37.7,      37.5,     1.106,     1.110,     1.111,     1.119,     1.107,     1.111,     10964,     21928,     10964,     43856,     87711,      0.27,      0.30,      0.38,      0.11,      0.38,    1889.0,    4136.5,    2601.2,    3170.0,   11796.7,    1483.8,    2975.3,    2101.4,    2625.3,    9185.8,     135.7,     631.0,     214.5,     202.7,    1183.9,     190.8,     352.9,     223.0,     230.5,     997.2,      78.8,     177.1,      62.4,     111.7,     430.0,    312.72,     50.26,    110.16,     69.72,     84.05,    314.19,     0.188,     0.496,     0.771,     0.020,     1.475
0013_001.3,     0.298,       4.0,       1.2,Principal Arterial,       883,    2687.5,    5514.5,    3589.0,    4438.7,   16229.7,      34.0,      33.8,      33.8,      33.6,      34.0,      33.8,     0.527,     0.529,     0.529,     0.533,     0.527,     0.530,     10596,     21192,     10596,     42384,     84768,      0.30,      0.29,      0.40,      0.12,      0.40,     802.2,    1645.9,    1071.3,    1324.8,    4844.2,     635.8,    1200.3,     859.1,    1085.4,    3780.6,      48.4,     216.0,      72.6,      69.5,     406.5,      81.0,     146.3,     104.0,     106.7,     438.0,      37.0,      83.3,      35.6,      63.2,     219.1,    142.60,     23.70,     48.65,     31.91,     39.00,    143.26,     0.092,     0.189,     0.374,         0,     0.655
0013_001.6,     0.170,       4.0,       0.7,Principal Arterial,       883,    2672.1,    5736.4,    3651.6,    4534.4,   16594.5,      34.0,      33.9,      33.9,      33.6,      34.0,      33.9,     0.299,     0.301,     0.301,     0.303,     0.299,     0.301,     10596,     21192,     10596,     42384,     84768,      0.31,      0.30,      0.38,      0.12,      0.38,     453.7,     973.8,     620.0,     769.8,    2817.3,     360.9,     697.8,     488.9,     630.0,    2177.6,      30.7,     144.2,      52.7,      46.7,     274.3,      46.8,      87.0,      60.5,      61.5,     255.8,      15.3,      44.9,      17.8,      31.5,     109.5,     82.80,     13.38,     28.75,     18.43,     22.63,     83.19,     0.054,     0.126,     0.204,     0.003,     0.387
0013_001.8,     0.688,       4.0,       2.8,Principal Arterial,       920,    2396.1,    5072.4,    3176.2,    4034.8,   14679.5,      38.5,      38.4,      38.4,      38.3,      38.5,      38.4,     1.073,     1.074,     1.076,     1.080,     1.073,     1.075,     11036,     22072,     11036,     44143,     88287,      0.26,      0.26,      0.31,      0.10,      0.31,    1649.4,    3491.8,    2186.5,    2777.5,   10105.2,    1306.8,    2483.9,    1711.2,    2246.5,    7748.4,     111.6,     534.5,     185.4,     167.8,     999.3,     171.3,     313.9,     223.8,     238.7,     947.7,      59.8,     159.6,      66.2,     124.6,     410.2,    262.42,     42.91,     90.94,     57.14,     72.13,    263.12,     0.069,     0.265,     0.373,     0.001,     0.708
0013_002.5,     0.374,       4.0,       1.5,Principal Arterial,       929,    1962.5,    3940.0,    2482.5,    3255.9,   11640.9,      39.9,      39.9,      39.9,      39.8,      39.9,      39.9,     0.561,     0.562,     0.562,     0.563,     0.561,     0.562,     11148,     22296,     11148,     44592,     89184,      0.21,      0.20,      0.25,      0.08,      0.25,     733.6,    1472.8,     927.9,    1217.1,    4351.4,     602.5,    1076.9,     734.5,     991.9,    3405.8,      37.6,     193.6,      65.8,      57.1,     354.1,      69.9,     130.8,      97.1,     108.1,     405.9,      23.6,      71.4,      30.6,      59.9,     185.5,    108.93,     18.39,     36.91,     23.29,     30.47,    109.06,     0.021,     0.041,     0.054,         0,     0.116
0013_002.9,     0.414,       2.0,       0.8,Principal Arterial,       968,    1162.7,    2163.4,    1451.9,    1720.1,    6498.1,      40.0,      39.9,      39.9,      39.9,      40.0,      39.9,     0.621,     0.622,     0.622,     0.623,     0.621,     0.622,      5808,     11616,      5808,     23232,     46464,      0.23,      0.21,      0.29,      0.08,      0.29,     481.3,     895.6,     601.1,     712.0,    2690.0,     409.5,     676.2,     489.8,     599.4,    2174.9,      21.5,      99.7,      35.1,      30.0,     186.3,      37.5,      77.0,      58.4,      52.1,     225.0,      12.9,      42.7,      17.6,      30.5,     103.7,     67.24,     12.05,     22.42,     15.08,     17.80,     67.35,     0.017,     0.022,     0.055,     0.007,     0.101
0013_003.3,     1.576,       2.0,       3.2,Principal Arterial,      1016,    1830.4,    3126.9,    2302.2,    2480.3,    9739.8,      48.0,      47.7,      47.8,      47.2,      48.0,      47.7,     1.970,     1.985,     1.979,     2.005,     1.970,     1.984,      6096,     12192,      6096,     24384,     48768,      0.35,      0.32,      0.42,      0.12,      0.42,    2885.4,    4929.2,    3629.1,    3909.9,   15353.6,    2425.8,    3588.8,    2931.9,    3167.1,   12113.6,      83.4,     455.4,     153.9,     148.3,     841.0,     258.5,     509.3,     390.0,     305.1,    1462.9,     117.8,     375.6,     153.4,     289.3,     936.1,    319.77,     60.54,    103.14,     76.94,     81.44,    322.06,     0.451,     0.489,     1.358,     0.010,     2.308
0013_004.9,     0.717,       2.0,       1.4,Principal Arterial,      1032,    1674.5,    2875.2,    2123.0,    2239.2,    8911.9,      50.9,      50.6,      50.7,      50.0,      50.8,      50.6,     0.846,     0.851,     0.849,     0.860,     0.847,     0.852,      6191,     12383,      6191,     24766,     49531,      0.35,      0.29,      0.45,      0.10,      0.45,    1201.4,    2062.9,    1523.2,    1606.6,    6394.1,    1003.8,    1525.1,    1223.2,    1299.1,    5051.2,      24.8,     127.9,      43.2,      37.9,     233.8,     111.8,     221.9,     174.1,     126.3,     634.1,      60.9,     188.1,      82.8,     143.2,     475.0,    125.68,     23.76,     40.68,     30.45,     31.60,    126.49,     0.130,     0.140,     0.506,     0.030,     0.806
0013_005.6,     0.971,       2.0,       1.9,Minor Arterial,       983,    1714.9,    3198.3,    2202.2,    2544.4,    9659.8,      46.0,      44.8,      45.7,      45.0,      46.0,      45.5,     1.265,     1.300,     1.274,     1.294,     1.265,     1.281,      5898,     11796,      5898,     23592,     47184,      0.50,      0.37,      0.50,      0.17,      0.50,    1664.7,    3104.7,    2137.7,    2469.9,    9377.0,    1401.0,    2444.4,    1740.0,    2003.6,    7589.0,      15.8,      97.1,      31.3,      23.6,     167.8,     132.2,     252.5,     205.2,     182.1,     772.0,     115.8,     310.5,     161.3,     260.6,     848.2,    203.63,     37.17,     67.92,     47.55,     53.66,    206.30,     1.015,     0.477,     1.076,     0.012,     2.580
0015_241.6,     0.860,       4.0,       3.4,Freeway,      1944,    5903.2,   12982.2,    8252.7,   10399.4,   37537.5,      76.9,      76.9,      76.9,      76.8,      76.9,      76.9,     0.671,     0.671,     0.671,     0.672,     0.671,     0.671,     23328,     46656,     23328,     93312,    186624,      0.30,      0.40,      0.49,      0.15,      0.49,    5078.4,   11168.3,    7099.6,    8946.4,   32292.7,    4023.7,    8247.6,    5286.2,    6486.9,   24044.4,         0,         0,         0,         0,         0,     396.6,     894.7,     778.6,     663.2,    2733.1,     658.1,    2026.0,    1035.0,    1796.3,    5515.4,    419.81,     66.02,    145.21,     92.43,    116.30,    419.96,     0.002,     0.027,     0.134,     0.015,     0.178
0015_242.4,     2.383,       4.0,       9.5,Freeway,      1944,    7296.0,   14597.0,    9908.1,   11979.4,   43780.5,      74.0,      74.0,      74.0,      73.6,      74.0,      73.9,     1.932,     1.933,     1.933,     1.944,     1.932,     1.936,     23328,     46656,     23328,     93312,    186624,      0.40,      0.43,      0.58,      0.16,      0.58,   17388.2,   34788.3,   23613.5,   28550.0,  104340.0,   14825.0,   27615.0,   19328.9,   22756.0,   84524.9,      45.3,     252.3,      78.6,      81.0,     457.2,     995.0,    2096.8,    1782.5,    1537.4,    6411.7,    1522.9,    4824.2,    2423.5,    4175.5,   12946.1,   1410.09,    235.03,    470.38,    321.04,    385.84,   1412.29,     0.046,     0.227,     1.969,         0,     2.242
0015_244.8,     2.112,       4.0,       8.4,Freeway,      2137,   11227.2,   21158.1,   14594.6,   17816.0,   64795.9,      72.4,      71.5,      72.2,      69.9,      72.3,      71.6,     1.751,     1.771,     1.755,     1.814,     1.753,     1.771,     25638,     51276,     25638,    102552,    205104,      0.68,      0.47,      0.71,      0.20,      0.71,   23707.3,   44677.3,   30817.9,   37620.2,  136822.7,   20459.7,   35958.3,   26064.9,   31511.0,  113993.9,     171.0,     876.3,     289.3,     261.8,    1598.4,    1491.0,    2911.9,    2158.9,    1903.0,    8464.8,    1585.6,    4930.8,    2304.9,    3944.4,   12765.7,   1890.78,    331.55,    618.84,    440.59,    520.37,   1911.35,     3.834,     1.454,    15.385,     0.509,    21.182
0015_246.9,     1.921,       4.0,       7.7,Freeway,      1944,   11227.2,   21158.1,   14594.6,   17816.0,   64795.9,      74.0,      72.6,      73.6,      65.9,      74.0,      71.7,     1.558,     1.589,     1.565,     1.755,     1.558,     1.611,     23328,     46656,     23328,     93312,    186624,      0.68,      0.57,      0.85,      0.24,      0.85,   21569.2,   40648.0,   28038.4,   34227.3,  124482.9,   18614.5,   32715.3,   23714.2,   28669.0,  103713.0,     155.6,     797.2,     263.2,     238.2,    1454.2,    1356.5,    2649.3,    1964.2,    1731.4,    7701.4,    1442.6,    4486.1,    2096.9,    3588.7,   11614.3,   1682.19,    297.26,    551.95,    425.44,    462.53,   1737.18,     5.950,     2.663,    48.015,     0.003,    56.631
0015_248.8,     2.086,       6.0,      12.5,Freeway,      1944,   12079.8,   22478.2,   15713.7,   18649.7,   68921.4,      74.0,      73.9,      74.0,      73.3,      74.0,      73.8,     1.692,     1.695,     1.692,     1.707,     1.692,     1.696,     34992,     69984,     34992,    139968,    279936,      0.49,      0.39,      0.61,      0.17,      0.61,   25198.0,   46888.7,   32778.2,   38902.6,  143767.5,   21536.4,   37365.9,   27596.1,   32577.8,  119076.2,     235.7,    1151.5,     425.5,     333.7,    2146.4,    1743.6,    3290.4,    2381.6,    2069.5,    9485.1,    1682.3,    5081.0,    2375.1,    3921.6,   13060.0,   1943.34,    341.16,    633.99,    446.94,    525.86,   1947.95,     0.560,     0.185,     3.989,     0.011,     4.745
0015_250.9,     0.793,       6.0,       4.8,Freeway,      1944,   15015.4,   27449.4,   19270.7,   22881.5,   84617.0,      73.9,      73.1,      73.9,      70.6,      73.9,      73.0,     0.643,     0.652,     0.644,     0.675,     0.643,     0.652,     34992,     69984,     34992,    139968,    279936,      0.63,      0.46,      0.73,      0.20,      0.73,   11908.3,   21769.4,   15283.1,   18146.8,   67107.6,   10081.6,   17024.1,   12789.1,   15189.6,   55084.4,     135.7,     684.0,     246.7,     198.5,    1264.9,     917.7,    1785.7,    1233.6,    1095.4,    5032.4,     773.3,    2275.6,    1013.8,    1663.3,    5726.0,    907.51,    162.98,    294.76,    216.37,    245.38,    919.49,     2.037,     0.358,    10.016,         0,    12.411
0015_251.6,     0.734,       6.0,       4.4,Freeway,      1944,   15259.2,   28158.5,   19916.7,   23600.5,   86934.9,      74.0,      73.2,      73.8,      69.9,      73.9,      72.8,     0.595,     0.602,     0.596,     0.631,     0.595,     0.605,     34992,     69984,     34992,    139968,    279936,      0.63,      0.49,      0.77,      0.21,      0.77,   11195.5,   20659.6,   14612.7,   17315.4,   63783.2,    9443.5,   16121.9,   12237.2,   14500.9,   52303.5,     132.1,     664.0,     239.9,     192.2,    1228.2,     885.5,    1723.3,    1183.8,    1057.4,    4850.0,     734.4,    2150.4,     951.8,    1564.9,    5401.5,    862.50,    153.02,    279.81,    208.93,    234.17,    875.93,     1.697,     0.439,    11.719,     0.015,    13.870
0015_252.5,     1.096,       6.0,       6.6,Freeway,      1944,   15259.2,   28158.5,   19916.7,   23600.5,   86934.9,      74.0,      73.2,      73.9,      70.0,      74.0,      72.9,     0.888,     0.899,     0.890,     0.941,     0.888,     0.903,     34992,     69984,     34992,    139968,    279936,      0.63,      0.49,      0.77,      0.21,      0.77,   16719.4,   30853.0,   21822.5,   25858.9,   95253.8,   14102.8,   24076.4,   18274.9,   21655.5,   78109.6,     197.3,     991.6,     358.3,     287.0,    1834.2,    1322.5,    2573.6,    1767.9,    1579.1,    7243.1,    1096.8,    3211.5,    1421.4,    2337.1,    8066.8,   1287.10,    228.50,    417.55,    311.67,    349.41,   1307.13,     2.688,     0.655,    17.354,     0.003,    20.700
0015_253.6,     2.315,       6.0,      13.9,Freeway,      1944,   15843.5,   28480.6,   20467.2,   23892.3,   88683.6,      74.0,      72.4,      73.9,      68.7,      74.0,      72.4,     1.876,     1.920,     1.879,     2.028,     1.876,     1.921,     34992,     69984,     34992,    139968,    279936,      0.68,      0.48,      0.80,      0.21,      0.80,   36676.8,   65931.0,   47380.3,   55309.3,  205297.4,   30901.0,   51325.9,   39786.0,   46382.7,  168395.6,     456.0,    2225.4,     826.2,     641.2,    4148.8,    2956.2,    5545.9,    3766.0,    3387.0,   15655.1,    2363.5,    6833.7,    3002.3,    4898.4,   17097.9,   2772.94,    506.59,    892.00,    690.03,    747.04,   2835.66,    11.717,     1.481,    51.807,         0,    65.005
0015_255.9,     1.421,       6.0,       8.5,Freeway,      1903,   15843.5,   28480.6,   20467.2,   23892.3,   88683.6,      69.0,      67.2,      68.9,      63.1,      69.0,      67.2,     1.236,     1.271,     1.238,     1.355,     1.236,     1.271,     34254,     68508,     34254,    137016,    274032,      0.70,      0.49,      0.82,      0.21,      0.82,   22519.1,   40480.8,   29090.9,   33959.2,  126050.0,   18972.8,   31513.5,   24428.1,   28478.3,  103392.7,     280.0,    1366.3,     507.3,     393.8,    2547.4,    1815.0,    3405.1,    2312.2,    2079.6,    9611.9,    1451.2,    4195.8,    1843.3,    3007.5,   10497.8,   1826.70,    335.11,    587.75,    460.73,    492.12,   1875.71,     9.173,     1.106,    40.516,         0,    50.795
0015_257.3,     0.361,       8.0,       2.9,Freeway,      1666,   17195.8,   30970.7,   21958.1,   25911.3,   96035.9,      53.6,      50.9,      52.3,      50.1,      53.6,      51.9,     0.404,     0.427,     0.414,     0.432,     0.404,     0.417,     39978,     79956,     39978,    159912,    319824,      0.77,      0.54,      0.89,      0.24,      0.89,    6206.1,   11177.5,    7924.8,    9351.5,   34659.9,    5176.9,    8593.0,    6596.2,    7809.5,   28175.6,      86.5,     419.3,     154.1,     125.2,     785.1,     540.2,    1010.8,     679.3,     617.4,    2847.7,     402.2,    1154.4,     495.2,     799.5,    2851.3,    646.30,    121.88,    213.61,    158.21,    174.57,    668.27,     6.613,     5.174,    10.305,     0.107,    22.199
0015_257.6,     1.173,      11.0,      12.9,Freeway,      1615,   27744.0,   52336.4,   36723.2,   43235.3,  160038.9,      63.3,      61.4,      62.9,      57.1,      63.0,      61.2,     1.109,     1.140,     1.115,     1.237,     1.117,     1.149,     53217,    106433,     53217,    212866,    425732,      0.78,      0.64,      1.02,      0.27,      1.02,   32538.9,   61381.4,   43070.0,   50707.5,  187697.8,   26251.3,   45889.9,   35220.7,   41732.7,  149094.6,     548.4,    2623.5,     903.4,     771.9,    4847.2,    3359.8,    6266.4,    4120.8,    3825.5,   17572.5,    2379.4,    6601.8,    2825.1,    4377.6,   16183.9,   2964.90,    530.17,    976.03,    754.26,    805.17,   3065.63,    14.605,     5.560,    78.698,     6.075,   104.938
0015_258.8,     1.153,      10.0,      11.5,Freeway,      1710,   26225.1,   48242.7,   33567.3,   39700.5,  147735.6,      69.2,      59.7,      68.0,      50.1,      69.2,      61.7,     1.000,     1.165,     1.016,     1.389,     1.000,     1.125,     51306,    102612,     51306,    205224,    410448,      0.88,      0.65,      0.99,      0.27,      0.99,   30241.1,   55630.4,   38707.7,   45780.0,  170359.2,   24618.9,   41734.5,   31629.5,   37683.6,  135666.5,     482.0,    2331.6,     809.9,     681.6,    4305.1,    2994.1,    5593.4,    3693.6,    3423.9,   15705.0,    2146.1,    5970.8,    2574.6,    3991.0,   14682.5,   2463.09,    506.55,    817.80,    773.21,    661.77,   2759.33,    72.335,    12.884,   217.970,         0,   303.189
0015_260.0,     1.827,      10.0,      18.3,Freeway,      1780,   29832.8,   55386.6,   37727.3,   45396.9,  168343.6,      68.2,      49.7,      65.6,      48.5,      68.2,      58.3,     1.605,     2.231,     1.666,     2.265,     1.606,     1.890,     53406,    106812,     53406,    213624,    427248,      0.99,      0.73,      0.99,      0.28,      0.99,   54490.4,  101165.1,   68909.9,   82918.7,  307484.1,   43910.4,   74731.1,   55865.8,   67886.0,  242393.3,     951.6,    4701.0,    1560.9,    1402.8,    8616.3,    5782.8,   10932.1,    6996.7,    6645.3,   30356.9,    3845.6,   10800.9,    4486.5,    6984.6,   26117.6,   4507.22,   1097.37,   1540.99,   1419.86,   1216.15,   5274.37,   311.370,    55.884,   414.730,     1.009,   782.993
