SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
3064_000.0,     0.362,       2.0,       0.7,Collector,       489,      83.3,     188.1,     127.6,     148.2,     547.2,      23.0,      22.8,      23.0,      23.0,      23.0,      23.0,     0.945,     0.945,     0.945,     0.946,     0.946,     0.945,      2934,      5868,      2934,     11736,     23472,      0.04,      0.03,      0.05,      0.02,      0.05,      30.1,      68.0,      46.2,      53.6,     197.9,      26.9,      56.6,      42.7,      50.5,     176.7,       1.4,       4.9,       1.7,       1.7,       9.7,       1.9,       6.0,       1.5,       1.2,      10.6,         0,       0.6,       0.1,       0.2,       0.9,      8.62,      1.32,      2.96,      2.01,      2.33,      8.62,         0,         0,     0.002,     0.002,     0.004
3064_000.4,     0.351,       2.0,       0.7,Collector,       515,     223.2,     436.2,     380.3,     329.3,    1369.0,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     0.878,     0.878,     0.878,     0.881,     0.878,     0.879,      3090,      6180,      3090,     12360,     24720,      0.10,      0.08,      0.17,      0.03,      0.17,      78.4,     153.2,     133.6,     115.6,     480.8,      68.2,     126.0,     120.1,     104.9,     419.2,       2.4,      11.1,       5.3,       3.2,      22.0,       6.4,      12.3,       6.7,       5.3,      30.7,       1.3,       3.7,       1.4,       2.2,       8.6,     20.03,      3.27,      6.38,      5.57,      4.82,     20.04,         0,         0,     0.018,         0,     0.018
3065_000.0,     0.540,       2.0,       1.1,Collector,       733,    1432.2,    2666.4,    1782.5,    2416.7,    8297.8,      32.0,      29.7,      30.8,      29.2,      31.9,      30.6,     1.013,     1.095,     1.052,     1.113,     1.016,     1.062,      4398,      8796,      4398,     17592,     35184,      0.49,      0.35,      0.49,      0.16,      0.49,     773.9,    1440.8,     963.2,    1305.9,    4483.8,     655.5,    1150.8,     832.2,    1165.6,    3804.1,      14.9,      82.5,      30.2,      28.6,     156.2,      80.2,     126.7,      76.9,      72.7,     356.5,      23.4,      80.7,      24.0,      39.0,     167.1,    140.08,     26.04,     46.74,     33.04,     40.93,    146.75,     1.961,     1.736,     2.976,     0.139,     6.812
3069_000.0,     1.067,       2.0,       2.1,Collector,       733,     614.6,    1107.4,     736.8,     941.4,    3400.2,      32.0,      31.8,      31.9,      31.7,      32.0,      31.9,     2.001,     2.015,     2.008,     2.017,     2.001,     2.009,      4398,      8796,      4398,     17592,     35184,      0.19,      0.14,      0.19,      0.06,      0.19,     655.9,    1181.8,     786.3,    1004.7,    3628.7,     564.1,     953.0,     681.3,     882.4,    3080.8,      14.7,      64.9,      17.7,      16.4,     113.7,      57.4,     100.6,      64.6,      69.3,     291.9,      19.6,      63.3,      22.8,      36.6,     142.3,    113.42,     20.63,     37.06,     24.77,     31.41,    113.87,     0.137,     0.128,     0.191,     0.002,     0.458
3069_001.1,     0.753,       2.0,       1.5,Collector,       733,     201.5,     419.5,     320.7,     362.3,    1304.0,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.411,     1.413,     1.413,     1.411,     1.411,     1.412,      4398,      8796,      4398,     17592,     35184,      0.06,      0.05,      0.08,      0.02,      0.08,     151.6,     315.7,     241.4,     272.7,     981.4,     131.7,     247.8,     209.0,     239.1,     827.6,       1.5,      26.5,      10.4,       6.3,      44.7,      14.1,      27.7,      17.3,      20.3,      79.4,       4.4,      13.7,       4.7,       7.0,      29.8,     30.66,      4.74,      9.86,      7.54,      8.52,     30.66,     0.008,     0.011,         0,         0,     0.019
3070_000.0,     0.291,       2.0,       0.6,Collector,       696,     147.8,     263.7,     206.6,     189.5,     807.6,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     0.624,     0.624,     0.626,     0.626,     0.624,     0.624,      4176,      8352,      4176,     16704,     33408,      0.05,      0.04,      0.06,      0.01,      0.06,      43.1,      76.8,      60.2,      55.3,     235.4,      35.0,      56.7,      50.9,      45.3,     187.9,       2.3,       4.3,       3.8,       1.5,      11.9,       4.1,       8.4,       3.6,       4.9,      21.0,       1.8,       7.3,       2.1,       3.5,      14.7,      8.40,      1.54,      2.74,      2.15,      1.97,      8.40,         0,     0.005,     0.005,         0,     0.010
3071_000.0,     0.846,       2.0,       1.7,Collector,       733,     187.2,     419.7,     289.2,     328.8,    1224.9,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.586,     1.588,     1.586,     1.586,     1.586,     1.586,      4398,      8796,      4398,     17592,     35184,      0.05,      0.05,      0.07,      0.02,      0.07,     158.4,     355.1,     244.7,     278.2,    1036.4,     139.7,     302.1,     220.9,     260.8,     923.5,       3.3,      24.1,      11.0,       6.4,      44.8,      12.8,      23.8,      12.0,       9.8,      58.4,       2.6,       5.1,       0.8,       1.2,       9.7,     32.37,      4.95,     11.09,      7.64,      8.69,     32.37,     0.008,     0.003,         0,     0.002,     0.013
3071_000.8,     0.962,       2.0,       1.9,Collector,       515,     174.6,     366.3,     267.3,     298.7,    1106.9,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     2.405,     2.409,     2.405,     2.408,     2.405,     2.406,      3090,      6180,      3090,     12360,     24720,      0.07,      0.07,      0.10,      0.03,      0.10,     168.0,     352.5,     257.2,     287.4,    1065.1,     148.1,     288.1,     224.4,     251.8,     912.4,       7.9,      22.6,       4.8,      13.1,      48.4,       8.4,      34.3,      20.9,      18.7,      82.3,       3.6,       7.5,       7.1,       3.8,      22.0,     44.36,      7.00,     14.69,     10.73,     11.97,     44.39,     0.014,     0.001,     0.016,     0.002,     0.033
3080_000.0,     0.387,       4.0,       1.5,Minor Arterial,       815,    2282.3,    4310.0,    3315.5,    3533.5,   13441.3,      30.0,      29.9,      29.9,      29.6,      30.0,      29.9,     0.775,     0.778,     0.776,     0.785,     0.775,     0.778,      9780,     19560,      9780,     39120,     78240,      0.32,      0.25,      0.43,      0.11,      0.43,     884.2,    1669.9,    1284.6,    1369.0,    5207.7,     740.3,    1344.6,    1120.9,    1202.1,    4407.9,      17.7,      93.5,      30.6,      29.1,     170.9,      92.8,     146.3,      98.5,      90.8,     428.4,      33.5,      85.5,      34.7,      47.0,     200.7,    173.52,     29.59,     55.76,     43.40,     45.62,    174.37,     0.136,     0.110,     0.597,         0,     0.843
3080_000.4,     0.870,       2.0,       1.7,Minor Arterial,       894,    2054.2,    3879.9,    2774.6,    3355.9,   12064.6,      36.0,      34.8,      35.4,      33.3,      36.0,      34.9,     1.451,     1.503,     1.476,     1.569,     1.452,     1.495,      5364,     10728,      5364,     21456,     42912,      0.52,      0.40,      0.63,      0.19,      0.63,    1786.9,    3375.2,    2413.6,    2919.3,   10495.0,    1537.4,    2756.2,    2139.6,    2616.6,    9049.8,      41.0,     191.7,      58.1,      58.2,     349.0,     153.4,     277.2,     160.7,     168.0,     759.3,      55.1,     150.0,      55.2,      76.7,     337.0,    291.71,     51.40,     95.44,     72.46,     81.19,    300.49,     1.800,     1.621,     5.448,     0.047,     8.916
3082_000.0,     1.158,       2.0,       2.3,Collector,       506,     393.5,     805.9,     617.2,     619.5,    2436.1,      23.6,      23.6,      23.5,      23.4,      23.6,      23.5,     2.939,     2.950,     2.951,     2.973,     2.941,     2.954,      3039,      6078,      3039,     12155,     24311,      0.14,      0.15,      0.22,      0.05,      0.22,     455.7,     933.2,     714.7,     717.3,    2820.9,     401.6,     786.7,     651.0,     655.6,    2494.9,       8.1,      52.9,      15.2,      13.7,      89.9,      35.1,      66.4,      37.4,      34.3,     173.2,      10.9,      27.2,      11.2,      13.7,      63.0,    119.31,     19.34,     39.63,     30.60,     30.37,    119.94,     0.073,     0.160,     0.357,     0.021,     0.611
3084_000.0,     0.541,       2.0,       1.1,Collector,       733,     819.7,    1572.9,    1205.8,    1308.4,    4906.8,      32.0,      31.8,      31.8,      31.4,      32.0,      31.8,     1.015,     1.022,     1.020,     1.033,     1.015,     1.022,      4398,      8796,      4398,     17592,     35184,      0.24,      0.20,      0.33,      0.08,      0.33,     443.7,     851.4,     652.6,     708.2,    2655.9,     384.7,     708.8,     585.1,     635.3,    2313.9,      13.1,      53.2,      13.4,      18.6,      98.3,      37.5,      64.0,      47.5,      38.8,     187.8,       8.4,      25.3,       6.7,      15.6,      56.0,     83.04,     13.97,     26.74,     20.76,     22.15,     83.62,     0.094,     0.130,     0.355,         0,     0.579
3084_000.5,     0.400,       2.0,       0.8,Collector,       733,     498.2,     828.1,    1269.6,     708.4,    3304.3,      32.0,      32.0,      32.0,      30.4,      32.0,      31.4,     0.749,     0.750,     0.750,     0.788,     0.749,     0.765,      4398,      8796,      4398,     17592,     35184,      0.17,      0.10,      0.48,      0.05,      0.48,     199.1,     331.0,     507.5,     283.1,    1320.7,     164.4,     283.0,     458.1,     256.7,    1162.2,       4.6,      19.2,       6.6,       7.2,      37.6,      21.8,      22.4,      34.3,      14.8,      93.3,       8.4,       6.4,       8.4,       4.4,      27.6,     41.27,      6.23,     10.34,     16.68,      8.84,     42.09,     0.005,     0.011,     0.827,         0,     0.843
3084_000.9,     0.387,       2.0,       0.8,Collector,       733,     835.4,    1564.1,    1509.6,    1535.8,    5444.9,      32.0,      31.8,      31.8,      30.6,      32.0,      31.5,     0.725,     0.730,     0.729,     0.758,     0.726,     0.736,      4398,      8796,      4398,     17592,     35184,      0.23,      0.19,      0.47,      0.09,      0.47,     323.1,     604.8,     583.7,     593.8,    2105.4,     282.3,     506.6,     533.6,     543.4,    1865.9,       5.4,      35.8,      10.2,      12.4,      63.8,      25.2,      42.5,      32.7,      28.2,     128.6,      10.2,      20.1,       7.3,       9.8,      47.4,     65.82,     10.16,     19.00,     19.05,     18.58,     66.79,     0.065,     0.090,     0.819,     0.015,     0.989
3084_001.3,     0.385,       2.0,       0.8,Collector,       733,    1401.5,    2636.5,    2060.4,    2355.3,    8453.7,      32.0,      31.1,      31.4,      29.5,      31.9,      31.0,     0.722,     0.743,     0.736,     0.783,     0.723,     0.746,      4398,      8796,      4398,     17592,     35184,      0.40,      0.32,      0.57,      0.14,      0.57,     539.4,    1014.7,     792.9,     906.4,    3253.4,     483.8,     848.1,     727.6,     822.8,    2882.3,       7.2,      56.9,      14.4,      15.4,      93.9,      36.7,      83.6,      44.7,      51.0,     216.0,      11.7,      26.1,       6.4,      17.3,      61.5,    101.74,     17.35,     32.35,     26.85,     28.39,    104.94,     0.492,     0.633,     2.092,     0.037,     3.254
3084_001.7,     1.188,       2.0,       2.4,Collector,       733,    1619.4,    2792.5,    2379.7,    2519.7,    9311.3,      32.0,      29.6,      31.2,      27.4,      31.9,      30.0,     2.227,     2.415,     2.285,     2.606,     2.232,     2.378,      4398,      8796,      4398,     17592,     35184,      0.56,      0.35,      0.73,      0.16,      0.73,    1923.1,    3316.2,    2826.0,    2992.2,   11057.5,    1701.0,    2687.4,    2543.9,    2702.7,    9635.0,      32.4,     188.7,      64.6,      46.0,     331.7,     142.9,     304.8,     176.5,     176.3,     800.5,      46.7,     135.3,      41.0,      67.2,     290.2,    345.63,     64.92,    106.34,    102.98,     93.74,    367.98,     5.065,     2.675,    15.010,     0.209,    22.959
3086_000.0,     0.382,       2.0,       0.8,Collector,       515,     348.1,     537.6,     595.1,     479.5,    1960.3,      24.0,      23.9,      24.0,      23.9,      24.0,      23.9,     0.956,     0.960,     0.957,     0.961,     0.956,     0.958,      3090,      6180,      3090,     12360,     24720,      0.19,      0.09,      0.23,      0.04,      0.23,     133.1,     205.6,     227.6,     183.4,     749.7,     122.9,     183.5,     209.3,     171.5,     687.2,       3.1,       8.5,       4.3,       1.9,      17.8,       5.6,       8.1,      12.5,       7.0,      33.2,       1.5,       5.6,       1.6,       3.1,      11.8,     31.23,      5.57,      8.57,      9.53,      7.64,     31.31,     0.023,     0.008,     0.045,         0,     0.076
3086_000.4,     0.387,       2.0,       0.8,Collector,       489,     142.8,     314.5,     264.1,     272.6,     994.0,      23.0,      23.0,      23.0,      23.0,      23.0,      23.0,     1.012,     1.014,     1.012,     1.014,     1.012,     1.012,      2934,      5868,      2934,     11736,     23472,      0.07,      0.06,      0.11,      0.03,      0.11,      55.3,     121.9,     102.4,     105.6,     385.2,      50.0,     102.8,      90.3,      98.2,     341.3,       0.8,       9.1,       3.4,       2.1,      15.4,       4.2,       8.4,       7.7,       5.0,      25.3,       0.4,       1.7,       0.9,       0.4,       3.4,     16.76,      2.40,      5.30,      4.46,      4.60,     16.76,     0.005,         0,     0.010,         0,     0.015
3088_000.0,     0.382,       2.0,       0.8,Collector,       515,      85.9,     156.9,     121.4,     141.0,     505.2,      24.0,      23.9,      23.9,      23.9,      23.9,      23.9,     0.956,     0.956,     0.957,     0.959,     0.957,     0.957,      3090,      6180,      3090,     12360,     24720,      0.05,      0.03,      0.05,      0.01,      0.05,      32.8,      60.0,      46.4,      53.8,     193.0,      27.8,      46.7,      38.8,      48.8,     162.1,       0.9,       3.8,       1.6,       1.2,       7.5,       2.9,       5.1,       4.4,       2.6,      15.0,       1.3,       4.3,       1.6,       1.3,       8.5,      8.05,      1.37,      2.51,      1.94,      2.25,      8.07,         0,     0.001,     0.005,     0.002,     0.008
3090_000.0,     0.503,       2.0,       1.0,Collector,       515,     301.5,     420.8,     509.6,     378.2,    1610.1,      24.0,      23.9,      24.0,      23.8,      24.0,      23.9,     1.258,     1.263,     1.259,     1.272,     1.259,     1.264,      3090,      6180,      3090,     12360,     24720,      0.17,      0.08,      0.23,      0.04,      0.23,     151.7,     211.8,     256.6,     190.4,     810.5,     134.2,     165.0,     222.7,     172.7,     694.6,       3.0,      13.5,       8.3,       4.0,      28.8,      10.0,      18.2,      19.8,       9.0,      57.0,       4.5,      15.1,       5.6,       4.5,      29.7,     33.76,      6.34,      8.82,     10.80,      7.93,     33.89,     0.025,     0.008,     0.117,     0.004,     0.154
3306_000.0,     2.395,       2.0,       4.8,Collector,       806,     439.5,     695.5,     479.0,     519.5,    2133.5,      39.0,      38.9,      38.9,      38.9,      39.0,      38.9,     3.687,     3.698,     3.689,     3.692,     3.687,     3.691,      4836,      9672,      4836,     19344,     38688,      0.17,      0.10,      0.16,      0.03,      0.17,    1052.5,    1665.5,    1147.0,    1244.1,    5109.1,     770.1,    1016.5,     871.6,     963.9,    3622.1,      21.6,     153.3,      28.8,      28.8,     232.5,     155.4,     241.8,     148.4,     141.3,     686.9,     105.4,     253.9,      98.2,     110.2,     567.7,    131.09,     27.07,     42.76,     29.48,     31.92,    131.23,     0.082,     0.028,     0.045,         0,     0.155
3306_002.4,     1.004,       2.0,       2.0,Collector,       806,     514.0,     896.7,     597.5,     650.1,    2658.3,      39.0,      38.8,      38.9,      38.9,      39.0,      38.9,     1.546,     1.552,     1.547,     1.549,     1.546,     1.548,      4836,      9672,      4836,     19344,     38688,      0.19,      0.12,      0.17,      0.04,      0.19,     516.2,     900.5,     600.1,     652.8,    2669.6,     378.6,     589.2,     466.4,     520.3,    1954.5,      13.0,      71.3,      14.0,      12.0,     110.3,      76.3,     119.6,      74.5,      70.3,     340.7,      48.2,     120.5,      45.2,      50.2,     264.1,     68.49,     13.29,     23.13,     15.43,     16.75,     68.60,     0.050,     0.021,     0.032,     0.001,     0.104
3306_003.4,     1.383,       2.0,       2.8,Collector,       806,     659.8,    1245.2,     837.2,     903.7,    3645.9,      39.0,      38.9,      38.9,      38.8,      39.0,      38.9,     2.128,     2.136,     2.133,     2.138,     2.128,     2.133,      4836,      9672,      4836,     19344,     38688,      0.21,      0.16,      0.21,      0.05,      0.21,     912.6,    1722.3,    1157.9,    1249.9,    5042.7,     681.5,    1156.4,     895.0,     991.3,    3724.2,      16.6,     132.8,      36.0,      30.4,     215.8,     135.7,     225.6,     149.6,     141.1,     652.0,      78.8,     207.5,      77.5,      87.1,     450.9,    129.30,     23.49,     44.26,     29.83,     32.06,    129.64,     0.089,     0.101,     0.143,     0.003,     0.336
3306_004.8,     0.676,       2.0,       1.4,Collector,       806,     675.3,    1293.1,     862.6,     945.7,    3776.7,      39.0,      38.9,      38.9,      38.8,      39.0,      38.9,     1.040,     1.044,     1.043,     1.045,     1.040,     1.043,      4836,      9672,      4836,     19344,     38688,      0.21,      0.17,      0.22,      0.06,      0.22,     456.7,     874.5,     583.4,     639.6,    2554.2,     341.9,     591.0,     452.7,     509.7,    1895.3,       8.1,      65.6,      17.6,      15.1,     106.4,      67.8,     114.2,      75.1,      70.8,     327.9,      39.0,     103.9,      38.1,      44.1,     225.1,     65.46,     11.75,     22.47,     15.02,     16.39,     65.63,     0.040,     0.064,     0.076,         0,     0.180
3306_005.5,     1.566,       2.0,       3.1,Collector,       806,     771.0,    1528.6,    1004.5,    1133.1,    4437.2,      39.0,      38.8,      38.8,      38.7,      39.0,      38.8,     2.408,     2.420,     2.419,     2.429,     2.409,     2.419,      4836,      9672,      4836,     19344,     38688,      0.23,      0.20,      0.25,      0.07,      0.25,    1207.2,    2393.3,    1572.8,    1774.1,    6947.4,     909.8,    1637.4,    1226.9,    1429.6,    5203.7,      21.2,     170.4,      50.5,      42.1,     284.2,     178.1,     312.9,     199.8,     180.5,     871.3,      98.0,     272.6,      95.5,     121.8,     587.9,    178.11,     31.10,     61.62,     40.65,     45.49,    178.86,     0.152,     0.266,     0.342,     0.010,     0.770
3308_000.0,     0.501,       2.0,       1.0,Collector,       770,     482.4,    1108.7,     894.4,     746.3,    3231.8,      36.0,      36.0,      35.9,      35.8,      36.0,      35.9,     0.835,     0.838,     0.837,     0.840,     0.836,     0.837,      4620,      9240,      4620,     18480,     36960,      0.15,      0.14,      0.23,      0.05,      0.23,     241.8,     555.7,     448.3,     374.0,    1619.8,     197.1,     454.0,     386.2,     326.4,    1363.7,       3.0,      24.5,       9.5,       8.0,      45.0,      31.1,      45.5,      43.0,      24.0,     143.6,      10.5,      31.6,       9.5,      15.5,      67.1,     44.99,      6.72,     15.46,     12.52,     10.39,     45.09,     0.018,     0.025,     0.072,     0.003,     0.118
3308_000.5,     0.995,       2.0,       2.0,Collector,       733,    1912.7,    3912.4,    2552.1,    3348.1,   11725.3,      32.0,      27.3,      28.5,      25.7,      31.7,      28.4,     1.866,     2.204,     2.094,     2.330,     1.885,     2.102,      4398,      8796,      4398,     17592,     35184,      0.60,      0.51,      0.68,      0.23,      0.68,    1903.1,    3892.9,    2539.3,    3331.4,   11666.7,    1568.7,    3166.5,    2185.7,    2908.6,    9829.5,      36.8,     187.5,      64.3,      68.7,     357.3,     217.3,     327.1,     218.9,     238.2,    1001.5,      80.4,     211.8,      70.3,     115.8,     478.3,    364.64,     69.70,    136.56,     98.93,    105.15,    410.34,    10.778,    14.904,    19.723,     1.046,    46.451
3308_001.5,     0.501,       2.0,       1.0,Collector,       733,    1018.4,    2093.5,    1467.9,    1492.5,    6072.3,      32.0,      31.6,      31.6,      31.1,      32.0,      31.6,     0.939,     0.950,     0.949,     0.966,     0.940,     0.951,      4398,      8796,      4398,     17592,     35184,      0.30,      0.26,      0.38,      0.10,      0.38,     510.0,    1048.4,     735.1,     747.4,    3040.9,     423.7,     856.9,     643.0,     650.5,    2574.1,      11.4,      56.5,      14.2,      17.5,      99.6,      55.2,      80.6,      56.2,      49.9,     241.9,      19.8,      54.5,      21.7,      29.4,     125.4,     95.05,     16.13,     33.13,     23.64,     23.37,     96.27,     0.189,     0.351,     0.662,     0.018,     1.220
3308_002.0,     0.502,       2.0,       1.0,Collector,       733,    1159.1,    2238.2,    1737.2,    1489.7,    6624.2,      32.0,      31.4,      31.6,      30.5,      32.0,      31.4,     0.941,     0.960,     0.953,     0.987,     0.942,     0.961,      4398,      8796,      4398,     17592,     35184,      0.36,      0.28,      0.47,      0.10,      0.47,     581.9,    1123.6,     872.1,     747.8,    3325.4,     495.0,     946.8,     761.6,     654.4,    2857.8,      10.3,      52.1,      17.6,      18.0,      98.0,      53.5,      76.3,      69.7,      47.3,     246.8,      23.2,      48.4,      23.0,      28.2,     122.8,    103.94,     18.54,     35.55,     28.59,     23.38,    106.06,     0.366,     0.433,     1.332,     0.011,     2.142
3308_002.5,     0.250,       2.0,       0.5,Collector,       733,    1659.2,    3152.1,    2462.4,    2112.8,    9386.5,      32.0,      30.2,      30.9,      28.0,      32.0,      30.2,     0.469,     0.498,     0.485,     0.535,     0.469,     0.497,      4398,      8796,      4398,     17592,     35184,      0.52,      0.41,      0.67,      0.14,      0.67,     414.6,     787.7,     615.4,     528.0,    2345.7,     345.7,     646.2,     529.9,     461.0,    1982.8,      10.8,      42.1,      14.2,      14.2,      81.3,      39.7,      61.5,      50.3,      33.8,     185.3,      18.2,      37.9,      20.9,      19.0,      96.0,     73.31,     13.75,     25.50,     21.96,     16.52,     77.73,     0.808,     0.885,     2.730,     0.018,     4.441
3308_002.7,     0.752,       2.0,       1.5,Collector,       733,    1465.4,    2714.1,    2058.1,    1959.0,    8196.6,      32.0,      30.2,      31.1,      29.2,      32.0,      30.6,     1.409,     1.497,     1.450,     1.548,     1.411,     1.474,      4398,      8796,      4398,     17592,     35184,      0.49,      0.36,      0.57,      0.14,      0.57,    1102.0,    2041.0,    1547.7,    1473.1,    6163.8,     890.8,    1586.4,    1297.9,    1264.3,    5039.4,      31.9,     116.6,      44.5,      35.0,     228.0,     120.5,     197.7,     142.3,     104.4,     564.9,      58.8,     140.3,      62.9,      69.3,     331.3,    192.52,     36.50,     65.58,     53.07,     46.07,    201.22,     2.149,     1.828,     4.747,     0.059,     8.783
3310_000.0,     0.505,       2.0,       1.0,Collector,       733,     804.8,    1339.8,    1237.2,     996.2,    4378.0,      32.0,      31.7,      31.9,      31.4,      32.0,      31.7,     0.947,     0.958,     0.950,     0.965,     0.947,     0.955,      4398,      8796,      4398,     17592,     35184,      0.29,      0.18,      0.35,      0.06,      0.35,     406.4,     676.5,     624.8,     503.1,    2210.8,     344.0,     565.1,     528.3,     463.2,    1900.6,      11.8,      38.5,      19.8,       6.6,      76.7,      29.6,      50.2,      53.3,      26.2,     159.3,      21.0,      22.8,      23.3,       7.0,      74.1,     69.11,     12.84,     21.21,     19.91,     15.72,     69.68,     0.140,     0.065,     0.375,     0.002,     0.582
3310_000.5,     1.498,       2.0,       3.0,Collector,       724,    1192.2,    1783.8,    1845.1,    1308.3,    6129.4,      30.9,      29.3,      30.6,      28.4,      30.9,      29.7,     2.910,     3.073,     2.935,     3.167,     2.910,     3.027,      4347,      8694,      4347,     17387,     34774,      0.47,      0.25,      0.57,      0.09,      0.57,    1786.1,    2672.4,    2764.3,    1960.1,    9182.9,    1509.1,    2116.3,    2381.8,    1816.2,    7823.4,      35.6,     149.1,      65.8,      29.9,     280.4,     149.8,     266.2,     213.8,      80.8,     710.6,      91.6,     140.8,     102.9,      33.1,     368.4,    297.30,     61.00,     87.27,     97.28,     63.46,    309.01,     3.232,     0.748,     7.889,         0,    11.869
3311_000.0,     1.003,       2.0,       2.0,Collector,       733,     549.0,    1051.6,     779.6,     782.1,    3162.3,      32.0,      31.9,      31.9,      31.8,      32.0,      31.9,     1.880,     1.885,     1.883,     1.890,     1.880,     1.884,      4398,      8796,      4398,     17592,     35184,      0.14,      0.14,      0.21,      0.05,      0.21,     550.4,    1054.3,     781.6,     784.1,    3170.4,     432.5,     784.6,     639.6,     664.0,    2520.7,      17.5,      72.9,      26.9,      19.6,     136.9,      65.3,     116.3,      79.8,      63.2,     324.6,      35.1,      80.5,      35.2,      37.3,     188.1,     99.07,     17.24,     33.00,     24.55,     24.51,     99.30,     0.044,     0.056,     0.128,     0.001,     0.229
3315_000.0,     0.565,       2.0,       1.1,Collector,       696,    1267.1,    2701.6,    1891.8,    1639.0,    7499.5,      28.0,      26.6,      27.0,      25.3,      28.0,      26.7,     1.210,     1.280,     1.254,     1.346,     1.211,     1.272,      4176,      8352,      4176,     16704,     33408,      0.49,      0.40,      0.63,      0.12,      0.63,     715.8,    1526.0,    1068.5,     925.7,    4236.0,     495.4,    1013.3,     798.4,     709.5,    3016.6,      10.7,      76.0,      28.8,      18.1,     133.6,     133.6,     241.6,     152.6,     113.6,     641.4,      76.1,     195.1,      88.8,      84.7,     444.7,    151.28,     26.88,     56.45,     42.26,     33.09,    158.68,     1.469,     1.944,     4.265,     0.018,     7.696
3315_000.6,     0.332,       2.0,       0.7,Collector,       696,    1035.3,    2290.1,    1576.4,    1309.1,    6210.9,      28.0,      27.3,      27.4,      26.3,      28.0,      27.2,     0.712,     0.732,     0.728,     0.759,     0.712,     0.734,      4176,      8352,      4176,     16704,     33408,      0.39,      0.35,      0.52,      0.10,      0.52,     344.0,     760.9,     523.7,     434.9,    2063.5,     227.1,     500.7,     386.0,     320.0,    1433.8,       5.3,      35.6,      12.0,       9.6,      62.5,      69.3,     120.2,      81.1,      59.5,     330.1,      42.3,     104.3,      44.7,      45.8,     237.1,     73.72,     12.60,     27.79,     19.90,     15.54,     75.83,     0.346,     0.614,     1.235,         0,     2.195
3316_000.0,     0.561,       2.0,       1.1,Collector,       733,    1924.7,    4230.9,    2685.8,    3510.9,   12352.3,      32.0,      29.3,      29.3,      27.1,      31.8,      29.4,     1.053,     1.153,     1.148,     1.245,     1.060,     1.144,      4398,      8796,      4398,     17592,     35184,      0.60,      0.53,      0.73,      0.24,      0.73,    1080.3,    2374.7,    1507.5,    1970.7,    6933.2,     864.2,    1881.2,    1287.7,    1739.6,    5772.7,      27.3,     133.6,      40.3,      33.3,     234.5,     130.4,     221.4,     131.4,     125.8,     609.0,      58.5,     138.5,      48.2,      71.8,     317.0,    216.71,     36.90,     80.92,     55.68,     61.99,    235.49,     3.222,     6.691,     8.620,     0.404,    18.937
3316_000.6,     0.265,       2.0,       0.5,Collector,       703,    2511.2,    5342.5,    3781.8,    4223.9,   15859.4,      28.7,      23.7,      23.9,      18.3,      28.4,      23.1,     0.553,     0.674,     0.666,     0.870,     0.560,     0.688,      4220,      8440,      4220,     16880,     33760,      0.79,      0.70,      1.06,      0.29,      1.06,     665.7,    1416.3,    1002.5,    1119.8,    4204.3,     540.3,    1122.0,     859.3,     991.0,    3512.6,      16.7,      83.7,      26.9,      20.3,     147.6,      76.6,     134.0,      86.5,      70.2,     367.3,      32.1,      76.5,      29.9,      38.3,     176.8,    146.27,     28.13,     59.34,     54.80,     39.43,    181.70,     5.067,    10.065,    19.984,     0.470,    35.586
3316_000.8,     0.770,       2.0,       1.5,Collector,       696,    1642.6,    3241.0,    2372.3,    2646.0,    9901.9,      28.0,      25.9,      26.2,      23.5,      27.9,      25.8,     1.650,     1.788,     1.766,     1.967,     1.658,     1.789,      4176,      8352,      4176,     16704,     33408,      0.53,      0.44,      0.67,      0.19,      0.67,    1264.3,    2494.5,    1825.9,    2036.5,    7621.2,    1040.1,    1972.4,    1585.5,    1800.5,    6398.5,      24.9,     129.3,      41.9,      32.6,     228.7,     135.9,     245.0,     141.0,     127.0,     648.9,      63.4,     147.7,      57.5,      76.5,     345.1,    272.37,     48.83,     95.38,     77.71,     73.11,    295.03,     3.769,     6.234,    12.514,     0.321,    22.838
