Purpose,TAZID,All,Walk,Bike,NonM
NHB,2917.0,37.97,0.53,0.28,0.81
HBC,2917.0,54.0,3.07,6.29,9.36
HBSch,2917.0,44.76,0.43,0.13,43.1
All,2918.0,1126.41,35.59,27.52,131.94
HBW,2918.0,234.72,0.53,6.25,6.78
HBO,2918.0,666.12,23.86,13.74,37.6
NHB,2918.0,89.09,1.03,0.62,1.65
HBC,2918.0,64.0,9.47,6.71,16.18
HBSch,2918.0,72.47,0.7,0.21,69.73
All,2919.0,3315.74,104.34,85.61,387.3
HBW,2919.0,626.45,3.97,20.83,24.8
HBO,2919.0,1851.24,76.79,42.87,119.66
NHB,2919.0,460.27,7.68,3.55,11.23
HBC,2919.0,170.01,13.91,17.77,31.68
HBSch,2919.0,207.77,1.99,0.59,199.93
All,2920.0,291.9,9.68,2.53,12.21
HBW,2920.0,0.0,0.0,0.0,0.0
HBO,2920.0,0.0,0.0,0.0,0.0
NHB,2920.0,291.9,9.68,2.53,12.21
HBC,2920.0,0.0,0.0,0.0,0.0
HBSch,2920.0,0.0,0.0,0.0,0.0
All,2921.0,1027.42,94.77,28.46,173.84
HBW,2921.0,193.64,13.59,11.03,24.62
HBO,2921.0,543.71,65.14,14.79,79.93
NHB,2921.0,233.8,15.53,2.17,17.7
HBC,2921.0,3.0,0.0,0.32,0.32
HBSch,2921.0,53.27,0.51,0.15,51.27
All,2922.0,2586.12,116.21,75.61,342.26
HBW,2922.0,556.89,7.2,25.14,32.35
HBO,2922.0,1564.92,98.66,39.25,137.91
NHB,2922.0,228.98,6.34,2.03,8.37
HBC,2922.0,77.0,2.48,8.74,11.22
HBSch,2922.0,158.34,1.52,0.45,152.41
All,2923.0,3231.32,155.16,96.86,440.74
HBW,2923.0,718.41,10.85,32.39,43.23
HBO,2923.0,2004.73,132.95,52.48,185.43
NHB,2923.0,211.51,5.8,1.82,7.63
HBC,2923.0,98.0,3.66,9.6,13.26
HBSch,2923.0,198.67,1.91,0.57,191.2
All,2924.0,3368.6,301.07,110.19,633.46
HBW,2924.0,722.95,38.0,40.04,78.04
HBO,2924.0,2143.08,247.42,61.66,309.08
NHB,2924.0,201.68,11.02,1.94,12.96
HBC,2924.0,67.0,2.38,5.88,8.27
HBSch,2924.0,233.89,2.24,0.67,225.12
All,2925.0,5096.16,929.56,177.25,1407.46
HBW,2925.0,909.76,179.2,57.03,236.23
HBO,2925.0,2881.1,657.38,105.41,762.8
NHB,2925.0,946.76,88.8,9.41,98.21
HBC,2925.0,42.0,1.14,4.5,5.64
HBSch,2925.0,316.54,3.04,0.9,304.58
All,2926.0,3448.27,173.16,91.52,429.77
HBW,2926.0,673.97,10.97,27.41,38.37
HBO,2926.0,1862.51,133.88,45.27,179.15
NHB,2926.0,599.02,18.69,5.12,23.81
HBC,2926.0,139.0,7.96,13.22,21.18
HBSch,2926.0,173.76,1.67,0.5,167.26
All,2927.0,3548.87,320.82,134.15,648.64
HBW,2927.0,789.97,35.62,45.98,81.6
HBO,2927.0,2180.76,262.42,74.44,336.86
NHB,2927.0,267.27,13.24,2.52,15.77
HBC,2927.0,107.0,7.58,10.63,18.21
HBSch,2927.0,203.86,1.96,0.58,196.2
All,2928.0,4238.98,577.52,197.11,1007.29
HBW,2928.0,836.25,62.34,56.55,118.89
HBO,2928.0,2536.88,475.23,120.8,596.04
NHB,2928.0,436.95,26.97,4.07,31.03
HBC,2928.0,184.0,10.63,14.99,25.62
HBSch,2928.0,244.9,2.35,0.7,235.71
All,2929.0,1524.92,235.98,40.57,318.55
HBW,2929.0,145.3,30.69,10.02,40.71
HBO,2929.0,449.96,122.56,20.63,143.19
NHB,2929.0,866.51,80.77,8.37,89.13
HBC,2929.0,19.0,1.55,1.43,2.97
HBSch,2929.0,44.14,0.42,0.13,42.55
All,2930.0,11242.1,1791.63,183.54,2095.82
HBW,2930.0,457.45,130.67,22.04,152.72
HBO,2930.0,1277.34,348.48,38.38,386.86
NHB,2930.0,8923.28,1177.08,86.2,1263.28
HBC,2930.0,457.0,134.17,36.56,170.72
HBSch,2930.0,127.03,1.22,0.36,122.24
All,2931.0,5345.84,1303.72,222.93,1646.16
HBW,2931.0,469.67,127.45,33.12,160.57
HBO,2931.0,1415.09,450.41,60.55,510.96
NHB,2931.0,1816.27,215.25,17.6,232.85
HBC,2931.0,1519.0,509.4,111.3,620.7
HBSch,2931.0,125.8,1.21,0.36,121.08
All,2932.0,3270.22,330.96,133.51,653.14
HBW,2932.0,707.69,29.44,38.63,68.07
HBO,2932.0,1934.38,274.62,76.99,351.62
NHB,2932.0,239.53,13.12,2.27,15.39
HBC,2932.0,190.0,11.88,15.05,26.92
HBSch,2932.0,198.62,1.91,0.57,191.15
All,2933.0,5497.46,700.79,226.18,1168.52
HBW,2933.0,868.68,73.46,53.81,127.27
HBO,2933.0,2502.94,473.44,106.93,580.36
NHB,2933.0,1196.54,85.53,11.21,96.73
HBC,2933.0,675.0,65.93,53.51,119.44
HBSch,2933.0,254.29,2.44,0.73,244.72
All,2934.0,1395.85,148.89,32.31,203.47
HBW,2934.0,92.06,9.64,5.47,15.11
HBO,2934.0,252.35,46.39,8.79,55.18
NHB,2934.0,905.03,74.08,8.46,82.55
HBC,2934.0,123.0,18.56,9.52,28.08
HBSch,2934.0,23.42,0.22,0.07,22.57
All,2935.0,1547.84,85.05,14.73,100.61
HBW,2935.0,5.93,0.3,0.33,0.62
HBO,2935.0,22.48,1.44,0.38,1.82
NHB,2935.0,1518.57,83.31,14.02,97.33
HBC,2935.0,0.0,0.0,0.0,0.0
HBSch,2935.0,0.85,0.01,0.0,0.83
All,2936.0,6751.51,1106.22,317.07,1686.58
HBW,2936.0,1064.61,106.3,73.99,180.29
HBO,2936.0,3128.02,604.57,132.72,737.29
NHB,2936.0,955.69,68.4,8.93,77.33
HBC,2936.0,1326.0,324.3,100.63,424.93
HBSch,2936.0,277.19,2.66,0.79,266.74
All,2937.0,2600.5,676.08,87.3,858.79
HBW,2937.0,308.73,92.38,19.17,111.56
HBO,2937.0,992.49,346.85,38.34,385.19
NHB,2937.0,889.87,114.9,8.6,123.49
HBC,2937.0,309.0,120.98,20.91,141.89
HBSch,2937.0,100.4,0.96,0.29,96.66
All,2938.0,1329.23,193.1,24.12,226.72
HBW,2938.0,43.5,11.68,3.51,15.19
HBO,2938.0,132.23,41.29,5.94,47.23
NHB,2938.0,1085.52,119.98,10.67,130.66
HBC,2938.0,58.0,20.05,3.97,24.02
HBSch,2938.0,9.97,0.1,0.03,9.62
All,2939.0,18051.15,3791.31,472.34,4265.84
HBW,2939.0,4.27,1.52,0.32,1.84
HBO,2939.0,69.86,5.19,0.75,5.94
NHB,2939.0,13771.76,1426.02,170.26,1596.29
HBC,2939.0,4203.0,2358.55,301.0,2659.55
HBSch,2939.0,2.27,0.02,0.01,2.22
All,2940.0,2001.19,385.47,89.49,564.04
HBW,2940.0,269.59,22.59,14.74,37.32
HBO,2940.0,853.12,150.41,27.96,178.36
NHB,2940.0,143.73,10.39,1.39,11.78
HBC,2940.0,641.01,201.19,45.14,246.33
HBSch,2940.0,93.74,0.9,0.27,90.25
All,2941.0,4736.77,988.72,212.03,1449.54
HBW,2941.0,704.97,48.2,36.01,84.21
HBO,2941.0,2272.15,402.51,78.4,480.92
NHB,2941.0,200.73,12.1,1.98,14.07
HBC,2941.0,1297.01,523.4,94.89,618.29
HBSch,2941.0,261.91,2.51,0.75,252.06
All,2942.0,5602.3,939.65,193.23,1422.37
HBW,2942.0,911.65,85.25,52.89,138.14
HBO,2942.0,2861.27,523.98,90.37,614.35
NHB,2942.0,923.62,62.61,9.05,71.66
HBC,2942.0,601.01,264.89,40.05,304.94
HBSch,2942.0,304.75,2.92,0.87,293.28
All,2943.0,1994.21,139.29,67.56,321.14
HBW,2943.0,414.47,10.9,21.51,32.41
HBO,2943.0,1189.66,103.82,31.41,135.23
NHB,2943.0,115.74,4.23,1.18,5.41
HBC,2943.0,154.0,19.19,13.12,32.3
HBSch,2943.0,120.35,1.15,0.34,115.79
All,2944.0,7106.59,1457.49,363.17,2037.37
HBW,2944.0,1227.61,71.78,80.05,151.83
HBO,2944.0,3250.49,602.21,145.24,747.45
NHB,2944.0,506.35,26.0,4.89,30.89
HBC,2944.0,1894.0,755.31,132.35,887.65
HBSch,2944.0,228.14,2.19,0.65,219.54
All,2945.0,3308.53,212.7,95.82,511.98
HBW,2945.0,706.64,13.01,30.73,43.73
HBO,2945.0,2060.7,170.81,52.62,223.43
NHB,2945.0,197.01,5.7,1.89,7.6
HBC,2945.0,130.0,21.13,9.96,31.09
HBSch,2945.0,214.19,2.06,0.61,206.12
All,2946.0,244.23,2.54,2.06,8.75
HBW,2946.0,11.25,0.09,0.27,0.35
HBO,2946.0,40.16,0.95,0.66,1.61
NHB,2946.0,188.52,1.47,1.12,2.59
HBC,2946.0,0.0,0.0,0.0,0.0
HBSch,2946.0,4.29,0.04,0.01,4.2
All,2947.0,0.73,0.01,0.01,0.01
HBW,2947.0,0.0,0.0,0.0,0.0
HBO,2947.0,0.0,0.0,0.0,0.0
NHB,2947.0,0.73,0.01,0.01,0.01
HBC,2947.0,0.0,0.0,0.0,0.0
HBSch,2947.0,0.0,0.0,0.0,0.0
All,2948.0,167.65,3.63,3.58,20.05
HBW,2948.0,32.78,0.06,1.08,1.14
HBO,2948.0,112.7,3.32,2.39,5.71
NHB,2948.0,8.66,0.12,0.08,0.2
HBC,2948.0,0.0,0.0,0.0,0.0
HBSch,2948.0,13.51,0.13,0.04,13.0
All,2949.0,201.57,1.79,1.14,3.93
HBW,2949.0,1.56,0.02,0.03,0.04
HBO,2949.0,9.4,0.14,0.11,0.25
NHB,2949.0,189.6,1.63,1.01,2.64
HBC,2949.0,0.0,0.0,0.0,0.0
HBSch,2949.0,1.01,0.01,0.0,1.0
All,2950.0,216.52,4.25,1.63,7.82
HBW,2950.0,4.22,0.03,0.09,0.11
HBO,2950.0,17.07,0.86,0.28,1.14
NHB,2950.0,193.24,3.35,1.26,4.61
HBC,2950.0,0.0,0.0,0.0,0.0
HBSch,2950.0,1.99,0.02,0.01,1.96
All,2951.0,650.18,19.41,10.68,63.39
HBW,2951.0,78.69,0.76,2.56,3.32
HBO,2951.0,275.17,13.59,5.76,19.35
NHB,2951.0,257.29,4.72,1.82,6.55
HBC,2951.0,4.0,0.0,0.44,0.44
HBSch,2951.0,35.04,0.34,0.1,33.74
All,2952.0,2553.76,91.18,67.75,328.74
HBW,2952.0,532.21,1.96,20.61,22.57
HBO,2952.0,1615.61,84.14,39.18,123.32
NHB,2952.0,167.16,3.37,1.32,4.69
HBC,2952.0,60.0,0.0,6.13,6.13
HBSch,2952.0,178.78,1.72,0.51,172.03
All,2953.0,120.45,2.65,2.37,8.85
HBW,2953.0,26.45,0.09,0.79,0.88
HBO,2953.0,62.95,2.18,1.38,3.56
NHB,2953.0,27.06,0.34,0.19,0.53
HBC,2953.0,0.0,0.0,0.0,0.0
HBSch,2953.0,3.99,0.04,0.01,3.88
All,2954.0,4459.55,179.06,118.45,587.47
HBW,2954.0,924.63,4.26,36.89,41.16
HBO,2954.0,2873.78,165.42,73.31,238.73
NHB,2954.0,311.91,6.45,2.36,8.81
HBC,2954.0,44.0,0.0,5.02,5.02
HBSch,2954.0,305.23,2.93,0.87,293.75
All,2955.0,387.51,11.3,8.95,48.15
HBW,2955.0,68.45,0.42,2.67,3.1
HBO,2955.0,239.65,9.73,5.37,15.1
NHB,2955.0,45.04,0.87,0.39,1.26
HBC,2955.0,5.0,0.0,0.44,0.44
HBSch,2955.0,29.37,0.28,0.08,28.26
All,2956.0,244.73,11.43,5.84,35.79
HBW,2956.0,47.56,0.63,1.92,2.55
HBO,2956.0,163.86,10.13,3.67,13.8
NHB,2956.0,12.84,0.48,0.12,0.6
HBC,2956.0,1.0,0.0,0.07,0.07
HBSch,2956.0,19.47,0.19,0.06,18.77
All,2957.0,6443.13,698.1,162.71,1352.8
HBW,2957.0,1194.65,82.46,53.16,135.62
HBO,2957.0,4103.05,568.75,95.98,664.73
NHB,2957.0,509.46,41.8,4.5,46.31
HBC,2957.0,118.0,0.12,7.59,7.71
HBSch,2957.0,517.96,4.97,1.48,498.44
All,2958.0,1908.61,316.03,42.6,510.75
HBW,2958.0,372.22,54.5,13.94,68.44
HBO,2958.0,1267.27,248.71,26.76,275.47
NHB,2958.0,101.96,11.25,0.91,12.16
HBC,2958.0,7.0,0.04,0.53,0.57
HBSch,2958.0,160.16,1.54,0.46,154.12
All,2959.0,815.25,44.15,20.69,125.31
HBW,2959.0,142.0,2.9,6.56,9.46
HBO,2959.0,501.51,37.0,11.9,48.9
NHB,2959.0,83.08,3.64,0.73,4.37
HBC,2959.0,25.0,0.0,1.31,1.31
HBSch,2959.0,63.67,0.61,0.18,61.26
All,2960.0,1873.69,175.95,45.21,336.99
HBW,2960.0,299.57,17.69,14.12,31.82
HBO,2960.0,1008.46,127.51,23.35,150.86
NHB,2960.0,360.71,29.29,3.13,32.42
HBC,2960.0,83.0,0.28,4.25,4.54
HBSch,2960.0,121.94,1.17,0.35,117.35
All,2961.0,5197.11,242.76,142.49,747.18
HBW,2961.0,1018.85,10.47,45.71,56.18
HBO,2961.0,3249.85,214.84,84.7,299.53
NHB,2961.0,470.39,13.79,3.86,17.66
HBC,2961.0,77.0,0.0,7.13,7.13
HBSch,2961.0,381.03,3.66,1.09,366.68
All,2962.0,3085.92,193.98,78.63,476.84
HBW,2962.0,595.58,15.29,27.66,42.95
HBO,2962.0,1865.88,158.36,45.01,203.38
NHB,2962.0,379.47,18.27,3.22,21.49
HBC,2962.0,30.0,0.0,2.12,2.12
HBSch,2962.0,215.0,2.06,0.61,206.9
All,2963.0,2595.75,143.51,77.92,401.68
HBW,2963.0,503.93,7.23,26.49,33.73
HBO,2963.0,1644.43,126.4,47.64,174.04
NHB,2963.0,244.63,8.05,2.02,10.07
HBC,2963.0,13.0,0.0,1.23,1.23
HBSch,2963.0,189.76,1.82,0.54,182.61
All,2964.0,170.68,7.36,1.6,9.12
HBW,2964.0,1.31,0.06,0.13,0.18
HBO,2964.0,4.41,0.24,0.1,0.34
NHB,2964.0,164.8,7.06,1.37,8.44
HBC,2964.0,0.0,0.0,0.0,0.0
HBSch,2964.0,0.16,0.0,0.0,0.16
All,2965.0,1477.47,199.75,53.19,331.29
HBW,2965.0,280.5,28.12,19.44,47.56
HBO,2965.0,844.8,146.48,29.7,176.18
NHB,2965.0,254.7,24.19,2.33,26.53
HBC,2965.0,15.0,0.17,1.47,1.64
HBSch,2965.0,82.47,0.79,0.24,79.38
All,2966.0,4402.07,943.0,92.66,1168.97
HBW,2966.0,511.29,157.06,24.69,181.75
HBO,2966.0,1433.74,444.31,44.79,489.11
NHB,2966.0,2283.72,338.78,19.81,358.59
HBC,2966.0,33.0,1.49,2.98,4.47
HBSch,2966.0,140.32,1.35,0.4,135.06
All,2967.0,5078.77,1048.15,55.71,1123.44
HBW,2967.0,127.25,69.52,4.69,74.2
HBO,2967.0,317.87,129.83,10.49,140.32
NHB,2967.0,4606.12,847.93,39.85,887.78
HBC,2967.0,7.0,0.68,0.63,1.31
HBSch,2967.0,20.54,0.2,0.06,19.84
All,2968.0,10748.89,2142.72,91.03,2233.75
HBW,2968.0,0.0,0.0,0.0,0.0
HBO,2968.0,0.0,0.0,0.0,0.0
NHB,2968.0,10748.89,2142.72,91.03,2233.75
HBC,2968.0,0.0,0.0,0.0,0.0
HBSch,2968.0,0.0,0.0,0.0,0.0
All,2969.0,4422.75,605.09,185.47,1024.39
HBW,2969.0,966.14,87.19,69.85,157.04
HBO,2969.0,2771.02,479.89,98.49,578.39
NHB,2969.0,309.4,29.58,2.84,32.42
HBC,2969.0,130.0,6.06,13.59,19.65
HBSch,2969.0,246.19,2.36,0.7,236.89
All,2970.0,5363.58,1054.51,92.4,1259.78
HBW,2970.0,431.92,138.18,20.48,158.66
HBO,2970.0,1206.65,376.6,37.59,414.2
NHB,2970.0,3578.27,536.3,31.38,567.68
HBC,2970.0,28.0,2.28,2.62,4.9
HBSch,2970.0,118.75,1.14,0.34,114.34
All,2971.0,4482.05,1451.93,137.3,1718.12
HBW,2971.0,715.87,334.64,32.69,367.33
HBO,2971.0,1888.66,834.13,72.4,906.53
NHB,2971.0,1529.84,258.88,13.78,272.65
HBC,2971.0,212.0,22.98,18.04,41.02
HBSch,2971.0,135.68,1.3,0.39,130.58
All,2972.0,2353.68,569.54,41.63,642.99
HBW,2972.0,176.3,80.46,7.87,88.33
HBO,2972.0,469.77,201.02,16.9,217.92
NHB,2972.0,1645.15,282.0,14.47,296.47
HBC,2972.0,29.0,5.75,2.3,8.04
HBSch,2972.0,33.46,0.32,0.09,32.22
All,2973.0,3074.98,506.66,139.22,818.34
HBW,2973.0,662.25,83.45,52.33,135.78
HBO,2973.0,1936.08,398.5,76.71,475.21
NHB,2973.0,230.12,22.36,2.17,24.53
HBC,2973.0,65.0,0.6,7.5,8.1
HBSch,2973.0,181.53,1.74,0.52,174.72
All,2974.0,3228.74,929.85,119.59,1200.69
HBW,2974.0,555.91,193.33,32.16,225.5
HBO,2974.0,1652.91,611.72,67.69,679.42
NHB,2974.0,734.68,105.31,6.94,112.25
HBC,2974.0,126.01,17.96,12.34,30.29
HBSch,2974.0,159.23,1.53,0.45,153.23
All,2975.0,2566.32,558.63,41.61,625.98
HBW,2975.0,147.86,73.77,6.77,80.54
HBO,2975.0,397.08,175.86,16.01,191.87
NHB,2975.0,1985.32,307.17,18.01,325.18
HBC,2975.0,9.0,1.56,0.75,2.31
HBSch,2975.0,27.06,0.26,0.08,26.08
All,2976.0,2757.41,953.66,105.18,1150.97
HBW,2976.0,513.19,202.19,24.7,226.88
HBO,2976.0,1393.74,602.5,52.18,654.68
NHB,2976.0,403.54,61.95,3.63,65.59
HBC,2976.0,350.0,86.09,24.4,110.49
HBSch,2976.0,96.95,0.93,0.28,93.33
All,2977.0,5331.65,1084.8,108.97,1315.92
HBW,2977.0,437.86,166.29,22.35,188.64
HBO,2977.0,1338.81,448.49,49.24,497.73
NHB,2977.0,3374.41,463.6,32.02,495.62
HBC,2977.0,52.0,5.19,5.0,10.18
HBSch,2977.0,128.57,1.23,0.37,123.75
All,2978.0,16877.95,2748.94,155.3,2904.45
HBW,2978.0,0.84,0.51,0.05,0.56
HBO,2978.0,19.02,1.27,0.09,1.37
NHB,2978.0,16857.88,2747.15,155.16,2902.31
HBC,2978.0,0.0,0.0,0.0,0.0
HBSch,2978.0,0.21,0.0,0.0,0.21
All,2979.0,3267.3,1099.59,181.21,1354.57
HBW,2979.0,418.22,135.1,26.3,161.4
HBO,2979.0,1115.83,432.92,47.91,480.83
NHB,2979.0,216.65,30.57,2.08,32.65
HBC,2979.0,1439.0,500.26,104.7,604.96
HBSch,2979.0,77.6,0.75,0.22,74.73
All,2980.0,4312.56,882.49,51.23,954.94
HBW,2980.0,128.79,61.44,5.62,67.06
HBO,2980.0,327.71,134.84,11.56,146.4
NHB,2980.0,3821.81,684.66,33.17,717.83
HBC,2980.0,12.0,1.33,0.83,2.16
HBSch,2980.0,22.25,0.21,0.06,21.49
All,2981.0,1456.33,472.23,56.11,587.72
HBW,2981.0,290.97,107.64,17.14,124.78
HBO,2981.0,783.56,315.73,30.5,346.23
NHB,2981.0,237.32,38.22,2.25,40.47
HBC,2981.0,82.0,10.04,6.04,16.08
HBSch,2981.0,62.49,0.6,0.18,60.16
All,2982.0,1987.75,351.92,40.1,425.87
HBW,2982.0,162.75,43.63,10.91,54.54
HBO,2982.0,459.15,126.79,14.06,140.86
NHB,2982.0,1294.24,173.54,12.06,185.59
HBC,2982.0,36.0,7.61,2.97,10.58
HBSch,2982.0,35.61,0.34,0.1,34.3
All,2983.0,809.84,193.43,46.5,269.36
HBW,2983.0,165.19,31.23,16.78,48.01
HBO,2983.0,443.35,138.56,21.39,159.95
NHB,2983.0,67.36,7.74,0.66,8.4
HBC,2983.0,103.0,15.6,7.58,23.18
HBSch,2983.0,30.94,0.3,0.09,29.82
All,2984.0,5131.01,959.4,234.33,1483.02
HBW,2984.0,814.41,87.53,60.07,147.61
HBO,2984.0,2736.29,616.47,108.44,724.91
NHB,2984.0,504.73,44.81,4.91,49.72
HBC,2984.0,771.0,207.67,60.04,267.71
HBSch,2984.0,304.59,2.92,0.87,293.09
All,2985.0,3636.28,277.73,35.5,313.23
HBW,2985.0,0.0,0.0,0.0,0.0
HBO,2985.0,0.0,0.0,0.0,0.0
NHB,2985.0,3636.28,277.73,35.5,313.23
HBC,2985.0,0.0,0.0,0.0,0.0
HBSch,2985.0,0.0,0.0,0.0,0.0
All,2986.0,3395.2,1104.87,119.5,1409.31
HBW,2986.0,577.8,227.24,29.39,256.64
HBO,2986.0,1862.26,733.72,65.42,799.13
NHB,2986.0,492.46,79.89,4.5,84.39
HBC,2986.0,268.0,62.15,19.64,81.79
HBSch,2986.0,194.69,1.87,0.56,187.37
All,2987.0,5261.42,1714.58,235.71,2232.79
HBW,2987.0,874.93,299.85,55.51,355.36
HBO,2987.0,2889.26,1145.95,112.7,1258.65
NHB,2987.0,317.82,48.06,2.9,50.96
HBC,2987.0,882.0,217.86,63.75,281.61
HBSch,2987.0,297.41,2.85,0.85,286.2
All,2988.0,4350.46,1163.84,202.98,1603.04
HBW,2988.0,735.25,156.53,52.43,208.96
HBO,2988.0,2396.34,782.02,97.75,879.77
NHB,2988.0,251.17,31.66,2.39,34.05
HBC,2988.0,719.0,191.24,49.7,240.94
HBSch,2988.0,248.7,2.39,0.71,239.32
All,2989.0,3287.84,761.32,158.91,1070.55
HBW,2989.0,529.45,71.1,40.3,111.41
HBO,2989.0,1577.16,419.07,64.34,483.41
NHB,2989.0,311.01,32.31,3.02,35.33
HBC,2989.0,712.0,237.31,50.79,288.11
HBSch,2989.0,158.22,1.52,0.45,152.29
All,2990.0,6274.7,1979.04,298.07,2541.71
HBW,2990.0,788.91,246.65,41.1,287.75
HBO,2990.0,2624.32,997.85,95.17,1093.03
NHB,2990.0,256.89,37.05,2.36,39.42
HBC,2990.0,2326.0,694.81,158.64,853.45
HBSch,2990.0,278.58,2.67,0.79,268.06
All,2991.0,6215.66,1898.09,293.76,2498.21
HBW,2991.0,893.02,201.84,54.55,256.39
HBO,2991.0,3060.92,1127.79,128.51,1256.3
NHB,2991.0,300.21,39.44,2.8,42.24
HBC,2991.0,1639.0,525.92,106.98,632.9
HBSch,2991.0,322.5,3.09,0.92,310.37
All,2992.0,8203.92,2194.61,361.89,2868.19
HBW,2992.0,952.47,179.86,66.08,245.95
HBO,2992.0,3142.81,1008.51,135.93,1144.44
NHB,2992.0,1504.51,172.26,14.16,186.42
HBC,2992.0,2276.0,830.83,144.78,975.61
HBSch,2992.0,328.13,3.15,0.94,315.77
All,2993.0,6787.6,1793.99,326.83,2423.1
HBW,2993.0,940.67,102.64,59.06,161.7
HBO,2993.0,3109.24,926.17,145.79,1071.96
NHB,2993.0,576.45,56.85,5.53,62.38
HBC,2993.0,1843.0,705.29,115.53,820.82
HBSch,2993.0,318.24,3.05,0.91,306.24
All,2994.0,5331.96,882.57,209.0,1398.59
HBW,2994.0,967.24,77.07,57.9,134.97
HBO,2994.0,2977.54,551.35,96.1,647.45
NHB,2994.0,337.97,26.61,3.35,29.96
HBC,2994.0,726.0,224.42,50.74,275.16
HBSch,2994.0,323.21,3.1,0.92,311.04
All,2995.0,4298.24,489.36,153.3,902.86
HBW,2995.0,834.15,40.88,47.35,88.22
HBO,2995.0,2536.17,317.01,68.55,385.56
NHB,2995.0,243.98,14.16,2.46,16.61
HBC,2995.0,410.0,114.69,34.16,148.85
HBSch,2995.0,273.95,2.63,0.78,263.61
All,2996.0,2787.67,624.4,97.93,896.2
HBW,2996.0,617.34,113.87,34.45,148.32
HBO,2996.0,1761.19,479.53,58.74,538.27
NHB,2996.0,184.07,28.7,1.73,30.43
HBC,2996.0,42.0,0.54,2.49,3.03
HBSch,2996.0,183.06,1.76,0.52,176.14
All,2997.0,16943.79,3177.74,149.39,3327.49
HBW,2997.0,3.17,1.25,0.17,1.42
HBO,2997.0,14.49,2.39,0.18,2.56
NHB,2997.0,16925.77,3174.11,149.04,3323.15
HBC,2997.0,0.0,0.0,0.0,0.0
HBSch,2997.0,0.36,0.0,0.0,0.36
All,2998.0,11185.64,2123.29,96.35,2219.64
HBW,2998.0,0.0,0.0,0.0,0.0
HBO,2998.0,0.0,0.0,0.0,0.0
NHB,2998.0,11185.64,2123.29,96.35,2219.64
HBC,2998.0,0.0,0.0,0.0,0.0
HBSch,2998.0,0.0,0.0,0.0,0.0
All,2999.0,6908.03,1192.17,252.25,1900.98
HBW,2999.0,1366.61,153.09,82.97,236.06
HBO,2999.0,4499.13,983.88,155.62,1139.5
NHB,2999.0,452.64,50.0,4.1,54.1
HBC,2999.0,109.0,0.59,8.19,8.78
HBSch,2999.0,480.65,4.61,1.37,462.54
All,3000.0,1795.01,410.79,54.74,566.01
HBW,3000.0,382.04,76.96,17.84,94.81
HBO,3000.0,1061.62,302.14,33.64,335.78
NHB,3000.0,212.58,30.62,1.88,32.51
HBC,3000.0,33.0,0.05,1.08,1.13
HBSch,3000.0,105.77,1.01,0.3,101.79
All,3001.0,1643.92,284.96,17.91,310.43
HBW,3001.0,42.42,10.88,1.73,12.61
HBO,3001.0,109.05,34.56,3.29,37.85
NHB,3001.0,1484.56,239.44,12.87,252.31
HBC,3001.0,0.0,0.0,0.0,0.0
HBSch,3001.0,7.89,0.08,0.02,7.66
All,3002.0,3004.89,430.1,118.64,719.16
HBW,3002.0,631.44,67.25,46.13,113.37
HBO,3002.0,1777.82,323.97,63.92,387.89
NHB,3002.0,368.25,36.09,3.34,39.43
HBC,3002.0,48.0,1.08,4.74,5.82
HBSch,3002.0,179.39,1.72,0.51,172.65
All,3003.0,3090.1,546.3,78.06,726.69
HBW,3003.0,412.34,84.12,23.91,108.03
HBO,3003.0,1124.62,289.08,39.11,328.19
NHB,3003.0,1417.44,171.93,12.63,184.56
HBC,3003.0,28.0,0.14,2.11,2.25
HBSch,3003.0,107.7,1.03,0.31,103.67
All,3004.0,2469.91,659.98,70.78,841.73
HBW,3004.0,466.9,153.2,20.78,173.98
HBO,3004.0,1258.55,415.71,41.75,457.46
NHB,3004.0,595.66,88.24,5.45,93.69
HBC,3004.0,32.0,1.71,2.47,4.18
HBSch,3004.0,116.81,1.12,0.33,112.41
All,3005.0,2807.7,624.68,50.97,712.51
HBW,3005.0,233.71,93.34,9.79,103.13
HBO,3005.0,565.44,221.49,20.3,241.79
NHB,3005.0,1923.75,306.05,17.01,323.06
HBC,3005.0,46.0,3.42,3.76,7.19
HBSch,3005.0,38.8,0.37,0.11,37.34
All,3006.0,2873.73,633.37,83.93,846.75
HBW,3006.0,525.21,136.32,26.04,162.36
HBO,3006.0,1432.6,396.79,43.7,440.49
NHB,3006.0,700.64,94.18,6.17,100.36
HBC,3006.0,79.0,4.77,7.63,12.4
HBSch,3006.0,136.29,1.31,0.39,131.15
All,3007.0,4359.26,1051.76,67.03,1199.92
HBW,3007.0,316.46,146.2,11.94,158.14
HBO,3007.0,891.3,345.05,26.87,371.92
NHB,3007.0,3048.09,558.28,26.46,584.74
HBC,3007.0,18.01,1.41,1.51,2.92
HBSch,3007.0,85.4,0.82,0.24,82.19
All,3008.0,4062.42,885.09,48.67,957.18
HBW,3008.0,148.62,78.8,5.65,84.45
HBO,3008.0,363.99,150.12,12.09,162.21
NHB,3008.0,3518.22,655.49,30.3,685.79
HBC,3008.0,7.0,0.44,0.56,1.01
HBSch,3008.0,24.59,0.24,0.07,23.73
All,3009.0,2227.12,354.55,19.77,374.33
HBW,3009.0,0.0,0.0,0.0,0.0
HBO,3009.0,0.0,0.0,0.0,0.0
