TAZID,TOTHH,HHPOP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2790,0,0,358,64,390,387,97,172,66,696,0,0,172,0
2791,0,0,2,2,1,0,2,1,1,11,0,0,12,13
2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,0,0,377,73,61,54,150,154,176,1332,1,0,129,0
2796,226,608.1389278,0,0,0,0,0,0,0,0,0,0,133,23
2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,0,0,167,2,623,65,303,23,16,219,0,0,77,0
2801,336,926.5512909,4,4,0,0,1,4,10,22,0,0,70,12
2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,1562,4820.170338,0,0,0,0,0,68,0,0,0,0,78,90
2804,630,1946.809524,0,0,0,0,0,34,0,0,0,0,36,42
2805,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2806,0,0,19,207,7,0,112,21,68,363,0,0,44,0
2807,1,1.912386565,167,34,136,465,225,461,161,881,0,0,138,0
2808,271,888.3035596,0,0,0,0,0,7,4,6,0,0,16,18
2809,751,2419.169005,0,0,0,0,0,0,0,0,1,0,41,50
2810,1171,2658.217326,0,0,0,0,0,0,0,0,0,0,64,77
2811,496,1119.702334,38,13,7,1,20,16,29,139,0,0,54,33
2812,1,1.912386565,207,38,922,105,52,30,65,313,0,0,94,0
2813,348,1332.933436,0,0,0,0,0,0,0,0,1,0,19,23
2814,159,604.3141547,0,0,0,0,0,39,0,0,2,0,11,10
2815,278,994.441014,22,27,6,14,10,60,36,145,0,0,32,18
2816,324,731.4878613,46,30,2,0,13,14,37,120,0,0,32,21
2817,0,0,308,51,159,432,366,92,302,760,0,0,135,0
2818,883,2644.83062,0,0,0,0,0,0,0,271,2,0,63,58
2819,2,6.693352979,3,0,59,0,2,35,2,17,1,0,6,0
2820,221,771.6479791,50,0,213,47,24,5,6,129,0,0,38,15
2821,157,469.4909018,7,3,1,0,7,22,12,82,0,0,16,10
2822,0,0,18,8,81,196,50,188,12,77,0,0,34,0
2823,2,4.780966413,92,16,1085,73,234,309,124,417,1,0,129,0
2824,25,59.28398353,782,58,328,144,1351,170,257,851,0,0,217,2
2825,325,788.8594582,0,0,0,0,0,88,0,0,0,0,23,21
2826,231,668.3791046,56,191,7,0,24,89,120,297,0,0,56,15
2827,149,473.3156749,144,203,10,10,32,23,293,203,0,0,58,10
2828,628,2305.382005,0,0,0,0,0,32,0,0,0,0,36,41
2829,664,2229.842735,0,0,7,0,0,0,0,0,0,0,37,44
2830,138,460.8851623,0,0,0,0,0,0,0,0,0,0,8,9
2831,334,665.5105248,60,5,6,7,302,25,143,86,0,0,53,22
2832,535,2029.998339,0,0,0,0,0,33,0,0,0,0,31,35
2833,434,1492.617714,83,155,265,4,47,27,58,230,0,0,71,29
2834,475,1386.48026,99,90,5,3,66,63,28,202,0,0,56,31
2835,294,847.1872485,0,0,0,0,0,253,0,0,0,0,30,19
2836,178,482.8776078,183,57,42,96,783,417,423,916,0,0,168,12
2837,953,2297.732458,387,183,29,14,216,328,381,1088,0,0,196,63
2838,536,1703.93643,281,80,16,22,119,149,1274,692,0,0,172,35
2839,700,1765.1328,200,83,26,18,36,141,72,444,0,0,93,46
2840,584,1684.812564,5,1,1,8,0,0,0,9,0,0,33,38
2841,331,754.4365,4,0,0,1,11,94,5,26,0,0,26,22
2842,551,1872.226448,14,42,4,12,124,33,290,116,0,48,65,36
2843,706,2105.537609,104,85,33,20,39,72,42,227,0,0,73,47
2844,576,1857.883548,15,1,0,7,31,86,29,41,0,0,43,38
2845,363,868.2235007,224,71,5,73,74,56,130,301,0,0,71,24
2846,367,821.3700298,156,45,7,30,70,47,52,295,0,0,58,24
2847,825,2376.140308,23,4,7,2,20,70,33,209,0,0,65,54
2848,466,1488.792941,8,45,69,12,90,5,166,142,0,0,55,31
2849,428,1363.531621,214,12,7,3,66,52,116,300,0,0,65,28
2850,86,302.1570773,69,10,8,19,101,179,329,311,0,0,59,6
2851,219,733.4002478,48,13,7,8,92,181,1017,447,0,0,111,14
2852,3,8.605739544,41,7,16,25,92,40,79,188,0,0,26,0
2853,830,2724.194662,16,35,3,81,9,28,59,91,0,0,63,55
2854,383,1145.519553,6,0,1,22,12,48,550,8,0,0,56,25
2855,758,1510.785387,360,251,21,69,163,148,384,939,0,0,170,50
2856,251,651.1676255,101,155,77,0,121,250,191,248,0,0,76,17
2857,379,984.8790812,17,3,6,1,12,37,36,95,0,0,32,25
2858,520,1565.288404,0,0,0,0,0,0,0,0,0,0,28,34
2859,418,1393.173613,0,0,0,0,0,55,0,0,0,0,26,27
2860,0,0,26,4,6,225,1793,35,132,1122,0,0,183,0
2861,110,269.6465057,126,298,31,1,75,61,79,260,0,0,57,7
2862,407,1015.477266,17,1,1,2,7,55,8,69,1,0,31,27
2863,640,1863.620708,4,0,3,4,60,1,59,181,0,0,52,42
2864,222,759.2174665,4,1,1,0,201,192,143,354,0,0,61,15
2865,513,1449.589017,387,98,13,5,66,85,135,519,0,0,100,34
2866,481,1359.706848,181,183,37,6,146,73,108,864,0,0,114,32
2867,285,740.0936008,399,176,25,10,122,221,193,980,0,0,131,19
2868,392,1130.22046,0,0,0,0,97,101,0,25,0,0,34,26
2869,348,994.441014,1,0,0,0,5,3,1,15,0,19,20,23
2870,109,347.0981616,3,71,0,1,284,4,73,42,0,106,32,7
2871,583,1978.363902,0,0,0,0,0,0,0,0,0,0,32,38
2872,434,1474.450042,0,0,0,0,0,0,0,0,0,0,24,29
2873,450,1367.356394,2,0,0,0,10,29,1,26,0,0,28,30
2874,604,1400.823159,153,52,15,12,141,134,165,712,0,0,109,40
2875,84,208.4501356,55,8,7,35,239,159,69,357,0,0,56,6
2876,459,1166.555805,0,0,0,0,6,0,13,0,0,0,26,30
2877,244,797.4651978,0,0,0,0,0,0,0,0,0,10,13,16
2878,564,1800.511951,42,6,9,8,13,74,22,128,0,0,47,37
2879,106,309.8066236,38,4,3,0,55,154,114,310,0,0,43,7
2880,368,1107.271821,17,0,3,2,62,0,33,74,0,0,31,24
2881,364,1125.439494,0,0,0,0,0,0,0,0,0,0,20,24
2882,251,621.5256338,9,2,2,1,13,17,10,52,0,0,19,17
2883,405,1277.474226,1,0,2,2,1,108,1,7,0,0,29,27
2884,665,1475.406235,2,0,0,0,1,0,26,13,0,0,39,44
2885,13,28.68579848,220,50,25,38,219,99,278,434,0,0,75,1
2886,184,604.3141547,58,96,5,1,31,18,49,166,0,0,33,12
2887,726,1994.619188,456,187,13,1,38,47,50,414,0,0,105,48
2888,288,776.4289456,149,54,15,67,278,100,97,496,0,0,85,19
2889,395,1136.913813,0,0,3,4,272,48,183,958,0,0,102,26
2890,70,218.0120685,103,124,11,3,416,89,340,478,0,0,90,5
2891,492,1546.164538,157,20,8,9,164,129,66,174,0,0,66,32
2892,577,1648.477219,0,0,6,0,29,160,11,31,0,0,44,38
2893,320,950.456123,49,0,0,3,202,136,15,131,0,0,47,21
2894,525,1694.374497,0,0,0,0,0,0,0,0,0,0,29,35
2895,330,847.1872485,0,0,0,0,0,0,0,0,0,0,18,22
2896,0,0,482,86,18,3,59,58,61,486,0,0,68,0
2897,21,46.85347085,471,108,11,4,33,30,52,462,0,0,65,1
2898,70,189.32627,1049,889,2,23,257,33,103,622,0,0,166,5
2899,539,1387.436453,797,143,41,5,191,114,151,984,0,0,162,36
2900,203,592.8398353,55,83,8,98,28,33,74,267,0,0,47,13
2901,7,19.12386565,84,93,1,0,42,16,129,142,0,0,28,0
2902,0,0,586,661,46,15,129,147,182,1311,0,0,169,0
2903,195,457.0603891,228,121,7,6,248,45,293,316,0,0,80,13
2904,460,1190.460637,16,1,5,16,14,73,16,89,0,0,38,30
2905,406,1185.679671,0,0,0,0,0,0,0,0,0,0,22,27
2906,833,1702.980236,37,42,8,1,6,6,3,43,0,0,53,55
2907,452,1463.931916,3,1,0,0,5,58,3,31,0,0,30,30
2908,573,1743.140354,67,80,6,2,25,124,141,269,0,0,70,38
2909,410,959.0618625,120,20,27,8,90,121,73,452,0,0,72,27
2910,336,1040.338292,0,0,3,0,4,0,95,23,0,0,25,22
2911,421,1231.576948,69,264,6,40,195,117,370,212,0,0,93,28
2912,135,349.0105482,3,2,0,0,7,6,4,18,1,0,10,9
2913,327,940.8941902,0,0,0,0,0,57,0,0,0,0,21,22
2914,377,1120.658527,0,0,1,0,16,91,1,6,0,0,27,25
2915,465,865.3549208,22,23,6,0,57,61,198,159,0,0,55,31
2916,456,1605.448522,258,92,7,3,30,34,53,256,0,0,64,30
2917,349,908.3836186,161,18,7,0,27,24,27,223,0,0,46,23
2918,60,148.2099588,189,13,21,8,40,24,64,1216,0,0,89,4
2919,344,1004.95914,0,0,0,0,0,0,0,0,0,0,19,23
2920,340,1399.866966,0,0,0,0,0,0,0,0,0,0,18,22
2921,491,1411.341285,10,112,3,0,32,98,66,56,0,0,47,32
2922,287,841.4500888,3,0,5,1,11,1,0,8,0,0,17,19
2923,0,0,21,0,3,3,30,142,16,76,0,0,16,0
2924,124,340.4048086,24,1,68,2,441,172,43,54,0,0,51,8
2925,378,996.3534006,0,0,0,0,0,0,0,0,0,0,21,25
2926,0,0,43,2,82,0,10,13,9,54,0,0,12,0
2927,496,1441.93947,5,1,1,0,3,6,4,42,0,0,31,33
2928,141,412.1193048,8,1,156,1,4,5,5,29,0,0,19,9
2929,341,1001.134367,21,0,58,90,5,1,3,50,0,0,31,22
2930,874,2294.863878,169,136,44,4,88,524,285,840,0,0,162,58
2931,189,516.3443727,6,3,3,1,4,5943,5,54,0,0,339,12
2932,589,1571.981757,0,0,0,0,1,8,0,33,0,0,34,39
2933,3,6.693352979,0,0,0,0,0,0,0,0,5,0,12,14
2934,596,1680.031598,0,0,0,0,0,0,0,0,0,0,33,39
2935,279,670.2914912,0,0,0,0,0,0,0,0,2,0,4,5
2936,33,92.75074842,16,1,2,1,7,51,9,54,1,0,9,2
2937,249,714.2763822,0,0,0,0,0,0,0,0,4,0,13,16
2938,311,1008.783913,14,1,10,35,10,7,13,22,2,0,21,20
2939,122,354.7477079,0,0,0,0,0,337,0,0,1,0,25,8
2940,398,1130.22046,0,0,0,0,0,68,0,0,1,0,25,26
2941,343,1186.635864,0,0,0,0,0,0,0,0,1,0,19,23
2942,6,21.9924455,0,0,0,0,0,0,0,0,5,0,0,0
2943,518,1452.457596,0,0,0,0,0,0,0,0,1,0,28,34
2944,126,351.879128,0,0,0,0,0,0,0,0,0,0,7,8
2945,6,21.9924455,0,0,0,0,0,0,0,0,2,0,4,1
2946,463,1616.922841,48,42,24,1,8,25,3,27,1,0,32,30
2947,354,1174.205351,10,19,0,1,3,2,3,23,0,0,23,24
2948,2,6.693352979,0,0,0,327,0,14,3,8,3,0,19,0
2949,2,3,32,1,12,114,15,22,7,90,2,0,16,0
2950,37,100.4002947,10,1,3,0,5,98,9,50,3,0,31,2
2951,261,792.6842314,16,1,3,1,15,33,16,84,1,0,24,17
2952,463,1240.182688,34,3,2,17,9,10,7,47,0,0,32,31
2953,278,828.0633828,0,0,0,0,0,65,0,0,0,0,19,18
2954,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2955,6,14.34289924,19,0,20,258,21,6,4,40,0,0,21,0
2956,16,53.54682383,0,0,0,0,0,0,0,0,3,0,1,1
2957,32,105.1812611,4,0,0,0,22,5,24,18,4,0,6,2
2958,145,484.7899943,0,0,0,0,0,59,0,0,1,0,11,10
2959,22,73.62688277,0,0,0,0,0,0,0,0,3,0,1,1
2960,657,1811.986271,16,85,357,4,25,1,17,57,0,0,66,43
2961,320,1401.779352,0,0,0,0,0,25,0,0,0,0,19,21
2962,348,1130.22046,0,0,0,0,0,519,0,31,0,0,49,23
2963,826,2100.756642,0,0,0,0,0,17,0,0,0,0,46,54
2964,645,2053.903171,91,393,39,0,36,118,244,361,0,0,105,43
2965,168,737.225021,47,210,2,1,17,126,25,166,0,0,41,11
2966,2,11.47431939,6,1,5,24,6,15677,3,34,0,0,860,0
2967,347,656.9047852,1,0,0,1,16,186,34,33,0,0,34,23
2968,183,851.0120216,10,237,1,0,8,14,8,74,0,0,29,12
2969,441,811.808097,42,11,5,1,24,22,188,226,0,0,52,29
2970,474,1538.514992,0,0,0,0,0,12,0,0,0,0,33,31
2971,563,1511.74158,0,0,0,0,0,0,0,0,0,0,31,37
2972,840,2047.209818,157,125,27,1,96,398,174,951,0,0,151,55
2973,579,1874.138834,8,20,0,0,5,8,4,39,0,0,36,38
2974,466,1688.637337,13,2,3,2,7,8,10,83,0,0,32,31
2975,229,447.4984563,147,172,2,6,29,17,71,412,0,0,65,15
2976,416,1532.777832,0,0,0,0,0,0,0,0,0,0,23,27
2977,328,956.1932827,40,44,2,1,152,57,25,176,0,0,45,22
2978,288,1129.264267,7,24,0,8,6,0,68,9,0,0,22,19
2979,450,1132.132847,1,0,0,0,5,2,2,8,0,0,26,30
2980,433,1563.376017,1,12,0,1,3,62,439,27,0,0,53,29
2981,225,540.2492047,329,233,38,10,145,97,205,622,0,0,103,15
2982,243,700.8896762,65,16,7,4,40,65,1240,313,0,0,109,16
2983,1,1,89,163,4,67,151,201,4640,481,0,0,317,0
2984,332,673.160071,11,3,3,0,6,9,250,30,0,0,35,22
2985,110,200.8005894,111,35,37,6,80,382,94,922,0,0,97,7
2986,226,498.1767003,1,0,0,1,0,166,156,6,0,0,30,15
2987,543,1181.854897,20,20,3,5,16,33,65,67,0,0,42,36
2988,264,578.496936,140,5,5,0,12,64,38,136,0,0,36,17
2989,216,426.4622041,87,63,21,6,65,34,47,343,0,0,48,14
2990,0,0,48,282,109,29,73,13,17,459,0,0,56,0
2991,204,394.9078258,73,138,17,6,379,108,154,533,0,0,87,13
2992,188,404.4697586,13,0,0,2,5,11,12,31,0,0,14,12
2993,110,259.1283796,0,0,0,0,0,68,0,0,0,0,10,7
2994,116,272.5150856,0,0,0,0,0,0,0,0,0,0,6,8
2995,275,725.7507016,17,1,3,1,12,14,10,89,0,0,23,18
2996,173,420.7250444,176,127,24,12,267,672,152,879,0,0,135,11
2997,107,207.4939423,114,51,22,940,93,104,217,540,0,0,118,7
2998,232,452.2794227,132,50,22,4,90,935,130,758,0,0,129,15
2999,249,587.1026756,12,5,11,2,23,11,96,76,0,0,26,16
3000,336,763.0422396,69,9,5,1,26,27,40,211,0,0,40,22
3001,363,1170.380578,3,1,1,0,6,10,4,24,0,0,23,24
3002,0,0,125,28,23,13,92,230,1072,677,0,0,123,0
3003,415,1328.15247,0,0,0,0,0,0,0,0,0,0,22,27
3004,486,1385.524067,0,12,0,6,1,44,84,14,0,0,35,32
3005,220,560.3292637,0,0,0,0,0,0,0,0,0,0,12,14
3006,216,571.8035831,42,1,7,8,16,108,6,47,0,0,25,14
3007,250,612.9198942,25,3,19,4,20,35,28,155,0,0,29,16
3008,1263,3445.164398,154,27,53,4,111,92,104,281,0,0,114,83
3009,160,309.8066236,48,28,17,2,12,17,18,126,0,0,23,11
3010,117,282.0770184,0,0,40,44,1,20,0,2,0,0,12,8
3011,315,684.6343904,73,12,6,5,24,28,42,208,0,0,39,21
3012,279,611.0075076,28,1,0,0,6,238,184,29,0,0,42,18
3013,430,1388.392646,16,1,1,8,5,56,13,27,0,0,30,28
3014,226,587.1026756,0,0,0,0,0,0,0,0,0,0,12,15
3015,143,483.833801,7,1,9,0,6,6,59,41,0,0,15,9
3016,756,1542.339765,0,0,0,0,0,0,0,0,0,0,41,50
3017,200,609.0951211,0,0,66,0,1,1,0,10,0,0,15,13
3018,23,71.7144962,30,4,4,1,15,22,32,188,0,0,17,2
3019,0,0,60,33,126,139,36,56,122,300,0,0,47,0
3020,419,1140.738586,18,2,76,3,13,7,69,65,0,0,37,28
3021,937,3073.205211,13,5,5,0,13,35,34,54,1,0,59,61
3022,167,557.4606838,0,0,0,0,0,0,0,0,1,0,9,11
3023,315,963.842829,0,0,0,0,0,0,0,0,0,0,17,21
3024,1,3.824773131,631,245,112,8,296,186,340,2274,0,0,223,0
3025,1,3.824773131,336,384,20,2,64,53,98,585,0,0,84,0
3026,0,0,610,198,33,11,107,118,142,885,0,0,114,0
3027,0,0,94,15,203,205,31,197,74,254,0,0,59,0
3028,0,0,98,80,35,1,900,16,1451,149,0,0,149,0
3029,513,1657.082959,36,3,6,8,179,13,16,82,0,0,47,34
3030,536,1384.567873,0,0,0,0,0,0,0,0,0,0,29,35
3031,164,529.7310786,28,10,9,0,48,19,11,77,0,0,20,11
3032,487,1607.360908,0,0,0,2,88,230,23,10,0,0,46,32
3033,0,0,41,6,131,47,115,44,39,372,0,0,44,0
3034,0,0,0,0,0,99,0,0,0,0,0,0,5,0
3035,637,1811.986271,22,2,82,2,22,94,9,55,0,0,50,42
3036,0,0,48,20,98,5,189,392,50,136,0,0,52,0
3037,0,0,6,0,1,0,4,8,9,12,3,0,2,0
3038,42,128.1298999,37,23,286,6,27,28,28,74,0,0,36,3
3039,0,0,180,7,463,140,92,47,26,174,1,0,62,0
3040,0,0,0,0,1187,69,0,0,1,246,0,0,82,0
3041,0,0,60,55,302,101,516,210,27,223,0,0,82,0
3042,128,370.0468004,110,52,0,1,0,0,0,5,0,0,16,8
3043,0,0,158,76,17,78,61,42,31,314,2,0,43,0
3044,0,0,23,1,338,75,47,5,3,29,0,0,28,0
3045,0,0,27,274,950,241,167,16,120,128,0,0,105,0
3046,203,718.1011553,8,15,193,19,8,103,4,49,1,0,33,13
3047,136,393.9516325,7,45,2,13,13,9,48,50,0,0,17,9
3048,0,0,39,8,10,0,15,97,34,97,2,0,17,0
3049,23,92.75074842,0,0,0,0,0,0,0,0,4,0,1,2
3050,0,0,3,0,8,2,2,0,0,3,2,0,1,0
3051,336,1191.41683,78,24,31,169,88,83,42,172,0,0,55,22
3052,398,1160.818645,83,30,5,102,42,100,136,188,0,0,59,26
3053,483,1710.629783,0,0,0,0,0,0,0,0,0,0,26,32
3054,1,3.824773131,41,1,57,49,20,7,6,38,2,0,12,0
3055,289,1204.803536,1,2,3,3,0,83,2,2,1,0,21,19
3056,415,1725.928875,6,0,1,11,9,53,2,31,0,0,29,27
3057,246,537.3806249,15,53,1,31,6,5,18,30,0,0,22,16
3058,307,721.9259284,24,13,9,94,18,28,12,87,0,0,32,20
3059,333,903.6026522,0,1,1,0,6,50,2,0,0,0,21,22
3060,330,1090.060342,0,0,0,0,0,0,0,0,0,0,18,22
3061,0,0,20,26,2,43,4,0,0,12,2,0,6,0
3062,131,323.1933296,1,5,0,0,0,60,5,23,2,0,10,9
3063,388,970.5361819,35,3,5,44,18,35,203,171,0,0,49,26
3064,265,616.7446673,142,167,3,74,38,107,34,128,0,0,71,18
3065,266,611.9637009,108,14,20,191,123,139,135,310,0,0,71,18
3066,184,421.6812377,134,3,3,32,11,210,43,107,0,0,40,12
3067,355,1159.862452,0,0,2,3,24,20,0,7,0,0,22,23
3068,282,960.0180558,0,0,0,0,0,85,0,0,0,0,20,19
3069,0,0,620,276,24,67,82,93,61,837,2,0,144,0
3070,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3071,113,349.0105482,286,143,14,51,37,164,24,467,0,0,89,8
3072,458,1433.333731,50,20,57,117,71,121,115,165,0,0,64,30
3073,252,589.0150621,38,3,2,39,29,29,11,84,0,0,27,17
3074,274,537.3806249,41,44,6,71,22,244,253,180,0,0,62,18
3075,366,732.4440545,0,0,0,0,0,42,0,0,0,0,22,24
3076,230,742.0059874,0,0,2,0,2,365,9,7,0,0,34,15
3077,349,1111.096594,1,6,8,0,270,23,10,7,0,0,37,23
3078,168,534.512045,0,0,0,0,0,0,0,0,0,0,9,11
3079,473,1182.811091,32,1,100,16,97,7,2,73,1,0,44,31
3080,309,1253.569394,0,0,0,0,0,0,0,0,1,0,17,20
3081,518,1679.075404,0,0,0,0,0,0,0,0,1,0,28,34
3082,16,51.63443727,7,0,2,38,8,9,3,36,6,0,7,1
3083,33,108.0498409,9,0,24,41,5,7,2,23,1,0,8,2
3084,206,742.9621807,1,0,0,6,1,1,0,11,0,0,12,14
3085,207,646.3866591,0,0,0,0,0,43,0,0,0,0,14,14
3086,345,971.4923752,0,0,0,0,0,0,0,0,0,0,19,23
3087,206,657.8609785,0,0,0,0,0,0,0,0,0,0,11,14
3088,359,1271.737066,0,0,0,0,0,0,0,0,0,0,20,24
3089,206,641.6056927,0,0,0,0,0,0,0,0,0,0,11,14
3090,179,592.8398353,2,0,1,9,16,11,1,21,0,0,13,12
3091,113,375.7839601,0,0,0,0,0,0,0,0,0,0,6,8
3092,108,383.4335064,0,0,0,0,0,0,0,0,0,0,6,7
3093,0,0,0,0,0,0,0,0,0,0,1,0,17,0
3094,0,0,0,0,8,0,0,0,0,0,4,0,48,0
3095,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3096,0,0,1,0,1,3,0,1,0,3,2,0,4,0
3097,6,17.21147909,16,0,72,14,16,8,6,45,1,0,7,1
3098,25,103.2688745,6,0,2,4,12,6,1,22,3,0,4,2
3099,83,297.3761109,8,1,8,35,8,4,1,16,0,0,9,5
3100,183,530.6872719,36,1,3,47,7,39,8,52,1,0,20,12
3101,220,721.9259284,3,0,1,4,11,3,1,18,0,0,14,15
3102,215,752.5241135,0,0,0,0,0,54,0,0,0,0,15,14
3103,0,0,142,31,191,17,75,109,504,564,0,0,90,0
3104,28,95.61932827,0,0,0,0,0,0,0,0,2,0,4,4
3105,93,289.7265647,1,1,0,0,0,3,1,9,1,0,3,3
3106,226,622.481827,0,2,0,0,0,8,2,1,0,0,13,15
3107,199,826.1509963,0,0,0,0,0,0,0,0,1,0,11,13
3108,424,1496.442487,1,0,0,1,0,3,0,2,1,0,24,29
3109,295,1099.622275,0,0,0,0,0,0,0,0,0,0,14,17
3110,415,1552.857891,0,4,0,1,0,1,0,5,0,0,25,30
3111,134,394.9078258,15,16,6,17,35,8,36,40,1,0,17,9
3112,173,495.3081204,2,0,0,2,2,157,7,62,0,0,22,11
3113,312,1122.570914,1,0,1,3,7,78,1,103,0,0,28,21
3114,275,995.3972073,0,0,0,0,0,0,0,0,3,0,15,18
3115,231,566.0664234,84,39,61,12,16,111,15,136,0,0,39,15
3116,77,279.2084385,0,0,0,0,0,92,0,0,1,0,9,5
3117,142,508.6948264,0,0,0,0,0,0,0,0,0,0,8,9
3118,250,790.7718448,0,0,0,0,0,0,0,0,4,29,14,16
3119,315,757.3050799,39,2,7,4,25,39,16,161,2,0,33,21
3120,161,571.8035831,36,1,2,6,14,35,63,133,0,0,25,11
3121,39,138.648026,0,0,0,0,0,0,0,0,2,0,2,3
3122,49,191.2386565,16,1,1,0,5,19,4,80,1,0,10,3
3123,62,219.924455,0,0,0,4,0,0,0,0,1,0,4,4
3124,82,289.7265647,0,0,0,0,0,0,0,0,2,0,4,5
3125,70,216.0996819,0,0,0,0,0,0,0,0,5,0,5,6
3126,112,396.8202123,0,0,0,0,5,0,0,1,2,0,6,7
3127,232,814.6766769,7,6,3,0,0,25,6,15,0,0,30,34
3128,826,2779.653873,0,0,0,0,0,0,0,0,0,0,32,37
3129,402,1373.093554,0,0,0,0,0,0,0,0,1,0,20,24
3130,20,50.67824398,0,0,0,0,0,0,0,0,25,0,1,1
3131,8,20.08005894,0,0,0,0,0,0,0,0,14,0,0,1
3132,0,0,0,0,0,0,0,0,0,0,3,0,287,0
3133,0,0,5,1,11,5,0,4,5,13,3,0,264,0
3134,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3135,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3136,0,0,131,20,15,72,37,186,39,340,2,0,46,0
3137,0,0,199,40,65,44,44,41,21,127,4,0,33,0
3138,0,0,14,2,18,5,0,1,5,18,3,0,244,0
3139,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3140,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3141,0,0,101,48,11,113,35,15,10,172,2,0,27,0
3142,5,10.51812611,0,0,0,0,0,0,0,0,9,0,0,0
3143,13,33.46676489,0,0,0,0,0,0,0,0,6,0,1,1
3144,12,33.46676489,0,0,0,0,0,0,0,0,4,0,1,1
3145,0,0,2,0,3,12,0,0,1,3,7,0,1,0
3146,1,1.912386565,3,1,5,8,15,3,2,7,2,0,15,0
3147,260,689.4153568,3,0,50,39,0,0,0,2,0,0,19,17
3148,280,745.8307605,213,137,76,414,131,116,65,522,0,0,127,18
3149,15,41.11631116,0,0,0,0,0,0,0,0,4,0,1,1
3150,13,37.29153803,11,1,2,0,6,16,4,49,3,0,6,1
3151,17,43.02869772,0,0,0,0,0,0,0,0,5,0,1,1
3152,4,10.51812611,77,2,122,76,35,20,5,125,9,0,35,0
3153,0,0,276,44,214,39,87,1360,112,740,0,0,157,0
3154,0,0,473,4,128,16,142,20,14,169,1,0,53,0
3155,15,39.20392459,0,0,0,0,0,0,0,0,5,0,1,1
3156,19,49.7220507,0,0,0,0,0,0,0,0,4,0,1,1
3157,15,41.11631116,0,0,0,0,0,0,0,0,4,0,1,1
3158,0,0,149,6,427,55,58,17,10,149,0,0,48,0
3159,8,20.08005894,0,0,0,0,0,0,0,0,5,0,0,1
3160,6,15.29909252,0,0,0,0,0,0,0,0,5,0,0,0
3161,5,13.38670596,0,0,0,0,0,0,0,0,5,0,0,0
3162,4,10.51812611,0,0,0,0,0,0,0,0,3,0,0,0
3163,1,4.780966413,18,0,180,4,7,10,5,38,2,0,15,0
3164,1,2.868579848,213,6,337,73,69,33,27,279,0,0,56,0
3165,0,0,137,8,666,23,71,42,88,283,0,0,72,0
3166,2,3,0,0,0,0,0,0,0,0,6,0,0,0
3167,2,3,0,0,0,0,0,0,0,0,4,0,0,0
3168,3,5.737159696,0,0,0,0,0,0,0,0,4,0,0,0
3169,9,24.86102535,28,1,25,4,10,4,7,31,3,0,40,1
3170,4,7.649546262,0,0,0,0,0,0,0,0,2,0,0,0
3171,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3172,2,3,0,0,0,0,0,1,1,4,1,0,0,0
3173,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3174,3,9.561932827,5,0,0,0,2,6,1,15,2,0,2,0
3175,0,0,649,363,13,4,61,30,31,579,0,0,95,0
3176,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3177,0,0,383,304,340,5,114,133,110,665,0,0,121,0
3178,0,0,795,454,25,1,80,95,65,851,0,0,130,0
3179,514,1527.996866,45,1,9,4,21,21,16,38,1,0,36,34
3180,75,182.632917,145,61,23,2,46,60,111,307,0,0,46,5
3181,44,108.0498409,102,159,5,6,6,15,11,70,0,0,23,3
3182,135,400.6449855,3,0,1,1,8,68,1,14,0,0,12,9
3183,254,765.9108194,65,111,7,1,59,28,179,322,0,5,56,17
3184,296,734.3564411,33,31,22,3,5,11,83,76,0,0,31,20
3185,320,681.7658106,31,3,3,0,13,9,27,69,0,0,26,21
3186,174,367.1782206,54,100,72,0,5,8,3,155,0,0,31,11
3187,532,1484.968168,19,75,4,2,21,45,30,188,0,0,50,35
3188,297,1192.373024,0,0,0,0,0,59,0,0,3,0,20,20
3189,241,991.5724342,0,0,0,0,0,0,0,0,0,0,13,16
3190,189,789.8156515,0,0,0,0,0,0,0,0,1,0,10,12
3191,282,783.1222985,3,3,2,1,8,19,7,20,1,0,19,19
3192,59,170.2024043,0,0,0,0,0,110,0,0,0,0,9,4
3193,198,546.9425577,131,15,7,60,53,58,43,292,0,0,46,13
3194,247,727.6630881,131,107,29,6,92,101,147,382,0,0,67,16
