SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
3063_000.0,     0.781,       2.0,       1.6,Collector,       515,      62.3,     149.7,      91.4,     121.9,     425.3,      24.0,      23.9,      24.0,      23.9,      24.0,      24.0,     1.953,     1.961,     1.953,     1.953,     1.953,     1.953,      3090,      6180,      3090,     12360,     24720,      0.03,      0.03,      0.03,      0.01,      0.03,      48.6,     116.9,      71.3,      95.1,     331.9,      40.4,      95.5,      63.3,      87.3,     286.5,       1.9,       9.6,       1.9,       1.3,      14.7,       5.4,       8.0,       4.9,       5.2,      23.5,       1.0,       3.7,       1.2,       1.5,       7.4,     13.84,      2.03,      4.87,      2.98,      3.96,     13.84,     0.009,         0,         0,         0,     0.009
3063_000.8,     0.380,       2.0,       0.8,Collector,       515,     518.8,    1044.4,     727.4,     919.1,    3209.7,      24.0,      23.8,      23.9,      23.7,      24.0,      23.8,     0.951,     0.960,     0.956,     0.963,     0.952,     0.957,      3090,      6180,      3090,     12360,     24720,      0.23,      0.19,      0.28,      0.08,      0.28,     197.3,     397.1,     276.6,     349.5,    1220.5,     171.8,     340.2,     252.8,     323.3,    1088.1,       4.2,      20.4,       5.9,       5.5,      36.0,      17.0,      25.3,      13.3,      14.8,      70.4,       4.3,      11.3,       4.7,       5.9,      26.2,     50.87,      8.30,     16.64,     11.68,     14.58,     51.20,     0.079,     0.085,     0.149,     0.014,     0.327
3064_000.0,     0.362,       2.0,       0.7,Collector,       489,      81.9,     189.6,     138.2,     149.4,     559.1,      23.0,      22.9,      23.0,      22.9,      23.0,      23.0,     0.945,     0.948,     0.945,     0.945,     0.946,     0.945,      2934,      5868,      2934,     11736,     23472,      0.04,      0.03,      0.06,      0.02,      0.06,      29.6,      68.6,      50.0,      54.1,     202.3,      26.3,      57.1,      44.4,      50.9,     178.7,       1.4,       4.9,       1.7,       1.7,       9.7,       1.9,       6.0,       3.3,       1.2,      12.4,         0,       0.6,       0.5,       0.2,       1.3,      8.80,      1.29,      2.98,      2.18,      2.35,      8.80,     0.004,         0,         0,     0.003,     0.007
3064_000.4,     0.351,       2.0,       0.7,Collector,       515,     226.9,     445.3,     393.3,     329.8,    1395.3,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     0.878,     0.878,     0.879,     0.880,     0.878,     0.879,      3090,      6180,      3090,     12360,     24720,      0.10,      0.08,      0.18,      0.03,      0.18,      79.7,     156.4,     138.2,     115.8,     490.1,      69.5,     129.3,     122.6,     105.1,     426.5,       2.4,      11.1,       5.3,       3.2,      22.0,       6.4,      12.3,       8.4,       5.3,      32.4,       1.3,       3.7,       1.8,       2.2,       9.0,     20.41,      3.32,      6.52,      5.77,      4.83,     20.44,         0,     0.007,     0.014,     0.003,     0.024
3065_000.0,     0.540,       2.0,       1.1,Collector,       733,    1432.4,    2680.5,    1800.0,    2434.5,    8347.4,      32.0,      29.7,      30.8,      29.1,      31.9,      30.5,     1.013,     1.095,     1.052,     1.116,     1.016,     1.063,      4398,      8796,      4398,     17592,     35184,      0.49,      0.35,      0.50,      0.17,      0.50,     774.0,    1448.4,     972.6,    1315.5,    4510.5,     654.7,    1158.2,     841.8,    1175.2,    3829.9,      14.9,      82.5,      30.2,      28.6,     156.2,      80.5,     126.7,      76.7,      72.7,     356.6,      23.9,      81.0,      24.0,      39.0,     167.9,    140.91,     26.04,     47.01,     33.45,     41.24,    147.74,     1.968,     1.757,     3.097,     0.138,     6.960
3069_000.0,     1.067,       2.0,       2.1,Collector,       733,     634.2,    1109.2,     731.0,     938.8,    3413.2,      32.0,      31.8,      31.9,      31.8,      32.0,      31.9,     2.001,     2.015,     2.008,     2.016,     2.002,     2.010,      4398,      8796,      4398,     17592,     35184,      0.20,      0.15,      0.19,      0.06,      0.20,     676.8,    1183.8,     780.1,    1001.9,    3642.6,     585.0,     956.7,     674.6,     879.6,    3095.9,      14.7,      64.6,      17.7,      16.4,     113.4,      57.4,     100.6,      65.1,      69.3,     292.4,      19.6,      61.8,      22.8,      36.6,     140.8,    113.85,     21.30,     37.12,     24.56,     31.33,    114.31,     0.144,     0.132,     0.180,     0.009,     0.465
3069_001.1,     0.753,       2.0,       1.5,Collector,       733,     211.1,     420.5,     321.0,     359.8,    1312.4,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.411,     1.411,     1.411,     1.411,     1.411,     1.411,      4398,      8796,      4398,     17592,     35184,      0.06,      0.06,      0.08,      0.02,      0.08,     158.9,     316.5,     241.6,     270.8,     987.8,     138.8,     249.0,     210.0,     237.3,     835.1,       1.5,      26.4,      10.4,       6.3,      44.6,      14.1,      27.7,      16.5,      20.3,      78.6,       4.4,      13.3,       4.7,       7.0,      29.4,     30.86,      4.96,      9.89,      7.55,      8.46,     30.86,     0.002,     0.001,         0,         0,     0.003
3070_000.0,     0.291,       2.0,       0.6,Collector,       696,     151.5,     277.3,     219.0,     181.6,     829.4,      28.0,      27.9,      28.0,      28.0,      28.0,      28.0,     0.624,     0.624,     0.624,     0.624,     0.626,     0.624,      4176,      8352,      4176,     16704,     33408,      0.05,      0.04,      0.06,      0.01,      0.06,      44.1,      80.8,      63.8,      52.9,     241.6,      36.0,      60.7,      52.8,      43.0,     192.5,       2.3,       4.3,       3.8,       1.5,      11.9,       4.1,       8.4,       5.0,       4.9,      22.4,       1.8,       7.3,       2.4,       3.5,      15.0,      8.63,      1.58,      2.89,      2.28,      1.89,      8.64,         0,         0,         0,     0.005,     0.005
3071_000.0,     0.846,       2.0,       1.7,Collector,       733,     188.0,     424.7,     293.9,     326.5,    1233.1,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.586,     1.588,     1.587,     1.587,     1.586,     1.587,      4398,      8796,      4398,     17592,     35184,      0.05,      0.05,      0.07,      0.02,      0.07,     159.0,     359.2,     248.6,     276.3,    1043.1,     140.3,     306.3,     224.9,     258.9,     930.4,       3.3,      24.1,      11.0,       6.4,      44.8,      12.8,      23.8,      12.0,       9.8,      58.4,       2.6,       5.1,       0.8,       1.2,       9.7,     32.59,      4.96,     11.22,      7.77,      8.63,     32.58,     0.006,     0.012,     0.006,     0.003,     0.027
3071_000.8,     0.962,       2.0,       1.9,Collector,       515,     179.5,     365.6,     259.8,     294.7,    1099.6,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     2.405,     2.407,     2.406,     2.409,     2.405,     2.407,      3090,      6180,      3090,     12360,     24720,      0.07,      0.07,      0.10,      0.03,      0.10,     172.7,     351.7,     250.0,     283.6,    1058.0,     152.8,     287.4,     217.2,     247.9,     905.3,       7.9,      22.6,       4.8,      13.1,      48.4,       8.4,      34.3,      20.9,      18.7,      82.3,       3.6,       7.5,       7.1,       3.8,      22.0,     44.07,      7.20,     14.66,     10.42,     11.81,     44.09,     0.006,     0.011,     0.017,     0.002,     0.036
3080_000.0,     0.387,       4.0,       1.5,Minor Arterial,       815,    2311.4,    4299.0,    3320.6,    3601.6,   13532.6,      30.0,      29.9,      30.0,      29.6,      30.0,      29.9,     0.775,     0.778,     0.776,     0.785,     0.775,     0.778,      9780,     19560,      9780,     39120,     78240,      0.32,      0.25,      0.42,      0.11,      0.42,     895.6,    1665.6,    1286.6,    1395.4,    5243.2,     750.3,    1340.9,    1122.5,    1228.5,    4442.2,      18.8,      93.5,      30.3,      29.1,     171.7,      92.9,     146.3,      98.3,      90.8,     428.3,      33.4,      84.9,      35.5,      47.0,     200.8,    174.70,     29.96,     55.61,     43.46,     46.50,    175.53,     0.141,     0.113,     0.594,         0,     0.848
3080_000.4,     0.870,       2.0,       1.7,Minor Arterial,       894,    2065.9,    3882.0,    2767.7,    3361.6,   12077.2,      36.0,      34.7,      35.4,      33.4,      36.0,      34.9,     1.451,     1.504,     1.476,     1.566,     1.452,     1.495,      5364,     10728,      5364,     21456,     42912,      0.52,      0.40,      0.63,      0.19,      0.63,    1797.1,    3377.0,    2407.7,    2924.3,   10506.1,    1547.4,    2758.2,    2133.3,    2621.6,    9060.5,      41.1,     191.7,      58.2,      58.2,     349.2,     153.5,     277.2,     160.8,     168.0,     759.5,      55.1,     149.7,      55.2,      76.7,     336.7,    292.01,     51.72,     95.50,     72.18,     81.33,    300.73,     1.847,     1.635,     5.320,     0.049,     8.851
3082_000.0,     1.158,       2.0,       2.3,Collector,       506,     399.2,     812.6,     630.9,     619.7,    2462.4,      23.6,      23.6,      23.5,      23.3,      23.6,      23.5,     2.939,     2.949,     2.951,     2.977,     2.941,     2.955,      3039,      6078,      3039,     12155,     24311,      0.14,      0.15,      0.23,      0.05,      0.23,     462.2,     940.9,     730.5,     717.6,    2851.2,     408.5,     794.4,     667.5,     655.9,    2526.3,       8.1,      52.9,      15.2,      13.7,      89.9,      34.8,      66.4,      36.7,      34.3,     172.2,      10.9,      27.2,      11.2,      13.7,      63.0,    120.60,     19.62,     39.96,     31.31,     30.37,    121.26,     0.069,     0.163,     0.400,     0.022,     0.654
3084_000.0,     0.541,       2.0,       1.1,Collector,       733,     817.7,    1587.1,    1193.9,    1283.3,    4882.0,      32.0,      31.8,      31.8,      31.5,      32.0,      31.8,     1.015,     1.023,     1.020,     1.033,     1.015,     1.023,      4398,      8796,      4398,     17592,     35184,      0.24,      0.20,      0.33,      0.08,      0.33,     442.6,     859.0,     646.3,     694.6,    2642.5,     383.7,     716.5,     576.9,     621.7,    2298.8,      13.1,      53.2,      14.6,      18.6,      99.5,      37.5,      64.0,      48.0,      38.8,     188.3,       8.4,      25.3,       6.7,      15.6,      56.0,     82.62,     13.93,     26.99,     20.55,     21.72,     83.19,     0.098,     0.129,     0.352,     0.003,     0.582
3084_000.5,     0.400,       2.0,       0.8,Collector,       733,     500.0,     834.6,    1274.6,     701.1,    3310.3,      32.0,      31.9,      32.0,      30.3,      32.0,      31.3,     0.749,     0.751,     0.749,     0.791,     0.750,     0.766,      4398,      8796,      4398,     17592,     35184,      0.18,      0.10,      0.49,      0.05,      0.49,     199.8,     333.7,     509.5,     280.3,    1323.3,     163.5,     285.5,     457.6,     253.9,    1160.5,       5.8,      19.2,       6.6,       7.2,      38.8,      22.2,      22.4,      35.8,      14.8,      95.2,       8.4,       6.4,       9.5,       4.4,      28.7,     41.34,      6.26,     10.43,     16.81,      8.76,     42.26,     0.016,         0,     0.882,     0.009,     0.907
3084_000.9,     0.387,       2.0,       0.8,Collector,       733,     846.8,    1578.9,    1535.8,    1517.8,    5479.3,      32.0,      31.8,      31.8,      30.6,      32.0,      31.5,     0.725,     0.730,     0.729,     0.760,     0.725,     0.737,      4398,      8796,      4398,     17592,     35184,      0.23,      0.20,      0.48,      0.09,      0.48,     327.4,     610.6,     593.9,     586.9,    2118.8,     286.2,     511.9,     542.4,     536.4,    1876.9,       5.5,      35.8,      10.3,      12.4,      64.0,      25.5,      42.5,      33.5,      28.2,     129.7,      10.3,      20.3,       7.6,       9.8,      48.0,     66.23,     10.30,     19.18,     19.44,     18.35,     67.27,     0.073,     0.090,     0.891,     0.001,     1.055
3084_001.3,     0.385,       2.0,       0.8,Collector,       733,    1428.4,    2641.3,    2084.8,    2329.2,    8483.7,      32.0,      31.0,      31.4,      29.4,      31.9,      31.0,     0.722,     0.744,     0.736,     0.786,     0.723,     0.747,      4398,      8796,      4398,     17592,     35184,      0.41,      0.32,      0.58,      0.14,      0.58,     549.7,    1016.6,     802.4,     896.5,    3265.2,     492.0,     851.7,     738.2,     812.7,    2894.6,       7.2,      55.7,      14.1,      15.4,      92.4,      38.6,      83.6,      43.8,      51.0,     217.0,      11.9,      25.6,       6.3,      17.3,      61.1,    102.10,     17.72,     32.41,     27.27,     28.08,    105.48,     0.532,     0.631,     2.215,     0.042,     3.420
3084_001.7,     1.188,       2.0,       2.4,Collector,       733,    1643.3,    2799.8,    2400.7,    2500.8,    9344.6,      32.0,      29.5,      31.2,      27.3,      31.9,      30.0,     2.227,     2.423,     2.285,     2.617,     2.232,     2.383,      4398,      8796,      4398,     17592,     35184,      0.57,      0.35,      0.73,      0.16,      0.73,    1951.5,    3324.9,    2850.9,    2969.8,   11097.1,    1723.0,    2701.5,    2570.4,    2680.2,    9675.1,      32.6,     185.0,      64.2,      46.0,     327.8,     148.5,     304.8,     175.1,     176.3,     804.7,      47.4,     133.4,      41.2,      67.2,     289.2,    346.87,     66.10,    106.63,    104.32,     93.03,    370.08,     5.361,     2.703,    15.599,     0.200,    23.863
3086_000.0,     0.382,       2.0,       0.8,Collector,       515,     347.9,     527.3,     591.3,     467.2,    1933.7,      24.0,      23.9,      24.0,      23.9,      24.0,      24.0,     0.956,     0.959,     0.956,     0.961,     0.956,     0.958,      3090,      6180,      3090,     12360,     24720,      0.18,      0.09,      0.22,      0.04,      0.22,     133.1,     201.7,     226.2,     178.7,     739.7,     122.8,     179.5,     207.8,     166.8,     676.9,       3.1,       8.5,       4.3,       1.9,      17.8,       5.6,       8.1,      12.5,       7.0,      33.2,       1.5,       5.6,       1.6,       3.1,      11.8,     30.81,      5.56,      8.40,      9.47,      7.45,     30.88,     0.015,     0.001,     0.048,         0,     0.064
3086_000.4,     0.387,       2.0,       0.8,Collector,       489,     138.6,     312.7,     262.5,     268.8,     982.6,      23.0,      23.0,      23.0,      22.9,      23.0,      23.0,     1.012,     1.012,     1.012,     1.013,     1.012,     1.012,      2934,      5868,      2934,     11736,     23472,      0.06,      0.06,      0.11,      0.03,      0.11,      53.7,     121.2,     101.7,     104.2,     380.8,      48.4,     102.0,      89.7,      96.7,     336.8,       0.8,       9.1,       3.4,       2.1,      15.4,       4.2,       8.4,       7.7,       5.0,      25.3,       0.4,       1.8,       0.8,       0.4,       3.4,     16.57,      2.33,      5.28,      4.44,      4.54,     16.59,         0,         0,     0.005,     0.001,     0.006
3088_000.0,     0.382,       2.0,       0.8,Collector,       515,      84.5,     162.2,     117.9,     142.6,     507.2,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     0.956,     0.958,     0.956,     0.956,     0.959,     0.957,      3090,      6180,      3090,     12360,     24720,      0.05,      0.03,      0.05,      0.01,      0.05,      32.3,      62.0,      45.1,      54.5,     193.9,      27.3,      48.7,      37.4,      49.5,     162.9,       0.9,       3.8,       1.6,       1.2,       7.5,       2.9,       5.1,       4.4,       2.6,      15.0,       1.3,       4.3,       1.6,       1.3,       8.5,      8.08,      1.34,      2.58,      1.88,      2.27,      8.07,     0.002,         0,         0,     0.007,     0.009
3090_000.0,     0.503,       2.0,       1.0,Collector,       515,     298.8,     435.2,     507.0,     382.4,    1623.4,      24.0,      23.9,      24.0,      23.7,      24.0,      23.9,     1.258,     1.262,     1.259,     1.273,     1.259,     1.264,      3090,      6180,      3090,     12360,     24720,      0.17,      0.08,      0.23,      0.04,      0.23,     150.4,     219.0,     255.2,     192.5,     817.1,     132.8,     172.3,     221.3,     174.8,     701.2,       3.0,      13.5,       8.3,       4.0,      28.8,      10.0,      18.2,      20.0,       9.0,      57.2,       4.5,      15.1,       5.5,       4.5,      29.6,     34.04,      6.29,      9.12,     10.75,      8.01,     34.17,     0.021,     0.006,     0.127,     0.006,     0.160
3306_000.0,     2.395,       2.0,       4.8,Collector,       806,     471.3,     697.5,     511.1,     537.7,    2217.6,      39.0,      38.9,      39.0,      38.9,      39.0,      38.9,     3.687,     3.700,     3.689,     3.695,     3.687,     3.692,      4836,      9672,      4836,     19344,     38688,      0.18,      0.10,      0.16,      0.03,      0.18,    1128.6,    1670.3,    1223.9,    1287.7,    5310.5,     848.5,    1021.3,     948.5,    1007.4,    3825.7,      21.6,     153.3,      28.8,      28.8,     232.5,     153.3,     241.8,     148.4,     141.3,     684.8,     105.4,     253.9,      98.2,     110.2,     567.7,    136.26,     29.05,     42.87,     31.46,     33.04,    136.42,     0.107,     0.023,     0.067,         0,     0.197
3306_002.4,     1.004,       2.0,       2.0,Collector,       806,     555.8,     900.7,     638.3,     671.9,    2766.7,      39.0,      38.8,      38.9,      38.9,      39.0,      38.9,     1.546,     1.553,     1.547,     1.551,     1.546,     1.549,      4836,      9672,      4836,     19344,     38688,      0.20,      0.12,      0.18,      0.04,      0.20,     558.2,     904.6,     641.1,     674.8,    2778.7,     421.5,     593.3,     507.4,     542.3,    2064.5,      13.0,      71.3,      14.0,      12.0,     110.3,      75.4,     119.6,      74.5,      70.3,     339.8,      48.2,     120.5,      45.2,      50.2,     264.1,     71.28,     14.38,     23.23,     16.49,     17.31,     71.41,     0.061,     0.016,     0.055,         0,     0.132
3306_003.4,     1.383,       2.0,       2.8,Collector,       806,     713.4,    1263.2,     884.7,     948.0,    3809.3,      39.0,      38.8,      38.9,      38.8,      39.0,      38.9,     2.128,     2.138,     2.133,     2.140,     2.128,     2.134,      4836,      9672,      4836,     19344,     38688,      0.23,      0.16,      0.22,      0.06,      0.23,     986.7,    1747.2,    1223.7,    1311.3,    5268.9,     756.9,    1181.3,     960.7,    1052.6,    3951.5,      16.6,     132.8,      36.0,      30.4,     215.8,     134.5,     225.6,     149.6,     141.1,     650.8,      78.8,     207.5,      77.5,      87.1,     450.9,    135.10,     25.43,     44.90,     31.55,     33.63,    135.51,     0.122,     0.103,     0.173,     0.001,     0.399
3306_004.8,     0.676,       2.0,       1.4,Collector,       806,     728.4,    1312.1,     910.3,     989.8,    3940.6,      39.0,      38.8,      38.9,      38.8,      39.0,      38.9,     1.040,     1.046,     1.043,     1.046,     1.040,     1.043,      4836,      9672,      4836,     19344,     38688,      0.23,      0.17,      0.23,      0.06,      0.23,     492.6,     887.5,     615.7,     669.5,    2665.3,     378.3,     603.9,     485.0,     539.5,    2006.7,       8.1,      65.6,      17.6,      15.1,     106.4,      67.2,     114.2,      75.1,      70.8,     327.3,      39.0,     103.9,      38.1,      44.1,     225.1,     68.30,     12.69,     22.80,     15.87,     17.16,     68.52,     0.071,     0.064,     0.092,     0.005,     0.232
3306_005.5,     1.566,       2.0,       3.1,Collector,       806,     819.5,    1544.3,    1049.4,    1174.8,    4588.0,      39.0,      38.8,      38.8,      38.7,      39.0,      38.8,     2.408,     2.424,     2.418,     2.430,     2.409,     2.420,      4836,      9672,      4836,     19344,     38688,      0.24,      0.20,      0.26,      0.07,      0.26,    1283.0,    2417.9,    1643.1,    1839.4,    7183.4,     987.1,    1662.1,    1297.2,    1494.9,    5441.3,      21.2,     170.4,      50.5,      42.1,     284.2,     176.7,     312.8,     199.8,     180.5,     869.8,      98.0,     272.6,      95.5,     121.8,     587.9,    184.16,     33.10,     62.25,     42.51,     47.16,    185.02,     0.210,     0.258,     0.385,     0.006,     0.859
3308_000.0,     0.501,       2.0,       1.0,Collector,       770,     477.1,    1106.4,     877.8,     753.3,    3214.6,      36.0,      36.0,      36.0,      35.8,      36.0,      35.9,     0.835,     0.837,     0.836,     0.841,     0.836,     0.837,      4620,      9240,      4620,     18480,     36960,      0.15,      0.14,      0.23,      0.05,      0.23,     239.1,     554.6,     440.0,     377.6,    1611.3,     194.4,     452.7,     369.9,     329.9,    1346.9,       3.0,      24.5,      12.1,       8.0,      47.6,      31.1,      45.7,      48.0,      24.0,     148.8,      10.5,      31.6,      10.0,      15.5,      67.6,     44.75,      6.65,     15.42,     12.29,     10.49,     44.85,     0.010,     0.022,     0.079,     0.006,     0.117
3308_000.5,     0.995,       2.0,       2.0,Collector,       733,    1902.7,    3904.5,    2527.6,    3347.8,   11682.6,      32.0,      27.3,      28.5,      25.8,      31.7,      28.5,     1.866,     2.206,     2.096,     2.320,     1.885,     2.099,      4398,      8796,      4398,     17592,     35184,      0.60,      0.50,      0.68,      0.23,      0.68,    1893.1,    3884.9,    2515.0,    3331.1,   11624.1,    1554.1,    3153.8,    2131.0,    2907.7,    9746.6,      39.4,     187.5,      70.2,      69.3,     366.4,     219.2,     331.7,     237.6,     238.2,    1026.7,      80.4,     211.9,      76.1,     115.8,     484.2,    363.31,     69.37,    136.35,     97.59,    105.16,    408.47,    10.790,    14.952,    19.151,     1.044,    45.937
3308_001.5,     0.501,       2.0,       1.0,Collector,       733,    1012.8,    2078.7,    1451.5,    1473.9,    6016.9,      32.0,      31.6,      31.7,      31.1,      32.0,      31.6,     0.939,     0.950,     0.949,     0.966,     0.940,     0.951,      4398,      8796,      4398,     17592,     35184,      0.30,      0.26,      0.38,      0.10,      0.38,     507.2,    1041.0,     726.9,     738.1,    3013.2,     419.8,     848.9,     634.1,     639.2,    2542.0,      11.4,      56.2,      14.1,      17.5,      99.2,      55.4,      81.1,      56.4,      51.2,     244.1,      20.7,      54.7,      22.2,      30.2,     127.8,     94.19,     16.04,     32.88,     23.36,     23.09,     95.37,     0.180,     0.348,     0.641,     0.013,     1.182
3308_002.0,     0.502,       2.0,       1.0,Collector,       733,    1168.6,    2244.0,    1750.3,    1464.0,    6626.9,      32.0,      31.4,      31.6,      30.5,      32.0,      31.3,     0.941,     0.961,     0.953,     0.989,     0.942,     0.962,      4398,      8796,      4398,     17592,     35184,      0.36,      0.28,      0.48,      0.10,      0.48,     586.6,    1126.4,     878.7,     734.9,    3326.6,     498.2,     947.4,     766.5,     641.5,    2853.6,      10.3,      52.7,      17.6,      18.0,      98.6,      54.0,      77.7,      71.0,      47.3,     250.0,      24.1,      48.6,      23.6,      28.2,     124.5,    103.98,     18.71,     35.65,     28.85,     22.98,    106.19,     0.386,     0.437,     1.390,     0.014,     2.227
3308_002.5,     0.250,       2.0,       0.5,Collector,       733,    1673.9,    3164.1,    2461.9,    2099.0,    9398.9,      32.0,      30.1,      30.9,      28.0,      32.0,      30.2,     0.469,     0.500,     0.486,     0.535,     0.469,     0.498,      4398,      8796,      4398,     17592,     35184,      0.53,      0.41,      0.67,      0.14,      0.67,     418.3,     790.7,     615.3,     524.6,    2348.9,     347.9,     648.2,     527.6,     457.5,    1981.2,      10.9,      42.5,      14.3,      14.2,      81.9,      40.2,      62.1,      52.2,      33.8,     188.3,      19.4,      38.0,      21.2,      19.0,      97.6,     73.40,     13.92,     25.61,     21.96,     16.41,     77.90,     0.864,     0.896,     2.743,     0.027,     4.530
3308_002.7,     0.752,       2.0,       1.5,Collector,       733,    1494.4,    2725.6,    2028.2,    1951.0,    8199.2,      32.0,      30.1,      31.1,      29.3,      32.0,      30.6,     1.409,     1.502,     1.450,     1.540,     1.411,     1.473,      4398,      8796,      4398,     17592,     35184,      0.50,      0.36,      0.55,      0.13,      0.55,    1123.7,    2049.6,    1525.2,    1467.1,    6165.6,     906.3,    1594.2,    1270.0,    1258.3,    5028.8,      32.1,     116.9,      44.6,      35.0,     228.6,     122.0,     198.0,     146.1,     104.4,     570.5,      63.3,     140.6,      64.4,      69.3,     337.6,    192.58,     37.35,     65.88,     52.06,     45.88,    201.17,     2.322,     1.860,     4.434,     0.057,     8.673
3310_000.0,     0.505,       2.0,       1.0,Collector,       733,     832.4,    1370.6,    1285.3,    1020.1,    4508.4,      32.0,      31.6,      31.9,      31.3,      32.0,      31.7,     0.947,     0.959,     0.950,     0.969,     0.947,     0.956,      4398,      8796,      4398,     17592,     35184,      0.31,      0.18,      0.37,      0.07,      0.37,     420.3,     692.1,     649.0,     515.1,    2276.5,     354.6,     575.8,     549.8,     475.3,    1955.5,      11.6,      39.8,      19.9,       6.6,      77.9,      29.6,      51.9,      53.2,      26.2,     160.9,      24.4,      24.6,      25.9,       7.0,      81.9,     71.17,     13.30,     21.70,     20.75,     16.11,     71.86,     0.169,     0.060,     0.462,     0.005,     0.696
3310_000.5,     1.498,       2.0,       3.0,Collector,       724,    1216.5,    1857.1,    1873.4,    1338.2,    6285.2,      30.9,      29.1,      30.6,      28.3,      30.9,      29.6,     2.910,     3.091,     2.939,     3.184,     2.910,     3.035,      4347,      8694,      4347,     17387,     34774,      0.49,      0.26,      0.59,      0.09,      0.59,    1822.5,    2782.2,    2806.6,    2004.8,    9416.1,    1534.1,    2206.3,    2417.7,    1861.0,    8019.1,      34.7,     154.6,      64.8,      29.9,     284.0,     150.8,     273.8,     213.7,      80.8,     719.1,     102.7,     147.4,     110.6,      33.1,     393.8,    304.83,     62.61,     90.95,     99.30,     64.90,    317.76,     3.679,     0.889,     8.558,     0.004,    13.130
3311_000.0,     1.003,       2.0,       2.0,Collector,       733,     548.1,    1058.2,     767.7,     806.6,    3180.6,      32.0,      31.9,      31.9,      31.8,      32.0,      31.9,     1.880,     1.884,     1.883,     1.889,     1.880,     1.884,      4398,      8796,      4398,     17592,     35184,      0.14,      0.14,      0.21,      0.05,      0.21,     549.5,    1060.9,     769.7,     808.7,    3188.8,     431.6,     791.4,     627.3,     688.6,    2538.9,      17.5,      73.0,      26.9,      19.6,     137.0,      65.2,     116.4,      80.1,      63.2,     324.9,      35.2,      80.2,      35.2,      37.3,     187.9,     99.65,     17.21,     33.21,     24.17,     25.27,     99.86,     0.042,     0.056,     0.119,     0.003,     0.220
3315_000.0,     0.565,       2.0,       1.1,Collector,       696,    1237.6,    2712.5,    1905.5,    1647.2,    7502.8,      28.0,      26.7,      27.0,      25.2,      28.0,      26.7,     1.210,     1.276,     1.254,     1.352,     1.211,     1.273,      4176,      8352,      4176,     16704,     33408,      0.48,      0.40,      0.64,      0.12,      0.64,     699.1,    1532.1,    1076.3,     930.5,    4238.0,     476.6,    1018.7,     805.1,     714.1,    3014.5,      10.7,      76.7,      28.8,      18.1,     134.3,     135.4,     241.4,     152.7,     113.6,     643.1,      76.3,     195.2,      89.9,      84.7,     446.1,    151.35,     26.18,     56.69,     42.74,     33.26,    158.87,     1.359,     1.969,     4.493,     0.024,     7.845
3315_000.6,     0.332,       2.0,       0.7,Collector,       696,    1021.0,    2307.1,    1585.9,    1325.7,    6239.7,      28.0,      27.3,      27.4,      26.3,      28.0,      27.2,     0.712,     0.733,     0.728,     0.761,     0.712,     0.734,      4176,      8352,      4176,     16704,     33408,      0.39,      0.35,      0.53,      0.10,      0.53,     339.3,     766.6,     526.9,     440.5,    2073.3,     221.3,     506.1,     388.3,     325.6,    1441.3,       5.3,      36.0,      12.0,       9.6,      62.9,      70.1,     120.1,      81.2,      59.5,     330.9,      42.5,     104.3,      45.5,      45.8,     238.1,     74.06,     12.42,     28.01,     20.06,     15.74,     76.23,     0.347,     0.624,     1.302,     0.002,     2.275
3316_000.0,     0.561,       2.0,       1.1,Collector,       733,    1997.3,    4264.1,    2732.6,    3579.3,   12573.3,      32.0,      29.0,      29.3,      26.8,      31.8,      29.3,     1.053,     1.162,     1.149,     1.256,     1.060,     1.148,      4398,      8796,      4398,     17592,     35184,      0.62,      0.54,      0.74,      0.24,      0.74,    1121.0,    2393.4,    1533.8,    2009.0,    7057.2,     903.4,    1901.5,    1311.0,    1776.7,    5892.6,      27.3,     133.5,      40.9,      33.6,     235.3,     130.7,     221.0,     133.8,     126.7,     612.2,      59.8,     137.2,      48.0,      71.8,     316.8,    220.58,     38.60,     81.68,     57.14,     63.21,    240.63,     3.652,     6.876,     9.267,     0.424,    20.219
