Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBC,Dy,A,    908.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    908.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    908.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    909.00,     67.66,     66.66,      0.09,     66.67,      0.99,      0.90,      0.01
All,Dy,A,    909.00,    255.84,    254.70,      0.23,    254.70,      1.13,      0.90,         0
HBW,Dy,P,    909.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    909.00,    150.98,    150.90,      0.08,    150.90,      0.08,         0,         0
HBO,Dy,P,    909.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    909.00,     37.36,     37.30,      0.06,     37.30,      0.06,         0,         0
NHB,Dy,P,    909.00,     67.66,     66.66,      0.09,     66.67,      0.99,      0.90,      0.01
NHB,Dy,A,    909.00,     67.49,     66.50,      0.09,     66.50,      0.99,      0.90,         0
HBC,Dy,P,    909.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    909.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    909.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    909.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    910.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    910.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    910.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    910.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    910.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    910.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    910.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    910.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    910.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    910.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    910.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    910.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    911.00,    692.51,    674.35,      1.43,    674.51,     18.00,     16.57,      0.16
All,Dy,A,    911.00,   2764.23,   2741.19,      6.39,   2741.19,     23.04,     16.65,         0
HBW,Dy,P,    911.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    911.00,   1631.09,   1628.31,      2.78,   1628.31,      2.78,      0.01,         0
HBO,Dy,P,    911.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    911.00,    442.66,    440.44,      2.14,    440.44,      2.22,      0.07,         0
NHB,Dy,P,    911.00,    692.51,    674.35,      1.43,    674.51,     18.00,     16.57,      0.16
NHB,Dy,A,    911.00,    690.49,    672.45,      1.47,    672.45,     18.04,     16.57,         0
HBC,Dy,P,    911.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    911.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    911.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    911.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    912.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    912.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    912.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    912.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    912.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    912.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    912.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    912.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    912.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    912.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    912.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    912.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    913.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    913.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    913.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    913.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    913.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    913.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    913.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    913.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    913.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    913.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    913.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    913.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    914.00,      2.43,      2.42,      0.01,      2.42,      0.01,      0.00,      0.00
All,Dy,A,    914.00,     22.56,     22.45,      0.09,     22.45,      0.11,      0.02,         0
HBW,Dy,P,    914.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    914.00,     20.15,     20.05,      0.09,     20.05,      0.10,      0.01,         0
HBO,Dy,P,    914.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    914.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    914.00,      2.43,      2.42,      0.01,      2.42,      0.01,      0.00,      0.00
NHB,Dy,A,    914.00,      2.41,      2.40,      0.01,      2.40,      0.01,      0.00,         0
HBC,Dy,P,    914.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    914.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    914.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    914.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    915.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    915.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    915.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    915.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    915.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    915.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    915.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    915.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    915.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    915.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    915.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    915.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    916.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    916.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    916.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    916.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    916.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    916.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    916.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    916.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    916.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    916.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    916.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    916.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    917.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    917.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    917.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    917.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    917.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    917.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    917.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    917.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    917.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    917.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    917.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    917.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    918.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    918.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    918.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    918.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    918.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    918.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    918.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    918.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    918.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    918.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    918.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    918.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    919.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    919.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    919.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    919.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    919.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    919.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    919.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    919.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    919.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    919.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    919.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    919.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    920.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    920.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    920.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    920.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    920.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    920.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    920.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    920.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    920.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    920.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    920.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    920.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    921.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    921.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    921.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    921.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    921.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    921.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    921.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    921.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    921.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    921.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    921.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    921.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    922.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    922.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    922.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    922.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    922.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    922.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    922.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    922.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    922.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    922.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    922.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    922.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    923.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    923.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    923.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    923.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    923.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    923.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    923.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    923.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    923.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    923.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    923.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    923.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    924.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    924.00,      0.67,      0.67,         0,      0.67,         0,         0,         0
HBW,Dy,P,    924.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    924.00,      0.67,      0.67,         0,      0.67,         0,         0,         0
HBO,Dy,P,    924.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    924.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    924.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    924.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    924.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    924.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    924.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    924.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    925.00,    254.28,    251.16,      0.42,    251.24,      3.04,      2.62,      0.08
All,Dy,A,    925.00,   1567.26,   1557.42,      4.33,   1557.42,      9.84,      5.50,         0
HBW,Dy,P,    925.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    925.00,   1237.92,   1233.30,      3.46,   1233.30,      4.62,      1.16,         0
HBO,Dy,P,    925.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    925.00,     74.86,     72.76,      0.42,     72.76,      2.10,      1.68,         0
NHB,Dy,P,    925.00,    254.28,    251.16,      0.42,    251.24,      3.04,      2.62,      0.08
NHB,Dy,A,    925.00,    254.48,    251.36,      0.45,    251.36,      3.12,      2.66,         0
HBC,Dy,P,    925.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    925.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    925.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    925.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    926.00,   3070.87,   2938.34,     10.83,   2945.21,    125.65,    102.87,      6.87
All,Dy,A,    926.00,   1919.47,   1810.02,      9.77,   1810.02,    109.45,     99.68,         0
HBW,Dy,P,    926.00,    585.67,    573.81,      1.64,    577.75,      7.92,      6.28,      3.95
HBW,Dy,A,    926.00,    214.94,    208.51,      1.19,    208.51,      6.43,      5.24,         0
HBO,Dy,P,    926.00,   1958.27,   1862.05,      8.17,   1864.52,     93.74,     85.57,      2.48
HBO,Dy,A,    926.00,   1264.88,   1173.75,      7.53,   1173.75,     91.13,     83.59,         0
NHB,Dy,P,    926.00,    444.74,    432.74,      0.99,    432.85,     11.89,     10.89,      0.11
NHB,Dy,A,    926.00,    439.65,    427.76,      1.04,    427.76,     11.89,     10.85,         0
HBC,Dy,P,    926.00,      4.00,      3.67,         0,      4.00,         0,         0,      0.33
HBC,Dy,A,    926.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    926.00,     78.19,     66.08,      0.03,     66.08,     12.11,      0.12,         0
HBSch,Dy,A,    926.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    927.00,      5.80,      5.77,      0.02,      5.77,      0.03,      0.01,      0.00
All,Dy,A,    927.00,     95.36,     94.47,      0.55,     94.47,      0.88,      0.33,         0
HBW,Dy,P,    927.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    927.00,     46.66,     46.38,      0.25,     46.38,      0.28,      0.03,         0
HBO,Dy,P,    927.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    927.00,     43.01,     42.44,      0.29,     42.44,      0.57,      0.28,         0
NHB,Dy,P,    927.00,      5.80,      5.77,      0.02,      5.77,      0.03,      0.01,      0.00
NHB,Dy,A,    927.00,      5.68,      5.65,      0.02,      5.65,      0.03,      0.01,         0
HBC,Dy,P,    927.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    927.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    927.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    927.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    928.00,      4.74,      4.72,      0.01,      4.72,      0.02,      0.01,      0.00
All,Dy,A,    928.00,     40.61,     40.43,      0.15,     40.43,      0.18,      0.03,         0
HBW,Dy,P,    928.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    928.00,     35.20,     35.05,      0.13,     35.05,      0.15,      0.01,         0
HBO,Dy,P,    928.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    928.00,      0.91,      0.91,      0.01,      0.91,      0.01,      0.00,         0
NHB,Dy,P,    928.00,      4.74,      4.72,      0.01,      4.72,      0.02,      0.01,      0.00
NHB,Dy,A,    928.00,      4.49,      4.47,      0.01,      4.47,      0.02,      0.01,         0
HBC,Dy,P,    928.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    928.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    928.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    928.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    929.00,      8.40,      8.32,      0.03,      8.32,      0.08,      0.05,      0.00
All,Dy,A,    929.00,     64.07,     63.54,      0.35,     63.54,      0.53,      0.17,         0
HBW,Dy,P,    929.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    929.00,     52.55,     52.17,      0.30,     52.17,      0.38,      0.08,         0
HBO,Dy,P,    929.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    929.00,      3.17,      3.10,      0.02,      3.10,      0.07,      0.04,         0
NHB,Dy,P,    929.00,      8.40,      8.32,      0.03,      8.32,      0.08,      0.05,      0.00
NHB,Dy,A,    929.00,      8.35,      8.27,      0.03,      8.27,      0.08,      0.06,         0
HBC,Dy,P,    929.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    929.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    929.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    929.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    930.00,    434.58,    426.02,      1.12,    426.14,      8.44,      7.31,      0.12
All,Dy,A,    930.00,   1952.11,   1933.18,      9.30,   1933.18,     18.94,      9.64,         0
HBW,Dy,P,    930.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    930.00,   1211.45,   1205.08,      5.92,   1205.08,      6.37,      0.45,         0
HBO,Dy,P,    930.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    930.00,    308.83,    304.82,      2.20,    304.82,      4.01,      1.80,         0
NHB,Dy,P,    930.00,    434.58,    426.02,      1.12,    426.14,      8.44,      7.31,      0.12
NHB,Dy,A,    930.00,    431.83,    423.27,      1.17,    423.27,      8.56,      7.39,         0
HBC,Dy,P,    930.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    930.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    930.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    930.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    931.00,    653.96,    639.02,      2.95,    639.86,     14.10,      9.00,      0.85
All,Dy,A,    931.00,   1006.94,    989.35,      7.06,    989.35,     17.59,     10.52,         0
HBW,Dy,P,    931.00,    122.13,    118.96,      0.55,    119.52,      2.61,      2.06,      0.56
HBW,Dy,A,    931.00,    623.86,    615.74,      4.65,    615.74,      8.12,      3.47,         0
HBO,Dy,P,    931.00,    377.83,    369.90,      1.98,    370.15,      7.68,      5.70,      0.25
HBO,Dy,A,    931.00,    244.54,    236.80,      1.99,    236.80,      7.73,      5.75,         0
NHB,Dy,P,    931.00,    139.76,    138.09,      0.42,    138.13,      1.64,      1.21,      0.04
NHB,Dy,A,    931.00,    138.54,    136.81,      0.43,    136.81,      1.73,      1.30,         0
HBC,Dy,P,    931.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    931.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    931.00,     14.24,     12.07,      0.00,     12.07,      2.17,      0.02,         0
HBSch,Dy,A,    931.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    932.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    932.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    932.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    932.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    932.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    932.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    932.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    932.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    932.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    932.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    932.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    932.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    933.00,  10224.40,   9569.60,     61.83,   9589.99,    634.41,    466.22,     20.38
All,Dy,A,    933.00,   6855.06,   6317.53,     58.10,   6317.53,    537.53,    479.42,         0
HBW,Dy,P,    933.00,   2187.77,   2086.97,     11.97,   2101.41,     86.37,     74.40,     14.44
HBW,Dy,A,    933.00,   1408.00,   1313.32,     15.23,   1313.32,     94.68,     79.45,         0
HBO,Dy,P,    933.00,   6595.33,   6192.79,     44.28,   6198.26,    397.07,    352.79,      5.48
HBO,Dy,A,    933.00,   4267.76,   3869.17,     37.52,   3869.17,    398.59,    361.07,         0
NHB,Dy,P,    933.00,   1196.83,   1153.16,      5.43,   1153.44,     43.39,     37.96,      0.28
NHB,Dy,A,    933.00,   1179.29,   1135.04,      5.35,   1135.04,     44.25,     38.91,         0
HBC,Dy,P,    933.00,      4.00,      3.81,         0,      4.00,         0,         0,      0.19
HBC,Dy,A,    933.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    933.00,    240.46,    132.88,      0.15,    132.88,    107.58,      1.07,         0
HBSch,Dy,A,    933.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    934.00,   1596.59,   1563.78,      5.27,   1566.58,     30.01,     17.38,      2.79
All,Dy,A,    934.00,    740.79,    715.22,      4.89,    715.22,     25.57,     20.68,         0
HBW,Dy,P,    934.00,    339.14,    336.76,      0.54,    338.57,      0.57,      0.02,      1.81
HBW,Dy,A,    934.00,      1.56,      1.56,         0,      1.56,         0,         0,         0
HBO,Dy,P,    934.00,   1084.81,   1062.80,      4.42,   1063.74,     21.07,     16.65,      0.94
HBO,Dy,A,    934.00,    618.08,    593.48,      4.59,    593.48,     24.61,     20.02,         0
NHB,Dy,P,    934.00,    123.14,    122.21,      0.28,    122.23,      0.92,      0.63,      0.02
NHB,Dy,A,    934.00,    121.15,    120.18,      0.30,    120.18,      0.97,      0.66,         0
HBC,Dy,P,    934.00,      1.00,      0.97,         0,      1.00,         0,         0,      0.03
HBC,Dy,A,    934.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    934.00,     48.50,     41.04,      0.02,     41.04,      7.46,      0.07,         0
HBSch,Dy,A,    934.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    935.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    935.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    935.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    935.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    935.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    935.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    935.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    935.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    935.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    935.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    935.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    935.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    936.00,    809.73,    778.07,      3.20,    779.27,     30.46,     17.85,      1.20
All,Dy,A,    936.00,    346.23,    323.56,      2.65,    323.56,     22.67,     20.02,         0
HBW,Dy,P,    936.00,    167.36,    166.24,      0.27,    167.07,      0.29,      0.02,      0.83
HBW,Dy,A,    936.00,      0.68,      0.68,         0,      0.68,         0,         0,         0
HBO,Dy,P,    936.00,    559.06,    539.13,      2.74,    539.49,     19.57,     16.83,      0.36
HBO,Dy,A,    936.00,    291.70,    270.15,      2.46,    270.15,     21.55,     19.09,         0
NHB,Dy,P,    936.00,     55.34,     54.25,      0.18,     54.26,      1.08,      0.90,      0.01
NHB,Dy,A,    936.00,     53.85,     52.73,      0.19,     52.73,      1.12,      0.93,         0
HBC,Dy,P,    936.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    936.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    936.00,     27.97,     18.45,      0.01,     18.45,      9.52,      0.10,         0
HBSch,Dy,A,    936.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    937.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,A,    937.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,P,    937.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    937.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,P,    937.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    937.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,P,    937.00,         0,         0,         0,         0,         0,         0,         0
NHB,Dy,A,    937.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,P,    937.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    937.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    937.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    937.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    938.00,    519.16,    508.32,      1.29,    508.87,     10.28,      6.22,      0.55
All,Dy,A,    938.00,    215.90,    208.18,      1.36,    208.18,      7.72,      6.37,         0
