TAZID,CO_FIPS,CO_NAME,TOTHH
2952,49,Utah,463.0
2953,49,Utah,278.0
2954,49,Utah,6.0
2955,49,Utah,6.0
2956,49,Utah,48.0
2957,49,Utah,38.0
2958,49,Utah,142.0
2959,49,Utah,39.0
2960,49,Utah,660.0
2961,49,Utah,320.0
2962,49,Utah,347.0
2963,49,Utah,826.0
2964,49,Utah,677.0
2965,49,Utah,171.0
2966,49,Utah,2.0
2967,49,Utah,360.0
2968,49,Utah,187.0
2969,49,Utah,495.0
2970,49,Utah,494.0
2971,49,Utah,567.0
2972,49,Utah,849.0
2973,49,Utah,592.0
2974,49,Utah,478.0
2975,49,Utah,342.0
2976,49,Utah,428.0
2977,49,Utah,370.0
2978,49,Utah,308.0
2979,49,Utah,451.0
2980,49,Utah,439.0
2981,49,Utah,236.0
2982,49,Utah,256.0
2983,49,Utah,2.0
2984,49,Utah,342.0
2985,49,Utah,112.0
2986,49,Utah,246.0
2987,49,Utah,616.0
2988,49,Utah,291.0
2989,49,Utah,300.0
2990,49,Utah,42.0
2991,49,Utah,244.0
2992,49,Utah,209.0
2993,49,Utah,115.0
2994,49,Utah,116.0
2995,49,Utah,275.0
2996,49,Utah,200.0
2997,49,Utah,215.0
2998,49,Utah,291.0
2999,49,Utah,262.0
3000,49,Utah,353.0
3001,49,Utah,363.0
3002,49,Utah,0.0
3003,49,Utah,405.0
3004,49,Utah,486.0
3005,49,Utah,222.0
3006,49,Utah,216.0
3007,49,Utah,323.0
3008,49,Utah,850.0
3009,49,Utah,228.0
3010,49,Utah,122.0
3011,49,Utah,359.0
3012,49,Utah,279.0
3013,49,Utah,427.0
3014,49,Utah,222.0
3015,49,Utah,136.0
3016,49,Utah,756.0
3017,49,Utah,315.0
3018,49,Utah,166.0
3019,49,Utah,12.0
3020,49,Utah,419.0
3021,49,Utah,583.0
3022,49,Utah,167.0
3023,49,Utah,315.0
3024,49,Utah,1.0
3025,49,Utah,14.0
3026,49,Utah,0.0
3027,49,Utah,0.0
3028,49,Utah,0.0
3029,49,Utah,513.0
3030,49,Utah,534.0
3031,49,Utah,164.0
3032,49,Utah,495.0
3033,49,Utah,0.0
3034,49,Utah,0.0
3035,49,Utah,474.0
3036,49,Utah,0.0
3037,49,Utah,0.0
3038,49,Utah,22.0
3039,49,Utah,0.0
3040,49,Utah,0.0
3041,49,Utah,0.0
3042,49,Utah,128.0
3043,49,Utah,0.0
3044,49,Utah,0.0
3045,49,Utah,0.0
3046,49,Utah,203.0
3047,49,Utah,135.0
3048,49,Utah,0.0
3049,49,Utah,23.0
3050,49,Utah,0.0
3051,49,Utah,336.0
3052,49,Utah,396.0
3053,49,Utah,463.0
3054,49,Utah,1.0
3055,49,Utah,276.0
3056,49,Utah,408.0
3057,49,Utah,245.0
3058,49,Utah,306.0
3059,49,Utah,328.0
3060,49,Utah,329.0
3061,49,Utah,0.0
3062,49,Utah,207.0
3063,49,Utah,388.0
3064,49,Utah,265.0
3065,49,Utah,266.0
3066,49,Utah,182.0
3067,49,Utah,353.0
3068,49,Utah,282.0
3069,49,Utah,93.0
3070,49,Utah,47.0
3071,49,Utah,38.0
3072,49,Utah,329.0
3073,49,Utah,252.0
3074,49,Utah,255.0
3075,49,Utah,344.0
3076,49,Utah,229.0
3077,49,Utah,345.0
3078,49,Utah,151.0
3079,49,Utah,472.0
3080,49,Utah,292.0
3081,49,Utah,517.0
3082,49,Utah,16.0
3083,49,Utah,33.0
3084,49,Utah,206.0
3085,49,Utah,204.0
3086,49,Utah,341.0
3087,49,Utah,200.0
3088,49,Utah,358.0
3089,49,Utah,206.0
3090,49,Utah,177.0
3091,49,Utah,112.0
3092,49,Utah,105.0
3093,49,Utah,39.0
3094,49,Utah,110.0
3095,49,Utah,0.0
3096,49,Utah,5.0
3097,49,Utah,10.0
3098,49,Utah,25.0
3099,49,Utah,84.0
3100,49,Utah,178.0
3101,49,Utah,220.0
3102,49,Utah,200.0
3103,49,Utah,33.0
3104,49,Utah,50.0
3105,49,Utah,40.0
3106,49,Utah,58.0
3107,49,Utah,195.0
3108,49,Utah,294.0
3109,49,Utah,187.0
3110,49,Utah,336.0
3111,49,Utah,106.0
3112,49,Utah,169.0
3113,49,Utah,310.0
3114,49,Utah,260.0
3115,49,Utah,223.0
3116,49,Utah,76.0
3117,49,Utah,126.0
3118,49,Utah,247.0
3119,49,Utah,315.0
3120,49,Utah,162.0
3121,49,Utah,41.0
3122,49,Utah,49.0
3123,49,Utah,62.0
3124,49,Utah,84.0
3125,49,Utah,71.0
3126,49,Utah,109.0
3127,49,Utah,106.0
3128,49,Utah,114.0
3129,49,Utah,108.0
3130,49,Utah,18.0
3131,49,Utah,8.0
3132,49,Utah,0.0
3133,49,Utah,0.0
3134,49,Utah,0.0
3135,49,Utah,0.0
3136,49,Utah,0.0
3137,49,Utah,0.0
3138,49,Utah,0.0
3139,49,Utah,0.0
3140,49,Utah,4.0
3141,49,Utah,0.0
3142,49,Utah,5.0
3143,49,Utah,13.0
3144,49,Utah,12.0
3145,49,Utah,0.0
3146,49,Utah,1.0
3147,49,Utah,283.0
3148,49,Utah,279.0
3149,49,Utah,15.0
3150,49,Utah,13.0
3151,49,Utah,17.0
3152,49,Utah,5.0
3153,49,Utah,0.0
3154,49,Utah,0.0
3155,49,Utah,14.0
3156,49,Utah,19.0
3157,49,Utah,14.0
3158,49,Utah,0.0
3159,49,Utah,8.0
3160,49,Utah,6.0
3161,49,Utah,5.0
3162,49,Utah,3.0
3163,49,Utah,0.0
3164,49,Utah,0.0
3165,49,Utah,0.0
3166,49,Utah,2.0
3167,49,Utah,2.0
3168,49,Utah,3.0
3169,49,Utah,9.0
3170,49,Utah,3.0
3171,49,Utah,3.0
3172,49,Utah,2.0
3173,49,Utah,1.0
3174,49,Utah,3.0
3175,49,Utah,0.0
3176,49,Utah,0.0
3177,49,Utah,0.0
3178,49,Utah,0.0
3179,49,Utah,359.0
3180,49,Utah,75.0
3181,49,Utah,44.0
3182,49,Utah,134.0
3183,49,Utah,228.0
3184,49,Utah,296.0
3185,49,Utah,320.0
3186,49,Utah,173.0
3187,49,Utah,531.0
3188,49,Utah,257.0
3189,49,Utah,237.0
3190,49,Utah,176.0
3191,49,Utah,281.0
3192,49,Utah,57.0
3193,49,Utah,197.0
3194,49,Utah,247.0
3195,49,Utah,266.0
3196,49,Utah,223.0
3197,49,Utah,417.0
3198,49,Utah,143.0
3199,49,Utah,285.0
3200,49,Utah,4.0
3201,49,Utah,325.0
3202,49,Utah,333.0
3203,49,Utah,303.0
3204,49,Utah,321.0
3205,49,Utah,145.0
3206,49,Utah,176.0
3207,49,Utah,219.0
3208,49,Utah,206.0
3209,49,Utah,185.0
3210,49,Utah,277.0
3211,49,Utah,610.0
3212,49,Utah,354.0
3213,49,Utah,6.0
3214,49,Utah,133.0
3215,49,Utah,83.0
3216,49,Utah,258.0
3217,49,Utah,190.0
3218,49,Utah,448.0
3219,49,Utah,386.0
3220,49,Utah,344.0
3221,49,Utah,534.0
3222,49,Utah,116.0
3223,49,Utah,239.0
3224,49,Utah,394.0
3225,49,Utah,439.0
3226,49,Utah,239.0
3227,49,Utah,8.0
3228,49,Utah,1.0
3229,49,Utah,0.0
3230,49,Utah,138.0
3231,49,Utah,135.0
3232,49,Utah,0.0
3233,49,Utah,96.0
3234,49,Utah,16.0
3235,49,Utah,25.0
3236,49,Utah,289.0
3237,49,Utah,223.0
3238,49,Utah,0.0
3239,49,Utah,9.0
3240,49,Utah,13.0
3241,49,Utah,75.0
3242,49,Utah,13.0
3243,49,Utah,16.0
3244,49,Utah,11.0
3245,49,Utah,107.0
3246,49,Utah,0.0
3247,49,Utah,165.0
3248,49,Utah,154.0
3249,49,Utah,37.0
3250,49,Utah,27.0
3251,49,Utah,18.0
3252,49,Utah,13.0
3253,49,Utah,13.0
3254,49,Utah,20.0
3255,49,Utah,409.0
3256,49,Utah,90.0
3257,49,Utah,1.0
3258,49,Utah,87.0
3259,49,Utah,2.0
3260,49,Utah,44.0
3261,49,Utah,181.0
3262,49,Utah,42.0
3263,49,Utah,62.0
3264,49,Utah,16.0
3265,49,Utah,19.0
3266,49,Utah,4.0
3267,49,Utah,5.0
3268,49,Utah,0.0
3269,49,Utah,2.0
3270,49,Utah,11.0
3271,49,Utah,106.0
3272,49,Utah,109.0
3273,49,Utah,5.0
3274,49,Utah,133.0
3275,49,Utah,15.0
3276,49,Utah,11.0
3277,49,Utah,87.0
3278,49,Utah,140.0
3279,49,Utah,348.0
3280,49,Utah,17.0
3281,49,Utah,30.0
3282,49,Utah,430.0
3283,49,Utah,129.0
3284,49,Utah,112.0
3285,49,Utah,194.0
3286,49,Utah,195.0
3287,49,Utah,231.0
3288,49,Utah,110.0
3289,49,Utah,7.0
3290,49,Utah,43.0
3291,49,Utah,119.0
3292,49,Utah,183.0
3293,49,Utah,313.0
3294,49,Utah,34.0
3295,49,Utah,210.0
3296,49,Utah,217.0
3297,49,Utah,194.0
3298,49,Utah,244.0
3299,49,Utah,51.0
3300,49,Utah,29.0
3301,49,Utah,331.0
3302,49,Utah,36.0
3303,49,Utah,213.0
3304,49,Utah,40.0
3305,49,Utah,9.0
3306,49,Utah,183.0
3307,49,Utah,163.0
3308,49,Utah,311.0
3309,49,Utah,5.0
3310,49,Utah,128.0
3311,49,Utah,225.0
3312,49,Utah,176.0
3313,49,Utah,75.0
3314,49,Utah,266.0
3315,49,Utah,23.0
3316,49,Utah,103.0
3317,49,Utah,247.0
3318,49,Utah,232.0
3319,49,Utah,325.0
3320,49,Utah,440.0
3321,49,Utah,6.0
3322,49,Utah,5.0
3323,49,Utah,0.0
3324,49,Utah,8.0
3325,49,Utah,7.0
3326,49,Utah,9.0
3327,49,Utah,11.0
3328,49,Utah,7.0
3329,49,Utah,15.0
3330,49,Utah,6.0
3331,49,Utah,11.0
3332,49,Utah,8.0
3333,49,Utah,56.0
3334,49,Utah,15.0
3335,49,Utah,14.0
3336,49,Utah,4.0
3337,49,Utah,4.0
3338,49,Utah,9.0
3339,49,Utah,21.0
3340,49,Utah,7.0
3341,49,Utah,11.0
3342,49,Utah,12.0
3343,49,Utah,9.0
3344,49,Utah,19.0
3345,49,Utah,25.0
3346,49,Utah,16.0
3347,49,Utah,16.0
3348,49,Utah,12.0
3349,49,Utah,2.0
3350,49,Utah,7.0
3351,49,Utah,8.0
3352,49,Utah,16.0
3353,49,Utah,14.0
3354,49,Utah,18.0
3355,49,Utah,21.0
3356,49,Utah,7.0
3357,49,Utah,10.0
3358,49,Utah,18.0
3359,49,Utah,22.0
3360,49,Utah,10.0
3361,49,Utah,15.0
3362,49,Utah,7.0
3363,49,Utah,7.0
3364,49,Utah,33.0
3365,49,Utah,7.0
3366,49,Utah,20.0
3367,49,Utah,13.0
3368,49,Utah,13.0
3369,49,Utah,16.0
3370,49,Utah,13.0
3371,49,Utah,7.0
3372,49,Utah,26.0
3373,49,Utah,26.0
3374,49,Utah,10.0
3375,49,Utah,7.0
3376,49,Utah,18.0
3377,49,Utah,7.0
3378,49,Utah,4.0
3379,49,Utah,1.0
3380,49,Utah,3.0
3381,49,Utah,0.0
3382,49,Utah,0.0
3383,49,Utah,4.0
3384,49,Utah,9.0
3385,49,Utah,6.0
3386,49,Utah,3.0
3387,49,Utah,70.0
3388,49,Utah,19.0
3389,49,Utah,6.0
3390,49,Utah,7.0
3391,49,Utah,0.0
3392,49,Utah,0.0
3393,49,Utah,13.0
3394,49,Utah,14.0
3395,49,Utah,11.0
3396,49,Utah,7.0
3397,49,Utah,17.0
3398,49,Utah,8.0
3399,49,Utah,4.0
3400,49,Utah,1.0
3401,49,Utah,5.0
3402,49,Utah,4.0
3403,49,Utah,15.0
3404,49,Utah,21.0
3405,49,Utah,14.0
3406,49,Utah,0.0
3407,49,Utah,11.0
3408,49,Utah,25.0
3409,49,Utah,10.0
3410,49,Utah,380.0
3411,49,Utah,34.0
3412,49,Utah,62.0
3413,49,Utah,9.0
3414,49,Utah,33.0
3415,49,Utah,38.0
3416,49,Utah,23.0
3417,49,Utah,58.0
3418,49,Utah,85.0
3419,49,Utah,0.0
3420,49,Utah,293.0
3421,49,Utah,189.0
3422,49,Utah,0.0
3423,49,Utah,0.0
3424,49,Utah,306.0
3425,49,Utah,311.0
3426,49,Utah,381.0
3427,49,Utah,35.0
3428,49,Utah,206.0
3429,49,Utah,27.0
3430,49,Utah,338.0
3431,49,Utah,248.0
3432,49,Utah,312.0
3433,49,Utah,38.0
3434,49,Utah,219.0
3435,49,Utah,63.0
3436,49,Utah,175.0
3437,49,Utah,301.0
3438,49,Utah,140.0
3439,49,Utah,232.0
3440,49,Utah,126.0
3441,49,Utah,199.0
3442,49,Utah,570.0
3443,49,Utah,243.0
3444,49,Utah,11.0
3445,49,Utah,223.0
3446,49,Utah,21.0
3447,49,Utah,75.0
3448,49,Utah,50.0
3449,49,Utah,161.0
3450,49,Utah,108.0
3451,49,Utah,0.0
3452,49,Utah,3.0
3453,49,Utah,5.0
3454,49,Utah,13.0
3455,49,Utah,0.0
3456,49,Utah,8.0
3457,49,Utah,242.0
3458,49,Utah,5.0
3459,49,Utah,43.0
3460,49,Utah,189.0
3461,49,Utah,104.0
3462,49,Utah,52.0
3463,49,Utah,51.0
3464,49,Utah,21.0
3465,49,Utah,8.0
3466,49,Utah,0.0
3467,49,Utah,655.0
3468,49,Utah,294.0
3469,49,Utah,6.0
3470,49,Utah,7.0
3471,49,Utah,4.0
3472,49,Utah,226.0
3473,49,Utah,182.0
3474,49,Utah,186.0
3475,49,Utah,230.0
3476,49,Utah,47.0
3477,49,Utah,87.0
3478,49,Utah,216.0
3479,49,Utah,28.0
3480,49,Utah,109.0
3481,49,Utah,1.0
3482,49,Utah,70.0
3483,49,Utah,311.0
3484,49,Utah,241.0
3485,49,Utah,182.0
3486,49,Utah,345.0
3487,49,Utah,1665.0
3488,49,Utah,241.0
3489,49,Utah,1.0
3490,49,Utah,51.0
3491,49,Utah,202.0
3492,49,Utah,34.0
3493,49,Utah,313.0
3494,49,Utah,184.0
3495,49,Utah,27.0
3496,49,Utah,21.0
3497,49,Utah,104.0
3498,49,Utah,906.0
3499,49,Utah,367.0
3500,49,Utah,170.0
3501,49,Utah,291.0
3502,49,Utah,851.0
3503,49,Utah,16.0
3504,49,Utah,1.0
3505,49,Utah,0.0
3506,49,Utah,33.0
3507,49,Utah,24.0
3508,49,Utah,103.0
3509,49,Utah,71.0
3510,49,Utah,17.0
3511,49,Utah,230.0
3512,49,Utah,112.0
3513,49,Utah,12.0
3514,49,Utah,1.0
3515,49,Utah,73.0
3516,49,Utah,2.0
3517,49,Utah,0.0
3518,49,Utah,1.0
3519,49,Utah,0.0
3520,49,Utah,0.0
3521,49,Utah,1.0
3522,49,Utah,0.0
3523,49,Utah,32.0
3524,49,Utah,0.0
3525,49,Utah,18.0
3526,49,Utah,0.0
3527,49,Utah,4.0
3528,49,Utah,34.0
3529,49,Utah,6.0
3530,49,Utah,2.0
3531,49,Utah,10.0
3532,49,Utah,41.0
3533,49,Utah,54.0
3534,49,Utah,31.0
3535,49,Utah,0.0
3536,49,Utah,0.0
3537,49,Utah,0.0
3538,49,Utah,5.0
3539,49,Utah,0.0
3540,49,Utah,65.0
3541,49,Utah,0.0
3542,49,Utah,1.0
3543,49,Utah,0.0
3544,49,Utah,34.0
3545,49,Utah,31.0
3546,49,Utah,0.0
3547,49,Utah,5.0
3548,49,Utah,2.0
3549,49,Utah,0.0
3550,49,Utah,0.0
3551,49,Utah,15.0
3552,49,Utah,0.0
3553,49,Utah,0.0
3554,49,Utah,0.0
3555,49,Utah,5.0
3556,49,Utah,0.0
3557,49,Utah,0.0
3558,49,Utah,0.0
3559,49,Utah,3.0
3560,49,Utah,273.0
3561,49,Utah,0.0
3562,49,Utah,1.0
