SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
3370_000.0,     0.780,Both,Total,       1.0,      57.0,       2.0,       1.6,Collector,       770,     261.8,     644.2,     420.7,     531.7,    1858.4,      36.0,      36.0,      36.0,      35.9,      36.0,      36.0,     1.301,     1.301,     1.302,     1.304,     1.301,     1.302,      4620,      9240,      4620,     18480,     36960,      0.06,      0.08,      0.10,      0.03,      0.10,     204.3,     502.7,     328.4,     414.9,    1450.3,     170.2,     404.5,     285.0,     368.8,    1228.5,       4.0,      25.0,       9.9,       8.0,      46.9,      23.0,      43.2,      26.6,      27.6,     120.4,       7.1,      30.0,       6.8,      10.5,      54.4,     40.31,      5.68,     13.98,      9.14,     11.53,     40.33,         0,     0.008,     0.022,         0,     0.030
3371_000.0,     2.336,Both,Total,       1.0,      57.0,       2.0,       4.7,Collector,       541,     378.9,     789.1,     555.0,     651.1,    2374.1,      30.0,      29.9,      29.9,      29.7,      30.0,      29.9,     4.673,     4.695,     4.691,     4.719,     4.674,     4.693,      3246,      6492,      3246,     12984,     25968,      0.14,      0.14,      0.20,      0.06,      0.20,     885.1,    1843.3,    1296.4,    1520.9,    5545.7,     709.6,    1424.6,    1106.3,    1322.1,    4562.6,      18.5,     102.1,      44.4,      38.6,     203.6,     118.5,     190.6,     109.1,     107.7,     525.9,      38.5,     125.9,      36.7,      52.6,     253.7,    184.89,     29.64,     61.69,     43.66,     50.72,    185.71,     0.138,     0.236,     0.431,     0.013,     0.818
3371_002.3,     0.643,Both,Total,       1.0,      57.0,       2.0,       1.3,Collector,       541,    1248.2,    2539.3,    1749.9,    2182.4,    7719.8,      30.0,      27.8,      28.3,      26.2,      29.9,      28.1,     1.287,     1.396,     1.364,     1.477,     1.292,     1.374,      3246,      6492,      3246,     12984,     25968,      0.56,      0.47,      0.67,      0.20,      0.67,     803.0,    1633.7,    1125.8,    1404.1,    4966.6,     627.8,    1224.7,     924.2,    1194.5,    3971.2,      14.3,      85.3,      35.8,      31.5,     166.9,     110.9,     189.6,     121.3,     107.2,     529.0,      50.0,     134.1,      44.5,      70.9,     299.5,    165.60,     28.91,     57.75,     42.99,     47.01,    176.66,     2.261,     3.274,     5.548,     0.188,    11.271
3374_000.0,     0.851,Both,Total,       1.0,      57.0,       2.0,       1.7,Collector,       566,      35.2,      78.7,      38.5,      67.4,     219.8,      33.0,      33.0,      33.0,      33.0,      33.0,      33.0,     1.548,     1.548,     1.554,     1.551,     1.548,     1.549,      3396,      6792,      3396,     13584,     27168,      0.01,      0.01,      0.02,      0.01,      0.02,      30.0,      67.0,      32.8,      57.4,     187.2,      27.4,      50.0,      27.7,      52.3,     157.4,         0,       4.3,       2.6,         0,       6.9,       2.6,       7.7,       1.7,       1.7,      13.7,         0,       5.2,       0.9,       3.4,       9.5,      5.67,      0.91,      2.03,      0.99,      1.74,      5.67,         0,     0.007,     0.002,         0,     0.009
3374_000.9,     0.764,Both,Total,       1.0,      57.0,       2.0,       1.5,Collector,       566,      42.6,      88.0,      45.4,      76.5,     252.5,      33.0,      32.9,      32.9,      33.0,      33.0,      33.0,     1.389,     1.397,     1.389,     1.389,     1.389,     1.389,      3396,      6792,      3396,     13584,     27168,      0.02,      0.01,      0.02,      0.01,      0.02,      32.6,      67.2,      34.7,      58.4,     192.9,      27.9,      49.2,      29.7,      53.8,     160.6,       0.4,       5.3,       2.7,         0,       8.4,       3.9,       7.6,       1.5,       1.5,      14.5,       0.4,       5.0,       0.8,       3.0,       9.2,      5.85,      0.99,      2.04,      1.05,      1.77,      5.85,     0.006,         0,         0,         0,     0.006
3374_001.6,     0.820,Both,Total,       1.0,      57.0,       2.0,       1.6,Collector,       566,      34.1,      62.7,      31.9,      56.8,     185.5,      33.0,      32.9,      33.0,      33.0,      33.0,      33.0,     1.491,     1.491,     1.491,     1.495,     1.492,     1.491,      3396,      6792,      3396,     13584,     27168,      0.01,      0.01,      0.01,      0.00,      0.01,      28.0,      51.5,      26.1,      46.6,     152.2,      21.9,      38.1,      23.1,      43.9,     127.0,       0.8,       5.2,       2.0,         0,       8.0,       4.4,       5.0,       0.7,       1.2,      11.3,       0.8,       3.1,       0.4,       1.4,       5.7,      4.61,      0.85,      1.56,      0.79,      1.41,      4.61,         0,         0,     0.002,         0,     0.002
3374_002.4,     0.870,Both,Total,       1.0,      57.0,       2.0,       1.7,Collector,       566,      32.3,      61.8,      43.8,      64.4,     202.3,      33.0,      33.0,      32.9,      33.0,      33.0,      33.0,     1.582,     1.582,     1.582,     1.582,     1.582,     1.582,      3396,      6792,      3396,     13584,     27168,      0.01,      0.01,      0.01,      0.01,      0.01,      28.1,      53.7,      38.1,      56.1,     176.0,      21.1,      43.3,      32.0,      52.5,     148.9,       0.9,       4.3,       0.9,       0.9,       7.0,       5.2,       4.4,       5.2,       2.6,      17.4,       0.9,       1.7,         0,         0,       2.6,      5.33,      0.85,      1.63,      1.15,      1.70,      5.33,         0,         0,         0,         0,         0
3374_003.3,     1.605,Both,Total,       1.0,      57.0,       2.0,       3.2,Collector,       800,     200.3,     398.8,     291.5,     354.0,    1244.6,      38.0,      37.9,      37.9,      37.9,      38.0,      38.0,     2.534,     2.536,     2.538,     2.538,     2.534,     2.537,      4799,      9598,      4799,     19196,     38391,      0.05,      0.05,      0.07,      0.02,      0.07,     321.4,     640.1,     467.8,     568.2,    1997.5,     257.4,     493.2,     398.1,     503.2,    1651.9,       6.6,      37.6,      14.0,       8.8,      67.0,      44.8,      68.6,      47.0,      34.5,     194.9,      12.6,      40.7,       8.8,      21.7,      83.8,     52.57,      8.47,     16.87,     12.33,     14.95,     52.62,     0.007,     0.027,     0.018,         0,     0.052
3380_000.0,     0.147,Both,Total,       1.0,      57.0,       4.0,       0.6,Minor Arterial,       815,    2278.8,    4868.6,    3499.9,    4120.1,   14767.4,      30.0,      29.9,      29.9,      29.6,      30.0,      29.9,     0.293,     0.295,     0.295,     0.298,     0.294,     0.295,      9780,     19560,      9780,     39120,     78240,      0.32,      0.28,      0.43,      0.13,      0.43,     334.8,     715.4,     514.3,     605.5,    2170.0,     254.4,     526.0,     409.7,     503.8,    1693.9,      10.1,      50.8,      19.0,      15.1,      95.0,      48.6,      83.3,      61.0,      54.2,     247.1,      21.9,      55.5,      24.5,      32.4,     134.3,     72.23,     11.20,     23.91,     17.39,     20.15,     72.65,     0.057,     0.098,     0.279,     0.003,     0.437
3380_000.1,     0.435,Both,Total,       1.0,      57.0,       2.0,       0.9,Minor Arterial,       849,    2318.3,    4969.4,    3261.5,    4278.3,   14827.5,      30.0,      28.0,      28.2,      25.4,      29.9,      27.9,     0.870,     0.934,     0.924,     1.029,     0.872,     0.933,      5094,     10188,      5094,     20376,     40752,      0.62,      0.55,      0.77,      0.25,      0.77,    1007.5,    2159.7,    1417.5,    1859.3,    6444.0,     774.3,    1604.1,    1131.9,    1568.5,    5078.8,      29.1,     161.3,      53.0,      49.8,     293.2,     140.5,     242.4,     167.0,     154.1,     704.0,      63.7,     151.9,      65.5,      87.0,     368.1,    214.96,     36.00,     76.56,     55.88,     62.14,    230.58,     2.489,     4.521,     8.640,     0.129,    15.779
3380_000.6,     0.577,Both,Total,       1.0,      57.0,       2.0,       1.2,Minor Arterial,       894,    1543.2,    3873.9,    2411.1,    3428.3,   11256.5,      36.0,      35.5,      35.4,      34.5,      36.0,      35.4,     0.962,     0.977,     0.979,     1.003,     0.963,     0.979,      5364,     10728,      5364,     21456,     42912,      0.42,      0.41,      0.54,      0.19,      0.54,     890.5,    2235.6,    1391.4,    1978.4,    6495.9,     699.0,    1693.8,    1142.9,    1691.2,    5226.9,      26.8,     154.2,      49.4,      49.7,     280.1,     114.5,     237.7,     142.1,     157.3,     651.6,      50.4,     149.9,      57.1,      80.1,     337.5,    180.47,     25.11,     63.21,     40.30,     55.00,    183.62,     0.383,     1.098,     1.664,     0.038,     3.183
3381_000.0,     1.433,Both,Total,       1.0,      57.0,       4.0,       5.7,Minor Arterial,       858,    2023.2,    4214.2,    2666.4,    4085.4,   12989.2,      36.0,      35.9,      35.9,      35.8,      36.0,      35.9,     2.388,     2.398,     2.393,     2.402,     2.388,     2.394,     10296,     20592,     10296,     41184,     82368,      0.30,      0.26,      0.33,      0.13,      0.33,    2899.1,    6038.6,    3820.7,    5854.0,   18612.4,    2169.5,    4329.5,    3093.8,    4641.3,   14234.1,      73.6,     360.4,      94.3,     154.1,     682.4,     356.9,     740.3,     407.6,     603.6,    2108.4,     299.1,     608.4,     225.0,     455.0,    1587.5,    516.96,     80.82,    168.10,    106.73,    162.61,    518.26,     0.327,     0.387,     0.618,     0.009,     1.341
3382_000.0,     1.040,Both,Total,       1.0,      57.0,       2.0,       2.1,Collector,       724,    1338.2,    2840.2,    1862.7,    2271.6,    8312.7,      32.0,      31.4,      31.4,      30.8,      31.9,      31.4,     1.951,     1.987,     1.989,     2.024,     1.954,     1.987,      4343,      8686,      4343,     17373,     34745,      0.37,      0.38,      0.49,      0.16,      0.49,    1391.6,    2953.7,    1937.1,    2362.3,    8644.7,    1021.0,    2115.4,    1507.5,    1853.9,    6497.8,      37.6,     168.9,      58.7,      59.6,     324.8,     193.8,     361.1,     236.1,     244.5,    1035.5,     139.2,     308.1,     134.7,     204.3,     786.3,    270.27,     44.30,     94.16,     62.85,     73.98,    275.29,     0.802,     1.818,     2.286,     0.126,     5.032
3384_000.0,     0.143,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       489,      89.0,     184.2,     121.3,     227.1,     621.6,      23.0,      23.0,      23.0,      22.9,      23.0,      23.0,     0.374,     0.374,     0.374,     0.374,     0.377,     0.375,      2934,      5868,      2934,     11736,     23472,      0.04,      0.04,      0.06,      0.03,      0.06,      12.8,      26.4,      17.4,      32.6,      89.2,       8.3,      18.4,      13.8,      26.0,      66.5,       0.8,       2.3,       1.2,       0.7,       5.0,       2.1,       3.7,       2.0,       3.3,      11.1,       1.6,       1.9,       0.4,       2.6,       6.5,      3.88,      0.55,      1.15,      0.76,      1.42,      3.88,         0,         0,         0,     0.010,     0.010
3384_000.1,     0.145,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       464,      81.1,     224.5,     183.2,      67.3,     556.1,      18.0,      18.0,      18.0,      18.0,      18.0,      18.0,     0.484,     0.492,     0.486,     0.484,     0.492,     0.487,      2784,      5568,      2784,     11136,     22272,      0.04,      0.05,      0.08,      0.01,      0.08,      11.7,      32.6,      26.6,       9.7,      80.6,       9.0,      27.0,      23.4,       8.3,      67.7,       0.4,       1.8,       0.7,       0.1,       3.0,       1.6,       2.7,       2.1,       0.9,       7.3,       0.7,       1.1,       0.4,       0.4,       2.6,      4.48,      0.65,      1.81,      1.47,      0.54,      4.47,     0.011,     0.010,         0,     0.010,     0.031
3384_000.3,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       489,     125.1,     295.1,     381.0,     229.6,    1030.8,      23.0,      22.8,      22.9,      22.8,      23.0,      22.9,     0.385,     0.385,     0.387,     0.386,     0.385,     0.385,      2934,      5868,      2934,     11736,     23472,      0.05,      0.07,      0.24,      0.03,      0.24,      18.5,      43.5,      56.2,      33.8,     152.0,      14.8,      31.5,      38.2,      28.8,     113.3,       0.7,       3.3,       1.8,       0.9,       6.7,       1.9,       5.2,      10.9,       2.5,      20.5,       1.1,       3.4,       5.2,       1.7,      11.4,      6.62,      0.81,      1.90,      2.46,      1.47,      6.64,         0,     0.007,     0.007,         0,     0.014
3384_000.4,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       489,     426.3,     879.2,     550.9,     724.0,    2580.4,      23.0,      22.9,      23.0,      22.8,      23.0,      22.9,     0.384,     0.385,     0.386,     0.386,     0.384,     0.385,      2934,      5868,      2934,     11736,     23472,      0.21,      0.18,      0.21,      0.07,      0.21,      62.7,     129.5,      81.1,     106.6,     379.9,      46.3,      94.8,      62.5,      89.6,     293.2,       1.5,       9.9,       3.6,       3.1,      18.1,       9.1,      15.5,      11.4,       8.5,      44.5,       5.9,       9.2,       3.6,       5.3,      24.0,     16.52,      2.74,      5.64,      3.55,      4.64,     16.57,     0.010,     0.021,     0.017,     0.001,     0.049
3384_000.6,     0.435,Both,Total,       1.0,      57.0,       2.0,       0.9,Collector,       489,     380.2,     818.5,     628.5,     590.2,    2417.4,      23.0,      22.9,      22.9,      22.7,      23.0,      22.9,     1.134,     1.140,     1.138,     1.149,     1.134,     1.140,      2934,      5868,      2934,     11736,     23472,      0.17,      0.16,      0.25,      0.06,      0.25,     165.3,     355.7,     273.1,     256.5,    1050.6,     127.2,     261.2,     221.3,     216.5,     826.2,       4.7,      28.3,      10.9,       8.0,      51.9,      22.6,      43.3,      31.5,      20.3,     117.7,      10.8,      23.0,       9.5,      11.7,      55.0,     45.70,      7.21,     15.54,     12.03,     11.16,     45.94,     0.038,     0.056,     0.154,         0,     0.248
3384_001.0,     0.577,Both,Total,       1.0,      57.0,       2.0,       1.2,Collector,       502,     216.8,     388.7,     411.1,     245.3,    1261.9,      23.7,      23.6,      23.7,      23.5,      23.7,      23.6,     1.460,     1.468,     1.460,     1.475,     1.461,     1.467,      3013,      6025,      3013,     12051,     24101,      0.09,      0.08,      0.17,      0.02,      0.17,     125.1,     224.3,     237.2,     141.5,     728.1,      99.1,     143.3,     190.1,     116.6,     549.1,       4.3,      16.2,      11.8,       4.0,      36.3,      16.5,      38.0,      26.3,      13.4,      94.2,       5.2,      27.0,       9.0,       7.6,      48.8,     30.72,      5.31,      9.46,     10.10,      5.97,     30.84,     0.026,         0,     0.102,     0.004,     0.132
3384_001.6,     0.599,Both,Total,       1.0,      57.0,       2.0,       1.2,Collector,       515,     388.1,     723.1,     605.9,     566.3,    2283.4,      24.0,      23.9,      24.0,      23.6,      24.0,      23.9,     1.497,     1.503,     1.500,     1.523,     1.497,     1.506,      3090,      6180,      3090,     12360,     24720,      0.16,      0.13,      0.26,      0.05,      0.26,     232.4,     432.9,     362.7,     339.0,    1367.0,     189.8,     334.5,     305.6,     289.9,    1119.8,       4.5,      30.3,      14.2,       8.3,      57.3,      26.8,      44.2,      32.9,      28.8,     132.7,      11.3,      24.1,      10.0,      12.0,      57.4,     56.97,      9.71,     18.07,     15.37,     14.13,     57.28,     0.038,     0.040,     0.259,         0,     0.337
3386_000.1,     0.581,Both,Total,       1.0,      57.0,       2.0,       1.2,Collector,       708,     611.7,     974.0,     926.3,     533.8,    3045.8,      29.3,      29.0,      29.2,      28.8,      29.3,      29.0,     1.191,     1.202,     1.195,     1.214,     1.191,     1.201,      4249,      8498,      4249,     16997,     33993,      0.25,      0.19,      0.33,      0.05,      0.33,     355.3,     565.8,     538.1,     310.1,    1769.3,     304.8,     442.7,     438.3,     259.5,    1445.3,       7.3,      47.2,      23.3,       5.8,      83.6,      29.7,      43.8,      59.6,      28.5,     161.6,      13.6,      32.1,      17.0,      16.4,      79.1,     60.47,     12.25,     19.39,     18.71,     10.59,     60.94,     0.109,     0.064,     0.345,         0,     0.518
3392_000.0,     0.735,Both,Total,       1.0,      57.0,       2.0,       1.5,Collector,       515,     165.4,     377.9,     268.0,     309.5,    1120.8,      24.0,      24.0,      23.9,      23.8,      24.0,      23.9,     1.836,     1.841,     1.841,     1.850,     1.837,     1.842,      3090,      6180,      3090,     12360,     24720,      0.07,      0.07,      0.10,      0.03,      0.10,     121.6,     277.8,     197.0,     227.4,     823.8,      91.7,     197.9,     160.1,     190.8,     640.5,       2.0,      24.2,       8.1,       4.4,      38.7,      17.0,      37.5,      22.7,      22.3,      99.5,      10.8,      18.3,       6.0,      10.1,      45.2,     34.29,      5.07,     11.60,      8.26,      9.47,     34.40,     0.016,     0.033,     0.066,     0.009,     0.124
3394_000.0,     0.111,Both,Total,       1.0,      57.0,       2.0,       0.2,Collector,       515,      90.1,     211.5,     151.9,     166.8,     620.3,      24.0,      23.6,      24.0,      24.0,      24.0,      24.0,     0.276,     0.276,     0.276,     0.278,     0.276,     0.276,      3090,      6180,      3090,     12360,     24720,      0.04,      0.04,      0.06,      0.01,      0.06,       9.9,      23.4,      16.8,      18.5,      68.6,       7.7,      17.0,      13.4,      15.9,      54.0,       0.2,       2.0,       0.6,       0.5,       3.3,       1.7,       3.5,       2.2,       1.7,       9.1,       0.3,       0.8,       0.5,       0.3,       1.9,      2.86,      0.42,      0.97,      0.70,      0.77,      2.86,         0,         0,     0.004,         0,     0.004
3394_000.1,     0.326,Both,Total,       1.0,      57.0,       2.0,       0.7,Collector,       515,     193.4,     414.6,     271.4,     314.3,    1193.7,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     0.814,     0.814,     0.815,     0.817,     0.814,     0.815,      3090,      6180,      3090,     12360,     24720,      0.08,      0.08,      0.10,      0.03,      0.10,      63.0,     135.0,      88.4,     102.4,     388.8,      48.9,     104.8,      70.3,      88.2,     312.2,       2.0,      10.6,       3.7,       3.0,      19.3,       8.5,      13.6,      12.4,       8.7,      43.2,       3.5,       5.9,       2.0,       2.4,      13.8,     16.20,      2.63,      5.63,      3.68,      4.27,     16.21,         0,     0.004,     0.011,         0,     0.015
3394_000.4,     0.290,Both,Total,       1.0,      57.0,       2.0,       0.6,Collector,       515,     233.0,     435.1,     315.9,     337.0,    1321.0,      24.0,      24.0,      24.0,      23.9,      24.0,      24.0,     0.727,     0.727,     0.727,     0.727,     0.728,     0.727,      3090,      6180,      3090,     12360,     24720,      0.09,      0.08,      0.11,      0.03,      0.11,      67.7,     126.4,      91.7,      97.8,     383.6,      54.0,      96.9,      75.8,      83.0,     309.7,       1.4,      10.1,       3.5,       3.2,      18.2,       9.0,      11.5,      10.6,       8.4,      39.5,       3.2,       7.9,       1.9,       3.2,      16.2,     16.00,      2.82,      5.27,      3.83,      4.08,     16.00,         0,     0.001,     0.001,     0.008,     0.010
3394_000.7,     0.289,Both,Total,       1.0,      57.0,       2.0,       0.6,Collector,       515,     175.0,     359.1,     256.3,     301.3,    1091.7,      24.0,      23.9,      24.0,      24.0,      24.0,      24.0,     0.723,     0.723,     0.723,     0.724,     0.723,     0.723,      3090,      6180,      3090,     12360,     24720,      0.07,      0.07,      0.10,      0.03,      0.10,      50.5,     103.6,      74.0,      87.0,     315.1,      41.6,      78.5,      61.0,      74.1,     255.2,       1.8,       8.3,       3.4,       3.0,      16.5,       4.3,      10.9,       7.6,       7.3,      30.1,       2.9,       6.1,       2.0,       2.5,      13.5,     13.15,      2.11,      4.32,      3.08,      3.62,     13.13,         0,         0,     0.006,         0,     0.006
3398_000.0,     0.575,Both,Total,       1.0,      57.0,       2.0,       1.2,Collector,       515,     341.3,     605.2,     609.4,     525.9,    2081.8,      24.0,      23.9,      24.0,      23.8,      24.0,      23.9,     1.438,     1.442,     1.439,     1.453,     1.438,     1.443,      3090,      6180,      3090,     12360,     24720,      0.17,      0.12,      0.25,      0.05,      0.25,     196.3,     348.1,     350.5,     302.5,    1197.4,     146.7,     261.5,     285.0,     261.3,     954.5,       5.9,      27.6,      13.7,       8.7,      55.9,      28.7,      36.9,      38.6,      23.6,     127.8,      15.1,      22.2,      13.2,       9.0,      59.5,     49.88,      8.20,     14.52,     14.75,     12.60,     50.07,     0.024,     0.014,     0.154,     0.003,     0.195
3400_000.0,     0.145,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       696,    1127.6,    2374.8,    1590.8,    1742.3,    6835.5,      27.9,      26.9,      27.2,      26.3,      27.9,      27.1,     0.311,     0.325,     0.319,     0.331,     0.311,     0.321,      4176,      8352,      4176,     16704,     33408,      0.44,      0.36,      0.52,      0.13,      0.52,     163.3,     344.0,     230.4,     252.4,     990.1,     118.1,     230.3,     176.5,     189.2,     714.1,       5.8,      22.6,       8.2,       7.4,      44.0,      22.5,      43.6,      30.0,      27.8,     123.9,      16.9,      47.4,      15.8,      28.0,     108.1,     35.47,      6.08,     12.63,      8.77,      9.05,     36.53,     0.259,     0.306,     0.530,     0.001,     1.096
3400_000.1,     0.145,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       660,     997.5,    1960.3,    1368.1,    1501.0,    5826.9,      22.0,      21.3,      21.7,      21.1,      22.0,      21.5,     0.396,     0.410,     0.402,     0.413,     0.397,     0.405,      3960,      7920,      3960,     15840,     31680,      0.41,      0.32,      0.46,      0.11,      0.46,     144.7,     284.5,     198.6,     217.8,     845.6,     103.1,     183.9,     149.6,     159.8,     596.4,       5.6,      21.4,       8.5,       7.9,      43.4,      21.6,      40.1,      27.4,      25.9,     115.0,      14.4,      39.1,      13.0,      24.3,      90.8,     38.45,      6.79,     13.14,      9.41,      9.92,     39.26,     0.238,     0.214,     0.394,     0.020,     0.866
3400_000.3,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       660,     229.5,     537.0,     367.3,     391.7,    1525.5,      22.0,      21.9,      22.0,      21.9,      21.9,      21.9,     0.402,     0.404,     0.403,     0.403,     0.402,     0.403,      3960,      7920,      3960,     15840,     31680,      0.08,      0.08,      0.12,      0.03,      0.12,      33.8,      79.1,      54.1,      57.7,     224.7,      24.2,      63.0,      45.2,      47.5,     179.9,       1.6,       5.4,       2.1,       2.3,      11.4,       5.3,       7.1,       4.9,       5.4,      22.7,       2.7,       3.6,       2.1,       2.4,      10.8,     10.23,      1.54,      3.60,      2.47,      2.63,     10.24,     0.007,     0.008,     0.006,         0,     0.021
3400_000.4,     0.147,Both,Total,       1.0,      57.0,       2.0,       0.3,Collector,       677,     891.4,    2198.2,    1197.5,    1289.2,    5576.3,      24.5,      24.0,      24.0,      23.9,      24.4,      24.1,     0.361,     0.368,     0.367,     0.370,     0.361,     0.367,      4061,      8122,      4061,     16243,     32486,      0.35,      0.32,      0.37,      0.09,      0.37,     131.2,     323.5,     176.2,     189.7,     820.6,      98.2,     240.9,     140.3,     158.2,     637.6,       4.7,      23.6,       7.6,       6.1,      42.0,      18.7,      34.5,      18.8,      15.6,      87.6,       9.7,      24.6,       9.5,       9.9,      53.7,     33.56,      5.47,     13.46,      7.37,      7.76,     34.06,     0.104,     0.228,     0.179,     0.003,     0.514
3400_000.6,     0.435,Both,Total,       1.0,      57.0,       2.0,       0.9,Collector,       696,     980.8,    2492.5,    1701.0,    1485.5,    6659.8,      28.0,      27.3,      27.3,      26.3,      28.0,      27.2,     0.932,     0.955,     0.956,     0.993,     0.933,     0.960,      4176,      8352,      4176,     16704,     33408,      0.36,      0.34,      0.49,      0.10,      0.49,     426.3,    1083.4,     739.4,     645.7,    2894.8,     328.2,     812.7,     604.7,     541.4,    2287.0,      13.9,      83.5,      29.6,      20.2,     147.2,      59.3,     113.0,      72.6,      53.9,     298.8,      24.9,      74.2,      32.5,      30.0,     161.6,    103.46,     15.60,     39.70,     28.14,     23.10,    106.54,     0.378,     0.979,     1.735,     0.011,     3.103
3400_001.0,     0.577,Both,Total,       1.0,      57.0,       2.0,       1.2,Collector,       696,     543.6,    1203.4,     817.9,     950.8,    3515.7,      28.0,      27.9,      27.9,      27.8,      28.0,      27.9,     1.237,     1.240,     1.240,     1.246,     1.237,     1.241,      4176,      8352,      4176,     16704,     33408,      0.17,      0.17,      0.23,      0.06,      0.23,     313.7,     694.5,     472.0,     548.7,    2028.9,     229.2,     514.5,     382.0,     462.6,    1588.3,      11.2,      55.7,      15.3,      17.0,      99.2,      53.0,      79.4,      55.3,      44.5,     232.2,      20.3,      44.8,      19.4,      24.5,     109.0,     72.46,     11.23,     24.88,     17.00,     19.60,     72.71,     0.032,     0.071,     0.132,     0.009,     0.244
3400_001.6,     0.572,Both,Total,       1.0,      57.0,       2.0,       1.1,Collector,       515,     380.0,     573.7,     584.0,     435.0,    1972.7,      24.0,      24.0,      24.0,      23.8,      24.0,      23.9,     1.430,     1.433,     1.431,     1.443,     1.431,     1.435,      3090,      6180,      3090,     12360,     24720,      0.16,      0.11,      0.22,      0.04,      0.22,     217.3,     328.0,     334.0,     248.8,    1128.1,     158.5,     253.6,     278.7,     211.0,     901.8,       6.7,      20.3,       9.5,       7.7,      44.2,      37.6,      33.7,      34.1,      21.4,     126.8,      14.4,      20.5,      11.7,       8.6,      55.2,     47.01,      9.07,     13.68,     14.04,     10.36,     47.15,     0.020,     0.013,     0.127,     0.009,     0.169
3404_000.0,     0.569,Both,Total,       1.0,      57.0,       2.0,       1.1,Collector,       733,    1385.8,    2190.7,    1923.2,    1305.4,    6805.1,      32.0,      30.0,      31.5,      29.9,      32.0,      30.8,     1.067,     1.140,     1.083,     1.140,     1.067,     1.108,      4398,      8796,      4398,     17592,     35184,      0.52,      0.31,      0.50,      0.09,      0.52,     788.2,    1245.9,    1093.8,     742.4,    3870.3,     654.2,     963.3,     908.6,     636.9,    3163.0,      16.8,      93.8,      35.9,      21.7,     168.2,      77.8,     114.2,     107.2,      52.4,     351.6,      39.4,      74.6,      42.2,      31.4,     187.6,    120.98,     26.28,     39.54,     36.54,     23.21,    125.57,     1.692,     0.606,     2.348,     0.005,     4.651
3404_000.6,     0.370,Both,Total,       1.0,      57.0,       2.0,       0.7,Collector,       704,    1176.6,    2094.9,    1696.6,    1503.4,    6471.5,      28.8,      28.2,      28.4,      27.1,      28.8,      28.1,     0.771,     0.789,     0.782,     0.819,     0.771,     0.790,      4225,      8449,      4225,     16899,     33798,      0.37,      0.30,      0.52,      0.11,      0.52,     435.6,     775.6,     628.2,     556.7,    2396.1,     345.0,     580.8,     514.8,     478.3,    1918.9,      10.8,      60.9,      20.8,      14.4,     106.9,      54.1,      79.5,      65.1,      40.6,     239.3,      25.6,      54.5,      27.5,      23.3,     130.9,     83.16,     15.45,     27.29,     23.16,     19.33,     85.23,     0.348,     0.377,     1.362,     0.001,     2.088
3404_000.9,     0.288,Both,Total,       1.0,      57.0,       2.0,       0.6,Minor Arterial,       894,    2465.1,    4823.8,    3366.5,    3131.9,   13787.3,      36.0,      34.0,      34.5,      31.0,      35.9,      33.8,     0.480,     0.508,     0.500,     0.556,     0.480,     0.511,      5364,     10728,      5364,     21456,     42912,      0.61,      0.52,      0.77,      0.17,      0.77,     708.9,    1387.0,     968.0,     900.5,    3964.4,     560.8,    1012.7,     794.1,     745.4,    3113.0,      17.4,     101.5,      31.8,      23.9,     174.6,      89.8,     162.2,      97.0,      82.7,     431.7,      40.8,     110.6,      45.0,      48.7,     245.1,    110.25,     20.84,     40.23,     31.19,     25.05,    117.31,     1.143,     1.651,     4.273,     0.015,     7.082
