SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
3064_000.0,     0.362,Both,Total,       1.0,      49.0,       2.0,       0.7,Collector,       489,      79.7,     189.0,     140.1,     148.6,     557.4,      23.0,      22.9,      23.0,      23.0,      23.0,      23.0,     0.945,     0.945,     0.945,     0.945,     0.947,     0.945,      2934,      5868,      2934,     11736,     23472,      0.04,      0.03,      0.06,      0.02,      0.06,      28.8,      68.4,      50.7,      53.8,     201.7,      25.6,      56.9,      45.1,      50.6,     178.2,       1.4,       4.9,       1.7,       1.7,       9.7,       1.9,       6.0,       3.3,       1.2,      12.4,         0,       0.6,       0.5,       0.2,       1.3,      8.78,      1.26,      2.97,      2.20,      2.34,      8.77,         0,         0,         0,     0.006,     0.006
3064_000.4,     0.351,Both,Total,       1.0,      49.0,       2.0,       0.7,Collector,       515,     220.9,     444.5,     405.2,     327.2,    1397.8,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     0.878,     0.879,     0.878,     0.879,     0.878,     0.878,      3090,      6180,      3090,     12360,     24720,      0.10,      0.08,      0.19,      0.03,      0.19,      77.5,     156.1,     142.4,     114.9,     490.9,      67.4,     129.0,     126.8,     104.1,     427.3,       2.4,      11.1,       5.3,       3.2,      22.0,       6.4,      12.3,       8.4,       5.3,      32.4,       1.3,       3.7,       1.8,       2.2,       9.0,     20.45,      3.23,      6.50,      5.94,      4.79,     20.46,     0.003,         0,     0.010,     0.001,     0.014
3065_000.0,     0.540,Both,Total,       1.0,      49.0,       2.0,       1.1,Collector,       733,    1432.6,    2650.5,    1802.0,    2403.6,    8288.7,      32.0,      29.7,      30.8,      29.1,      31.9,      30.6,     1.013,     1.094,     1.051,     1.114,     1.016,     1.062,      4398,      8796,      4398,     17592,     35184,      0.49,      0.35,      0.50,      0.16,      0.50,     774.1,    1432.1,     973.7,    1298.8,    4478.7,     653.0,    1142.2,     842.7,    1158.6,    3796.5,      15.1,      82.5,      30.2,      28.6,     156.4,      82.2,     126.7,      76.9,      72.7,     358.5,      23.9,      80.8,      24.0,      39.0,     167.7,    139.92,     26.03,     46.44,     33.42,     40.71,    146.60,     1.945,     1.701,     3.032,     0.129,     6.807
3069_000.0,     1.067,Both,Total,       1.0,      49.0,       2.0,       2.1,Collector,       733,     640.5,    1131.8,     739.0,     941.3,    3452.6,      32.0,      31.8,      31.9,      31.8,      32.0,      31.9,     2.001,     2.016,     2.008,     2.016,     2.002,     2.010,      4398,      8796,      4398,     17592,     35184,      0.20,      0.15,      0.19,      0.06,      0.20,     683.6,    1207.8,     788.6,    1004.6,    3684.6,     591.7,     979.7,     682.5,     882.3,    3136.2,      14.7,      64.6,      17.7,      16.4,     113.4,      57.4,     100.6,      65.8,      69.3,     293.1,      19.6,      63.0,      22.8,      36.6,     142.0,    115.16,     21.52,     37.89,     24.83,     31.40,    115.64,     0.155,     0.135,     0.184,     0.017,     0.491
3069_001.1,     0.753,Both,Total,       1.0,      49.0,       2.0,       1.5,Collector,       733,     213.9,     427.5,     317.7,     356.5,    1315.6,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.411,     1.411,     1.412,     1.411,     1.411,     1.411,      4398,      8796,      4398,     17592,     35184,      0.06,      0.06,      0.08,      0.02,      0.08,     161.0,     321.8,     239.1,     268.3,     990.2,     140.9,     253.9,     206.8,     234.8,     836.4,       1.5,      26.4,      10.4,       6.3,      44.6,      14.1,      27.7,      17.3,      20.3,      79.4,       4.4,      13.6,       4.7,       7.0,      29.7,     30.94,      5.03,     10.05,      7.48,      8.38,     30.94,         0,     0.008,         0,         0,     0.008
3070_000.0,     0.291,Both,Total,       1.0,      49.0,       2.0,       0.6,Collector,       696,     156.4,     288.0,     215.0,     190.4,     849.8,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     0.624,     0.624,     0.624,     0.624,     0.625,     0.624,      4176,      8352,      4176,     16704,     33408,      0.05,      0.04,      0.06,      0.01,      0.06,      45.6,      83.9,      62.7,      55.5,     247.7,      37.5,      63.8,      51.6,      45.6,     198.5,       2.3,       4.3,       3.8,       1.5,      11.9,       4.1,       8.4,       5.0,       4.9,      22.4,       1.8,       7.3,       2.4,       3.5,      15.0,      8.84,      1.63,      3.00,      2.23,      1.98,      8.84,         0,         0,         0,     0.003,     0.003
3071_000.0,     0.846,Both,Total,       1.0,      49.0,       2.0,       1.7,Collector,       733,     190.2,     423.9,     292.6,     328.3,    1235.0,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.586,     1.588,     1.586,     1.586,     1.586,     1.586,      4398,      8796,      4398,     17592,     35184,      0.05,      0.05,      0.07,      0.02,      0.07,     160.9,     358.6,     247.6,     277.7,    1044.8,     142.3,     305.6,     223.8,     260.4,     932.1,       3.3,      24.1,      11.0,       6.4,      44.8,      12.8,      23.8,      12.0,       9.8,      58.4,       2.6,       5.1,       0.8,       1.2,       9.7,     32.64,      5.02,     11.20,      7.73,      8.68,     32.63,     0.008,     0.002,         0,         0,     0.010
3071_000.8,     0.962,Both,Total,       1.0,      49.0,       2.0,       1.9,Collector,       515,     178.1,     371.4,     265.1,     297.3,    1111.9,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     2.405,     2.405,     2.406,     2.408,     2.405,     2.406,      3090,      6180,      3090,     12360,     24720,      0.08,      0.07,      0.10,      0.03,      0.10,     171.4,     357.4,     255.1,     286.1,    1070.0,     151.4,     293.0,     222.3,     250.5,     917.2,       7.9,      22.6,       4.8,      13.1,      48.4,       8.4,      34.3,      20.9,      18.7,      82.3,       3.6,       7.5,       7.1,       3.8,      22.0,     44.56,      7.14,     14.89,     10.64,     11.91,     44.58,     0.002,     0.008,     0.014,         0,     0.024
3080_000.0,     0.387,Both,Total,       1.0,      49.0,       4.0,       1.5,Minor Arterial,       815,    2307.8,    4310.4,    3308.7,    3569.9,   13496.8,      30.0,      29.9,      29.9,      29.6,      30.0,      29.9,     0.775,     0.778,     0.776,     0.785,     0.775,     0.778,      9780,     19560,      9780,     39120,     78240,      0.32,      0.25,      0.42,      0.11,      0.42,     894.2,    1670.0,    1282.0,    1383.2,    5229.4,     750.9,    1344.8,    1118.2,    1216.3,    4430.2,      17.6,      93.5,      30.4,      29.1,     170.6,      92.2,     146.3,      98.2,      90.8,     427.5,      33.4,      85.5,      35.1,      47.0,     201.0,    174.24,     29.92,     55.77,     43.30,     46.09,    175.08,     0.131,     0.115,     0.587,         0,     0.833
3080_000.4,     0.870,Both,Total,       1.0,      49.0,       2.0,       1.7,Minor Arterial,       894,    2068.5,    3875.7,    2771.5,    3367.5,   12083.2,      36.0,      34.8,      35.4,      33.3,      36.0,      34.9,     1.451,     1.503,     1.476,     1.568,     1.452,     1.495,      5364,     10728,      5364,     21456,     42912,      0.52,      0.40,      0.63,      0.19,      0.63,    1799.4,    3371.5,    2410.9,    2929.4,   10511.2,    1549.8,    2752.4,    2137.2,    2626.7,    9066.1,      41.0,     191.7,      58.2,      58.2,     349.1,     153.5,     277.2,     160.5,     168.0,     759.2,      55.1,     150.0,      55.0,      76.7,     336.8,    292.16,     51.76,     95.33,     72.34,     81.48,    300.91,     1.817,     1.623,     5.400,     0.058,     8.898
3082_000.0,     1.158,Both,Total,       1.0,      49.0,       2.0,       2.3,Collector,       506,     393.6,     810.2,     620.4,     622.5,    2446.7,      23.6,      23.6,      23.5,      23.3,      23.6,      23.5,     2.938,     2.949,     2.950,     2.976,     2.940,     2.954,      3039,      6078,      3039,     12155,     24311,      0.14,      0.15,      0.23,      0.05,      0.23,     455.8,     938.2,     718.4,     720.8,    2833.2,     401.7,     791.7,     654.7,     659.1,    2507.2,       8.1,      52.9,      15.2,      13.7,      89.9,      35.1,      66.4,      37.4,      34.3,     173.2,      10.9,      27.2,      11.2,      13.7,      63.0,    119.82,     19.34,     39.84,     30.77,     30.50,    120.45,     0.070,     0.164,     0.386,     0.017,     0.637
3084_000.0,     0.541,Both,Total,       1.0,      49.0,       2.0,       1.1,Collector,       733,     811.3,    1581.5,    1201.7,    1306.3,    4900.8,      32.0,      31.7,      31.8,      31.4,      32.0,      31.8,     1.015,     1.022,     1.020,     1.033,     1.016,     1.022,      4398,      8796,      4398,     17592,     35184,      0.24,      0.20,      0.33,      0.08,      0.33,     439.1,     856.0,     650.4,     707.1,    2652.6,     380.2,     713.5,     582.5,     634.2,    2310.4,      13.1,      53.2,      13.4,      18.6,      98.3,      37.5,      64.0,      47.8,      38.8,     188.1,       8.4,      25.3,       6.7,      15.6,      56.0,     82.93,     13.83,     26.89,     20.69,     22.12,     83.53,     0.097,     0.123,     0.355,     0.004,     0.579
3084_000.5,     0.400,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,     488.9,     836.6,    1260.7,     705.2,    3291.4,      32.0,      31.9,      32.0,      30.5,      32.0,      31.4,     0.749,     0.751,     0.750,     0.788,     0.750,     0.765,      4398,      8796,      4398,     17592,     35184,      0.17,      0.10,      0.48,      0.05,      0.48,     195.4,     334.4,     504.0,     281.9,    1315.7,     161.6,     286.4,     454.9,     255.6,    1158.5,       4.4,      19.2,       6.3,       7.2,      37.1,      21.1,      22.4,      34.3,      14.8,      92.6,       8.4,       6.4,       8.4,       4.4,      27.6,     41.11,      6.12,     10.45,     16.55,      8.81,     41.93,     0.016,     0.003,     0.815,     0.008,     0.842
3084_000.9,     0.387,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,     833.2,    1569.6,    1509.2,    1524.2,    5436.2,      32.0,      31.8,      31.8,      30.7,      32.0,      31.5,     0.725,     0.731,     0.729,     0.757,     0.726,     0.736,      4398,      8796,      4398,     17592,     35184,      0.23,      0.20,      0.47,      0.09,      0.47,     322.2,     607.0,     583.6,     589.4,    2102.2,     281.4,     508.6,     534.9,     538.9,    1863.8,       5.4,      35.8,       9.9,      12.4,      63.5,      25.2,      42.5,      32.0,      28.2,     127.9,      10.2,      20.1,       6.9,       9.8,      47.0,     65.71,     10.13,     19.06,     19.04,     18.44,     66.67,     0.073,     0.094,     0.807,     0.015,     0.989
3084_001.3,     0.385,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,    1404.5,    2644.7,    2054.7,    2340.1,    8444.0,      32.0,      31.1,      31.4,      29.6,      31.9,      31.0,     0.722,     0.743,     0.736,     0.782,     0.723,     0.745,      4398,      8796,      4398,     17592,     35184,      0.40,      0.32,      0.57,      0.14,      0.57,     540.5,    1017.9,     790.8,     900.6,    3249.8,     484.9,     851.6,     725.9,     816.8,    2879.2,       7.1,      56.7,      14.2,      15.4,      93.4,      36.8,      83.6,      44.2,      51.0,     215.6,      11.7,      26.0,       6.5,      17.3,      61.5,    101.62,     17.37,     32.46,     26.76,     28.21,    104.80,     0.486,     0.624,     2.061,     0.040,     3.211
3084_001.7,     1.188,Both,Total,       1.0,      49.0,       2.0,       2.4,Collector,       733,    1613.9,    2783.4,    2360.2,    2480.0,    9237.5,      32.0,      29.7,      31.2,      27.6,      31.9,      30.1,     2.227,     2.411,     2.284,     2.593,     2.232,     2.374,      4398,      8796,      4398,     17592,     35184,      0.55,      0.35,      0.72,      0.16,      0.72,    1916.6,    3305.4,    2802.8,    2945.1,   10969.9,    1694.2,    2677.4,    2523.4,    2655.5,    9550.5,      32.3,     188.1,      64.1,      46.0,     330.5,     143.3,     304.8,     174.3,     176.3,     798.7,      46.7,     135.0,      41.1,      67.2,     290.0,    342.89,     64.59,    105.97,    101.63,     92.25,    364.44,     4.945,     2.654,    14.378,     0.192,    22.169
3086_000.0,     0.382,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       515,     355.3,     535.9,     597.0,     479.7,    1967.9,      24.0,      23.9,      24.0,      23.9,      24.0,      23.9,     0.956,     0.959,     0.956,     0.961,     0.957,     0.958,      3090,      6180,      3090,     12360,     24720,      0.19,      0.10,      0.22,      0.04,      0.22,     135.9,     205.0,     228.3,     183.5,     752.7,     125.7,     182.8,     209.9,     171.5,     689.9,       3.1,       8.5,       4.3,       1.9,      17.8,       5.6,       8.1,      12.5,       7.0,      33.2,       1.5,       5.6,       1.6,       3.1,      11.8,     31.35,      5.68,      8.55,      9.57,      7.64,     31.44,     0.018,     0.005,     0.047,     0.005,     0.075
3086_000.4,     0.387,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       489,     141.1,     316.3,     262.2,     273.4,     993.0,      23.0,      23.0,      23.0,      23.0,      23.0,      23.0,     1.012,     1.013,     1.012,     1.014,     1.013,     1.013,      2934,      5868,      2934,     11736,     23472,      0.07,      0.06,      0.11,      0.03,      0.11,      54.7,     122.6,     101.6,     105.9,     384.8,      49.4,     103.5,      89.6,      98.5,     341.0,       0.8,       9.1,       3.4,       2.1,      15.4,       4.2,       8.4,       7.7,       5.0,      25.3,       0.4,       1.7,       0.8,       0.4,       3.3,     16.75,      2.38,      5.33,      4.42,      4.61,     16.74,     0.004,         0,     0.011,     0.004,     0.019
3088_000.0,     0.382,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       515,      83.9,     155.8,     122.5,     138.4,     500.6,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     0.956,     0.958,     0.956,     0.960,     0.958,     0.958,      3090,      6180,      3090,     12360,     24720,      0.04,      0.03,      0.06,      0.01,      0.06,      32.1,      59.5,      46.8,      52.9,     191.3,      27.1,      46.3,      39.2,      47.9,     160.5,       0.9,       3.8,       1.6,       1.2,       7.5,       2.9,       5.1,       4.4,       2.6,      15.0,       1.3,       4.3,       1.6,       1.3,       8.5,      7.98,      1.34,      2.48,      1.95,      2.20,      7.97,     0.002,         0,     0.008,     0.003,     0.013
3090_000.0,     0.503,Both,Total,       1.0,      49.0,       2.0,       1.0,Collector,       515,     296.2,     418.0,     507.0,     371.3,    1592.5,      24.0,      23.9,      24.0,      23.7,      24.0,      23.9,     1.258,     1.261,     1.259,     1.272,     1.258,     1.263,      3090,      6180,      3090,     12360,     24720,      0.17,      0.08,      0.23,      0.04,      0.23,     149.1,     210.4,     255.3,     186.9,     801.7,     131.5,     163.6,     221.8,     169.3,     686.2,       3.0,      13.5,       8.3,       4.0,      28.8,      10.0,      18.2,      19.6,       9.0,      56.8,       4.5,      15.1,       5.5,       4.5,      29.6,     33.39,      6.23,      8.76,     10.75,      7.78,     33.52,     0.015,     0.007,     0.116,         0,     0.138
3306_000.0,     2.395,Both,Total,       1.0,      57.0,       2.0,       4.8,Collector,       806,     474.7,     706.1,     521.8,     547.8,    2250.4,      39.0,      38.8,      39.0,      38.9,      39.0,      38.9,     3.687,     3.700,     3.687,     3.695,     3.687,     3.692,      4836,      9672,      4836,     19344,     38688,      0.18,      0.10,      0.17,      0.03,      0.18,    1136.7,    1690.9,    1249.6,    1311.8,    5389.0,     856.6,    1041.9,     974.2,    1031.6,    3904.3,      21.6,     153.3,      28.8,      28.8,     232.5,     153.3,     241.8,     148.4,     141.3,     684.8,     105.4,     253.9,      98.2,     110.2,     567.7,    138.27,     29.26,     43.40,     32.13,     33.65,    138.44,     0.108,     0.009,     0.070,         0,     0.187
3306_002.4,     1.004,Both,Total,       1.0,      57.0,       2.0,       2.0,Collector,       806,     552.8,     910.9,     643.9,     680.8,    2788.4,      39.0,      38.8,      38.9,      38.9,      39.0,      38.9,     1.546,     1.552,     1.547,     1.551,     1.546,     1.549,      4836,      9672,      4836,     19344,     38688,      0.20,      0.12,      0.19,      0.04,      0.20,     555.2,     914.8,     646.7,     683.7,    2800.4,     418.5,     603.5,     513.0,     551.2,    2086.2,      13.0,      71.3,      14.0,      12.0,     110.3,      75.4,     119.6,      74.5,      70.3,     339.8,      48.2,     120.5,      45.2,      50.2,     264.1,     71.84,     14.30,     23.49,     16.64,     17.54,     71.97,     0.058,     0.012,     0.049,         0,     0.119
3306_003.4,     1.383,Both,Total,       1.0,      57.0,       2.0,       2.8,Collector,       806,     708.9,    1265.7,     889.2,     954.2,    3818.0,      39.0,      38.8,      38.9,      38.8,      39.0,      38.9,     2.128,     2.138,     2.133,     2.140,     2.128,     2.134,      4836,      9672,      4836,     19344,     38688,      0.22,      0.16,      0.23,      0.06,      0.23,     980.5,    1750.7,    1229.9,    1319.8,    5280.9,     750.6,    1184.8,     966.9,    1061.2,    3963.5,      16.6,     132.8,      36.0,      30.4,     215.8,     134.5,     225.6,     149.6,     141.1,     650.8,      78.8,     207.5,      77.5,      87.1,     450.9,    135.41,     25.26,     44.99,     31.72,     33.84,    135.81,     0.122,     0.104,     0.173,     0.002,     0.401
3306_004.8,     0.676,Both,Total,       1.0,      57.0,       2.0,       1.4,Collector,       806,     723.3,    1314.0,     913.2,     995.1,    3945.6,      39.0,      38.8,      38.9,      38.8,      39.0,      38.9,     1.040,     1.045,     1.043,     1.047,     1.040,     1.043,      4836,      9672,      4836,     19344,     38688,      0.23,      0.17,      0.23,      0.06,      0.23,     489.2,     888.7,     617.6,     673.0,    2668.5,     374.9,     605.2,     486.9,     543.1,    2010.1,       8.1,      65.6,      17.6,      15.1,     106.4,      67.2,     114.2,      75.1,      70.8,     327.3,      39.0,     103.9,      38.1,      44.1,     225.1,     68.39,     12.60,     22.84,     15.93,     17.25,     68.62,     0.056,     0.060,     0.104,     0.002,     0.222
3306_005.5,     1.566,Both,Total,       1.0,      57.0,       2.0,       3.1,Collector,       806,     808.9,    1548.4,    1055.7,    1179.1,    4592.1,      39.0,      38.8,      38.8,      38.6,      39.0,      38.8,     2.408,     2.423,     2.418,     2.431,     2.409,     2.420,      4836,      9672,      4836,     19344,     38688,      0.24,      0.20,      0.26,      0.07,      0.26,    1266.4,    2424.3,    1652.9,    1846.1,    7189.7,     970.6,    1668.4,    1307.0,    1501.7,    5447.7,      21.2,     170.4,      50.5,      42.1,     284.2,     176.7,     312.9,     199.8,     180.5,     869.9,      98.0,     272.6,      95.5,     121.8,     587.9,    184.33,     32.67,     62.41,     42.78,     47.34,    185.20,     0.192,     0.257,     0.406,     0.015,     0.870
3308_000.0,     0.501,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       770,     484.1,    1093.8,     877.6,     751.5,    3207.0,      36.0,      35.9,      36.0,      35.8,      36.0,      35.9,     0.835,     0.837,     0.836,     0.840,     0.835,     0.837,      4620,      9240,      4620,     18480,     36960,      0.15,      0.14,      0.23,      0.05,      0.23,     242.6,     548.3,     439.8,     376.6,    1607.3,     198.0,     446.5,     373.0,     329.0,    1346.5,       3.0,      24.5,      11.8,       8.0,      47.3,      31.1,      45.5,      45.1,      24.0,     145.7,      10.5,      31.6,       9.9,      15.5,      67.5,     44.65,      6.75,     15.24,     12.29,     10.47,     44.75,     0.014,     0.021,     0.070,     0.001,     0.106
3308_000.5,     0.995,Both,Total,       1.0,      57.0,       2.0,       2.0,Collector,       733,    1897.7,    3895.7,    2527.0,    3343.8,   11664.2,      32.0,      27.3,      28.5,      25.7,      31.7,      28.5,     1.866,     2.204,     2.094,     2.326,     1.885,     2.100,      4398,      8796,      4398,     17592,     35184,      0.60,      0.51,      0.68,      0.23,      0.68,    1888.2,    3876.2,    2514.4,    3327.0,   11605.8,    1549.6,    3141.2,    2146.1,    2903.7,    9740.6,      39.2,     187.5,      69.0,      69.3,     365.0,     219.0,     335.6,     227.2,     238.2,    1020.0,      80.4,     211.9,      72.0,     115.8,     480.1,    362.74,     69.12,    135.96,     97.77,    105.02,    407.87,    10.683,    14.836,    19.371,     1.038,    45.928
3308_001.5,     0.501,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       733,    1008.0,    2090.8,    1451.5,    1473.2,    6023.5,      32.0,      31.6,      31.7,      31.1,      32.0,      31.6,     0.939,     0.951,     0.950,     0.965,     0.940,     0.951,      4398,      8796,      4398,     17592,     35184,      0.30,      0.26,      0.38,      0.10,      0.38,     504.8,    1047.1,     726.9,     737.7,    3016.5,     417.6,     857.2,     633.9,     639.9,    2548.6,      11.5,      55.8,      14.2,      17.5,      99.0,      55.2,      79.8,      56.6,      50.6,     242.2,      20.5,      54.1,      22.1,      29.8,     126.5,     94.29,     15.96,     33.08,     23.36,     23.07,     95.47,     0.191,     0.359,     0.635,     0.011,     1.196
3308_002.0,     0.502,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       733,    1163.5,    2256.3,    1742.5,    1467.9,    6630.2,      32.0,      31.4,      31.6,      30.5,      32.0,      31.3,     0.941,     0.961,     0.954,     0.988,     0.942,     0.961,      4398,      8796,      4398,     17592,     35184,      0.36,      0.28,      0.48,      0.10,      0.48,     584.1,    1132.7,     874.8,     736.9,    3328.5,     495.3,     955.4,     763.2,     643.4,    2857.3,      10.5,      52.3,      17.6,      18.0,      98.4,      54.2,      76.5,      70.3,      47.3,     248.3,      24.0,      48.5,      23.6,      28.2,     124.3,    104.03,     18.63,     35.86,     28.71,     23.04,    106.24,     0.374,     0.460,     1.358,     0.013,     2.205
3308_002.5,     0.250,Both,Total,       1.0,      57.0,       2.0,       0.5,Collector,       733,    1680.1,    3176.0,    2463.4,    2101.9,    9421.4,      32.0,      30.1,      30.9,      28.0,      32.0,      30.1,     0.469,     0.499,     0.486,     0.536,     0.469,     0.498,      4398,      8796,      4398,     17592,     35184,      0.53,      0.41,      0.68,      0.14,      0.68,     419.9,     793.7,     615.7,     525.3,    2354.6,     350.1,     651.8,     529.5,     458.2,    1989.6,      10.9,      42.3,      14.2,      14.2,      81.6,      40.1,      61.7,      50.7,      33.8,     186.3,      18.7,      38.0,      21.2,      19.0,      96.9,     73.58,     13.97,     25.71,     22.00,     16.43,     78.11,     0.853,     0.904,     2.771,     0.023,     4.551
3308_002.7,     0.752,Both,Total,       1.0,      57.0,       2.0,       1.5,Collector,       733,    1498.4,    2737.2,    2038.7,    1966.1,    8240.4,      32.0,      30.1,      31.1,      29.2,      32.0,      30.6,     1.409,     1.505,     1.451,     1.545,     1.411,     1.474,      4398,      8796,      4398,     17592,     35184,      0.50,      0.36,      0.57,      0.14,      0.57,    1126.8,    2058.3,    1533.0,    1478.5,    6196.6,     909.2,    1602.8,    1282.0,    1269.6,    5063.6,      32.2,     116.8,      44.6,      35.0,     228.6,     122.0,     198.2,     142.7,     104.4,     567.3,      63.3,     140.4,      63.7,      69.3,     336.7,    193.55,     37.49,     66.17,     52.48,     46.24,    202.38,     2.381,     1.887,     4.623,     0.063,     8.954
3310_000.0,     0.505,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       733,     771.3,    1347.9,    1202.7,    1020.9,    4342.8,      32.0,      31.7,      31.9,      31.4,      32.0,      31.7,     0.947,     0.956,     0.950,     0.964,     0.947,     0.954,      4398,      8796,      4398,     17592,     35184,      0.28,      0.18,      0.34,      0.07,      0.34,     389.4,     680.6,     607.3,     515.6,    2192.9,     326.7,     565.9,     507.6,     475.6,    1875.8,      11.7,      39.4,      19.8,       6.6,      77.5,      29.8,      51.9,      54.7,      26.2,     162.6,      21.2,      23.4,      25.2,       7.0,      76.8,     68.55,     12.30,     21.34,     19.32,     16.12,     69.08,     0.114,     0.059,     0.336,     0.002,     0.511
3310_000.5,     1.498,Both,Total,       1.0,      57.0,       2.0,       3.0,Collector,       724,    1217.8,    1820.3,    1858.1,    1332.9,    6229.1,      30.9,      29.2,      30.6,      28.3,      30.9,      29.7,     2.910,     3.085,     2.936,     3.182,     2.910,     3.033,      4347,      8694,      4347,     17387,     34774,      0.48,      0.25,      0.58,      0.09,      0.58,    1824.4,    2727.1,    2783.7,    1996.9,    9332.1,    1536.1,    2157.7,    2391.0,    1853.0,    7937.8,      37.0,     153.0,      65.1,      29.9,     285.0,     158.5,     272.8,     218.9,      80.8,     731.0,      92.9,     143.5,     108.8,      33.1,     378.3,    302.09,     62.53,     89.07,     98.44,     64.64,    314.68,     3.547,     0.796,     8.439,     0.004,    12.786
3311_000.0,     1.003,Both,Total,       1.0,      57.0,       2.0,       2.0,Collector,       733,     562.3,    1059.0,     774.9,     787.9,    3184.1,      32.0,      31.9,      32.0,      31.8,      32.0,      31.9,     1.880,     1.884,     1.883,     1.889,     1.880,     1.884,      4398,      8796,      4398,     17592,     35184,      0.15,      0.14,      0.21,      0.05,      0.21,     563.7,    1061.7,     776.9,     789.9,    3192.2,     445.7,     791.6,     634.8,     669.9,    2542.0,      17.5,      73.0,      26.9,      19.6,     137.0,      65.3,     116.7,      79.9,      63.2,     325.1,      35.2,      80.5,      35.2,      37.3,     188.2,     99.76,     17.65,     33.23,     24.40,     24.69,     99.97,     0.039,     0.061,     0.117,         0,     0.217
3315_000.0,     0.565,Both,Total,       1.0,      57.0,       2.0,       1.1,Collector,       696,    1239.4,    2700.5,    1902.7,    1640.0,    7482.6,      28.0,      26.7,      27.0,      25.2,      28.0,      26.7,     1.210,     1.274,     1.253,     1.352,     1.211,     1.273,      4176,      8352,      4176,     16704,     33408,      0.48,      0.40,      0.64,      0.12,      0.64,     700.0,    1525.3,    1074.7,     926.3,    4226.3,     477.7,    1012.5,     803.7,     710.1,    3004.0,      10.7,      76.2,      28.8,      18.1,     133.8,     135.3,     241.6,     152.7,     113.6,     643.2,      76.4,     195.1,      89.6,      84.7,     445.8,    150.94,     26.19,     56.43,     42.69,     33.11,    158.42,     1.316,     1.942,     4.489,     0.031,     7.778
3315_000.6,     0.332,Both,Total,       1.0,      57.0,       2.0,       0.7,Collector,       696,    1015.4,    2297.4,    1569.5,    1314.2,    6196.5,      28.0,      27.3,      27.4,      26.3,      28.0,      27.2,     0.712,     0.732,     0.728,     0.760,     0.713,     0.734,      4176,      8352,      4176,     16704,     33408,      0.38,      0.34,      0.53,      0.10,      0.53,     337.4,     763.4,     521.5,     436.7,    2059.0,     219.6,     503.0,     382.9,     321.7,    1427.2,       5.3,      35.8,      12.0,       9.6,      62.7,      70.0,     120.2,      81.1,      59.5,     330.8,      42.4,     104.3,      45.4,      45.8,     237.9,     73.55,     12.35,     27.88,     19.82,     15.61,     75.66,     0.333,     0.605,     1.250,     0.011,     2.199
3316_000.0,     0.561,Both,Total,       1.0,      57.0,       2.0,       1.1,Collector,       733,    2003.0,    4283.4,    2745.2,    3612.8,   12644.4,      32.0,      29.0,      29.3,      26.8,      31.8,      29.3,     1.053,     1.164,     1.150,     1.259,     1.060,     1.149,      4398,      8796,      4398,     17592,     35184,      0.62,      0.54,      0.74,      0.25,      0.74,    1124.3,    2404.2,    1540.9,    2027.8,    7097.2,     908.7,    1911.5,    1323.2,    1796.0,    5939.4,      27.0,     134.0,      40.4,      33.6,     235.0,     130.0,     221.5,     130.7,     126.2,     608.4,      58.5,     137.3,      46.6,      71.8,     314.2,    221.83,     38.75,     82.14,     57.51,     63.82,    242.22,     3.705,     6.986,     9.423,     0.444,    20.558
