SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
3065_000.0,     0.540,Both,Total,       1.0,      49.0,       2.0,       1.1,Collector,       733,    1405.9,    2654.5,    1818.6,    2354.7,    8233.7,      32.0,      29.8,      30.8,      29.1,      31.9,      30.5,     1.013,     1.090,     1.051,     1.117,     1.016,     1.062,      4398,      8796,      4398,     17592,     35184,      0.48,      0.35,      0.51,      0.16,      0.51,     759.6,    1434.4,     982.7,    1272.3,    4449.0,     637.2,    1144.4,     850.5,    1132.1,    3764.2,      15.9,      82.5,      30.3,      28.6,     157.3,      82.7,     126.7,      78.0,      72.7,     360.1,      23.9,      80.7,      24.0,      39.0,     167.6,    139.00,     25.45,     46.52,     33.82,     39.87,    145.66,     1.802,     1.699,     3.153,     0.113,     6.767
3069_000.0,     1.067,Both,Total,       1.0,      49.0,       2.0,       2.1,Collector,       733,     635.4,    1116.7,     733.3,     938.8,    3424.2,      32.0,      31.8,      31.9,      31.7,      32.0,      31.9,     2.001,     2.016,     2.008,     2.016,     2.002,     2.010,      4398,      8796,      4398,     17592,     35184,      0.20,      0.15,      0.19,      0.06,      0.20,     678.1,    1191.7,     782.6,    1001.9,    3654.3,     586.3,     957.3,     673.5,     879.6,    3096.7,      14.7,      70.1,      17.8,      16.4,     119.0,      57.4,     100.6,      68.5,      69.3,     295.8,      19.6,      63.7,      22.8,      36.6,     142.7,    114.22,     21.34,     37.38,     24.65,     31.32,    114.69,     0.155,     0.124,     0.185,     0.009,     0.473
3069_001.1,     0.753,Both,Total,       1.0,      49.0,       2.0,       1.5,Collector,       733,     212.0,     428.2,     317.9,     358.2,    1316.3,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.411,     1.411,     1.411,     1.412,     1.412,     1.412,      4398,      8796,      4398,     17592,     35184,      0.06,      0.05,      0.08,      0.02,      0.08,     159.5,     322.3,     239.3,     269.6,     990.7,     139.6,     253.1,     206.9,     236.0,     835.6,       1.5,      27.7,      10.4,       6.3,      45.9,      14.1,      27.7,      17.3,      20.3,      79.4,       4.4,      13.8,       4.7,       7.0,      29.9,     30.95,      4.98,     10.07,      7.48,      8.43,     30.96,         0,     0.002,     0.007,     0.006,     0.015
3070_000.0,     0.291,Both,Total,       1.0,      49.0,       2.0,       0.6,Collector,       696,     175.3,     287.8,     224.7,     197.8,     885.6,      28.0,      28.0,      27.9,      28.0,      28.0,      28.0,     0.624,     0.624,     0.625,     0.626,     0.624,     0.625,      4176,      8352,      4176,     16704,     33408,      0.06,      0.04,      0.06,      0.01,      0.06,      51.1,      83.8,      65.5,      57.7,     258.1,      42.9,      63.7,      55.8,      47.7,     210.1,       2.3,       4.3,       3.8,       1.5,      11.9,       4.1,       8.4,       3.6,       4.9,      21.0,       1.8,       7.3,       2.4,       3.5,      15.0,      9.22,      1.82,      3.00,      2.34,      2.06,      9.22,         0,     0.004,     0.007,         0,     0.011
3071_000.0,     0.846,Both,Total,       1.0,      49.0,       2.0,       1.7,Collector,       733,     190.8,     426.7,     294.9,     329.5,    1241.9,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.586,     1.586,     1.587,     1.588,     1.586,     1.587,      4398,      8796,      4398,     17592,     35184,      0.05,      0.05,      0.07,      0.02,      0.07,     161.4,     361.0,     249.5,     278.7,    1050.6,     142.7,     308.0,     225.7,     261.5,     937.9,       3.3,      24.1,      11.0,       6.4,      44.8,      12.8,      23.8,      12.0,       9.8,      58.4,       2.6,       5.1,       0.8,       1.2,       9.7,     32.82,      5.05,     11.27,      7.80,      8.71,     32.83,     0.002,     0.009,     0.010,     0.004,     0.025
3071_000.8,     0.962,Both,Total,       1.0,      49.0,       2.0,       1.9,Collector,       515,     191.2,     379.2,     272.0,     310.8,    1153.2,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     2.405,     2.407,     2.405,     2.409,     2.406,     2.407,      3090,      6180,      3090,     12360,     24720,      0.08,      0.07,      0.11,      0.03,      0.11,     184.0,     364.8,     261.7,     299.0,    1109.5,     164.0,     300.5,     228.9,     263.5,     956.9,       7.9,      22.6,       4.8,      13.1,      48.4,       8.4,      34.3,      20.9,      18.7,      82.3,       3.6,       7.5,       7.1,       3.8,      22.0,     46.22,      7.67,     15.21,     10.91,     12.46,     46.25,     0.008,     0.005,     0.018,     0.008,     0.039
3080_000.0,     0.387,Both,Total,       1.0,      49.0,       4.0,       1.5,Minor Arterial,       815,    2307.9,    4393.1,    3340.8,    3574.7,   13616.5,      30.0,      29.9,      29.9,      29.6,      30.0,      29.9,     0.775,     0.778,     0.776,     0.786,     0.775,     0.779,      9780,     19560,      9780,     39120,     78240,      0.31,      0.25,      0.43,      0.11,      0.43,     894.2,    1702.1,    1294.4,    1385.0,    5275.7,     760.3,    1376.6,    1131.2,    1218.0,    4486.1,      17.5,      93.5,      30.1,      29.1,     170.2,      83.4,     146.3,      99.4,      90.8,     419.9,      32.9,      85.7,      33.7,      47.0,     199.3,    175.78,     29.91,     56.84,     43.76,     46.15,    176.66,     0.135,     0.128,     0.638,         0,     0.901
3080_000.4,     0.870,Both,Total,       1.0,      49.0,       2.0,       1.7,Minor Arterial,       894,    2063.1,    3916.7,    2792.0,    3368.8,   12140.6,      36.0,      34.8,      35.3,      33.2,      36.0,      34.9,     1.451,     1.503,     1.477,     1.572,     1.452,     1.497,      5364,     10728,      5364,     21456,     42912,      0.52,      0.40,      0.64,      0.19,      0.64,    1794.7,    3407.2,    2428.8,    2930.5,   10561.2,    1545.6,    2788.0,    2157.0,    2627.8,    9118.4,      40.9,     191.7,      57.1,      58.2,     347.9,     153.2,     277.2,     161.3,     168.0,     759.7,      55.0,     150.1,      53.5,      76.7,     335.3,    293.55,     51.62,     96.41,     73.09,     81.51,    302.63,     1.813,     1.707,     5.648,     0.056,     9.224
3082_000.0,     1.158,Both,Total,       1.0,      49.0,       2.0,       2.3,Collector,       506,     385.6,     807.4,     630.7,     627.4,    2451.1,      23.6,      23.6,      23.6,      23.3,      23.6,      23.5,     2.938,     2.948,     2.949,     2.977,     2.941,     2.954,      3039,      6078,      3039,     12155,     24311,      0.14,      0.15,      0.23,      0.06,      0.23,     446.5,     934.9,     730.3,     726.5,    2838.2,     392.4,     788.5,     665.9,     664.8,    2511.6,       8.1,      52.9,      15.2,      13.7,      89.9,      35.1,      66.4,      36.8,      34.3,     172.6,      10.9,      27.2,      12.4,      13.7,      64.2,    120.02,     18.95,     39.69,     31.29,     30.75,    120.68,     0.063,     0.153,     0.405,     0.031,     0.652
3084_000.0,     0.541,Both,Total,       1.0,      49.0,       2.0,       1.1,Collector,       733,     837.4,    1593.9,    1192.4,    1336.2,    4959.9,      32.0,      31.7,      31.8,      31.5,      32.0,      31.8,     1.015,     1.023,     1.020,     1.033,     1.016,     1.023,      4398,      8796,      4398,     17592,     35184,      0.25,      0.20,      0.32,      0.08,      0.32,     453.2,     862.7,     645.4,     723.2,    2684.5,     394.3,     720.2,     579.4,     650.3,    2344.2,      13.1,      53.2,      13.3,      18.6,      98.2,      37.5,      64.0,      46.0,      38.8,     186.3,       8.4,      25.3,       6.7,      15.6,      56.0,     83.93,     14.28,     27.11,     20.52,     22.62,     84.53,     0.106,     0.135,     0.341,     0.008,     0.590
3084_000.5,     0.400,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,     441.3,     836.5,    1209.8,     731.8,    3219.4,      32.0,      32.0,      32.0,      30.7,      32.0,      31.5,     0.749,     0.751,     0.750,     0.782,     0.750,     0.762,      4398,      8796,      4398,     17592,     35184,      0.14,      0.10,      0.45,      0.05,      0.45,     176.4,     334.4,     483.6,     292.6,    1287.0,     152.0,     286.3,     436.7,     266.2,    1141.2,       4.4,      19.2,       6.3,       7.2,      37.1,      12.1,      22.4,      32.7,      14.8,      82.0,       7.9,       6.4,       7.9,       4.4,      26.6,     40.21,      5.52,     10.46,     15.77,      9.14,     40.89,     0.014,     0.005,     0.660,     0.005,     0.684
3084_000.9,     0.387,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,     816.9,    1576.2,    1450.1,    1574.2,    5417.4,      32.0,      31.8,      31.8,      30.9,      32.0,      31.6,     0.725,     0.730,     0.729,     0.751,     0.726,     0.734,      4398,      8796,      4398,     17592,     35184,      0.21,      0.20,      0.43,      0.09,      0.43,     315.9,     609.5,     560.8,     608.7,    2094.9,     275.1,     511.3,     515.0,     558.3,    1859.7,       5.4,      35.8,       9.5,      12.4,      63.1,      25.2,      42.5,      29.8,      28.2,     125.7,      10.2,      20.0,       6.5,       9.8,      46.5,     65.49,      9.93,     19.14,     18.14,     19.04,     66.25,     0.058,     0.090,     0.622,     0.010,     0.780
3084_001.3,     0.385,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,    1374.7,    2621.1,    2019.7,    2345.0,    8360.5,      32.0,      31.2,      31.4,      29.7,      31.9,      31.1,     0.722,     0.740,     0.736,     0.778,     0.723,     0.744,      4398,      8796,      4398,     17592,     35184,      0.38,      0.32,      0.55,      0.14,      0.55,     529.1,    1008.8,     777.3,     902.5,    3217.7,     474.5,     841.8,     711.2,     818.7,    2846.2,       7.1,      57.2,      11.9,      15.4,      91.6,      35.8,      83.6,      47.6,      51.0,     218.0,      11.7,      26.1,       6.6,      17.3,      61.7,    100.62,     16.95,     32.15,     26.17,     28.26,    103.53,     0.415,     0.619,     1.881,     0.053,     2.968
3084_001.7,     1.188,Both,Total,       1.0,      49.0,       2.0,       2.4,Collector,       733,    1512.3,    2713.4,    2269.8,    2407.3,    8902.8,      32.0,      30.2,      31.2,      28.2,      31.9,      30.4,     2.227,     2.366,     2.281,     2.536,     2.231,     2.349,      4398,      8796,      4398,     17592,     35184,      0.50,      0.34,      0.68,      0.15,      0.68,    1795.9,    3222.2,    2695.4,    2858.7,   10572.2,    1576.9,    2592.1,    2426.1,    2569.2,    9164.3,      32.2,     189.7,      55.9,      46.0,     323.8,     140.1,     304.8,     172.4,     176.3,     793.6,      46.7,     135.6,      41.0,      67.2,     290.5,    330.47,     59.47,    103.13,     95.69,     89.53,    347.82,     3.506,     2.418,    11.682,     0.168,    17.774
3086_000.0,     0.382,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       515,     378.2,     561.0,     622.6,     515.6,    2077.4,      24.0,      23.9,      24.0,      23.9,      24.0,      23.9,     0.956,     0.960,     0.956,     0.962,     0.956,     0.959,      3090,      6180,      3090,     12360,     24720,      0.20,      0.10,      0.24,      0.05,      0.24,     144.6,     214.5,     238.1,     197.3,     794.5,     134.4,     192.5,     224.7,     185.3,     736.9,       3.1,       8.5,       3.1,       1.9,      16.6,       5.6,       8.1,       8.8,       7.0,      29.5,       1.5,       5.6,       1.6,       3.1,      11.8,     33.10,      6.05,      8.95,      9.98,      8.22,     33.20,     0.023,     0.005,     0.067,     0.002,     0.097
3086_000.4,     0.387,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       489,     151.7,     323.5,     253.6,     281.1,    1009.9,      23.0,      23.0,      23.0,      22.9,      23.0,      23.0,     1.012,     1.014,     1.013,     1.013,     1.012,     1.012,      2934,      5868,      2934,     11736,     23472,      0.07,      0.06,      0.10,      0.03,      0.10,      58.8,     125.3,      98.2,     108.9,     391.2,      53.4,     106.3,      86.3,     101.5,     347.5,       0.8,       9.1,       3.4,       2.1,      15.4,       4.2,       8.4,       7.7,       5.0,      25.3,       0.4,       1.7,       0.8,       0.4,       3.3,     17.03,      2.56,      5.45,      4.28,      4.74,     17.03,     0.005,     0.007,     0.005,         0,     0.017
3088_000.0,     0.382,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       515,      79.2,     154.6,     114.9,     131.9,     480.6,      24.0,      24.0,      23.9,      23.9,      24.0,      23.9,     0.956,     0.956,     0.960,     0.956,     0.956,     0.956,      3090,      6180,      3090,     12360,     24720,      0.04,      0.03,      0.05,      0.01,      0.05,      30.3,      59.0,      43.9,      50.4,     183.6,      25.3,      45.8,      36.2,      45.4,     152.7,       0.9,       3.8,       1.6,       1.2,       7.5,       2.9,       5.1,       4.4,       2.6,      15.0,       1.3,       4.3,       1.6,       1.3,       8.5,      7.66,      1.26,      2.47,      1.84,      2.10,      7.67,         0,     0.010,         0,         0,     0.010
3090_000.0,     0.503,Both,Total,       1.0,      49.0,       2.0,       1.0,Collector,       515,     266.0,     414.7,     481.1,     353.8,    1515.6,      24.0,      24.0,      24.0,      23.8,      24.0,      23.9,     1.258,     1.260,     1.259,     1.269,     1.258,     1.262,      3090,      6180,      3090,     12360,     24720,      0.15,      0.08,      0.21,      0.03,      0.21,     133.9,     208.8,     242.2,     178.1,     763.0,     116.3,     161.9,     212.3,     160.5,     651.0,       3.0,      13.5,       8.1,       4.0,      28.6,      10.0,      18.2,      16.2,       9.0,      53.4,       4.5,      15.1,       5.5,       4.5,      29.6,     31.78,      5.59,      8.70,     10.18,      7.42,     31.89,     0.007,     0.006,     0.086,         0,     0.099
3306_000.0,     2.395,Both,Total,       1.0,      57.0,       2.0,       4.8,Collector,       806,     496.7,     710.8,     518.0,     538.2,    2263.7,      39.0,      38.8,      39.0,      38.9,      39.0,      38.9,     3.687,     3.702,     3.688,     3.695,     3.687,     3.693,      4836,      9672,      4836,     19344,     38688,      0.19,      0.10,      0.17,      0.03,      0.19,    1189.4,    1702.1,    1240.4,    1288.8,    5420.7,     909.3,    1053.2,     965.1,    1008.6,    3936.2,      21.6,     153.3,      28.8,      28.8,     232.5,     153.3,     241.8,     148.4,     141.3,     684.8,     105.4,     253.9,      98.2,     110.2,     567.7,    139.09,     30.64,     43.69,     31.90,     33.07,    139.30,     0.131,     0.011,     0.075,         0,     0.217
3306_002.4,     1.004,Both,Total,       1.0,      57.0,       2.0,       2.0,Collector,       806,     581.2,     911.6,     638.7,     675.5,    2807.0,      39.0,      38.8,      38.9,      38.9,      39.0,      38.9,     1.546,     1.554,     1.548,     1.550,     1.546,     1.549,      4836,      9672,      4836,     19344,     38688,      0.21,      0.12,      0.19,      0.04,      0.21,     583.7,     915.5,     641.4,     678.4,    2819.0,     447.0,     604.2,     507.7,     545.8,    2104.7,      13.0,      71.3,      14.0,      12.0,     110.3,      75.4,     119.6,      74.5,      70.3,     339.8,      48.2,     120.5,      45.2,      50.2,     264.1,     72.32,     15.05,     23.51,     16.50,     17.40,     72.46,     0.081,     0.030,     0.042,         0,     0.153
3306_003.4,     1.383,Both,Total,       1.0,      57.0,       2.0,       2.8,Collector,       806,     734.3,    1257.5,     889.0,     943.9,    3824.7,      39.0,      38.8,      38.9,      38.8,      39.0,      38.9,     2.128,     2.141,     2.132,     2.140,     2.128,     2.135,      4836,      9672,      4836,     19344,     38688,      0.23,      0.16,      0.23,      0.06,      0.23,    1015.7,    1739.3,    1229.6,    1305.6,    5290.2,     785.8,    1173.5,     966.7,    1046.9,    3972.9,      16.6,     132.8,      36.0,      30.4,     215.8,     134.5,     225.6,     149.6,     141.1,     650.8,      78.8,     207.5,      77.5,      87.1,     450.9,    135.64,     26.18,     44.70,     31.70,     33.48,    136.06,     0.158,     0.091,     0.183,     0.008,     0.440
3306_004.8,     0.676,Both,Total,       1.0,      57.0,       2.0,       1.4,Collector,       806,     747.9,    1306.0,     915.6,     987.1,    3956.6,      39.0,      38.8,      38.9,      38.8,      39.0,      38.9,     1.040,     1.046,     1.043,     1.047,     1.040,     1.044,      4836,      9672,      4836,     19344,     38688,      0.24,      0.17,      0.23,      0.06,      0.24,     505.8,     883.3,     619.3,     667.6,    2676.0,     391.5,     599.7,     488.5,     537.7,    2017.4,       8.1,      65.6,      17.6,      15.1,     106.4,      67.2,     114.2,      75.1,      70.8,     327.3,      39.0,     103.9,      38.1,      44.1,     225.1,     68.58,     13.04,     22.69,     15.97,     17.11,     68.81,     0.073,     0.058,     0.102,     0.001,     0.234
3306_005.5,     1.566,Both,Total,       1.0,      57.0,       2.0,       3.1,Collector,       806,     831.3,    1534.3,    1052.5,    1170.9,    4589.0,      39.0,      38.7,      38.8,      38.6,      39.0,      38.8,     2.408,     2.425,     2.418,     2.431,     2.409,     2.420,      4836,      9672,      4836,     19344,     38688,      0.25,      0.19,      0.26,      0.07,      0.26,    1301.6,    2402.3,    1647.9,    1833.3,    7185.1,    1005.6,    1646.3,    1302.0,    1488.8,    5442.7,      21.2,     170.4,      50.5,      42.1,     284.2,     176.7,     312.9,     199.8,     180.5,     869.9,      98.0,     272.6,      95.5,     121.8,     587.9,    184.20,     33.60,     61.84,     42.64,     47.00,    185.08,     0.231,     0.253,     0.392,     0.014,     0.890
3308_000.0,     0.501,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       770,     498.5,    1082.2,     873.8,     772.3,    3226.8,      36.0,      35.9,      35.9,      35.8,      36.0,      35.9,     0.835,     0.837,     0.837,     0.840,     0.835,     0.837,      4620,      9240,      4620,     18480,     36960,      0.16,      0.14,      0.23,      0.05,      0.23,     249.8,     542.4,     438.0,     387.1,    1617.3,     205.9,     441.0,     387.7,     339.5,    1374.1,       3.0,      24.5,       9.5,       8.0,      45.0,      30.4,      45.2,      31.2,      24.0,     130.8,      10.5,      31.5,       9.5,      15.5,      67.0,     44.92,      6.95,     15.09,     12.23,     10.75,     45.02,     0.013,     0.024,     0.068,     0.001,     0.106
3308_000.5,     0.995,Both,Total,       1.0,      57.0,       2.0,       2.0,Collector,       733,    1920.8,    3920.6,    2578.5,    3406.2,   11826.1,      32.0,      27.3,      28.5,      25.5,      31.7,      28.4,     1.866,     2.201,     2.097,     2.344,     1.885,     2.106,      4398,      8796,      4398,     17592,     35184,      0.61,      0.51,      0.69,      0.23,      0.69,    1911.2,    3900.9,    2565.6,    3389.1,   11766.8,    1580.1,    3179.3,    2225.0,    2966.5,    9950.9,      33.2,     187.5,      65.2,      68.6,     354.5,     217.1,     322.4,     207.5,     238.2,     985.2,      80.8,     211.8,      67.8,     115.8,     476.2,    367.77,     69.94,    136.96,    100.57,    107.02,    414.49,    10.736,    15.070,    20.557,     1.101,    47.464
3308_001.5,     0.501,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       733,    1009.7,    2087.3,    1460.9,    1498.8,    6056.7,      32.0,      31.6,      31.6,      31.1,      32.0,      31.6,     0.939,     0.950,     0.949,     0.966,     0.939,     0.951,      4398,      8796,      4398,     17592,     35184,      0.30,      0.26,      0.38,      0.10,      0.38,     505.7,    1045.3,     731.6,     750.5,    3033.1,     420.0,     851.7,     639.6,     653.1,    2564.4,      11.3,      57.2,      14.0,      17.5,     100.0,      53.5,      81.5,      56.0,      50.3,     241.3,      20.9,      54.8,      22.0,      29.6,     127.3,     94.81,     16.00,     33.03,     23.52,     23.47,     96.02,     0.182,     0.352,     0.651,     0.007,     1.192
3308_002.0,     0.502,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       733,    1169.4,    2239.5,    1751.2,    1505.9,    6666.0,      32.0,      31.3,      31.6,      30.5,      32.0,      31.3,     0.941,     0.961,     0.953,     0.989,     0.942,     0.962,      4398,      8796,      4398,     17592,     35184,      0.36,      0.28,      0.48,      0.10,      0.48,     587.1,    1124.2,     879.1,     756.0,    3346.4,     497.6,     948.0,     768.2,     662.5,    2876.3,      10.5,      51.9,      17.6,      18.0,      98.0,      54.2,      76.0,      69.7,      47.3,     247.2,      24.7,      48.4,      23.6,      28.2,     124.9,    104.59,     18.73,     35.57,     28.86,     23.64,    106.80,     0.385,     0.439,     1.384,     0.017,     2.225
3308_002.5,     0.250,Both,Total,       1.0,      57.0,       2.0,       0.5,Collector,       733,    1679.8,    3162.0,    2473.4,    2148.6,    9463.8,      32.0,      30.1,      30.9,      27.9,      32.0,      30.1,     0.469,     0.500,     0.486,     0.537,     0.469,     0.498,      4398,      8796,      4398,     17592,     35184,      0.53,      0.41,      0.68,      0.14,      0.68,     419.8,     790.3,     618.1,     537.0,    2365.2,     349.9,     648.2,     534.2,     469.9,    2002.2,      10.9,      42.1,      13.9,      14.2,      81.1,      39.9,      61.8,      50.5,      33.8,     186.0,      19.0,      37.9,      19.5,      19.0,      95.4,     73.91,     13.97,     25.59,     22.13,     16.80,     78.49,     0.872,     0.892,     2.808,     0.018,     4.590
3308_002.7,     0.752,Both,Total,       1.0,      57.0,       2.0,       1.5,Collector,       733,    1522.5,    2755.9,    2068.7,    2013.6,    8360.7,      32.0,      29.9,      31.1,      29.1,      32.0,      30.6,     1.409,     1.510,     1.451,     1.551,     1.411,     1.477,      4398,      8796,      4398,     17592,     35184,      0.51,      0.36,      0.58,      0.14,      0.58,    1144.9,    2072.3,    1555.6,    1514.1,    6286.9,     925.8,    1615.9,    1310.4,    1305.4,    5157.5,      32.0,     116.9,      43.8,      35.0,     227.7,     121.6,     199.5,     142.6,     104.4,     568.1,      65.5,     140.2,      58.7,      69.3,     333.7,    196.37,     38.23,     66.66,     53.46,     47.35,    205.70,     2.553,     1.937,     4.901,     0.068,     9.459
3310_000.0,     0.505,Both,Total,       1.0,      57.0,       2.0,       1.0,Collector,       733,     712.0,    1289.9,    1039.4,     986.5,    4027.8,      32.0,      31.8,      31.9,      31.7,      32.0,      31.8,     0.947,     0.954,     0.950,     0.957,     0.947,     0.952,      4398,      8796,      4398,     17592,     35184,      0.25,      0.17,      0.28,      0.06,      0.28,     359.5,     651.3,     524.8,     498.1,    2033.7,     303.7,     542.1,     432.3,     458.3,    1736.4,      11.4,      37.4,      19.8,       6.6,      75.2,      31.1,      49.6,      55.1,      26.2,     162.0,      13.3,      22.2,      17.5,       7.0,      60.0,     63.58,     11.31,     20.41,     16.58,     15.57,     63.87,     0.077,     0.053,     0.176,     0.005,     0.311
3310_000.5,     1.498,Both,Total,       1.0,      57.0,       2.0,       3.0,Collector,       724,    1142.5,    1713.2,    1799.8,    1283.1,    5938.6,      30.9,      29.6,      30.7,      28.7,      30.9,      29.9,     2.909,     3.039,     2.933,     3.140,     2.909,     3.011,      4347,      8694,      4347,     17387,     34774,      0.44,      0.23,      0.55,      0.08,      0.55,    1711.6,    2566.6,    2696.4,    1922.2,    8896.8,    1434.4,    2017.1,    2320.5,    1778.4,    7550.4,      36.3,     146.1,      66.6,      29.9,     278.9,     169.3,     264.1,     221.7,      80.8,     735.9,      71.6,     139.3,      87.6,      33.1,     331.6,    287.97,     57.80,     83.73,     94.10,     62.22,    297.85,     2.458,     0.665,     6.929,         0,    10.052
3311_000.0,     1.003,Both,Total,       1.0,      57.0,       2.0,       2.0,Collector,       733,     544.9,    1058.3,     765.1,     778.0,    3146.3,      32.0,      31.9,      31.9,      31.9,      32.0,      31.9,     1.880,     1.884,     1.883,     1.888,     1.880,     1.884,      4398,      8796,      4398,     17592,     35184,      0.14,      0.14,      0.20,      0.05,      0.20,     546.3,    1061.0,     767.0,     780.0,    3154.3,     428.5,     789.8,     625.0,     659.8,    2503.1,      17.5,      73.1,      26.8,      19.6,     137.0,      65.2,     117.5,      80.0,      63.2,     325.9,      35.1,      80.6,      35.2,      37.3,     188.2,     98.57,     17.10,     33.22,     24.08,     24.37,     98.77,     0.038,     0.052,     0.110,         0,     0.200
3315_000.0,     0.565,Both,Total,       1.0,      57.0,       2.0,       1.1,Collector,       696,    1238.2,    2678.7,    1901.8,    1580.6,    7399.3,      28.0,      26.8,      27.1,      25.2,      28.0,      26.7,     1.210,     1.272,     1.253,     1.353,     1.211,     1.274,      4176,      8352,      4176,     16704,     33408,      0.47,      0.39,      0.64,      0.12,      0.64,     699.3,    1513.1,    1074.2,     892.8,    4179.4,     477.8,    1000.5,     803.3,     676.5,    2958.1,      10.7,      75.9,      28.9,      18.1,     133.6,     134.8,     241.6,     152.6,     113.6,     642.6,      76.2,     195.1,      89.3,      84.7,     445.3,    149.26,     26.14,     55.93,     42.70,     31.91,    156.68,     1.280,     1.892,     4.532,     0.015,     7.719
3315_000.6,     0.332,Both,Total,       1.0,      57.0,       2.0,       0.7,Collector,       696,     993.9,    2261.1,    1589.4,    1247.4,    6091.8,      28.0,      27.4,      27.4,      26.2,      28.0,      27.2,     0.712,     0.729,     0.728,     0.764,     0.713,     0.735,      4176,      8352,      4176,     16704,     33408,      0.37,      0.34,      0.54,      0.10,      0.54,     330.2,     751.2,     528.1,     414.4,    2023.9,     212.4,     491.1,     390.1,     299.5,    1393.1,       5.3,      35.6,      12.1,       9.6,      62.6,      69.7,     120.2,      81.1,      59.5,     330.5,      42.8,     104.3,      44.8,      45.8,     237.7,     72.31,     12.06,     27.42,     20.16,     14.81,     74.45,     0.285,     0.590,     1.361,     0.015,     2.251
3316_000.0,     0.561,Both,Total,       1.0,      57.0,       2.0,       1.1,Collector,       733,    2010.1,    4282.5,    2784.9,    3676.6,   12754.1,      32.0,      28.9,      29.3,      26.6,      31.8,      29.2,     1.053,     1.170,     1.151,     1.268,     1.060,     1.152,      4398,      8796,      4398,     17592,     35184,      0.63,      0.54,      0.76,      0.25,      0.76,    1128.3,    2403.7,    1563.2,    2063.7,    7158.9,     915.8,    1908.8,    1349.0,    1832.4,    6006.0,      27.0,     133.3,      39.9,      33.2,     233.4,     128.1,     221.2,     129.8,     126.1,     605.2,      57.2,     140.5,      44.5,      71.8,     314.0,    223.76,     39.08,     82.15,     58.78,     64.97,    244.98,     3.934,     7.008,     9.994,     0.469,    21.405
3316_000.6,     0.265,Both,Total,       1.0,      57.0,       2.0,       0.5,Collector,       703,    2630.8,    5412.6,    3887.3,    4398.8,   16329.5,      28.7,      23.0,      23.7,      17.7,      28.4,      22.8,     0.553,     0.695,     0.671,     0.898,     0.561,     0.699,      4220,      8440,      4220,     16880,     33760,      0.83,      0.72,      1.09,      0.30,      1.09,     697.4,    1434.9,    1030.6,    1166.1,    4329.0,     574.3,    1140.4,     888.8,    1037.2,    3640.7,      16.5,      83.2,      26.7,      20.3,     146.7,      75.1,     133.9,      85.6,      70.3,     364.9,      31.6,      77.4,      29.5,      38.3,     176.8,    150.59,     30.32,     60.51,     58.10,     41.11,    190.04,     6.199,    10.584,    22.343,     0.549,    39.675
3316_000.8,     0.770,Both,Total,       1.0,      57.0,       2.0,       1.5,Collector,       696,    1711.0,    3286.9,    2437.4,    2780.6,   10215.9,      28.0,      25.6,      26.1,      23.2,      27.8,      25.7,     1.650,     1.808,     1.770,     1.992,     1.659,     1.799,      4176,      8352,      4176,     16704,     33408,      0.56,      0.44,      0.69,      0.20,      0.69,    1316.9,    2529.8,    1876.0,    2140.1,    7862.8,    1098.1,    2008.5,    1638.4,    1903.7,    6648.7,      24.5,     128.8,      41.5,      32.6,     227.4,     132.4,     244.7,     139.1,     127.3,     643.5,      61.9,     147.8,      57.0,      76.5,     343.2,    281.00,     51.39,     96.95,     80.87,     76.87,    306.08,     4.481,     6.536,    13.897,     0.388,    25.302
