Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBSch,2571.0,111.78,0.84,0.25,84.01,2
All,2572.0,3498.97,193.82,32.69,305.1,2
HBW,2572.0,407.69,13.92,4.76,18.67,2
HBO,2572.0,1061.39,102.98,16.75,119.73,2
NHB,2572.0,1924.62,76.14,10.88,87.01,2
HBC,2572.0,6.0,0.0,0.07,0.07,2
HBSch,2572.0,99.27,0.79,0.24,79.62,2
All,2573.0,2818.01,138.04,34.96,224.89,2
HBW,2573.0,586.81,6.93,7.16,14.1,2
HBO,2573.0,1543.58,118.76,24.79,143.55,2
NHB,2573.0,489.11,11.8,2.77,14.57,2
HBC,2573.0,20.01,0.02,0.09,0.11,2
HBSch,2573.0,178.5,0.52,0.14,52.56,2
All,2574.0,3177.23,143.76,36.39,181.38,2
HBW,2574.0,568.81,15.44,7.16,22.6,2
HBO,2574.0,1509.21,107.5,24.17,131.67,2
NHB,2574.0,901.29,20.73,4.98,25.71,2
HBC,2574.0,9.0,0.07,0.08,0.15,2
HBSch,2574.0,188.92,0.01,0.0,1.24,2
All,2575.0,5752.49,515.5,63.21,665.97,2
HBW,2575.0,579.2,52.13,10.04,62.17,2
HBO,2575.0,1758.68,225.28,33.0,258.28,2
NHB,2575.0,3198.53,237.2,19.84,257.05,2
HBC,2575.0,15.0,0.0,0.06,0.06,2
HBSch,2575.0,201.08,0.88,0.27,88.41,2
All,2576.0,4226.95,311.2,51.07,547.21,2
HBW,2576.0,737.26,19.76,9.16,28.92,2
HBO,2576.0,2176.43,234.02,34.9,268.92,2
NHB,2576.0,1046.96,55.54,6.39,61.93,2
HBC,2576.0,36.0,0.0,0.07,0.07,2
HBSch,2576.0,230.29,1.87,0.55,187.36,2
All,2577.0,8071.62,589.48,71.9,725.63,2
HBW,2577.0,863.1,40.6,10.48,51.07,2
HBO,2577.0,2221.36,242.16,32.45,274.61,2
NHB,2577.0,4638.68,306.07,28.7,334.76,2
HBC,2577.0,81.0,0.0,0.07,0.07,2
HBSch,2577.0,267.48,0.65,0.22,65.12,2
All,2578.0,2602.74,157.76,33.11,330.76,2
HBW,2578.0,545.03,5.42,6.4,11.82,2
HBO,2578.0,1556.81,140.04,24.29,164.34,2
NHB,2578.0,327.87,10.88,1.91,12.79,2
HBC,2578.0,8.0,0.0,0.09,0.09,2
HBSch,2578.0,165.04,1.41,0.42,141.73,2
All,2579.0,2124.97,123.27,26.92,232.98,2
HBW,2579.0,460.45,5.96,5.55,11.51,2
HBO,2579.0,1177.45,104.19,18.83,123.02,2
NHB,2579.0,377.51,12.28,2.21,14.49,2
HBC,2579.0,10.0,0.0,0.08,0.08,2
HBSch,2579.0,99.55,0.84,0.25,83.88,2
All,2580.0,2252.26,108.58,24.92,243.47,2
HBW,2580.0,464.13,2.98,4.12,7.1,2
HBO,2580.0,1397.42,99.58,19.41,118.99,2
NHB,2580.0,160.9,4.91,0.97,5.88,2
HBC,2580.0,45.0,0.0,0.07,0.07,2
HBSch,2580.0,184.8,1.11,0.34,111.42,2
All,2581.0,4611.64,204.2,55.85,469.2,2
HBW,2581.0,983.77,4.96,10.69,15.64,2
HBO,2581.0,2777.47,188.86,42.25,231.11,2
NHB,2581.0,369.5,8.22,2.11,10.33,2
HBC,2581.0,154.0,0.05,0.17,0.22,2
HBSch,2581.0,326.91,2.11,0.63,211.89,2
All,2582.0,1561.01,66.59,19.58,157.45,2
HBW,2582.0,379.88,1.24,4.01,5.25,2
HBO,2582.0,934.75,61.45,14.36,75.81,2
NHB,2582.0,154.77,3.18,0.9,4.08,2
HBC,2582.0,4.0,0.0,0.09,0.09,2
HBSch,2582.0,87.61,0.72,0.21,72.21,2
All,2583.0,2382.01,110.61,29.9,243.66,2
HBW,2583.0,584.96,1.86,6.26,8.11,2
HBO,2583.0,1417.48,102.92,21.94,124.85,2
NHB,2583.0,225.28,4.79,1.31,6.11,2
HBC,2583.0,12.0,0.0,0.08,0.08,2
HBSch,2583.0,142.29,1.04,0.31,104.5,2
All,2584.0,4352.21,174.07,46.39,458.44,2
HBW,2584.0,829.65,1.73,6.58,8.31,2
HBO,2584.0,2714.41,164.79,37.46,202.25,2
NHB,2584.0,282.59,5.15,1.58,6.73,2
HBC,2584.0,120.0,0.0,0.07,0.07,2
HBSch,2584.0,405.56,2.4,0.69,241.08,2
All,2585.0,2244.27,82.49,27.46,165.58,2
HBW,2585.0,531.16,1.23,5.64,6.87,2
HBO,2585.0,1336.88,77.22,20.38,97.61,2
NHB,2585.0,209.62,3.47,1.18,4.65,2
HBC,2585.0,32.0,0.0,0.08,0.08,2
HBSch,2585.0,134.61,0.56,0.17,56.37,2
All,2586.0,0.35,0.02,0.0,0.02,2
HBW,2586.0,0.0,0.0,0.0,0.0,2
HBO,2586.0,0.0,0.0,0.0,0.0,2
NHB,2586.0,0.35,0.02,0.0,0.02,2
HBC,2586.0,0.0,0.0,0.0,0.0,2
HBSch,2586.0,0.0,0.0,0.0,0.0,2
All,2587.0,94.71,1.57,0.51,2.08,2
HBW,2587.0,0.0,0.0,0.0,0.0,2
HBO,2587.0,0.0,0.0,0.0,0.0,2
NHB,2587.0,94.71,1.57,0.51,2.08,2
HBC,2587.0,0.0,0.0,0.0,0.0,2
HBSch,2587.0,0.0,0.0,0.0,0.0,2
All,2588.0,0.0,0.0,0.0,0.0,2
HBW,2588.0,0.0,0.0,0.0,0.0,2
HBO,2588.0,0.0,0.0,0.0,0.0,2
NHB,2588.0,0.0,0.0,0.0,0.0,2
HBC,2588.0,0.0,0.0,0.0,0.0,2
HBSch,2588.0,0.0,0.0,0.0,0.0,2
All,2589.0,0.14,0.01,0.0,0.01,2
HBW,2589.0,0.0,0.0,0.0,0.0,2
HBO,2589.0,0.0,0.0,0.0,0.0,2
NHB,2589.0,0.14,0.01,0.0,0.01,2
HBC,2589.0,0.0,0.0,0.0,0.0,2
HBSch,2589.0,0.0,0.0,0.0,0.0,2
All,2590.0,375.87,23.46,2.24,25.71,2
HBW,2590.0,0.0,0.0,0.0,0.0,2
HBO,2590.0,0.0,0.0,0.0,0.0,2
NHB,2590.0,375.87,23.46,2.24,25.71,2
HBC,2590.0,0.0,0.0,0.0,0.0,2
HBSch,2590.0,0.0,0.0,0.0,0.0,2
All,2591.0,0.01,0.0,0.0,0.0,2
HBW,2591.0,0.0,0.0,0.0,0.0,2
HBO,2591.0,0.0,0.0,0.0,0.0,2
NHB,2591.0,0.01,0.0,0.0,0.0,2
HBC,2591.0,0.0,0.0,0.0,0.0,2
HBSch,2591.0,0.0,0.0,0.0,0.0,2
All,2592.0,16810.96,1629.16,218.84,2362.91,2
HBW,2592.0,3875.63,27.61,52.45,80.06,2
HBO,2592.0,10112.33,1484.04,154.97,1639.01,2
NHB,2592.0,1530.01,110.18,9.19,119.37,2
HBC,2592.0,33.0,2.13,0.75,2.88,2
HBSch,2592.0,1259.99,5.2,1.48,521.59,2
All,2593.0,15133.13,1574.1,202.4,2326.76,2
HBW,2593.0,3223.02,108.39,48.26,156.65,2
HBO,2593.0,9034.84,1343.81,141.81,1485.61,2
NHB,2593.0,1684.13,113.52,10.28,123.79,2
HBC,2593.0,52.0,2.83,0.5,3.33,2
HBSch,2593.0,1139.14,5.56,1.56,557.37,2
All,2594.0,4581.45,377.12,57.42,573.78,2
HBW,2594.0,954.1,28.53,11.33,39.85,2
HBO,2594.0,2749.96,326.56,42.58,369.14,2
NHB,2594.0,468.06,19.75,2.93,22.69,2
HBC,2594.0,37.0,0.87,0.2,1.07,2
HBSch,2594.0,372.33,1.41,0.38,141.03,2
All,2595.0,881.38,47.4,4.94,52.34,2
HBW,2595.0,0.0,0.0,0.0,0.0,2
HBO,2595.0,0.0,0.0,0.0,0.0,2
NHB,2595.0,881.38,47.4,4.94,52.34,2
HBC,2595.0,0.0,0.0,0.0,0.0,2
HBSch,2595.0,0.0,0.0,0.0,0.0,2
All,2596.0,42.31,2.83,0.6,4.38,2
HBW,2596.0,11.34,0.16,0.19,0.36,2
HBO,2596.0,23.05,2.3,0.37,2.67,2
NHB,2596.0,5.74,0.35,0.04,0.39,2
HBC,2596.0,0.0,0.0,0.0,0.0,2
HBSch,2596.0,2.19,0.01,0.0,0.96,2
All,2597.0,1961.2,178.34,21.25,199.58,2
HBW,2597.0,333.26,14.32,3.79,18.11,2
HBO,2597.0,971.18,134.62,14.43,149.05,2
NHB,2597.0,487.1,28.97,2.98,31.95,2
HBC,2597.0,25.0,0.42,0.06,0.48,2
HBSch,2597.0,144.66,0.0,0.0,0.0,2
All,2598.0,3253.63,229.93,17.32,247.25,2
HBW,2598.0,0.0,0.0,0.0,0.0,2
HBO,2598.0,0.0,0.0,0.0,0.0,2
NHB,2598.0,3253.63,229.93,17.32,247.25,2
HBC,2598.0,0.0,0.0,0.0,0.0,2
HBSch,2598.0,0.0,0.0,0.0,0.0,2
All,2599.0,133.76,7.38,0.85,8.23,2
HBW,2599.0,0.0,0.0,0.0,0.0,2
HBO,2599.0,0.0,0.0,0.0,0.0,2
NHB,2599.0,133.76,7.38,0.85,8.23,2
HBC,2599.0,0.0,0.0,0.0,0.0,2
HBSch,2599.0,0.0,0.0,0.0,0.0,2
All,2600.0,2445.19,214.09,33.05,311.04,2
HBW,2600.0,519.33,20.49,6.77,27.27,2
HBO,2600.0,1498.6,183.33,24.62,207.95,2
NHB,2600.0,210.48,9.2,1.34,10.54,2
HBC,2600.0,10.0,0.43,0.14,0.56,2
HBSch,2600.0,206.78,0.65,0.18,64.73,2
All,2601.0,103.89,3.5,0.64,4.14,2
HBW,2601.0,0.0,0.0,0.0,0.0,2
HBO,2601.0,0.0,0.0,0.0,0.0,2
NHB,2601.0,103.89,3.5,0.64,4.14,2
HBC,2601.0,0.0,0.0,0.0,0.0,2
HBSch,2601.0,0.0,0.0,0.0,0.0,2
All,2602.0,292.89,21.78,1.8,23.58,2
HBW,2602.0,0.0,0.0,0.0,0.0,2
HBO,2602.0,0.0,0.0,0.0,0.0,2
NHB,2602.0,292.89,21.78,1.8,23.58,2
HBC,2602.0,0.0,0.0,0.0,0.0,2
HBSch,2602.0,0.0,0.0,0.0,0.0,2
All,2603.0,1365.29,103.28,8.41,111.69,2
HBW,2603.0,0.0,0.0,0.0,0.0,2
HBO,2603.0,0.0,0.0,0.0,0.0,2
NHB,2603.0,1365.29,103.28,8.41,111.69,2
HBC,2603.0,0.0,0.0,0.0,0.0,2
HBSch,2603.0,0.0,0.0,0.0,0.0,2
All,2604.0,1803.77,113.93,10.96,124.88,2
HBW,2604.0,0.0,0.0,0.0,0.0,2
HBO,2604.0,0.0,0.0,0.0,0.0,2
NHB,2604.0,1803.77,113.93,10.96,124.88,2
HBC,2604.0,0.0,0.0,0.0,0.0,2
HBSch,2604.0,0.0,0.0,0.0,0.0,2
All,2605.0,605.42,50.79,3.47,54.26,2
HBW,2605.0,0.0,0.0,0.0,0.0,2
HBO,2605.0,0.0,0.0,0.0,0.0,2
NHB,2605.0,605.42,50.79,3.47,54.26,2
HBC,2605.0,0.0,0.0,0.0,0.0,2
HBSch,2605.0,0.0,0.0,0.0,0.0,2
All,2606.0,3459.96,335.45,20.53,355.97,2
HBW,2606.0,0.0,0.0,0.0,0.0,2
HBO,2606.0,0.0,0.0,0.0,0.0,2
NHB,2606.0,3459.96,335.45,20.53,355.97,2
HBC,2606.0,0.0,0.0,0.0,0.0,2
HBSch,2606.0,0.0,0.0,0.0,0.0,2
All,2607.0,1773.0,163.01,10.45,173.46,2
HBW,2607.0,0.0,0.0,0.0,0.0,2
HBO,2607.0,0.0,0.0,0.0,0.0,2
NHB,2607.0,1773.0,163.01,10.45,173.46,2
HBC,2607.0,0.0,0.0,0.0,0.0,2
HBSch,2607.0,0.0,0.0,0.0,0.0,2
All,2608.0,2024.95,172.04,12.32,184.35,2
HBW,2608.0,0.0,0.0,0.0,0.0,2
HBO,2608.0,0.0,0.0,0.0,0.0,2
NHB,2608.0,2024.95,172.04,12.32,184.35,2
HBC,2608.0,0.0,0.0,0.0,0.0,2
HBSch,2608.0,0.0,0.0,0.0,0.0,2
All,2609.0,497.71,31.53,3.06,34.6,2
HBW,2609.0,0.0,0.0,0.0,0.0,2
HBO,2609.0,0.0,0.0,0.0,0.0,2
NHB,2609.0,497.71,31.53,3.06,34.6,2
HBC,2609.0,0.0,0.0,0.0,0.0,2
HBSch,2609.0,0.0,0.0,0.0,0.0,2
All,2610.0,747.43,31.62,4.2,35.82,2
HBW,2610.0,0.0,0.0,0.0,0.0,2
HBO,2610.0,0.0,0.0,0.0,0.0,2
NHB,2610.0,747.43,31.62,4.2,35.82,2
HBC,2610.0,0.0,0.0,0.0,0.0,2
HBSch,2610.0,0.0,0.0,0.0,0.0,2
All,2611.0,792.17,29.52,4.71,34.9,2
HBW,2611.0,4.59,0.12,0.05,0.17,2
HBO,2611.0,15.4,1.22,0.21,1.43,2
NHB,2611.0,770.52,28.17,4.44,32.61,2
HBC,2611.0,0.0,0.0,0.0,0.0,2
HBSch,2611.0,1.66,0.01,0.0,0.68,2
All,2612.0,6740.73,736.99,93.97,1202.05,2
HBW,2612.0,1355.94,66.44,19.18,85.61,2
HBO,2612.0,4264.07,635.98,70.03,706.01,2
NHB,2612.0,547.12,29.86,3.27,33.13,2
HBC,2612.0,59.0,0.96,0.4,1.36,2
HBSch,2612.0,514.6,3.75,1.1,375.94,2
All,2613.0,1835.01,147.15,11.03,158.18,2
HBW,2613.0,0.0,0.0,0.0,0.0,2
HBO,2613.0,0.0,0.0,0.0,0.0,2
NHB,2613.0,1835.01,147.15,11.03,158.18,2
HBC,2613.0,0.0,0.0,0.0,0.0,2
HBSch,2613.0,0.0,0.0,0.0,0.0,2
All,2614.0,406.28,23.48,2.39,26.7,2
HBW,2614.0,1.03,0.12,0.02,0.14,2
HBO,2614.0,8.86,1.03,0.1,1.13,2
NHB,2614.0,395.39,22.32,2.26,24.59,2
HBC,2614.0,0.0,0.0,0.0,0.0,2
HBSch,2614.0,0.99,0.01,0.0,0.84,2
All,2615.0,3537.85,218.11,42.89,471.33,2
HBW,2615.0,766.0,10.36,8.26,18.62,2
HBO,2615.0,2197.9,196.12,32.24,228.37,2
NHB,2615.0,273.41,9.38,1.59,10.97,2
HBC,2615.0,29.0,0.12,0.18,0.3,2
HBSch,2615.0,271.54,2.12,0.63,213.08,2
All,2616.0,3198.95,177.57,38.92,393.07,2
HBW,2616.0,683.73,4.71,7.27,11.98,2
HBO,2616.0,1969.64,163.78,29.56,193.34,2
NHB,2616.0,257.6,7.26,1.47,8.73,2
HBC,2616.0,44.0,0.03,0.09,0.13,2
HBSch,2616.0,243.98,1.78,0.54,178.9,2
All,2617.0,1738.03,69.25,19.44,186.5,2
HBW,2617.0,360.4,1.09,3.31,4.4,2
HBO,2617.0,1075.69,64.28,14.9,79.18,2
NHB,2617.0,151.05,2.88,0.84,3.72,2
HBC,2617.0,13.0,0.01,0.08,0.1,2
HBSch,2617.0,137.89,0.99,0.3,99.1,2
All,2618.0,3310.77,233.01,36.88,419.71,2
HBW,2618.0,599.53,18.76,7.09,25.84,2
HBO,2618.0,1649.33,174.54,24.27,198.81,2
NHB,2618.0,825.93,38.0,4.91,42.91,2
HBC,2618.0,33.0,0.2,0.17,0.37,2
HBSch,2618.0,202.98,1.51,0.45,151.79,2
All,2619.0,4473.47,271.19,50.87,578.65,2
HBW,2619.0,911.35,17.35,9.72,27.08,2
HBO,2619.0,2533.58,228.86,36.31,265.18,2
NHB,2619.0,685.73,22.26,3.8,26.05,2
HBC,2619.0,37.0,0.13,0.26,0.39,2
HBSch,2619.0,305.82,2.59,0.77,259.95,2
All,2620.0,1529.45,72.86,15.02,159.75,2
HBW,2620.0,257.92,3.05,2.39,5.44,2
HBO,2620.0,746.93,58.02,10.19,68.21,2
NHB,2620.0,410.27,11.07,2.22,13.29,2
HBC,2620.0,25.0,0.0,0.0,0.0,2
HBSch,2620.0,89.33,0.73,0.22,72.81,2
All,2621.0,2668.53,127.31,29.21,302.24,2
HBW,2621.0,558.39,3.27,4.69,7.96,2
HBO,2621.0,1694.45,117.28,22.93,140.21,2
NHB,2621.0,194.76,5.3,1.07,6.37,2
HBC,2621.0,10.0,0.0,0.08,0.08,2
HBSch,2621.0,210.93,1.47,0.45,147.63,2
All,2622.0,1634.88,123.23,19.43,223.32,2
HBW,2622.0,366.03,11.33,4.22,15.55,2
HBO,2622.0,943.61,102.05,13.65,115.7,2
NHB,2622.0,209.54,8.93,1.23,10.17,2
HBC,2622.0,8.0,0.1,0.09,0.19,2
HBSch,2622.0,107.69,0.81,0.24,81.71,2
All,2623.0,4237.55,251.44,48.02,564.73,2
HBW,2623.0,885.71,12.12,8.9,21.03,2
HBO,2623.0,2463.69,218.93,35.07,254.0,2
NHB,2623.0,542.0,17.59,2.99,20.58,2
HBC,2623.0,57.01,0.13,0.26,0.39,2
HBSch,2623.0,289.13,2.68,0.8,268.74,2
All,2624.0,2854.49,151.41,32.42,378.51,2
HBW,2624.0,588.97,4.45,5.2,9.66,2
HBO,2624.0,1804.86,138.68,25.29,163.97,2
NHB,2624.0,234.02,6.29,1.27,7.56,2
HBC,2624.0,10.0,0.02,0.08,0.1,2
HBSch,2624.0,216.63,1.97,0.59,197.24,2
All,2625.0,2271.78,122.54,22.08,262.64,2
HBW,2625.0,392.09,8.89,3.31,12.2,2
HBO,2625.0,1200.97,95.06,15.59,110.65,2
NHB,2625.0,533.51,17.39,2.75,20.14,2
HBC,2625.0,4.0,0.0,0.08,0.08,2
HBSch,2625.0,141.22,1.19,0.36,119.57,2
All,2626.0,2887.41,121.34,17.98,179.66,2
HBW,2626.0,153.52,4.4,1.27,5.67,2
HBO,2626.0,445.06,30.28,5.34,35.61,2
NHB,2626.0,2234.84,86.25,11.25,97.5,2
HBC,2626.0,2.0,0.0,0.0,0.0,2
HBSch,2626.0,51.99,0.41,0.12,40.87,2
All,2627.0,4088.56,477.43,44.39,523.77,2
HBW,2627.0,728.5,45.7,8.62,54.31,2
HBO,2627.0,2090.07,360.66,30.21,390.87,2
NHB,2627.0,928.53,69.78,5.4,75.18,2
HBC,2627.0,37.0,1.27,0.16,1.43,2
HBSch,2627.0,304.45,0.02,0.01,1.98,2
All,2628.0,2207.42,209.62,12.95,222.57,2
HBW,2628.0,0.0,0.0,0.0,0.0,2
HBO,2628.0,0.0,0.0,0.0,0.0,2
NHB,2628.0,2207.42,209.62,12.95,222.57,2
HBC,2628.0,0.0,0.0,0.0,0.0,2
HBSch,2628.0,0.0,0.0,0.0,0.0,2
All,2629.0,7823.98,735.28,90.21,825.49,2
HBW,2629.0,1490.4,66.06,18.52,84.58,2
HBO,2629.0,4412.55,611.05,64.87,675.92,2
NHB,2629.0,1190.14,56.57,6.5,63.07,2
HBC,2629.0,67.0,1.61,0.32,1.93,2
HBSch,2629.0,663.89,0.0,0.0,0.0,2
All,2630.0,27.31,0.64,0.17,0.82,2
HBW,2630.0,0.36,0.0,0.01,0.01,2
HBO,2630.0,4.42,0.2,0.04,0.24,2
NHB,2630.0,22.27,0.44,0.12,0.57,2
HBC,2630.0,0.0,0.0,0.0,0.0,2
HBSch,2630.0,0.26,0.0,0.0,0.0,2
All,2631.0,1719.45,148.62,10.12,158.74,2
HBW,2631.0,0.0,0.0,0.0,0.0,2
HBO,2631.0,0.0,0.0,0.0,0.0,2
NHB,2631.0,1719.45,148.62,10.12,158.74,2
HBC,2631.0,0.0,0.0,0.0,0.0,2
HBSch,2631.0,0.0,0.0,0.0,0.0,2
All,2632.0,1169.93,92.46,6.81,99.27,2
HBW,2632.0,0.0,0.0,0.0,0.0,2
HBO,2632.0,0.0,0.0,0.0,0.0,2
NHB,2632.0,1169.93,92.46,6.81,99.27,2
HBC,2632.0,0.0,0.0,0.0,0.0,2
HBSch,2632.0,0.0,0.0,0.0,0.0,2
All,2633.0,4644.12,500.06,33.38,559.76,2
HBW,2633.0,198.7,17.88,2.6,20.48,2
HBO,2633.0,534.0,90.98,7.2,98.18,2
NHB,2633.0,3845.33,390.6,23.44,414.04,2
HBC,2633.0,6.0,0.34,0.07,0.4,2
HBSch,2633.0,60.09,0.27,0.07,26.65,2
All,2634.0,3696.48,339.26,22.56,361.82,2
HBW,2634.0,0.0,0.0,0.0,0.0,2
HBO,2634.0,0.0,0.0,0.0,0.0,2
NHB,2634.0,3696.48,339.26,22.56,361.82,2
HBC,2634.0,0.0,0.0,0.0,0.0,2
HBSch,2634.0,0.0,0.0,0.0,0.0,2
All,2635.0,655.72,36.55,3.7,40.25,2
HBW,2635.0,0.0,0.0,0.0,0.0,2
HBO,2635.0,0.0,0.0,0.0,0.0,2
NHB,2635.0,655.72,36.55,3.7,40.25,2
HBC,2635.0,0.0,0.0,0.0,0.0,2
HBSch,2635.0,0.0,0.0,0.0,0.0,2
All,2636.0,6128.46,700.78,75.6,988.75,2
HBW,2636.0,1376.96,50.89,16.97,67.87,2
HBO,2636.0,3746.96,607.68,54.65,662.33,2
NHB,2636.0,504.66,38.56,3.05,41.61,2
HBC,2636.0,26.0,1.51,0.34,1.85,2
HBSch,2636.0,473.88,2.15,0.58,215.09,2
All,2637.0,3724.75,354.22,41.37,498.25,2
HBW,2637.0,694.66,23.66,8.47,32.12,2
HBO,2637.0,1860.26,267.64,27.04,294.67,2
NHB,2637.0,907.88,61.41,5.44,66.85,2
HBC,2637.0,29.0,0.48,0.15,0.63,2
HBSch,2637.0,232.94,1.04,0.28,103.97,2
All,2638.0,749.81,65.34,8.81,92.29,2
HBW,2638.0,173.99,4.51,1.98,6.49,2
HBO,2638.0,444.23,56.17,6.24,62.41,2
NHB,2638.0,76.02,4.25,0.46,4.7,2
HBC,2638.0,2.0,0.23,0.08,0.31,2
HBSch,2638.0,53.57,0.18,0.05,18.37,2
All,2639.0,5324.73,400.1,64.05,650.42,2
HBW,2639.0,1190.37,20.9,12.82,33.72,2
HBO,2639.0,3266.46,359.59,47.87,407.46,2
NHB,2639.0,446.32,17.38,2.52,19.9,2
HBC,2639.0,14.0,0.35,0.33,0.68,2
HBSch,2639.0,407.58,1.88,0.51,188.67,2
All,2640.0,3.89,0.07,0.03,0.1,2
HBW,2640.0,0.0,0.0,0.0,0.0,2
HBO,2640.0,0.0,0.0,0.0,0.0,2
NHB,2640.0,3.89,0.07,0.03,0.1,2
HBC,2640.0,0.0,0.0,0.0,0.0,2
HBSch,2640.0,0.0,0.0,0.0,0.0,2
All,2641.0,2357.75,175.66,28.03,283.66,2
HBW,2641.0,543.72,8.17,6.1,14.26,2
HBO,2641.0,1429.14,158.01,20.52,178.53,2
NHB,2641.0,195.85,8.44,1.13,9.57,2
HBC,2641.0,10.0,0.23,0.07,0.31,2
HBSch,2641.0,179.03,0.81,0.22,81.0,2
All,2642.0,14.58,0.33,0.09,0.42,2
HBW,2642.0,0.0,0.0,0.0,0.0,2
HBO,2642.0,0.0,0.0,0.0,0.0,2
NHB,2642.0,14.58,0.33,0.09,0.42,2
HBC,2642.0,0.0,0.0,0.0,0.0,2
HBSch,2642.0,0.0,0.0,0.0,0.0,2
All,2643.0,5863.84,354.71,68.45,602.18,2
HBW,2643.0,1315.21,14.71,15.16,29.87,2
HBO,2643.0,3406.65,321.87,49.45,371.32,2
NHB,2643.0,568.26,15.89,3.01,18.9,2
HBC,2643.0,146.0,0.44,0.35,0.78,2
HBSch,2643.0,427.73,1.81,0.49,181.31,2
All,2644.0,3103.69,214.65,35.03,330.92,2
HBW,2644.0,631.95,11.53,7.36,18.89,2
HBO,2644.0,1694.14,181.07,24.38,205.45,2
NHB,2644.0,528.28,20.94,2.89,23.84,2
HBC,2644.0,31.0,0.28,0.17,0.45,2
HBSch,2644.0,218.32,0.82,0.22,82.29,2
All,2645.0,1543.84,102.47,17.86,197.2,2
HBW,2645.0,337.48,5.56,3.51,9.07,2
HBO,2645.0,889.84,88.72,12.8,101.53,2
NHB,2645.0,217.3,7.34,1.23,8.57,2
HBC,2645.0,3.0,0.06,0.08,0.14,2
HBSch,2645.0,96.23,0.78,0.23,77.88,2
All,2646.0,34.47,0.85,0.21,1.06,2
HBW,2646.0,0.0,0.0,0.0,0.0,2
HBO,2646.0,0.0,0.0,0.0,0.0,2
NHB,2646.0,34.47,0.85,0.21,1.06,2
HBC,2646.0,0.0,0.0,0.0,0.0,2
HBSch,2646.0,0.0,0.0,0.0,0.0,2
All,2647.0,0.64,0.02,0.01,0.02,2
HBW,2647.0,0.0,0.0,0.0,0.0,2
HBO,2647.0,0.0,0.0,0.0,0.0,2
NHB,2647.0,0.64,0.02,0.01,0.02,2
HBC,2647.0,0.0,0.0,0.0,0.0,2
HBSch,2647.0,0.0,0.0,0.0,0.0,2
All,2648.0,740.81,15.75,3.27,19.02,2
HBW,2648.0,0.0,0.0,0.0,0.0,2
HBO,2648.0,0.0,0.0,0.0,0.0,2
NHB,2648.0,740.81,15.75,3.27,19.02,2
HBC,2648.0,0.0,0.0,0.0,0.0,2
HBSch,2648.0,0.0,0.0,0.0,0.0,2
All,2649.0,2490.52,117.88,28.82,274.21,2
HBW,2649.0,574.56,2.88,5.53,8.41,2
HBO,2649.0,1523.62,109.54,21.63,131.18,2
NHB,2649.0,207.23,4.11,1.11,5.22,2
HBC,2649.0,13.0,0.06,0.17,0.24,2
HBSch,2649.0,172.12,1.29,0.38,129.18,2
All,2650.0,0.17,0.0,0.0,0.0,2
HBW,2650.0,0.0,0.0,0.0,0.0,2
HBO,2650.0,0.0,0.0,0.0,0.0,2
NHB,2650.0,0.17,0.0,0.0,0.0,2
HBC,2650.0,0.0,0.0,0.0,0.0,2
HBSch,2650.0,0.0,0.0,0.0,0.0,2
All,2651.0,11070.25,309.66,82.89,392.55,2
HBW,2651.0,2321.73,0.13,11.48,11.61,2
HBO,2651.0,6783.03,297.83,68.34,366.17,2
NHB,2651.0,831.48,11.7,2.85,14.54,2
HBC,2651.0,66.0,0.0,0.22,0.22,2
HBSch,2651.0,1068.01,0.0,0.0,0.0,2
All,2652.0,1963.25,95.15,16.64,222.18,2
HBW,2652.0,452.26,2.51,1.81,4.32,2
HBO,2652.0,1215.16,86.58,13.76,100.34,2
NHB,2652.0,158.68,4.95,0.74,5.68,2
HBC,2652.0,8.0,0.0,0.0,0.0,2
HBSch,2652.0,129.14,1.12,0.33,111.84,2
All,2653.0,2525.39,112.85,20.45,278.29,2
HBW,2653.0,556.65,1.93,1.94,3.86,2
HBO,2653.0,1550.75,104.24,17.25,121.48,2
NHB,2653.0,188.94,5.22,0.84,6.06,2
HBC,2653.0,54.0,0.0,0.0,0.0,2
HBSch,2653.0,175.04,1.46,0.43,146.88,2
All,2654.0,2066.39,127.9,14.91,233.57,2
HBW,2654.0,324.7,11.0,1.72,12.72,2
HBO,2654.0,937.34,89.42,10.3,99.72,2
NHB,2654.0,624.7,26.56,2.62,29.17,2
HBC,2654.0,79.0,0.0,0.0,0.0,2
HBSch,2654.0,100.65,0.92,0.27,91.95,2
All,2655.0,3028.65,182.18,23.93,367.91,2
HBW,2655.0,590.24,6.75,2.12,8.86,2
HBO,2655.0,1767.81,156.5,19.54,176.03,2
NHB,2655.0,441.22,17.3,1.8,19.1,2
HBC,2655.0,28.0,0.0,0.0,0.0,2
HBSch,2655.0,201.39,1.63,0.48,163.92,2
All,2656.0,4029.27,183.43,28.45,357.45,2
HBW,2656.0,864.49,5.41,2.49,7.9,2
HBO,2656.0,2357.44,166.08,24.02,190.11,2
NHB,2656.0,397.96,10.47,1.51,11.98,2
HBC,2656.0,117.0,0.0,0.0,0.0,2
HBSch,2656.0,292.38,1.47,0.43,147.46,2
All,2657.0,3747.33,223.52,29.9,487.14,2
HBW,2657.0,738.36,9.62,2.66,12.28,2
HBO,2657.0,2302.83,198.08,25.03,223.1,2
NHB,2657.0,404.46,13.47,1.52,14.99,2
