Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBSch,2971.0,145.89,0.95,0.28,95.05,6
All,2972.0,1793.36,976.7,29.15,1022.36,6
HBW,2972.0,179.31,153.73,2.63,156.36,6
HBO,2972.0,475.98,391.55,13.81,405.37,6
NHB,2972.0,1070.17,425.4,10.22,435.63,6
HBC,2972.0,30.0,5.85,2.42,8.27,6
HBSch,2972.0,37.9,0.17,0.05,16.73,6
All,2973.0,3004.65,1201.2,325.02,1679.47,6
HBW,2973.0,663.95,212.62,146.36,358.98,6
HBO,2973.0,1939.18,946.47,168.98,1115.45,6
NHB,2973.0,149.06,39.92,1.66,41.58,6
HBC,2973.0,65.0,0.64,7.55,8.2,6
HBSch,2973.0,187.46,1.55,0.46,155.26,6
All,2974.0,3691.2,2156.7,124.36,2403.52,6
HBW,2974.0,556.82,440.37,23.38,463.75,6
HBO,2974.0,1660.49,1285.44,75.82,1361.25,6
NHB,2974.0,1181.0,411.06,12.25,423.31,6
HBC,2974.0,125.01,18.6,12.54,31.14,6
HBSch,2974.0,167.88,1.24,0.37,124.07,6
All,2975.0,4377.68,1849.01,53.72,1920.82,6
HBW,2975.0,149.28,134.18,2.25,136.44,6
HBO,2975.0,400.43,326.85,12.99,339.83,6
NHB,2975.0,3788.71,1386.21,37.56,1423.77,6
HBC,2975.0,10.0,1.58,0.86,2.44,6
HBSch,2975.0,29.26,0.18,0.06,18.34,6
All,2976.0,2639.08,1716.72,89.19,1855.52,6
HBW,2976.0,515.09,404.95,11.39,416.34,6
HBO,2976.0,1399.55,1132.53,49.21,1181.74,6
NHB,2976.0,261.31,90.13,2.81,92.94,6
HBC,2976.0,354.0,88.61,25.62,114.23,6
HBSch,2976.0,109.12,0.5,0.15,50.27,6
All,2977.0,8350.44,3430.4,154.34,3659.84,6
HBW,2977.0,441.21,354.71,18.25,372.96,6
HBO,2977.0,1342.99,971.88,63.65,1035.53,6
NHB,2977.0,6371.92,2097.75,67.1,2164.85,6
HBC,2977.0,52.0,5.3,5.11,10.41,6
HBSch,2977.0,142.33,0.76,0.23,76.09,6
All,2978.0,32883.22,12000.62,328.02,12328.78,6
HBW,2978.0,0.94,0.88,0.02,0.9,6
HBO,2978.0,29.03,2.59,0.12,2.72,6
NHB,2978.0,32852.99,11997.15,327.88,12325.02,6
HBC,2978.0,0.0,0.0,0.0,0.0,6
HBSch,2978.0,0.26,0.0,0.0,0.14,6
All,2979.0,3206.55,1625.3,198.25,1865.95,6
HBW,2979.0,420.48,256.06,29.24,285.3,6
HBO,2979.0,1119.82,822.76,62.1,884.86,6
NHB,2979.0,139.98,44.41,1.57,45.97,6
HBC,2979.0,1440.0,501.65,105.21,606.86,6
HBSch,2979.0,86.27,0.43,0.13,42.95,6
All,2980.0,7901.95,3489.92,81.32,3583.85,6
HBW,2980.0,130.99,116.83,1.77,118.6,6
HBO,2980.0,329.85,267.92,9.5,277.42,6
NHB,2980.0,7405.23,3103.67,69.18,3172.85,6
HBC,2980.0,11.0,1.37,0.83,2.2,6
HBSch,2980.0,24.88,0.13,0.04,12.78,6
All,2981.0,1555.96,1005.62,50.74,1095.61,6
HBW,2981.0,292.21,230.97,9.73,240.7,6
HBO,2981.0,789.33,641.96,30.84,672.8,6
NHB,2981.0,323.66,122.04,3.4,125.43,6
HBC,2981.0,82.0,10.25,6.66,16.91,6
HBSch,2981.0,68.76,0.4,0.12,39.77,6
All,2982.0,3146.76,1095.57,58.33,1177.85,6
HBW,2982.0,162.39,97.18,12.39,109.57,6
HBO,2982.0,461.81,215.93,15.4,231.33,6
NHB,2982.0,2447.72,774.48,27.33,801.81,6
HBC,2982.0,36.0,7.74,3.14,10.88,6
HBSch,2982.0,38.84,0.24,0.07,24.26,6
All,2983.0,790.23,293.46,70.89,384.32,6
HBW,2983.0,164.89,52.89,31.49,84.38,6
HBO,2983.0,444.87,213.08,30.57,243.64,6
NHB,2983.0,43.29,11.46,0.55,12.02,6
HBC,2983.0,103.0,15.84,8.22,24.05,6
HBSch,2983.0,34.18,0.2,0.06,20.23,6
All,2984.0,5000.67,1329.64,412.56,1882.86,6
HBW,2984.0,811.82,120.91,144.51,265.42,6
HBO,2984.0,2741.44,927.87,200.31,1128.18,6
NHB,2984.0,326.61,63.33,4.61,67.94,6
HBC,2984.0,771.0,216.12,62.72,278.84,6
HBSch,2984.0,349.8,1.42,0.41,142.49,6
All,2985.0,7083.19,1156.95,100.45,1257.4,6
HBW,2985.0,0.0,0.0,0.0,0.0,6
HBO,2985.0,0.0,0.0,0.0,0.0,6
NHB,2985.0,7083.19,1156.95,100.45,1257.4,6
HBC,2985.0,0.0,0.0,0.0,0.0,6
HBSch,2985.0,0.0,0.0,0.0,0.0,6
All,2986.0,3250.42,2136.42,101.52,2342.92,6
HBW,2986.0,579.82,458.04,13.82,471.86,6
HBO,2986.0,1864.98,1493.91,64.16,1558.08,6
NHB,2986.0,319.63,120.51,3.25,123.76,6
HBC,2986.0,268.0,62.9,19.96,82.86,6
HBSch,2986.0,217.99,1.06,0.32,106.36,6
All,2987.0,5184.92,3160.74,244.3,3586.56,6
HBW,2987.0,874.9,621.56,41.2,662.75,6
HBO,2987.0,2895.45,2240.08,134.25,2374.34,6
NHB,2987.0,206.18,72.29,2.28,74.57,6
HBC,2987.0,881.0,224.98,66.03,291.01,6
HBSch,2987.0,327.38,1.83,0.55,183.9,6
All,2988.0,4289.57,2049.89,286.9,2502.36,6
HBW,2988.0,733.4,295.71,73.58,369.29,6
HBO,2988.0,2402.73,1513.82,160.06,1673.88,6
NHB,2988.0,162.79,46.35,1.92,48.27,6
HBC,2988.0,720.0,192.34,50.85,243.19,6
HBSch,2988.0,270.65,1.67,0.49,167.73,6
All,2989.0,3198.97,1111.18,280.32,1488.66,6
HBW,2989.0,531.08,91.98,87.49,179.47,6
HBO,2989.0,1578.6,735.94,138.88,874.81,6
NHB,2989.0,201.49,44.2,2.6,46.8,6
HBC,2989.0,713.0,238.09,51.06,289.15,6
HBSch,2989.0,174.8,0.98,0.28,98.42,6
All,2990.0,6238.15,3241.08,315.85,3666.13,6
HBW,2990.0,792.09,523.0,30.05,553.05,6
HBO,2990.0,2632.37,1950.44,119.92,2070.35,6
NHB,2990.0,166.24,52.3,1.92,54.22,6
HBC,2990.0,2325.0,714.24,163.61,877.86,6
HBSch,2990.0,322.44,1.1,0.35,110.65,6
All,2991.0,6153.61,2863.41,353.07,3392.82,6
HBW,2991.0,892.73,329.74,59.13,388.87,6
HBO,2991.0,3067.57,1948.76,183.42,2132.19,6
NHB,2991.0,194.44,55.18,2.24,57.42,6
HBC,2991.0,1639.0,527.94,107.73,635.68,6
HBSch,2991.0,359.87,1.78,0.54,178.67,6
All,2992.0,7712.46,2868.48,540.76,3600.86,6
HBW,2992.0,951.74,173.63,108.91,282.54,6
HBO,2992.0,3145.98,1634.68,274.09,1908.77,6
NHB,2992.0,975.98,225.27,11.96,237.23,6
HBC,2992.0,2275.0,832.96,145.22,978.18,6
HBSch,2992.0,363.77,1.94,0.58,194.14,6
All,2993.0,6626.21,2195.67,532.63,2914.33,6
HBW,2993.0,939.1,76.16,107.71,183.86,6
HBO,2993.0,3116.71,1342.64,303.56,1646.2,6
NHB,2993.0,373.03,68.21,4.92,73.13,6
HBC,2993.0,1843.0,706.78,115.91,822.69,6
HBSch,2993.0,354.36,1.88,0.54,188.44,6
All,2994.0,5253.52,1139.69,428.95,1754.14,6
HBW,2994.0,965.02,84.41,154.74,239.14,6
HBO,2994.0,2983.13,790.37,218.02,1008.39,6
NHB,2994.0,218.19,32.33,3.24,35.57,6
HBC,2994.0,726.0,230.7,52.41,283.11,6
HBSch,2994.0,361.19,1.87,0.54,187.92,6
All,2995.0,4245.23,540.55,242.37,928.77,6
HBW,2995.0,833.37,45.64,110.04,155.68,6
HBO,2995.0,2534.85,359.35,94.59,453.93,6
NHB,2995.0,157.34,17.2,2.38,19.58,6
HBC,2995.0,410.0,116.89,34.95,151.83,6
HBSch,2995.0,309.68,1.47,0.42,147.74,6
All,2996.0,2778.56,1450.12,175.46,1655.82,6
HBW,2996.0,619.58,276.43,55.32,331.74,6
HBO,2996.0,1771.02,1129.42,116.01,1245.43,6
NHB,2996.0,120.27,43.34,1.29,44.63,6
HBC,2996.0,42.0,0.62,2.75,3.37,6
HBSch,2996.0,225.69,0.31,0.09,30.64,6
All,2997.0,33444.46,13834.7,316.91,14151.63,6
HBW,2997.0,2.73,2.18,0.11,2.29,6
HBO,2997.0,20.79,4.76,0.24,5.0,6
NHB,2997.0,33420.43,13827.76,316.56,14144.31,6
HBC,2997.0,0.0,0.0,0.0,0.0,6
HBSch,2997.0,0.51,0.0,0.0,0.03,6
All,2998.0,22077.24,9293.77,203.13,9496.9,6
HBW,2998.0,0.0,0.0,0.0,0.0,6
HBO,2998.0,0.0,0.0,0.0,0.0,6
NHB,2998.0,22077.24,9293.77,203.13,9496.9,6
HBC,2998.0,0.0,0.0,0.0,0.0,6
HBSch,2998.0,0.0,0.0,0.0,0.0,6
All,2999.0,6809.27,2554.82,542.12,3390.78,6
HBW,2999.0,1366.83,349.94,191.3,541.23,6
HBO,2999.0,4505.48,2118.86,338.42,2457.28,6
NHB,2999.0,294.81,82.36,3.26,85.62,6
HBC,2999.0,109.0,0.69,8.31,9.0,6
HBSch,2999.0,533.15,2.97,0.84,297.65,6
All,3000.0,1868.38,1037.93,81.01,1159.89,6
HBW,3000.0,383.02,226.92,20.32,247.25,6
HBO,3000.0,1067.1,720.16,56.73,776.88,6
NHB,3000.0,260.95,90.37,2.71,93.08,6
HBC,3000.0,34.0,0.07,1.13,1.19,6
HBSch,3000.0,123.31,0.41,0.12,41.48,6
All,3001.0,3058.43,1187.77,35.03,1224.68,6
HBW,3001.0,45.09,31.43,1.45,32.88,6
HBO,3001.0,109.77,75.02,4.61,79.62,6
NHB,3001.0,2893.87,1081.31,28.97,1110.27,6
HBC,3001.0,0.0,0.0,0.0,0.0,6
HBSch,3001.0,9.7,0.02,0.01,1.91,6
All,3002.0,2891.84,1018.61,321.82,1478.18,6
HBW,3002.0,632.55,168.0,147.35,315.35,6
HBO,3002.0,1783.7,784.53,166.29,950.82,6
NHB,3002.0,238.06,63.48,2.65,66.12,6
HBC,3002.0,48.0,1.21,5.12,6.34,6
HBSch,3002.0,189.53,1.39,0.41,139.56,6
All,3003.0,4291.52,1847.44,144.86,2070.86,6
HBW,3003.0,413.29,260.32,34.66,294.97,6
HBO,3003.0,1134.24,766.03,79.04,845.07,6
NHB,3003.0,2600.58,820.14,28.56,848.7,6
HBC,3003.0,28.0,0.15,2.37,2.53,6
HBSch,3003.0,115.4,0.79,0.23,79.58,6
All,3004.0,2870.63,1735.23,68.98,1864.16,6
HBW,3004.0,467.44,385.26,10.11,395.37,6
HBO,3004.0,1269.55,990.02,46.41,1036.43,6
NHB,3004.0,970.71,357.53,9.64,367.17,6
HBC,3004.0,31.0,1.81,2.63,4.44,6
HBSch,3004.0,131.93,0.61,0.18,60.74,6
All,3005.0,4545.51,2071.42,59.62,2146.15,6
HBW,3005.0,235.45,202.29,3.07,205.36,6
HBO,3005.0,570.4,454.12,17.18,471.3,6
NHB,3005.0,3648.51,1411.29,35.37,1446.66,6
HBC,3005.0,46.0,3.57,3.95,7.52,6
HBSch,3005.0,45.15,0.15,0.05,15.3,6
All,3006.0,3347.91,1877.96,109.46,2071.22,6
HBW,3006.0,522.34,412.43,21.62,434.05,6
HBO,3006.0,1442.21,1060.05,67.33,1127.38,6
NHB,3006.0,1154.59,399.4,11.9,411.3,6
HBC,3006.0,79.0,5.23,8.36,13.59,6
HBSch,3006.0,149.78,0.85,0.25,84.9,6
All,3007.0,7160.86,3640.04,80.62,3765.89,6
HBW,3007.0,318.24,295.96,3.33,299.29,6
HBO,3007.0,899.28,768.0,23.43,791.42,6
NHB,3007.0,5829.49,2574.15,52.13,2626.29,6
HBC,3007.0,18.01,1.47,1.6,3.07,6
HBSch,3007.0,95.84,0.46,0.14,45.82,6
All,3008.0,7346.22,3443.29,72.27,3527.25,6
HBW,3008.0,148.48,140.67,1.25,141.92,6
HBO,3008.0,368.23,306.8,9.6,316.39,6
NHB,3008.0,6794.38,2995.25,60.82,3056.07,6
HBC,3008.0,7.0,0.46,0.57,1.03,6
HBSch,3008.0,28.13,0.12,0.04,11.85,6
All,3009.0,4362.19,1663.57,46.09,1709.66,6
HBW,3009.0,0.0,0.0,0.0,0.0,6
HBO,3009.0,0.0,0.0,0.0,0.0,6
NHB,3009.0,4362.19,1663.57,46.09,1709.66,6
HBC,3009.0,0.0,0.0,0.0,0.0,6
HBSch,3009.0,0.0,0.0,0.0,0.0,6
All,3010.0,4653.17,903.93,183.18,1201.88,6
HBW,3010.0,744.45,152.72,81.15,233.87,6
HBO,3010.0,2442.75,523.21,82.9,606.11,6
NHB,3010.0,1108.68,225.68,14.39,240.07,6
HBC,3010.0,46.01,1.16,4.44,5.59,6
HBSch,3010.0,311.29,1.16,0.31,116.24,6
All,3011.0,3795.16,1819.8,58.11,1902.42,6
HBW,3011.0,260.65,213.73,4.46,218.19,6
HBO,3011.0,716.86,573.05,23.16,596.21,6
NHB,3011.0,2708.14,1029.44,26.78,1056.22,6
HBC,3011.0,40.0,3.33,3.64,6.97,6
HBSch,3011.0,69.5,0.25,0.07,24.83,6
All,3012.0,1030.28,629.52,34.52,680.92,6
HBW,3012.0,191.42,144.97,6.06,151.03,6
HBO,3012.0,509.77,398.87,21.52,420.39,6
NHB,3012.0,231.9,82.43,2.5,84.93,6
HBC,3012.0,53.0,3.08,4.4,7.47,6
HBSch,3012.0,44.19,0.17,0.05,17.1,6
All,3013.0,5843.93,2170.04,152.34,2367.82,6
HBW,3013.0,407.13,235.97,36.04,272.01,6
HBO,3013.0,1060.6,632.9,61.47,694.37,6
NHB,3013.0,4237.47,1297.92,50.9,1348.82,6
HBC,3013.0,45.0,2.79,3.81,6.6,6
HBSch,3013.0,93.73,0.46,0.13,46.03,6
All,3014.0,6580.83,3266.55,79.53,3377.92,6
HBW,3014.0,336.32,307.82,4.22,312.04,6
HBO,3014.0,851.64,723.23,23.83,747.06,6
NHB,3014.0,5293.98,2233.07,49.77,2282.84,6
HBC,3014.0,29.01,2.11,1.61,3.72,6
HBSch,3014.0,69.88,0.32,0.1,32.27,6
All,3015.0,2221.22,1415.05,58.02,1519.35,6
HBW,3015.0,364.98,300.24,9.55,309.79,6
HBO,3015.0,1011.48,839.01,36.1,875.12,6
NHB,3015.0,700.38,267.42,7.24,274.66,6
HBC,3015.0,56.0,7.91,4.99,12.9,6
HBSch,3015.0,88.38,0.47,0.14,46.89,6
All,3016.0,3980.78,2054.09,146.15,2264.89,6
HBW,3016.0,536.33,381.92,35.22,417.13,6
HBO,3016.0,1471.07,1100.33,83.82,1184.15,6
NHB,3016.0,1775.19,559.47,21.0,580.47,6
HBC,3016.0,64.0,11.72,5.92,17.64,6
HBSch,3016.0,134.19,0.65,0.19,65.5,6
All,3017.0,221.55,33.78,2.98,36.76,6
HBW,3017.0,0.0,0.0,0.0,0.0,6
HBO,3017.0,0.0,0.0,0.0,0.0,6
NHB,3017.0,221.55,33.78,2.98,36.76,6
HBC,3017.0,0.0,0.0,0.0,0.0,6
HBSch,3017.0,0.0,0.0,0.0,0.0,6
All,3018.0,45.73,2.18,0.66,2.84,6
HBW,3018.0,0.0,0.0,0.0,0.0,6
HBO,3018.0,0.0,0.0,0.0,0.0,6
NHB,3018.0,45.73,2.18,0.66,2.84,6
HBC,3018.0,0.0,0.0,0.0,0.0,6
HBSch,3018.0,0.0,0.0,0.0,0.0,6
All,3019.0,10535.49,3469.64,109.26,3578.91,6
HBW,3019.0,0.0,0.0,0.0,0.0,6
HBO,3019.0,0.0,0.0,0.0,0.0,6
NHB,3019.0,10535.49,3469.64,109.26,3578.91,6
HBC,3019.0,0.0,0.0,0.0,0.0,6
HBSch,3019.0,0.0,0.0,0.0,0.0,6
All,3020.0,22226.0,9401.75,207.04,9608.8,6
HBW,3020.0,0.0,0.0,0.0,0.0,6
HBO,3020.0,0.0,0.0,0.0,0.0,6
NHB,3020.0,22226.0,9401.75,207.04,9608.8,6
HBC,3020.0,0.0,0.0,0.0,0.0,6
HBSch,3020.0,0.0,0.0,0.0,0.0,6
All,3021.0,3747.92,1423.56,38.23,1461.79,6
HBW,3021.0,0.0,0.0,0.0,0.0,6
HBO,3021.0,0.0,0.0,0.0,0.0,6
NHB,3021.0,3747.92,1423.56,38.23,1461.79,6
HBC,3021.0,0.0,0.0,0.0,0.0,6
HBSch,3021.0,0.0,0.0,0.0,0.0,6
All,3022.0,239.73,68.18,2.84,71.01,6
HBW,3022.0,0.0,0.0,0.0,0.0,6
HBO,3022.0,0.0,0.0,0.0,0.0,6
NHB,3022.0,239.73,68.18,2.84,71.01,6
HBC,3022.0,0.0,0.0,0.0,0.0,6
HBSch,3022.0,0.0,0.0,0.0,0.0,6
All,3023.0,12.64,1.86,0.19,2.05,6
HBW,3023.0,0.0,0.0,0.0,0.0,6
HBO,3023.0,0.0,0.0,0.0,0.0,6
NHB,3023.0,12.64,1.86,0.19,2.05,6
HBC,3023.0,0.0,0.0,0.0,0.0,6
HBSch,3023.0,0.0,0.0,0.0,0.0,6
All,3024.0,1286.21,140.96,56.79,229.36,6
HBW,3024.0,176.77,9.94,25.18,35.12,6
HBO,3024.0,566.16,74.61,24.76,99.37,6
NHB,3024.0,470.38,56.09,6.76,62.86,6
HBC,3024.0,2.0,0.0,0.0,0.0,6
HBSch,3024.0,70.9,0.32,0.09,32.02,6
All,3025.0,7008.95,745.2,290.96,1247.4,6
HBW,3025.0,1156.04,80.09,137.76,217.85,6
HBO,3025.0,3496.87,457.66,125.0,582.66,6
NHB,3025.0,1794.37,204.67,26.0,230.68,6
HBC,3025.0,83.01,0.64,1.62,2.26,6
HBSch,3025.0,478.66,2.13,0.58,213.96,6
All,3026.0,4630.16,358.98,232.95,756.31,6
HBW,3026.0,982.34,26.49,113.76,140.24,6
HBO,3026.0,2957.3,313.21,105.55,418.76,6
NHB,3026.0,177.13,14.22,2.7,16.92,6
HBC,3026.0,114.0,3.41,10.49,13.89,6
HBSch,3026.0,399.4,1.66,0.45,166.49,6
All,3027.0,3051.89,1007.11,176.4,1225.49,6
HBW,3027.0,432.39,146.47,74.43,220.89,6
HBO,3027.0,1120.74,532.63,74.68,607.31,6
NHB,3027.0,1269.7,314.75,15.86,330.61,6
HBC,3027.0,128.0,12.84,11.32,24.16,6
HBSch,3027.0,101.06,0.42,0.11,42.52,6
All,3028.0,7914.56,1550.77,312.46,1998.29,6
HBW,3028.0,818.98,144.96,123.56,268.52,6
HBO,3028.0,2548.78,605.89,121.73,727.63,6
NHB,3028.0,4167.6,793.54,59.75,853.29,6
HBC,3028.0,71.0,5.01,7.05,12.06,6
HBSch,3028.0,308.21,1.36,0.37,136.8,6
All,3029.0,2026.39,235.27,112.52,377.01,6
HBW,3029.0,457.84,32.06,60.71,92.77,6
HBO,3029.0,1307.46,191.95,48.86,240.81,6
NHB,3029.0,87.28,10.25,1.34,11.6,6
HBC,3029.0,14.0,0.71,1.53,2.23,6
HBSch,3029.0,159.81,0.3,0.08,29.6,6
All,3030.0,3147.02,1092.98,267.13,1431.16,6
HBW,3030.0,605.58,168.88,118.24,287.12,6
HBO,3030.0,1636.59,750.03,123.29,873.32,6
NHB,3030.0,567.69,140.8,7.58,148.38,6
HBC,3030.0,188.0,32.55,17.81,50.37,6
HBSch,3030.0,149.17,0.72,0.21,71.98,6
All,3031.0,390.73,8.43,3.76,12.19,6
HBW,3031.0,0.0,0.0,0.0,0.0,6
HBO,3031.0,0.0,0.0,0.0,0.0,6
NHB,3031.0,390.73,8.43,3.76,12.19,6
HBC,3031.0,0.0,0.0,0.0,0.0,6
HBSch,3031.0,0.0,0.0,0.0,0.0,6
All,3032.0,297.62,9.76,9.2,20.64,6
HBW,3032.0,50.52,1.02,3.92,4.94,6
HBO,3032.0,113.58,5.18,3.66,8.84,6
NHB,3032.0,121.17,3.54,1.61,5.16,6
HBC,3032.0,0.0,0.0,0.0,0.0,6
HBSch,3032.0,12.35,0.02,0.0,1.7,6
All,3033.0,6538.48,599.98,248.3,1037.81,6
HBW,3033.0,948.15,62.82,93.58,156.4,6
HBO,3033.0,3017.2,418.85,118.57,537.42,6
NHB,3033.0,2099.92,116.4,28.69,145.09,6
HBC,3033.0,68.0,0.0,6.94,6.94,6
HBSch,3033.0,405.2,1.91,0.52,191.96,6
All,3034.0,5361.97,491.3,129.64,690.27,6
HBW,3034.0,377.09,21.23,37.5,58.73,6
HBO,3034.0,1168.98,120.65,39.04,159.69,6
NHB,3034.0,3642.78,348.61,52.29,400.9,6
HBC,3034.0,11.0,0.11,0.62,0.73,6
HBSch,3034.0,162.13,0.7,0.19,70.22,6
All,3035.0,75.58,1.82,0.69,2.51,6
HBW,3035.0,0.0,0.0,0.0,0.0,6
HBO,3035.0,0.0,0.0,0.0,0.0,6
NHB,3035.0,75.58,1.82,0.69,2.51,6
HBC,3035.0,0.0,0.0,0.0,0.0,6
HBSch,3035.0,0.0,0.0,0.0,0.0,6
All,3036.0,366.08,9.3,3.07,12.37,6
HBW,3036.0,0.0,0.0,0.0,0.0,6
HBO,3036.0,0.0,0.0,0.0,0.0,6
NHB,3036.0,366.08,9.3,3.07,12.37,6
HBC,3036.0,0.0,0.0,0.0,0.0,6
HBSch,3036.0,0.0,0.0,0.0,0.0,6
All,3037.0,154.4,3.31,1.64,4.95,6
HBW,3037.0,0.0,0.0,0.0,0.0,6
HBO,3037.0,0.0,0.0,0.0,0.0,6
NHB,3037.0,154.4,3.31,1.64,4.95,6
HBC,3037.0,0.0,0.0,0.0,0.0,6
HBSch,3037.0,0.0,0.0,0.0,0.0,6
All,3038.0,249.24,5.55,2.45,8.0,6
HBW,3038.0,0.0,0.0,0.0,0.0,6
HBO,3038.0,0.0,0.0,0.0,0.0,6
NHB,3038.0,249.24,5.55,2.45,8.0,6
HBC,3038.0,0.0,0.0,0.0,0.0,6
HBSch,3038.0,0.0,0.0,0.0,0.0,6
All,3039.0,3800.51,161.69,69.74,343.7,6
HBW,3039.0,702.57,9.96,19.75,29.71,6
HBO,3039.0,2276.68,128.41,43.8,172.21,6
NHB,3039.0,469.61,22.18,3.28,25.46,6
HBC,3039.0,39.0,0.0,2.59,2.59,6
HBSch,3039.0,312.65,1.13,0.32,113.72,6
All,3040.0,3939.77,164.33,66.58,287.54,6
HBW,3040.0,816.86,8.8,20.29,29.09,6
HBO,3040.0,2394.71,136.3,42.85,179.15,6
NHB,3040.0,398.98,18.67,2.71,21.38,6
HBC,3040.0,24.0,0.0,0.57,0.57,6
HBSch,3040.0,305.21,0.57,0.16,57.36,6
All,3041.0,4468.04,134.18,65.51,297.51,6
HBW,3041.0,985.66,3.19,18.6,21.79,6
HBO,3041.0,2874.48,123.92,42.22,166.14,6
NHB,3041.0,164.45,6.08,1.09,7.17,6
HBC,3041.0,57.0,0.0,3.34,3.34,6
HBSch,3041.0,386.45,0.99,0.27,99.08,6
All,3042.0,2141.65,69.95,44.52,115.93,6
HBW,3042.0,413.53,4.25,14.86,19.1,6
HBO,3042.0,1310.91,57.85,27.75,85.6,6
NHB,3042.0,216.77,7.84,1.7,9.53,6
HBC,3042.0,9.0,0.0,0.22,0.22,6
HBSch,3042.0,191.44,0.01,0.0,1.47,6
All,3043.0,1356.32,44.92,25.58,96.7,6
HBW,3043.0,280.4,1.86,8.65,10.51,6
HBO,3043.0,772.49,34.73,15.1,49.83,6
NHB,3043.0,208.17,8.07,1.55,9.62,6
HBC,3043.0,5.0,0.0,0.21,0.21,6
HBSch,3043.0,90.26,0.26,0.07,26.53,6
All,3044.0,1488.28,35.42,26.44,62.64,6
HBW,3044.0,277.58,1.5,8.92,10.42,6
HBO,3044.0,763.93,23.76,14.87,38.63,6
NHB,3044.0,340.91,10.15,2.65,12.79,6
HBC,3044.0,4.0,0.0,0.0,0.0,6
HBSch,3044.0,101.86,0.01,0.0,0.79,6
All,3045.0,30.16,0.09,0.51,0.6,6
HBW,3045.0,7.56,0.0,0.18,0.18,6
HBO,3045.0,18.54,0.09,0.32,0.41,6
NHB,3045.0,2.45,0.0,0.01,0.02,6
HBC,3045.0,0.0,0.0,0.0,0.0,6
HBSch,3045.0,1.6,0.0,0.0,0.0,6
All,3046.0,4.46,0.02,0.07,0.09,6
HBW,3046.0,0.79,0.0,0.01,0.01,6
HBO,3046.0,2.8,0.02,0.05,0.07,6
NHB,3046.0,0.62,0.0,0.0,0.01,6
HBC,3046.0,0.0,0.0,0.0,0.0,6
HBSch,3046.0,0.25,0.0,0.0,0.0,6
All,3047.0,0.26,0.0,0.0,0.01,6
HBW,3047.0,0.0,0.0,0.0,0.0,6
HBO,3047.0,0.0,0.0,0.0,0.0,6
NHB,3047.0,0.26,0.0,0.0,0.01,6
HBC,3047.0,0.0,0.0,0.0,0.0,6
HBSch,3047.0,0.0,0.0,0.0,0.0,6
All,3048.0,0.16,0.01,0.0,0.01,6
HBW,3048.0,0.0,0.0,0.0,0.0,6
HBO,3048.0,0.0,0.0,0.0,0.0,6
NHB,3048.0,0.16,0.01,0.0,0.01,6
HBC,3048.0,0.0,0.0,0.0,0.0,6
HBSch,3048.0,0.0,0.0,0.0,0.0,6
All,3049.0,0.16,0.0,0.0,0.0,6
HBW,3049.0,0.0,0.0,0.0,0.0,6
HBO,3049.0,0.0,0.0,0.0,0.0,6
NHB,3049.0,0.16,0.0,0.0,0.0,6
HBC,3049.0,0.0,0.0,0.0,0.0,6
HBSch,3049.0,0.0,0.0,0.0,0.0,6
All,3050.0,0.21,0.0,0.0,0.01,6
HBW,3050.0,0.0,0.0,0.0,0.0,6
HBO,3050.0,0.0,0.0,0.0,0.0,6
NHB,3050.0,0.21,0.0,0.0,0.01,6
HBC,3050.0,0.0,0.0,0.0,0.0,6
HBSch,3050.0,0.0,0.0,0.0,0.0,6
All,3051.0,251.33,9.15,1.61,10.76,6
HBW,3051.0,0.0,0.0,0.0,0.0,6
HBO,3051.0,0.0,0.0,0.0,0.0,6
NHB,3051.0,251.33,9.15,1.61,10.76,6
HBC,3051.0,0.0,0.0,0.0,0.0,6
HBSch,3051.0,0.0,0.0,0.0,0.0,6
All,3052.0,136.74,5.73,0.89,6.62,6
HBW,3052.0,0.0,0.0,0.0,0.0,6
HBO,3052.0,0.0,0.0,0.0,0.0,6
NHB,3052.0,136.74,5.73,0.89,6.62,6
HBC,3052.0,0.0,0.0,0.0,0.0,6
HBSch,3052.0,0.0,0.0,0.0,0.0,6
All,3053.0,315.55,8.9,2.24,11.14,6
HBW,3053.0,0.0,0.0,0.0,0.0,6
HBO,3053.0,0.0,0.0,0.0,0.0,6
NHB,3053.0,315.55,8.9,2.24,11.14,6
HBC,3053.0,0.0,0.0,0.0,0.0,6
HBSch,3053.0,0.0,0.0,0.0,0.0,6
All,3054.0,170.56,4.6,1.43,6.03,6
HBW,3054.0,3.43,0.02,0.12,0.14,6
HBO,3054.0,6.76,0.2,0.15,0.36,6
NHB,3054.0,160.01,4.38,1.15,5.53,6
HBC,3054.0,0.0,0.0,0.0,0.0,6
HBSch,3054.0,0.36,0.0,0.0,0.0,6
All,3055.0,522.08,11.9,4.24,16.15,6
HBW,3055.0,0.0,0.0,0.0,0.0,6
HBO,3055.0,0.0,0.0,0.0,0.0,6
NHB,3055.0,522.08,11.9,4.24,16.15,6
HBC,3055.0,0.0,0.0,0.0,0.0,6
HBSch,3055.0,0.0,0.0,0.0,0.0,6
All,3056.0,394.61,11.04,3.26,14.3,6
HBW,3056.0,0.0,0.0,0.0,0.0,6
HBO,3056.0,0.0,0.0,0.0,0.0,6
NHB,3056.0,394.61,11.04,3.26,14.3,6
