Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBSch,2912.0,0.0,0.0,0.0,0.0,4
All,2913.0,5270.71,225.54,124.53,502.57,4
HBW,2913.0,1082.59,3.54,31.9,35.43,4
HBO,2913.0,3259.79,209.93,72.82,282.75,4
NHB,2913.0,362.48,8.24,2.49,10.73,4
HBC,2913.0,150.0,2.3,16.9,19.2,4
HBSch,2913.0,415.85,1.54,0.42,154.45,4
All,2914.0,1348.63,67.34,33.38,165.65,4
HBW,2914.0,269.24,2.75,9.08,11.83,4
HBO,2914.0,844.5,60.47,18.94,79.41,4
NHB,2914.0,86.65,2.44,0.66,3.1,4
HBC,2914.0,40.01,1.03,4.51,5.53,4
HBSch,2914.0,108.22,0.66,0.19,65.78,4
All,2915.0,4011.69,167.46,82.11,363.79,4
HBW,2915.0,835.3,3.49,20.76,24.25,4
HBO,2915.0,2463.89,154.43,50.69,205.12,4
NHB,2915.0,315.21,6.11,2.08,8.19,4
HBC,2915.0,73.0,2.28,8.27,10.55,4
HBSch,2915.0,324.29,1.15,0.31,115.68,4
All,2916.0,3636.22,132.04,81.13,342.32,4
HBW,2916.0,750.26,2.65,20.72,23.37,4
HBO,2916.0,2269.05,120.56,48.14,168.7,4
NHB,2916.0,240.29,4.59,1.7,6.29,4
HBC,2916.0,88.0,2.93,10.21,13.14,4
HBSch,2916.0,288.61,1.3,0.37,130.83,4
All,2917.0,690.76,23.13,17.28,62.02,4
HBW,2917.0,137.78,0.2,3.04,3.24,4
HBO,2917.0,402.16,18.96,7.57,26.54,4
NHB,2917.0,44.13,0.67,0.3,0.97,4
HBC,2917.0,55.0,3.08,6.31,9.39,4
HBSch,2917.0,51.69,0.22,0.06,21.89,4
All,2918.0,1152.06,39.39,25.89,100.28,4
HBW,2918.0,234.61,0.72,5.21,5.93,4
HBO,2918.0,665.84,27.52,13.18,40.7,4
NHB,2918.0,104.27,1.29,0.67,1.96,4
HBC,2918.0,64.0,9.5,6.73,16.23,4
HBSch,2918.0,83.34,0.35,0.1,35.46,4
All,2919.0,3425.98,117.94,78.35,282.22,4
HBW,2919.0,627.47,5.07,16.62,21.69,4
HBO,2919.0,1851.63,88.54,40.04,128.58,4
NHB,2919.0,534.78,9.51,3.78,13.29,4
HBC,2919.0,169.01,13.96,17.67,31.63,4
HBSch,2919.0,243.09,0.87,0.24,87.03,4
All,2920.0,337.89,9.38,2.6,11.97,4
HBW,2920.0,0.0,0.0,0.0,0.0,4
HBO,2920.0,0.0,0.0,0.0,0.0,4
NHB,2920.0,337.89,9.38,2.6,11.97,4
HBC,2920.0,0.0,0.0,0.0,0.0,4
HBSch,2920.0,0.0,0.0,0.0,0.0,4
All,2921.0,1065.7,84.77,25.04,152.8,4
HBW,2921.0,193.13,12.23,8.54,20.78,4
HBO,2921.0,542.77,58.88,13.77,72.65,4
NHB,2921.0,271.09,13.22,2.27,15.49,4
HBC,2921.0,3.0,0.0,0.32,0.32,4
HBSch,2921.0,55.71,0.43,0.13,43.56,4
All,2922.0,2657.57,121.95,65.88,218.69,4
HBW,2922.0,557.24,7.22,19.38,26.6,4
HBO,2922.0,1565.22,105.15,35.69,140.84,4
NHB,2922.0,265.14,6.83,2.09,8.93,4
HBC,2922.0,77.0,2.44,8.6,11.04,4
HBSch,2922.0,192.96,0.31,0.1,31.27,4
All,2923.0,3289.17,154.92,83.91,353.51,4
HBW,2923.0,718.89,9.6,24.55,34.15,4
HBO,2923.0,2003.64,134.42,47.61,182.03,4
NHB,2923.0,245.47,6.11,1.92,8.03,4
HBC,2923.0,99.0,3.62,9.51,13.13,4
HBSch,2923.0,222.18,1.16,0.33,116.17,4
All,2924.0,3425.47,257.13,92.66,500.23,4
HBW,2924.0,723.4,28.33,29.51,57.83,4
HBO,2924.0,2144.07,214.95,54.83,269.78,4
NHB,2924.0,234.22,10.0,2.05,12.05,4
HBC,2924.0,67.0,2.34,5.84,8.18,4
HBSch,2924.0,256.78,1.52,0.44,152.4,4
All,2925.0,5268.58,665.97,138.22,1073.62,4
HBW,2925.0,910.31,106.15,42.3,148.45,4
HBO,2925.0,2894.71,480.29,82.36,562.65,4
NHB,2925.0,1096.24,75.91,9.39,85.3,4
HBC,2925.0,41.0,0.9,3.37,4.27,4
HBSch,2925.0,326.32,2.72,0.8,272.94,4
All,2926.0,3565.91,182.78,82.62,371.06,4
HBW,2926.0,674.33,12.16,21.74,33.9,4
HBO,2926.0,1862.04,140.52,41.84,182.36,4
NHB,2926.0,696.34,21.06,5.47,26.53,4
HBC,2926.0,140.0,7.97,13.27,21.25,4
HBSch,2926.0,193.2,1.07,0.3,107.03,4
All,2927.0,3614.36,283.0,109.46,522.71,4
HBW,2927.0,790.7,30.61,34.45,65.06,4
HBO,2927.0,2182.68,230.65,61.65,292.29,4
NHB,2927.0,310.54,13.14,2.69,15.83,4
HBC,2927.0,106.0,7.29,10.3,17.6,4
HBSch,2927.0,224.44,1.32,0.37,131.93,4
All,2928.0,4329.54,484.22,154.2,797.77,4
HBW,2928.0,837.02,55.63,43.02,98.65,4
HBO,2928.0,2532.99,389.46,91.54,481.0,4
NHB,2928.0,506.93,27.09,4.33,31.43,4
HBC,2928.0,184.0,10.43,14.84,25.28,4
HBSch,2928.0,268.59,1.61,0.46,161.42,4
All,2929.0,1666.67,193.76,33.43,252.33,4
HBW,2929.0,143.51,21.83,7.52,29.34,4
HBO,2929.0,449.63,93.61,15.86,109.47,4
NHB,2929.0,1004.45,76.35,8.52,84.86,4
HBC,2929.0,20.0,1.72,1.46,3.18,4
HBSch,2929.0,49.08,0.25,0.08,25.48,4
All,2930.0,7572.86,992.87,129.21,1193.24,4
HBW,2930.0,457.55,82.4,17.81,100.21,4
HBO,2930.0,1276.86,262.89,32.1,294.99,4
NHB,2930.0,5241.12,516.97,44.38,561.36,4
HBC,2930.0,456.0,129.89,34.7,164.59,4
HBSch,2930.0,141.33,0.72,0.22,72.1,4
All,2931.0,5642.47,1139.56,193.47,1407.65,4
HBW,2931.0,470.69,92.6,24.06,116.65,4
HBO,2931.0,1412.64,348.72,45.27,394.0,4
NHB,2931.0,2101.23,200.62,17.73,218.35,4
HBC,2931.0,1519.0,496.87,106.18,603.05,4
HBSch,2931.0,138.91,0.75,0.23,75.6,4
All,2932.0,3354.76,303.03,107.56,490.88,4
HBW,2932.0,708.56,28.95,29.71,58.66,4
HBO,2932.0,1945.22,247.29,60.23,307.52,4
NHB,2932.0,278.42,14.19,2.41,16.61,4
HBC,2932.0,191.0,11.78,14.97,26.75,4
HBSch,2932.0,231.56,0.81,0.23,81.33,4
All,2933.0,5717.85,621.69,188.98,944.91,4
HBW,2933.0,867.32,65.44,40.19,105.63,4
HBO,2933.0,2502.07,402.07,83.27,485.34,4
NHB,2933.0,1386.96,87.26,11.88,99.13,4
HBC,2933.0,675.0,65.56,53.25,118.81,4
HBSch,2933.0,286.5,1.36,0.4,136.0,4
All,2934.0,1541.75,138.28,29.2,179.49,4
HBW,2934.0,92.32,8.06,4.02,12.08,4
HBO,2934.0,252.43,38.31,6.82,45.13,4
NHB,2934.0,1048.5,73.67,8.96,82.64,4
HBC,2934.0,122.0,18.12,9.36,27.48,4
HBSch,2934.0,26.5,0.12,0.04,12.17,4
All,2935.0,1790.9,92.45,15.46,108.44,4
HBW,2935.0,6.64,0.36,0.29,0.65,4
HBO,2935.0,22.99,1.34,0.32,1.65,4
NHB,2935.0,1760.36,90.75,14.84,105.59,4
HBC,2935.0,0.0,0.0,0.0,0.0,4
HBSch,2935.0,0.91,0.01,0.0,0.54,4
All,2936.0,6911.56,1042.4,271.28,1541.42,4
HBW,2936.0,1064.61,102.5,54.41,156.91,4
HBO,2936.0,3125.38,544.57,106.32,650.89,4
NHB,2936.0,1106.95,69.14,9.42,78.56,4
HBC,2936.0,1327.0,323.89,100.46,424.35,4
HBSch,2936.0,287.61,2.3,0.69,230.73,4
All,2937.0,2747.15,565.44,76.54,688.03,4
HBW,2937.0,307.74,69.53,15.64,85.17,4
HBO,2937.0,988.52,267.32,30.72,298.04,4
NHB,2937.0,1028.5,107.05,9.13,116.18,4
HBC,2937.0,308.0,121.07,20.91,141.99,4
HBSch,2937.0,114.39,0.47,0.15,46.66,4
All,2938.0,1498.66,177.41,20.96,204.75,4
HBW,2938.0,42.53,8.52,2.31,10.83,4
HBO,2938.0,130.99,32.45,4.22,36.66,4
NHB,2938.0,1256.32,116.71,10.64,127.35,4
HBC,2938.0,58.0,19.67,3.77,23.44,4
HBSch,2938.0,10.82,0.06,0.02,6.47,4
All,2939.0,20203.67,3974.24,475.58,4450.41,4
HBW,2939.0,4.19,1.77,0.27,2.04,4
HBO,2939.0,69.16,5.46,0.63,6.09,4
NHB,2939.0,15924.57,1608.46,173.68,1782.14,4
HBC,2939.0,4203.0,2358.55,301.0,2659.55,4
HBSch,2939.0,2.75,0.01,0.0,0.59,4
All,2940.0,2026.03,375.01,80.89,533.14,4
HBW,2940.0,269.81,22.26,11.27,33.53,4
HBO,2940.0,851.68,139.8,22.78,162.58,4
NHB,2940.0,166.31,10.87,1.46,12.34,4
HBC,2940.0,641.01,201.29,45.14,246.43,4
HBSch,2940.0,97.23,0.78,0.23,78.26,4
All,2941.0,4772.74,984.1,187.69,1399.36,4
HBW,2941.0,705.14,55.12,28.56,83.68,4
HBO,2941.0,2270.12,389.34,61.53,450.87,4
NHB,2941.0,232.36,13.94,2.06,16.0,4
HBC,2941.0,1297.01,523.4,94.85,618.25,4
HBSch,2941.0,268.12,2.3,0.68,230.56,4
All,2942.0,5410.57,963.08,163.32,1326.3,4
HBW,2942.0,917.14,95.42,40.04,135.46,4
HBO,2942.0,2860.04,550.45,76.55,627.0,4
NHB,2942.0,697.46,49.64,6.05,55.69,4
HBC,2942.0,602.0,265.55,40.11,305.66,4
HBSch,2942.0,333.94,2.02,0.58,202.49,4
All,2943.0,2037.01,156.53,59.09,250.01,4
HBW,2943.0,414.6,13.32,16.42,29.74,4
HBO,2943.0,1189.35,118.4,28.31,146.7,4
NHB,2943.0,134.04,5.27,1.19,6.46,4
HBC,2943.0,154.0,19.19,13.08,32.27,4
HBSch,2943.0,145.02,0.35,0.09,34.83,4
All,2944.0,7191.93,1489.97,321.36,2003.66,4
HBW,2944.0,1230.67,88.91,64.57,153.49,4
HBO,2944.0,3246.94,612.32,118.92,731.24,4
NHB,2944.0,585.92,31.95,5.05,37.0,4
HBC,2944.0,1893.0,754.85,132.23,887.09,4
HBSch,2944.0,235.4,1.94,0.58,194.85,4
All,2945.0,3376.53,242.49,84.36,402.48,4
HBW,2945.0,707.21,16.59,24.11,40.7,4
HBO,2945.0,2060.83,196.31,48.03,244.34,4
NHB,2945.0,228.07,7.33,1.94,9.27,4
HBC,2945.0,131.0,21.49,10.03,31.52,4
HBSch,2945.0,249.42,0.76,0.25,76.64,4
All,2946.0,275.02,3.35,1.9,7.21,4
HBW,2946.0,11.07,0.12,0.19,0.31,4
HBO,2946.0,39.75,1.19,0.58,1.77,4
NHB,2946.0,219.18,2.02,1.12,3.14,4
HBC,2946.0,0.0,0.0,0.0,0.0,4
HBSch,2946.0,5.02,0.02,0.01,1.99,4
All,2947.0,0.82,0.01,0.01,0.02,4
HBW,2947.0,0.0,0.0,0.0,0.0,4
HBO,2947.0,0.0,0.0,0.0,0.0,4
NHB,2947.0,0.82,0.01,0.01,0.02,4
HBC,2947.0,0.0,0.0,0.0,0.0,4
HBSch,2947.0,0.0,0.0,0.0,0.0,4
All,2948.0,171.13,3.98,2.9,9.5,4
HBW,2948.0,32.41,0.06,0.73,0.8,4
HBO,2948.0,111.84,3.75,2.08,5.83,4
NHB,2948.0,10.35,0.14,0.08,0.22,4
HBC,2948.0,0.0,0.0,0.0,0.0,4
HBSch,2948.0,16.54,0.03,0.01,2.66,4
All,2949.0,232.14,2.38,1.17,3.94,4
HBW,2949.0,1.42,0.02,0.02,0.04,4
HBO,2949.0,9.28,0.17,0.1,0.27,4
NHB,2949.0,220.28,2.18,1.05,3.23,4
HBC,2949.0,0.0,0.0,0.0,0.0,4
HBSch,2949.0,1.16,0.0,0.0,0.4,4
All,2950.0,247.37,5.49,1.61,7.76,4
HBW,2950.0,4.21,0.03,0.06,0.1,4
HBO,2950.0,16.97,0.98,0.26,1.24,4
NHB,2950.0,223.78,4.47,1.29,5.76,4
HBC,2950.0,0.0,0.0,0.0,0.0,4
HBSch,2950.0,2.41,0.01,0.0,0.66,4
All,2951.0,697.91,22.79,8.91,44.01,4
HBW,2951.0,78.79,0.9,1.71,2.61,4
HBO,2951.0,275.24,15.59,4.88,20.47,4
NHB,2951.0,298.21,6.18,1.85,8.03,4
HBC,2951.0,4.0,0.0,0.43,0.43,4
HBSch,2951.0,41.67,0.12,0.03,12.47,4
All,2952.0,2608.76,103.06,56.96,240.59,4
HBW,2952.0,532.3,2.25,14.84,17.1,4
HBO,2952.0,1616.46,95.81,34.61,130.42,4
NHB,2952.0,193.33,4.18,1.32,5.5,4
HBC,2952.0,59.0,0.0,5.96,5.96,4
HBSch,2952.0,207.67,0.81,0.22,81.61,4
All,2953.0,124.91,3.16,2.05,6.53,4
HBW,2953.0,26.16,0.12,0.6,0.72,4
HBO,2953.0,62.6,2.57,1.25,3.82,4
NHB,2953.0,31.39,0.45,0.19,0.65,4
HBC,2953.0,0.0,0.0,0.0,0.0,4
HBSch,2953.0,4.76,0.01,0.0,1.34,4
All,2954.0,4571.27,202.01,98.59,403.43,4
HBW,2954.0,925.02,5.23,26.93,32.16,4
HBO,2954.0,2876.67,187.54,64.06,251.6,4
NHB,2954.0,361.67,8.21,2.39,10.6,4
HBC,2954.0,44.0,0.0,4.93,4.93,4
HBSch,2954.0,363.91,1.04,0.28,104.14,4
All,2955.0,399.42,11.67,7.34,29.74,4
HBW,2955.0,68.28,0.4,1.83,2.23,4
HBO,2955.0,239.27,10.27,4.67,14.94,4
NHB,2955.0,52.05,0.89,0.38,1.27,4
HBC,2955.0,5.0,0.0,0.43,0.43,4
HBSch,2955.0,34.82,0.11,0.03,10.86,4
All,2956.0,249.24,10.12,4.72,22.63,4
HBW,2956.0,47.43,0.46,1.31,1.77,4
HBO,2956.0,163.08,9.18,3.2,12.39,4
NHB,2956.0,14.81,0.39,0.12,0.51,4
HBC,2956.0,1.0,0.0,0.07,0.07,4
HBSch,2956.0,22.91,0.08,0.02,7.9,4
All,2957.0,6555.48,543.11,139.3,714.43,4
HBW,2957.0,1196.2,51.71,39.62,91.33,4
HBO,2957.0,4101.24,464.07,88.16,552.23,4
NHB,2957.0,483.22,26.87,3.7,30.57,4
HBC,2957.0,119.01,0.13,7.73,7.86,4
HBSch,2957.0,655.82,0.32,0.09,32.44,4
All,2958.0,1964.14,216.6,38.48,267.26,4
HBW,2958.0,372.15,27.93,11.24,39.16,4
HBO,2958.0,1266.46,179.87,25.89,205.76,4
NHB,2958.0,117.38,8.65,0.91,9.57,4
HBC,2958.0,6.0,0.03,0.41,0.44,4
HBSch,2958.0,202.14,0.12,0.03,12.33,4
All,2959.0,837.66,41.27,17.33,93.78,4
HBW,2959.0,141.97,2.31,4.56,6.87,4
HBO,2959.0,502.06,35.42,10.54,45.96,4
NHB,2959.0,95.77,3.17,0.73,3.9,4
HBC,2959.0,26.0,0.02,1.4,1.42,4
HBSch,2959.0,71.86,0.36,0.1,35.63,4
All,2960.0,1784.0,143.9,37.44,249.38,4
HBW,2960.0,299.3,12.41,10.19,22.6,4
HBO,2960.0,1007.72,115.41,21.0,136.41,4
NHB,2960.0,256.69,15.15,1.97,17.12,4
HBC,2960.0,83.01,0.25,4.09,4.33,4
HBSch,2960.0,137.28,0.69,0.19,68.92,4
All,2961.0,5320.04,253.35,116.4,577.1,4
HBW,2961.0,1017.66,10.19,31.9,42.09,4
HBO,2961.0,3250.25,226.18,72.95,299.12,4
NHB,2961.0,544.44,14.89,3.85,18.74,4
HBC,2961.0,77.0,0.0,7.11,7.11,4
HBSch,2961.0,430.69,2.09,0.59,210.04,4
All,2962.0,3175.38,185.62,65.35,362.22,4
HBW,2962.0,595.86,13.42,19.58,33.0,4
HBO,2962.0,1866.62,154.48,40.11,194.59,4
NHB,2962.0,438.53,16.6,3.23,19.83,4
HBC,2962.0,30.0,0.0,2.12,2.12,4
HBSch,2962.0,244.38,1.12,0.32,112.69,4
All,2963.0,2660.45,144.12,61.97,300.2,4
HBW,2963.0,502.62,6.31,18.03,24.34,4
HBO,2963.0,1644.75,128.34,40.39,168.73,4
NHB,2963.0,283.4,8.52,2.05,10.57,4
HBC,2963.0,13.0,0.0,1.23,1.23,4
HBSch,2963.0,216.68,0.95,0.27,95.33,4
All,2964.0,196.71,6.83,1.57,8.5,4
HBW,2964.0,1.24,0.05,0.09,0.14,4
HBO,2964.0,4.14,0.23,0.08,0.31,4
NHB,2964.0,191.14,6.55,1.4,7.95,4
HBC,2964.0,0.0,0.0,0.0,0.0,4
HBSch,2964.0,0.19,0.0,0.0,0.1,4
All,2965.0,1516.16,153.96,42.07,260.77,4
HBW,2965.0,277.39,19.14,13.49,32.63,4
HBO,2965.0,842.93,114.68,24.5,139.18,4
NHB,2965.0,294.36,19.33,2.42,21.75,4
HBC,2965.0,15.0,0.17,1.45,1.62,4
HBSch,2965.0,86.48,0.65,0.19,65.58,4
All,2966.0,3537.22,526.13,74.34,711.43,4
HBW,2966.0,511.81,85.18,21.41,106.6,4
HBO,2966.0,1437.13,297.21,38.42,335.63,4
NHB,2966.0,1409.03,141.14,11.31,152.45,4
HBC,2966.0,32.0,1.48,2.87,4.34,4
HBSch,2966.0,147.24,1.12,0.33,112.41,4
All,2967.0,3158.48,470.78,38.01,523.12,4
HBW,2967.0,126.9,43.15,5.34,48.48,4
HBO,2967.0,315.18,86.83,9.72,96.55,4
NHB,2967.0,2685.13,339.81,22.11,361.92,4
HBC,2967.0,9.0,0.84,0.8,1.64,4
HBSch,2967.0,22.27,0.14,0.04,14.52,4
All,2968.0,6193.3,860.31,49.63,909.94,4
HBW,2968.0,0.0,0.0,0.0,0.0,4
HBO,2968.0,0.0,0.0,0.0,0.0,4
NHB,2968.0,6193.3,860.31,49.63,909.94,4
HBC,2968.0,0.0,0.0,0.0,0.0,4
HBSch,2968.0,0.0,0.0,0.0,0.0,4
All,2969.0,4481.37,472.24,144.99,807.96,4
HBW,2969.0,966.74,60.1,48.29,108.38,4
HBO,2969.0,2767.91,380.43,79.75,460.18,4
NHB,2969.0,357.53,23.82,2.97,26.79,4
HBC,2969.0,130.0,5.97,13.41,19.38,4
HBSch,2969.0,259.2,1.93,0.57,193.22,4
All,2970.0,3928.26,553.28,70.79,727.85,4
HBW,2970.0,429.45,76.34,18.03,94.37,4
HBO,2970.0,1209.19,255.45,32.48,287.93,4
NHB,2970.0,2141.34,218.32,17.47,235.79,4
HBC,2970.0,27.0,2.12,2.5,4.62,4
HBSch,2970.0,121.28,1.05,0.31,105.14,4
All,2971.0,4008.79,898.91,128.39,1121.91,4
HBW,2971.0,715.8,195.28,34.96,230.24,4
HBO,2971.0,1886.16,555.68,66.25,621.92,4
NHB,2971.0,1047.85,123.91,8.93,132.84,4
HBC,2971.0,213.0,23.08,17.97,41.05,4
HBSch,2971.0,145.98,0.96,0.28,95.85,4
All,2972.0,2609.16,433.94,41.74,493.76,4
HBW,2972.0,176.8,52.11,8.28,60.39,4
HBO,2972.0,468.58,138.92,15.3,154.22,4
NHB,2972.0,1897.31,236.98,15.82,252.8,4
HBC,2972.0,29.0,5.74,2.28,8.02,4
HBSch,2972.0,37.47,0.18,0.06,18.32,4
All,2973.0,3117.56,376.21,110.05,635.39,4
HBW,2973.0,664.93,55.18,37.71,92.9,4
HBO,2973.0,1932.72,300.97,62.19,363.17,4
NHB,2973.0,266.13,17.96,2.28,20.23,4
HBC,2973.0,65.0,0.59,7.42,8.02,4
HBSch,2973.0,188.77,1.51,0.45,151.08,4
All,2974.0,3033.42,593.9,99.07,824.44,4
HBW,2974.0,555.11,108.17,27.76,135.93,4
HBO,2974.0,1651.03,413.73,54.73,468.46,4
NHB,2974.0,535.86,53.35,4.48,57.83,4
HBC,2974.0,126.01,17.33,11.71,29.04,4
HBSch,2974.0,165.41,1.33,0.39,133.18,4
All,2975.0,1762.95,296.15,32.53,347.6,4
HBW,2975.0,146.3,45.86,7.12,52.98,4
HBO,2975.0,396.17,118.94,14.4,133.33,4
NHB,2975.0,1181.38,129.6,10.13,139.73,4
HBC,2975.0,10.0,1.56,0.83,2.39,4
HBSch,2975.0,29.1,0.19,0.06,19.17,4
All,2976.0,2829.93,696.83,98.96,864.44,4
HBW,2976.0,515.61,131.52,24.69,156.21,4
HBO,2976.0,1391.3,425.77,45.64,471.41,4
NHB,2976.0,466.13,53.11,3.87,56.98,4
HBC,2976.0,353.0,85.74,24.55,110.29,4
HBSch,2976.0,103.89,0.69,0.21,69.55,4
All,2977.0,4005.38,625.62,82.99,804.78,4
HBW,2977.0,436.83,100.84,19.72,120.57,4
HBO,2977.0,1338.17,321.96,41.59,363.54,4
NHB,2977.0,2038.61,196.62,17.07,213.68,4
HBC,2977.0,55.01,5.23,4.33,9.56,4
HBSch,2977.0,136.76,0.97,0.28,97.42,4
All,2978.0,9751.27,1129.67,85.03,1214.86,4
HBW,2978.0,0.77,0.4,0.05,0.45,4
HBO,2978.0,14.88,1.01,0.1,1.1,4
NHB,2978.0,9735.41,1128.26,84.89,1213.14,4
HBC,2978.0,0.0,0.0,0.0,0.0,4
HBSch,2978.0,0.21,0.0,0.0,0.16,4
All,2979.0,3309.26,952.31,170.95,1162.97,4
HBW,2979.0,421.04,98.46,23.24,121.7,4
HBO,2979.0,1112.38,326.1,40.69,366.79,4
NHB,2979.0,250.61,26.96,2.24,29.2,4
HBC,2979.0,1438.0,500.38,104.65,605.04,4
HBSch,2979.0,87.24,0.4,0.13,40.25,4
All,2980.0,2725.6,417.63,35.56,466.0,4
HBW,2980.0,129.12,38.71,5.97,44.68,4
HBO,2980.0,326.87,92.78,10.39,103.17,4
NHB,2980.0,2231.89,284.47,18.26,302.72,4
HBC,2980.0,13.0,1.55,0.91,2.46,4
HBSch,2980.0,24.72,0.13,0.04,12.98,4
All,2981.0,1424.94,317.27,47.56,405.52,4
HBW,2981.0,290.79,62.14,15.18,77.32,4
HBO,2981.0,784.59,221.16,24.79,245.94,4
NHB,2981.0,199.38,23.77,1.66,25.43,4
HBC,2981.0,82.0,9.79,5.81,15.6,4
HBSch,2981.0,68.19,0.41,0.12,41.22,4
All,2982.0,1474.13,222.71,32.97,277.82,4
HBW,2982.0,161.29,29.47,9.63,39.1,4
HBO,2982.0,457.62,106.46,13.76,120.22,4
NHB,2982.0,781.02,78.94,6.63,85.56,4
HBC,2982.0,35.0,7.62,2.89,10.51,4
HBSch,2982.0,39.21,0.22,0.07,22.43,4
All,2983.0,823.91,151.62,37.06,207.56,4
HBW,2983.0,164.99,22.29,12.07,34.37,4
HBO,2983.0,443.25,106.46,16.68,123.14,4
NHB,2983.0,77.27,7.08,0.69,7.77,4
HBC,2983.0,104.01,15.6,7.57,23.17,4
HBSch,2983.0,34.38,0.19,0.06,19.13,4
All,2984.0,5239.79,852.7,196.69,1224.55,4
HBW,2984.0,814.81,75.69,44.8,120.49,4
HBO,2984.0,2732.27,523.52,86.45,609.98,4
NHB,2984.0,582.22,44.03,5.03,49.06,4
HBC,2984.0,770.0,207.69,59.91,267.59,4
HBSch,2984.0,340.49,1.77,0.51,177.43,4
All,2985.0,2095.98,125.42,17.96,143.38,4
HBW,2985.0,0.0,0.0,0.0,0.0,4
HBO,2985.0,0.0,0.0,0.0,0.0,4
NHB,2985.0,2095.98,125.42,17.96,143.38,4
HBC,2985.0,0.0,0.0,0.0,0.0,4
HBSch,2985.0,0.0,0.0,0.0,0.0,4
All,2986.0,3494.31,799.51,111.19,1017.16,4
HBW,2986.0,579.88,144.3,28.7,172.99,4
HBO,2986.0,1859.49,523.91,57.76,581.67,4
NHB,2986.0,568.01,68.01,4.84,72.85,4
HBC,2986.0,269.0,62.22,19.57,81.79,4
HBSch,2986.0,217.92,1.08,0.32,107.85,4
All,2987.0,5338.94,1296.88,210.97,1691.77,4
HBW,2987.0,875.9,196.48,49.8,246.27,4
HBO,2987.0,2887.74,838.45,94.2,932.65,4
NHB,2987.0,366.37,41.98,3.07,45.05,4
HBC,2987.0,882.0,218.12,63.35,281.47,4
HBSch,2987.0,326.92,1.86,0.55,186.33,4
All,2988.0,4407.15,962.23,175.74,1294.0,4
HBW,2988.0,735.21,121.42,43.69,165.11,4
HBO,2988.0,2390.93,618.51,78.96,697.47,4
NHB,2988.0,289.52,29.18,2.49,31.67,4
HBC,2988.0,718.0,191.54,50.14,241.68,4
HBSch,2988.0,273.48,1.58,0.46,158.06,4
All,2989.0,3354.49,690.34,134.58,919.49,4
HBW,2989.0,531.4,64.61,30.8,95.41,4
HBO,2989.0,1574.3,354.62,49.44,404.07,4
NHB,2989.0,359.18,32.32,3.11,35.43,4
HBC,2989.0,714.0,237.83,50.96,288.79,4
HBSch,2989.0,175.61,0.96,0.28,95.8,4
All,2990.0,6351.85,1635.41,278.93,2075.73,4
HBW,2990.0,791.17,169.24,37.77,207.0,4
HBO,2990.0,2622.6,735.63,79.1,814.73,4
NHB,2990.0,296.57,33.09,2.5,35.59,4
HBC,2990.0,2333.01,695.83,159.07,854.89,4
HBSch,2990.0,308.51,1.63,0.49,163.52,4
All,2991.0,6291.08,1636.51,263.86,2099.08,4
HBW,2991.0,896.37,174.35,49.81,224.16,4
HBO,2991.0,3054.79,896.97,103.57,1000.55,4
NHB,2991.0,346.45,36.85,2.94,39.79,4
HBC,2991.0,1639.0,526.32,106.95,633.27,4
HBSch,2991.0,354.48,2.01,0.6,201.32,4
All,2992.0,8465.95,2045.6,317.15,2558.42,4
HBW,2992.0,954.96,181.24,53.89,235.13,4
HBO,2992.0,3135.7,855.77,103.16,958.93,4
NHB,2992.0,1736.07,174.02,14.66,188.68,4
HBC,2992.0,2276.0,832.6,144.86,977.46,4
HBSch,2992.0,363.22,1.98,0.58,198.23,4
All,2993.0,6914.2,1698.69,278.44,2168.6,4
HBW,2993.0,940.71,114.27,47.73,162.0,4
HBO,2993.0,3111.56,815.12,108.87,923.99,4
NHB,2993.0,665.77,61.64,5.68,67.32,4
HBC,2993.0,1843.0,705.72,115.59,821.31,4
HBSch,2993.0,353.16,1.93,0.56,193.97,4
All,2994.0,5426.73,872.71,179.65,1257.13,4
HBW,2994.0,968.15,80.24,44.42,124.66,4
HBO,2994.0,2985.95,536.76,80.53,617.28,4
NHB,2994.0,390.42,29.09,3.42,32.5,4
HBC,2994.0,726.0,224.55,50.7,275.25,4
HBSch,2994.0,356.22,2.07,0.59,207.43,4
All,2995.0,4372.37,487.26,136.11,778.69,4
HBW,2995.0,834.93,39.07,36.25,75.31,4
HBO,2995.0,2538.38,316.9,62.83,379.73,4
NHB,2995.0,281.78,15.04,2.48,17.52,4
HBC,2995.0,410.0,114.69,34.11,148.8,4
HBSch,2995.0,307.28,1.57,0.44,157.33,4
All,2996.0,2857.07,433.79,71.42,570.83,4
HBW,2996.0,619.97,62.18,23.94,86.13,4
HBO,2996.0,1767.44,347.0,43.22,390.22,4
NHB,2996.0,212.52,23.44,1.71,25.15,4
HBC,2996.0,41.0,0.51,2.36,2.87,4
HBSch,2996.0,216.15,0.66,0.19,66.47,4
All,2997.0,9760.52,1272.08,77.88,1350.02,4
HBW,2997.0,2.87,0.8,0.13,0.93,4
HBO,2997.0,11.81,1.78,0.16,1.94,4
NHB,2997.0,9745.44,1269.49,77.59,1347.08,4
HBC,2997.0,0.0,0.0,0.0,0.0,4
HBSch,2997.0,0.39,0.0,0.0,0.07,4
All,2998.0,6452.59,869.56,48.39,917.95,4
HBW,2998.0,0.0,0.0,0.0,0.0,4
