Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBW,3382.0,1249.06,38.27,12.42,50.69,11
HBO,3382.0,3086.57,398.51,44.67,443.18,11
NHB,3382.0,2729.86,176.96,16.12,193.08,11
HBC,3382.0,7.0,0.0,0.0,0.0,11
HBSch,3382.0,367.35,0.0,0.0,0.0,11
All,3383.0,8395.4,627.11,86.93,744.13,11
HBW,3383.0,1567.17,43.61,15.59,59.19,11
HBO,3383.0,3745.39,438.3,56.1,494.4,11
NHB,3383.0,2661.6,144.89,15.15,160.04,11
HBC,3383.0,8.0,0.0,0.0,0.0,11
HBSch,3383.0,413.24,0.3,0.1,30.49,11
All,3384.0,972.72,50.0,7.51,69.83,11
HBW,3384.0,81.52,1.82,0.77,2.59,11
HBO,3384.0,202.94,19.2,2.9,22.1,11
NHB,3384.0,666.8,28.86,3.8,32.66,11
HBC,3384.0,1.0,0.0,0.0,0.0,11
HBSch,3384.0,20.46,0.12,0.04,12.49,11
All,3385.0,1777.24,92.96,20.02,189.72,11
HBW,3385.0,414.66,4.58,3.62,8.19,11
HBO,3385.0,1002.05,79.88,14.69,94.58,11
NHB,3385.0,255.92,7.73,1.48,9.21,11
HBC,3385.0,3.0,0.0,0.0,0.0,11
HBSch,3385.0,101.61,0.78,0.23,77.74,11
All,3386.0,1874.36,90.96,21.94,175.72,11
HBW,3386.0,466.99,4.83,4.05,8.87,11
HBO,3386.0,1101.73,79.6,16.56,96.16,11
NHB,3386.0,198.05,5.9,1.15,7.05,11
HBC,3386.0,3.0,0.0,0.0,0.0,11
HBSch,3386.0,104.58,0.63,0.19,63.64,11
All,3387.0,2692.15,140.76,31.15,286.52,11
HBW,3387.0,657.26,4.8,5.11,9.91,11
HBO,3387.0,1642.06,127.73,24.39,152.12,11
NHB,3387.0,225.39,7.08,1.29,8.37,11
HBC,3387.0,4.0,0.0,0.0,0.0,11
HBSch,3387.0,163.44,1.16,0.35,116.12,11
All,3388.0,4778.77,308.84,41.9,479.03,11
HBW,3388.0,611.54,27.94,6.21,34.15,11
HBO,3388.0,1520.18,160.8,21.66,182.46,11
NHB,3388.0,2485.02,118.8,13.64,132.44,11
HBC,3388.0,10.01,0.0,0.0,0.0,11
HBSch,3388.0,152.02,1.3,0.39,129.98,11
All,3389.0,2583.75,149.69,30.61,306.56,11
HBW,3389.0,659.53,5.05,5.97,11.02,11
HBO,3389.0,1549.8,135.44,22.94,158.38,11
NHB,3389.0,225.02,7.92,1.32,9.24,11
HBC,3389.0,4.0,0.0,0.0,0.0,11
HBSch,3389.0,145.39,1.28,0.38,127.92,11
All,3390.0,1569.08,67.82,18.06,110.57,11
HBW,3390.0,376.87,1.59,3.07,4.66,11
HBO,3390.0,953.52,62.68,14.16,76.83,11
NHB,3390.0,127.39,3.3,0.76,4.06,11
HBC,3390.0,2.0,0.0,0.0,0.0,11
HBSch,3390.0,109.29,0.25,0.08,25.01,11
All,3391.0,2698.49,164.87,31.59,196.45,11
HBW,3391.0,644.89,2.29,5.81,8.1,11
HBO,3391.0,1628.98,155.08,24.51,179.58,11
NHB,3391.0,218.84,7.5,1.27,8.77,11
HBC,3391.0,4.0,0.0,0.0,0.0,11
HBSch,3391.0,201.79,0.0,0.0,0.0,11
All,3392.0,2976.02,168.87,49.62,296.02,11
HBW,3392.0,602.7,2.83,9.37,12.2,11
HBO,3392.0,1901.18,159.45,38.54,197.99,11
NHB,3392.0,249.85,5.81,1.45,7.27,11
HBC,3392.0,5.0,0.0,0.0,0.0,11
HBSch,3392.0,217.29,0.78,0.26,78.57,11
All,3393.0,1321.97,64.22,15.84,138.6,11
HBW,3393.0,301.85,1.95,2.71,4.66,11
HBO,3393.0,753.81,56.42,11.83,68.25,11
NHB,3393.0,195.47,5.26,1.13,6.39,11
HBC,3393.0,2.0,0.0,0.0,0.0,11
HBSch,3393.0,68.83,0.59,0.18,59.31,11
All,3394.0,1338.5,77.69,13.15,139.79,11
HBW,3394.0,220.83,4.8,1.9,6.7,11
HBO,3394.0,588.13,53.52,8.54,62.06,11
NHB,3394.0,462.11,18.88,2.55,21.43,11
HBC,3394.0,6.0,0.0,0.0,0.0,11
HBSch,3394.0,61.44,0.49,0.15,49.59,11
All,3395.0,2103.18,114.45,25.1,229.88,11
HBW,3395.0,448.02,4.55,4.1,8.65,11
HBO,3395.0,1229.01,99.63,19.04,118.67,11
NHB,3395.0,301.41,9.35,1.68,11.03,11
HBC,3395.0,3.0,0.0,0.0,0.0,11
HBSch,3395.0,121.74,0.91,0.28,91.53,11
All,3396.0,4149.7,327.78,65.19,438.94,11
HBW,3396.0,789.11,18.23,12.47,30.71,11
HBO,3396.0,2427.31,282.77,48.94,331.71,11
NHB,3396.0,653.24,26.31,3.62,29.93,11
HBC,3396.0,1.0,0.0,0.0,0.0,11
HBSch,3396.0,279.04,0.46,0.15,46.59,11
All,3397.0,1930.17,123.48,21.21,184.24,11
HBW,3397.0,386.15,13.84,4.04,17.88,11
HBO,3397.0,890.42,87.88,13.98,101.86,11
NHB,3397.0,570.92,21.36,3.07,24.43,11
HBC,3397.0,0.0,0.0,0.0,0.0,11
HBSch,3397.0,82.68,0.4,0.12,40.07,11
All,3398.0,1852.28,102.86,21.73,167.84,11
HBW,3398.0,441.32,4.24,3.75,7.99,11
HBO,3398.0,1134.44,93.3,17.02,110.32,11
NHB,3398.0,151.99,4.89,0.84,5.73,11
HBC,3398.0,0.0,0.0,0.0,0.0,11
HBSch,3398.0,124.52,0.44,0.12,43.8,11
All,3399.0,64.45,2.04,0.69,3.53,11
HBW,3399.0,16.11,0.07,0.12,0.18,11
HBO,3399.0,38.02,1.81,0.53,2.34,11
NHB,3399.0,6.94,0.15,0.04,0.19,11
HBC,3399.0,0.0,0.0,0.0,0.0,11
HBSch,3399.0,3.38,0.01,0.0,0.81,11
All,3400.0,5338.46,273.48,61.8,587.47,11
HBW,3400.0,1287.8,5.54,10.14,15.68,11
HBO,3400.0,3281.58,251.7,48.5,300.2,11
NHB,3400.0,455.05,13.69,2.41,16.1,11
HBC,3400.0,2.0,0.0,0.0,0.0,11
HBSch,3400.0,312.03,2.55,0.75,255.49,11
All,3401.0,5069.6,274.3,59.94,549.06,11
HBW,3401.0,1209.43,10.03,10.61,20.63,11
HBO,3401.0,3084.33,248.59,46.22,294.81,11
NHB,3401.0,459.81,13.51,2.47,15.99,11
HBC,3401.0,8.0,0.0,0.0,0.0,11
HBSch,3401.0,308.03,2.17,0.64,217.63,11
All,3402.0,3654.52,210.37,42.38,444.99,11
HBW,3402.0,818.52,4.75,6.43,11.18,11
HBO,3402.0,2269.25,193.37,33.81,227.18,11
NHB,3402.0,286.93,10.31,1.56,11.87,11
HBC,3402.0,42.0,0.0,0.0,0.0,11
HBSch,3402.0,237.82,1.94,0.58,194.76,11
All,3403.0,2351.2,142.5,27.71,309.97,11
HBW,3403.0,522.76,3.81,4.27,8.08,11
HBO,3403.0,1487.51,130.11,22.01,152.12,11
NHB,3403.0,182.91,7.16,1.01,8.17,11
HBC,3403.0,4.0,0.0,0.0,0.0,11
HBSch,3403.0,154.02,1.41,0.42,141.6,11
All,3404.0,2315.79,123.27,26.4,265.77,11
HBW,3404.0,535.71,3.7,4.17,7.87,11
HBO,3404.0,1424.41,111.86,20.81,132.67,11
NHB,3404.0,195.07,6.55,1.06,7.61,11
HBC,3404.0,15.01,0.0,0.0,0.0,11
HBSch,3404.0,145.6,1.17,0.35,117.62,11
All,3405.0,2141.47,119.93,18.57,205.73,11
HBW,3405.0,260.01,7.38,2.35,9.73,11
HBO,3405.0,703.91,64.07,10.09,74.17,11
NHB,3405.0,1097.64,47.8,5.92,53.72,11
HBC,3405.0,7.0,0.0,0.0,0.0,11
HBSch,3405.0,72.91,0.68,0.2,68.11,11
All,3406.0,1735.62,109.99,18.75,201.86,11
HBW,3406.0,325.05,5.43,2.84,8.27,11
HBO,3406.0,886.96,85.76,13.37,99.14,11
NHB,3406.0,423.73,18.06,2.31,20.37,11
HBC,3406.0,12.0,0.0,0.0,0.0,11
HBSch,3406.0,87.87,0.74,0.22,74.09,11
All,3407.0,3958.72,264.97,47.58,457.37,11
HBW,3407.0,859.17,15.08,8.37,23.45,11
HBO,3407.0,2210.21,220.91,35.06,255.97,11
NHB,3407.0,680.99,27.51,3.7,31.21,11
HBC,3407.0,11.0,0.0,0.0,0.0,11
HBSch,3407.0,197.35,1.46,0.44,146.73,11
All,3408.0,796.53,34.81,10.19,57.87,11
HBW,3408.0,194.08,1.11,1.84,2.95,11
HBO,3408.0,480.74,31.8,7.89,39.69,11
NHB,3408.0,72.97,1.77,0.42,2.18,11
HBC,3408.0,1.0,0.0,0.0,0.0,11
HBSch,3408.0,47.74,0.13,0.04,13.04,11
All,3409.0,2355.83,100.24,27.78,174.41,11
HBW,3409.0,533.26,2.53,4.75,7.27,11
HBO,3409.0,1411.58,91.56,21.54,113.1,11
NHB,3409.0,251.87,5.68,1.34,7.02,11
HBC,3409.0,4.0,0.0,0.0,0.0,11
HBSch,3409.0,155.12,0.47,0.16,47.02,11
All,3410.0,5127.66,263.75,61.54,382.66,11
HBW,3410.0,1218.35,9.99,10.87,20.86,11
HBO,3410.0,3090.57,241.84,47.98,289.82,11
NHB,3410.0,488.22,11.33,2.49,13.83,11
HBC,3410.0,7.0,0.0,0.0,0.0,11
HBSch,3410.0,323.52,0.58,0.19,58.15,11
All,3411.0,4126.27,172.56,47.03,219.59,11
HBW,3411.0,995.84,0.9,7.73,8.63,11
HBO,3411.0,2438.15,163.88,37.21,201.09,11
NHB,3411.0,434.07,7.77,2.09,9.87,11
HBC,3411.0,6.0,0.0,0.0,0.0,11
HBSch,3411.0,252.2,0.0,0.0,0.0,11
All,3412.0,4264.95,231.74,48.34,383.9,11
HBW,3412.0,979.75,2.02,7.22,9.24,11
HBO,3412.0,2637.21,217.66,38.98,256.64,11
NHB,3412.0,366.71,11.01,1.86,12.87,11
HBC,3412.0,6.0,0.0,0.0,0.0,11
HBSch,3412.0,275.28,1.05,0.28,105.15,11
All,3413.0,2077.27,102.79,22.12,194.07,11
HBW,3413.0,529.32,1.66,3.64,5.3,11
HBO,3413.0,1228.87,94.6,17.26,111.86,11
NHB,3413.0,193.04,5.83,1.02,6.85,11
HBC,3413.0,3.0,0.0,0.0,0.0,11
HBSch,3413.0,123.04,0.7,0.2,70.07,11
All,3414.0,3429.77,186.35,31.63,290.66,11
HBW,3414.0,687.07,11.15,4.63,15.79,11
HBO,3414.0,1618.57,135.88,21.94,157.81,11
NHB,3414.0,952.63,38.59,4.86,43.45,11
HBC,3414.0,4.0,0.0,0.0,0.0,11
HBSch,3414.0,167.5,0.73,0.2,73.62,11
All,3415.0,5473.04,242.44,49.16,451.79,11
HBW,3415.0,1293.56,2.27,5.96,8.23,11
HBO,3415.0,3331.19,226.94,40.65,267.59,11
NHB,3415.0,455.06,11.62,2.12,13.74,11
HBC,3415.0,7.0,0.0,0.0,0.0,11
HBSch,3415.0,386.24,1.62,0.43,162.23,11
All,3416.0,11447.51,608.18,104.92,713.1,11
HBW,3416.0,2677.78,63.1,17.58,80.68,11
HBO,3416.0,6864.07,513.43,82.52,595.95,11
NHB,3416.0,1050.45,31.65,4.82,36.47,11
HBC,3416.0,0.0,0.0,0.0,0.0,11
HBSch,3416.0,855.21,0.0,0.0,0.0,11
All,3417.0,2962.17,163.09,30.02,304.38,11
HBW,3417.0,640.5,10.1,4.64,14.74,11
HBO,3417.0,1569.45,131.36,22.13,153.49,11
NHB,3417.0,560.94,20.51,2.93,23.44,11
HBC,3417.0,36.0,0.0,0.0,0.0,11
HBSch,3417.0,155.27,1.12,0.32,112.71,11
All,3418.0,3550.63,207.07,37.11,413.04,11
HBW,3418.0,815.25,3.78,5.02,8.79,11
HBO,3418.0,2177.75,190.44,30.08,220.51,11
NHB,3418.0,287.95,11.15,1.53,12.68,11
HBC,3418.0,29.0,0.0,0.0,0.0,11
HBSch,3418.0,240.68,1.71,0.49,171.05,11
All,3419.0,4574.31,267.59,46.35,508.35,11
HBW,3419.0,952.87,13.31,6.84,20.15,11
HBO,3419.0,2529.62,219.87,34.79,254.66,11
NHB,3419.0,782.49,32.45,4.15,36.59,11
HBC,3419.0,16.0,0.0,0.0,0.0,11
HBSch,3419.0,293.33,1.96,0.56,196.94,11
All,3420.0,3859.41,190.01,35.87,334.68,11
HBW,3420.0,928.82,3.11,4.77,7.89,11
HBO,3420.0,2248.63,175.15,29.23,204.38,11
NHB,3420.0,305.76,10.64,1.57,12.22,11
HBC,3420.0,139.0,0.0,0.0,0.0,11
HBSch,3420.0,237.21,1.1,0.3,110.2,11
All,3421.0,3495.89,180.72,34.86,327.29,11
HBW,3421.0,851.7,2.22,4.74,6.96,11
HBO,3421.0,2135.61,167.87,28.37,196.24,11
NHB,3421.0,275.52,9.51,1.44,10.94,11
HBC,3421.0,0.0,0.0,0.0,0.0,11
HBSch,3421.0,233.06,1.13,0.31,113.15,11
All,3422.0,2785.11,157.91,31.23,263.43,11
HBW,3422.0,682.46,2.95,5.21,8.16,11
HBO,3422.0,1661.07,144.95,24.52,169.47,11
NHB,3422.0,241.82,9.25,1.29,10.55,11
HBC,3422.0,20.0,0.0,0.0,0.0,11
HBSch,3422.0,179.75,0.75,0.21,75.26,11
All,3423.0,1046.56,37.27,10.8,77.56,11
HBW,3423.0,241.27,0.72,1.59,2.31,11
HBO,3423.0,623.86,34.12,8.63,42.76,11
NHB,3423.0,97.71,2.12,0.49,2.62,11
HBC,3423.0,10.0,0.0,0.0,0.0,11
HBSch,3423.0,73.72,0.3,0.08,29.87,11
All,3424.0,2434.91,141.79,25.49,205.34,11
HBW,3424.0,523.6,14.88,4.35,19.22,11
HBO,3424.0,1322.66,111.37,18.94,130.31,11
NHB,3424.0,414.94,15.16,2.09,17.25,11
HBC,3424.0,17.01,0.0,0.0,0.0,11
HBSch,3424.0,156.7,0.38,0.11,38.55,11
All,3425.0,2439.35,122.29,25.55,229.21,11
HBW,3425.0,584.15,1.92,3.72,5.64,11
HBO,3425.0,1474.79,112.78,20.59,133.37,11
NHB,3425.0,201.03,6.77,1.02,7.79,11
HBC,3425.0,16.0,0.0,0.0,0.0,11
HBSch,3425.0,163.38,0.82,0.22,82.41,11
All,3426.0,3252.49,197.96,31.17,229.14,11
HBW,3426.0,721.6,6.67,4.39,11.06,11
HBO,3426.0,1911.44,177.8,25.25,203.05,11
NHB,3426.0,319.83,13.49,1.54,15.03,11
HBC,3426.0,51.0,0.0,0.0,0.0,11
HBSch,3426.0,248.61,0.0,0.0,0.0,11
All,3427.0,5725.39,255.99,49.32,305.31,11
HBW,3427.0,1306.75,1.84,5.43,7.27,11
HBO,3427.0,3486.74,241.3,41.96,283.26,11
NHB,3427.0,434.12,12.84,1.93,14.78,11
HBC,3427.0,37.0,0.0,0.0,0.0,11
HBSch,3427.0,460.77,0.0,0.0,0.0,11
All,3428.0,4488.6,163.3,33.8,197.09,11
HBW,3428.0,1084.5,0.13,3.11,3.23,11
HBO,3428.0,2698.54,155.08,29.19,184.27,11
NHB,3428.0,370.73,8.09,1.5,9.59,11
HBC,3428.0,15.0,0.0,0.0,0.0,11
HBSch,3428.0,319.83,0.0,0.0,0.0,11
All,3429.0,4693.71,203.78,35.76,239.54,11
HBW,3429.0,1075.6,1.06,3.43,4.49,11
HBO,3429.0,2810.24,192.52,30.73,223.25,11
NHB,3429.0,364.95,10.21,1.6,11.81,11
HBC,3429.0,86.0,0.0,0.0,0.0,11
HBSch,3429.0,356.92,0.0,0.0,0.0,11
All,3430.0,189.0,3.31,1.55,4.86,11
HBW,3430.0,18.22,0.11,0.19,0.3,11
HBO,3430.0,42.96,1.61,0.75,2.36,11
NHB,3430.0,124.22,1.59,0.61,2.2,11
HBC,3430.0,0.0,0.0,0.0,0.0,11
HBSch,3430.0,3.61,0.0,0.0,0.0,11
All,3431.0,1532.68,75.81,19.41,95.21,11
HBW,3431.0,306.53,7.05,4.01,11.07,11
HBO,3431.0,751.48,58.52,13.33,71.85,11
NHB,3431.0,398.01,10.23,2.07,12.29,11
HBC,3431.0,0.0,0.0,0.0,0.0,11
HBSch,3431.0,76.66,0.0,0.0,0.0,11
All,3432.0,1772.4,136.6,23.53,160.13,11
HBW,3432.0,415.58,5.61,5.17,10.77,11
HBO,3432.0,1065.06,123.94,17.41,141.35,11
NHB,3432.0,175.62,7.05,0.95,8.01,11
HBC,3432.0,0.0,0.0,0.0,0.0,11
HBSch,3432.0,116.13,0.0,0.0,0.0,11
All,3433.0,2378.18,169.68,32.4,202.08,11
HBW,3433.0,550.13,6.96,7.05,14.01,11
HBO,3433.0,1440.53,154.3,24.1,178.4,11
NHB,3433.0,222.75,8.42,1.24,9.66,11
HBC,3433.0,0.0,0.0,0.0,0.0,11
HBSch,3433.0,164.77,0.0,0.0,0.0,11
All,3434.0,1.15,0.01,0.01,0.02,11
HBW,3434.0,0.0,0.0,0.0,0.0,11
HBO,3434.0,0.0,0.0,0.0,0.0,11
NHB,3434.0,1.15,0.01,0.01,0.02,11
HBC,3434.0,0.0,0.0,0.0,0.0,11
HBSch,3434.0,0.0,0.0,0.0,0.0,11
All,3435.0,767.84,35.6,11.04,68.09,11
HBW,3435.0,173.33,1.14,2.54,3.68,11
HBO,3435.0,459.03,32.3,7.97,40.27,11
NHB,3435.0,87.42,1.94,0.47,2.41,11
HBC,3435.0,0.0,0.0,0.0,0.0,11
HBSch,3435.0,48.06,0.22,0.06,21.73,11
All,3436.0,1208.45,64.34,17.56,110.92,11
HBW,3436.0,282.24,2.53,4.11,6.64,11
HBO,3436.0,704.11,57.45,12.53,69.98,11
NHB,3436.0,156.51,4.07,0.84,4.92,11
HBC,3436.0,0.0,0.0,0.0,0.0,11
HBSch,3436.0,65.6,0.29,0.08,29.39,11
All,3437.0,866.94,57.0,12.08,91.31,11
HBW,3437.0,190.69,6.34,2.79,9.13,11
HBO,3437.0,494.93,46.54,8.52,55.06,11
NHB,3437.0,131.09,3.89,0.71,4.59,11
HBC,3437.0,0.0,0.0,0.0,0.0,11
HBSch,3437.0,50.22,0.22,0.06,22.52,11
All,3438.0,790.17,55.3,10.16,65.46,11
HBW,3438.0,164.51,5.08,2.19,7.27,11
HBO,3438.0,460.6,46.38,7.39,53.77,11
NHB,3438.0,106.22,3.84,0.58,4.42,11
HBC,3438.0,0.0,0.0,0.0,0.0,11
HBSch,3438.0,58.84,0.0,0.0,0.0,11
All,3439.0,3559.36,280.68,50.88,437.67,11
HBW,3439.0,813.27,9.1,11.67,20.76,11
HBO,3439.0,2203.0,257.64,37.23,294.87,11
NHB,3439.0,305.51,12.88,1.69,14.57,11
HBC,3439.0,0.0,0.0,0.0,0.0,11
HBSch,3439.0,237.59,1.07,0.29,107.47,11
All,3440.0,3207.48,228.79,35.74,264.53,11
HBW,3440.0,683.67,11.35,7.15,18.5,11
HBO,3440.0,1608.2,183.81,24.6,208.41,11
NHB,3440.0,746.03,33.63,3.99,37.62,11
HBC,3440.0,0.0,0.0,0.0,0.0,11
HBSch,3440.0,169.58,0.0,0.0,0.0,11
All,3441.0,2886.69,130.8,34.83,165.63,11
HBW,3441.0,635.75,6.44,6.59,13.03,11
HBO,3441.0,1740.62,118.21,26.73,144.95,11
NHB,3441.0,301.01,6.14,1.51,7.65,11
HBC,3441.0,0.0,0.0,0.0,0.0,11
HBSch,3441.0,209.31,0.0,0.0,0.0,11
All,3442.0,2716.36,158.14,33.99,260.87,11
HBW,3442.0,670.6,4.96,7.41,12.37,11
HBO,3442.0,1638.55,145.27,25.11,170.38,11
NHB,3442.0,241.03,7.22,1.28,8.5,11
HBC,3442.0,0.0,0.0,0.0,0.0,11
HBSch,3442.0,166.18,0.69,0.19,69.63,11
All,3443.0,4987.18,315.3,43.88,448.63,11
HBW,3443.0,646.37,26.84,6.89,33.74,11
HBO,3443.0,1736.19,161.74,24.6,186.34,11
NHB,3443.0,2387.26,125.81,12.15,137.96,11
HBC,3443.0,4.0,0.0,0.0,0.0,11
HBSch,3443.0,213.37,0.9,0.24,90.59,11
All,3444.0,28.66,1.42,0.35,1.77,11
HBW,3444.0,5.94,0.12,0.07,0.19,11
HBO,3444.0,17.57,1.23,0.26,1.49,11
NHB,3444.0,2.64,0.07,0.02,0.09,11
HBC,3444.0,0.0,0.0,0.0,0.0,11
HBSch,3444.0,2.51,0.0,0.0,0.0,11
All,3445.0,70.36,1.94,0.38,2.32,11
HBW,3445.0,0.0,0.0,0.0,0.0,11
HBO,3445.0,0.0,0.0,0.0,0.0,11
NHB,3445.0,70.36,1.94,0.38,2.32,11
HBC,3445.0,0.0,0.0,0.0,0.0,11
HBSch,3445.0,0.0,0.0,0.0,0.0,11
All,3446.0,7056.57,596.15,94.58,881.2,11
HBW,3446.0,1729.83,29.86,22.58,52.44,11
HBO,3446.0,4254.22,534.62,68.19,602.8,11
NHB,3446.0,602.01,29.75,3.3,33.04,11
HBC,3446.0,3.0,0.0,0.0,0.0,11
HBSch,3446.0,467.5,1.92,0.52,192.92,11
All,3447.0,13.24,1.26,0.19,1.45,11
HBW,3447.0,2.62,0.14,0.05,0.19,11
HBO,3447.0,6.89,0.97,0.13,1.09,11
NHB,3447.0,3.26,0.15,0.02,0.17,11
HBC,3447.0,0.0,0.0,0.0,0.0,11
HBSch,3447.0,0.46,0.0,0.0,0.0,11
All,3448.0,2720.77,251.92,36.29,355.67,11
HBW,3448.0,544.05,36.89,8.71,45.59,11
HBO,3448.0,1440.32,188.62,24.41,213.03,11
NHB,3448.0,550.67,25.73,2.99,28.72,11
HBC,3448.0,33.01,0.0,0.0,0.0,11
HBSch,3448.0,152.72,0.68,0.18,68.32,11
All,3449.0,2205.82,185.47,28.56,264.13,11
HBW,3449.0,422.73,18.45,6.47,24.92,11
HBO,3449.0,1144.57,141.82,19.28,161.1,11
NHB,3449.0,490.7,24.69,2.68,27.37,11
HBC,3449.0,21.0,0.0,0.0,0.0,11
HBSch,3449.0,126.82,0.51,0.14,50.74,11
All,3450.0,3680.11,271.69,51.11,401.79,11
HBW,3450.0,949.12,12.99,12.8,25.78,11
HBO,3450.0,2144.22,240.84,35.89,276.72,11
NHB,3450.0,400.43,17.06,2.21,19.28,11
HBC,3450.0,0.0,0.0,0.0,0.0,11
HBSch,3450.0,186.34,0.8,0.21,80.0,11
All,3451.0,3566.79,299.13,43.36,413.56,11
HBW,3451.0,583.1,22.81,8.83,31.64,11
HBO,3451.0,1588.24,205.12,27.64,232.76,11
NHB,3451.0,1233.26,70.49,6.7,77.19,11
HBC,3451.0,0.0,0.0,0.0,0.0,11
HBSch,3451.0,162.19,0.72,0.19,71.97,11
All,3452.0,2330.71,199.73,31.31,297.99,11
HBW,3452.0,524.94,11.04,7.0,18.03,11
HBO,3452.0,1422.18,176.33,22.9,199.23,11
NHB,3452.0,222.33,11.69,1.23,12.92,11
HBC,3452.0,0.0,0.0,0.0,0.0,11
HBSch,3452.0,161.27,0.68,0.18,67.81,11
All,3453.0,2520.99,213.85,34.02,312.87,11
HBW,3453.0,526.2,16.59,7.49,24.07,11
HBO,3453.0,1440.38,176.11,24.24,200.35,11
NHB,3453.0,392.58,20.49,2.12,22.6,11
HBC,3453.0,7.0,0.0,0.0,0.0,11
HBSch,3453.0,154.83,0.66,0.18,65.84,11
All,3454.0,1260.27,95.64,13.08,126.13,11
HBW,3454.0,167.57,11.37,2.62,13.99,11
HBO,3454.0,444.13,55.03,7.59,62.62,11
NHB,3454.0,536.88,29.07,2.82,31.89,11
HBC,3454.0,70.01,0.0,0.0,0.0,11
HBSch,3454.0,41.67,0.18,0.05,17.64,11
All,3455.0,2188.38,180.17,27.41,243.54,11
HBW,3455.0,392.51,21.34,6.07,27.41,11
HBO,3455.0,969.45,121.06,17.33,138.39,11
NHB,3455.0,742.3,37.4,3.91,41.31,11
HBC,3455.0,0.0,0.0,0.0,0.0,11
HBSch,3455.0,84.11,0.36,0.1,36.43,11
All,3456.0,2907.24,216.94,29.44,319.99,11
HBW,3456.0,492.28,13.95,5.0,18.95,11
HBO,3456.0,1417.92,159.69,20.17,179.86,11
NHB,3456.0,778.22,42.55,4.07,46.61,11
HBC,3456.0,38.0,0.0,0.0,0.0,11
HBSch,3456.0,180.82,0.74,0.2,74.56,11
All,3457.0,3073.29,208.89,33.69,323.13,11
HBW,3457.0,672.1,8.16,6.12,14.27,11
HBO,3457.0,1749.31,179.77,25.09,204.86,11
NHB,3457.0,444.28,20.16,2.27,22.42,11
HBC,3457.0,0.0,0.0,0.0,0.0,11
HBSch,3457.0,207.6,0.81,0.22,81.58,11
All,3458.0,7621.23,495.35,92.82,832.97,11
HBW,3458.0,1611.91,33.27,19.07,52.34,11
HBO,3458.0,4419.82,418.81,67.57,486.39,11
NHB,3458.0,1051.07,40.79,5.51,46.3,11
HBC,3458.0,5.0,0.0,0.0,0.0,11
HBSch,3458.0,533.43,2.47,0.66,247.94,11
All,3459.0,6904.88,618.87,77.87,833.8,11
HBW,3459.0,1285.69,64.05,17.8,81.85,11
HBO,3459.0,3286.18,440.31,49.35,489.66,11
NHB,3459.0,1963.88,113.13,10.35,123.48,11
HBC,3459.0,8.0,0.0,0.0,0.0,11
HBSch,3459.0,361.13,1.38,0.37,138.81,11
All,3460.0,1014.87,85.78,13.22,115.23,11
HBW,3460.0,204.49,9.19,3.28,12.47,11
HBO,3460.0,460.77,60.73,8.19,68.92,11
NHB,3460.0,306.64,15.7,1.71,17.4,11
HBC,3460.0,6.0,0.0,0.0,0.0,11
HBSch,3460.0,36.98,0.16,0.04,16.43,11
All,3461.0,3315.91,290.69,41.44,384.72,11
HBW,3461.0,591.94,37.53,9.64,47.17,11
HBO,3461.0,1476.82,195.9,25.49,221.39,11
NHB,3461.0,1123.03,56.73,6.16,62.89,11
HBC,3461.0,1.0,0.0,0.0,0.0,11
HBSch,3461.0,123.11,0.53,0.14,53.26,11
All,3462.0,370.04,30.76,4.0,39.83,11
HBW,3462.0,51.12,3.84,0.88,4.72,11
HBO,3462.0,130.2,18.22,2.13,20.35,11
NHB,3462.0,176.95,8.65,0.98,9.63,11
HBC,3462.0,0.0,0.0,0.0,0.0,11
HBSch,3462.0,11.77,0.05,0.01,5.13,11
All,3463.0,722.34,37.83,3.98,42.0,11
HBW,3463.0,2.57,0.52,0.07,0.59,11
HBO,3463.0,6.72,1.17,0.12,1.29,11
NHB,3463.0,712.68,36.14,3.79,39.93,11
HBC,3463.0,0.0,0.0,0.0,0.0,11
HBSch,3463.0,0.37,0.0,0.0,0.19,11
All,3464.0,367.91,27.44,3.52,37.65,11
HBW,3464.0,38.27,2.61,0.56,3.17,11
HBO,3464.0,120.24,16.8,1.87,18.67,11
NHB,3464.0,194.3,7.96,1.07,9.03,11
HBC,3464.0,0.0,0.0,0.0,0.0,11
HBSch,3464.0,15.1,0.07,0.02,6.78,11
All,3465.0,1720.44,168.86,24.15,193.0,11
HBW,3465.0,400.45,10.78,5.82,16.6,11
HBO,3465.0,1048.3,150.87,17.48,168.35,11
NHB,3465.0,156.42,7.2,0.85,8.05,11
HBC,3465.0,0.0,0.0,0.0,0.0,11
HBSch,3465.0,115.27,0.0,0.0,0.0,11
All,3466.0,717.39,62.76,8.85,86.64,11
HBW,3466.0,121.29,6.01,2.07,8.09,11
HBO,3466.0,325.79,43.01,5.4,48.41,11
NHB,3466.0,236.72,13.58,1.34,14.92,11
HBC,3466.0,0.0,0.0,0.0,0.0,11
HBSch,3466.0,33.59,0.15,0.04,15.22,11
All,3467.0,3896.88,327.58,21.16,348.74,11
HBW,3467.0,0.0,0.0,0.0,0.0,11
HBO,3467.0,0.0,0.0,0.0,0.0,11
NHB,3467.0,3896.88,327.58,21.16,348.74,11
HBC,3467.0,0.0,0.0,0.0,0.0,11
