Purpose,TAZID,All,Walk,Bike,NonM,test_id
NHB,90.0,2484.35,193.49,14.97,208.45,12
HBC,90.0,0.0,0.0,0.0,0.0,12
HBSch,90.0,49.65,0.28,0.08,27.63,12
All,91.0,1695.22,134.49,20.42,209.92,12
HBW,91.0,313.51,12.66,4.63,17.3,12
HBO,91.0,1046.53,112.77,14.63,127.39,12
NHB,91.0,175.44,8.51,1.01,9.52,12
HBC,91.0,25.0,0.0,0.0,0.0,12
HBSch,91.0,134.73,0.56,0.15,55.71,12
All,92.0,1808.54,152.17,22.79,206.99,12
HBW,92.0,308.25,13.52,5.14,18.66,12
HBO,92.0,1152.39,129.49,16.58,146.06,12
NHB,92.0,161.95,8.84,0.99,9.83,12
HBC,92.0,2.0,0.0,0.0,0.0,12
HBSch,92.0,183.96,0.32,0.09,32.44,12
All,93.0,0.0,0.0,0.0,0.0,12
HBW,93.0,0.0,0.0,0.0,0.0,12
HBO,93.0,0.0,0.0,0.0,0.0,12
NHB,93.0,0.0,0.0,0.0,0.0,12
HBC,93.0,0.0,0.0,0.0,0.0,12
HBSch,93.0,0.0,0.0,0.0,0.0,12
All,94.0,185.24,7.4,2.0,9.4,12
HBW,94.0,32.83,0.26,0.37,0.63,12
HBO,94.0,119.38,6.66,1.54,8.21,12
NHB,94.0,14.64,0.48,0.09,0.56,12
HBC,94.0,0.0,0.0,0.0,0.0,12
HBSch,94.0,18.38,0.0,0.0,0.0,12
All,95.0,2746.65,201.46,30.6,346.7,12
HBW,95.0,414.24,12.66,5.38,18.04,12
HBO,95.0,1648.45,166.12,22.61,188.73,12
NHB,95.0,422.3,21.52,2.29,23.82,12
HBC,95.0,6.0,0.0,0.0,0.0,12
HBSch,95.0,255.67,1.16,0.31,116.11,12
All,96.0,1763.28,140.8,22.46,202.25,12
HBW,96.0,393.51,8.94,5.45,14.4,12
HBO,96.0,1068.74,120.6,15.7,136.3,12
NHB,96.0,210.41,10.87,1.2,12.07,12
HBC,96.0,0.0,0.0,0.0,0.0,12
HBSch,96.0,90.61,0.39,0.11,39.5,12
All,97.0,0.0,0.0,0.0,0.0,12
HBW,97.0,0.0,0.0,0.0,0.0,12
HBO,97.0,0.0,0.0,0.0,0.0,12
NHB,97.0,0.0,0.0,0.0,0.0,12
HBC,97.0,0.0,0.0,0.0,0.0,12
HBSch,97.0,0.0,0.0,0.0,0.0,12
All,98.0,0.0,0.0,0.0,0.0,12
HBW,98.0,0.0,0.0,0.0,0.0,12
HBO,98.0,0.0,0.0,0.0,0.0,12
NHB,98.0,0.0,0.0,0.0,0.0,12
HBC,98.0,0.0,0.0,0.0,0.0,12
HBSch,98.0,0.0,0.0,0.0,0.0,12
All,99.0,0.0,0.0,0.0,0.0,12
HBW,99.0,0.0,0.0,0.0,0.0,12
HBO,99.0,0.0,0.0,0.0,0.0,12
NHB,99.0,0.0,0.0,0.0,0.0,12
HBC,99.0,0.0,0.0,0.0,0.0,12
HBSch,99.0,0.0,0.0,0.0,0.0,12
All,100.0,198.48,11.07,1.86,22.23,12
HBW,100.0,32.18,0.23,0.25,0.48,12
HBO,100.0,132.29,10.31,1.51,11.82,12
NHB,100.0,13.66,0.44,0.07,0.52,12
HBC,100.0,0.0,0.0,0.0,0.0,12
HBSch,100.0,20.35,0.09,0.03,9.42,12
All,101.0,4057.07,314.66,43.46,522.03,12
HBW,101.0,692.37,19.13,7.69,26.82,12
HBO,101.0,2562.21,275.04,33.21,308.25,12
NHB,101.0,415.25,18.84,2.11,20.95,12
HBC,101.0,23.0,0.0,0.0,0.0,12
HBSch,101.0,364.23,1.66,0.44,166.01,12
All,102.0,0.0,0.0,0.0,0.0,12
HBW,102.0,0.0,0.0,0.0,0.0,12
HBO,102.0,0.0,0.0,0.0,0.0,12
NHB,102.0,0.0,0.0,0.0,0.0,12
HBC,102.0,0.0,0.0,0.0,0.0,12
HBSch,102.0,0.0,0.0,0.0,0.0,12
All,103.0,2039.98,109.08,17.76,222.93,12
HBW,103.0,340.73,3.1,2.49,5.59,12
HBO,103.0,1346.72,101.22,14.39,115.61,12
NHB,103.0,139.86,3.79,0.61,4.4,12
HBC,103.0,0.0,0.0,0.0,0.0,12
HBSch,103.0,212.67,0.97,0.26,97.33,12
All,104.0,736.28,45.84,6.61,83.22,12
HBW,104.0,107.66,3.16,0.94,4.1,12
HBO,104.0,431.08,37.92,4.97,42.89,12
NHB,104.0,128.65,4.45,0.62,5.06,12
HBC,104.0,0.0,0.0,0.0,0.0,12
HBSch,104.0,68.89,0.31,0.08,31.16,12
All,105.0,275.82,10.33,2.21,12.54,12
HBW,105.0,44.82,0.41,0.28,0.69,12
HBO,105.0,158.54,8.96,1.75,10.71,12
NHB,105.0,40.44,0.97,0.18,1.14,12
HBC,105.0,8.0,0.0,0.0,0.0,12
HBSch,105.0,24.01,0.0,0.0,0.0,12
All,106.0,192.82,5.73,1.27,6.99,12
HBW,106.0,17.61,0.69,0.15,0.85,12
HBO,106.0,73.98,3.41,0.76,4.17,12
NHB,106.0,88.5,1.62,0.35,1.97,12
HBC,106.0,0.0,0.0,0.0,0.0,12
HBSch,106.0,12.72,0.0,0.0,0.0,12
All,107.0,0.0,0.0,0.0,0.0,12
HBW,107.0,0.0,0.0,0.0,0.0,12
HBO,107.0,0.0,0.0,0.0,0.0,12
NHB,107.0,0.0,0.0,0.0,0.0,12
HBC,107.0,0.0,0.0,0.0,0.0,12
HBSch,107.0,0.0,0.0,0.0,0.0,12
All,108.0,57.23,1.59,0.44,2.03,12
HBW,108.0,10.46,0.05,0.05,0.1,12
HBO,108.0,37.12,1.45,0.36,1.81,12
NHB,108.0,4.73,0.09,0.02,0.12,12
HBC,108.0,0.0,0.0,0.0,0.0,12
HBSch,108.0,4.93,0.0,0.0,0.0,12
All,109.0,0.0,0.0,0.0,0.0,12
HBW,109.0,0.0,0.0,0.0,0.0,12
HBO,109.0,0.0,0.0,0.0,0.0,12
NHB,109.0,0.0,0.0,0.0,0.0,12
HBC,109.0,0.0,0.0,0.0,0.0,12
HBSch,109.0,0.0,0.0,0.0,0.0,12
All,110.0,10.81,0.23,0.08,0.31,12
HBW,110.0,1.29,0.0,0.01,0.01,12
HBO,110.0,7.48,0.22,0.07,0.29,12
NHB,110.0,0.4,0.01,0.0,0.01,12
HBC,110.0,0.0,0.0,0.0,0.0,12
HBSch,110.0,1.64,0.0,0.0,0.0,12
All,111.0,0.0,0.0,0.0,0.0,12
HBW,111.0,0.0,0.0,0.0,0.0,12
HBO,111.0,0.0,0.0,0.0,0.0,12
NHB,111.0,0.0,0.0,0.0,0.0,12
HBC,111.0,0.0,0.0,0.0,0.0,12
HBSch,111.0,0.0,0.0,0.0,0.0,12
All,112.0,26.38,0.52,0.16,0.67,12
HBW,112.0,4.28,0.01,0.01,0.02,12
HBO,112.0,17.66,0.49,0.14,0.63,12
NHB,112.0,1.37,0.02,0.01,0.03,12
HBC,112.0,0.0,0.0,0.0,0.0,12
HBSch,112.0,3.07,0.0,0.0,0.0,12
All,113.0,212.61,5.48,1.43,6.91,12
HBW,113.0,36.77,0.09,0.14,0.23,12
HBO,113.0,137.78,5.16,1.22,6.38,12
NHB,113.0,15.0,0.24,0.06,0.3,12
HBC,113.0,0.0,0.0,0.0,0.0,12
HBSch,113.0,23.07,0.0,0.0,0.0,12
All,114.0,292.77,7.36,2.07,9.42,12
HBW,114.0,52.81,0.13,0.2,0.33,12
HBO,114.0,185.06,6.87,1.78,8.65,12
NHB,114.0,24.16,0.35,0.09,0.44,12
HBC,114.0,4.0,0.0,0.0,0.0,12
HBSch,114.0,26.74,0.0,0.0,0.0,12
All,115.0,229.3,8.86,0.67,9.53,12
HBW,115.0,0.0,0.0,0.0,0.0,12
HBO,115.0,0.0,0.0,0.0,0.0,12
NHB,115.0,229.3,8.86,0.67,9.53,12
HBC,115.0,0.0,0.0,0.0,0.0,12
HBSch,115.0,0.0,0.0,0.0,0.0,12
All,116.0,3.36,0.1,0.01,0.11,12
HBW,116.0,0.0,0.0,0.0,0.0,12
HBO,116.0,0.0,0.0,0.0,0.0,12
NHB,116.0,3.36,0.1,0.01,0.11,12
HBC,116.0,0.0,0.0,0.0,0.0,12
HBSch,116.0,0.0,0.0,0.0,0.0,12
All,117.0,313.96,10.39,1.71,22.4,12
HBW,117.0,36.51,0.2,0.1,0.3,12
HBO,117.0,154.18,7.52,1.26,8.77,12
NHB,117.0,98.97,2.56,0.32,2.89,12
HBC,117.0,0.0,0.0,0.0,0.0,12
HBSch,117.0,24.31,0.1,0.03,10.44,12
All,118.0,26.22,0.85,0.17,2.19,12
HBW,118.0,4.23,0.01,0.01,0.01,12
HBO,118.0,17.84,0.8,0.15,0.94,12
NHB,118.0,1.41,0.04,0.01,0.05,12
HBC,118.0,0.0,0.0,0.0,0.0,12
HBSch,118.0,2.75,0.01,0.0,1.18,12
All,119.0,36.34,1.36,0.12,1.48,12
HBW,119.0,1.35,0.02,0.0,0.02,12
HBO,119.0,7.53,0.56,0.05,0.61,12
NHB,119.0,25.79,0.77,0.07,0.84,12
HBC,119.0,0.0,0.0,0.0,0.0,12
HBSch,119.0,1.67,0.0,0.0,0.0,12
All,120.0,164.97,8.02,0.94,14.16,12
HBW,120.0,31.42,0.12,0.06,0.17,12
HBO,120.0,101.03,7.13,0.8,7.93,12
NHB,120.0,20.65,0.72,0.07,0.79,12
HBC,120.0,0.0,0.0,0.0,0.0,12
HBSch,120.0,11.87,0.05,0.01,5.26,12
All,121.0,403.59,19.41,2.48,39.88,12
HBW,121.0,66.46,0.26,0.12,0.38,12
HBO,121.0,265.29,18.11,2.23,20.34,12
NHB,121.0,29.96,0.85,0.09,0.95,12
HBC,121.0,1.0,0.0,0.0,0.0,12
HBSch,121.0,40.88,0.18,0.05,18.22,12
All,122.0,112.5,4.79,0.69,10.61,12
HBW,122.0,18.39,0.03,0.03,0.06,12
HBO,122.0,74.96,4.5,0.62,5.12,12
NHB,122.0,7.46,0.21,0.03,0.24,12
HBC,122.0,0.0,0.0,0.0,0.0,12
HBSch,122.0,11.69,0.05,0.01,5.19,12
All,123.0,0.0,0.0,0.0,0.0,12
HBW,123.0,0.0,0.0,0.0,0.0,12
HBO,123.0,0.0,0.0,0.0,0.0,12
NHB,123.0,0.0,0.0,0.0,0.0,12
HBC,123.0,0.0,0.0,0.0,0.0,12
HBSch,123.0,0.0,0.0,0.0,0.0,12
All,124.0,555.52,30.14,3.26,52.01,12
HBW,124.0,109.35,0.47,0.19,0.66,12
HBO,124.0,350.68,27.83,2.87,30.7,12
NHB,124.0,52.16,1.66,0.15,1.81,12
HBC,124.0,1.0,0.0,0.0,0.0,12
HBSch,124.0,42.33,0.19,0.05,18.84,12
All,125.0,599.99,36.45,3.55,62.12,12
HBW,125.0,100.16,1.51,0.23,1.74,12
HBO,125.0,361.23,31.76,3.02,34.77,12
NHB,125.0,87.78,2.96,0.24,3.2,12
HBC,125.0,1.0,0.0,0.0,0.0,12
HBSch,125.0,49.83,0.22,0.06,22.4,12
All,126.0,1359.36,76.27,8.56,127.32,12
HBW,126.0,264.65,1.53,0.51,2.04,12
HBO,126.0,864.39,70.18,7.57,77.75,12
NHB,126.0,131.05,4.13,0.36,4.49,12
HBC,126.0,2.0,0.0,0.0,0.0,12
HBSch,126.0,97.27,0.43,0.12,43.05,12
All,127.0,867.68,44.34,4.8,84.53,12
HBW,127.0,154.91,0.25,0.18,0.42,12
HBO,127.0,562.75,41.69,4.35,46.03,12
NHB,127.0,68.05,2.05,0.18,2.23,12
HBC,127.0,2.0,0.0,0.0,0.0,12
HBSch,127.0,79.96,0.36,0.1,35.85,12
All,128.0,550.81,29.76,3.11,58.2,12
HBW,128.0,89.47,0.31,0.1,0.41,12
HBO,128.0,363.93,27.98,2.83,30.82,12
NHB,128.0,38.85,1.21,0.1,1.32,12
HBC,128.0,1.0,0.0,0.0,0.0,12
HBSch,128.0,57.56,0.26,0.07,25.66,12
All,129.0,80.45,2.19,0.38,5.29,12
HBW,129.0,14.85,0.01,0.01,0.02,12
HBO,129.0,52.66,2.04,0.34,2.38,12
NHB,129.0,6.41,0.12,0.02,0.14,12
HBC,129.0,0.0,0.0,0.0,0.0,12
HBSch,129.0,6.53,0.03,0.01,2.75,12
All,130.0,301.82,13.85,1.86,21.07,12
HBW,130.0,66.8,0.18,0.09,0.27,12
HBO,130.0,176.35,12.43,1.64,14.07,12
NHB,130.0,45.39,1.19,0.12,1.31,12
HBC,130.0,1.0,0.0,0.0,0.0,12
HBSch,130.0,12.28,0.05,0.01,5.42,12
All,131.0,531.09,18.84,2.73,42.57,12
HBW,131.0,92.18,0.06,0.08,0.15,12
HBO,131.0,348.36,17.75,2.49,20.24,12
NHB,131.0,40.72,0.81,0.1,0.91,12
HBC,131.0,1.0,0.0,0.0,0.0,12
HBSch,131.0,48.82,0.21,0.06,21.28,12
All,132.0,217.25,4.47,0.98,5.45,12
HBW,132.0,40.89,0.28,0.07,0.35,12
HBO,132.0,128.1,3.89,0.85,4.74,12
NHB,132.0,33.38,0.29,0.07,0.36,12
HBC,132.0,0.0,0.0,0.0,0.0,12
HBSch,132.0,14.88,0.0,0.0,0.0,12
All,133.0,1362.36,35.66,6.37,42.03,12
HBW,133.0,244.3,0.64,0.34,0.97,12
HBO,133.0,869.84,33.72,5.78,39.51,12
NHB,133.0,110.19,1.3,0.25,1.55,12
HBC,133.0,1.0,0.0,0.0,0.0,12
HBSch,133.0,137.03,0.0,0.0,0.0,12
All,134.0,38.32,0.13,0.14,0.27,12
HBW,134.0,6.2,0.0,0.01,0.01,12
HBO,134.0,25.82,0.12,0.13,0.25,12
NHB,134.0,1.79,0.0,0.01,0.01,12
HBC,134.0,0.0,0.0,0.0,0.0,12
HBSch,134.0,4.51,0.0,0.0,0.0,12
All,135.0,14.44,0.19,0.06,0.25,12
HBW,135.0,2.28,0.0,0.0,0.0,12
HBO,135.0,9.97,0.18,0.05,0.23,12
NHB,135.0,0.58,0.01,0.0,0.01,12
HBC,135.0,0.0,0.0,0.0,0.0,12
HBSch,135.0,1.61,0.0,0.0,0.0,12
All,136.0,1381.49,38.38,7.35,45.73,12
HBW,136.0,239.51,0.83,0.52,1.35,12
HBO,136.0,883.51,36.15,6.55,42.7,12
NHB,136.0,115.05,1.4,0.28,1.68,12
HBC,136.0,7.0,0.0,0.0,0.0,12
HBSch,136.0,136.42,0.0,0.0,0.0,12
All,137.0,22.93,0.2,0.07,0.27,12
HBW,137.0,1.31,0.01,0.0,0.01,12
HBO,137.0,3.84,0.08,0.03,0.11,12
NHB,137.0,17.04,0.12,0.04,0.16,12
HBC,137.0,0.0,0.0,0.0,0.0,12
HBSch,137.0,0.74,0.0,0.0,0.0,12
All,138.0,1708.56,46.72,9.62,56.34,12
HBW,138.0,261.26,1.63,0.62,2.25,12
HBO,138.0,1099.08,43.47,8.66,52.13,12
NHB,138.0,124.83,1.62,0.34,1.97,12
HBC,138.0,18.0,0.0,0.0,0.0,12
HBSch,138.0,205.38,0.0,0.0,0.0,12
All,139.0,215.27,5.36,1.56,6.92,12
HBW,139.0,41.78,0.14,0.12,0.26,12
HBO,139.0,125.04,4.67,1.31,5.98,12
NHB,139.0,37.78,0.54,0.13,0.67,12
HBC,139.0,0.0,0.0,0.0,0.0,12
HBSch,139.0,10.68,0.0,0.0,0.0,12
All,140.0,9.35,0.13,0.07,0.2,12
HBW,140.0,1.69,0.0,0.0,0.0,12
HBO,140.0,5.34,0.11,0.05,0.17,12
NHB,140.0,1.89,0.02,0.01,0.03,12
HBC,140.0,0.0,0.0,0.0,0.0,12
HBSch,140.0,0.43,0.0,0.0,0.0,12
All,141.0,0.0,0.0,0.0,0.0,12
HBW,141.0,0.0,0.0,0.0,0.0,12
HBO,141.0,0.0,0.0,0.0,0.0,12
NHB,141.0,0.0,0.0,0.0,0.0,12
HBC,141.0,0.0,0.0,0.0,0.0,12
HBSch,141.0,0.0,0.0,0.0,0.0,12
All,142.0,0.0,0.0,0.0,0.0,12
HBW,142.0,0.0,0.0,0.0,0.0,12
HBO,142.0,0.0,0.0,0.0,0.0,12
NHB,142.0,0.0,0.0,0.0,0.0,12
HBC,142.0,0.0,0.0,0.0,0.0,12
HBSch,142.0,0.0,0.0,0.0,0.0,12
All,143.0,586.59,12.77,3.26,16.03,12
HBW,143.0,80.63,0.55,0.24,0.79,12
HBO,143.0,241.86,9.01,2.3,11.32,12
NHB,143.0,223.71,3.21,0.72,3.93,12
HBC,143.0,13.0,0.0,0.0,0.0,12
HBSch,143.0,27.4,0.0,0.0,0.0,12
All,144.0,0.0,0.0,0.0,0.0,12
HBW,144.0,0.0,0.0,0.0,0.0,12
HBO,144.0,0.0,0.0,0.0,0.0,12
NHB,144.0,0.0,0.0,0.0,0.0,12
HBC,144.0,0.0,0.0,0.0,0.0,12
HBSch,144.0,0.0,0.0,0.0,0.0,12
All,145.0,112.43,1.28,1.02,2.3,12
HBW,145.0,18.88,0.03,0.19,0.22,12
HBO,145.0,73.41,1.21,0.79,2.0,12
NHB,145.0,7.78,0.04,0.04,0.07,12
HBC,145.0,0.0,0.0,0.0,0.0,12
HBSch,145.0,12.36,0.0,0.0,0.0,12
All,146.0,0.0,0.0,0.0,0.0,12
HBW,146.0,0.0,0.0,0.0,0.0,12
HBO,146.0,0.0,0.0,0.0,0.0,12
NHB,146.0,0.0,0.0,0.0,0.0,12
HBC,146.0,0.0,0.0,0.0,0.0,12
HBSch,146.0,0.0,0.0,0.0,0.0,12
All,147.0,3.47,0.01,0.02,0.03,12
HBW,147.0,0.62,0.0,0.0,0.0,12
HBO,147.0,2.26,0.01,0.02,0.03,12
NHB,147.0,0.35,0.0,0.0,0.0,12
HBC,147.0,0.0,0.0,0.0,0.0,12
HBSch,147.0,0.24,0.0,0.0,0.0,12
All,148.0,0.0,0.0,0.0,0.0,12
HBW,148.0,0.0,0.0,0.0,0.0,12
HBO,148.0,0.0,0.0,0.0,0.0,12
NHB,148.0,0.0,0.0,0.0,0.0,12
HBC,148.0,0.0,0.0,0.0,0.0,12
HBSch,148.0,0.0,0.0,0.0,0.0,12
All,149.0,0.0,0.0,0.0,0.0,12
HBW,149.0,0.0,0.0,0.0,0.0,12
HBO,149.0,0.0,0.0,0.0,0.0,12
NHB,149.0,0.0,0.0,0.0,0.0,12
HBC,149.0,0.0,0.0,0.0,0.0,12
HBSch,149.0,0.0,0.0,0.0,0.0,12
All,150.0,3370.55,68.19,27.68,95.88,12
HBW,150.0,580.43,3.69,5.08,8.77,12
HBO,150.0,2053.97,60.17,21.07,81.24,12
NHB,150.0,415.61,4.33,1.54,5.87,12
HBC,150.0,0.0,0.0,0.0,0.0,12
HBSch,150.0,320.54,0.0,0.0,0.0,12
All,151.0,278.85,0.01,0.97,0.98,12
HBW,151.0,36.74,0.0,0.14,0.14,12
HBO,151.0,183.37,0.01,0.79,0.8,12
NHB,151.0,17.93,0.0,0.03,0.03,12
HBC,151.0,0.0,0.0,0.0,0.0,12
HBSch,151.0,40.81,0.0,0.0,0.0,12
All,152.0,0.0,0.0,0.0,0.0,12
HBW,152.0,0.0,0.0,0.0,0.0,12
HBO,152.0,0.0,0.0,0.0,0.0,12
NHB,152.0,0.0,0.0,0.0,0.0,12
HBC,152.0,0.0,0.0,0.0,0.0,12
HBSch,152.0,0.0,0.0,0.0,0.0,12
All,153.0,0.0,0.0,0.0,0.0,12
HBW,153.0,0.0,0.0,0.0,0.0,12
HBO,153.0,0.0,0.0,0.0,0.0,12
NHB,153.0,0.0,0.0,0.0,0.0,12
HBC,153.0,0.0,0.0,0.0,0.0,12
HBSch,153.0,0.0,0.0,0.0,0.0,12
All,154.0,0.08,0.0,0.0,0.0,12
HBW,154.0,0.0,0.0,0.0,0.0,12
HBO,154.0,0.0,0.0,0.0,0.0,12
NHB,154.0,0.08,0.0,0.0,0.0,12
HBC,154.0,0.0,0.0,0.0,0.0,12
HBSch,154.0,0.0,0.0,0.0,0.0,12
All,155.0,4428.61,150.15,28.43,178.58,12
HBW,155.0,1023.92,0.14,1.8,1.94,12
HBO,155.0,2701.75,141.98,25.24,167.22,12
NHB,155.0,375.58,8.03,1.39,9.42,12
HBC,155.0,7.0,0.0,0.0,0.0,12
HBSch,155.0,320.36,0.0,0.0,0.0,12
All,156.0,6440.06,157.2,33.86,191.06,12
HBW,156.0,1447.57,0.0,1.6,1.61,12
HBO,156.0,3995.23,148.18,30.55,178.73,12
NHB,156.0,532.49,9.02,1.7,10.72,12
HBC,156.0,9.0,0.0,0.0,0.0,12
HBSch,156.0,455.77,0.0,0.0,0.0,12
All,157.0,9851.1,322.33,67.06,389.39,12
HBW,157.0,2240.56,0.04,3.15,3.18,12
HBO,157.0,6073.11,303.84,60.55,364.4,12
NHB,157.0,825.91,18.45,3.35,21.81,12
HBC,157.0,14.0,0.0,0.0,0.0,12
HBSch,157.0,697.52,0.0,0.0,0.0,12
All,158.0,7365.37,272.01,55.52,459.47,12
HBW,158.0,1706.76,0.84,4.07,4.91,12
HBO,158.0,4564.9,254.22,48.39,302.61,12
NHB,158.0,643.16,15.62,2.61,18.23,12
HBC,158.0,11.01,0.0,0.0,0.0,12
HBSch,158.0,439.53,1.33,0.44,133.71,12
All,159.0,3614.16,57.12,19.68,76.8,12
HBW,159.0,804.88,4.81,4.12,8.94,12
HBO,159.0,2213.25,49.44,14.69,64.13,12
NHB,159.0,337.58,2.87,0.87,3.74,12
HBC,159.0,5.0,0.0,0.0,0.0,12
HBSch,159.0,253.46,0.0,0.0,0.0,12
All,160.0,9522.86,199.3,56.39,255.69,12
HBW,160.0,2139.1,0.19,2.74,2.93,12
HBO,160.0,5915.24,187.97,50.82,238.78,12
NHB,160.0,775.94,11.15,2.83,13.98,12
HBC,160.0,14.0,0.0,0.0,0.0,12
HBSch,160.0,678.58,0.0,0.0,0.0,12
All,161.0,1339.23,39.43,10.18,76.05,12
HBW,161.0,313.74,0.84,1.29,2.13,12
HBO,161.0,806.31,35.84,8.25,44.09,12
NHB,161.0,142.06,2.48,0.55,3.03,12
HBC,161.0,2.0,0.0,0.0,0.0,12
HBSch,161.0,75.13,0.27,0.09,26.8,12
All,162.0,5080.03,141.65,32.66,174.31,12
HBW,162.0,1154.09,0.02,2.37,2.39,12
HBO,162.0,3133.74,134.07,28.7,162.77,12
NHB,162.0,443.21,7.56,1.58,9.15,12
HBC,162.0,7.0,0.0,0.0,0.0,12
HBSch,162.0,341.99,0.0,0.0,0.0,12
All,163.0,491.29,12.11,3.23,25.69,12
HBW,163.0,119.62,0.04,0.34,0.38,12
HBO,163.0,296.14,11.25,2.69,13.94,12
NHB,163.0,44.48,0.72,0.17,0.89,12
HBC,163.0,1.0,0.0,0.0,0.0,12
HBSch,163.0,30.05,0.1,0.03,10.48,12
All,164.0,1145.11,25.45,8.64,34.08,12
HBW,164.0,271.14,0.07,1.29,1.35,12
HBO,164.0,688.55,24.19,6.95,31.14,12
NHB,164.0,105.03,1.2,0.4,1.59,12
HBC,164.0,2.0,0.0,0.0,0.0,12
HBSch,164.0,78.39,0.0,0.0,0.0,12
All,165.0,290.76,0.88,0.61,1.5,12
HBW,165.0,0.0,0.0,0.0,0.0,12
HBO,165.0,0.0,0.0,0.0,0.0,12
NHB,165.0,290.76,0.88,0.61,1.5,12
HBC,165.0,0.0,0.0,0.0,0.0,12
HBSch,165.0,0.0,0.0,0.0,0.0,12
All,166.0,4304.97,147.97,26.15,174.12,12
HBW,166.0,989.84,0.03,1.26,1.28,12
HBO,166.0,2652.29,139.7,23.53,163.24,12
NHB,166.0,374.49,8.24,1.36,9.6,12
HBC,166.0,7.0,0.0,0.0,0.0,12
HBSch,166.0,281.36,0.0,0.0,0.0,12
All,167.0,816.21,17.52,4.74,22.26,12
HBW,167.0,194.45,0.02,0.49,0.51,12
HBO,167.0,489.93,16.58,4.0,20.57,12
NHB,167.0,78.03,0.92,0.25,1.18,12
HBC,167.0,1.0,0.0,0.0,0.0,12
HBSch,167.0,52.8,0.0,0.0,0.0,12
All,168.0,927.68,24.03,6.2,30.23,12
HBW,168.0,217.73,0.03,0.79,0.83,12
HBO,168.0,568.19,22.78,5.12,27.9,12
NHB,168.0,82.83,1.21,0.29,1.5,12
HBC,168.0,1.0,0.0,0.0,0.0,12
HBSch,168.0,57.93,0.0,0.0,0.0,12
All,169.0,1013.58,28.57,7.82,36.39,12
HBW,169.0,239.31,0.03,1.4,1.44,12
HBO,169.0,609.69,27.16,6.07,33.23,12
NHB,169.0,92.63,1.37,0.35,1.72,12
HBC,169.0,2.0,0.0,0.0,0.0,12
HBSch,169.0,69.94,0.0,0.0,0.0,12
All,170.0,2385.63,120.42,16.59,137.01,12
HBW,170.0,536.14,13.15,2.45,15.6,12
HBO,170.0,1407.45,98.33,13.03,111.36,12
NHB,170.0,291.99,8.94,1.11,10.05,12
HBC,170.0,3.0,0.0,0.0,0.0,12
HBSch,170.0,147.06,0.0,0.0,0.0,12
All,171.0,3324.31,148.83,19.95,168.78,12
HBW,171.0,761.1,0.69,0.91,1.61,12
HBO,171.0,2072.66,138.82,17.96,156.78,12
NHB,171.0,280.55,9.32,1.07,10.39,12
HBC,171.0,4.0,0.0,0.0,0.0,12
HBSch,171.0,206.0,0.0,0.0,0.0,12
All,172.0,2100.72,54.15,17.4,122.15,12
HBW,172.0,500.94,0.12,2.87,2.99,12
HBO,172.0,1279.44,50.79,13.69,64.47,12
NHB,172.0,197.72,2.73,0.71,3.44,12
HBC,172.0,4.0,0.0,0.0,0.0,12
HBSch,172.0,118.62,0.51,0.14,51.25,12
All,173.0,2957.36,90.81,28.2,119.02,12
HBW,173.0,687.66,0.6,5.41,6.01,12
HBO,173.0,1799.99,86.04,21.71,107.75,12
NHB,173.0,272.57,4.17,1.08,5.25,12
HBC,173.0,4.0,0.0,0.0,0.0,12
HBSch,173.0,193.14,0.0,0.0,0.0,12
All,174.0,1091.74,19.96,6.71,26.68,12
HBW,174.0,262.16,0.04,0.64,0.68,12
HBO,174.0,651.53,18.83,5.71,24.54,12
NHB,174.0,110.75,1.09,0.36,1.45,12
HBC,174.0,5.0,0.0,0.0,0.0,12
HBSch,174.0,62.3,0.0,0.0,0.0,12
All,175.0,864.88,18.51,5.86,42.53,12
HBW,175.0,193.5,0.41,0.7,1.11,12
HBO,175.0,498.63,16.31,4.69,21.0,12
NHB,175.0,124.23,1.61,0.43,2.04,12
HBC,175.0,2.0,0.0,0.0,0.0,12
HBSch,175.0,46.52,0.18,0.05,18.39,12
All,176.0,3082.65,118.58,36.32,154.9,12
HBW,176.0,749.29,10.05,8.89,18.94,12
HBO,176.0,1704.09,100.86,25.37,126.23,12
NHB,176.0,473.04,7.67,2.05,9.73,12
HBC,176.0,5.0,0.0,0.0,0.0,12
HBSch,176.0,151.24,0.0,0.0,0.0,12
All,177.0,1999.11,80.69,12.51,93.2,12
HBW,177.0,467.52,0.78,0.8,1.58,12
HBO,177.0,1221.4,74.98,11.04,86.03,12
NHB,177.0,175.7,4.93,0.67,5.59,12
HBC,177.0,5.0,0.0,0.0,0.0,12
HBSch,177.0,129.49,0.0,0.0,0.0,12
All,178.0,4683.48,228.93,29.03,257.96,12
HBW,178.0,1081.61,6.64,2.1,8.74,12
HBO,178.0,2894.32,208.0,25.41,233.4,12
NHB,178.0,403.11,14.29,1.52,15.81,12
HBC,178.0,9.0,0.0,0.0,0.0,12
HBSch,178.0,295.45,0.0,0.0,0.0,12
All,179.0,1897.79,53.3,10.4,63.7,12
HBW,179.0,430.68,0.06,0.53,0.59,12
HBO,179.0,1169.88,50.48,9.33,59.81,12
NHB,179.0,165.27,2.76,0.54,3.3,12
HBC,179.0,2.0,0.0,0.0,0.0,12
HBSch,179.0,129.96,0.0,0.0,0.0,12
All,180.0,362.5,5.08,1.84,6.92,12
