Purpose,TAZID,All,Walk,Bike,NonM,test_id
All,1744.0,1563.44,46.77,9.09,57.07,0
HBW,1744.0,14.92,0.45,0.22,0.66,0
HBO,1744.0,42.39,3.38,0.59,3.97,0
NHB,1744.0,1503.2,42.93,8.28,51.21,0
HBC,1744.0,0.0,0.0,0.0,0.0,0
HBSch,1744.0,2.92,0.01,0.0,1.22,0
All,1745.0,255.09,8.96,2.93,14.53,0
HBW,1745.0,59.9,0.45,0.78,1.24,0
HBO,1745.0,131.77,7.61,1.9,9.51,0
NHB,1745.0,39.49,0.87,0.24,1.11,0
HBC,1745.0,13.0,0.0,0.0,0.0,0
HBSch,1745.0,10.93,0.03,0.01,2.68,0
All,1746.0,8003.83,463.71,65.84,929.3,0
HBW,1746.0,1997.05,18.21,8.52,26.72,0
HBO,1746.0,4724.33,412.68,52.29,464.97,0
NHB,1746.0,817.69,28.79,3.36,32.15,0
HBC,1746.0,22.0,0.0,0.47,0.47,0
HBSch,1746.0,442.76,4.04,1.2,404.99,0
All,1747.0,4708.38,238.13,43.61,510.42,0
HBW,1747.0,1196.82,3.21,5.39,8.6,0
HBO,1747.0,2791.06,221.04,33.6,254.64,0
NHB,1747.0,391.06,11.58,1.77,13.34,0
HBC,1747.0,65.0,0.0,2.16,2.16,0
HBSch,1747.0,264.44,2.31,0.69,231.68,0
All,1748.0,2216.09,97.51,20.91,230.53,0
HBW,1748.0,569.43,1.45,2.59,4.04,0
HBO,1748.0,1319.05,90.19,16.5,106.69,0
NHB,1748.0,192.99,4.75,0.92,5.67,0
HBC,1748.0,11.0,0.0,0.56,0.56,0
HBSch,1748.0,123.61,1.13,0.34,113.58,0
All,1749.0,8987.96,410.39,89.13,1015.14,0
HBW,1749.0,1928.83,11.23,11.15,22.37,0
HBO,1749.0,5618.55,378.37,72.34,450.71,0
NHB,1749.0,700.88,15.28,3.43,18.7,0
HBC,1749.0,115.01,0.3,0.67,0.97,0
HBSch,1749.0,624.69,5.21,1.55,522.38,0
All,1750.0,8560.98,354.2,87.77,756.99,0
HBW,1750.0,1952.83,5.71,12.18,17.89,0
HBO,1750.0,5307.32,332.56,70.92,403.48,0
NHB,1750.0,614.43,12.23,3.13,15.36,0
HBC,1750.0,64.0,0.52,0.62,1.14,0
HBSch,1750.0,622.39,3.18,0.93,319.13,0
All,1751.0,6892.62,418.32,90.12,801.45,0
HBW,1751.0,1480.54,11.64,15.0,26.63,0
HBO,1751.0,4379.06,383.78,69.88,453.66,0
NHB,1751.0,504.38,15.0,2.78,17.78,0
HBC,1751.0,36.0,4.95,1.57,6.52,0
HBSch,1751.0,492.64,2.96,0.89,296.86,0
All,1752.0,1685.16,77.44,21.54,136.01,0
HBW,1752.0,435.78,4.25,5.35,9.59,0
HBO,1752.0,889.31,65.88,14.42,80.3,0
NHB,1752.0,276.17,6.64,1.53,8.17,0
HBC,1752.0,25.0,0.3,0.14,0.44,0
HBSch,1752.0,58.9,0.37,0.11,37.51,0
All,1753.0,2794.22,129.52,37.99,235.21,0
HBW,1753.0,718.92,10.94,10.13,21.07,0
HBO,1753.0,1528.84,108.03,24.68,132.72,0
NHB,1753.0,409.43,9.86,2.3,12.16,0
HBC,1753.0,26.0,0.0,0.66,0.66,0
HBSch,1753.0,111.03,0.68,0.2,68.59,0
All,1754.0,7272.76,404.01,96.85,673.23,0
HBW,1754.0,1427.6,31.68,21.12,52.8,0
HBO,1754.0,3945.41,331.95,66.75,398.7,0
NHB,1754.0,1456.74,38.64,8.03,46.67,0
HBC,1754.0,21.01,0.0,0.46,0.46,0
HBSch,1754.0,422.0,1.74,0.49,174.6,0
All,1755.0,2.68,0.04,0.01,0.05,0
HBW,1755.0,0.0,0.0,0.0,0.0,0
HBO,1755.0,0.0,0.0,0.0,0.0,0
NHB,1755.0,2.68,0.04,0.01,0.05,0
HBC,1755.0,0.0,0.0,0.0,0.0,0
HBSch,1755.0,0.0,0.0,0.0,0.0,0
All,1756.0,2614.1,111.46,21.54,212.68,0
HBW,1756.0,618.75,6.81,2.99,9.8,0
HBO,1756.0,1467.91,95.54,16.51,112.05,0
NHB,1756.0,362.62,8.3,1.57,9.87,0
HBC,1756.0,10.0,0.0,0.23,0.23,0
HBSch,1756.0,154.82,0.8,0.24,80.73,0
All,1757.0,0.18,0.01,0.0,0.01,0
HBW,1757.0,0.0,0.0,0.0,0.0,0
HBO,1757.0,0.0,0.0,0.0,0.0,0
NHB,1757.0,0.18,0.01,0.0,0.01,0
HBC,1757.0,0.0,0.0,0.0,0.0,0
HBSch,1757.0,0.0,0.0,0.0,0.0,0
All,1758.0,4719.8,209.0,48.99,510.24,0
HBW,1758.0,900.08,8.91,5.36,14.28,0
HBO,1758.0,2662.5,180.9,34.71,215.61,0
NHB,1758.0,687.79,15.32,3.22,18.55,0
HBC,1758.0,171.0,1.32,4.93,6.24,0
HBSch,1758.0,298.43,2.55,0.76,255.56,0
All,1759.0,660.16,13.96,3.49,17.48,0
HBW,1759.0,7.32,0.17,0.06,0.23,0
HBO,1759.0,22.41,1.17,0.26,1.42,0
NHB,1759.0,628.8,12.62,3.17,15.79,0
HBC,1759.0,0.0,0.0,0.0,0.0,0
HBSch,1759.0,1.62,0.0,0.0,0.04,0
All,1760.0,7443.15,478.51,83.73,770.32,0
HBW,1760.0,1328.99,36.14,13.98,50.11,0
HBO,1760.0,3674.04,364.27,56.4,420.67,0
NHB,1760.0,1990.32,70.81,10.79,81.6,0
HBC,1760.0,59.01,5.2,1.93,7.13,0
HBSch,1760.0,390.8,2.1,0.65,210.82,0
All,1761.0,3869.55,197.88,45.9,378.72,0
HBW,1761.0,790.67,10.28,8.46,18.74,0
HBO,1761.0,2126.03,167.05,32.99,200.05,0
NHB,1761.0,695.81,18.56,3.78,22.34,0
HBC,1761.0,29.0,0.63,0.26,0.89,0
HBSch,1761.0,228.04,1.36,0.41,136.71,0
All,1762.0,1198.94,45.2,10.42,69.08,0
HBW,1762.0,141.17,1.54,1.48,3.02,0
HBO,1762.0,356.74,25.33,5.16,30.5,0
NHB,1762.0,666.39,17.97,3.68,21.64,0
HBC,1762.0,1.0,0.22,0.07,0.29,0
HBSch,1762.0,33.63,0.14,0.04,13.64,0
All,1763.0,3612.37,168.65,35.64,231.83,0
HBW,1763.0,455.29,14.15,7.23,21.38,0
HBO,1763.0,941.31,79.18,15.64,94.82,0
NHB,1763.0,2113.09,74.9,12.12,87.02,0
HBC,1763.0,36.0,0.14,0.57,0.72,0
HBSch,1763.0,66.69,0.28,0.08,27.89,0
All,1764.0,6755.68,368.43,77.6,522.14,0
HBW,1764.0,939.66,36.47,16.26,52.72,0
HBO,1764.0,2422.55,211.28,42.45,253.72,0
NHB,1764.0,3107.42,119.53,17.91,137.44,0
HBC,1764.0,32.0,0.39,0.77,1.16,0
HBSch,1764.0,254.05,0.77,0.21,77.09,0
All,1765.0,4382.6,177.52,61.37,353.69,0
HBW,1765.0,1019.23,16.62,16.32,32.95,0
HBO,1765.0,2540.01,149.06,41.44,190.51,0
NHB,1765.0,521.88,10.52,3.01,13.53,0
HBC,1765.0,43.0,0.15,0.28,0.42,0
HBSch,1765.0,258.47,1.16,0.31,116.27,0
All,1766.0,11.56,0.02,0.03,0.05,0
HBW,1766.0,0.0,0.0,0.0,0.0,0
HBO,1766.0,0.0,0.0,0.0,0.0,0
NHB,1766.0,11.56,0.02,0.03,0.05,0
HBC,1766.0,0.0,0.0,0.0,0.0,0
HBSch,1766.0,0.0,0.0,0.0,0.0,0
All,1767.0,4638.87,183.73,39.05,222.78,0
HBW,1767.0,893.99,25.96,7.09,33.05,0
HBO,1767.0,2506.57,143.49,28.58,172.06,0
NHB,1767.0,905.48,14.28,3.25,17.53,0
HBC,1767.0,4.0,0.0,0.13,0.13,0
HBSch,1767.0,328.83,0.0,0.0,0.0,0
All,1768.0,3.3,0.04,0.01,0.05,0
HBW,1768.0,0.0,0.0,0.0,0.0,0
HBO,1768.0,0.0,0.0,0.0,0.0,0
NHB,1768.0,3.3,0.04,0.01,0.05,0
HBC,1768.0,0.0,0.0,0.0,0.0,0
HBSch,1768.0,0.0,0.0,0.0,0.0,0
All,1769.0,1091.52,26.75,4.35,31.1,0
HBW,1769.0,0.0,0.0,0.0,0.0,0
HBO,1769.0,0.0,0.0,0.0,0.0,0
NHB,1769.0,1091.52,26.75,4.35,31.1,0
HBC,1769.0,0.0,0.0,0.0,0.0,0
HBSch,1769.0,0.0,0.0,0.0,0.0,0
All,1770.0,1136.42,25.21,4.81,30.01,0
HBW,1770.0,0.0,0.0,0.0,0.0,0
HBO,1770.0,0.0,0.0,0.0,0.0,0
NHB,1770.0,1136.42,25.21,4.81,30.01,0
HBC,1770.0,0.0,0.0,0.0,0.0,0
HBSch,1770.0,0.0,0.0,0.0,0.0,0
All,1771.0,7065.48,316.54,78.21,755.4,0
HBW,1771.0,1553.43,6.1,10.01,16.11,0
HBO,1771.0,4434.14,295.19,64.06,359.25,0
NHB,1771.0,531.23,11.35,2.58,13.93,0
HBC,1771.0,72.0,0.26,0.47,0.73,0
HBSch,1771.0,474.68,3.64,1.09,365.38,0
All,1772.0,3551.41,132.7,35.58,300.47,0
HBW,1772.0,771.47,1.7,4.71,6.41,0
HBO,1772.0,2161.12,124.96,29.26,154.22,0
NHB,1772.0,240.55,4.7,1.23,5.93,0
HBC,1772.0,124.0,0.0,0.0,0.0,0
HBSch,1772.0,254.27,1.34,0.39,133.91,0
All,1773.0,5492.84,224.59,56.61,401.87,0
HBW,1773.0,1227.08,3.25,8.07,11.33,0
HBO,1773.0,3394.59,211.47,46.03,257.5,0
NHB,1773.0,381.37,8.16,1.96,10.12,0
HBC,1773.0,76.0,0.48,0.2,0.68,0
HBSch,1773.0,413.8,1.22,0.35,122.24,0
All,1774.0,2745.63,133.01,24.38,177.52,0
HBW,1774.0,370.03,5.48,2.93,8.41,0
HBO,1774.0,1074.31,87.32,14.86,102.19,0
NHB,1774.0,1160.84,38.29,6.12,44.41,0
HBC,1774.0,8.0,1.71,0.4,2.11,0
HBSch,1774.0,132.45,0.2,0.07,20.4,0
All,1775.0,4982.37,238.25,49.14,405.52,0
HBW,1775.0,800.36,8.27,6.51,14.77,0
HBO,1775.0,2328.09,177.04,33.54,210.58,0
NHB,1775.0,1554.47,49.49,8.19,57.68,0
HBC,1775.0,21.0,2.25,0.55,2.8,0
HBSch,1775.0,278.45,1.19,0.35,119.68,0
All,1776.0,1764.38,67.49,14.12,82.67,0
HBW,1776.0,16.08,0.19,0.17,0.36,0
HBO,1776.0,40.54,3.14,0.54,3.68,0
NHB,1776.0,1704.58,64.15,13.41,77.55,0
HBC,1776.0,0.0,0.0,0.0,0.0,0
HBSch,1776.0,3.19,0.01,0.0,1.07,0
All,1777.0,3832.94,190.09,46.12,388.56,0
HBW,1777.0,790.71,6.74,8.23,14.97,0
HBO,1777.0,2209.54,164.6,33.77,198.37,0
NHB,1777.0,577.05,13.59,3.12,16.71,0
HBC,1777.0,35.01,3.63,0.55,4.18,0
HBSch,1777.0,220.62,1.54,0.45,154.33,0
All,1778.0,2436.41,113.7,29.26,226.88,0
HBW,1778.0,518.23,5.11,5.86,10.98,0
HBO,1778.0,1446.6,100.61,21.44,122.05,0
NHB,1778.0,311.64,7.13,1.71,8.84,0
HBC,1778.0,7.0,0.0,0.0,0.0,0
HBSch,1778.0,152.93,0.85,0.25,85.01,0
All,1779.0,8076.44,469.19,127.19,801.8,0
HBW,1779.0,1809.61,37.83,32.37,70.19,0
HBO,1779.0,4563.49,390.6,86.51,477.11,0
NHB,1779.0,1296.79,38.27,7.37,45.64,0
HBC,1779.0,55.0,0.42,0.33,0.75,0
HBSch,1779.0,351.55,2.07,0.61,208.1,0
All,1780.0,6539.75,357.81,84.73,572.72,0
HBW,1780.0,1181.47,39.68,20.04,59.72,0
HBO,1780.0,3105.6,256.03,53.11,309.14,0
NHB,1780.0,1881.93,60.43,10.75,71.18,0
HBC,1780.0,36.0,0.36,0.44,0.8,0
HBSch,1780.0,334.76,1.31,0.39,131.88,0
All,1781.0,3226.38,130.1,37.13,198.14,0
HBW,1781.0,562.46,11.91,8.72,20.63,0
HBO,1781.0,1361.48,87.97,21.52,109.49,0
NHB,1781.0,1158.83,29.7,6.72,36.42,0
HBC,1781.0,7.0,0.21,0.08,0.3,0
HBSch,1781.0,136.6,0.31,0.08,31.3,0
All,1782.0,364.11,6.88,1.55,8.43,0
HBW,1782.0,0.0,0.0,0.0,0.0,0
HBO,1782.0,0.0,0.0,0.0,0.0,0
NHB,1782.0,364.11,6.88,1.55,8.43,0
HBC,1782.0,0.0,0.0,0.0,0.0,0
HBSch,1782.0,0.0,0.0,0.0,0.0,0
All,1783.0,4.15,0.01,0.01,0.03,0
HBW,1783.0,0.0,0.0,0.0,0.0,0
HBO,1783.0,0.0,0.0,0.0,0.0,0
NHB,1783.0,4.15,0.01,0.01,0.03,0
HBC,1783.0,0.0,0.0,0.0,0.0,0
HBSch,1783.0,0.0,0.0,0.0,0.0,0
All,1784.0,3.22,0.05,0.02,0.07,0
HBW,1784.0,0.0,0.0,0.0,0.0,0
HBO,1784.0,0.0,0.0,0.0,0.0,0
NHB,1784.0,3.22,0.05,0.02,0.07,0
HBC,1784.0,0.0,0.0,0.0,0.0,0
HBSch,1784.0,0.0,0.0,0.0,0.0,0
All,1785.0,37.65,0.57,0.16,0.73,0
HBW,1785.0,0.0,0.0,0.0,0.0,0
HBO,1785.0,0.0,0.0,0.0,0.0,0
NHB,1785.0,37.65,0.57,0.16,0.73,0
HBC,1785.0,0.0,0.0,0.0,0.0,0
HBSch,1785.0,0.0,0.0,0.0,0.0,0
All,1786.0,988.44,38.2,5.95,44.17,0
HBW,1786.0,1.62,0.15,0.05,0.19,0
HBO,1786.0,11.81,0.67,0.11,0.77,0
NHB,1786.0,974.68,37.38,5.8,43.18,0
HBC,1786.0,0.0,0.0,0.0,0.0,0
HBSch,1786.0,0.33,0.0,0.0,0.03,0
All,1787.0,6438.81,370.23,88.55,600.02,0
HBW,1787.0,1084.73,40.54,22.06,62.6,0
HBO,1787.0,2629.94,236.14,49.66,285.8,0
NHB,1787.0,2480.18,92.12,15.43,107.55,0
HBC,1787.0,29.01,0.0,0.98,0.98,0
HBSch,1787.0,214.94,1.43,0.41,143.08,0
All,1788.0,4527.24,261.53,80.27,440.22,0
HBW,1788.0,1108.9,18.81,21.79,40.59,0
HBO,1788.0,2725.49,229.47,48.88,278.35,0
NHB,1788.0,361.54,12.26,2.28,14.54,0
HBC,1788.0,95.0,0.0,7.03,7.03,0
HBSch,1788.0,236.31,0.99,0.3,99.71,0
All,1789.0,6449.25,418.37,83.35,508.85,0
HBW,1789.0,1198.85,49.93,21.68,71.6,0
HBO,1789.0,2641.04,270.16,46.65,316.81,0
NHB,1789.0,2335.52,98.21,14.0,112.21,0
HBC,1789.0,42.0,0.0,1.01,1.01,0
HBSch,1789.0,231.84,0.07,0.02,7.22,0
All,1790.0,2673.47,131.3,15.35,146.65,0
HBW,1790.0,0.0,0.0,0.0,0.0,0
HBO,1790.0,0.0,0.0,0.0,0.0,0
NHB,1790.0,2673.47,131.3,15.35,146.65,0
HBC,1790.0,0.0,0.0,0.0,0.0,0
HBSch,1790.0,0.0,0.0,0.0,0.0,0
All,1791.0,766.92,24.57,4.58,29.15,0
HBW,1791.0,0.0,0.0,0.0,0.0,0
HBO,1791.0,0.0,0.0,0.0,0.0,0
NHB,1791.0,766.92,24.57,4.58,29.15,0
HBC,1791.0,0.0,0.0,0.0,0.0,0
HBSch,1791.0,0.0,0.0,0.0,0.0,0
All,1792.0,6662.22,442.26,107.8,639.1,0
HBW,1792.0,1253.51,57.04,29.0,86.04,0
HBO,1792.0,2851.36,296.29,63.64,359.93,0
NHB,1792.0,2341.38,88.03,14.4,102.43,0
HBC,1792.0,25.0,0.0,0.5,0.5,0
HBSch,1792.0,190.96,0.9,0.26,90.2,0
All,1793.0,3159.21,199.87,55.12,321.87,0
HBW,1793.0,620.24,18.56,14.67,33.23,0
HBO,1793.0,1691.22,152.8,35.47,188.27,0
NHB,1793.0,724.46,27.84,4.55,32.39,0
HBC,1793.0,5.0,0.0,0.22,0.22,0
HBSch,1793.0,118.3,0.68,0.2,67.76,0
All,1794.0,4733.42,288.6,62.98,408.33,0
HBW,1794.0,914.02,32.36,17.47,49.83,0
HBO,1794.0,1954.86,178.56,34.39,212.95,0
NHB,1794.0,1682.48,77.11,10.55,87.66,0
HBC,1794.0,53.0,0.0,0.4,0.4,0
HBSch,1794.0,129.06,0.57,0.18,57.5,0
All,1795.0,6311.52,433.6,45.15,485.9,0
HBW,1795.0,163.85,12.33,3.21,15.54,0
HBO,1795.0,386.13,40.45,6.46,46.91,0
NHB,1795.0,5733.09,380.74,35.4,416.14,0
HBC,1795.0,6.0,0.0,0.06,0.06,0
HBSch,1795.0,22.44,0.07,0.02,7.24,0
All,1796.0,4803.8,357.8,78.83,503.82,0
HBW,1796.0,963.99,42.54,22.32,64.86,0
HBO,1796.0,2210.29,241.75,47.26,289.02,0
NHB,1796.0,1415.2,72.83,8.79,81.62,0
HBC,1796.0,57.0,0.0,0.25,0.25,0
HBSch,1796.0,157.33,0.68,0.21,68.07,0
All,1797.0,7000.01,515.59,111.38,701.11,0
HBW,1797.0,1868.8,35.33,32.74,68.06,0
HBO,1797.0,4126.16,454.35,74.14,528.49,0
NHB,1797.0,651.67,25.17,3.85,29.02,0
HBC,1797.0,15.0,0.0,0.43,0.43,0
HBSch,1797.0,338.39,0.75,0.22,75.11,0
All,1798.0,4465.28,267.65,26.55,294.2,0
HBW,1798.0,0.0,0.0,0.0,0.0,0
HBO,1798.0,0.0,0.0,0.0,0.0,0
NHB,1798.0,4465.28,267.65,26.55,294.2,0
HBC,1798.0,0.0,0.0,0.0,0.0,0
HBSch,1798.0,0.0,0.0,0.0,0.0,0
All,1799.0,3904.22,297.77,63.07,409.72,0
HBW,1799.0,1013.33,26.94,18.24,45.18,0
HBO,1799.0,2195.63,248.9,41.07,289.97,0
NHB,1799.0,501.72,21.44,2.95,24.39,0
HBC,1799.0,22.02,0.0,0.67,0.67,0
HBSch,1799.0,171.52,0.49,0.14,49.51,0
All,1800.0,2549.16,163.62,32.16,227.7,0
HBW,1800.0,414.44,16.32,7.76,24.07,0
HBO,1800.0,968.72,100.73,17.77,118.5,0
NHB,1800.0,1089.55,46.24,6.39,52.62,0
HBC,1800.0,5.0,0.01,0.15,0.17,0
HBSch,1800.0,71.45,0.32,0.09,32.33,0
All,1801.0,5804.0,326.56,94.08,503.94,0
HBW,1801.0,1346.49,34.6,26.72,61.32,0
HBO,1801.0,2912.43,252.67,59.71,312.38,0
NHB,1801.0,1249.95,38.43,7.32,45.75,0
HBC,1801.0,86.0,0.02,0.09,0.1,0
HBSch,1801.0,209.13,0.84,0.24,84.38,0
All,1802.0,4770.84,259.04,66.85,393.79,0
HBW,1802.0,801.88,31.08,17.04,48.12,0
HBO,1802.0,1774.1,161.61,36.91,198.51,0
NHB,1802.0,2064.82,65.66,12.37,78.03,0
HBC,1802.0,16.0,0.01,0.33,0.34,0
HBSch,1802.0,114.04,0.69,0.2,68.78,0
All,1803.0,4954.22,262.1,76.59,448.63,0
HBW,1803.0,1125.37,23.11,21.08,44.19,0
HBO,1803.0,2721.64,213.51,50.02,263.54,0
NHB,1803.0,835.38,24.36,5.16,29.52,0
HBC,1803.0,37.0,0.0,0.0,0.0,0
HBSch,1803.0,234.83,1.11,0.33,111.38,0
All,1804.0,2880.71,160.61,52.9,294.27,0
HBW,1804.0,669.75,12.53,15.19,27.72,0
HBO,1804.0,1630.7,133.25,32.48,165.73,0
NHB,1804.0,411.75,14.01,2.6,16.61,0
HBC,1804.0,44.0,0.0,2.39,2.39,0
HBSch,1804.0,124.51,0.82,0.24,81.82,0
All,1805.0,2700.03,158.4,33.65,222.49,0
HBW,1805.0,309.46,12.43,7.42,19.85,0
HBO,1805.0,703.6,70.05,15.13,85.18,0
NHB,1805.0,1610.09,75.61,10.09,85.7,0
HBC,1805.0,27.0,0.0,0.93,0.93,0
HBSch,1805.0,49.88,0.31,0.09,30.83,0
All,1806.0,7018.33,423.48,100.99,625.46,0
HBW,1806.0,1508.3,41.34,29.12,70.45,0
HBO,1806.0,3121.85,287.89,57.71,345.6,0
NHB,1806.0,2143.68,93.23,13.37,106.59,0
HBC,1806.0,35.0,0.0,0.48,0.48,0
HBSch,1806.0,209.51,1.02,0.32,102.32,0
All,1807.0,2793.08,178.09,40.81,259.93,0
HBW,1807.0,660.15,21.76,11.88,33.64,0
HBO,1807.0,1425.13,129.98,25.05,155.03,0
NHB,1807.0,603.25,25.93,3.65,29.58,0
HBC,1807.0,5.0,0.0,0.11,0.11,0
HBSch,1807.0,99.55,0.41,0.13,41.57,0
All,1808.0,0.0,0.0,0.0,0.0,0
HBW,1808.0,0.0,0.0,0.0,0.0,0
HBO,1808.0,0.0,0.0,0.0,0.0,0
NHB,1808.0,0.0,0.0,0.0,0.0,0
HBC,1808.0,0.0,0.0,0.0,0.0,0
HBSch,1808.0,0.0,0.0,0.0,0.0,0
All,1809.0,4329.19,270.75,76.06,455.83,0
HBW,1809.0,1043.0,15.85,21.0,36.85,0
HBO,1809.0,2512.86,240.05,51.57,291.62,0
NHB,1809.0,560.86,13.75,3.17,16.92,0
HBC,1809.0,21.0,0.0,0.0,0.0,0
HBSch,1809.0,191.46,1.1,0.32,110.44,0
All,1810.0,2109.46,132.69,34.42,229.33,0
HBW,1810.0,479.97,8.02,9.17,17.19,0
HBO,1810.0,1152.9,113.28,22.62,135.9,0
NHB,1810.0,383.39,10.77,2.19,12.96,0
HBC,1810.0,6.0,0.0,0.26,0.26,0
HBSch,1810.0,87.2,0.63,0.19,63.04,0
All,1811.0,2439.02,121.99,33.68,255.69,0
HBW,1811.0,582.93,8.19,8.91,17.11,0
HBO,1811.0,1402.27,104.69,22.62,127.31,0
NHB,1811.0,314.39,8.09,1.86,9.95,0
HBC,1811.0,19.0,0.0,0.0,0.0,0
HBSch,1811.0,120.43,1.01,0.3,101.33,0
All,1812.0,2071.02,96.84,30.25,193.49,0
HBW,1812.0,462.91,5.75,7.59,13.34,0
HBO,1812.0,1110.46,80.6,20.12,100.72,0
NHB,1812.0,380.05,9.78,2.26,12.04,0
HBC,1812.0,17.0,0.03,0.08,0.12,0
HBSch,1812.0,100.61,0.67,0.2,67.27,0
All,1813.0,5795.8,310.19,110.91,583.87,0
HBW,1813.0,1367.03,16.92,29.7,46.62,0
HBO,1813.0,3467.12,276.79,74.31,351.1,0
NHB,1813.0,592.76,14.8,3.58,18.38,0
HBC,1813.0,84.0,0.03,2.82,2.86,0
HBSch,1813.0,284.89,1.64,0.49,164.91,0
All,1814.0,3670.61,179.82,56.63,342.79,0
HBW,1814.0,801.81,13.88,15.32,29.19,0
HBO,1814.0,1935.76,145.06,36.47,181.53,0
NHB,1814.0,746.24,19.81,4.53,24.33,0
HBC,1814.0,35.0,0.0,0.0,0.0,0
HBSch,1814.0,151.8,1.07,0.32,107.74,0
All,1815.0,3732.49,219.17,68.7,375.51,0
HBW,1815.0,937.11,14.54,21.0,35.54,0
HBO,1815.0,2162.21,192.35,44.52,236.87,0
NHB,1815.0,479.6,11.31,2.83,14.14,0
HBC,1815.0,3.0,0.08,0.09,0.17,0
HBSch,1815.0,150.58,0.89,0.26,88.79,0
All,1816.0,3924.47,196.21,66.3,376.96,0
HBW,1816.0,934.38,10.54,18.48,29.01,0
HBO,1816.0,2445.93,177.24,45.68,222.92,0
NHB,1816.0,302.3,7.29,1.81,9.09,0
HBC,1816.0,15.0,0.0,0.0,0.0,0
HBSch,1816.0,226.86,1.16,0.33,115.94,0
All,1817.0,2892.98,138.22,42.95,257.4,0
HBW,1817.0,574.83,9.43,10.84,20.27,0
HBO,1817.0,1482.02,109.89,27.84,137.73,0
NHB,1817.0,683.45,18.12,4.05,22.17,0
HBC,1817.0,12.01,0.0,0.0,0.0,0
HBSch,1817.0,140.66,0.77,0.22,77.23,0
All,1818.0,1772.76,80.72,26.0,150.57,0
HBW,1818.0,442.4,6.11,7.72,13.83,0
HBO,1818.0,943.66,66.38,16.3,82.68,0
NHB,1818.0,312.52,7.78,1.85,9.63,0
HBC,1818.0,1.0,0.0,0.0,0.0,0
HBSch,1818.0,73.18,0.44,0.13,44.43,0
All,1819.0,1604.26,69.09,23.92,134.86,0
HBW,1819.0,413.41,4.0,7.07,11.07,0
HBO,1819.0,890.27,59.33,15.17,74.51,0
NHB,1819.0,218.78,5.29,1.34,6.63,0
HBC,1819.0,9.0,0.04,0.21,0.26,0
HBSch,1819.0,72.8,0.42,0.13,42.4,0
All,1820.0,3047.46,167.03,50.91,287.24,0
HBW,1820.0,688.54,11.87,14.2,26.07,0
HBO,1820.0,1837.65,145.29,34.53,179.82,0
NHB,1820.0,330.63,9.17,1.96,11.13,0
HBC,1820.0,10.0,0.0,0.0,0.0,0
HBSch,1820.0,180.65,0.7,0.21,70.21,0
All,1821.0,1524.65,80.06,22.64,146.48,0
HBW,1821.0,292.46,6.45,5.88,12.33,0
HBO,1821.0,748.78,61.28,14.23,75.52,0
NHB,1821.0,405.24,11.88,2.4,14.28,0
HBC,1821.0,10.0,0.0,0.0,0.0,0
HBSch,1821.0,68.17,0.44,0.13,44.35,0
All,1822.0,2805.2,183.14,40.37,272.26,0
HBW,1822.0,659.19,21.58,11.66,33.25,0
HBO,1822.0,1455.24,135.97,25.13,161.1,0
NHB,1822.0,567.34,25.1,3.43,28.53,0
HBC,1822.0,13.0,0.0,0.0,0.0,0
HBSch,1822.0,110.43,0.49,0.15,49.39,0
All,1823.0,4366.98,220.31,55.45,345.69,0
HBW,1823.0,836.61,20.66,14.29,34.95,0
HBO,1823.0,1919.02,148.7,32.35,181.05,0
NHB,1823.0,1447.39,50.25,8.6,58.84,0
HBC,1823.0,16.0,0.0,0.0,0.0,0
HBSch,1823.0,147.97,0.71,0.21,70.84,0
All,1824.0,6878.09,398.79,100.15,652.43,0
HBW,1824.0,1595.35,34.22,26.76,60.97,0
HBO,1824.0,3539.84,318.43,64.89,383.32,0
NHB,1824.0,1461.89,44.59,8.05,52.65,0
HBC,1824.0,51.01,0.0,0.0,0.0,0
HBSch,1824.0,230.0,1.55,0.46,155.5,0
All,1825.0,9248.83,717.19,112.88,1011.05,0
HBW,1825.0,2401.94,122.51,32.25,154.76,0
HBO,1825.0,4840.94,525.35,71.36,596.71,0
NHB,1825.0,1583.16,67.5,8.59,76.09,0
HBC,1825.0,97.0,0.0,0.14,0.14,0
HBSch,1825.0,325.79,1.83,0.54,183.35,0
All,1826.0,4793.58,365.6,23.89,389.49,0
HBW,1826.0,0.0,0.0,0.0,0.0,0
HBO,1826.0,0.0,0.0,0.0,0.0,0
NHB,1826.0,4793.58,365.6,23.89,389.49,0
HBC,1826.0,0.0,0.0,0.0,0.0,0
HBSch,1826.0,0.0,0.0,0.0,0.0,0
All,1827.0,1912.57,107.23,19.52,133.38,0
HBW,1827.0,513.79,15.29,5.45,20.74,0
HBO,1827.0,992.92,81.8,12.63,94.43,0
NHB,1827.0,298.68,10.07,1.42,11.49,0
HBC,1827.0,33.01,0.0,0.0,0.0,0
HBSch,1827.0,74.18,0.07,0.02,6.72,0
All,1828.0,166.71,3.34,0.82,4.16,0
HBW,1828.0,10.92,0.19,0.1,0.29,0
HBO,1828.0,24.3,0.93,0.24,1.17,0
NHB,1828.0,129.54,2.23,0.48,2.7,0
HBC,1828.0,0.0,0.0,0.0,0.0,0
HBSch,1828.0,1.95,0.0,0.0,0.0,0
All,1829.0,6720.86,511.11,84.87,662.04,0
HBW,1829.0,1149.89,59.02,21.16,80.18,0
HBO,1829.0,2633.21,290.98,46.73,337.72,0
