Purpose,TAZID,All,Walk,Bike,NonM,test_id
All,3110.0,2413.37,115.72,18.91,249.36,7
HBW,3110.0,415.4,7.1,2.67,9.78,7
HBO,3110.0,1174.05,82.13,12.8,94.94,7
NHB,3110.0,644.38,25.32,3.09,28.41,7
HBC,3110.0,44.0,0.0,0.0,0.0,7
HBSch,3110.0,135.55,1.16,0.34,116.23,7
All,3111.0,830.89,33.5,6.82,74.6,7
HBW,3111.0,188.02,0.69,0.96,1.65,7
HBO,3111.0,509.12,30.54,5.48,36.01,7
NHB,3111.0,55.52,1.94,0.28,2.22,7
HBC,3111.0,19.0,0.0,0.0,0.0,7
HBSch,3111.0,59.23,0.35,0.11,34.73,7
All,3112.0,2575.52,99.32,20.6,266.79,7
HBW,3112.0,578.06,0.99,2.66,3.65,7
HBO,3112.0,1618.8,92.82,16.72,109.53,7
NHB,3112.0,180.27,4.03,0.78,4.81,7
HBC,3112.0,12.0,0.0,0.0,0.0,7
HBSch,3112.0,186.39,1.48,0.44,148.79,7
All,3113.0,2428.4,72.99,20.26,150.36,7
HBW,3113.0,504.85,3.8,3.16,6.95,7
HBO,3113.0,1512.41,65.62,16.05,81.67,7
NHB,3113.0,196.81,3.0,0.86,3.86,7
HBC,3113.0,12.01,0.0,0.0,0.0,7
HBSch,3113.0,202.32,0.58,0.19,57.87,7
All,3114.0,1224.72,53.3,10.84,140.17,7
HBW,3114.0,258.18,2.09,1.59,3.69,7
HBO,3114.0,753.44,48.32,8.62,56.95,7
NHB,3114.0,75.97,2.11,0.39,2.5,7
HBC,3114.0,48.0,0.0,0.0,0.0,7
HBSch,3114.0,89.13,0.77,0.23,77.03,7
All,3115.0,1249.68,55.74,10.15,121.91,7
HBW,3115.0,175.46,6.23,1.5,7.73,7
HBO,3115.0,564.07,36.38,6.34,42.72,7
NHB,3115.0,431.4,12.57,2.13,14.7,7
HBC,3115.0,2.0,0.0,0.0,0.0,7
HBSch,3115.0,76.76,0.57,0.17,56.76,7
All,3116.0,2029.07,103.53,20.21,208.63,7
HBW,3116.0,378.22,11.05,3.81,14.86,7
HBO,3116.0,1129.45,80.73,14.28,95.02,7
NHB,3116.0,360.96,10.89,1.87,12.76,7
HBC,3116.0,14.01,0.0,0.0,0.0,7
HBSch,3116.0,146.43,0.86,0.25,85.99,7
All,3117.0,1598.2,65.57,17.39,162.11,7
HBW,3117.0,338.08,1.95,3.38,5.33,7
HBO,3117.0,997.82,59.82,13.07,72.89,7
NHB,3117.0,128.73,3.0,0.71,3.7,7
HBC,3117.0,6.0,0.0,0.0,0.0,7
HBSch,3117.0,127.57,0.8,0.24,80.19,7
All,3118.0,2305.6,117.1,23.6,252.56,7
HBW,3118.0,460.3,11.69,4.52,16.21,7
HBO,3118.0,1365.07,95.92,17.24,113.16,7
NHB,3118.0,291.13,8.35,1.52,9.87,7
HBC,3118.0,15.0,0.0,0.0,0.0,7
HBSch,3118.0,174.09,1.13,0.33,113.32,7
All,3119.0,1450.86,62.5,12.96,135.16,7
HBW,3119.0,279.39,7.21,2.2,9.42,7
HBO,3119.0,836.81,49.48,9.5,58.98,7
NHB,3119.0,221.28,5.21,1.08,6.29,7
HBC,3119.0,3.0,0.0,0.0,0.0,7
HBSch,3119.0,110.38,0.6,0.18,60.48,7
All,3120.0,419.71,13.89,3.58,38.39,7
HBW,3120.0,85.12,0.49,0.51,1.0,7
HBO,3120.0,268.87,12.67,2.88,15.55,7
NHB,3120.0,26.11,0.52,0.13,0.65,7
HBC,3120.0,1.0,0.0,0.0,0.0,7
HBSch,3120.0,38.62,0.21,0.06,21.19,7
All,3121.0,823.95,18.55,5.88,24.43,7
HBW,3121.0,166.37,0.42,0.9,1.33,7
HBO,3121.0,455.26,17.47,4.74,22.21,7
NHB,3121.0,49.52,0.66,0.24,0.9,7
HBC,3121.0,90.0,0.0,0.0,0.0,7
HBSch,3121.0,62.8,0.0,0.0,0.0,7
All,3122.0,445.06,6.72,3.09,9.81,7
HBW,3122.0,103.7,0.08,0.46,0.53,7
HBO,3122.0,264.97,6.4,2.48,8.88,7
NHB,3122.0,34.52,0.25,0.15,0.39,7
HBC,3122.0,9.0,0.0,0.0,0.0,7
HBSch,3122.0,32.87,0.0,0.0,0.0,7
All,3123.0,0.0,0.0,0.0,0.0,7
HBW,3123.0,0.0,0.0,0.0,0.0,7
HBO,3123.0,0.0,0.0,0.0,0.0,7
NHB,3123.0,0.0,0.0,0.0,0.0,7
HBC,3123.0,0.0,0.0,0.0,0.0,7
HBSch,3123.0,0.0,0.0,0.0,0.0,7
All,3124.0,0.0,0.0,0.0,0.0,7
HBW,3124.0,0.0,0.0,0.0,0.0,7
HBO,3124.0,0.0,0.0,0.0,0.0,7
NHB,3124.0,0.0,0.0,0.0,0.0,7
HBC,3124.0,0.0,0.0,0.0,0.0,7
HBSch,3124.0,0.0,0.0,0.0,0.0,7
All,3125.0,767.45,15.43,5.91,33.36,7
HBW,3125.0,163.37,0.49,0.84,1.33,7
HBO,3125.0,461.53,13.97,4.68,18.65,7
NHB,3125.0,77.64,0.85,0.36,1.21,7
HBC,3125.0,1.0,0.0,0.0,0.0,7
HBSch,3125.0,63.91,0.12,0.04,12.18,7
All,3126.0,740.3,20.56,6.29,64.96,7
HBW,3126.0,146.03,0.58,0.85,1.43,7
HBO,3126.0,474.22,18.93,5.12,24.04,7
NHB,3126.0,41.18,0.67,0.21,0.87,7
HBC,3126.0,12.0,0.0,0.0,0.0,7
HBSch,3126.0,66.87,0.39,0.11,38.61,7
All,3127.0,208.02,6.31,1.94,16.8,7
HBW,3127.0,48.95,0.2,0.33,0.53,7
HBO,3127.0,128.98,5.72,1.5,7.22,7
NHB,3127.0,15.1,0.3,0.08,0.38,7
HBC,3127.0,0.0,0.0,0.0,0.0,7
HBSch,3127.0,15.0,0.09,0.03,8.67,7
All,3128.0,72.75,0.98,0.76,1.74,7
HBW,3128.0,18.6,0.0,0.18,0.19,7
HBO,3128.0,42.23,0.96,0.55,1.5,7
NHB,3128.0,8.0,0.02,0.03,0.05,7
HBC,3128.0,0.0,0.0,0.0,0.0,7
HBSch,3128.0,3.93,0.0,0.0,0.0,7
All,3129.0,8.29,0.11,0.07,0.18,7
HBW,3129.0,1.38,0.0,0.01,0.01,7
HBO,3129.0,4.6,0.1,0.05,0.15,7
NHB,3129.0,1.66,0.01,0.01,0.02,7
HBC,3129.0,0.0,0.0,0.0,0.0,7
HBSch,3129.0,0.65,0.0,0.0,0.0,7
All,3130.0,59.15,1.27,0.35,1.61,7
HBW,3130.0,2.28,0.02,0.02,0.04,7
HBO,3130.0,7.27,0.46,0.09,0.54,7
NHB,3130.0,48.87,0.79,0.24,1.03,7
HBC,3130.0,0.0,0.0,0.0,0.0,7
HBSch,3130.0,0.73,0.0,0.0,0.0,7
All,3131.0,100.84,1.94,1.1,3.04,7
HBW,3131.0,25.31,0.04,0.28,0.32,7
HBO,3131.0,59.48,1.86,0.77,2.62,7
NHB,3131.0,10.41,0.04,0.05,0.09,7
HBC,3131.0,0.0,0.0,0.0,0.0,7
HBSch,3131.0,5.64,0.0,0.0,0.0,7
All,3132.0,489.97,17.02,2.6,19.61,7
HBW,3132.0,2.36,0.09,0.03,0.12,7
HBO,3132.0,10.41,1.06,0.1,1.16,7
NHB,3132.0,476.44,15.86,2.47,18.34,7
HBC,3132.0,0.0,0.0,0.0,0.0,7
HBSch,3132.0,0.76,0.0,0.0,0.0,7
All,3133.0,1365.11,51.3,6.92,58.22,7
HBW,3133.0,0.0,0.0,0.0,0.0,7
HBO,3133.0,0.0,0.0,0.0,0.0,7
NHB,3133.0,1365.11,51.3,6.92,58.22,7
HBC,3133.0,0.0,0.0,0.0,0.0,7
HBSch,3133.0,0.0,0.0,0.0,0.0,7
All,3134.0,585.49,22.17,3.07,25.25,7
HBW,3134.0,0.0,0.0,0.0,0.0,7
HBO,3134.0,0.0,0.0,0.0,0.0,7
NHB,3134.0,585.49,22.17,3.07,25.25,7
HBC,3134.0,0.0,0.0,0.0,0.0,7
HBSch,3134.0,0.0,0.0,0.0,0.0,7
All,3135.0,612.91,18.91,3.25,22.16,7
HBW,3135.0,0.0,0.0,0.0,0.0,7
HBO,3135.0,0.0,0.0,0.0,0.0,7
NHB,3135.0,612.91,18.91,3.25,22.16,7
HBC,3135.0,0.0,0.0,0.0,0.0,7
HBSch,3135.0,0.0,0.0,0.0,0.0,7
All,3136.0,84.1,2.37,0.44,2.8,7
HBW,3136.0,0.0,0.0,0.0,0.0,7
HBO,3136.0,0.0,0.0,0.0,0.0,7
NHB,3136.0,84.1,2.37,0.44,2.8,7
HBC,3136.0,0.0,0.0,0.0,0.0,7
HBSch,3136.0,0.0,0.0,0.0,0.0,7
All,3137.0,22.64,0.66,0.27,1.64,7
HBW,3137.0,5.33,0.05,0.07,0.11,7
HBO,3137.0,13.69,0.54,0.18,0.72,7
NHB,3137.0,2.57,0.06,0.02,0.08,7
HBC,3137.0,0.0,0.0,0.0,0.0,7
HBSch,3137.0,1.04,0.01,0.0,0.72,7
All,3138.0,20.72,0.73,0.25,1.58,7
HBW,3138.0,5.34,0.05,0.06,0.11,7
HBO,3138.0,11.83,0.61,0.17,0.77,7
NHB,3138.0,2.64,0.07,0.02,0.09,7
HBC,3138.0,0.0,0.0,0.0,0.0,7
HBSch,3138.0,0.91,0.01,0.0,0.61,7
All,3139.0,87.62,5.27,1.03,8.47,7
HBW,3139.0,16.87,0.41,0.22,0.62,7
HBO,3139.0,41.51,3.68,0.65,4.33,7
NHB,3139.0,26.23,1.16,0.15,1.31,7
HBC,3139.0,0.0,0.0,0.0,0.0,7
HBSch,3139.0,3.01,0.02,0.01,2.21,7
All,3140.0,535.52,26.91,2.81,29.72,7
HBW,3140.0,0.0,0.0,0.0,0.0,7
HBO,3140.0,0.0,0.0,0.0,0.0,7
NHB,3140.0,535.52,26.91,2.81,29.72,7
HBC,3140.0,0.0,0.0,0.0,0.0,7
HBSch,3140.0,0.0,0.0,0.0,0.0,7
All,3141.0,216.82,9.82,1.13,10.95,7
HBW,3141.0,0.0,0.0,0.0,0.0,7
HBO,3141.0,0.0,0.0,0.0,0.0,7
NHB,3141.0,216.82,9.82,1.13,10.95,7
HBC,3141.0,0.0,0.0,0.0,0.0,7
HBSch,3141.0,0.0,0.0,0.0,0.0,7
All,3142.0,18.07,0.51,0.11,0.62,7
HBW,3142.0,0.0,0.0,0.0,0.0,7
HBO,3142.0,0.0,0.0,0.0,0.0,7
NHB,3142.0,18.07,0.51,0.11,0.62,7
HBC,3142.0,0.0,0.0,0.0,0.0,7
HBSch,3142.0,0.0,0.0,0.0,0.0,7
All,3143.0,677.02,38.18,3.75,41.93,7
HBW,3143.0,0.0,0.0,0.0,0.0,7
HBO,3143.0,0.0,0.0,0.0,0.0,7
NHB,3143.0,677.02,38.18,3.75,41.93,7
HBC,3143.0,0.0,0.0,0.0,0.0,7
HBSch,3143.0,0.0,0.0,0.0,0.0,7
All,3144.0,2083.8,175.42,12.19,187.6,7
HBW,3144.0,0.0,0.0,0.0,0.0,7
HBO,3144.0,0.0,0.0,0.0,0.0,7
NHB,3144.0,2083.8,175.42,12.19,187.6,7
HBC,3144.0,0.0,0.0,0.0,0.0,7
HBSch,3144.0,0.0,0.0,0.0,0.0,7
All,3145.0,3760.85,331.4,22.11,353.51,7
HBW,3145.0,0.0,0.0,0.0,0.0,7
HBO,3145.0,0.0,0.0,0.0,0.0,7
NHB,3145.0,3760.85,331.4,22.11,353.51,7
HBC,3145.0,0.0,0.0,0.0,0.0,7
HBSch,3145.0,0.0,0.0,0.0,0.0,7
All,3146.0,2732.2,178.77,32.42,266.62,7
HBW,3146.0,503.91,13.32,6.34,19.67,7
HBO,3146.0,1675.75,150.43,24.29,174.72,7
NHB,3146.0,288.12,14.45,1.62,16.07,7
HBC,3146.0,6.0,0.0,0.0,0.0,7
HBSch,3146.0,258.42,0.56,0.17,56.16,7
All,3147.0,5494.12,431.82,62.75,839.31,7
HBW,3147.0,902.51,33.9,11.28,45.18,7
HBO,3147.0,3152.56,334.37,44.95,379.31,7
NHB,3147.0,1010.45,60.07,5.49,65.56,7
HBC,3147.0,23.0,0.0,0.0,0.0,7
HBSch,3147.0,405.62,3.48,1.04,349.26,7
All,3148.0,2047.22,183.58,24.46,288.62,7
HBW,3148.0,331.3,17.41,5.19,22.6,7
HBO,3148.0,955.28,119.19,15.3,134.49,7
NHB,3148.0,656.67,46.18,3.72,49.9,7
HBC,3148.0,4.0,0.0,0.0,0.0,7
HBSch,3148.0,99.97,0.81,0.24,81.64,7
All,3149.0,3422.82,339.18,45.56,582.68,7
HBW,3149.0,661.34,32.87,9.91,42.78,7
HBO,3149.0,2090.45,271.92,32.65,304.57,7
NHB,3149.0,421.66,32.39,2.41,34.81,7
HBC,3149.0,9.0,0.0,0.0,0.0,7
HBSch,3149.0,240.37,2.0,0.6,200.53,7
All,3150.0,984.37,92.01,8.33,114.07,7
HBW,3150.0,83.27,5.06,1.19,6.25,7
HBO,3150.0,239.39,31.06,3.57,34.63,7
NHB,3150.0,622.3,55.75,3.53,59.28,7
HBC,3150.0,17.0,0.0,0.0,0.0,7
HBSch,3150.0,22.4,0.14,0.04,13.91,7
All,3151.0,3848.91,352.97,21.76,374.73,7
HBW,3151.0,0.0,0.0,0.0,0.0,7
HBO,3151.0,0.0,0.0,0.0,0.0,7
NHB,3151.0,3848.91,352.97,21.76,374.73,7
HBC,3151.0,0.0,0.0,0.0,0.0,7
HBSch,3151.0,0.0,0.0,0.0,0.0,7
All,3152.0,1233.93,116.34,11.83,158.22,7
HBW,3152.0,141.85,10.27,2.17,12.44,7
HBO,3152.0,413.99,55.2,6.17,61.37,7
NHB,3152.0,609.66,50.57,3.4,53.97,7
HBC,3152.0,28.01,0.0,0.0,0.0,7
HBSch,3152.0,40.43,0.3,0.09,30.44,7
All,3153.0,2967.9,295.4,37.03,463.13,7
HBW,3153.0,512.87,28.05,7.99,36.04,7
HBO,3153.0,1635.08,219.14,25.24,244.37,7
NHB,3153.0,610.36,46.89,3.41,50.3,7
HBC,3153.0,27.0,0.0,0.0,0.0,7
HBSch,3153.0,182.58,1.32,0.39,132.41,7
All,3154.0,3383.48,297.27,33.65,450.81,7
HBW,3154.0,477.3,27.35,6.19,33.54,7
HBO,3154.0,1441.02,180.91,20.27,201.17,7
NHB,3154.0,1294.8,87.8,6.83,94.63,7
HBC,3154.0,13.01,0.0,0.0,0.0,7
HBSch,3154.0,157.35,1.21,0.36,121.46,7
All,3155.0,1460.18,113.43,16.01,198.78,7
HBW,3155.0,267.32,9.74,3.33,13.07,7
HBO,3155.0,780.79,86.41,10.9,97.32,7
NHB,3155.0,296.87,16.58,1.57,18.14,7
HBC,3155.0,36.0,0.0,0.0,0.0,7
HBSch,3155.0,79.2,0.7,0.21,70.25,7
All,3156.0,16.64,0.85,0.2,1.57,7
HBW,3156.0,3.53,0.03,0.03,0.06,7
HBO,3156.0,10.73,0.76,0.16,0.92,7
NHB,3156.0,1.55,0.06,0.01,0.07,7
HBC,3156.0,0.0,0.0,0.0,0.0,7
HBSch,3156.0,0.82,0.01,0.0,0.52,7
All,3157.0,6.91,0.37,0.1,0.86,7
HBW,3157.0,1.04,0.01,0.02,0.03,7
HBO,3157.0,4.68,0.34,0.07,0.41,7
NHB,3157.0,0.64,0.02,0.01,0.03,7
HBC,3157.0,0.0,0.0,0.0,0.0,7
HBSch,3157.0,0.55,0.0,0.0,0.39,7
All,3158.0,0.38,0.01,0.0,0.01,7
HBW,3158.0,0.0,0.0,0.0,0.0,7
HBO,3158.0,0.0,0.0,0.0,0.0,7
NHB,3158.0,0.38,0.01,0.0,0.01,7
HBC,3158.0,0.0,0.0,0.0,0.0,7
HBSch,3158.0,0.0,0.0,0.0,0.0,7
All,3159.0,0.1,0.0,0.0,0.0,7
HBW,3159.0,0.0,0.0,0.0,0.0,7
HBO,3159.0,0.0,0.0,0.0,0.0,7
NHB,3159.0,0.1,0.0,0.0,0.0,7
HBC,3159.0,0.0,0.0,0.0,0.0,7
HBSch,3159.0,0.0,0.0,0.0,0.0,7
All,3160.0,20.23,0.53,0.22,1.25,7
HBW,3160.0,5.3,0.01,0.05,0.06,7
HBO,3160.0,11.69,0.47,0.16,0.63,7
NHB,3160.0,2.32,0.04,0.01,0.05,7
HBC,3160.0,0.0,0.0,0.0,0.0,7
HBSch,3160.0,0.93,0.01,0.0,0.51,7
All,3161.0,3258.21,209.34,35.61,436.19,7
HBW,3161.0,735.45,11.52,7.13,18.65,7
HBO,3161.0,1999.69,187.55,26.65,214.2,7
NHB,3161.0,258.3,8.33,1.27,9.6,7
HBC,3161.0,38.0,0.0,0.0,0.0,7
HBSch,3161.0,226.78,1.93,0.57,193.74,7
All,3162.0,3007.79,239.49,34.01,454.95,7
HBW,3162.0,679.83,13.61,7.03,20.64,7
HBO,3162.0,1848.33,212.59,25.16,237.74,7
NHB,3162.0,247.49,11.46,1.28,12.74,7
HBC,3162.0,24.0,0.0,0.0,0.0,7
HBSch,3162.0,208.14,1.83,0.54,183.83,7
All,3163.0,2960.9,219.63,33.73,393.83,7
HBW,3163.0,540.15,20.23,6.86,27.08,7
HBO,3163.0,1585.74,169.2,23.17,192.38,7
NHB,3163.0,647.4,28.79,3.27,32.06,7
HBC,3163.0,13.0,0.0,0.0,0.0,7
HBSch,3163.0,174.62,1.42,0.42,142.31,7
All,3164.0,792.76,62.67,7.85,97.03,7
HBW,3164.0,108.58,4.74,1.46,6.2,7
HBO,3164.0,299.04,36.62,4.41,41.02,7
NHB,3164.0,349.89,21.04,1.91,22.94,7
HBC,3164.0,6.0,0.0,0.0,0.0,7
HBSch,3164.0,29.25,0.27,0.08,26.86,7
All,3165.0,3452.72,341.2,42.15,588.21,7
HBW,3165.0,651.95,26.55,8.39,34.94,7
HBO,3165.0,2019.19,280.77,30.34,311.1,7
NHB,3165.0,539.62,31.81,2.81,34.62,7
HBC,3165.0,19.0,0.0,0.0,0.0,7
HBSch,3165.0,222.95,2.07,0.61,207.54,7
All,3166.0,2052.44,201.02,21.86,296.41,7
HBW,3166.0,292.86,21.33,4.3,25.63,7
HBO,3166.0,866.34,127.95,13.06,141.01,7
NHB,3166.0,794.45,51.0,4.28,55.28,7
HBC,3166.0,8.0,0.0,0.0,0.0,7
HBSch,3166.0,90.78,0.74,0.22,74.49,7
All,3167.0,2482.0,236.09,28.1,370.61,7
HBW,3167.0,407.06,24.95,5.92,30.88,7
HBO,3167.0,1195.18,159.09,17.8,176.89,7
NHB,3167.0,746.14,50.98,4.06,55.03,7
HBC,3167.0,5.0,0.0,0.0,0.0,7
HBSch,3167.0,128.62,1.07,0.32,107.81,7
All,3168.0,3005.55,286.11,34.25,409.27,7
HBW,3168.0,457.8,32.2,7.44,39.63,7
HBO,3168.0,1256.17,171.9,20.2,192.1,7
NHB,3168.0,1157.28,81.11,6.35,87.46,7
HBC,3168.0,15.0,0.0,0.0,0.0,7
HBSch,3168.0,119.29,0.9,0.27,90.08,7
All,3169.0,2435.74,218.01,31.57,351.72,7
HBW,3169.0,478.61,19.86,7.28,27.14,7
HBO,3169.0,1305.61,166.64,21.26,187.9,7
NHB,3169.0,498.48,30.48,2.72,33.2,7
HBC,3169.0,31.0,0.0,0.0,0.0,7
HBSch,3169.0,122.05,1.03,0.31,103.48,7
All,3170.0,1809.04,145.88,23.42,230.11,7
HBW,3170.0,406.02,10.92,5.45,16.37,7
HBO,3170.0,1048.48,121.22,16.4,137.62,7
NHB,3170.0,251.16,13.13,1.37,14.5,7
HBC,3170.0,9.0,0.0,0.0,0.0,7
HBSch,3170.0,94.39,0.61,0.19,61.62,7
All,3171.0,1544.96,143.38,18.83,206.9,7
HBW,3171.0,324.31,12.4,4.38,16.78,7
HBO,3171.0,783.88,108.77,12.42,121.19,7
NHB,3171.0,355.08,21.76,1.9,23.66,7
HBC,3171.0,21.0,0.0,0.0,0.0,7
HBSch,3171.0,60.69,0.45,0.14,45.28,7
All,3172.0,1386.58,103.34,13.67,160.07,7
HBW,3172.0,172.34,10.14,2.21,12.35,7
HBO,3172.0,584.7,67.4,8.5,75.89,7
NHB,3172.0,552.28,25.37,2.83,28.19,7
HBC,3172.0,2.0,0.0,0.0,0.0,7
HBSch,3172.0,75.26,0.43,0.13,43.63,7
All,3173.0,2571.48,179.28,32.89,328.84,7
HBW,3173.0,521.44,11.67,6.75,18.42,7
HBO,3173.0,1600.21,155.82,24.39,180.22,7
NHB,3173.0,257.37,10.61,1.39,12.0,7
HBC,3173.0,17.01,0.0,0.0,0.0,7
HBSch,3173.0,175.45,1.18,0.36,118.21,7
All,3174.0,2034.52,117.6,21.8,259.18,7
HBW,3174.0,441.74,3.88,3.9,7.78,7
HBO,3174.0,1274.62,107.17,16.81,123.98,7
NHB,3174.0,130.9,5.35,0.72,6.07,7
HBC,3174.0,40.0,0.0,0.0,0.0,7
HBSch,3174.0,147.26,1.21,0.36,121.35,7
All,3175.0,2996.51,222.5,38.63,457.37,7
HBW,3175.0,603.23,9.5,7.42,16.92,7
HBO,3175.0,1946.54,201.05,29.47,230.52,7
NHB,3175.0,207.91,9.96,1.15,11.12,7
HBC,3175.0,15.0,0.0,0.0,0.0,7
HBSch,3175.0,223.84,1.98,0.59,198.81,7
All,3176.0,2382.79,186.78,30.31,367.64,7
HBW,3176.0,476.6,9.9,6.05,15.95,7
HBO,3176.0,1515.65,165.59,22.79,188.37,7
NHB,3176.0,182.89,9.78,1.02,10.79,7
HBC,3176.0,30.01,0.0,0.0,0.0,7
HBSch,3176.0,177.64,1.52,0.46,152.53,7
All,3177.0,5079.16,285.52,55.08,693.15,7
HBW,3177.0,991.25,12.95,9.85,22.8,7
HBO,3177.0,3068.12,247.99,41.33,289.31,7
NHB,3177.0,519.45,21.02,2.85,23.87,7
HBC,3177.0,93.01,0.0,0.0,0.0,7
HBSch,3177.0,407.32,3.56,1.06,357.17,7
All,3178.0,1179.53,59.98,12.57,145.04,7
HBW,3178.0,239.06,3.35,2.4,5.75,7
HBO,3178.0,707.48,51.45,9.27,60.72,7
NHB,3178.0,123.23,4.45,0.69,5.14,7
HBC,3178.0,24.01,0.0,0.0,0.0,7
HBSch,3178.0,85.76,0.73,0.22,73.43,7
All,3179.0,1035.1,40.77,10.82,111.8,7
HBW,3179.0,217.55,1.11,2.02,3.13,7
HBO,3179.0,653.65,37.27,8.2,45.47,7
NHB,3179.0,74.44,1.78,0.42,2.2,7
HBC,3179.0,5.0,0.0,0.0,0.0,7
HBSch,3179.0,84.45,0.61,0.18,61.0,7
All,3180.0,2071.45,94.08,22.85,256.43,7
HBW,3180.0,433.85,2.68,4.27,6.95,7
HBO,3180.0,1305.54,85.68,17.29,102.97,7
NHB,3180.0,158.17,4.32,0.86,5.19,7
HBC,3180.0,11.0,0.0,0.0,0.0,7
HBSch,3180.0,162.88,1.41,0.42,141.33,7
All,3181.0,83.77,4.09,0.85,12.38,7
HBW,3181.0,13.82,0.07,0.1,0.16,7
HBO,3181.0,57.7,3.82,0.7,4.53,7
NHB,3181.0,3.74,0.12,0.02,0.15,7
HBC,3181.0,0.0,0.0,0.0,0.0,7
HBSch,3181.0,8.5,0.08,0.02,7.54,7
All,3182.0,2082.42,76.43,20.77,215.09,7
HBW,3182.0,432.78,1.86,3.44,5.31,7
HBO,3182.0,1308.49,69.79,16.14,85.92,7
NHB,3182.0,160.57,3.59,0.83,4.42,7
HBC,3182.0,4.0,0.0,0.0,0.0,7
HBSch,3182.0,176.59,1.19,0.36,119.43,7
All,3183.0,1818.68,83.46,17.78,199.41,7
HBW,3183.0,321.38,4.62,3.05,7.68,7
HBO,3183.0,965.54,65.53,12.3,77.83,7
NHB,3183.0,395.9,12.32,2.12,14.44,7
HBC,3183.0,8.0,0.0,0.0,0.0,7
HBSch,3183.0,127.86,0.99,0.3,99.46,7
All,3184.0,4123.38,188.4,43.4,501.14,7
HBW,3184.0,852.97,4.05,7.29,11.34,7
HBO,3184.0,2606.25,173.48,33.97,207.45,7
NHB,3184.0,246.92,8.15,1.32,9.48,7
HBC,3184.0,72.0,0.0,0.0,0.0,7
HBSch,3184.0,345.23,2.72,0.81,272.87,7
All,3185.0,52.31,1.7,0.47,4.5,7
HBW,3185.0,10.97,0.03,0.06,0.1,7
HBO,3185.0,33.22,1.55,0.38,1.93,7
NHB,3185.0,3.61,0.1,0.02,0.12,7
HBC,3185.0,0.0,0.0,0.0,0.0,7
HBSch,3185.0,4.51,0.02,0.01,2.36,7
All,3186.0,108.72,3.24,0.7,5.08,7
HBW,3186.0,9.12,0.1,0.05,0.14,7
HBO,3186.0,32.17,1.47,0.34,1.81,7
NHB,3186.0,62.07,1.66,0.3,1.97,7
HBC,3186.0,0.0,0.0,0.0,0.0,7
HBSch,3186.0,5.36,0.01,0.0,1.15,7
All,3187.0,114.66,2.73,0.64,3.37,7
HBW,3187.0,8.14,0.04,0.04,0.08,7
HBO,3187.0,23.27,1.02,0.24,1.25,7
NHB,3187.0,80.04,1.67,0.36,2.04,7
HBC,3187.0,0.0,0.0,0.0,0.0,7
HBSch,3187.0,3.21,0.0,0.0,0.0,7
All,3188.0,6469.19,354.19,58.14,642.5,7
HBW,3188.0,1286.3,5.18,7.49,12.67,7
HBO,3188.0,4114.69,331.99,48.17,380.17,7
NHB,3188.0,393.34,14.69,1.86,16.55,7
HBC,3188.0,64.0,0.0,0.0,0.0,7
HBSch,3188.0,610.86,2.32,0.62,233.11,7
All,3189.0,2712.88,165.66,24.06,287.92,7
HBW,3189.0,474.76,7.92,3.35,11.26,7
HBO,3189.0,1526.84,135.51,18.22,153.73,7
NHB,3189.0,470.75,21.25,2.23,23.47,7
HBC,3189.0,15.0,0.0,0.0,0.0,7
HBSch,3189.0,225.53,0.99,0.27,99.46,7
All,3190.0,4077.21,246.89,40.9,506.25,7
HBW,3190.0,801.5,4.51,5.73,10.24,7
HBO,3190.0,2610.89,228.44,33.31,261.75,7
NHB,3190.0,240.83,11.73,1.22,12.95,7
HBC,3190.0,61.0,0.0,0.0,0.0,7
HBSch,3190.0,362.99,2.21,0.64,221.31,7
All,3191.0,2249.3,107.12,18.06,200.83,7
HBW,3191.0,336.94,5.5,2.39,7.89,7
HBO,3191.0,1023.04,71.97,12.01,83.98,7
NHB,3191.0,696.51,28.88,3.43,32.32,7
HBC,3191.0,54.0,0.0,0.0,0.0,7
HBSch,3191.0,138.82,0.76,0.23,76.64,7
All,3192.0,880.19,39.32,8.21,75.0,7
HBW,3192.0,177.16,1.32,1.3,2.62,7
HBO,3192.0,517.55,33.5,6.27,39.76,7
NHB,3192.0,107.45,4.23,0.57,4.8,7
HBC,3192.0,7.0,0.0,0.0,0.0,7
HBSch,3192.0,71.04,0.28,0.08,27.82,7
All,3193.0,5191.5,352.69,53.64,703.38,7
HBW,3193.0,932.05,17.08,8.31,25.38,7
HBO,3193.0,3132.55,298.72,41.08,339.8,7
NHB,3193.0,652.38,33.89,3.39,37.28,7
HBC,3193.0,17.0,0.0,0.0,0.0,7
HBSch,3193.0,457.52,3.0,0.86,300.91,7
All,3194.0,5134.37,331.1,49.97,595.02,7
HBW,3194.0,1007.36,5.29,7.13,12.42,7
HBO,3194.0,3289.06,308.31,40.67,348.98,7
NHB,3194.0,315.36,15.34,1.59,16.93,7
HBC,3194.0,34.0,0.0,0.0,0.0,7
HBSch,3194.0,488.58,2.16,0.58,216.69,7
All,3195.0,7939.25,519.41,88.2,1084.7,7
HBW,3195.0,1428.68,35.47,16.04,51.52,7
HBO,3195.0,4490.92,413.66,63.29,476.94,7
NHB,3195.0,1385.66,65.46,7.45,72.91,7
HBC,3195.0,82.0,0.0,0.0,0.0,7
HBSch,3195.0,552.0,4.82,1.43,483.34,7
All,3196.0,4747.18,312.61,50.94,672.51,7
