Purpose,TAZID,All,Walk,Bike,NonM,test_id
NHB,2978.0,19509.4,3418.76,189.99,3608.75,8
HBC,2978.0,0.0,0.0,0.0,0.0,8
HBSch,2978.0,0.97,0.0,0.0,0.3,8
All,2979.0,3311.43,1122.91,186.3,1343.64,8
HBW,2979.0,418.07,138.89,28.59,167.48,8
HBO,2979.0,1112.76,441.74,49.66,491.41,8
NHB,2979.0,250.98,37.98,2.56,40.54,8
HBC,2979.0,1441.01,503.95,105.37,609.32,8
HBSch,2979.0,88.62,0.35,0.11,34.89,8
All,2980.0,6543.29,1763.4,113.69,1911.14,8
HBW,2980.0,525.0,262.74,25.09,287.83,8
HBO,2980.0,1293.11,552.21,45.35,597.55,8
NHB,2980.0,4608.2,947.21,42.19,989.4,8
HBC,2980.0,13.0,0.9,0.96,1.86,8
HBSch,2980.0,103.98,0.34,0.1,34.49,8
All,2981.0,5351.48,1890.04,205.94,2204.33,8
HBW,2981.0,1175.08,481.31,75.98,557.29,8
HBO,2981.0,3142.79,1276.29,116.38,1392.67,8
NHB,2981.0,659.38,122.17,6.5,128.67,8
HBC,2981.0,86.0,9.19,6.76,15.95,8
HBSch,2981.0,288.24,1.09,0.32,109.76,8
All,2982.0,4437.89,1062.45,133.07,1272.97,8
HBW,2982.0,652.46,213.72,53.44,267.16,8
HBO,2982.0,1863.09,569.35,59.31,628.66,8
NHB,2982.0,1720.88,271.73,16.86,288.59,8
HBC,2982.0,37.0,6.87,3.23,10.1,8
HBSch,2982.0,164.45,0.78,0.23,78.46,8
All,2983.0,3024.69,749.91,161.98,974.03,8
HBW,2983.0,666.82,143.85,71.98,215.83,8
HBO,2983.0,1791.03,547.47,78.23,625.7,8
NHB,2983.0,317.65,42.75,3.23,45.99,8
HBC,2983.0,105.0,15.21,8.36,23.57,8
HBSch,2983.0,144.18,0.63,0.18,62.95,8
All,2984.0,5256.92,1036.22,254.68,1423.42,8
HBW,2984.0,814.01,102.98,72.23,175.2,8
HBO,2984.0,2734.14,657.62,114.63,772.25,8
NHB,2984.0,584.12,61.82,6.06,67.88,8
HBC,2984.0,772.0,212.46,61.38,273.85,8
HBSch,2984.0,352.64,1.34,0.38,134.24,8
All,2985.0,4209.75,393.69,44.15,437.84,8
HBW,2985.0,0.0,0.0,0.0,0.0,8
HBO,2985.0,0.0,0.0,0.0,0.0,8
NHB,2985.0,4209.75,393.69,44.15,437.84,8
HBC,2985.0,0.0,0.0,0.0,0.0,8
HBSch,2985.0,0.0,0.0,0.0,0.0,8
All,2986.0,3505.46,1167.0,123.48,1365.57,8
HBW,2986.0,579.01,240.81,30.94,271.76,8
HBO,2986.0,1860.38,757.54,66.82,824.36,8
NHB,2986.0,570.26,104.47,5.5,109.97,8
HBC,2986.0,269.0,63.41,19.99,83.4,8
HBSch,2986.0,226.82,0.76,0.23,76.08,8
All,2987.0,5348.36,1759.31,239.7,2150.09,8
HBW,2987.0,875.64,317.41,58.62,376.03,8
HBO,2987.0,2882.35,1155.26,112.4,1267.66,8
NHB,2987.0,367.9,63.03,3.52,66.55,8
HBC,2987.0,886.0,222.08,64.7,286.79,8
HBSch,2987.0,336.48,1.53,0.45,153.06,8
All,2988.0,4428.23,1209.59,210.58,1543.44,8
HBW,2988.0,734.83,171.87,57.4,229.26,8
HBO,2988.0,2395.75,799.96,98.67,898.63,8
NHB,2988.0,290.71,41.78,2.92,44.7,8
HBC,2988.0,724.0,194.74,51.22,245.97,8
HBSch,2988.0,282.94,1.25,0.36,124.87,8
All,2989.0,3360.32,767.04,160.6,1003.12,8
HBW,2989.0,530.69,75.58,42.93,118.52,8
HBO,2989.0,1574.11,408.28,62.45,470.74,8
NHB,2989.0,360.44,42.73,3.72,46.45,8
HBC,2989.0,714.0,239.68,51.27,290.95,8
HBSch,2989.0,181.08,0.76,0.22,76.47,8
All,2990.0,6367.09,2023.27,306.85,2433.68,8
HBW,2990.0,791.89,255.68,43.95,299.64,8
HBO,2990.0,2623.03,1016.81,99.1,1115.9,8
NHB,2990.0,297.28,47.12,2.89,50.01,8
HBC,2990.0,2330.0,702.61,160.58,863.19,8
HBSch,2990.0,324.9,1.05,0.33,104.94,8
All,2991.0,6312.38,1926.04,304.49,2375.59,8
HBW,2991.0,894.49,207.43,58.56,265.99,8
HBO,2991.0,3058.64,1135.73,133.9,1269.64,8
NHB,2991.0,347.6,50.08,3.44,53.52,8
HBC,2991.0,1642.0,531.33,108.15,639.48,8
HBSch,2991.0,369.65,1.47,0.44,146.96,8
All,2992.0,8491.11,2244.47,377.1,2775.46,8
HBW,2992.0,953.81,180.1,71.2,251.3,8
HBO,2992.0,3140.08,1005.64,141.88,1147.52,8
NHB,2992.0,1741.17,218.62,17.5,236.12,8
HBC,2992.0,2281.0,838.56,146.05,984.61,8
HBSch,2992.0,375.04,1.55,0.46,155.91,8
All,2993.0,6929.11,1873.31,346.37,2362.19,8
HBW,2993.0,940.35,113.94,66.51,180.45,8
HBO,2993.0,3108.3,916.36,147.21,1063.57,8
NHB,2993.0,667.48,72.51,6.9,79.41,8
HBC,2993.0,1846.0,769.05,125.33,894.38,8
HBSch,2993.0,366.98,1.44,0.42,144.37,8
All,2994.0,5451.94,927.69,227.85,1333.18,8
HBW,2994.0,961.23,83.11,67.78,150.89,8
HBO,2994.0,2997.19,578.75,103.69,682.44,8
NHB,2994.0,391.47,35.35,4.17,39.52,8
HBC,2994.0,730.0,228.69,51.71,280.4,8
HBSch,2994.0,372.04,1.79,0.51,179.94,8
All,2995.0,16360.37,1846.46,589.77,2884.45,8
HBW,2995.0,3336.2,187.24,242.49,429.73,8
HBO,2995.0,10175.46,1459.61,298.43,1758.04,8
NHB,2995.0,1138.07,82.6,12.2,94.81,8
HBC,2995.0,417.0,112.47,35.36,147.83,8
HBSch,2995.0,1293.65,4.53,1.28,454.03,8
All,2996.0,11459.38,3000.79,444.9,3501.15,8
HBW,2996.0,2473.16,589.25,183.49,772.74,8
HBO,2996.0,7129.34,2259.28,249.53,2508.81,8
NHB,2996.0,862.25,151.19,8.47,159.66,8
HBC,2996.0,53.0,0.51,3.24,3.76,8
HBSch,2996.0,941.63,0.56,0.17,56.18,8
All,2997.0,19600.76,4018.42,184.72,4203.19,8
HBW,2997.0,7.45,3.18,0.41,3.6,8
HBO,2997.0,23.89,5.85,0.46,6.31,8
NHB,2997.0,19567.49,4009.39,183.84,4193.23,8
HBC,2997.0,0.0,0.0,0.0,0.0,8
HBSch,2997.0,1.93,0.0,0.0,0.05,8
All,2998.0,12927.35,2651.82,119.16,2770.97,8
HBW,2998.0,0.0,0.0,0.0,0.0,8
HBO,2998.0,0.0,0.0,0.0,0.0,8
NHB,2998.0,12927.35,2651.82,119.16,2770.97,8
HBC,2998.0,0.0,0.0,0.0,0.0,8
HBSch,2998.0,0.0,0.0,0.0,0.0,8
All,2999.0,28069.38,6210.63,1107.23,8215.67,8
HBW,2999.0,5484.52,870.96,442.76,1313.72,8
HBO,2999.0,18124.81,5041.56,631.93,5673.49,8
NHB,2999.0,2108.66,288.66,20.03,308.68,8
HBC,2999.0,140.0,0.39,9.97,10.36,8
HBSch,2999.0,2211.39,9.07,2.54,909.42,8
All,3000.0,7034.8,1921.96,252.41,2264.06,8
HBW,3000.0,1543.01,419.41,98.63,518.04,8
HBO,3000.0,4281.2,1392.55,145.68,1538.23,8
NHB,3000.0,656.27,109.08,6.39,115.47,8
HBC,3000.0,40.0,0.0,1.44,1.44,8
HBSch,3000.0,514.33,0.91,0.27,90.87,8
All,3001.0,2408.13,521.93,41.26,566.89,8
HBW,3001.0,178.58,55.52,9.46,64.98,8
HBO,3001.0,422.82,149.04,14.68,163.72,8
NHB,3001.0,1766.42,317.33,17.06,334.39,8
HBC,3001.0,1.0,0.0,0.05,0.05,8
HBSch,3001.0,39.31,0.04,0.01,3.75,8
All,3002.0,3085.74,520.36,138.18,761.61,8
HBW,3002.0,633.03,87.77,60.14,147.92,8
HBO,3002.0,1777.21,379.91,68.43,448.34,8
NHB,3002.0,426.55,50.26,4.09,54.36,8
HBC,3002.0,49.01,1.36,5.21,6.57,8
HBSch,3002.0,199.94,1.04,0.3,104.42,8
All,3003.0,8820.68,2128.83,306.51,2689.59,8
HBW,3003.0,1660.26,448.15,126.14,574.29,8
HBO,3003.0,4547.87,1367.14,157.24,1524.38,8
NHB,3003.0,2097.36,310.97,19.69,330.65,8
HBC,3003.0,36.0,0.0,2.71,2.71,8
HBSch,3003.0,479.2,2.57,0.74,257.55,8
All,3004.0,8732.51,2819.2,284.61,3234.59,8
HBW,3004.0,1880.39,730.43,99.14,829.57,8
HBO,3004.0,5040.37,1874.43,170.91,2045.34,8
NHB,3004.0,1219.28,211.9,11.7,223.6,8
HBC,3004.0,34.0,1.12,2.46,3.58,8
HBSch,3004.0,558.47,1.32,0.4,132.5,8
All,3005.0,5981.55,1815.21,151.54,1998.0,8
HBW,3005.0,945.97,414.78,44.86,459.65,8
HBO,3005.0,2251.81,929.8,79.11,1008.9,8
NHB,3005.0,2547.03,467.12,23.53,490.65,8
HBC,3005.0,48.0,3.19,3.95,7.14,8
HBSch,3005.0,188.73,0.32,0.1,31.66,8
All,3006.0,9952.32,2759.01,348.71,3299.56,8
HBW,3006.0,2120.07,701.31,132.0,833.31,8
HBO,3006.0,5736.51,1831.0,194.3,2025.3,8
NHB,3006.0,1388.83,220.47,13.57,234.04,8
HBC,3006.0,84.0,4.28,8.26,12.54,8
HBSch,3006.0,622.92,1.94,0.59,194.37,8
All,3007.0,9163.73,3002.15,204.42,3323.07,8
HBW,3007.0,1282.07,656.71,56.4,713.11,8
HBO,3007.0,3575.0,1516.69,110.54,1627.23,8
NHB,3007.0,3886.55,826.86,35.6,862.46,8
HBC,3007.0,19.0,0.72,1.52,2.24,8
HBSch,3007.0,401.11,1.18,0.36,118.03,8
All,3008.0,6459.84,1889.51,113.11,2031.74,8
HBW,3008.0,600.53,335.76,25.83,361.6,8
HBO,3008.0,1441.0,630.12,47.75,677.86,8
NHB,3008.0,4291.8,923.04,38.79,961.82,8
HBC,3008.0,9.0,0.3,0.66,0.96,8
HBSch,3008.0,117.5,0.29,0.09,29.5,8
All,3009.0,2573.52,458.39,25.66,484.05,8
HBW,3009.0,0.0,0.0,0.0,0.0,8
HBO,3009.0,0.0,0.0,0.0,0.0,8
NHB,3009.0,2573.52,458.39,25.66,484.05,8
HBC,3009.0,0.0,0.0,0.0,0.0,8
HBSch,3009.0,0.0,0.0,0.0,0.0,8
All,3010.0,15756.05,2444.16,528.2,3286.83,8
HBW,3010.0,2989.78,410.13,218.27,628.4,8
HBO,3010.0,9754.06,1848.35,287.67,2136.01,8
NHB,3010.0,1676.18,182.29,17.01,199.3,8
HBC,3010.0,52.0,0.22,4.4,4.62,8
HBSch,3010.0,1284.03,3.18,0.86,318.5,8
All,3011.0,6226.5,1999.65,181.39,2229.44,8
HBW,3011.0,1046.18,441.05,53.5,494.56,8
HBO,3011.0,2851.36,1193.88,105.42,1299.3,8
NHB,3011.0,1996.68,361.5,18.91,380.41,8
HBC,3011.0,40.0,2.73,3.41,6.13,8
HBSch,3011.0,292.28,0.49,0.15,49.04,8
All,3012.0,3505.54,1163.99,136.63,1337.02,8
HBW,3012.0,770.05,283.01,47.19,330.19,8
HBO,3012.0,2046.53,801.81,80.39,882.2,8
NHB,3012.0,444.25,76.0,4.44,80.44,8
HBC,3012.0,56.0,2.8,4.51,7.31,8
HBSch,3012.0,188.71,0.37,0.11,36.88,8
All,3013.0,9451.31,2279.48,309.47,2730.46,8
HBW,3013.0,1639.09,462.77,125.75,588.52,8
HBO,3013.0,4239.5,1328.5,149.28,1477.79,8
NHB,3013.0,3139.11,485.03,30.43,515.46,8
HBC,3013.0,47.0,1.75,3.6,5.34,8
HBSch,3013.0,386.61,1.43,0.41,143.35,8
All,3014.0,8726.76,2938.25,216.19,3226.82,8
HBW,3014.0,1345.74,692.73,64.83,757.56,8
HBO,3014.0,3381.41,1485.76,115.73,1601.49,8
NHB,3014.0,3673.83,757.81,33.91,791.72,8
HBC,3014.0,31.0,1.22,1.51,2.73,8
HBSch,3014.0,294.78,0.73,0.22,73.33,8
All,3015.0,6938.0,2525.12,257.24,2901.73,8
HBW,3015.0,1463.16,615.09,91.1,706.19,8
HBO,3015.0,4025.01,1710.88,150.99,1861.87,8
NHB,3015.0,1018.76,191.2,9.82,201.02,8
HBC,3015.0,59.0,6.74,4.98,11.72,8
HBSch,3015.0,372.07,1.21,0.35,120.93,8
All,3016.0,10568.78,3113.58,406.23,3740.95,8
HBW,3016.0,2158.59,723.81,165.73,889.54,8
HBO,3016.0,5909.08,2079.48,215.98,2295.45,8
NHB,3016.0,1884.26,298.53,18.24,316.76,8
HBC,3016.0,68.0,9.53,5.64,15.17,8
HBSch,3016.0,548.84,2.23,0.64,224.02,8
All,3017.0,397.48,23.35,3.75,27.11,8
HBW,3017.0,0.0,0.0,0.0,0.0,8
HBO,3017.0,0.0,0.0,0.0,0.0,8
NHB,3017.0,397.48,23.35,3.75,27.11,8
HBC,3017.0,0.0,0.0,0.0,0.0,8
HBSch,3017.0,0.0,0.0,0.0,0.0,8
All,3018.0,83.68,2.4,0.77,3.17,8
HBW,3018.0,0.0,0.0,0.0,0.0,8
HBO,3018.0,0.0,0.0,0.0,0.0,8
NHB,3018.0,83.68,2.4,0.77,3.17,8
HBC,3018.0,0.0,0.0,0.0,0.0,8
HBSch,3018.0,0.0,0.0,0.0,0.0,8
All,3019.0,6234.21,891.92,56.11,948.03,8
HBW,3019.0,0.0,0.0,0.0,0.0,8
HBO,3019.0,0.0,0.0,0.0,0.0,8
NHB,3019.0,6234.21,891.92,56.11,948.03,8
HBC,3019.0,0.0,0.0,0.0,0.0,8
HBSch,3019.0,0.0,0.0,0.0,0.0,8
All,3020.0,13018.7,2708.41,121.36,2829.77,8
HBW,3020.0,0.0,0.0,0.0,0.0,8
HBO,3020.0,0.0,0.0,0.0,0.0,8
NHB,3020.0,13018.7,2708.41,121.36,2829.77,8
HBC,3020.0,0.0,0.0,0.0,0.0,8
HBSch,3020.0,0.0,0.0,0.0,0.0,8
All,3021.0,2213.1,382.23,21.3,403.53,8
HBW,3021.0,0.0,0.0,0.0,0.0,8
HBO,3021.0,0.0,0.0,0.0,0.0,8
NHB,3021.0,2213.1,382.23,21.3,403.53,8
HBC,3021.0,0.0,0.0,0.0,0.0,8
HBSch,3021.0,0.0,0.0,0.0,0.0,8
All,3022.0,428.93,51.49,4.09,55.58,8
HBW,3022.0,0.0,0.0,0.0,0.0,8
HBO,3022.0,0.0,0.0,0.0,0.0,8
NHB,3022.0,428.93,51.49,4.09,55.58,8
HBC,3022.0,0.0,0.0,0.0,0.0,8
HBSch,3022.0,0.0,0.0,0.0,0.0,8
All,3023.0,23.6,1.38,0.24,1.63,8
HBW,3023.0,0.0,0.0,0.0,0.0,8
HBO,3023.0,0.0,0.0,0.0,0.0,8
NHB,3023.0,23.6,1.38,0.24,1.63,8
HBC,3023.0,0.0,0.0,0.0,0.0,8
HBSch,3023.0,0.0,0.0,0.0,0.0,8
All,3024.0,1660.47,143.96,41.93,210.92,8
HBW,3024.0,176.05,10.09,14.23,24.32,8
HBO,3024.0,565.21,71.93,18.93,90.86,8
NHB,3024.0,841.42,61.63,8.46,70.09,8
HBC,3024.0,5.0,0.06,0.24,0.3,8
HBSch,3024.0,72.79,0.25,0.07,25.35,8
All,3025.0,23092.25,2495.36,741.08,3861.97,8
HBW,3025.0,4642.55,261.01,325.47,586.48,8
HBO,3025.0,13984.83,2030.57,389.62,2420.18,8
NHB,3025.0,2394.67,197.47,24.3,221.77,8
HBC,3025.0,97.0,0.0,0.0,0.0,8
HBSch,3025.0,1973.19,6.32,1.7,633.54,8
All,3026.0,18850.09,1817.95,613.75,2794.34,8
HBW,3026.0,3950.32,101.13,265.25,366.38,8
HBO,3026.0,11841.32,1622.67,325.1,1947.78,8
NHB,3026.0,1248.85,87.27,12.5,99.77,8
HBC,3026.0,133.0,3.22,9.91,13.13,8
HBSch,3026.0,1676.6,3.66,0.99,367.29,8
All,3027.0,8172.06,1824.11,366.04,2317.31,8
HBW,3027.0,1736.64,362.08,170.66,532.74,8
HBO,3027.0,4473.62,1256.43,169.63,1426.06,8
NHB,3027.0,1415.45,192.04,14.1,206.14,8
HBC,3027.0,132.0,12.27,11.31,23.58,8
HBSch,3027.0,414.35,1.28,0.35,128.79,8
All,3028.0,18431.94,2917.26,679.32,4022.61,8
HBW,3028.0,3296.55,425.65,294.7,720.35,8
HBO,3028.0,10225.96,2087.42,340.36,2427.79,8
NHB,3028.0,3570.5,396.63,36.35,432.97,8
HBC,3028.0,76.0,3.25,6.75,10.01,8
HBSch,3028.0,1262.93,4.3,1.16,431.49,8
All,3029.0,8397.51,937.1,321.0,1329.61,8
HBW,3029.0,1834.01,108.75,152.02,260.77,8
HBO,3029.0,5244.8,778.06,160.43,938.49,8
NHB,3029.0,639.17,49.46,6.71,56.17,8
HBC,3029.0,18.0,0.1,1.65,1.75,8
HBSch,3029.0,661.52,0.72,0.2,72.44,8
All,3030.0,11046.42,2534.99,557.17,3337.58,8
HBW,3030.0,2440.54,440.25,245.15,685.4,8
HBO,3030.0,6566.13,1896.99,281.4,2178.39,8
NHB,3030.0,1245.22,165.66,12.56,178.22,8
HBC,3030.0,192.0,29.62,17.36,46.98,8
HBSch,3030.0,602.53,2.48,0.7,248.59,8
All,3031.0,711.1,16.1,4.94,21.03,8
HBW,3031.0,0.0,0.0,0.0,0.0,8
HBO,3031.0,0.0,0.0,0.0,0.0,8
NHB,3031.0,711.1,16.1,4.94,21.03,8
HBC,3031.0,0.0,0.0,0.0,0.0,8
HBSch,3031.0,0.0,0.0,0.0,0.0,8
All,3032.0,396.57,11.03,5.64,18.11,8
HBW,3032.0,50.9,1.17,1.63,2.8,8
HBO,3032.0,113.34,4.8,2.2,7.0,8
NHB,3032.0,219.85,5.04,1.81,6.85,8
HBC,3032.0,0.0,0.0,0.0,0.0,8
HBSch,3032.0,12.48,0.01,0.0,1.45,8
All,3033.0,20013.03,1704.04,554.17,2824.4,8
HBW,3033.0,3839.14,162.33,190.71,353.04,8
HBO,3033.0,12067.08,1424.39,334.04,1758.43,8
NHB,3033.0,2388.14,111.6,21.58,133.19,8
HBC,3033.0,86.0,0.0,6.3,6.3,8
HBSch,3033.0,1632.67,5.72,1.54,573.44,8
All,3034.0,9472.93,743.75,226.97,1170.14,8
HBW,3034.0,1512.22,64.12,79.17,143.28,8
HBO,3034.0,4675.85,505.59,121.61,627.2,8
NHB,3034.0,2595.22,171.94,25.17,197.11,8
HBC,3034.0,21.0,0.09,0.49,0.57,8
HBSch,3034.0,668.63,2.01,0.54,201.97,8
All,3035.0,140.77,3.53,0.94,4.47,8
HBW,3035.0,0.0,0.0,0.0,0.0,8
HBO,3035.0,0.0,0.0,0.0,0.0,8
NHB,3035.0,140.77,3.53,0.94,4.47,8
HBC,3035.0,0.0,0.0,0.0,0.0,8
HBSch,3035.0,0.0,0.0,0.0,0.0,8
All,3036.0,671.99,18.13,4.28,22.41,8
HBW,3036.0,0.0,0.0,0.0,0.0,8
HBO,3036.0,0.0,0.0,0.0,0.0,8
NHB,3036.0,671.99,18.13,4.28,22.41,8
HBC,3036.0,0.0,0.0,0.0,0.0,8
HBSch,3036.0,0.0,0.0,0.0,0.0,8
All,3037.0,283.6,5.58,2.1,7.67,8
HBW,3037.0,0.0,0.0,0.0,0.0,8
HBO,3037.0,0.0,0.0,0.0,0.0,8
NHB,3037.0,283.6,5.58,2.1,7.67,8
HBC,3037.0,0.0,0.0,0.0,0.0,8
HBSch,3037.0,0.0,0.0,0.0,0.0,8
All,3038.0,456.65,10.54,3.16,13.71,8
HBW,3038.0,0.0,0.0,0.0,0.0,8
HBO,3038.0,0.0,0.0,0.0,0.0,8
NHB,3038.0,456.65,10.54,3.16,13.71,8
HBC,3038.0,0.0,0.0,0.0,0.0,8
HBSch,3038.0,0.0,0.0,0.0,0.0,8
All,3039.0,4197.36,280.94,59.22,449.16,8
HBW,3039.0,709.99,20.75,13.26,34.01,8
HBO,3039.0,2282.47,218.01,38.4,256.41,8
NHB,3039.0,861.72,41.08,5.17,46.24,8
HBC,3039.0,36.0,0.0,2.09,2.09,8
HBSch,3039.0,307.18,1.1,0.31,110.4,8
All,3040.0,4280.0,283.72,57.58,402.46,8
HBW,3040.0,819.17,18.35,14.03,32.37,8
HBO,3040.0,2401.3,230.16,38.71,268.87,8
NHB,3040.0,733.21,34.6,4.29,38.89,8
HBC,3040.0,21.0,0.0,0.39,0.39,8
HBSch,3040.0,305.32,0.62,0.17,61.94,8
All,3041.0,4618.61,242.56,59.35,402.13,8
HBW,3041.0,994.61,6.91,13.29,20.2,8
HBO,3041.0,2887.97,223.34,41.35,264.69,8
NHB,3041.0,303.17,11.3,1.73,13.03,8
HBC,3041.0,54.0,0.0,2.7,2.7,8
HBSch,3041.0,378.85,1.01,0.28,101.5,8
All,3042.0,2333.94,124.73,34.12,160.31,8
HBW,3042.0,414.05,9.13,8.57,17.7,8
HBO,3042.0,1321.8,100.96,22.86,123.81,8
NHB,3042.0,398.27,14.63,2.51,17.15,8
HBC,3042.0,9.0,0.0,0.18,0.18,8
HBSch,3042.0,190.82,0.01,0.0,1.47,8
All,3043.0,1532.22,80.82,20.37,128.83,8
HBW,3043.0,277.74,3.96,5.14,9.1,8
HBO,3043.0,775.93,61.61,12.66,74.27,8
NHB,3043.0,382.86,14.97,2.33,17.3,8
HBC,3043.0,4.0,0.0,0.17,0.17,8
HBSch,3043.0,91.69,0.28,0.08,28.0,8
All,3044.0,1773.08,64.46,20.94,86.21,8
HBW,3044.0,275.7,3.09,4.94,8.03,8
HBO,3044.0,768.16,42.62,12.15,54.78,8
NHB,3044.0,622.78,18.75,3.84,22.59,8
HBC,3044.0,3.0,0.0,0.0,0.0,8
HBSch,3044.0,103.44,0.01,0.0,0.81,8
All,3045.0,31.28,0.2,0.34,0.54,8
HBW,3045.0,6.66,0.0,0.08,0.08,8
HBO,3045.0,18.18,0.19,0.24,0.43,8
NHB,3045.0,4.83,0.01,0.02,0.02,8
HBC,3045.0,0.0,0.0,0.0,0.0,8
HBSch,3045.0,1.6,0.0,0.0,0.0,8
All,3046.0,4.87,0.04,0.05,0.1,8
HBW,3046.0,0.59,0.0,0.01,0.01,8
HBO,3046.0,2.74,0.04,0.04,0.08,8
NHB,3046.0,1.3,0.0,0.01,0.01,8
HBC,3046.0,0.0,0.0,0.0,0.0,8
HBSch,3046.0,0.24,0.0,0.0,0.0,8
All,3047.0,0.59,0.01,0.0,0.01,8
HBW,3047.0,0.0,0.0,0.0,0.0,8
HBO,3047.0,0.0,0.0,0.0,0.0,8
NHB,3047.0,0.59,0.01,0.0,0.01,8
HBC,3047.0,0.0,0.0,0.0,0.0,8
HBSch,3047.0,0.0,0.0,0.0,0.0,8
All,3048.0,0.34,0.01,0.0,0.02,8
HBW,3048.0,0.0,0.0,0.0,0.0,8
HBO,3048.0,0.0,0.0,0.0,0.0,8
NHB,3048.0,0.34,0.01,0.0,0.02,8
HBC,3048.0,0.0,0.0,0.0,0.0,8
HBSch,3048.0,0.0,0.0,0.0,0.0,8
All,3049.0,0.41,0.0,0.0,0.01,8
HBW,3049.0,0.0,0.0,0.0,0.0,8
HBO,3049.0,0.0,0.0,0.0,0.0,8
NHB,3049.0,0.41,0.0,0.0,0.01,8
HBC,3049.0,0.0,0.0,0.0,0.0,8
HBSch,3049.0,0.0,0.0,0.0,0.0,8
All,3050.0,0.45,0.01,0.0,0.01,8
HBW,3050.0,0.0,0.0,0.0,0.0,8
HBO,3050.0,0.0,0.0,0.0,0.0,8
NHB,3050.0,0.45,0.01,0.0,0.01,8
HBC,3050.0,0.0,0.0,0.0,0.0,8
HBSch,3050.0,0.0,0.0,0.0,0.0,8
All,3051.0,463.22,17.17,2.58,19.75,8
HBW,3051.0,0.0,0.0,0.0,0.0,8
HBO,3051.0,0.0,0.0,0.0,0.0,8
NHB,3051.0,463.22,17.17,2.58,19.75,8
HBC,3051.0,0.0,0.0,0.0,0.0,8
HBSch,3051.0,0.0,0.0,0.0,0.0,8
All,3052.0,252.24,10.69,1.45,12.14,8
HBW,3052.0,0.0,0.0,0.0,0.0,8
HBO,3052.0,0.0,0.0,0.0,0.0,8
NHB,3052.0,252.24,10.69,1.45,12.14,8
HBC,3052.0,0.0,0.0,0.0,0.0,8
HBSch,3052.0,0.0,0.0,0.0,0.0,8
All,3053.0,576.81,16.85,3.36,20.21,8
HBW,3053.0,0.0,0.0,0.0,0.0,8
HBO,3053.0,0.0,0.0,0.0,0.0,8
NHB,3053.0,576.81,16.85,3.36,20.21,8
HBC,3053.0,0.0,0.0,0.0,0.0,8
HBSch,3053.0,0.0,0.0,0.0,0.0,8
All,3054.0,305.2,8.74,1.94,10.68,8
HBW,3054.0,2.96,0.05,0.06,0.11,8
HBO,3054.0,6.51,0.43,0.11,0.54,8
NHB,3054.0,295.36,8.27,1.76,10.03,8
HBC,3054.0,0.0,0.0,0.0,0.0,8
HBSch,3054.0,0.37,0.0,0.0,0.0,8
All,3055.0,947.05,22.12,5.96,28.08,8
HBW,3055.0,0.0,0.0,0.0,0.0,8
HBO,3055.0,0.0,0.0,0.0,0.0,8
NHB,3055.0,947.05,22.12,5.96,28.08,8
HBC,3055.0,0.0,0.0,0.0,0.0,8
HBSch,3055.0,0.0,0.0,0.0,0.0,8
All,3056.0,718.59,20.75,4.59,25.34,8
HBW,3056.0,0.0,0.0,0.0,0.0,8
HBO,3056.0,0.0,0.0,0.0,0.0,8
NHB,3056.0,718.59,20.75,4.59,25.34,8
HBC,3056.0,0.0,0.0,0.0,0.0,8
HBSch,3056.0,0.0,0.0,0.0,0.0,8
All,3057.0,1220.32,32.07,8.25,40.32,8
HBW,3057.0,0.0,0.0,0.0,0.0,8
HBO,3057.0,0.0,0.0,0.0,0.0,8
NHB,3057.0,1220.32,32.07,8.25,40.32,8
HBC,3057.0,0.0,0.0,0.0,0.0,8
HBSch,3057.0,0.0,0.0,0.0,0.0,8
All,3058.0,1489.32,96.25,23.43,204.89,8
HBW,3058.0,262.86,5.99,5.7,11.69,8
HBO,3058.0,875.65,81.08,14.99,96.07,8
NHB,3058.0,232.18,8.33,1.4,9.72,8
HBC,3058.0,16.0,0.0,1.09,1.09,8
HBSch,3058.0,102.63,0.86,0.25,86.32,8
All,3059.0,4545.1,332.12,61.55,622.62,8
HBW,3059.0,798.42,25.81,13.95,39.76,8
HBO,3059.0,2788.83,284.21,44.35,328.56,8
NHB,3059.0,444.5,19.78,2.59,22.37,8
HBC,3059.0,168.0,0.0,0.0,0.0,8
HBSch,3059.0,345.36,2.31,0.67,231.94,8
All,3060.0,1817.41,96.71,24.5,228.74,8
HBW,3060.0,342.59,6.26,6.34,12.6,8
HBO,3060.0,1012.06,78.74,15.67,94.41,8
NHB,3060.0,337.04,10.62,2.07,12.7,8
HBC,3060.0,7.0,0.0,0.1,0.1,8
HBSch,3060.0,118.73,1.09,0.32,108.93,8
All,3061.0,4559.84,281.48,60.39,605.96,8
HBW,3061.0,866.91,19.36,14.84,34.2,8
HBO,3061.0,2645.63,236.07,40.62,276.69,8
NHB,3061.0,568.64,23.38,3.41,26.79,8
HBC,3061.0,144.0,0.0,0.74,0.74,8
HBSch,3061.0,334.65,2.67,0.78,267.54,8
All,3062.0,185.6,6.55,2.97,16.08,8
HBW,3062.0,46.75,0.5,0.98,1.47,8
HBO,3062.0,113.03,5.63,1.86,7.5,8
NHB,3062.0,14.52,0.35,0.1,0.46,8
HBC,3062.0,0.0,0.0,0.0,0.0,8
HBSch,3062.0,11.31,0.07,0.02,6.65,8
All,3063.0,9.43,0.31,0.07,0.37,8
