Purpose,TAZID,All,Walk,Bike,NonM
NHB,3061.0,909.85,41.33,5.87,47.21
HBC,3061.0,140.0,0.0,0.95,0.95
HBSch,3061.0,332.77,2.69,0.79,269.62
All,3062.0,194.43,7.97,2.9,17.65
HBW,3062.0,45.99,0.75,0.79,1.54
HBO,3062.0,112.6,6.48,1.91,8.38
NHB,3062.0,24.58,0.67,0.18,0.86
HBC,3062.0,0.0,0.0,0.0,0.0
HBSch,3062.0,11.25,0.07,0.02,6.87
All,3063.0,16.57,0.6,0.12,0.72
HBW,3063.0,0.0,0.0,0.0,0.0
HBO,3063.0,0.0,0.0,0.0,0.0
NHB,3063.0,16.57,0.6,0.12,0.72
HBC,3063.0,0.0,0.0,0.0,0.0
HBSch,3063.0,0.0,0.0,0.0,0.0
All,3064.0,1601.26,131.78,19.75,223.4
HBW,3064.0,226.0,9.13,3.7,12.83
HBO,3064.0,779.6,94.19,12.86,107.05
NHB,3064.0,494.4,27.73,2.99,30.71
HBC,3064.0,4.0,0.0,0.0,0.0
HBSch,3064.0,97.27,0.73,0.21,72.81
All,3065.0,2863.04,249.2,35.63,361.06
HBW,3065.0,421.66,28.26,7.94,36.2
HBO,3065.0,1125.36,147.37,20.07,167.44
NHB,3065.0,1193.51,72.8,7.39,80.19
HBC,3065.0,26.0,0.0,0.0,0.0
HBSch,3065.0,96.51,0.77,0.23,77.23
All,3066.0,5747.62,572.85,62.95,780.11
HBW,3066.0,537.98,62.82,11.18,74.0
HBO,3066.0,1800.49,274.7,30.99,305.69
NHB,3066.0,3183.59,233.87,20.36,254.23
HBC,3066.0,3.0,0.0,0.0,0.0
HBSch,3066.0,222.56,1.46,0.42,146.19
All,3067.0,3200.05,307.19,40.37,450.34
HBW,3067.0,507.41,37.76,9.31,47.07
HBO,3067.0,1379.05,190.08,23.44,213.52
NHB,3067.0,1164.99,78.31,7.31,85.62
HBC,3067.0,20.0,0.0,0.0,0.0
HBSch,3067.0,128.6,1.04,0.31,104.13
All,3068.0,3323.02,286.18,46.8,427.93
HBW,3068.0,494.9,20.83,9.98,30.8
HBO,3068.0,1641.73,206.24,29.67,235.91
NHB,3068.0,931.39,58.16,6.22,64.38
HBC,3068.0,44.0,0.0,0.67,0.67
HBSch,3068.0,211.0,0.96,0.27,96.18
All,3069.0,3536.09,331.45,50.98,523.34
HBW,3069.0,575.96,26.1,11.13,37.23
HBO,3069.0,1870.11,247.94,33.74,281.68
NHB,3069.0,878.47,55.98,5.69,61.67
HBC,3069.0,8.0,0.0,0.0,0.0
HBSch,3069.0,203.55,1.42,0.43,142.76
All,3070.0,3299.73,271.31,32.6,371.95
HBW,3070.0,351.11,22.33,5.77,28.11
HBO,3070.0,920.01,123.03,15.14,138.17
NHB,3070.0,1943.45,125.26,11.48,136.74
HBC,3070.0,7.0,0.0,0.0,0.0
HBSch,3070.0,78.17,0.69,0.2,68.93
All,3071.0,3158.99,249.87,42.58,428.57
HBW,3071.0,675.36,12.96,10.17,23.14
HBO,3071.0,1776.16,211.14,29.24,240.38
NHB,3071.0,470.79,24.39,2.76,27.15
HBC,3071.0,79.0,0.0,0.0,0.0
HBSch,3071.0,157.68,1.38,0.41,137.91
All,3072.0,3643.47,214.72,36.92,413.9
HBW,3072.0,624.72,10.79,6.11,16.9
HBO,3072.0,2000.44,175.91,26.53,202.44
NHB,3072.0,691.42,26.38,3.77,30.14
HBC,3072.0,63.01,0.0,0.0,0.0
HBSch,3072.0,263.89,1.64,0.51,164.42
All,3073.0,3727.46,317.88,48.72,545.25
HBW,3073.0,669.07,20.24,10.37,30.61
HBO,3073.0,2013.33,249.78,32.89,282.67
NHB,3073.0,814.07,46.04,4.93,50.97
HBC,3073.0,22.01,0.0,0.0,0.0
HBSch,3073.0,208.98,1.8,0.54,181.0
All,3074.0,3224.28,223.57,41.99,416.96
HBW,3074.0,678.41,6.77,9.16,15.93
HBO,3074.0,1972.87,201.05,30.35,231.4
NHB,3074.0,342.02,14.22,2.02,16.24
HBC,3074.0,27.0,0.0,0.0,0.0
HBSch,3074.0,203.99,1.53,0.46,153.38
All,3075.0,2657.29,242.91,34.33,277.24
HBW,3075.0,528.62,16.3,8.34,24.64
HBO,3075.0,1527.13,212.87,23.73,236.61
NHB,3075.0,400.77,13.73,2.26,15.99
HBC,3075.0,13.0,0.0,0.0,0.0
HBSch,3075.0,187.77,0.0,0.0,0.0
All,3076.0,4712.45,368.12,47.61,415.73
HBW,3076.0,554.38,37.75,9.44,47.19
HBO,3076.0,1593.11,218.1,24.66,242.75
NHB,3076.0,2349.75,112.28,13.51,125.79
HBC,3076.0,22.0,0.0,0.0,0.0
HBSch,3076.0,193.21,0.0,0.0,0.0
All,3077.0,5460.52,446.15,68.35,514.5
HBW,3077.0,937.15,36.91,15.1,52.02
HBO,3077.0,3153.77,374.94,48.26,423.2
NHB,3077.0,845.81,34.29,4.99,39.28
HBC,3077.0,44.01,0.0,0.0,0.0
HBSch,3077.0,479.79,0.0,0.0,0.0
All,3078.0,1967.56,103.09,24.04,183.83
HBW,3078.0,390.37,5.61,5.47,11.08
HBO,3078.0,1160.52,92.06,17.28,109.34
NHB,3078.0,187.09,4.84,1.14,5.98
HBC,3078.0,72.0,0.0,0.0,0.0
HBSch,3078.0,157.59,0.57,0.16,57.44
All,3079.0,5287.32,291.53,31.12,322.65
HBW,3079.0,0.0,0.0,0.0,0.0
HBO,3079.0,0.0,0.0,0.0,0.0
NHB,3079.0,5287.32,291.53,31.12,322.65
HBC,3079.0,0.0,0.0,0.0,0.0
HBSch,3079.0,0.0,0.0,0.0,0.0
All,3080.0,0.29,0.02,0.0,0.02
HBW,3080.0,0.0,0.0,0.0,0.0
HBO,3080.0,0.0,0.0,0.0,0.0
NHB,3080.0,0.29,0.02,0.0,0.02
HBC,3080.0,0.0,0.0,0.0,0.0
HBSch,3080.0,0.0,0.0,0.0,0.0
All,3081.0,1289.62,62.41,9.48,82.46
HBW,3081.0,58.9,3.64,0.88,4.53
HBO,3081.0,157.97,16.73,2.24,18.97
NHB,3081.0,1049.14,41.93,6.33,48.26
HBC,3081.0,8.0,0.0,0.0,0.0
HBSch,3081.0,15.61,0.11,0.03,10.7
All,3082.0,3538.45,250.94,41.16,425.54
HBW,3082.0,569.79,25.42,8.61,34.04
HBO,3082.0,1745.45,182.13,26.19,208.31
NHB,3082.0,979.91,42.04,5.98,48.02
HBC,3082.0,14.0,0.0,0.0,0.0
HBSch,3082.0,229.29,1.35,0.38,135.16
All,3083.0,3828.35,212.87,50.04,425.49
HBW,3083.0,762.99,9.41,11.01,20.42
HBO,3083.0,2329.91,191.54,36.19,227.73
NHB,3083.0,394.85,10.28,2.38,12.66
HBC,3083.0,20.0,0.0,0.0,0.0
HBSch,3083.0,320.6,1.64,0.46,164.68
All,3084.0,115.79,4.75,1.4,7.68
HBW,3084.0,24.53,0.31,0.32,0.64
HBO,3084.0,66.16,3.9,0.95,4.86
NHB,3084.0,17.59,0.51,0.11,0.63
HBC,3084.0,0.0,0.0,0.0,0.0
HBSch,3084.0,7.51,0.02,0.0,1.55
All,3085.0,0.72,0.02,0.01,0.02
HBW,3085.0,0.0,0.0,0.0,0.0
HBO,3085.0,0.0,0.0,0.0,0.0
NHB,3085.0,0.72,0.02,0.01,0.02
HBC,3085.0,0.0,0.0,0.0,0.0
HBSch,3085.0,0.0,0.0,0.0,0.0
All,3086.0,369.76,6.78,2.5,9.27
HBW,3086.0,10.67,0.22,0.15,0.38
HBO,3086.0,35.79,1.53,0.51,2.03
NHB,3086.0,318.18,5.02,1.84,6.86
HBC,3086.0,0.0,0.0,0.0,0.0
HBSch,3086.0,5.12,0.0,0.0,0.0
All,3087.0,704.17,33.04,8.85,48.32
HBW,3087.0,125.21,2.76,1.98,4.74
HBO,3087.0,395.67,26.72,6.12,32.84
NHB,3087.0,123.79,3.5,0.72,4.22
HBC,3087.0,1.0,0.0,0.0,0.0
HBSch,3087.0,58.51,0.07,0.02,6.52
All,3088.0,76.74,2.58,0.92,4.11
HBW,3088.0,15.09,0.14,0.21,0.35
HBO,3088.0,47.06,2.24,0.65,2.9
NHB,3088.0,8.24,0.18,0.05,0.24
HBC,3088.0,0.0,0.0,0.0,0.0
HBSch,3088.0,6.35,0.01,0.0,0.62
All,3089.0,490.6,9.31,4.43,13.76
HBW,3089.0,51.68,0.51,0.69,1.2
HBO,3089.0,170.27,5.47,2.4,7.87
NHB,3089.0,241.9,3.33,1.34,4.67
HBC,3089.0,1.0,0.0,0.0,0.0
HBSch,3089.0,25.76,0.0,0.0,0.02
All,3090.0,508.43,18.96,4.44,26.54
HBW,3090.0,48.97,0.76,0.65,1.41
HBO,3090.0,133.9,8.56,1.98,10.54
NHB,3090.0,308.95,9.6,1.81,11.41
HBC,3090.0,1.0,0.0,0.0,0.0
HBSch,3090.0,15.61,0.03,0.01,3.18
All,3091.0,1031.18,49.36,11.82,76.2
HBW,3091.0,174.04,2.53,2.6,5.13
HBO,3091.0,458.81,36.2,7.23,43.43
NHB,3091.0,340.56,10.47,1.95,12.42
HBC,3091.0,5.0,0.0,0.0,0.0
HBSch,3091.0,52.77,0.15,0.05,15.22
All,3092.0,2215.24,129.59,29.75,238.71
HBW,3092.0,429.17,3.94,6.46,10.4
HBO,3092.0,1382.18,117.33,21.81,139.14
NHB,3092.0,214.38,7.52,1.24,8.77
HBC,3092.0,7.0,0.0,0.0,0.0
HBSch,3092.0,182.52,0.8,0.23,80.41
All,3093.0,2220.58,167.72,29.42,317.92
HBW,3093.0,440.7,8.84,6.39,15.22
HBO,3093.0,1358.58,145.2,21.17,166.37
NHB,3093.0,252.23,12.46,1.51,13.97
HBC,3093.0,2.0,0.0,0.0,0.0
HBSch,3093.0,167.06,1.22,0.36,122.35
All,3094.0,2702.1,206.46,34.31,386.44
HBW,3094.0,429.08,12.26,6.95,19.21
HBO,3094.0,1421.28,160.16,22.98,183.14
NHB,3094.0,672.61,32.57,3.93,36.5
HBC,3094.0,9.0,0.0,0.0,0.0
HBSch,3094.0,170.13,1.47,0.44,147.59
All,3095.0,3755.04,340.32,48.95,526.88
HBW,3095.0,638.93,25.68,11.08,36.76
HBO,3095.0,1777.8,243.72,30.84,274.56
NHB,3095.0,1120.38,69.54,6.61,76.15
HBC,3095.0,63.0,0.0,0.0,0.0
HBSch,3095.0,154.94,1.39,0.41,139.41
All,3096.0,2798.84,205.57,32.49,376.27
HBW,3096.0,502.52,11.88,6.5,18.38
HBO,3096.0,1485.94,161.5,21.96,183.46
NHB,3096.0,626.71,30.79,3.61,34.4
HBC,3096.0,21.0,0.0,0.0,0.0
HBSch,3096.0,162.67,1.4,0.42,140.03
All,3097.0,4497.93,284.61,45.82,538.13
HBW,3097.0,744.62,15.54,7.36,22.9
HBO,3097.0,2372.44,221.84,32.19,254.03
NHB,3097.0,1032.88,45.13,5.62,50.76
HBC,3097.0,41.0,0.0,0.0,0.0
HBSch,3097.0,306.99,2.1,0.64,210.44
All,3098.0,1851.33,83.15,17.05,132.76
HBW,3098.0,356.15,0.88,2.51,3.4
HBO,3098.0,1138.27,77.4,13.64,91.04
NHB,3098.0,156.52,4.54,0.79,5.33
HBC,3098.0,35.0,0.0,0.0,0.0
HBSch,3098.0,165.39,0.33,0.11,33.0
All,3099.0,4449.41,242.12,42.64,415.12
HBW,3099.0,861.81,3.21,6.75,9.96
HBO,3099.0,2625.15,223.62,33.46,257.08
NHB,3099.0,383.74,13.98,1.99,15.97
HBC,3099.0,204.0,0.0,0.0,0.0
HBSch,3099.0,374.73,1.32,0.44,132.11
All,3100.0,2274.57,150.71,26.26,311.15
HBW,3100.0,430.54,3.06,4.92,7.98
HBO,3100.0,1361.06,136.95,19.74,156.69
NHB,3100.0,209.53,9.34,1.19,10.53
HBC,3100.0,113.0,0.0,0.0,0.0
HBSch,3100.0,160.44,1.36,0.41,135.95
All,3101.0,3614.05,267.0,46.66,498.57
HBW,3101.0,717.38,7.3,9.66,16.96
HBO,3101.0,2232.57,241.13,34.33,275.46
NHB,3101.0,363.24,16.7,2.1,18.81
HBC,3101.0,52.01,0.0,0.0,0.0
HBSch,3101.0,248.85,1.87,0.57,187.35
All,3102.0,2002.31,124.94,23.44,262.98
HBW,3102.0,397.37,4.01,4.81,8.82
HBO,3102.0,1179.88,108.56,16.65,125.21
NHB,3102.0,281.43,11.21,1.63,12.84
HBC,3102.0,7.0,0.0,0.0,0.0
HBSch,3102.0,136.63,1.16,0.34,116.11
All,3103.0,1126.83,70.55,12.64,139.39
HBW,3103.0,240.85,1.57,2.53,4.1
HBO,3103.0,665.75,63.5,9.25,72.75
NHB,3103.0,118.21,4.92,0.68,5.6
HBC,3103.0,34.01,0.0,0.0,0.0
HBSch,3103.0,68.01,0.57,0.17,56.94
All,3104.0,2248.3,136.44,24.55,286.47
HBW,3104.0,460.77,3.75,4.73,8.47
HBO,3104.0,1312.27,122.42,18.15,140.57
NHB,3104.0,233.76,9.0,1.3,10.3
HBC,3104.0,99.0,0.0,0.0,0.0
HBSch,3104.0,142.5,1.27,0.38,127.13
All,3105.0,2270.63,116.33,24.1,225.72
HBW,3105.0,397.6,5.74,4.61,10.35
HBO,3105.0,1128.85,89.3,15.9,105.2
NHB,3105.0,604.29,20.43,3.34,23.76
HBC,3105.0,13.0,0.0,0.0,0.0
HBSch,3105.0,126.88,0.86,0.26,86.41
All,3106.0,3695.1,151.67,44.21,352.91
HBW,3106.0,746.56,6.0,8.85,14.86
HBO,3106.0,2270.21,135.69,32.9,168.59
NHB,3106.0,359.3,8.38,2.01,10.39
HBC,3106.0,12.0,0.0,0.0,0.0
HBSch,3106.0,307.03,1.59,0.45,159.07
All,3107.0,771.71,32.9,7.26,62.79
HBW,3107.0,123.98,2.44,1.28,3.72
HBO,3107.0,330.69,22.2,4.42,26.62
NHB,3107.0,280.48,8.03,1.49,9.52
HBC,3107.0,3.0,0.0,0.0,0.0
HBSch,3107.0,33.56,0.23,0.07,22.93
All,3108.0,1096.85,63.44,10.36,124.58
HBW,3108.0,165.88,5.88,1.73,7.61
HBO,3108.0,508.78,45.07,6.6,51.67
NHB,3108.0,358.6,11.97,1.87,13.85
HBC,3108.0,2.0,0.0,0.0,0.0
HBSch,3108.0,61.6,0.51,0.15,51.44
All,3109.0,3607.95,232.34,36.59,474.67
HBW,3109.0,701.11,17.86,6.63,24.49
HBO,3109.0,2025.25,189.37,26.11,215.49
NHB,3109.0,639.95,23.03,3.22,26.25
HBC,3109.0,11.0,0.0,0.0,0.0
HBSch,3109.0,230.64,2.08,0.62,208.44
All,3110.0,2757.24,147.52,23.2,289.61
HBW,3110.0,412.32,9.36,3.44,12.8
HBO,3110.0,1185.68,97.58,14.53,112.11
NHB,3110.0,977.47,39.38,4.87,44.25
HBC,3110.0,43.0,0.0,0.0,0.0
HBSch,3110.0,138.77,1.2,0.35,120.44
All,3111.0,865.4,41.03,8.12,84.16
HBW,3111.0,187.57,0.95,1.27,2.21
HBO,3111.0,513.74,36.71,6.3,43.01
NHB,3111.0,86.69,3.02,0.45,3.46
HBC,3111.0,18.0,0.0,0.0,0.0
HBSch,3111.0,59.41,0.35,0.11,35.48
All,3112.0,2685.66,117.28,24.4,290.71
HBW,3112.0,578.53,1.36,3.53,4.89
HBO,3112.0,1633.57,108.11,19.18,127.29
NHB,3112.0,275.34,6.3,1.24,7.54
HBC,3112.0,10.0,0.0,0.0,0.0
HBSch,3112.0,188.22,1.51,0.45,150.99
All,3113.0,2541.5,85.82,23.86,165.24
HBW,3113.0,505.19,5.35,4.13,9.48
HBO,3113.0,1522.59,75.21,18.19,93.41
NHB,3113.0,300.98,4.7,1.36,6.05
HBC,3113.0,8.0,0.0,0.0,0.0
HBSch,3113.0,204.74,0.56,0.19,56.3
All,3114.0,1274.76,61.91,12.67,151.27
HBW,3114.0,259.5,3.13,2.27,5.4
HBO,3114.0,757.24,54.71,9.55,64.25
NHB,3114.0,118.03,3.29,0.62,3.91
HBC,3114.0,50.0,0.0,0.0,0.0
HBSch,3114.0,90.0,0.77,0.23,77.7
All,3115.0,1480.95,71.21,12.68,138.7
HBW,3115.0,175.72,8.92,2.08,11.0
HBO,3115.0,566.32,41.85,7.06,48.91
NHB,3115.0,661.45,19.89,3.38,23.27
HBC,3115.0,1.0,0.0,0.0,0.0
HBSch,3115.0,76.45,0.55,0.16,55.52
All,3116.0,2223.03,124.89,23.45,238.65
HBW,3116.0,375.82,14.95,4.71,19.66
HBO,3116.0,1136.8,91.79,15.52,107.31
NHB,3116.0,552.64,17.24,2.95,20.19
HBC,3116.0,10.0,0.0,0.0,0.0
HBSch,3116.0,147.76,0.91,0.27,91.49
All,3117.0,1668.65,75.94,20.1,179.4
HBW,3117.0,338.67,2.72,4.44,7.16
HBO,3117.0,996.93,67.62,14.28,81.9
NHB,3117.0,200.52,4.75,1.12,5.88
HBC,3117.0,6.0,0.0,0.0,0.0
HBSch,3117.0,126.53,0.84,0.25,84.46
All,3118.0,2472.97,140.04,27.6,285.92
HBW,3118.0,458.96,16.07,5.89,21.96
HBO,3118.0,1377.0,109.63,18.99,128.61
NHB,3118.0,446.59,13.15,2.38,15.53
HBC,3118.0,14.0,0.0,0.0,0.0
HBSch,3118.0,176.42,1.19,0.35,119.82
All,3119.0,1577.97,75.09,15.38,152.75
HBW,3119.0,282.22,9.94,2.92,12.86
HBO,3119.0,844.6,56.29,10.57,66.86
NHB,3119.0,341.9,8.24,1.7,9.94
HBC,3119.0,0.0,0.0,0.0,0.0
HBSch,3119.0,109.25,0.63,0.18,63.09
All,3120.0,437.59,16.13,4.17,40.67
HBW,3120.0,85.1,0.69,0.67,1.37
HBO,3120.0,271.66,14.42,3.22,17.63
NHB,3120.0,41.83,0.81,0.21,1.03
HBC,3120.0,0.0,0.0,0.0,0.0
HBSch,3120.0,39.0,0.21,0.06,20.64
All,3121.0,858.99,21.66,6.94,28.6
HBW,3121.0,166.71,0.59,1.2,1.79
HBO,3121.0,460.11,20.03,5.37,25.41
NHB,3121.0,78.43,1.04,0.37,1.41
HBC,3121.0,91.0,0.0,0.0,0.0
HBSch,3121.0,62.75,0.0,0.0,0.0
All,3122.0,464.26,7.89,3.73,11.63
HBW,3122.0,102.7,0.11,0.62,0.73
HBO,3122.0,267.35,7.39,2.88,10.28
NHB,3122.0,55.22,0.39,0.23,0.62
HBC,3122.0,6.0,0.0,0.0,0.0
HBSch,3122.0,32.99,0.0,0.0,0.0
All,3123.0,0.0,0.0,0.0,0.0
HBW,3123.0,0.0,0.0,0.0,0.0
HBO,3123.0,0.0,0.0,0.0,0.0
NHB,3123.0,0.0,0.0,0.0,0.0
HBC,3123.0,0.0,0.0,0.0,0.0
HBSch,3123.0,0.0,0.0,0.0,0.0
All,3124.0,0.0,0.0,0.0,0.0
HBW,3124.0,0.0,0.0,0.0,0.0
HBO,3124.0,0.0,0.0,0.0,0.0
NHB,3124.0,0.0,0.0,0.0,0.0
HBC,3124.0,0.0,0.0,0.0,0.0
HBSch,3124.0,0.0,0.0,0.0,0.0
All,3125.0,815.19,18.41,7.09,38.64
HBW,3125.0,162.69,0.67,1.12,1.79
HBO,3125.0,466.03,16.29,5.36,21.66
NHB,3125.0,121.08,1.32,0.56,1.87
HBC,3125.0,1.0,0.0,0.0,0.0
HBSch,3125.0,64.39,0.13,0.04,13.31
All,3126.0,758.3,23.55,7.23,70.32
HBW,3126.0,144.95,0.8,1.14,1.94
HBO,3126.0,469.48,21.32,5.65,26.97
NHB,3126.0,64.93,1.04,0.33,1.37
HBC,3126.0,13.0,0.0,0.0,0.0
HBSch,3126.0,65.94,0.4,0.12,40.05
All,3127.0,217.96,7.28,2.25,18.54
HBW,3127.0,48.42,0.28,0.43,0.71
HBO,3127.0,129.98,6.44,1.65,8.09
NHB,3127.0,24.53,0.47,0.13,0.6
HBC,3127.0,0.0,0.0,0.0,0.0
HBSch,3127.0,15.03,0.09,0.03,9.13
All,3128.0,79.66,1.15,0.89,2.03
HBW,3128.0,17.98,0.01,0.19,0.19
HBO,3128.0,44.21,1.1,0.64,1.74
NHB,3128.0,13.76,0.04,0.06,0.1
HBC,3128.0,0.0,0.0,0.0,0.0
HBSch,3128.0,3.71,0.0,0.0,0.0
All,3129.0,9.85,0.14,0.09,0.23
HBW,3129.0,1.25,0.0,0.01,0.02
HBO,3129.0,4.7,0.12,0.06,0.18
NHB,3129.0,3.22,0.02,0.02,0.03
HBC,3129.0,0.0,0.0,0.0,0.0
HBSch,3129.0,0.68,0.0,0.0,0.0
All,3130.0,87.47,1.9,0.55,2.45
HBW,3130.0,2.18,0.03,0.02,0.06
HBO,3130.0,7.85,0.57,0.11,0.68
NHB,3130.0,76.68,1.3,0.42,1.72
HBC,3130.0,0.0,0.0,0.0,0.0
HBSch,3130.0,0.76,0.0,0.0,0.0
All,3131.0,109.89,2.23,1.29,3.53
HBW,3131.0,24.84,0.05,0.32,0.37
HBO,3131.0,61.87,2.11,0.89,2.99
NHB,3131.0,17.68,0.08,0.09,0.16
HBC,3131.0,0.0,0.0,0.0,0.0
HBSch,3131.0,5.5,0.0,0.0,0.0
All,3132.0,745.11,26.85,4.19,31.04
HBW,3132.0,2.29,0.12,0.03,0.15
HBO,3132.0,10.2,1.21,0.12,1.32
NHB,3132.0,731.82,25.52,4.04,29.57
HBC,3132.0,0.0,0.0,0.0,0.0
HBSch,3132.0,0.79,0.0,0.0,0.0
All,3133.0,2087.36,83.0,11.45,94.45
HBW,3133.0,0.0,0.0,0.0,0.0
HBO,3133.0,0.0,0.0,0.0,0.0
NHB,3133.0,2087.36,83.0,11.45,94.45
HBC,3133.0,0.0,0.0,0.0,0.0
HBSch,3133.0,0.0,0.0,0.0,0.0
All,3134.0,891.8,35.85,5.1,40.95
HBW,3134.0,0.0,0.0,0.0,0.0
HBO,3134.0,0.0,0.0,0.0,0.0
NHB,3134.0,891.8,35.85,5.1,40.95
HBC,3134.0,0.0,0.0,0.0,0.0
HBSch,3134.0,0.0,0.0,0.0,0.0
All,3135.0,941.78,30.23,5.28,35.51
HBW,3135.0,0.0,0.0,0.0,0.0
HBO,3135.0,0.0,0.0,0.0,0.0
NHB,3135.0,941.78,30.23,5.28,35.51
HBC,3135.0,0.0,0.0,0.0,0.0
HBSch,3135.0,0.0,0.0,0.0,0.0
All,3136.0,133.71,3.83,0.71,4.54
HBW,3136.0,0.0,0.0,0.0,0.0
HBO,3136.0,0.0,0.0,0.0,0.0
NHB,3136.0,133.71,3.83,0.71,4.54
HBC,3136.0,0.0,0.0,0.0,0.0
HBSch,3136.0,0.0,0.0,0.0,0.0
All,3137.0,24.67,0.8,0.33,1.79
HBW,3137.0,5.1,0.07,0.08,0.15
HBO,3137.0,14.23,0.63,0.21,0.84
NHB,3137.0,4.27,0.09,0.03,0.12
HBC,3137.0,0.0,0.0,0.0,0.0
HBSch,3137.0,1.06,0.01,0.0,0.67
All,3138.0,23.03,0.89,0.3,1.75
HBW,3138.0,5.2,0.07,0.08,0.15
HBO,3138.0,12.55,0.71,0.2,0.91
NHB,3138.0,4.34,0.11,0.03,0.14
HBC,3138.0,0.0,0.0,0.0,0.0
HBSch,3138.0,0.94,0.01,0.0,0.56
All,3139.0,105.54,6.53,1.25,9.77
HBW,3139.0,18.08,0.55,0.3,0.85
HBO,3139.0,42.78,4.15,0.71,4.86
NHB,3139.0,41.7,1.82,0.23,2.05
HBC,3139.0,0.0,0.0,0.0,0.0
HBSch,3139.0,2.98,0.02,0.01,2.01
All,3140.0,824.64,42.57,4.47,47.03
HBW,3140.0,0.0,0.0,0.0,0.0
HBO,3140.0,0.0,0.0,0.0,0.0
NHB,3140.0,824.64,42.57,4.47,47.03
HBC,3140.0,0.0,0.0,0.0,0.0
HBSch,3140.0,0.0,0.0,0.0,0.0
All,3141.0,342.37,16.03,1.85,17.88
HBW,3141.0,0.0,0.0,0.0,0.0
HBO,3141.0,0.0,0.0,0.0,0.0
NHB,3141.0,342.37,16.03,1.85,17.88
HBC,3141.0,0.0,0.0,0.0,0.0
HBSch,3141.0,0.0,0.0,0.0,0.0
All,3142.0,28.94,0.81,0.18,0.98
HBW,3142.0,0.0,0.0,0.0,0.0
HBO,3142.0,0.0,0.0,0.0,0.0
NHB,3142.0,28.94,0.81,0.18,0.98
HBC,3142.0,0.0,0.0,0.0,0.0
HBSch,3142.0,0.0,0.0,0.0,0.0
All,3143.0,1044.53,60.39,5.98,66.37
HBW,3143.0,0.0,0.0,0.0,0.0
HBO,3143.0,0.0,0.0,0.0,0.0
NHB,3143.0,1044.53,60.39,5.98,66.37
HBC,3143.0,0.0,0.0,0.0,0.0
HBSch,3143.0,0.0,0.0,0.0,0.0
All,3144.0,3186.4,275.86,19.25,295.11
HBW,3144.0,0.0,0.0,0.0,0.0
HBO,3144.0,0.0,0.0,0.0,0.0
NHB,3144.0,3186.4,275.86,19.25,295.11
HBC,3144.0,0.0,0.0,0.0,0.0
HBSch,3144.0,0.0,0.0,0.0,0.0
All,3145.0,5753.15,519.86,34.79,554.65
HBW,3145.0,0.0,0.0,0.0,0.0
HBO,3145.0,0.0,0.0,0.0,0.0
NHB,3145.0,5753.15,519.86,34.79,554.65
HBC,3145.0,0.0,0.0,0.0,0.0
HBSch,3145.0,0.0,0.0,0.0,0.0
All,3146.0,2877.25,205.81,36.96,305.32
HBW,3146.0,505.68,17.31,8.1,25.4
HBO,3146.0,1670.48,165.33,26.13,191.46
NHB,3146.0,442.13,22.54,2.54,25.08
HBC,3146.0,3.0,0.0,0.0,0.0
HBSch,3146.0,255.95,0.63,0.2,63.38
All,3147.0,6023.95,505.66,71.91,925.18
HBW,3147.0,903.49,43.32,14.35,57.67
HBO,3147.0,3152.67,364.85,47.92,412.77
NHB,3147.0,1546.54,93.97,8.59,102.56
HBC,3147.0,18.0,0.0,0.0,0.0
HBSch,3147.0,403.26,3.51,1.05,352.18
All,3148.0,2402.67,226.22,28.92,336.93
HBW,3148.0,332.6,21.76,6.41,28.17
HBO,3148.0,960.53,131.28,16.42,147.71
NHB,3148.0,1005.88,72.36,5.84,78.19
HBC,3148.0,4.0,0.0,0.0,0.0
HBSch,3148.0,99.67,0.83,0.25,82.87
All,3149.0,3645.08,391.39,52.01,639.26
HBW,3149.0,663.25,41.92,12.56,54.48
HBO,3149.0,2090.19,296.98,35.09,332.07
NHB,3149.0,644.58,50.51,3.77,54.28
HBC,3149.0,6.0,0.0,0.0,0.0
HBSch,3149.0,241.06,1.98,0.59,198.44
All,3150.0,1319.66,128.63,11.1,153.67
HBW,3150.0,82.93,6.47,1.54,8.01
HBO,3150.0,246.16,34.83,3.97,38.8
NHB,3150.0,951.23,87.19,5.54,92.73
HBC,3150.0,16.0,0.0,0.0,0.0
HBSch,3150.0,23.34,0.14,0.04,14.12
All,3151.0,5891.16,552.32,34.11,586.43
HBW,3151.0,0.0,0.0,0.0,0.0
HBO,3151.0,0.0,0.0,0.0,0.0
NHB,3151.0,5891.16,552.32,34.11,586.43
HBC,3151.0,0.0,0.0,0.0,0.0
HBSch,3151.0,0.0,0.0,0.0,0.0
All,3152.0,1567.23,153.82,14.79,198.95
HBW,3152.0,140.49,12.78,2.66,15.44
HBO,3152.0,423.12,61.51,6.7,68.22
NHB,3152.0,933.78,79.22,5.34,84.56
HBC,3152.0,28.01,0.0,0.0,0.0
HBSch,3152.0,41.83,0.31,0.09,30.74
All,3153.0,3310.09,353.12,43.09,527.15
HBW,3153.0,510.55,35.4,9.97,45.36
HBO,3153.0,1654.51,243.14,27.39,270.53
NHB,3153.0,933.21,73.26,5.34,78.6
HBC,3153.0,24.0,0.0,0.0,0.0
HBSch,3153.0,187.81,1.32,0.4,132.66
All,3154.0,4093.78,371.83,40.48,531.05
HBW,3154.0,474.98,34.24,7.68,41.92
HBO,3154.0,1457.37,198.75,21.72,220.47
