SEGID,DIRECTION,DIRECTION_NAME,DY_VOL_GR1,DY_VOL_GR2,DY_VOL_GR3,DY_VOL_GR4,DY_VOL_TOTAL
0037_009.0,D1,EB,         0,         0,         0,         0,         0
0037_009.0,D2,WB,         0,         0,         0,         0,         0
0037_009.0,Both,Total,         0,         0,         0,         0,         0
0037_009.6,D1,EB,         0,         0,         0,         0,         0
0037_009.6,D2,WB,         0,         0,         0,         0,         0
0037_009.6,Both,Total,         0,         0,         0,         0,         0
0037_010.0,D1,EB,         0,         0,         0,         0,         0
0037_010.0,D2,WB,         0,         0,         0,         0,         0
0037_010.0,Both,Total,         0,         0,         0,         0,         0
0037_010.5,D1,EB,         0,         0,         0,         0,         0
0037_010.5,D2,WB,         0,         0,         0,         0,         0
0037_010.5,Both,Total,         0,         0,         0,         0,         0
0037_011.5,D1,EB,         0,         0,         0,         0,         0
0037_011.5,D2,WB,         0,         0,         0,         0,         0
0037_011.5,Both,Total,         0,         0,         0,         0,         0
0038_000.0,D1,NB,         0,         0,         0,         0,         0
0038_000.0,D2,SB,         0,         0,         0,         0,         0
0038_000.0,Both,Total,         0,         0,         0,         0,         0
0038_000.5,D1,NB,         0,         0,         0,         0,         0
0038_000.5,D2,SB,         0,         0,         0,         0,         0
0038_000.5,Both,Total,         0,         0,         0,         0,         0
0038_003.2,D1,NB,         0,         0,         0,         0,         0
0038_003.2,D2,SB,         0,         0,         0,         0,         0
0038_003.2,Both,Total,         0,         0,         0,         0,         0
0039_000.0,D1,EB,         0,         0,         0,         0,         0
0039_000.0,D2,WB,         0,         0,         0,         0,         0
0039_000.0,Both,Total,         0,         0,         0,         0,         0
0039_000.5,D1,EB,         0,         0,         0,         0,         0
0039_000.5,D2,WB,         0,         0,         0,         0,         0
0039_000.5,Both,Total,         0,         0,         0,         0,         0
0039_001.5,D1,EB,         0,         0,         0,         0,         0
0039_001.5,D2,WB,         0,         0,         0,         0,         0
0039_001.5,Both,Total,         0,         0,         0,         0,         0
0039_002.4,D1,EB,         0,         0,         0,         0,         0
0039_002.4,D2,WB,         0,         0,         0,         0,         0
0039_002.4,Both,Total,         0,         0,         0,         0,         0
0039_003.5,D1,EB,         0,         0,         0,         0,         0
0039_003.5,D2,WB,         0,         0,         0,         0,         0
0039_003.5,Both,Total,         0,         0,         0,         0,         0
0039_004.0,D1,EB,         0,         0,         0,       1.0,       1.0
0039_004.0,D2,WB,         0,       1.0,         0,       1.0,       2.0
0039_004.0,Both,Total,         0,       0.5,         0,       1.0,       1.5
0039_004.3,D1,EB,         0,         0,         0,       1.0,       1.0
0039_004.3,D2,WB,         0,       1.0,         0,       0.6,       1.6
0039_004.3,Both,Total,         0,       0.5,         0,       0.8,       1.3
0039_005.1,D1,EB,         0,         0,         0,         0,         0
0039_005.1,D2,WB,         0,         0,         0,         0,         0
0039_005.1,Both,Total,         0,         0,         0,         0,         0
0039_006.0,D1,EB,         0,         0,         0,         0,         0
0039_006.0,D2,WB,         0,         0,         0,         0,         0
0039_006.0,Both,Total,         0,         0,         0,         0,         0
0039_006.1,D1,EB,         0,         0,         0,         0,         0
0039_006.1,D2,WB,         0,         0,         0,         0,         0
0039_006.1,Both,Total,         0,         0,         0,         0,         0
0039_006.2,D1,EB,         0,         0,         0,         0,         0
0039_006.2,D2,WB,         0,         0,         0,         0,         0
0039_006.2,Both,Total,         0,         0,         0,         0,         0
0039_006.4,D1,EB,         0,         0,         0,         0,         0
0039_006.4,D2,WB,         0,         0,         0,         0,         0
0039_006.4,Both,Total,         0,         0,         0,         0,         0
0039_007.3,D1,EB,         0,         0,         0,         0,         0
0039_007.3,D2,WB,         0,         0,         0,         0,         0
0039_007.3,Both,Total,         0,         0,         0,         0,         0
0039_007.7,D1,EB,         0,         0,         0,         0,         0
0039_007.7,D2,WB,         0,         0,         0,         0,         0
0039_007.7,Both,Total,         0,         0,         0,         0,         0
0039_007.9,D1,EB,         0,         0,         0,         0,         0
0039_007.9,D2,WB,         0,         0,         0,         0,         0
0039_007.9,Both,Total,         0,         0,         0,         0,         0
0039_008.7,D1,EB,         0,         0,         0,         0,         0
0039_008.7,D2,WB,         0,         0,         0,         0,         0
0039_008.7,Both,Total,         0,         0,         0,         0,         0
0048_000.0,D1,EB,      34.0,       7.5,      33.0,       8.8,      83.3
0048_000.0,D2,WB,      20.0,         0,       2.0,       1.4,      23.4
0048_000.0,Both,Total,      27.0,       3.7,      17.5,       5.1,      53.3
0048_000.5,D1,EB,      63.0,      14.0,      40.0,      10.0,     127.0
0048_000.5,D2,WB,      38.0,       4.0,      10.0,       1.0,      53.0
0048_000.5,Both,Total,      50.5,       9.0,      25.0,       5.5,      90.0
0048_001.0,D1,EB,         0,         0,         0,         0,         0
0048_001.0,D2,WB,         0,         0,         0,         0,         0
0048_001.0,Both,Total,         0,         0,         0,         0,         0
0048_001.5,D1,EB,         0,         0,         0,         0,         0
0048_001.5,D2,WB,         0,         0,         0,         0,         0
0048_001.5,Both,Total,         0,         0,         0,         0,         0
0048_002.0,D1,EB,         0,         0,         0,      14.0,      14.0
0048_002.0,D2,WB,         0,         0,         0,       1.0,       1.0
0048_002.0,Both,Total,         0,         0,         0,       7.5,       7.5
0048_002.5,D1,EB,         0,         0,         0,       3.1,       3.1
0048_002.5,D2,WB,         0,         0,         0,         0,         0
0048_002.5,Both,Total,         0,         0,         0,       1.5,       1.5
0048_003.3,D1,EB,         0,         0,         0,         0,         0
0048_003.3,D2,WB,         0,         0,         0,         0,         0
0048_003.3,Both,Total,         0,         0,         0,         0,         0
0048_003.5,D1,EB,         0,         0,       0.5,       4.0,       4.5
0048_003.5,D2,WB,         0,         0,         0,         0,         0
0048_003.5,Both,Total,         0,         0,       0.3,       2.0,       2.3
0048_003.9,D1,EB,         0,         0,         0,       1.0,       1.0
0048_003.9,D2,WB,      20.0,      16.0,     108.0,      48.0,     192.0
0048_003.9,Both,Total,      10.0,       8.0,      54.0,      24.5,      96.5
0048_004.1,D1,EB,         0,         0,         0,       1.0,       1.0
0048_004.1,D2,WB,      24.0,      16.0,     102.0,      44.0,     186.0
0048_004.1,Both,Total,      12.0,       8.0,      51.0,      22.5,      93.5
0048_004.2,D1,EB,         0,         0,         0,         0,         0
0048_004.2,D2,WB,      17.0,      15.0,      87.0,      38.0,     157.0
0048_004.2,Both,Total,       8.5,       7.5,      43.5,      19.0,      78.5
0051_000.0,D1,NB,         0,         0,         0,         0,         0
0051_000.0,D2,SB,         0,         0,         0,         0,         0
