SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
3020_002.7,     0.459,Both,Total,       1.0,      49.0,       4.0,       1.8,Minor Arterial,       837,    2758.9,    4927.5,    3776.9,    3607.3,   15070.6,      33.0,      32.7,      32.8,      32.4,      32.9,      32.7,     0.836,     0.843,     0.839,     0.851,     0.836,     0.842,     10042,     20084,     10042,     40168,     80336,      0.38,      0.28,      0.44,      0.11,      0.44,    1266.4,    2261.7,    1733.7,    1655.8,    6917.6,     975.7,    1643.0,    1389.4,    1361.4,    5369.5,      40.6,     172.7,      62.0,      43.7,     319.0,     193.7,     306.2,     223.5,     181.9,     905.3,      56.3,     139.9,      58.8,      68.8,     323.8,    209.89,     38.73,     68.88,     53.56,     50.27,    211.44,     0.330,     0.263,     0.977,     0.029,     1.599
3020_003.2,     0.134,Both,Total,       1.0,      49.0,       4.0,       0.5,Minor Arterial,       858,    3537.0,    5724.2,    5689.1,    4081.5,   19031.8,      35.9,      35.4,      35.7,      33.3,      35.9,      35.0,     0.223,     0.227,     0.224,     0.241,     0.223,     0.230,     10296,     20592,     10296,     41184,     82368,      0.42,      0.32,      0.60,      0.12,      0.60,     473.0,     765.5,     760.8,     545.7,    2545.0,     361.6,     552.9,     622.8,     451.6,    1988.9,      13.1,      55.3,      26.2,      13.9,     108.5,      72.6,      97.8,      88.0,      58.3,     316.7,      25.7,      59.4,      23.7,      21.9,     130.7,     70.80,     13.35,     21.42,     22.83,     15.19,     72.79,     0.198,     0.123,     1.667,     0.008,     1.996
3020_003.3,     0.144,Both,Total,       1.0,      49.0,       4.0,       0.6,Minor Arterial,       815,    4074.5,    8008.6,    5593.3,    4929.2,   22605.6,      29.9,      29.1,      29.2,      27.6,      29.9,      28.9,     0.289,     0.298,     0.296,     0.313,     0.289,     0.299,      9780,     19560,      9780,     39120,     78240,      0.51,      0.45,      0.63,      0.13,      0.63,     586.9,    1153.6,     805.8,     710.1,    3256.4,     481.4,     895.1,     684.2,     631.3,    2692.0,      17.2,      80.1,      26.7,      14.3,     138.3,      69.2,     124.4,      77.6,      44.7,     315.9,      19.3,      54.0,      17.1,      19.8,     110.2,    108.74,     20.19,     39.48,     29.19,     23.72,    112.58,     0.604,     0.954,     2.308,     0.002,     3.868
3020_003.5,     0.337,Both,Total,       1.0,      49.0,       4.0,       1.3,Minor Arterial,       815,    3052.1,    5948.4,    4223.2,    4604.9,   17828.6,      29.9,      29.6,      29.7,      29.1,      29.9,      29.6,     0.675,     0.683,     0.681,     0.695,     0.675,     0.683,      9780,     19560,      9780,     39120,     78240,      0.40,      0.33,      0.48,      0.13,      0.48,    1028.6,    2004.7,    1423.3,    1551.9,    6008.5,     838.5,    1566.1,    1211.2,    1347.8,    4963.6,      31.5,     145.0,      47.8,      40.2,     264.5,     118.7,     196.6,     128.4,     110.3,     554.0,      40.0,      97.0,      35.9,      53.7,     226.6,    200.65,     34.72,     67.48,     48.94,     51.83,    202.97,     0.380,     0.536,     1.414,     0.002,     2.332
3022_000.0,     0.133,Both,Total,       1.0,      49.0,       4.0,       0.5,Minor Arterial,       815,    5644.9,   11424.2,    7716.5,    6197.2,   30982.8,      30.0,      24.8,      27.5,      23.0,      30.0,      26.1,     0.265,     0.325,     0.289,     0.345,     0.265,     0.305,      9780,     19560,      9780,     39120,     78240,      0.84,      0.64,      0.88,      0.18,      0.88,     748.0,    1513.7,    1022.4,     821.1,    4105.2,     625.5,    1311.9,     905.2,     723.4,    3566.0,      14.8,      57.1,      19.7,      15.6,     107.2,      73.9,      95.8,      73.3,      57.9,     300.9,      33.8,      48.9,      24.2,      24.2,     131.1,    136.93,     30.22,     55.05,     44.39,     27.40,    157.06,     5.604,     4.561,    10.307,     0.015,    20.487
3022_000.1,     0.296,Both,Total,       1.0,      49.0,       4.0,       1.2,Minor Arterial,       815,    6387.3,   12045.9,    9035.8,    6383.2,   33852.2,      30.0,      21.7,      27.0,      18.7,      30.0,      23.6,     0.593,     0.832,     0.659,     0.952,     0.593,     0.757,      9780,     19560,      9780,     39120,     78240,      0.97,      0.68,      1.07,      0.18,      1.07,    1892.4,    3569.0,    2677.1,    1891.2,   10029.7,    1571.0,    3083.1,    2357.0,    1670.8,    8681.9,      41.8,     137.9,      56.3,      35.8,     271.8,     189.7,     231.6,     200.1,     130.4,     751.8,      89.9,     116.4,      63.8,      54.3,     324.4,    334.30,     87.24,    132.31,    143.06,     63.07,    425.68,    25.484,    13.377,    54.154,     0.034,    93.049
3022_000.4,     0.398,Both,Total,       1.0,      49.0,       4.0,       1.6,Minor Arterial,       815,    1120.5,    2250.0,    1715.7,    2170.0,    7256.2,      30.0,      30.0,      30.0,      29.9,      30.0,      30.0,     0.797,     0.798,     0.798,     0.799,     0.797,     0.798,      9780,     19560,      9780,     39120,     78240,      0.17,      0.13,      0.21,      0.06,      0.21,     446.4,     896.3,     683.4,     864.3,    2890.4,     355.1,     746.6,     552.9,     780.8,    2435.4,      15.0,      53.7,      18.2,      18.7,     105.6,      38.6,      71.2,      83.1,      45.9,     238.8,      37.7,      24.8,      29.2,      19.0,     110.7,     96.44,     14.90,     29.90,     22.84,     28.84,     96.48,     0.004,     0.009,     0.042,         0,     0.055
3024_000.3,     0.279,Both,Total,       1.0,      49.0,       2.0,       0.6,Collector,       696,     950.4,    1927.6,    1593.1,    1474.7,    5945.8,      28.0,      27.6,      27.6,      26.1,      28.0,      27.3,     0.598,     0.607,     0.606,     0.640,     0.598,     0.613,      4176,      8352,      4176,     16704,     33408,      0.29,      0.26,      0.53,      0.10,      0.53,     265.1,     537.6,     444.3,     411.3,    1658.3,     226.0,     424.3,     349.5,     368.6,    1368.4,       5.6,      40.5,      16.8,       8.3,      71.2,      26.2,      49.0,      55.8,      25.9,     156.9,       7.2,      23.8,      22.3,       8.5,      61.8,     59.25,      9.62,     19.46,     17.03,     14.70,     60.81,     0.148,     0.253,     1.124,     0.007,     1.532
3024_000.5,     0.186,Both,Total,       1.0,      49.0,       2.0,       0.4,Collector,       696,    1239.5,    1565.2,    1211.9,    1278.5,    5295.1,      28.0,      26.0,      27.8,      27.2,      28.0,      27.3,     0.399,     0.431,     0.402,     0.412,     0.399,     0.411,      4176,      8352,      4176,     16704,     33408,      0.54,      0.28,      0.42,      0.10,      0.54,     231.0,     291.8,     225.9,     238.3,     987.0,     193.9,     222.4,     171.2,     204.6,     792.1,       5.0,      22.1,      11.3,       6.4,      44.8,      23.1,      32.2,      28.4,      19.9,     103.6,       9.1,      15.2,      15.1,       7.4,      46.8,     35.21,      8.90,     10.50,      8.32,      8.50,     36.22,     0.660,     0.092,     0.269,     0.003,     1.024
3024_000.7,     0.272,Both,Total,       1.0,      49.0,       2.0,       0.5,Collector,       696,     824.5,    1238.3,    1118.7,     904.8,    4086.3,      28.0,      27.3,      27.8,      27.5,      28.0,      27.7,     0.583,     0.598,     0.586,     0.594,     0.583,     0.590,      4176,      8352,      4176,     16704,     33408,      0.35,      0.22,      0.31,      0.07,      0.35,     224.4,     336.9,     304.3,     246.2,    1111.8,     187.5,     258.9,     236.6,     212.4,     895.4,       4.6,      24.3,      14.3,       5.9,      49.1,      23.3,      35.9,      35.3,      20.5,     115.0,       8.9,      17.9,      18.0,       7.3,      52.1,     39.73,      8.21,     12.10,     11.08,      8.80,     40.19,     0.200,     0.064,     0.196,     0.001,     0.461
3026_000.0,     1.141,Both,Total,       1.0,      49.0,       2.0,       2.3,Collector,       489,     282.0,     532.8,     405.9,     405.9,    1626.6,      23.0,      22.9,      23.0,      22.9,      23.0,      22.9,     2.977,     2.986,     2.979,     2.991,     2.977,     2.983,      2934,      5868,      2934,     11736,     23472,      0.13,      0.10,      0.16,      0.04,      0.16,     321.8,     607.8,     463.1,     463.0,    1855.7,     270.3,     472.2,     387.9,     404.2,    1534.6,      10.9,      56.3,      19.4,      13.8,     100.4,      33.7,      59.5,      44.5,      33.1,     170.8,       6.8,      20.0,      11.3,      12.1,      50.2,     80.70,     14.03,     26.47,     20.23,     20.14,     80.87,     0.045,     0.021,     0.099,         0,     0.165
3026_001.2,     0.316,Both,Total,       1.0,      49.0,       2.0,       0.6,Collector,       489,     471.6,     853.3,     665.1,     684.5,    2674.5,      23.0,      22.9,      23.0,      22.8,      23.0,      22.9,     0.823,     0.828,     0.824,     0.832,     0.823,     0.827,      2934,      5868,      2934,     11736,     23472,      0.25,      0.16,      0.29,      0.07,      0.29,     148.9,     269.4,     210.0,     216.0,     844.3,     126.2,     215.5,     179.6,     187.0,     708.3,       5.2,      22.3,       7.3,       6.0,      40.8,      13.3,      21.6,      19.0,      17.7,      71.6,       4.1,      10.2,       4.1,       5.4,      23.8,     36.69,      6.51,     11.73,      9.22,      9.39,     36.85,     0.041,     0.017,     0.101,     0.001,     0.160
3030_000.0,     0.639,Both,Total,       1.0,      49.0,       2.0,       1.3,Collector,       696,    1400.8,    2351.5,    1850.2,    2155.7,    7758.2,      28.0,      26.8,      27.3,      26.1,      27.9,      27.1,     1.369,     1.431,     1.404,     1.471,     1.373,     1.416,      4176,      8352,      4176,     16704,     33408,      0.45,      0.33,      0.48,      0.14,      0.48,     895.4,    1503.0,    1182.6,    1377.8,    4958.8,     644.8,    1075.8,     972.8,    1179.6,    3873.0,      32.2,     113.2,      42.3,      36.4,     224.1,     160.4,     191.3,     123.8,     109.6,     585.1,      57.9,     122.7,      43.7,      52.3,     276.6,    177.06,     33.38,     55.03,     45.36,     49.32,    183.09,     1.440,     1.367,     3.145,     0.131,     6.083
3030_000.6,     0.180,Both,Total,       1.0,      49.0,       2.0,       0.4,Collector,       696,    1330.5,    2701.2,    1599.5,    2565.4,    8196.6,      28.0,      27.2,      27.3,      26.8,      27.9,      27.4,     0.386,     0.397,     0.396,     0.402,     0.387,     0.394,      4176,      8352,      4176,     16704,     33408,      0.40,      0.36,      0.44,      0.17,      0.44,     239.4,     486.2,     287.8,     461.6,    1475.0,     197.1,     382.0,     245.9,     398.9,    1223.9,       6.6,      35.0,       9.1,      13.3,      64.0,      25.8,      46.3,      24.6,      35.1,     131.8,       9.9,      22.8,       8.3,      14.4,      55.4,     52.69,      8.81,     17.82,     10.72,     16.54,     53.89,     0.255,     0.464,     0.442,     0.039,     1.200
3030_000.8,     0.365,Both,Total,       1.0,      49.0,       2.0,       0.7,Collector,       696,    1059.5,    2700.0,    1612.9,    1583.6,    6956.0,      28.0,      27.6,      27.2,      26.7,      28.0,      27.3,     0.783,     0.796,     0.805,     0.822,     0.783,     0.802,      4176,      8352,      4176,     16704,     33408,      0.33,      0.36,      0.47,      0.11,      0.47,     387.1,     986.7,     589.5,     578.7,    2542.0,     314.1,     770.9,     499.0,     508.6,    2092.6,      13.3,      69.5,      21.0,      17.1,     120.9,      43.0,      98.5,      52.4,      36.8,     230.7,      16.9,      47.8,      17.0,      16.2,      97.9,     90.78,     14.05,     36.21,     22.09,     20.68,     93.03,     0.226,     0.975,     1.053,     0.009,     2.263
3031_000.0,     0.454,Both,Total,       1.0,      49.0,       2.0,       0.9,Collector,       501,     679.8,    1304.3,     932.8,    1114.6,    4031.5,      23.8,      22.6,      23.2,      22.4,      23.7,      23.1,     1.145,     1.206,     1.172,     1.217,     1.146,     1.181,      3008,      6015,      3008,     12031,     24062,      0.35,      0.24,      0.38,      0.11,      0.38,     308.4,     591.8,     423.2,     505.7,    1829.1,     262.3,     469.6,     369.7,     441.2,    1542.8,       9.6,      49.9,      13.1,      14.0,      86.6,      26.8,      50.0,      32.7,      38.3,     147.8,       9.7,      22.3,       7.8,      12.1,      51.9,     76.96,     13.62,     25.48,     18.92,     21.30,     79.32,     0.683,     0.584,     1.120,     0.019,     2.406
3031_000.4,     1.705,Both,Total,       1.0,      49.0,       2.0,       3.4,Collector,       626,     132.9,     249.5,     297.6,     148.4,     828.4,      27.5,      27.5,      27.5,      27.4,      27.5,      27.5,     3.715,     3.715,     3.718,     3.730,     3.720,     3.722,      3755,      7510,      3755,     15020,     30041,      0.04,      0.04,      0.09,      0.01,      0.09,     226.6,     425.4,     507.4,     253.0,    1412.4,     190.2,     348.3,     421.8,     226.6,    1186.9,       6.8,      30.7,      21.0,      10.8,      69.3,      26.8,      38.4,      54.2,      10.5,     129.9,       2.7,       8.0,      10.4,       5.1,      26.2,     51.29,      8.23,     15.47,     18.50,      9.20,     51.40,         0,     0.013,     0.075,     0.013,     0.101
3031_002.2,     0.905,Both,Total,       1.0,      49.0,       2.0,       1.8,Collector,       733,     231.9,     499.6,     439.0,     392.2,    1562.7,      32.0,      31.9,      32.0,      31.9,      32.0,      32.0,     1.698,     1.698,     1.700,     1.702,     1.698,     1.699,      4398,      8796,      4398,     17592,     35184,      0.06,      0.06,      0.12,      0.02,      0.12,     209.9,     452.2,     397.4,     355.0,    1414.5,     172.3,     371.3,     327.8,     316.7,    1188.1,       5.3,      30.1,      14.5,       8.8,      58.7,      26.7,      34.8,      45.2,      21.9,     128.6,       5.7,      16.1,       9.8,       7.7,      39.3,     44.22,      6.57,     14.14,     12.45,     11.10,     44.26,         0,     0.018,     0.028,     0.001,     0.047
3031_003.1,     0.262,Both,Total,       1.0,      49.0,       2.0,       0.5,Collector,       696,     587.1,    1226.7,     963.1,    1016.5,    3793.4,      28.0,      27.9,      27.9,      27.7,      28.0,      27.9,     0.563,     0.566,     0.564,     0.569,     0.563,     0.565,      4176,      8352,      4176,     16704,     33408,      0.21,      0.17,      0.30,      0.07,      0.30,     154.1,     322.0,     252.8,     266.8,     995.7,     123.9,     251.1,     206.9,     232.6,     814.5,       5.0,      22.1,       9.2,       7.6,      43.9,      18.1,      34.6,      29.3,      19.1,     101.1,       7.1,      14.2,       7.3,       7.3,      35.9,     35.58,      5.53,     11.54,      9.13,      9.54,     35.74,     0.028,     0.034,     0.103,     0.005,     0.170
3032_000.0,     0.278,Both,Total,       1.0,      49.0,       2.0,       0.6,Collector,       696,    1613.7,    3538.4,    2355.4,    2539.9,   10047.4,      28.0,      25.7,      26.3,      24.6,      27.9,      26.2,     0.596,     0.650,     0.633,     0.681,     0.597,     0.638,      4176,      8352,      4176,     16704,     33408,      0.58,      0.49,      0.65,      0.18,      0.65,     448.6,     983.8,     654.9,     706.2,    2793.5,     361.7,     755.1,     554.0,     619.3,    2290.1,      11.6,      64.1,      23.4,      17.6,     116.7,      48.5,     107.4,      63.4,      47.8,     267.1,      26.8,      57.2,      14.1,      21.5,     119.6,     99.74,     17.44,     37.36,     26.65,     25.29,    106.74,     1.471,     2.228,     3.335,     0.067,     7.101
3032_000.3,     0.187,Both,Total,       1.0,      49.0,       2.0,       0.4,Collector,       696,    1738.4,    4223.7,    2772.9,    2474.7,   11209.7,      28.0,      26.0,      25.4,      22.9,      28.0,      25.3,     0.400,     0.432,     0.442,     0.490,     0.401,     0.443,      4176,      8352,      4176,     16704,     33408,      0.56,      0.59,      0.77,      0.17,      0.77,     324.6,     788.6,     517.7,     462.0,    2092.9,     274.3,     623.0,     450.2,     406.4,    1753.9,       6.6,      47.3,      16.5,      11.0,      81.4,      26.3,      75.1,      39.6,      30.6,     171.6,      17.4,      43.2,      11.4,      14.0,      86.0,     74.66,     12.47,     31.10,     22.58,     16.52,     82.67,     0.941,     2.980,     4.173,     0.039,     8.133
3032_000.5,     0.279,Both,Total,       1.0,      49.0,       2.0,       0.6,Collector,       696,    1947.4,    4219.0,    2861.5,    2448.2,   11476.1,      28.0,      24.4,      25.2,      22.5,      27.9,      24.8,     0.599,     0.692,     0.667,     0.748,     0.601,     0.678,      4176,      8352,      4176,     16704,     33408,      0.69,      0.60,      0.78,      0.17,      0.78,     544.1,    1178.8,     799.5,     683.9,    3206.3,     473.3,     938.9,     699.0,     600.0,    2711.2,      10.2,      67.9,      23.4,      16.0,     117.5,      34.6,     107.7,      61.6,      45.7,     249.6,      26.0,      64.3,      15.4,      22.4,     128.1,    114.65,     22.34,     46.87,     35.61,     24.52,    129.34,     3.019,     4.729,     7.084,     0.061,    14.893
3032_000.7,     0.177,Both,Total,       1.0,      49.0,       2.0,       0.4,Collector,       696,    1959.0,    4269.8,    2803.3,    2825.6,   11857.7,      28.0,      23.9,      25.2,      22.6,      27.9,      24.9,     0.380,     0.448,     0.423,     0.473,     0.382,     0.429,      4176,      8352,      4176,     16704,     33408,      0.71,      0.60,      0.77,      0.19,      0.77,     347.7,     757.8,     497.5,     501.4,    2104.4,     307.8,     615.1,     440.1,     443.8,    1806.8,       5.6,      41.8,      14.0,      11.6,      73.0,      18.2,      64.3,      33.5,      31.7,     147.7,      16.1,      36.7,      10.0,      14.5,      77.3,     75.10,     14.52,     30.06,     22.02,     17.97,     84.57,     2.222,     3.030,     4.322,     0.072,     9.646
3032_000.9,     0.089,Both,Total,       1.0,      49.0,       2.0,       0.2,Collector,       696,    2538.1,    5927.5,    3530.5,    5191.1,   17187.2,      28.0,      18.9,      21.8,      19.2,      27.4,      22.0,     0.191,     0.287,     0.245,     0.280,     0.195,     0.244,      4176,      8352,      4176,     16704,     33408,      1.00,      0.82,      1.00,      0.36,      1.00,     226.1,     527.9,     314.4,     462.3,    1530.7,     209.0,     430.1,     286.5,     405.1,    1330.7,       3.2,      27.5,       6.5,      11.5,      48.7,       7.3,      43.8,      16.7,      31.5,      99.3,       6.6,      26.5,       4.7,      14.2,      52.0,     54.64,     11.94,     24.23,     16.41,     16.87,     69.45,     4.056,     5.398,     5.281,     0.367,    15.102
3032_001.0,     0.289,Both,Total,       1.0,      49.0,       4.0,       1.2,Collector,       678,    1794.9,    3040.0,    2678.8,     999.9,    8513.6,      28.0,      11.9,      22.9,      14.7,      28.0,      17.0,     0.620,     1.478,     0.757,     1.198,     0.620,     1.055,      8141,     16281,      8141,     32562,     65124,      0.39,      0.24,      0.37,      0.04,      0.39,     518.9,     878.8,     774.4,     289.1,    2461.2,     494.7,     659.9,     705.3,     262.3,    2122.2,       4.5,      48.3,      15.3,       6.6,      74.7,       9.6,      90.1,      39.7,      12.2,     151.6,      10.1,      80.6,      14.1,       7.9,     112.7,     87.97,     43.43,     38.40,     52.72,     10.34,    144.89,    25.666,     6.928,    25.794,     0.005,    58.393
3033_000.0,     0.713,Both,Total,       1.0,      49.0,       4.0,       2.9,Collector,       668,    1244.8,    1986.7,    2711.8,    1182.7,    7126.0,      28.0,      27.8,      27.9,      26.0,      28.0,      27.1,     1.528,     1.540,     1.533,     1.649,     1.529,     1.582,      8016,     16032,      8016,     32064,     64128,      0.23,      0.16,      0.53,      0.05,      0.53,     887.1,    1415.8,    1932.5,     842.8,    5078.2,     683.7,    1117.0,    1829.2,     736.4,    4366.3,      31.8,      92.1,      21.1,      26.3,     171.3,     129.0,     134.4,      56.3,      63.2,     382.9,      42.5,      72.3,      26.0,      17.0,     157.8,    181.53,     31.95,     50.77,     74.38,     30.14,    187.24,     0.242,     0.153,     5.442,     0.008,     5.845
3034_000.0,     0.766,Both,Total,       1.0,      49.0,       2.0,       1.5,Collector,       696,     621.5,    1084.1,    1052.5,     957.6,    3715.7,      28.0,      27.8,      27.9,      27.3,      28.0,      27.7,     1.641,     1.653,     1.646,     1.681,     1.641,     1.656,      4176,      8352,      4176,     16704,     33408,      0.20,      0.17,      0.38,      0.08,      0.38,     475.9,     830.1,     805.8,     733.2,    2845.0,     369.4,     636.5,     683.7,     647.4,    2337.0,      12.1,      62.1,      27.0,      16.2,     117.4,      73.6,      92.6,      78.5,      48.7,     293.4,      20.8,      38.8,      16.7,      20.9,      97.2,    101.62,     17.12,     29.73,     29.50,     26.19,    102.54,     0.125,     0.085,     0.708,     0.005,     0.923
3034_000.8,     0.251,Both,Total,       1.0,      49.0,       2.0,       0.5,Collector,       696,    1052.0,    2361.5,    1847.1,    1910.5,    7171.1,      28.0,      27.4,      27.2,      25.1,      28.0,      26.9,     0.536,     0.549,     0.552,     0.599,     0.537,     0.560,      4176,      8352,      4176,     16704,     33408,      0.38,      0.40,      0.64,      0.15,      0.64,     263.6,     591.8,     462.8,     478.7,    1796.9,     203.1,     457.3,     387.5,     409.8,    1457.7,       8.7,      43.5,      18.6,      14.4,      85.2,      37.9,      58.3,      45.3,      36.0,     177.5,      14.1,      32.7,      11.5,      18.5,      76.8,     64.07,      9.63,     21.72,     18.46,     17.09,     66.90,     0.233,     0.614,     1.928,     0.024,     2.799
3034_001.0,     0.558,Both,Total,       1.0,      49.0,       2.0,       1.1,Minor Arterial,       872,    2634.4,    5398.1,    3781.4,    3554.9,   15368.8,      32.7,      30.7,      30.5,      25.4,      32.6,      29.5,     1.024,     1.089,     1.097,     1.317,     1.027,     1.134,      5234,     10467,      5234,     20935,     41869,      0.56,      0.61,      0.89,      0.21,      0.89,    1468.8,    3009.8,    2108.3,    1982.1,    8569.0,    1216.1,    2434.4,    1825.3,    1748.4,    7224.2,      40.5,     205.8,      77.7,      52.1,     376.1,     155.9,     244.6,     165.3,     125.4,     691.2,      56.3,     124.9,      40.0,      56.2,     277.4,    262.40,     47.79,     98.74,     82.92,     60.84,    290.29,     2.815,     6.568,    18.465,     0.136,    27.984
3035_000.0,     0.337,Both,Total,       1.0,      49.0,       4.0,       1.3,Minor Arterial,       869,    1464.1,    2903.0,    2098.5,    2447.8,    8913.4,      36.0,      35.9,      35.9,      35.7,      36.0,      35.9,     0.562,     0.562,     0.562,     0.566,     0.562,     0.563,     10426,     20853,     10426,     41705,     83411,      0.21,      0.16,      0.25,      0.07,      0.25,     492.9,     977.3,     706.4,     824.0,    3000.6,     427.7,     805.0,     628.9,     746.2,    2607.8,      10.0,      55.0,      19.3,      16.4,     100.7,      41.9,      78.0,      48.2,      44.4,     212.5,      13.4,      39.5,      10.1,      17.0,      80.0,     83.45,     13.73,     27.21,     19.78,     22.92,     83.64,     0.016,     0.027,     0.134,         0,     0.177
3035_000.3,     0.614,Both,Total,       1.0,      49.0,       2.0,       1.2,Minor Arterial,       888,    1456.6,    3045.0,    2284.2,    2432.7,    9218.5,      36.0,      35.9,      35.9,      35.3,      36.0,      35.8,     1.023,     1.026,     1.026,     1.042,     1.023,     1.029,      5325,     10651,      5325,     21301,     42603,      0.31,      0.33,      0.52,      0.13,      0.52,     893.7,    1868.3,    1401.5,    1492.6,    5656.1,     769.5,    1561.5,    1228.2,    1349.6,    4908.8,      18.9,     107.4,      43.9,      34.2,     204.4,      82.6,     139.9,     105.0,      80.7,     408.2,      22.7,      59.6,      24.6,      28.3,     135.2,    157.19,     24.90,     52.07,     39.68,     41.48,    158.13,     0.063,     0.163,     0.731,     0.007,     0.964
3035_000.9,     0.509,Both,Total,       1.0,      49.0,       2.0,       1.0,Minor Arterial,       894,    1024.3,    2286.0,    1725.1,    1835.0,    6870.4,      36.0,      35.9,      35.9,      35.5,      36.0,      35.9,     0.847,     0.850,     0.849,     0.860,     0.847,     0.852,      5364,     10728,      5364,     21456,     42912,      0.23,      0.23,      0.41,      0.10,      0.41,     521.0,    1162.8,     877.5,     933.4,    3494.7,     455.0,     999.3,     781.3,     860.0,    3095.6,      11.1,      61.6,      25.7,      18.7,     117.1,      46.4,      74.1,      57.9,      42.8,     221.2,       8.7,      27.8,      12.7,      11.7,      60.9,     97.03,     14.50,     32.35,     24.72,     25.91,     97.48,     0.044,     0.075,     0.356,         0,     0.475
3035_001.4,     0.320,Both,Total,       1.0,      49.0,       2.0,       0.6,Minor Arterial,       894,    1751.4,    3628.7,    2798.1,    2944.5,   11122.7,      36.0,      35.6,      35.7,      33.3,      36.0,      35.1,     0.533,     0.539,     0.539,     0.578,     0.533,     0.547,      5364,     10728,      5364,     21456,     42912,      0.40,      0.38,      0.67,      0.16,      0.67,     560.9,    1162.1,     896.1,     943.0,    3562.1,     475.4,     968.9,     785.2,     855.5,    3085.0,      11.7,      68.8,      29.1,      21.1,     130.7,      55.9,      88.4,      64.1,      47.4,     255.8,      18.0,      35.9,      17.6,      19.1,      90.6,     98.87,     15.75,     32.59,     26.95,     26.18,    101.47,     0.171,     0.343,     2.072,     0.005,     2.591
3035_003.2,     0.641,Both,Total,       1.0,      49.0,       2.0,       1.3,Minor Arterial,       849,    1912.4,    3072.2,    2153.7,    2534.3,    9672.6,      30.0,      29.0,      29.8,      28.5,      30.0,      29.4,     1.283,     1.327,     1.292,     1.348,     1.283,     1.309,      5094,     10188,      5094,     20376,     40752,      0.53,      0.34,      0.59,      0.15,      0.59,    1226.4,    1970.1,    1381.1,    1625.1,    6202.7,    1057.9,    1637.1,    1236.5,    1471.1,    5402.6,      16.0,      94.5,      28.6,      22.5,     161.6,     114.0,     153.4,      83.5,      90.4,     441.3,      38.4,      85.1,      32.6,      41.0,     197.1,    206.83,     42.25,     66.16,     48.38,     54.21,    211.00,     1.417,     0.471,     2.334,     0.006,     4.228
3037_000.0,     0.385,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       733,    1558.0,    3192.0,    2151.0,    2459.7,    9360.7,      32.0,      30.8,      30.7,      29.3,      31.9,      30.7,     0.722,     0.750,     0.751,     0.788,     0.723,     0.752,      4398,      8796,      4398,     17592,     35184,      0.40,      0.41,      0.55,      0.15,      0.55,     599.5,    1228.2,     827.6,     946.4,    3601.7,     511.0,    1013.2,     722.4,     844.0,    3090.6,      13.0,      73.4,      28.1,      23.6,     138.1,      59.7,      99.1,      62.0,      55.5,     276.3,      15.8,      42.3,      15.1,      23.2,      96.4,    112.62,     19.45,     39.96,     28.26,     29.66,    117.33,     0.718,     1.559,     2.361,     0.063,     4.701
3037_000.4,     0.633,Both,Total,       1.0,      49.0,       2.0,       1.3,Collector,       733,    1072.4,    2197.8,    1431.7,    1651.3,    6353.2,      32.0,      31.6,      31.6,      31.2,      32.0,      31.6,     1.188,     1.202,     1.203,     1.219,     1.189,     1.203,      4398,      8796,      4398,     17592,     35184,      0.27,      0.28,      0.35,      0.10,      0.35,     679.2,    1392.1,     906.8,    1045.9,    4024.0,     575.0,    1137.0,     787.1,     926.3,    3425.4,      12.1,      80.7,      29.2,      26.2,     148.2,      73.8,     117.4,      73.3,      62.7,     327.2,      18.2,      57.0,      17.2,      30.8,     123.2,    125.83,     21.48,     44.05,     29.09,     32.73,    127.35,     0.247,     0.526,     0.733,     0.028,     1.534
