Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Dy,A,    509.00,   1711.40,   1571.77,     16.26,   1571.77,    139.62,    123.36,         0
NHB,Dy,P,    509.00,    422.99,    405.22,      2.37,    405.49,     17.50,     15.14,      0.27
NHB,Dy,A,    509.00,    416.64,    398.86,      2.38,    398.86,     17.78,     15.40,         0
HBC,Dy,P,    509.00,     36.00,     32.34,      1.09,     34.91,      1.09,         0,      2.57
HBC,Dy,A,    509.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    509.00,    103.15,     43.91,      0.07,     43.91,     59.24,      0.59,         0
HBSch,Dy,A,    509.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    510.00,   3924.42,   3601.07,     40.44,   3621.23,    303.19,    213.99,     20.17
All,Dy,A,    510.00,   2026.30,   1859.17,     17.76,   1859.17,    167.12,    149.37,         0
HBW,Dy,P,    510.00,    770.70,    740.57,     10.09,    753.19,     17.51,      7.42,     12.62
HBW,Dy,A,    510.00,      8.36,      8.36,         0,      8.36,         0,         0,         0
HBO,Dy,P,    510.00,   2670.64,   2448.65,     27.37,   2452.37,    218.26,    190.90,      3.72
HBO,Dy,A,    510.00,   1647.89,   1498.25,     15.54,   1498.25,    149.64,    134.10,         0
NHB,Dy,P,    510.00,    375.29,    357.74,      2.19,    357.93,     17.36,     15.18,      0.19
NHB,Dy,A,    510.00,    370.04,    352.56,      2.22,    352.56,     17.48,     15.27,         0
HBC,Dy,P,    510.00,     27.00,     22.62,      0.74,     26.26,      0.74,         0,      3.64
HBC,Dy,A,    510.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    510.00,     80.79,     31.48,      0.06,     31.48,     49.31,      0.49,         0
HBSch,Dy,A,    510.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    511.00,   3595.89,   3268.66,     35.79,   3301.28,    294.61,    217.39,     32.62
All,Dy,A,    511.00,   2919.09,   2609.39,     25.12,   2616.03,    303.07,    176.53,      6.63
HBW,Dy,P,    511.00,    653.13,    614.44,      8.42,    629.54,     23.58,     15.17,     15.10
HBW,Dy,A,    511.00,    346.55,    329.32,      4.42,    331.35,     15.20,     10.78,      2.03
HBO,Dy,P,    511.00,   2240.25,   2031.24,     23.04,   2041.92,    198.33,    175.29,     10.68
HBO,Dy,A,    511.00,   1832.93,   1673.25,     17.02,   1677.41,    155.52,    138.50,      4.16
NHB,Dy,P,    511.00,    601.75,    571.06,      3.52,    571.71,     30.04,     26.51,      0.64
NHB,Dy,A,    511.00,    594.14,    563.91,      3.56,    564.35,     29.79,     26.23,      0.44
HBC,Dy,P,    511.00,     26.00,     19.05,      0.75,     25.25,      0.75,         0,      6.19
HBC,Dy,A,    511.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    511.00,     74.77,     32.87,      0.05,     32.87,     41.90,      0.42,         0
HBSch,Dy,A,    511.00,    145.48,     42.92,      0.12,     42.92,    102.56,      1.02,         0
All,Dy,P,    512.00,   3918.61,   3509.11,     42.67,   3562.18,    356.44,    277.63,     53.06
All,Dy,A,    512.00,   3128.05,   2889.28,     29.13,   2902.18,    225.87,    196.74,     12.90
HBW,Dy,P,    512.00,    711.38,    651.80,     10.32,    677.21,     34.17,     23.85,     25.41
HBW,Dy,A,    512.00,    333.73,    313.66,      4.53,    317.24,     16.49,     11.96,      3.58
HBO,Dy,P,    512.00,   2431.60,   2162.84,     26.94,   2182.08,    249.52,    222.58,     19.24
HBO,Dy,A,    512.00,   2145.90,   1962.79,     20.45,   1971.23,    174.67,    154.22,      8.44
NHB,Dy,P,    512.00,    657.22,    621.00,      4.14,    622.24,     34.97,     30.83,      1.24
NHB,Dy,A,    512.00,    648.42,    612.83,      4.15,    613.72,     34.70,     30.56,      0.89
HBC,Dy,P,    512.00,     39.00,     30.62,      1.21,     37.79,      1.21,         0,      7.17
HBC,Dy,A,    512.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    512.00,     79.41,     42.85,      0.05,     42.85,     36.56,      0.37,         0
HBSch,Dy,A,    512.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    513.00,   4785.80,   4497.83,     37.78,   4525.08,    260.72,    183.06,     27.25
All,Dy,A,    513.00,   2531.48,   2342.51,     21.52,   2342.51,    188.96,    167.44,         0
HBW,Dy,P,    513.00,    969.30,    940.80,      6.86,    959.96,      9.34,      2.48,     19.17
HBW,Dy,A,    513.00,      8.75,      8.75,         0,      8.75,         0,         0,         0
HBO,Dy,P,    513.00,   3214.59,   3016.10,     28.59,   3022.34,    192.25,    163.67,      6.24
HBO,Dy,A,    513.00,   2073.71,   1903.27,     19.22,   1903.27,    170.44,    151.22,         0
NHB,Dy,P,    513.00,    457.99,    438.95,      2.28,    439.20,     18.79,     16.51,      0.25
NHB,Dy,A,    513.00,    449.02,    430.49,      2.30,    430.49,     18.52,     16.22,         0
HBC,Dy,P,    513.00,     35.00,     33.40,         0,     35.00,         0,         0,      1.60
HBC,Dy,A,    513.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    513.00,    108.92,     68.58,      0.05,     68.58,     40.34,      0.40,         0
HBSch,Dy,A,    513.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    514.00,   3002.39,   2821.09,     21.47,   2832.35,    170.04,    124.30,     11.26
All,Dy,A,    514.00,   2771.61,   2598.66,     23.28,   2599.77,    171.84,    148.56,      1.11
HBW,Dy,P,    514.00,    405.94,    391.10,      3.01,    397.46,      8.48,      5.47,      6.37
HBW,Dy,A,    514.00,    328.09,    313.63,      4.39,    314.09,     14.00,      9.60,      0.46
HBO,Dy,P,    514.00,   1513.14,   1417.39,     13.34,   1420.20,     92.94,     79.60,      2.81
HBO,Dy,A,    514.00,   1464.81,   1350.56,     13.74,   1351.07,    113.74,    100.00,      0.50
NHB,Dy,P,    514.00,    993.97,    949.43,      5.09,    949.89,     44.07,     38.98,      0.46
NHB,Dy,A,    514.00,    978.71,    934.46,      5.14,    934.61,     44.11,     38.96,      0.14
HBC,Dy,P,    514.00,     14.00,     12.38,         0,     14.00,         0,         0,      1.62
HBC,Dy,A,    514.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    514.00,     75.34,     50.79,      0.03,     50.79,     24.55,      0.25,         0
HBSch,Dy,A,    514.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    515.00,   3152.29,   2943.81,     26.84,   2962.39,    189.90,    128.10,     18.58
All,Dy,A,    515.00,   1776.97,   1657.85,     15.83,   1659.24,    117.73,    101.90,      1.39
HBW,Dy,P,    515.00,    610.34,    590.85,      5.56,    599.49,     10.85,      5.28,      8.64
HBW,Dy,A,    515.00,    132.34,    126.30,      1.65,    126.52,      5.82,      4.17,      0.22
HBO,Dy,P,    515.00,   2101.72,   1965.61,     19.50,   1970.77,    130.96,    111.45,      5.16
HBO,Dy,A,    515.00,   1331.15,   1231.12,     12.45,   1232.19,     98.95,     86.50,      1.07
NHB,Dy,P,    515.00,    318.22,    305.33,      1.72,    305.48,     12.73,     11.01,      0.15
NHB,Dy,A,    515.00,    313.48,    300.43,      1.73,    300.52,     12.96,     11.23,      0.09
HBC,Dy,P,    515.00,     31.00,     26.37,         0,     31.00,         0,         0,      4.63
HBC,Dy,A,    515.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    515.00,     91.01,     55.64,      0.04,     55.64,     35.36,      0.35,         0
HBSch,Dy,A,    515.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    516.00,   3950.48,   3676.44,     37.03,   3695.30,    255.19,    175.30,     18.86
All,Dy,A,    516.00,   4134.45,   3771.80,     36.21,   3775.79,    358.66,    219.47,      3.99
HBW,Dy,P,    516.00,    709.92,    678.43,      8.06,    687.12,     22.80,     14.75,      8.68
HBW,Dy,A,    516.00,    668.35,    638.36,      7.43,    639.81,     28.54,     21.12,      1.45
HBO,Dy,P,    516.00,   2426.84,   2258.68,     24.15,   2265.15,    161.70,    137.54,      6.47
HBO,Dy,A,    516.00,   2599.62,   2398.11,     24.66,   2400.45,    199.17,    174.50,      2.35
NHB,Dy,P,    516.00,    707.93,    681.04,      3.96,    681.39,     26.54,     22.58,      0.35
NHB,Dy,A,    516.00,    697.99,    671.00,      3.98,    671.20,     26.79,     22.81,      0.19
HBC,Dy,P,    516.00,     26.00,     21.83,      0.81,     25.19,      0.81,         0,      3.36
HBC,Dy,A,    516.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    516.00,     79.79,     36.45,      0.05,     36.45,     43.34,      0.43,         0
HBSch,Dy,A,    516.00,    168.49,     64.33,      0.14,     64.33,    104.16,      1.04,         0
All,Dy,P,    517.00,   5469.94,   4996.62,     54.44,   5036.27,    433.67,    306.27,     39.65
All,Dy,A,    517.00,   3819.58,   3426.32,     26.98,   3431.45,    388.12,    206.85,      5.13
HBW,Dy,P,    517.00,   1041.87,    994.68,     12.71,   1012.30,     29.57,     16.86,     17.62
HBW,Dy,A,    517.00,    186.45,    177.32,      1.90,    178.00,      8.45,      6.54,      0.68
HBO,Dy,P,    517.00,   3626.71,   3314.68,     36.59,   3328.60,    298.11,    261.52,     13.92
HBO,Dy,A,    517.00,   2288.86,   2091.51,     21.23,   2095.62,    193.24,    172.00,      4.11
NHB,Dy,P,    517.00,    621.40,    590.21,      3.55,    590.69,     30.71,     27.16,      0.48
NHB,Dy,A,    517.00,    612.82,    582.14,      3.60,    582.49,     30.34,     26.74,      0.34
HBC,Dy,P,    517.00,     48.00,     38.87,      1.50,     46.50,      1.50,         0,      7.63
HBC,Dy,A,    517.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    517.00,    131.97,     58.18,      0.09,     58.18,     73.78,      0.74,         0
HBSch,Dy,A,    517.00,    731.44,    575.34,      0.25,    575.34,    156.10,      1.56,         0
All,Dy,P,    518.00,   3166.76,   2900.79,     27.69,   2931.72,    235.04,    188.35,     30.93
All,Dy,A,    518.00,   4064.62,   3793.78,     33.56,   3810.26,    254.37,    220.81,     16.47
HBW,Dy,P,    518.00,    393.49,    362.05,      5.16,    374.70,     18.80,     13.63,     12.65
HBW,Dy,A,    518.00,    548.34,    523.13,      5.67,    529.56,     18.78,     13.11,      6.44
HBO,Dy,P,    518.00,   1331.00,   1202.59,     13.94,   1214.20,    116.81,    102.86,     11.61
HBO,Dy,A,    518.00,   2143.86,   1978.57,     19.79,   1986.78,    157.08,    137.29,      8.21
NHB,Dy,P,    518.00,   1388.63,   1306.61,      8.01,   1308.96,     79.67,     71.66,      2.35
NHB,Dy,A,    518.00,   1372.42,   1292.08,      8.09,   1293.91,     78.51,     70.41,      1.83
HBC,Dy,P,    518.00,     19.00,     14.14,      0.55,     18.45,      0.55,         0,      4.31
HBC,Dy,A,    518.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    518.00,     34.63,     15.41,      0.02,     15.41,     19.22,      0.19,         0
HBSch,Dy,A,    518.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    519.00,   2910.38,   2674.95,     22.20,   2693.40,    216.98,    186.94,     18.45
All,Dy,A,    519.00,   6350.56,   5937.83,     55.71,   5970.30,    380.26,    324.55,     32.47
HBW,Dy,P,    519.00,    179.92,    161.75,      2.63,    168.12,     11.81,      9.17,      6.37
HBW,Dy,A,    519.00,    879.22,    839.58,      9.60,    853.16,     26.07,     16.46,     13.57
HBO,Dy,P,    519.00,    595.44,    530.89,      6.41,    537.50,     57.94,     51.53,      6.61
HBO,Dy,A,    519.00,   3377.24,   3146.05,     33.01,   3161.46,    215.78,    182.78,     15.41
NHB,Dy,P,    519.00,   2114.17,   1970.70,     12.99,   1975.03,    139.15,    126.15,      4.32
NHB,Dy,A,    519.00,   2094.09,   1952.20,     13.10,   1955.68,    138.41,    125.31,      3.48
HBC,Dy,P,    519.00,      5.00,      3.69,      0.16,      4.84,      0.16,         0,      1.16
HBC,Dy,A,    519.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    519.00,     15.85,      7.92,      0.01,      7.92,      7.93,      0.08,         0
HBSch,Dy,A,    519.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    520.00,   5779.98,   5410.66,     45.64,   5457.56,    322.42,    234.82,     46.90
All,Dy,A,    520.00,   3056.01,   2832.77,     26.27,   2832.77,    223.24,    196.97,         0
HBW,Dy,P,    520.00,   1174.62,   1140.99,      8.43,   1162.68,     11.94,      3.51,     21.70
HBW,Dy,A,    520.00,     10.39,     10.39,         0,     10.39,         0,         0,         0
HBO,Dy,P,    520.00,   3842.63,   3590.60,     34.33,   3597.44,    245.18,    210.86,      6.84
HBO,Dy,A,    520.00,   2504.34,   2303.89,     23.43,   2303.89,    200.45,    177.01,         0
NHB,Dy,P,    520.00,    552.22,    529.08,      2.82,    529.37,     22.85,     20.02,      0.28
NHB,Dy,A,    520.00,    541.29,    518.50,      2.83,    518.50,     22.79,     19.96,         0
HBC,Dy,P,    520.00,     77.00,     58.93,         0,     77.00,         0,         0,     18.07
HBC,Dy,A,    520.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    520.00,    133.51,     91.06,      0.06,     91.06,     42.45,      0.42,         0
HBSch,Dy,A,    520.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    521.00,   4572.41,   4279.23,     35.25,   4309.77,    262.65,    203.73,     30.53
All,Dy,A,    521.00,   4520.37,   4207.58,     38.72,   4210.36,    310.01,    271.29,      2.78
HBW,Dy,P,    521.00,    747.19,    720.76,      6.21,    732.05,     15.14,      8.93,     11.29
HBW,Dy,A,    521.00,    290.99,    276.16,      3.47,    276.82,     14.17,     10.70,      0.66
HBO,Dy,P,    521.00,   2447.44,   2276.00,     22.48,   2282.47,    164.96,    142.48,      6.47
HBO,Dy,A,    521.00,   3014.87,   2776.47,     28.70,   2778.26,    236.61,    207.91,      1.79
NHB,Dy,P,    521.00,   1231.94,   1172.78,      6.52,   1173.35,     58.60,     52.08,      0.57
NHB,Dy,A,    521.00,   1214.50,   1154.95,      6.55,   1155.27,     59.23,     52.68,      0.32
HBC,Dy,P,    521.00,     60.00,     47.80,         0,     60.00,         0,         0,     12.20
HBC,Dy,A,    521.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    521.00,     85.84,     61.89,      0.03,     61.89,     23.95,      0.24,         0
HBSch,Dy,A,    521.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    522.00,   4577.16,   4266.72,     36.04,   4288.69,    288.47,    210.63,     21.97
All,Dy,A,    522.00,   4727.45,   4410.25,     40.97,   4414.52,    312.94,    271.97,      4.27
HBW,Dy,P,    522.00,    698.38,    672.33,      6.33,    680.53,     17.85,     11.52,      8.21
HBW,Dy,A,    522.00,    485.49,    462.42,      5.56,    463.80,     21.70,     16.14,      1.37
HBO,Dy,P,    522.00,   2497.55,   2321.04,     22.82,   2327.17,    170.39,    147.57,      6.12
HBO,Dy,A,    522.00,   3030.01,   2794.78,     28.69,   2797.25,    232.76,    204.07,      2.48
NHB,Dy,P,    522.00,   1227.76,   1169.36,      6.71,   1169.92,     57.83,     51.12,      0.56
NHB,Dy,A,    522.00,   1211.95,   1153.05,      6.72,   1153.46,     58.48,     51.76,      0.41
HBC,Dy,P,    522.00,     33.00,     25.81,      0.12,     32.88,      0.12,         0,      7.07
HBC,Dy,A,    522.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    522.00,    120.47,     78.18,      0.06,     78.18,     42.29,      0.42,         0
HBSch,Dy,A,    522.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    523.00,   5095.93,   4750.43,     49.99,   4778.11,    317.83,    229.90,     27.68
All,Dy,A,    523.00,   2824.12,   2623.88,     24.73,   2625.34,    198.78,    174.05,      1.45
HBW,Dy,P,    523.00,   1025.00,    991.79,     11.77,   1006.09,     18.91,      7.14,     14.30
HBW,Dy,A,    523.00,     46.07,     44.10,      0.39,     44.12,      1.95,      1.56,      0.02
HBO,Dy,P,    523.00,   3377.22,   3132.58,     33.54,   3140.12,    237.10,    203.56,      7.54
HBO,Dy,A,    523.00,   2265.72,   2089.21,     21.35,   2090.54,    175.18,    153.82,      1.33
NHB,Dy,P,    523.00,    520.67,    498.65,      2.99,    498.86,     21.81,     18.82,      0.21
NHB,Dy,A,    523.00,    512.32,    490.58,      2.98,    490.67,     21.65,     18.67,      0.09
HBC,Dy,P,    523.00,     55.00,     47.75,      1.63,     53.37,      1.63,         0,      5.62
HBC,Dy,A,    523.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    523.00,    118.03,     79.66,      0.06,     79.66,     38.38,      0.38,         0
HBSch,Dy,A,    523.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    524.00,   4481.68,   4164.02,     44.80,   4185.43,    296.24,    197.85,     21.42
All,Dy,A,    524.00,   2070.19,   1923.30,     18.07,   1924.82,    145.38,    127.31,      1.52
HBW,Dy,P,    524.00,    868.06,    841.02,     10.35,    850.72,     17.34,      6.99,      9.70
HBW,Dy,A,    524.00,     14.61,     14.24,      0.07,     14.26,      0.35,      0.28,      0.02
HBO,Dy,P,    524.00,   3049.38,   2835.25,     30.51,   2841.52,    207.87,    177.36,      6.26
HBO,Dy,A,    524.00,   1680.04,   1548.51,     15.81,   1549.93,    130.11,    114.30,      1.41
NHB,Dy,P,    524.00,    381.33,    366.01,      2.19,    366.18,     15.15,     12.96,      0.17
NHB,Dy,A,    524.00,    375.55,    360.54,      2.19,    360.63,     14.92,     12.72,      0.09
HBC,Dy,P,    524.00,     53.00,     46.04,      1.68,     51.32,      1.68,         0,      5.29
HBC,Dy,A,    524.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    524.00,    129.90,     75.69,      0.07,     75.69,     54.21,      0.54,         0
HBSch,Dy,A,    524.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    525.00,   3085.97,   2840.06,     30.36,   2858.65,    227.32,    162.07,     18.59
All,Dy,A,    525.00,   1810.47,   1588.76,     14.61,   1590.96,    219.50,    109.80,      2.21
HBW,Dy,P,    525.00,    594.48,    570.04,      7.25,    578.86,     15.62,      8.37,      8.82
HBW,Dy,A,    525.00,     83.27,     79.92,      0.79,     80.12,      3.16,      2.36,      0.20
HBO,Dy,P,    525.00,   2061.18,   1894.82,     20.39,   1900.99,    160.19,    139.80,      6.17
HBO,Dy,A,    525.00,   1265.41,   1158.64,     11.75,   1160.50,    104.91,     93.16,      1.85
NHB,Dy,P,    525.00,    335.81,    320.10,      1.95,    320.32,     15.49,     13.55,      0.22
NHB,Dy,A,    525.00,    331.36,    315.95,      1.95,    316.10,     15.26,     13.31,      0.15
HBC,Dy,P,    525.00,     23.00,     18.89,      0.73,     22.27,      0.73,         0,      3.38
HBC,Dy,A,    525.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    525.00,     71.49,     36.20,      0.05,     36.20,     35.30,      0.35,         0
HBSch,Dy,A,    525.00,    130.42,     34.25,      0.11,     34.25,     96.17,      0.96,         0
All,Dy,P,    526.00,   5178.82,   4750.25,     46.87,   4791.84,    386.99,    308.05,     41.59
All,Dy,A,    526.00,   7882.60,   7362.30,     70.99,   7397.67,    484.93,    413.94,     35.37
HBW,Dy,P,    526.00,    661.34,    604.49,      9.20,    620.55,     40.79,     31.59,     16.05
HBW,Dy,A,    526.00,   1349.79,   1282.11,     15.08,   1297.65,     52.13,     37.06,     15.55
HBO,Dy,P,    526.00,   2282.07,   2068.73,     24.04,   2086.26,    195.81,    171.77,     17.53
HBO,Dy,A,    526.00,   4413.93,   4081.03,     42.95,   4098.12,    315.81,    272.86,     17.09
NHB,Dy,P,    526.00,   2142.26,   2021.76,     12.94,   2024.95,    117.31,    104.37,      3.19
NHB,Dy,A,    526.00,   2118.89,   1999.16,     12.97,   2001.89,    117.00,    104.02,      2.73
HBC,Dy,P,    526.00,     21.00,     15.53,      0.65,     20.35,      0.65,         0,      4.82
HBC,Dy,A,    526.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    526.00,     72.16,     39.72,      0.05,     39.72,     32.44,      0.32,         0
HBSch,Dy,A,    526.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    527.00,    151.80,    145.01,      0.92,    145.03,      6.77,      5.85,      0.03
All,Dy,A,    527.00,    861.73,    839.59,      8.57,    839.59,     22.15,     13.58,         0
HBW,Dy,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    527.00,    613.57,    602.20,      6.75,    602.20,     11.37,      4.62,         0
HBO,Dy,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    527.00,     97.88,     93.88,      0.89,     93.88,      4.00,      3.11,         0
NHB,Dy,P,    527.00,    151.80,    145.01,      0.92,    145.03,      6.77,      5.85,      0.03
NHB,Dy,A,    527.00,    150.28,    143.51,      0.92,    143.51,      6.77,      5.85,         0
HBC,Dy,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    527.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    527.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    527.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    528.00,   2921.90,   2708.51,     36.30,   2718.25,    203.65,    149.11,      9.74
All,Dy,A,    528.00,   1432.23,   1343.05,     13.46,   1343.07,     89.16,     75.71,      0.02
HBW,Dy,P,    528.00,    559.74,    532.58,      9.80,    538.72,     21.02,     11.22,      6.14
HBW,Dy,A,    528.00,      6.23,      6.23,         0,      6.23,         0,         0,      0.00
HBO,Dy,P,    528.00,   1991.04,   1838.67,     23.16,   1841.30,    149.74,    126.58,      2.64
HBO,Dy,A,    528.00,   1155.58,   1078.47,     11.54,   1078.49,     77.09,     65.55,      0.02
NHB,Dy,P,    528.00,    273.24,    261.39,      1.98,    261.49,     11.75,      9.77,      0.10
NHB,Dy,A,    528.00,    270.43,    258.35,      1.92,    258.35,     12.07,     10.15,      0.00
HBC,Dy,P,    528.00,     30.00,     26.45,      1.34,     27.32,      2.68,      1.34,      0.87
HBC,Dy,A,    528.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    528.00,     67.88,     49.42,      0.03,     49.42,     18.46,      0.18,         0
HBSch,Dy,A,    528.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    529.00,   2518.69,   2350.71,     32.67,   2357.51,    161.18,    114.68,      6.80
All,Dy,A,    529.00,   1574.92,   1489.99,     15.47,   1489.99,     84.93,     69.45,         0
HBW,Dy,P,    529.00,    490.07,    465.46,      9.18,    470.38,     19.69,     10.51,      4.92
HBW,Dy,A,    529.00,    118.29,    114.14,      1.64,    114.14,      4.15,      2.51,         0
HBO,Dy,P,    529.00,   1659.50,   1545.01,     20.08,   1546.77,    112.73,     92.65,      1.75
HBO,Dy,A,    529.00,   1167.58,   1098.82,     11.76,   1098.82,     68.76,     57.00,         0
NHB,Dy,P,    529.00,    291.76,    280.18,      2.16,    280.29,     11.46,      9.30,      0.11
NHB,Dy,A,    529.00,    289.05,    277.03,      2.08,    277.03,     12.02,      9.94,         0
HBC,Dy,P,    529.00,     27.00,     23.68,      1.22,     23.70,      3.31,      2.08,      0.01
HBC,Dy,A,    529.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    529.00,     50.36,     36.37,      0.02,     36.37,     13.99,      0.14,         0
HBSch,Dy,A,    529.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    530.00,   5760.78,   5135.13,     71.80,   5223.55,    537.24,    406.27,     88.42
All,Dy,A,    530.00,   3486.07,   3123.51,     32.62,   3138.32,    347.75,    219.27,     14.81
HBW,Dy,P,    530.00,   1083.42,    998.60,     18.85,   1030.54,     52.89,     34.04,     31.94
HBW,Dy,A,    530.00,    218.31,    205.05,      3.11,    206.86,     11.44,      8.34,      1.81
HBO,Dy,P,    530.00,   3793.26,   3376.04,     45.10,   3408.27,    384.98,    339.88,     32.23
HBO,Dy,A,    530.00,   2457.70,   2243.56,     24.45,   2255.51,    202.19,    177.74,     11.95
NHB,Dy,P,    530.00,    685.18,    646.97,      5.05,    648.38,     36.80,     31.76,      1.41
NHB,Dy,A,    530.00,    676.78,    638.55,      4.95,    639.60,     37.18,     32.23,      1.05
HBC,Dy,P,    530.00,     74.00,     48.43,      2.73,     71.27,      2.73,         0,     22.84
HBC,Dy,A,    530.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    530.00,    124.92,     65.09,      0.07,     65.09,     59.83,      0.60,         0
HBSch,Dy,A,    530.00,    133.28,     36.34,      0.11,     36.34,     96.94,      0.97,         0
All,Dy,P,    531.00,   2551.09,   2289.97,     32.90,   2321.43,    229.66,    183.20,     31.47
All,Dy,A,    531.00,   1652.43,   1524.28,     15.70,   1529.85,    122.59,    106.88,      5.57
HBW,Dy,P,    531.00,    483.01,    448.01,      9.07,    461.93,     21.08,     12.00,     13.92
HBW,Dy,A,    531.00,     64.66,     61.58,      0.84,     61.98,      2.68,      1.84,      0.40
HBO,Dy,P,    531.00,   1632.71,   1451.84,     20.18,   1463.86,    168.84,    148.66,     12.02
HBO,Dy,A,    531.00,   1226.45,   1125.82,     12.17,   1130.59,     95.86,     83.69,      4.77
NHB,Dy,P,    531.00,    364.98,    340.60,      2.79,    341.26,     23.72,     20.93,      0.66
NHB,Dy,A,    531.00,    361.32,    336.87,      2.70,    337.28,     24.05,     21.35,      0.40
HBC,Dy,P,    531.00,     22.00,     14.84,      0.83,     19.71,      2.29,      1.46,      4.87
HBC,Dy,A,    531.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    531.00,     48.40,     34.68,      0.02,     34.68,     13.72,      0.14,         0
HBSch,Dy,A,    531.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    532.00,   6495.90,   5955.03,     53.25,   5978.09,    517.81,    464.56,     23.06
All,Dy,A,    532.00,  14677.12,  13653.98,    151.95,  13756.51,    920.61,    768.66,    102.54
HBW,Dy,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBW,Dy,A,    532.00,   2230.76,   2127.73,     33.75,   2168.04,     62.71,     28.96,     40.31
HBO,Dy,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBO,Dy,A,    532.00,   5998.64,   5625.91,     67.12,   5674.21,    324.43,    257.31,     48.30
NHB,Dy,P,    532.00,   6495.90,   5955.03,     53.25,   5978.09,    517.81,    464.56,     23.06
NHB,Dy,A,    532.00,   6447.73,   5900.33,     51.08,   5914.26,    533.47,    482.39,     13.93
HBC,Dy,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBC,Dy,A,    532.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,P,    532.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Dy,A,    532.00,         0,         0,         0,         0,         0,         0,         0
All,Dy,P,    533.00,   3995.45,   3578.66,     36.76,   3622.12,    373.32,    326.59,     43.47
All,Dy,A,    533.00,   6705.82,   6179.75,     61.53,   6231.15,    474.67,    413.15,     51.40
HBW,Dy,P,    533.00,    197.53,    171.52,      3.77,    181.89,     15.63,     11.86,     10.37
HBW,Dy,A,    533.00,   1107.39,   1050.29,     12.38,   1072.24,     35.15,     22.77,     21.95
HBO,Dy,P,    533.00,    706.98,    614.01,      9.21,    629.42,     77.56,     68.35,     15.41
HBO,Dy,A,    533.00,   2576.39,   2379.12,     26.74,   2401.18,    175.21,    148.47,     22.06
NHB,Dy,P,    533.00,   3046.10,   2767.52,     23.20,   2779.36,    266.74,    243.53,     11.84
NHB,Dy,A,    533.00,   3022.05,   2750.33,     22.41,   2757.73,    264.32,    241.91,      7.40
