SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2258_002.4,     0.483,       4.0,       1.9,Collector,       668,    1257.3,    2550.4,    2303.9,    1914.0,    8025.6,      28.0,      27.9,      27.9,      27.5,      28.0,      27.8,     1.037,     1.040,     1.040,     1.055,     1.037,     1.044,      8016,     16032,      8016,     32064,     64128,      0.19,      0.19,      0.31,      0.07,      0.31,     607.8,    1232.9,    1113.6,     925.2,    3879.5,     519.1,    1030.6,     974.7,     834.8,    3359.2,       8.4,      37.2,      14.4,       7.5,      67.5,      64.1,     121.0,     106.3,      63.1,     354.5,      16.0,      43.9,      18.2,      19.7,      97.8,    138.65,     21.80,     44.22,     40.52,     33.08,    139.62,     0.079,     0.163,     0.714,     0.007,     0.963
2258_002.8,     0.638,       4.0,       2.6,Collector,       668,     706.7,    1449.7,    1840.9,    1107.5,    5104.8,      28.0,      28.0,      28.0,      27.7,      28.0,      27.9,     1.367,     1.368,     1.368,     1.380,     1.367,     1.372,      8016,     16032,      8016,     32064,     64128,      0.11,      0.11,      0.27,      0.04,      0.27,     450.6,     924.4,    1173.8,     706.1,    3254.9,     387.1,     809.2,    1035.1,     668.2,    2899.6,       8.1,      24.1,      14.2,       4.1,      50.5,      45.6,      76.5,     102.3,      28.1,     252.5,       9.8,      14.5,      22.1,       5.8,      52.2,    116.34,     16.12,     33.06,     42.36,     25.24,    116.78,     0.004,     0.019,     0.399,         0,     0.422
2258_003.5,     0.150,       4.0,       0.6,Collector,       703,     744.8,    1615.1,    2492.2,    1155.1,    6007.2,      32.0,      31.9,      31.9,      31.3,      31.9,      31.7,     0.282,     0.282,     0.282,     0.288,     0.282,     0.285,      8436,     16872,      8436,     33744,     67488,      0.11,      0.11,      0.35,      0.04,      0.35,     111.9,     242.8,     374.6,     173.7,     903.0,      96.0,     206.3,     319.6,     163.9,     785.8,       2.4,       8.0,       4.2,       1.1,      15.7,      11.1,      23.0,      41.0,       7.2,      82.3,       2.4,       5.4,       9.7,       1.5,      19.0,     28.26,      3.51,      7.60,     11.97,      5.44,     28.52,     0.003,     0.005,     0.242,         0,     0.250
2258_003.6,     0.600,       4.0,       2.4,Collector,       679,    1291.7,    2727.8,    2651.4,    1891.9,    8562.8,      29.1,      29.0,      29.0,      28.4,      29.1,      28.8,     1.237,     1.240,     1.241,     1.268,     1.238,     1.249,      8149,     16298,      8149,     32596,     65193,      0.19,      0.19,      0.35,      0.07,      0.35,     775.4,    1637.4,    1591.6,    1135.6,    5140.0,     664.9,    1396.2,    1390.1,    1057.5,    4508.7,      10.4,      49.3,      22.5,       7.4,      89.6,      80.0,     148.2,     141.4,      53.7,     423.3,      20.0,      43.8,      37.6,      17.0,     118.4,    176.50,     26.70,     56.43,     56.05,     39.03,    178.21,     0.078,     0.193,     1.391,     0.028,     1.690
2258_004.2,     0.300,       4.0,       1.2,Collector,       668,    2733.1,    5705.7,    4262.7,    3891.1,   16592.6,      28.0,      27.2,      27.1,      25.1,      28.0,      26.8,     0.643,     0.663,     0.665,     0.716,     0.644,     0.673,      8016,     16032,      8016,     32064,     64128,      0.39,      0.39,      0.62,      0.13,      0.62,     820.4,    1712.8,    1279.6,    1168.1,    4980.9,     705.8,    1453.5,    1137.4,    1057.6,    4354.3,       7.6,      53.7,      18.0,      12.2,      91.5,      84.1,     155.9,     102.4,      76.5,     418.9,      23.0,      49.8,      21.8,      21.9,     116.5,    177.84,     30.18,     63.22,     50.88,     41.76,    186.04,     0.898,     2.071,     5.212,     0.046,     8.227
2258_004.5,     0.446,       4.0,       1.8,Collector,       668,    2417.5,    5114.0,    3733.8,    3587.5,   14852.8,      28.0,      27.4,      27.4,      26.2,      28.0,      27.2,     0.956,     0.978,     0.979,     1.023,     0.957,     0.984,      8016,     16032,      8016,     32064,     64128,      0.37,      0.35,      0.50,      0.12,      0.50,    1078.5,    2281.5,    1665.7,    1600.5,    6626.2,     945.6,    2004.8,    1502.9,    1476.3,    5929.6,      14.0,      62.8,      26.5,      18.3,     121.6,      95.0,     163.1,     112.7,      78.5,     449.3,      23.9,      50.8,      23.6,      27.5,     125.8,    236.71,     39.40,     83.40,     63.68,     57.23,    243.71,     0.878,     1.905,     4.171,     0.056,     7.010
2258_005.0,     0.304,       2.0,       0.6,Collector,       696,    1929.3,    4057.5,    2655.1,    3692.5,   12334.4,      28.0,      25.6,      25.8,      23.6,      27.7,      25.8,     0.652,     0.715,     0.707,     0.771,     0.657,     0.707,      4176,      8352,      4176,     16704,     33408,      0.60,      0.53,      0.70,      0.26,      0.70,     586.2,    1232.9,     806.7,    1121.9,    3747.7,     501.1,    1050.4,     723.1,    1025.9,    3300.5,       9.7,      42.5,      12.7,      12.7,      77.6,      54.5,     101.6,      57.2,      59.4,     272.7,      20.9,      38.3,      13.6,      24.0,      96.8,    133.95,     22.94,     47.83,     34.12,     40.44,    145.33,     2.048,     3.763,     5.280,     0.343,    11.434
2258_005.3,     0.450,       2.0,       0.9,Collector,       696,    2047.7,    4160.7,    2712.4,    3366.5,   12287.3,      28.0,      24.6,      25.5,      22.8,      27.8,      25.3,     0.964,     1.101,     1.058,     1.186,     0.971,     1.069,      4176,      8352,      4176,     16704,     33408,      0.68,      0.57,      0.78,      0.24,      0.78,     921.4,    1872.1,    1220.4,    1514.8,    5528.7,     774.8,    1550.7,    1075.0,    1361.7,    4762.2,      14.8,      76.6,      21.4,      17.9,     130.7,      93.0,     174.7,      98.6,      96.3,     462.6,      38.9,      70.2,      25.5,      38.9,     173.5,    197.42,     37.46,     73.35,     53.59,     54.45,    218.85,     4.666,     6.483,    10.025,     0.366,    21.540
2258_005.7,     0.600,       2.0,       1.2,Collector,       707,    1149.7,    2616.5,    1663.5,    2214.4,    7644.1,      29.2,      28.7,      28.4,      27.4,      29.1,      28.4,     1.234,     1.255,     1.266,     1.317,     1.237,     1.267,      4244,      8488,      4244,     16976,     33952,      0.30,      0.37,      0.52,      0.18,      0.52,     689.7,    1569.6,     997.9,    1328.5,    4585.7,     556.8,    1263.3,     863.3,    1206.0,    3889.4,      14.9,      69.9,      17.8,      11.6,     114.2,      83.9,     163.8,      88.1,      87.4,     423.2,      34.1,      72.6,      28.7,      23.4,     158.8,    157.22,     24.05,     55.23,     36.48,     45.64,    161.40,     0.408,     1.413,     2.299,     0.101,     4.221
2262_000.0,     0.299,       2.0,       0.6,Collector,       696,    1176.4,    2637.2,    2018.0,    1784.7,    7616.3,      28.0,      27.4,      27.3,      25.9,      27.9,      27.1,     0.642,     0.655,     0.658,     0.693,     0.642,     0.663,      4176,      8352,      4176,     16704,     33408,      0.36,      0.37,      0.52,      0.13,      0.52,     351.9,     789.0,     603.7,     533.9,    2278.5,     300.8,     663.1,     543.1,     485.7,    1992.7,       3.7,      26.0,       8.1,       3.5,      41.3,      40.0,      73.8,      46.6,      35.0,     195.4,       7.3,      26.0,       6.0,       9.6,      48.9,     81.46,     12.84,     28.91,     23.30,     19.11,     84.16,     0.250,     0.705,     1.716,     0.015,     2.686
2262_000.3,     0.150,       2.0,       0.3,Collector,       696,    1320.1,    2872.8,    2078.8,    1979.0,    8250.7,      28.0,      27.1,      27.1,      25.7,      28.0,      26.9,     0.322,     0.334,     0.333,     0.352,     0.323,     0.335,      4176,      8352,      4176,     16704,     33408,      0.43,      0.39,      0.58,      0.13,      0.58,     198.6,     432.2,     312.8,     297.7,    1241.3,     169.7,     366.4,     281.6,     269.7,    1087.4,       2.0,      13.2,       4.3,       2.6,      22.1,      21.2,      36.6,      22.9,      19.4,     100.1,       5.7,      16.0,       3.9,       6.0,      31.6,     44.34,      7.34,     15.92,     12.19,     10.64,     46.09,     0.255,     0.485,     1.035,     0.005,     1.780
2262_000.4,     0.150,       2.0,       0.3,Collector,       696,    1374.4,    3062.6,    2181.7,    2118.1,    8736.8,      28.0,      26.7,      26.9,      24.8,      28.0,      26.6,     0.321,     0.337,     0.334,     0.363,     0.322,     0.339,      4176,      8352,      4176,     16704,     33408,      0.48,      0.43,      0.67,      0.14,      0.67,     206.0,     459.0,     327.0,     317.5,    1309.5,     176.4,     379.9,     293.2,     285.7,    1135.2,       1.0,      16.4,       4.5,       3.1,      25.0,      22.1,      41.7,      24.9,      20.8,     109.5,       6.4,      21.0,       4.3,       7.8,      39.5,     46.77,      7.72,     17.04,     13.20,     11.35,     49.31,     0.373,     0.645,     1.538,     0.019,     2.575
2262_000.6,     0.296,       2.0,       0.6,Collector,       696,    1451.2,    3016.5,    2315.3,    1704.4,    8487.4,      28.0,      26.5,      27.0,      24.6,      28.0,      26.4,     0.633,     0.671,     0.656,     0.722,     0.634,     0.672,      4176,      8352,      4176,     16704,     33408,      0.51,      0.41,      0.67,      0.12,      0.67,     428.9,     891.5,     684.3,     503.8,    2508.5,     367.9,     751.0,     598.1,     456.8,    2173.8,       5.7,      31.4,      10.2,       7.6,      54.9,      45.3,      82.6,      63.9,      30.6,     222.4,      10.0,      26.5,      12.0,       8.9,      57.4,     89.61,     16.20,     32.98,     27.83,     18.01,     95.02,     0.916,     1.139,     3.412,     0.015,     5.482
2262_000.9,     0.302,       2.0,       0.6,Collector,       696,    1352.3,    3066.7,    2332.3,    1585.2,    8336.5,      28.0,      27.0,      27.0,      24.8,      28.0,      26.5,     0.648,     0.673,     0.672,     0.731,     0.648,     0.684,      4176,      8352,      4176,     16704,     33408,      0.44,      0.41,      0.63,      0.10,      0.63,     409.0,     927.4,     705.4,     479.5,    2521.3,     353.7,     803.1,     628.6,     445.8,    2231.2,       4.4,      29.7,      11.1,       5.1,      50.3,      42.1,      70.2,      57.2,      24.5,     194.0,       8.7,      24.5,       8.5,       3.9,      45.6,     90.06,     15.14,     34.35,     28.40,     17.13,     95.02,     0.551,     1.207,     3.216,     0.007,     4.981
2262_001.2,     0.300,       2.0,       0.6,Collector,       733,    1537.6,    3393.0,    2546.7,    2201.6,    9678.9,      32.0,      30.9,      30.7,      28.1,      31.9,      30.2,     0.562,     0.582,     0.586,     0.640,     0.563,     0.594,      4398,      8796,      4398,     17592,     35184,      0.43,      0.41,      0.64,      0.13,      0.64,     460.5,    1016.3,     762.8,     659.4,    2899.0,     400.3,     882.6,     681.0,     610.0,    2573.9,       5.0,      31.6,      12.5,       6.4,      55.5,      46.7,      70.7,      60.5,      37.2,     215.1,       8.5,      31.3,       8.8,       5.8,      54.4,     90.71,     14.92,     33.13,     27.16,     20.66,     95.87,     0.510,     1.327,     3.293,     0.026,     5.156
2262_001.5,     0.303,       2.0,       0.6,Collector,       733,    1604.7,    3526.9,    2600.8,    2785.4,   10517.8,      32.0,      30.5,      30.4,      27.8,      31.9,      30.1,     0.568,     0.595,     0.598,     0.653,     0.569,     0.603,      4398,      8796,      4398,     17592,     35184,      0.48,      0.49,      0.65,      0.18,      0.65,     485.7,    1067.5,     787.2,     843.1,    3183.5,     403.6,     886.4,     686.9,     751.7,    2728.6,       6.3,      44.0,      15.7,      12.0,      78.0,      61.9,      99.2,      72.2,      60.2,     293.5,      13.9,      37.9,      12.5,      19.3,      83.6,     99.52,     15.91,     35.16,     28.28,     26.43,    105.78,     0.736,     1.783,     3.689,     0.072,     6.280
2262_001.8,     0.524,       2.0,       1.0,Collector,       696,     883.7,    2114.9,    1602.6,    1612.9,    6214.1,      28.0,      27.8,      27.6,      26.9,      28.0,      27.5,     1.122,     1.132,     1.138,     1.168,     1.123,     1.141,      4176,      8352,      4176,     16704,     33408,      0.26,      0.30,      0.41,      0.10,      0.41,     462.8,    1107.6,     839.3,     844.7,    3254.4,     393.2,     961.2,     755.6,     781.3,    2891.3,       7.2,      33.5,      15.8,       6.3,      62.8,      52.0,      87.6,      60.2,      45.1,     244.9,      10.5,      25.2,       7.7,      12.0,      55.4,    116.24,     16.66,     40.09,     31.19,     30.19,    118.13,     0.138,     0.537,     1.211,     0.015,     1.901
2262_002.3,     0.103,       2.0,       0.2,Collector,       696,     608.6,    1311.1,    1039.7,    1099.3,    4058.7,      28.1,      28.0,      28.0,      27.7,      28.1,      28.0,     0.220,     0.221,     0.221,     0.223,     0.220,     0.221,      4176,      8352,      4176,     16704,     33408,      0.19,      0.18,      0.27,      0.07,      0.27,      62.7,     135.1,     107.1,     113.3,     418.2,      54.0,     116.4,      96.3,     104.6,     371.3,       1.0,       4.0,       2.4,       0.7,       8.1,       6.1,      11.6,       6.9,       6.2,      30.8,       1.6,       3.1,       1.3,       1.7,       7.7,     14.90,      2.24,      4.83,      3.86,      4.03,     14.96,     0.010,     0.023,     0.042,     0.003,     0.078
2262_002.4,     0.513,       2.0,       1.0,Collector,       696,    1360.7,    2507.3,    2211.9,    1992.7,    8072.6,      28.0,      27.0,      27.2,      24.9,      28.0,      26.7,     1.098,     1.141,     1.130,     1.237,     1.101,     1.154,      4176,      8352,      4176,     16704,     33408,      0.39,      0.33,      0.57,      0.14,      0.57,     697.9,    1286.0,    1134.5,    1022.1,    4140.5,     593.0,    1076.0,    1009.2,     919.6,    3597.8,       8.9,      44.9,      18.8,       8.1,      80.7,      79.1,     123.4,      91.1,      70.4,     364.0,      16.9,      41.7,      15.3,      23.9,      97.8,    147.79,     25.86,     47.21,     45.60,     36.55,    155.22,     0.956,     1.305,     5.112,     0.071,     7.444
2262_002.9,     0.504,       2.0,       1.0,Collector,       733,     757.8,    1517.8,    1263.1,    1246.1,    4784.8,      32.0,      31.7,      31.8,      30.6,      32.0,      31.5,     0.945,     0.955,     0.952,     0.988,     0.945,     0.960,      4398,      8796,      4398,     17592,     35184,      0.21,      0.19,      0.31,      0.08,      0.31,     382.0,     765.0,     636.7,     628.2,    2411.9,     333.9,     659.9,     580.0,     574.5,    2148.3,       5.6,      24.7,       8.5,       6.1,      44.9,      36.0,      60.8,      41.5,      35.9,     174.2,       6.4,      19.7,       6.7,      11.6,      44.4,     75.36,     12.06,     24.08,     20.80,     19.64,     76.58,     0.121,     0.176,     0.898,         0,     1.195
2262_003.4,     0.646,       2.0,       1.3,Collector,       733,     702.6,    1348.6,     938.7,    1519.2,    4509.1,      32.0,      31.9,      31.9,      31.8,      32.0,      31.9,     1.210,     1.215,     1.214,     1.219,     1.211,     1.214,      4398,      8796,      4398,     17592,     35184,      0.22,      0.19,      0.23,      0.12,      0.23,     453.6,     870.5,     605.9,     980.6,    2910.6,     390.4,     751.1,     543.4,     909.3,    2594.2,       3.1,      17.6,       8.7,      10.4,      39.8,      50.2,      79.6,      43.7,      43.3,     216.8,       9.8,      22.2,      10.1,      17.8,      59.9,     90.92,     14.24,     27.28,     19.07,     30.65,     91.24,     0.064,     0.090,     0.141,     0.021,     0.316
2264_000.0,     0.883,       2.0,       1.8,Collector,       696,     586.5,    1231.8,    1088.4,     940.2,    3846.9,      28.0,      27.9,      27.9,      27.5,      28.0,      27.8,     1.891,     1.900,     1.899,     1.924,     1.891,     1.905,      4176,      8352,      4176,     16704,     33408,      0.16,      0.16,      0.29,      0.06,      0.29,     517.8,    1087.5,     960.8,     830.0,    3396.1,     449.7,     940.1,     858.0,     751.4,    2999.2,       6.8,      33.9,      14.3,      11.0,      66.0,      49.1,      84.2,      75.5,      50.1,     258.9,      12.2,      29.2,      13.0,      17.6,      72.0,    121.27,     18.56,     38.99,     34.91,     29.65,    122.11,     0.082,     0.161,     0.595,         0,     0.838
2264_000.9,     0.881,       2.0,       1.8,Collector,       696,     739.2,    1610.9,    1272.0,    1292.5,    4914.6,      28.0,      27.9,      27.8,      27.4,      28.0,      27.8,     1.889,     1.899,     1.901,     1.931,     1.890,     1.905,      4176,      8352,      4176,     16704,     33408,      0.21,      0.21,      0.34,      0.08,      0.34,     651.5,    1419.8,    1121.0,    1139.1,    4331.4,     565.0,    1232.1,    1005.0,    1063.7,    3865.8,       6.5,      46.3,      13.9,      14.0,      80.7,      70.3,     113.6,      90.5,      49.8,     324.2,       9.7,      27.8,      11.7,      11.6,      60.8,    154.72,     23.39,     51.04,     40.92,     40.70,    156.05,     0.128,     0.322,     0.884,     0.017,     1.351
2264_001.8,     0.883,       2.0,       1.8,Collector,       696,     719.7,    1610.8,    1267.6,    1250.7,    4848.8,      28.0,      27.8,      27.9,      27.4,      28.0,      27.8,     1.891,     1.902,     1.901,     1.932,     1.891,     1.907,      4176,      8352,      4176,     16704,     33408,      0.23,      0.21,      0.34,      0.08,      0.34,     635.1,    1421.6,    1118.7,    1103.8,    4279.2,     550.6,    1239.9,    1000.0,    1015.6,    3806.1,       6.6,      46.0,      17.8,      12.9,      83.3,      64.5,     113.6,      85.2,      63.8,     327.1,      13.5,      22.1,      15.6,      11.5,      62.7,    152.79,     22.82,     51.03,     40.81,     39.43,    154.09,     0.139,     0.275,     0.867,     0.011,     1.292
2264_002.6,     0.557,       2.0,       1.1,Collector,       696,    1088.8,    2312.1,    1883.6,    1566.4,    6850.9,      28.0,      27.5,      27.5,      26.2,      28.0,      27.2,     1.194,     1.217,     1.216,     1.278,     1.195,     1.229,      4176,      8352,      4176,     16704,     33408,      0.32,      0.30,      0.51,      0.10,      0.51,     606.7,    1288.3,    1049.5,     872.8,    3817.3,     494.6,    1051.2,     913.9,     767.0,    3226.7,      10.4,      57.5,      18.7,      11.1,      97.7,      83.2,     138.9,     100.0,      74.3,     396.4,      18.4,      40.6,      16.9,      20.5,      96.4,    136.36,     22.08,     46.84,     40.11,     31.20,    140.23,     0.419,     0.820,     2.625,     0.025,     3.889
2264_003.2,     0.560,       2.0,       1.1,Collector,       696,     963.0,    1972.5,    1411.9,    1511.4,    5858.8,      28.0,      27.7,      27.7,      27.3,      28.0,      27.7,     1.198,     1.212,     1.210,     1.231,     1.199,     1.212,      4176,      8352,      4176,     16704,     33408,      0.29,      0.25,      0.37,      0.10,      0.37,     538.8,    1103.6,     790.0,     845.6,    3278.0,     472.7,     950.6,     707.8,     780.5,    2911.6,       7.6,      43.0,      12.8,       7.9,      71.3,      46.9,      88.6,      57.2,      44.7,     237.4,      11.6,      21.3,      12.2,      12.7,      57.8,    117.03,     19.44,     39.77,     28.98,     30.21,    118.40,     0.212,     0.373,     0.770,     0.006,     1.361
2264_003.8,     0.563,       2.0,       1.1,Collector,       696,     881.2,    2057.7,    1502.4,    1443.7,    5885.0,      28.0,      27.7,      27.7,      27.1,      28.0,      27.6,     1.207,     1.218,     1.220,     1.246,     1.207,     1.223,      4176,      8352,      4176,     16704,     33408,      0.27,      0.27,      0.38,      0.09,      0.38,     496.1,    1158.6,     845.9,     812.9,    3313.5,     433.9,     999.2,     759.0,     741.2,    2933.3,       6.4,      46.0,      17.7,      10.3,      80.4,      44.4,      91.3,      60.3,      48.3,     244.3,      11.4,      22.0,       8.9,      13.2,      55.5,    118.37,     17.88,     41.84,     31.20,     29.05,    119.97,     0.158,     0.447,     0.988,     0.015,     1.608
2264_004.3,     0.150,       4.0,       0.6,Collector,       668,     823.2,    1978.5,    1895.0,    1398.1,    6094.8,      28.0,      27.9,      27.9,      27.6,      28.0,      27.9,     0.322,     0.322,     0.322,     0.326,     0.322,     0.323,      8016,     16032,      8016,     32064,     64128,      0.14,      0.14,      0.32,      0.05,      0.32,     123.4,     296.8,     284.2,     209.7,     914.1,     109.9,     257.6,     258.8,     192.0,     818.3,       1.9,      12.0,       5.8,       4.1,      23.8,       9.6,      21.3,      17.7,      10.7,      59.3,       2.1,       5.9,       2.0,       3.0,      13.0,     32.66,      4.42,     10.62,     10.29,      7.49,     32.82,     0.005,     0.010,     0.149,         0,     0.164
2264_004.5,     0.300,       4.0,       1.2,Collector,       668,    1205.5,    2585.1,    2323.1,    1866.8,    7980.5,      28.0,      27.8,      27.9,      27.4,      28.0,      27.7,     0.643,     0.648,     0.646,     0.658,     0.644,     0.649,      8016,     16032,      8016,     32064,     64128,      0.25,      0.19,      0.38,      0.07,      0.38,     361.9,     776.0,     697.4,     560.4,    2395.7,     321.0,     658.7,     624.1,     505.4,    2109.2,       4.0,      28.0,      13.3,       8.8,      54.1,      29.7,      67.4,      51.6,      34.6,     183.3,       7.1,      22.0,       8.5,      11.6,      49.2,     85.59,     13.01,     27.83,     25.49,     20.02,     86.35,     0.083,     0.103,     0.576,     0.007,     0.769
2264_004.8,     0.150,       4.0,       0.6,Collector,       668,    1959.1,    3578.6,    3133.8,    2583.1,   11254.6,      28.0,      26.7,      27.5,      26.8,      28.0,      27.3,     0.321,     0.337,     0.327,     0.335,     0.321,     0.330,      8016,     16032,      8016,     32064,     64128,      0.46,      0.36,      0.46,      0.10,      0.46,     293.4,     536.0,     469.4,     386.8,    1685.6,     249.7,     439.1,     404.3,     340.7,    1433.8,       3.6,      22.1,       9.6,       7.1,      42.4,      30.8,      55.8,      46.1,      27.5,     160.2,       9.3,      19.0,       9.4,      11.5,      49.2,     60.15,     11.00,     19.52,     17.52,     13.81,     61.85,     0.528,     0.392,     0.759,     0.002,     1.681
2264_004.9,     0.150,       4.0,       0.6,Collector,       633,    1625.4,    3230.8,    2882.2,    2365.3,   10103.7,      22.0,      21.6,      21.8,      21.0,      22.0,      21.6,     0.409,     0.417,     0.413,     0.428,     0.409,     0.417,      7596,     15192,      7596,     30384,     60768,      0.34,      0.27,      0.45,      0.09,      0.45,     243.9,     484.8,     432.5,     355.0,    1516.2,     204.4,     395.3,     368.8,     311.2,    1279.7,       3.6,      16.6,       8.6,       5.5,      34.3,      27.7,      54.2,      45.7,      27.2,     154.8,       8.2,      18.6,       9.4,      11.1,      47.3,     68.94,     11.29,     22.23,     20.58,     16.15,     70.25,     0.197,     0.203,     0.917,     0.003,     1.320
2264_005.1,     0.150,       4.0,       0.6,Collector,       633,    1406.2,    2630.6,    2319.9,    1988.0,    8344.7,      22.0,      21.7,      21.9,      21.5,      22.0,      21.8,     0.409,     0.414,     0.412,     0.418,     0.409,     0.413,      7596,     15192,      7596,     30384,     60768,      0.30,      0.23,      0.36,      0.07,      0.36,     210.8,     394.3,     347.8,     298.1,    1251.0,     179.8,     318.6,     292.8,     258.4,    1049.6,       2.9,      14.0,       7.0,       5.0,      28.9,      22.6,      45.0,      38.5,      25.1,     131.2,       5.6,      16.7,       9.5,       9.5,      41.3,     56.90,      9.70,     18.04,     16.17,     13.55,     57.46,     0.120,     0.106,     0.359,     0.008,     0.593
2264_005.2,     0.150,       4.0,       0.6,Collector,       633,     975.7,    1767.0,    1809.9,    1237.1,    5789.7,      22.0,      21.9,      21.9,      21.7,      22.0,      21.9,     0.409,     0.411,     0.410,     0.413,     0.409,     0.411,      7596,     15192,      7596,     30384,     60768,      0.21,      0.17,      0.26,      0.05,      0.26,     146.2,     264.8,     271.2,     185.4,     867.6,     124.2,     211.4,     226.5,     157.4,     719.5,       2.1,      11.7,       5.5,       3.1,      22.4,      16.1,      29.9,      32.9,      17.6,      96.5,       3.7,      11.8,       6.4,       7.3,      29.2,     39.47,      6.68,     12.07,     12.47,      8.43,     39.65,     0.025,     0.029,     0.127,         0,     0.181
2264_005.4,     0.150,       4.0,       0.6,Collector,       633,     763.3,    1285.3,    1629.7,     632.3,    4310.6,      22.0,      22.0,      22.0,      21.8,      22.0,      21.9,     0.409,     0.409,     0.410,     0.413,     0.410,     0.411,      7596,     15192,      7596,     30384,     60768,      0.16,      0.11,      0.25,      0.02,      0.25,     114.5,     192.9,     244.6,      94.9,     646.9,      97.6,     158.0,     207.4,      83.6,     546.6,       2.0,       8.4,       5.2,       1.9,      17.5,      12.0,      19.5,      26.6,       7.3,      65.4,       3.0,       6.9,       5.4,       2.2,      17.5,     29.41,      5.21,      8.77,     11.20,      4.32,     29.50,     0.002,     0.006,     0.095,     0.007,     0.110
2264_005.5,     0.150,       4.0,       0.6,Collector,       633,     861.8,    1536.9,    1786.8,     509.9,    4695.4,      22.0,      21.9,      22.0,      21.8,      22.0,      21.9,     0.409,     0.410,     0.409,     0.413,     0.409,     0.411,      7596,     15192,      7596,     30384,     60768,      0.18,      0.11,      0.27,      0.02,      0.27,     129.1,     230.2,     267.6,      76.3,     703.2,     107.9,     190.4,     225.2,      66.7,     590.2,       3.0,      10.8,       5.7,       1.7,      21.2,      14.4,      20.9,      31.4,       6.5,      73.2,       3.6,       8.0,       5.2,       1.4,      18.2,     32.00,      5.89,     10.48,     12.30,      3.47,     32.14,     0.012,     0.003,     0.123,     0.005,     0.143
2266_000.0,     0.637,       4.0,       2.5,Minor Arterial,       858,    2542.1,    5249.1,    4037.7,    3960.6,   15789.5,      36.0,      35.8,      35.9,      35.3,      36.0,      35.7,     1.061,     1.067,     1.066,     1.083,     1.061,     1.069,     10296,     20592,     10296,     41184,     82368,      0.32,      0.29,      0.44,      0.10,      0.44,    1618.7,    3342.5,    2571.1,    2521.9,   10054.2,    1358.7,    2784.1,    2229.8,    2270.9,    8643.5,      11.2,      92.7,      42.0,      25.2,     171.1,     202.2,     342.5,     252.8,     172.8,     970.3,      46.7,     123.0,      46.5,      52.9,     269.1,    279.33,     45.18,     93.22,     72.87,     70.06,    281.33,     0.217,     0.362,     1.454,         0,     2.033
2266_000.6,     1.203,       4.0,       4.8,Minor Arterial,       858,    2025.5,    4072.1,    3241.6,    3130.6,   12469.8,      36.0,      35.9,      36.0,      35.7,      36.0,      35.9,     2.005,     2.010,     2.008,     2.023,     2.005,     2.012,     10296,     20592,     10296,     41184,     82368,      0.27,      0.23,      0.36,      0.08,      0.36,    2437.6,    4900.6,    3901.2,    3767.6,   15007.0,    2076.0,    4095.4,    3390.6,    3404.9,   12966.9,      21.4,     124.6,      67.5,      39.1,     252.6,     282.4,     501.7,     376.9,     250.3,    1411.3,      57.8,     178.9,      66.0,      73.2,     375.9,    416.75,     67.84,    136.30,    109.31,    104.63,    418.08,     0.152,     0.203,     0.979,         0,     1.334
2266_001.8,     0.593,       4.0,       2.4,Minor Arterial,       815,    1915.2,    3905.5,    3061.1,    3110.0,   11991.8,      30.0,      29.9,      30.0,      29.7,      30.0,      29.9,     1.186,     1.189,     1.188,     1.198,     1.186,     1.190,      9780,     19560,      9780,     39120,     78240,      0.27,      0.22,      0.39,      0.09,      0.39,    1136.0,    2316.8,    1815.8,    1844.8,    7113.4,     963.1,    1950.1,    1571.0,    1667.6,    6151.8,      11.6,      65.3,      30.5,      20.9,     128.3,     133.0,     221.6,     181.2,     114.9,     650.7,      28.2,      79.6,      33.2,      41.4,     182.4,    237.07,     37.95,     77.32,     61.09,     61.48,    237.84,     0.095,     0.104,     0.581,     0.002,     0.782
