SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
MAG_6069,     0.619,Both,Total,       1.0,      49.0,      10.0,       6.2,Freeway,      1432,   10052.8,   20116.7,   12062.2,   14910.2,   57141.9,      58.9,      58.9,      57.1,      58.9,      57.0,      58.4,     0.629,     0.629,     0.647,     0.629,     0.653,     0.633,     42960,     85920,     42960,    171840,    343680,      0.53,      0.66,      0.40,      0.28,      0.66,    6225.0,   12456.9,    7469.4,    9232.9,   35384.2,    5218.7,    9492.3,    6348.8,    7841.6,   28901.4,     131.0,     663.4,     202.9,     202.6,    1199.9,     614.5,    1467.8,     694.2,     770.0,    3546.5,     261.0,     833.5,     223.3,     418.8,    1736.6,    600.61,    104.13,    218.16,    121.29,    161.85,    605.43,         0,     6.003,         0,     5.955,    11.958
MAG_6072,     0.901,Both,Total,       1.0,      49.0,       2.0,       1.8,Collector,       546,      33.9,      93.2,      46.3,      70.8,     244.2,      30.6,      30.6,      30.5,      30.6,      30.5,      30.6,     1.770,     1.770,     1.774,     1.770,     1.778,     1.772,      3278,      6555,      3278,     13110,     26221,      0.01,      0.02,      0.02,      0.01,      0.02,      30.6,      84.0,      41.7,      63.8,     220.1,      27.9,      75.9,      39.6,      60.2,     203.6,         0,       2.7,         0,         0,       2.7,       2.7,       5.4,       2.2,       2.7,      13.0,         0,         0,         0,       0.9,       0.9,      7.20,      1.00,      2.75,      1.36,      2.09,      7.20,         0,     0.007,         0,     0.010,     0.017
MAG_6073,     0.234,Both,Total,       1.0,      49.0,       2.0,       0.5,Collector,       696,     618.6,    1345.5,    1052.5,    1059.2,    4075.8,      28.0,      27.7,      27.7,      27.1,      28.0,      27.6,     0.503,     0.507,     0.507,     0.520,     0.503,     0.509,      4176,      8352,      4176,     16704,     33408,      0.24,      0.26,      0.41,      0.10,      0.41,     145.0,     315.4,     246.8,     248.3,     955.5,     128.8,     268.3,     216.1,     227.9,     841.1,       2.0,      14.1,       8.2,       2.6,      26.9,      11.1,      19.9,      14.9,      11.5,      57.4,       3.0,      13.1,       7.4,       6.4,      29.9,     34.18,      5.23,     11.37,      9.12,      8.88,     34.60,     0.036,     0.084,     0.296,         0,     0.416
MAG_6074,     0.315,Both,Total,       1.0,      49.0,       4.0,       1.3,Minor Arterial,       858,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     10296,     20592,     10296,     41184,     82368,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
MAG_6076,     0.507,Both,Total,       1.0,      49.0,       2.0,       1.0,Collector,       515,     108.0,     134.9,     213.5,     128.1,     584.5,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     1.266,     1.268,     1.266,     1.266,     1.266,     1.266,      3090,      6180,      3090,     12360,     24720,      0.06,      0.03,      0.11,      0.01,      0.11,      54.7,      68.3,     108.1,      64.8,     295.9,      51.0,      56.5,      95.1,      57.5,     260.1,       0.4,       4.9,       3.9,       1.3,      10.5,       3.3,       4.7,       7.0,       4.2,      19.2,         0,       2.2,       2.1,       1.8,       6.1,     12.34,      2.27,      2.85,      4.51,      2.70,     12.33,     0.003,         0,         0,         0,     0.003
MAG_6078,     1.236,Both,Total,       1.0,      49.0,       2.0,       2.5,Minor Arterial,       894,     442.6,     668.4,     736.2,     415.5,    2262.7,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     2.058,     2.059,     2.058,     2.060,     2.058,     2.059,      5364,     10728,      5364,     21456,     42912,      0.14,      0.07,      0.21,      0.02,      0.21,     546.9,     825.9,     909.7,     513.4,    2795.9,     431.0,     620.1,     745.5,     451.7,    2248.3,      19.6,      49.3,      20.7,      11.0,     100.6,      72.6,     111.8,     105.7,      42.0,     332.1,      23.6,      44.8,      37.7,       8.6,     114.7,     77.62,     15.19,     22.92,     25.27,     14.25,     77.63,     0.007,         0,     0.019,         0,     0.026
MAG_6079,     0.511,Both,Total,       1.0,      49.0,       2.0,       1.0,Expressway,      1064,    1074.4,    2016.3,    1777.5,    1873.5,    6741.7,      54.9,      54.9,      54.9,      54.9,      54.9,      54.9,     0.558,     0.558,     0.558,     0.558,     0.558,     0.558,      6384,     12768,      6384,     25536,     51072,      0.25,      0.18,      0.32,      0.08,      0.32,     549.0,    1030.3,     908.3,     957.4,    3445.0,     458.5,     839.0,     794.8,     871.2,    2963.5,      12.3,      66.9,      30.5,      15.3,     125.0,      62.4,      86.9,      71.2,      56.7,     277.2,      15.8,      37.6,      11.8,      14.2,      79.4,     62.72,      9.99,     18.76,     16.54,     17.42,     62.71,     0.004,     0.009,     0.001,     0.001,     0.015
MAG_6083,     0.834,Both,Total,       1.0,      49.0,       2.0,       1.7,Collector,       515,     212.3,     254.7,     306.4,     189.4,     962.8,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     2.084,     2.087,     2.084,     2.087,     2.084,     2.085,      3090,      6180,      3090,     12360,     24720,      0.12,      0.05,      0.13,      0.02,      0.13,     177.1,     212.5,     255.7,     158.0,     803.3,     159.0,     184.0,     230.7,     141.3,     715.0,       3.4,       9.2,       5.0,       5.8,      23.4,      13.8,      16.8,      18.3,       9.1,      58.0,       0.8,       2.5,       1.7,       1.7,       6.7,     33.45,      7.38,      8.85,     10.66,      6.58,     33.47,     0.010,         0,     0.012,         0,     0.022
MAG_6086,     1.003,Both,Total,       1.0,      49.0,       2.0,       2.0,Collector,       737,     156.0,     364.6,     328.4,     228.1,    1077.1,      32.4,      32.3,      32.3,      32.4,      32.4,      32.4,     1.859,     1.860,     1.861,     1.860,     1.862,     1.861,      4424,      8848,      4424,     17695,     35391,      0.05,      0.05,      0.08,      0.02,      0.08,     156.5,     365.8,     329.5,     228.9,    1080.7,     126.6,     299.3,     284.2,     206.3,     916.4,       5.5,      18.2,       9.1,       2.3,      35.1,      19.5,      31.0,      33.6,      11.9,      96.0,       4.9,      17.3,       2.6,       8.3,      33.1,     33.38,      4.84,     11.31,     10.18,      7.07,     33.40,     0.003,     0.007,     0.001,     0.009,     0.020
MAG_6088,     0.384,Both,Total,       1.0,      49.0,       2.0,       0.8,Collector,       806,      37.6,      82.0,      57.8,      73.6,     251.0,      39.0,      38.9,      39.0,      38.9,      38.6,      39.0,     0.590,     0.590,     0.590,     0.590,     0.597,     0.591,      4836,      9672,      4836,     19344,     38688,      0.01,      0.01,      0.02,      0.00,      0.02,      14.4,      31.5,      22.2,      28.2,      96.3,      12.6,      28.5,      19.3,      26.6,      87.0,       0.4,       1.9,       0.4,         0,       2.7,       1.2,       0.3,       1.8,       1.7,       5.0,       0.4,       0.8,       0.8,         0,       2.0,      2.47,      0.37,      0.80,      0.57,      0.73,      2.47,         0,         0,         0,     0.008,     0.008
MAG_6089,     0.107,Both,Total,       1.0,      49.0,       2.0,       0.2,Collector,       806,      34.0,      75.0,      53.8,      65.0,     227.8,      38.9,      38.9,      38.1,      38.0,      38.9,      38.6,     0.165,     0.166,     0.168,     0.167,     0.167,     0.167,      4836,      9672,      4836,     19344,     38688,      0.01,      0.01,      0.02,      0.00,      0.02,       3.6,       8.0,       5.7,       7.0,      24.3,       3.1,       7.2,       5.0,       6.5,      21.8,       0.1,       0.5,       0.1,         0,       0.7,       0.3,         0,       0.4,       0.4,       1.1,       0.1,       0.2,       0.2,         0,       0.5,      0.63,      0.09,      0.21,      0.15,      0.18,      0.63,         0,     0.004,     0.002,     0.003,     0.009
MAG_6092,     0.942,Both,Total,       1.0,      49.0,       2.0,       1.9,Collector,       777,     261.0,     531.8,     323.6,     350.8,    1467.2,      36.6,      36.6,      36.6,      36.6,      36.6,      36.6,     1.545,     1.545,     1.545,     1.546,     1.545,     1.545,      4664,      9328,      4664,     18657,     37313,      0.06,      0.06,      0.08,      0.02,      0.08,     245.7,     500.7,     304.7,     330.3,    1381.4,     211.1,     397.8,     258.0,     282.3,    1149.2,       2.8,      26.7,       7.8,       8.5,      45.8,      23.4,      49.9,      31.3,      27.3,     131.9,       8.5,      26.3,       7.6,      12.2,      54.6,     37.77,      6.72,     13.69,      8.33,      9.03,     37.77,         0,     0.005,     0.008,         0,     0.013
MAG_6095,     0.769,Both,Total,       1.0,      49.0,       2.0,       1.5,Collector,       770,     206.0,     411.1,     285.8,     308.1,    1211.0,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     1.282,     1.282,     1.283,     1.282,     1.282,     1.282,      4620,      9240,      4620,     18480,     36960,      0.05,      0.05,      0.07,      0.02,      0.07,     158.5,     316.2,     219.8,     237.0,     931.5,     139.7,     271.2,     196.6,     216.8,     824.3,       3.5,      16.6,       4.3,       8.2,      32.6,       9.4,      16.4,      14.3,       7.3,      47.4,       5.9,      12.0,       4.7,       4.7,      27.3,     25.88,      4.40,      8.78,      6.10,      6.58,     25.86,         0,     0.007,     0.001,         0,     0.008
MAG_6105,     0.631,Both,Total,       1.0,      49.0,       4.0,       2.5,Principal Arterial,       922,     737.3,    1372.5,     980.5,    1245.9,    4336.2,      39.9,      39.9,      39.9,      39.8,      39.8,      39.8,     0.950,     0.950,     0.951,     0.951,     0.951,     0.951,     11068,     22136,     11068,     44273,     88546,      0.10,      0.07,      0.11,      0.03,      0.11,     465.5,     866.5,     619.0,     786.5,    2737.5,     407.8,     703.0,     542.4,     700.9,    2354.1,       9.8,      53.4,      16.6,      19.7,      99.5,      37.4,      73.8,      47.9,      48.6,     207.7,      10.4,      36.1,      12.2,      17.3,      76.0,     68.68,     11.68,     21.74,     15.54,     19.74,     68.70,         0,     0.013,     0.013,     0.005,     0.031
MAG_6113,     0.849,Both,Total,       1.0,      49.0,       2.0,       1.7,Collector,       759,     319.8,     708.9,     500.7,     601.5,    2130.9,      34.1,      33.9,      34.1,      34.0,      34.1,      34.0,     1.493,     1.505,     1.495,     1.498,     1.494,     1.497,      4551,      9103,      4551,     18206,     36411,      0.09,      0.08,      0.12,      0.04,      0.12,     271.7,     602.2,     425.4,     511.0,    1810.3,     230.7,     494.6,     370.4,     459.4,    1555.1,       8.9,      44.0,      15.3,      13.8,      82.0,      27.6,      45.4,      34.1,      27.2,     134.3,       4.5,      18.3,       5.5,      10.6,      38.9,     53.02,      8.02,     17.66,     12.51,     14.99,     53.18,     0.064,     0.028,     0.044,     0.015,     0.151
MAG_6116,     0.669,Both,Total,       1.0,      49.0,       2.0,       1.3,Minor Arterial,       894,    1916.8,    2268.0,    2368.3,    1555.8,    8108.9,      36.0,      33.7,      35.9,      30.7,      36.0,      33.7,     1.115,     1.188,     1.117,     1.272,     1.115,     1.170,      5364,     10728,      5364,     21456,     42912,      0.62,      0.24,      0.80,      0.08,      0.80,    1281.6,    1516.4,    1583.5,    1040.3,    5421.8,    1039.3,    1227.9,     971.8,     936.5,    4175.5,      27.1,      79.0,      32.6,      25.0,     163.7,     124.8,     145.9,     399.7,      61.4,     731.8,      90.5,      63.6,     179.5,      17.4,     351.0,    150.70,     38.02,     42.22,     51.52,     28.91,    160.67,     2.334,     0.074,     6.175,     0.001,     8.584
MAG_6122,     0.298,Both,Total,       1.0,      49.0,       2.0,       0.6,Minor Arterial,       894,    1268.3,    2351.7,    2067.7,    1984.5,    7672.2,      36.0,      35.7,      35.9,      34.8,      35.9,      35.6,     0.498,     0.501,     0.498,     0.515,     0.498,     0.503,      5364,     10728,      5364,     21456,     42912,      0.37,      0.25,      0.54,      0.11,      0.54,     378.2,     701.2,     616.6,     591.7,    2287.7,     316.1,     554.2,     515.2,     528.9,    1914.4,       7.2,      36.6,      17.0,       8.7,      69.5,      44.3,      79.9,      66.6,      40.2,     231.0,      10.6,      30.5,      17.6,      14.1,      72.8,     63.62,     10.60,     19.54,     17.74,     16.46,     64.34,     0.082,     0.037,     0.611,     0.002,     0.732
MAG_6124,     1.049,Both,Total,       1.0,      49.0,       2.0,       2.1,Collector,       733,     358.2,     902.6,     673.9,     599.6,    2534.3,      32.0,      32.0,      31.9,      31.8,      32.0,      31.9,     1.967,     1.970,     1.969,     1.975,     1.967,     1.971,      4398,      8796,      4398,     17592,     35184,      0.11,      0.12,      0.17,      0.04,      0.17,     375.7,     946.5,     706.7,     628.8,    2657.7,     277.2,     735.5,     581.6,     512.5,    2106.8,      17.6,      55.0,      23.1,      18.2,     113.9,      59.2,      99.7,      83.0,      59.5,     301.4,      21.5,      56.4,      19.0,      38.6,     135.5,     83.08,     11.75,     29.63,     22.19,     19.66,     83.23,     0.017,     0.039,     0.096,         0,     0.152
MAG_6129,     0.733,Both,Total,       1.0,      49.0,       2.0,       1.5,Minor Arterial,       939,    1083.6,    1790.4,    1473.3,    1317.1,    5664.4,      40.0,      39.7,      40.0,      39.7,      40.0,      39.9,     1.099,     1.107,     1.100,     1.108,     1.099,     1.103,      5634,     11268,      5634,     22536,     45072,      0.34,      0.20,      0.38,      0.07,      0.38,     794.1,    1312.2,    1079.7,     965.2,    4151.2,     638.4,     973.4,     899.8,     809.2,    3320.8,      21.3,      90.0,      30.9,      25.3,     167.5,      87.7,     154.9,     108.4,      87.5,     438.5,      46.6,      93.8,      40.6,      43.2,     224.2,    103.76,     19.98,     32.82,     27.21,     24.12,    104.13,     0.139,     0.027,     0.227,     0.006,     0.399
MAG_6130,     0.979,Both,Total,       1.0,      49.0,       2.0,       2.0,Minor Arterial,       934,     839.8,    1565.6,    1247.8,    1102.6,    4755.8,      39.5,      39.4,      39.5,      39.4,      39.5,      39.4,     1.487,     1.489,     1.488,     1.492,     1.487,     1.489,      5606,     11211,      5606,     22422,     44845,      0.25,      0.16,      0.30,      0.06,      0.30,     822.3,    1532.9,    1221.8,    1079.6,    4656.6,     683.8,    1192.1,    1045.1,     951.5,    3872.5,      20.7,     100.8,      35.8,      22.8,     180.1,      81.0,     150.7,     102.9,      68.5,     403.1,      36.9,      89.3,      37.9,      36.9,     201.0,    117.88,     20.85,     38.82,     31.04,     27.34,    118.05,     0.026,     0.016,     0.109,     0.006,     0.157
MAG_6131,     0.684,Both,Total,       1.0,      49.0,       2.0,       1.4,Minor Arterial,       965,     964.9,    1738.6,    1400.4,    1247.9,    5351.8,      43.4,      43.3,      43.4,      43.2,      43.4,      43.3,     0.946,     0.948,     0.946,     0.950,     0.946,     0.948,      5789,     11577,      5789,     23154,     46309,      0.27,      0.18,      0.33,      0.06,      0.33,     660.1,    1189.4,     958.0,     853.7,    3661.2,     551.9,     915.9,     818.5,     745.7,    3032.0,      17.1,      80.3,      26.4,      20.1,     143.9,      60.8,     122.7,      82.3,      57.4,     323.2,      30.3,      70.6,      31.0,      30.7,     162.6,     84.35,     15.24,     27.41,     22.19,     19.67,     84.51,     0.040,     0.011,     0.109,     0.002,     0.162
MAG_6132,     0.398,Both,Total,       1.0,      49.0,       2.0,       0.8,Minor Arterial,       939,     939.1,    1689.8,    1363.5,    1200.5,    5192.9,      40.0,      39.9,      40.0,      39.8,      40.0,      39.9,     0.597,     0.598,     0.597,     0.600,     0.597,     0.598,      5634,     11268,      5634,     22536,     45072,      0.27,      0.18,      0.33,      0.06,      0.33,     373.5,     672.1,     542.4,     477.5,    2065.5,     311.5,     520.3,     464.9,     418.6,    1715.3,      10.0,      44.6,      14.0,      10.8,      79.4,      34.6,      67.8,      46.3,      31.0,     179.7,      17.4,      39.4,      17.2,      17.1,      91.1,     51.67,      9.36,     16.82,     13.63,     11.94,     51.75,     0.018,     0.003,     0.069,         0,     0.090
MAG_6139,     0.823,Both,Total,       1.0,      49.0,       4.0,       3.3,Minor Arterial,      1030,   10568.8,   20030.9,   12920.5,   18869.3,   62389.5,      37.8,      18.0,      26.1,      17.4,      36.9,      23.9,     1.307,     2.878,     1.896,     2.870,     1.338,     2.092,     12360,     24720,     12360,     49440,     98880,      1.26,      0.99,      1.18,      0.41,      1.26,    8698.6,   16486.4,   10634.2,   15530.3,   51349.5,    7449.7,   13654.4,    9501.0,   14035.9,   44641.0,     141.8,     693.7,     195.6,     213.7,    1244.8,     845.6,    1375.5,     762.3,     878.1,    3861.5,     261.5,     762.8,     175.4,     402.8,    1602.5,   1359.40,    482.37,    631.62,    612.80,    420.72,   2147.51,   276.755,   196.376,   336.543,     9.642,   819.316
MAG_6141,     0.300,Both,Total,       1.0,      49.0,       4.0,       1.2,Minor Arterial,       815,     755.7,    1885.3,    1043.6,    1399.1,    5083.7,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,     0.600,     0.600,     0.600,     0.600,     0.600,     0.600,      9780,     19560,      9780,     39120,     78240,      0.10,      0.11,      0.14,      0.04,      0.14,     226.8,     565.8,     313.3,     419.9,    1525.8,     187.8,     472.4,     270.8,     364.1,    1295.1,       5.8,      28.7,      11.7,      12.3,      58.5,      24.2,      44.0,      22.4,      26.6,     117.2,       9.1,      20.6,       8.3,      16.9,      54.9,     50.81,      7.55,     18.85,     10.43,     13.99,     50.82,         0,         0,     0.010,     0.009,     0.019
MAG_6142,     0.199,Both,Total,       1.0,      49.0,       4.0,       0.8,Minor Arterial,       815,     949.7,    1894.9,    1357.6,    1512.7,    5714.9,      30.0,      30.0,      29.9,      30.0,      30.0,      29.9,     0.398,     0.398,     0.398,     0.398,     0.398,     0.398,      9780,     19560,      9780,     39120,     78240,      0.12,      0.11,      0.16,      0.05,      0.16,     188.8,     376.6,     269.9,     300.7,    1136.0,     171.7,     333.5,     243.1,     279.4,    1027.7,       2.4,      20.8,       8.4,       7.2,      38.8,      11.8,      17.7,      14.4,      11.6,      55.5,       2.8,       4.6,       4.0,       2.6,      14.0,     37.91,      6.30,     12.58,      9.01,     10.04,     37.93,         0,     0.009,     0.005,         0,     0.014
MAG_6145,     0.814,Both,Total,       1.0,      49.0,       4.0,       3.3,Principal Arterial,       883,    1006.7,    1919.6,    1442.1,    1490.5,    5858.9,      34.0,      34.0,      34.0,      34.0,      34.0,      34.0,     1.436,     1.436,     1.436,     1.437,     1.436,     1.436,     10596,     21192,     10596,     42384,     84768,      0.12,      0.10,      0.16,      0.04,      0.16,     819.4,    1562.5,    1173.8,    1213.2,    4768.9,     655.4,    1174.9,     993.5,    1038.3,    3862.1,      27.5,     114.8,      31.1,      29.2,     202.6,      95.2,     182.7,     107.6,     104.1,     489.6,      41.4,      90.2,      41.6,      41.5,     214.7,    140.26,     24.11,     45.96,     34.53,     35.68,    140.28,         0,         0,     0.011,     0.001,     0.012
MAG_6146,     0.793,Both,Total,       1.0,      49.0,       4.0,       3.2,Principal Arterial,      1008,     703.4,    1340.0,    1038.5,    1023.5,    4105.4,      54.8,      54.7,      54.8,      54.7,      54.8,      54.7,     0.868,     0.870,     0.868,     0.869,     0.869,     0.869,     12097,     24194,     12097,     48389,     96778,      0.07,      0.06,      0.10,      0.02,      0.10,     557.6,    1062.3,     823.2,     811.4,    3254.5,     441.2,     807.4,     689.8,     698.0,    2636.4,      16.5,      78.1,      21.7,      23.6,     139.9,      71.5,     118.0,      78.3,      64.6,     332.4,      28.4,      58.7,      33.5,      25.1,     145.7,     59.38,     10.20,     19.39,     15.05,     14.81,     59.45,     0.025,         0,     0.029,     0.018,     0.072
MAG_6147,     0.365,Both,Total,       1.0,      49.0,       4.0,       1.5,Principal Arterial,       975,     280.4,     603.7,     441.4,     467.7,    1793.2,      48.0,      48.0,      48.0,      48.0,      48.0,      48.0,     0.456,     0.456,     0.457,     0.457,     0.456,     0.456,     11700,     23400,     11700,     46800,     93600,      0.04,      0.03,      0.04,      0.01,      0.04,     102.4,     220.5,     161.2,     170.8,     654.9,      79.0,     172.6,     134.2,     148.4,     534.2,       3.7,      15.1,       4.2,       5.6,      28.6,      14.2,      20.8,      15.6,      11.8,      62.4,       5.7,      11.8,       7.1,       4.9,      29.5,     13.64,      2.13,      4.59,      3.36,      3.55,     13.63,         0,     0.006,     0.007,         0,     0.013
MAG_6148,     0.782,Both,Total,       1.0,      49.0,       2.0,       1.6,Collector,       696,     415.9,     945.6,     655.1,     791.3,    2807.9,      28.0,      28.0,      28.0,      27.9,      28.0,      28.0,     1.675,     1.679,     1.677,     1.681,     1.675,     1.677,      4176,      8352,      4176,     16704,     33408,      0.15,      0.12,      0.19,      0.05,      0.19,     325.5,     739.8,     512.6,     619.1,    2197.0,     267.4,     573.9,     431.0,     554.2,    1826.5,       7.8,      66.6,      21.1,      12.5,     108.0,      39.3,      73.0,      51.0,      39.9,     203.2,      11.0,      26.6,       9.4,      12.5,      59.5,     78.40,     11.63,     26.43,     18.35,     22.09,     78.50,     0.024,     0.029,     0.058,         0,     0.111
MAG_6156,     0.677,Both,Total,       1.0,      49.0,       2.0,       1.4,Principal Arterial,      1037,     411.3,     713.3,     515.7,     513.1,    2153.4,      51.7,      51.6,      51.7,      51.6,      51.6,      51.6,     0.787,     0.788,     0.788,     0.787,     0.787,     0.787,      6221,     12442,      6221,     24884,     49768,      0.07,      0.06,      0.09,      0.02,      0.09,     278.5,     483.0,     349.2,     347.4,    1458.1,     260.4,     417.9,     322.0,     327.8,    1328.1,       1.8,      22.2,       8.0,       4.6,      36.6,      14.8,      31.5,      16.7,      10.7,      73.7,       1.6,      11.5,       2.5,       4.2,      19.8,     28.23,      5.40,      9.35,      6.77,      6.73,     28.25,     0.010,     0.012,     0.006,     0.003,     0.031
MAG_6161,     0.540,Both,Total,       1.0,      49.0,       2.0,       1.1,Collector,       733,     121.6,     207.8,     180.4,     152.8,     662.6,      32.0,      32.0,      32.0,      32.0,      32.0,      32.0,     1.013,     1.014,     1.013,     1.013,     1.014,     1.014,      4398,      8796,      4398,     17592,     35184,      0.03,      0.03,      0.05,      0.01,      0.05,      65.7,     112.2,      97.4,      82.5,     357.8,      56.9,      93.5,      84.5,      76.1,     311.0,       0.2,       7.3,       1.6,       2.6,      11.7,       7.5,       8.8,       7.7,       3.9,      27.9,       1.0,       2.7,       3.8,         0,       7.5,     11.18,      2.05,      3.50,      3.04,      2.58,     11.17,     0.003,         0,     0.002,     0.004,     0.009
MAG_6162,     1.215,Both,Total,       1.0,      49.0,       2.0,       2.4,Collector,       733,     786.4,    1340.2,    1025.1,    1121.7,    4273.4,      32.0,      30.0,      31.0,      28.9,      31.9,      30.5,     2.278,     2.435,     2.348,     2.524,     2.282,     2.390,      4398,      8796,      4398,     17592,     35184,      0.24,      0.17,      0.27,      0.07,      0.27,     955.4,    1628.2,    1245.4,    1362.7,    5191.7,     854.0,    1375.4,    1131.2,    1241.7,    4602.3,      16.5,      82.8,      27.9,      22.5,     149.7,      64.6,     117.2,      69.0,      75.8,     326.6,      20.4,      52.7,      17.4,      22.7,     113.2,    162.23,     31.89,     52.45,     43.10,     42.67,    170.11,     2.066,     1.578,     4.210,     0.087,     7.941
MAG_6163,     0.884,Both,Total,       1.0,      49.0,       4.0,       3.5,Collector,       688,    1149.6,    2146.1,    1760.1,    1782.0,    6837.8,      28.9,      28.0,      28.3,      27.9,      28.7,      28.2,     1.837,     1.893,     1.873,     1.903,     1.848,     1.877,      8254,     16508,      8254,     33015,     66031,      0.18,      0.15,      0.24,      0.06,      0.24,    1015.7,    1896.2,    1555.1,    1574.5,    6041.5,     870.9,    1534.4,    1374.2,    1411.5,    5191.0,      23.6,     122.6,      40.5,      40.8,     227.5,      92.1,     167.5,     115.2,      92.5,     467.3,      29.0,      71.8,      25.2,      29.7,     155.7,    209.41,     36.24,     66.97,     55.80,     54.89,    213.90,     1.065,     1.253,     1.919,     0.309,     4.546
MAG_6164,     0.176,Both,Total,       1.0,      49.0,       4.0,       0.7,Minor Arterial,       815,    3941.2,    8565.8,    5532.0,    7061.4,   25100.4,      30.0,      28.9,      29.0,      27.5,      30.0,      28.9,     0.352,     0.365,     0.364,     0.384,     0.352,     0.365,      9780,     19560,      9780,     39120,     78240,      0.55,      0.49,      0.66,      0.21,      0.66,     693.1,    1506.2,     972.8,    1241.7,    4413.8,     564.4,    1167.9,     813.4,    1085.1,    3630.8,      21.1,     107.5,      37.1,      29.7,     195.4,      82.0,     152.2,      99.7,      86.4,     420.3,      25.5,      78.5,      22.6,      40.5,     167.1,    147.16,     23.96,     51.89,     35.38,     41.44,    152.67,     0.885,     1.676,     2.970,     0.036,     5.567
MAG_6165,     0.576,Both,Total,       1.0,      49.0,       4.0,       2.3,Collector,       668,    1111.8,    2580.8,    2027.1,    1919.8,    7639.5,      28.0,      27.9,      27.9,      27.6,      28.0,      27.9,     1.234,     1.237,     1.238,     1.249,     1.234,     1.240,      8016,     16032,      8016,     32064,     64128,      0.18,      0.17,      0.29,      0.06,      0.29,     640.0,    1485.5,    1166.7,    1105.0,    4397.2,     534.8,    1263.5,     987.7,     995.1,    3781.1,      18.8,      77.9,      46.7,      29.6,     173.0,      65.5,     102.5,     107.3,      60.2,     335.5,      20.7,      41.6,      25.0,      20.2,     107.5,    157.10,     22.92,     53.24,     42.21,     39.48,    157.85,     0.062,     0.172,     0.521,     0.009,     0.764
MAG_6167,     0.601,Both,Total,       1.0,      49.0,       4.0,       2.4,Principal Arterial,       975,     471.6,     938.1,     756.0,     694.9,    2860.6,      47.9,      47.9,      47.9,      47.9,      47.9,      47.9,     0.753,     0.753,     0.753,     0.753,     0.753,     0.753,     11700,     23400,     11700,     46800,     93600,      0.05,      0.04,      0.07,      0.02,      0.07,     283.6,     564.0,     454.6,     417.8,    1720.0,     223.1,     437.7,     375.5,     362.4,    1398.7,       7.1,      38.7,      13.3,      15.0,      74.1,      38.0,      60.3,      45.0,      27.8,     171.1,      15.3,      27.4,      20.9,      12.5,      76.1,     35.88,      5.92,     11.77,      9.48,      8.72,     35.89,         0,         0,     0.009,         0,     0.009
MAG_6168,     0.573,Both,Total,       1.0,      49.0,       4.0,       2.3,Principal Arterial,       975,    1023.8,    1994.4,    1483.5,    1514.2,    6015.9,      48.0,      48.0,      48.0,      48.0,      48.0,      48.0,     0.715,     0.715,     0.715,     0.716,     0.715,     0.715,     11700,     23400,     11700,     46800,     93600,      0.10,      0.10,      0.14,      0.04,      0.14,     586.2,    1142.0,     849.5,     867.0,    3444.7,     466.6,     866.3,     720.1,     747.8,    2800.8,      18.9,      82.9,      20.0,      21.2,     143.0,      71.5,     129.3,      77.2,      70.4,     348.4,      29.2,      63.4,      32.1,      27.7,     152.4,     71.71,     12.20,     23.77,     17.68,     18.05,     71.70,         0,     0.006,     0.011,     0.004,     0.021
